oktmo,name,year,outflow
41624101,Киришское,2011,562.0
41624152,Будогощское,2011,41.0
41624412,Глажевское,2011,32.0
41624423,Кусинское,2011,8.0
41624427,Пчевжинское,2011,14.0
41624428,Пчевское,2011,17.0
41625000,Кировский муниципальный район,2011,970.0
41625101,Кировское,2011,221.0
41625102,Шлиссельбургское,2011,129.0
41625104,Отрадненское,2011,210.0
41625154,Мгинское,2011,136.0
41625156,Назиевское,2011,71.0
41625158,Павловское,2011,34.0
41625160,Приладожское,2011,69.0
41625163,Синявинское,2011,42.0
41625440,Путиловское,2011,22.0
41625445,Суховское,2011,11.0
41625450,Шумское,2011,25.0
41627000,Лодейнопольский муниципальный район,2011,401.0
41627101,Лодейнопольское,2011,302.0
41627154,Свирьстройское,2011,8.0
41627404,Алёховщинское,2011,40.0
41627410,Доможировское,2011,31.0
41627420,Янегское,2011,20.0
41630000,Ломоносовский муниципальный район,2011,987.0
41630154,Большеижорское,2011,74.0
41630162,Лебяженское,2011,120.0
41630404,Аннинское,2011,102.0
41630408,Низинское,2011,52.0
41630412,Пениковское,2011,32.0
41630416,Виллозское,2011,98.0
41630420,Гостилицкое,2011,68.0
41630424,Горбунковское,2011,120.0
41630428,Кипенское,2011,60.0
41630432,Копорское,2011,38.0
41630434,Лаголовское,2011,25.0
41630436,Лопухинское,2011,38.0
41630438,Оржицкое,2011,34.0
41630440,Ропшинское,2011,61.0
41630444,Русско-Высоцкое,2011,65.0
41633000,Лужский муниципальный район,2011,1184.0
41633101,Лужское,2011,596.0
41633154,Толмачёвское,2011,117.0
41633408,Володарское,2011,31.0
41633416,Волошовское,2011,53.0
41633420,Дзержинское,2011,27.0
41633436,Заклинское,2011,15.0
41633440,Мшинское,2011,41.0
41633444,Оредежское,2011,58.0
41633448,Осьминское,2011,57.0
41633456,Ям-Тёсовское,2011,64.0
41633464,Серебрянское,2011,23.0
41633468,Скребловское,2011,32.0
41633472,Тесовское,2011,20.0
41633478,Торковичское,2011,30.0
41633488,Ретюнское,2011,20.0
41636000,Подпорожский муниципальный район,2011,396.0
41636101,Подпорожское,2011,223.0
41636154,Важинское,2011,42.0
41636158,Вознесенское,2011,59.0
41636163,Никольское,2011,37.0
41636404,Винницкое,2011,35.0
41639000,Приозерский муниципальный район,2011,1051.0
41639101,Приозерское,2011,438.0
41639154,Кузнечнинское,2011,62.0
41639404,Севастьяновское,2011,8.0
41639408,Раздольевское,2011,6.0
41639412,Громовское,2011,42.0
41639416,Запорожское,2011,21.0
41639420,Красноозёрное,2011,12.0
41639424,Ларионовское,2011,163.0
41639428,Мельниковское,2011,37.0
41639432,Мичуринское,2011,20.0
41639434,Ромашкинское,2011,141.0
41639436,Плодовское,2011,26.0
41639440,Петровское,2011,15.0
41639444,Сосновское,2011,60.0
41642000,Сланцевский муниципальный район,2011,687.0
41642101,Сланцевское,2011,552.0
41642404,Выскатское,2011,33.0
41642408,Загривское,2011,17.0
41642420,Новосельское,2011,32.0
41642424,Гостицкое,2011,23.0
41642436,Старопольское,2011,25.0
41642440,Черновское,2011,5.0
41645000,Тихвинский муниципальный район,2011,693.0
41645101,Тихвинское,2011,603.0
41645408,Мелегежское,2011,5.0
41645410,Борское,2011,10.0
41645412,Ганьковское,2011,9.0
41645416,Горское,2011,8.0
41645432,Цвылёвское,2011,12.0
41645456,Пашозерское,2011,12.0
41645472,Коськовское,2011,9.0
41645477,Шугозерское,2011,25.0
41648000,Тосненский муниципальный район,2011,1614.0
41648101,Тосненское,2011,605.0
41648105,Любанское,2011,90.0
41648108,Никольское,2011,167.0
41648154,Красноборское,2011,61.0
41648160,Рябовское,2011,34.0
41648164,Ульяновское,2011,165.0
41648170,Форносовское,2011,33.0
41648418,Нурминское,2011,14.0
41648430,Лисинское,2011,27.0
41648443,Тельмановское,2011,344.0
41648444,Трубникоборское,2011,18.0
41648452,Федоровское,2011,42.0
41648464,Шапкинское,2011,14.0
41754000,Сосновоборский,2011,922.0
46605000,Волоколамский (до 2020 г.),2011,1460.0
46605100,Городские поселения Волоколамского муниципального района (до 2020 г.),2011,567.0
46605101,Волоколамск (до 2020 г.),2011,480.0
46605158,Сычево (до 2020 г.),2011,87.0
46605400,Сельские поселения Волоколамского муниципального района (до 2020 г.),2011,893.0
46605422,Кашинское (до 2020 г.),2011,148.0
46605431,Осташевское (до 2020 г.),2011,191.0
46605434,Спасское (до 2020 г.),2011,98.0
46605449,Теряевское (до 2020 г.),2011,255.0
46605461,Чисменское (до 2020 г.),2011,138.0
46605467,Ярополецкое (до 2020 г.),2011,63.0
46606000,Воскресенский (до 2020 г.),2011,1033.0
46606100,Городские поселения Воскресенского муниципального района (до 2020 г.),2011,652.0
46606101,Воскресенск (до 2020 г.),2011,477.0
46606154,Белоозерский (до 2020 г.),2011,118.0
46606167,Хорлово (до 2020 г.),2011,36.0
46606180,имени Цюрупы (до 2020 г.),2011,21.0
46606400,Сельские поселения Воскресенского муниципального района (до 2020 г.),2011,381.0
46606402,Ашитковское (до 2020 г.),2011,319.0
46606413,Фединское (до 2020 г.),2011,62.0
46608000,Дмитровский (до 2019 г.),2011,1144.0
46608100,Городские поселения Дмитровского муниципального района (до 2019 г.),2011,803.0
46608101,Дмитров (до 2019 г.),2011,556.0
46608105,Яхрома (до 2019 г.),2011,101.0
46608154,Деденево (до 2019 г.),2011,35.0
46608157,Икша (до 2019 г.),2011,66.0
46608163,Некрасовский (до 2019 г.),2011,45.0
46608400,Сельские поселения Дмитровского муниципального района (до 2019 г.),2011,341.0
46608407,Большерогачевское (до 2019 г.),2011,27.0
46608413,Габовское (до 2019 г.),2011,36.0
46608431,Костинское (до 2019 г.),2011,42.0
46608437,Куликовское (до 2019 г.),2011,110.0
46608461,Синьковское (до 2019 г.),2011,87.0
46608470,Якотское (до 2019 г.),2011,39.0
46612000,Егорьевский (до 2016 г.),2011,661.0
46612100,Городские поселения Егорьевского муниципального района (до 2016 г.),2011,557.0
46612101,Егорьевск (до 2016 г.),2011,532.0
46612160,Рязановский (до 2016 г.),2011,25.0
46612400,Сельские поселения Егорьевского муниципального района (до 2016 г.),2011,104.0
46612434,Юрцовское (до 2016 г.),2011,32.0
46612440,Раменское (Егорьевского муниципального района) (до 2016 г.),2011,46.0
46612443,Саввинское (до 2016 г.),2011,26.0
46615000,ND,2011,2312.0
46615100,ND,2011,1999.0
46615101,Сергиев Посад (до 2020 г.),2011,1555.0
46615103,Краснозаводск (до 2020 г.),2011,137.0
46615105,Пересвет (до 2020 г.),2011,77.0
46615106,Хотьково (до 2020 г.),2011,141.0
46615153,Богородское (до 2020 г.),2011,72.0
46615161,Скоропусковский (до 2020 г.),2011,17.0
46615400,ND,2011,313.0
46615406,Березняковское (до 2020 г.),2011,43.0
46615413,ND,2011,33.0
46615446,Реммаш (до 2020 г.),2011,34.0
46615452,Селковское (до 2020 г.),2011,42.0
46615458,Лозовское (до 2020 г.),2011,50.0
46615461,Шеметовское (до 2020 г.),2011,111.0
46616000,Зарайский (до 2020 г.),2011,355.0
46616100,Городские поселения Зарайского муниципального района,2011,175.0
46616101,Зарайск (до 2018 г.),2011,175.0
46616400,Сельские поселения Зарайского муниципального района,2011,180.0
46616408,Гололобовское,2011,54.0
46616416,Каринское,2011,53.0
46616428,Машоновское,2011,34.0
46616437,Струпненское,2011,39.0
46618000,Истринский,2011,995.0
46618100,Городские поселения Истринского муниципального района,2011,426.0
46618101,Истра (до 2018 г.),2011,193.0
46618103,Дедовск,2011,195.0
46618156,Снегири,2011,38.0
46618400,Сельские поселения Истринского муниципального района,2011,569.0
46618402,Бужаровское,2011,31.0
46618404,Букаревское,2011,66.0
46618413,Ермолинское (Истринского муниципального района),2011,24.0
46618416,Ивановское (Истринского муниципального района),2011,47.0
46618419,Костровское,2011,19.0
46618425,Лучинское,2011,58.0
46618428,Новопетровское,2011,116.0
46618431,Обушковское,2011,16.0
46618434,Онуфриевское,2011,10.0
46618437,ND,2011,72.0
46618443,Ядроминское,2011,110.0
46620000,Каширский (до 2016 г.),2011,646.0
46620100,Городские поселения Каширского муниципального района (до 2016 г.),2011,479.0
46620101,Кашира (до 2016 г.),2011,384.0
46620104,Ожерелье (до 2016 г.),2011,95.0
46620400,Сельские поселения Каширского муниципального района (до 2016 г.),2011,167.0
46620402,Базаровское (до 2016 г.),2011,60.0
46620407,Домнинское (до 2016 г.),2011,48.0
46620410,Знаменское (до 2016 г.),2011,15.0
46620413,Колтовское (до 2016 г.),2011,19.0
46620419,Топкановское (до 2016 г.),2011,25.0
46621000,Клинский,2011,941.0
46621100,Городские поселения Клинского муниципального района,2011,769.0
46621101,Клин (до 2019 г.),2011,699.0
46621103,Высоковск,2011,51.0
46621154,Решетниково,2011,19.0
46621400,Сельские поселения Клинского муниципального района,2011,172.0
46621407,Воздвиженское,2011,23.0
46621410,Воронинское,2011,16.0
46621416,Зубовское,2011,25.0
46621434,Нудольское,2011,85.0
46621437,Петровское,2011,23.0
46622000,Коломенский (до 2018 г.),2011,250.0
46622100,Городские поселения Коломенского муниципального района,2011,12.0
46622154,Пески,2011,12.0
46622400,Сельские поселения Коломенского муниципального района,2011,238.0
46622402,Акатьевское,2011,10.0
46622404,Биорковское,2011,35.0
46622416,Заруденское,2011,31.0
46622419,Непецинское,2011,33.0
46622422,Радужное,2011,24.0
46622425,Пестриковское,2011,26.0
46622431,Проводниковское,2011,54.0
46622434,Хорошовское,2011,25.0
46623000,Красногорский,2011,1793.0
46623100,Городские поселения Красногорского муниципального района,2011,1545.0
46623101,Красногорск (до 2018 г.),2011,1102.0
46623154,Нахабино,2011,443.0
46623400,Сельские поселения Красногорского муниципального района,2011,248.0
46623404,Ильинское (Красногорского муниципального района),2011,164.0
46623407,Отрадненское,2011,84.0
46628000,Ленинский (до 2021 г.),2011,1656.0
46628100,Городские поселения Ленинского муниципального района,2011,817.0
46628101,Видное,2011,562.0
46628105,Московский,2011,208.0
46628155,Горки Ленинские,2011,47.0
46628400,Сельские поселения Ленинского муниципального района,2011,839.0
46628402,Булатниковское,2011,75.0
46628404,Внуковское,2011,50.0
46628407,Володарское,2011,27.0
46628408,Воскресенское,2011,44.0
46628409,Мосрентген,2011,215.0
46628411,Совхоз имени Ленина,2011,14.0
46628413,Десеновское,2011,150.0
46628416,Развилковское,2011,131.0
46628422,Молоковское,2011,19.0
46628426,Сосенское,2011,89.0
46628431,Филимонковское,2011,25.0
46629000,Лотошинский,2011,157.0
46629100,Городские поселения Лотошинского муниципального района,2011,83.0
46629151,Лотошино (до 2020 г.),2011,83.0
46629400,Сельские поселения Лотошинского муниципального района,2011,74.0
46629416,Микулинское,2011,47.0
46629428,Ошейкинское,2011,27.0
46630000,Луховицкий,2011,453.0
46630100,Городские поселения Луховицкого муниципального района,2011,302.0
46630101,Луховицы (до 2018 г.),2011,249.0
46630153,Белоомут,2011,53.0
46630400,Сельские поселения Луховицкого муниципального района,2011,151.0
46630407,Астаповское,2011,13.0
46630413,Газопроводское,2011,42.0
46630416,Головачевское,2011,29.0
46630425,Дединовское,2011,28.0
46630431,Краснопоймовское,2011,18.0
46630452,Фруктовское,2011,21.0
46631000,Люберецкий,2011,2860.0
46631100,Городские поселения Люберецкого муниципального района,2011,2860.0
46631101,Люберцы (до 2018 г.),2011,2101.0
46631165,Красково,2011,212.0
46631167,Малаховка,2011,194.0
46631170,Октябрьский,2011,124.0
46631173,Томилино,2011,229.0
46633000,Можайский (до 2019 г.),2011,644.0
46633100,Городские поселения Можайского муниципального района (до 2019 г.),2011,395.0
46633101,Можайск (до 2019 г.),2011,356.0
46633154,Уваровка (до 2019 г.),2011,39.0
