oktmo,name,year,saldo
29610151,поселок Думиничи,2009,-66.0
29612000,Жиздринский муниципальный район,2009,86.0
29612101,город Жиздра,2009,98.0
29613000,Жуковский муниципальный район,2009,343.0
29613101,город Жуков,2009,108.0
29613157,город Белоусово,2009,119.0
29613160,город Кременки,2009,-90.0
29614101,город Киров,2009,68.0
29615000,Износковский муниципальный район,2009,30.0
29616000,Козельский муниципальный район,2009,-429.0
29616101,город Козельск,2009,-168.0
29616104,город Сосенский,2009,-78.0
29618000,Куйбышевский муниципальный район,2009,-54.0
29620101,город Людиново,2009,-77.0
29623000,Малоярославецкий муниципальный район,2009,-249.0
29623101,город Малоярославец,2009,-175.0
29625000,Медынский муниципальный район,2009,77.0
29625101,город Медынь,2009,2.0
29627000,Мещовский муниципальный район,2009,122.0
29627101,город Мещовск,2009,-24.0
29629000,Мосальский муниципальный район,2009,-46.0
29629101,город Мосальск,2009,-24.0
29632000,Перемышльский муниципальный район,2009,-180.0
29634000,Спас-Деменский муниципальный район,2009,33.0
29634101,город Спас-Деменск,2009,32.0
29636000,Сухиничский муниципальный район,2009,26.0
29636101,город Сухиничи,2009,-65.0
29636157,поселок Середейский,2009,3.0
29638000,Тарусский муниципальный район,2009,14.0
29638101,город Таруса,2009,-16.0
29642000,Ульяновский муниципальный район,2009,29.0
29644000,Ферзиковский муниципальный район,2009,479.0
29644403,поселок Дугна,2009,9.0
29646000,Хвастовичский муниципальный район,2009,-8.0
29650000,Юхновский муниципальный район,2009,-179.0
29650101,город Юхнов,2009,-128.0
29701000,город Калуга,2009,1668.0
29715000,город Обнинск,2009,304.0
64628000,Невельский муниципальный район,2009,-1140.0
64652000,Углегорский муниципальный район,2009,-295.0
64701000,город Южно-Сахалинск,2009,-25.0
64704000,Александровск-Сахалинский район,2009,-229.0
64708000,Анивский,2009,534.0
64709000,Городской округ Вахрушев,2009,-45.0
64712000,Долинский,2009,-49.0
64716000,Корсаковский,2009,-30.0
64720000,Курильский,2009,-122.0
64724000,Макаровский,2009,-23.0
64732000,Ногликский,2009,-70.0
64736000,Охинский,2009,-322.0
64740000,Поронайский,2009,-140.0
64743000,Северо-Курильский,2009,-8.0
64746000,Смирныховский,2009,-104.0
64748000,Томаринский,2009,-73.0
64750000,Тымовский,2009,-99.0
64754000,Холмский,2009,-285.0
64756000,Южно-Курильский,2009,62.0
79000000,Муниципальные образования Республики Адыгеи (Адыгеи),2009,1099.0
79600000,Муниципальные районы Республики Адыгеи (Адыгеи),2009,609.0
79605000,Гиагинский муниципальный район,2009,116.0
79615000,Кошехабльский муниципальный район,2009,31.0
79618000,Красногвардейский муниципальный район,2009,130.0
79622000,Майкопский муниципальный район,2009,282.0
79630000,Тахтамукайский муниципальный район,2009,220.0
79633000,Теучежский муниципальный район,2009,-12.0
79640000,Шовгеновский муниципальный район,2009,-158.0
79700000,Городские округа Республики Адыгеи (Адыгеи)/,2009,490.0
79701000,город Майкоп,2009,500.0
79703000,город Адыгейск,2009,-10.0
87602000,Муниципальный район Вуктыл (до 1 января 2017 года),2009,-424.0
87602101,Вуктыл (до 1 января 2017 года),2009,-346.0
87604000,Ижемский муниципальный район,2009,-341.0
87608000,Княжпогостский муниципальный район,2009,-435.0
87612000,Койгородский муниципальный район,2009,-98.0
87616000,Корткеросский муниципальный район,2009,-255.0
87620000,Муниципальный район Печора,2009,-651.0
87620101,Печора,2009,-445.0
87620103,Кожва,2009,-20.0
87624000,Прилузский муниципальный район,2009,-387.0
87626000,Муниципальный район Сосногорск,2009,-413.0
87628000,Сыктывдинский муниципальный район,2009,126.0
87632000,Сысольский муниципальный район,2009,-196.0
87636000,Троицко-Печорский муниципальный район,2009,-232.0
87640000,Удорский муниципальный район,2009,-311.0
87644000,Усть-Вымский муниципальный район,2009,-434.0
87648000,Усть-Куломский муниципальный район,2009,-339.0
87652000,Усть-Цилемский муниципальный район,2009,-288.0
87701000,Сыктывкар,2009,2485.0
87710000,Воркута,2009,-2948.0
87715000,Инта,2009,-1546.0
87723000,Усинск,2009,-665.0
87725000,Ухта,2009,277.0
93605000,Бай-Тайгинский муниципальный район,2009,-168.0
93610000,Барун-Хемчикский муниципальный район,2009,-115.0
93615000,Дзун-Хемчикский муниципальный район,2009,-399.0
93620000,Каа-Хемский муниципальный район,2009,-133.0
93622000,Кызылский муниципальный район,2009,226.0
93625000,Монгун-Тайгинский муниципальный район,2009,-83.0
93630000,Овюрский муниципальный район,2009,-174.0
93635000,Пий-Хемский муниципальный район,2009,-126.0
93638000,Сут-Хольский муниципальный район,2009,-134.0
93640000,Тандинский муниципальный район,2009,-45.0
93643000,Тере-Хольский муниципальный район,2009,6.0
93645000,Тес-Хемский муниципальный район,2009,-89.0
93650000,Тоджинский муниципальный район,2009,-36.0
93654000,Улуг-Хемский муниципальный район,2009,-268.0
93656000,Чаа-Хольский муниципальный район,2009,-108.0
93657000,Чеди-Хольский муниципальный район,2009,-36.0
93658000,Эрзинский муниципальный район,2009,-124.0
93701000,город Кызыл,2009,476.0
93703000,город Ак-Довурак,2009,-130.0
