oktmo,name,year,saldo
1620470,Усть-Козлухинский сельсовет,2015,-10.0
1620472,Усть-Пустынский сельсовет,2015,-2.0
1620481,Харловский сельсовет,2015,-28.0
1620492,Чинетинский сельсовет,2015,-16.0
1621000,Крутихинский муниципальный район,2015,74.0
1621406,Боровской сельсовет,2015,20.0
1621412,Волчно-Бурлинский сельсовет,2015,25.0
1621418,Долганский сельсовет,2015,-14.0
1621424,Заковряшинский сельсовет,2015,3.0
1621430,Крутихинский сельсовет,2015,53.0
1621436,Маловолчанский сельсовет,2015,-9.0
1621442,Новодубровский сельсовет,2015,7.0
1621446,Подборный сельсовет,2015,-9.0
1621448,Прыганский сельсовет,2015,-2.0
1622000,Кулундинский муниципальный район,2015,1.0
1622411,Ананьевский сельсовет,2015,-16.0
1622433,Воздвиженский сельсовет,2015,-9.0
1622444,Златополинский сельсовет,2015,-4.0
1622455,Константиновский сельсовет,2015,-43.0
1622460,Кулундинский сельсовет,2015,82.0
1622466,Курский сельсовет,2015,-35.0
1622472,Мирабилитский сельсовет,2015,30.0
1622477,Октябрьский сельсовет,2015,-7.0
1622488,Семёновский сельсовет,2015,3.0
1623000,Курьинский муниципальный район,2015,-234.0
1623422,Ивановский сельсовет,2015,-13.0
1623433,Казанцевский сельсовет,2015,-26.0
1623438,Колыванский сельсовет,2015,-21.0
1623444,Краснознаменский сельсовет,2015,-29.0
1623455,Кузнецовский сельсовет,2015,-4.0
1623466,Курьинский сельсовет,2015,-79.0
1623468,Новофирсовский сельсовет,2015,-19.0
1623477,Трусовский сельсовет,2015,-20.0
1623488,Усть-Таловский сельсовет,2015,-20.0
1624000,Кытмановский муниципальный район,2015,-66.0
1624407,Дмитро-Титовский сельсовет,2015,3.0
1624423,Кытмановский сельсовет,2015,-16.0
1624434,Червовский сельсовет,2015,-3.0
1624446,Новотарабинский сельсовет,2015,-6.0
1624457,Октябрьский сельсовет,2015,-20.0
1624469,Порошинский сельсовет,2015,-8.0
1624480,Семено-Красиловский сельсовет,2015,-18.0
1624491,Сунгайский сельсовет,2015,6.0
1624493,Тягунский сельсовет,2015,-1.0
1624494,Тяхтинский сельсовет,2015,-3.0
1625000,Локтевский муниципальный район,2015,-164.0
1625101,город Горняк,2015,-7.0
1625404,Александровский сельсовет,2015,-15.0
1625409,Второкаменский сельсовет,2015,1.0
1625413,Георгиевский сельсовет,2015,-4.0
1625417,Гилёвский сельсовет,2015,-29.0
1625419,Ермошихинский сельсовет,2015,-8.0
1625421,Золотухинский сельсовет,2015,-39.0
1625426,Кировский сельсовет,2015,-5.0
1625434,Локтевский сельсовет,2015,-15.0
1625440,Масальский сельсовет,2015,-33.0
1625449,Николаевский сельсовет,2015,-10.0
1625456,Новенский сельсовет,2015,-11.0
1625459,Новомихайловский сельсовет,2015,4.0
1625466,Покровский сельсовет,2015,-13.0
1625473,Ремовский сельсовет,2015,2.0
1625476,Самарский сельсовет,2015,10.0
1625484,Успенский сельсовет,2015,4.0
1625495,Устьянский сельсовет,2015,4.0
1626000,Мамонтовский муниципальный район,2015,11.0
1626406,Буканский сельсовет,2015,-9.0
1626412,Гришенский сельсовет,2015,-8.0
1626424,Кадниковский сельсовет,2015,7.0
1626429,Комсомольский сельсовет,2015,-24.0
1626434,Корчинский сельсовет,2015,-36.0
1626437,Костино-Логовской сельсовет,2015,16.0
1626442,Крестьянский сельсовет,2015,11.0
1626449,Мамонтовский сельсовет,2015,82.0
1626460,Островновский сельсовет,2015,-29.0
1626468,Покровский сельсовет,2015,1.0
1626473,Сусловский сельсовет,2015,2.0
1626478,Тимирязевский сельсовет,2015,2.0
1626492,Чернокурьинский сельсовет,2015,-4.0
1627000,Михайловский муниципальный район,2015,-191.0
1627154,Малиновоозёрский поссовет,2015,-52.0
1627405,Ащегульский сельсовет,2015,-26.0
1627411,Бастанский сельсовет,2015,-18.0
1627416,Михайловский сельсовет,2015,-69.0
1627420,Назаровский сельсовет,2015,-16.0
1627422,Николаевский сельсовет,2015,-28.0
1627433,Полуямский сельсовет,2015,12.0
1627444,Ракитовский сельсовет,2015,6.0
1628000,Новичихинский муниципальный район,2015,-20.0
1628411,Долговский сельсовет,2015,-9.0
1628422,Лобанихинский сельсовет,2015,-18.0
1628433,Мельниковский сельсовет,2015,-9.0
1628444,Новичихинский сельсовет,2015,58.0
1628455,Поломошенский сельсовет,2015,-13.0
1628466,Солоновский сельсовет,2015,-30.0
1628477,Токарёвский сельсовет,2015,1.0
1629000,Зональный муниципальный район,2015,126.0
1629412,Буланихинский сельсовет,2015,-27.0
1629426,Зональный сельсовет,2015,38.0
1629442,Луговской сельсовет,2015,0.0
1629466,Новочемровский сельсовет,2015,46.0
1629470,Октябрьский сельсовет,2015,-2.0
1629474,Плешковский сельсовет,2015,14.0
1629480,Соколовский сельсовет,2015,23.0
1629493,Чемровский сельсовет,2015,11.0
1629496,Шубенский сельсовет,2015,23.0
1630000,Павловский муниципальный район,2015,204.0
1630401,Арбузовский сельсовет,2015,-26.0
1630403,Бурановский сельсовет,2015,-7.0
1630412,Елунинский сельсовет,2015,0.0
1630432,Колыванский сельсовет,2015,-24.0
1630437,Комсомольский сельсовет,2015,113.0
1630449,Лебяжинский сельсовет,2015,5.0
1630455,Новозоринский сельсовет,2015,7.0
1630460,Павловский сельсовет,2015,92.0
1630462,Павлозаводской сельсовет,2015,0.0
1630464,Прутской сельсовет,2015,1.0
1630466,Рогозихинский сельсовет,2015,11.0
1630473,Стуковский сельсовет,2015,18.0
1630482,Черемновский сельсовет,2015,-4.0
1630485,Чернопятовский сельсовет,2015,-6.0
1630490,Шаховский сельсовет,2015,24.0
1631000,Панкрушихинский муниципальный район,2015,-89.0
1631411,Велижанский сельсовет,2015,-5.0
1631417,Железнодорожный сельсовет,2015,-29.0
1631422,Зятьковский сельсовет,2015,-19.0
1631433,Кривинский сельсовет,2015,-16.0
1631444,Луковский сельсовет,2015,5.0
1631456,Панкрушихинский сельсовет,2015,33.0
1631467,Подойниковский сельсовет,2015,-27.0
1631478,Романовский сельсовет,2015,-8.0
1631489,Урываевский сельсовет,2015,-23.0
1632000,Первомайский муниципальный район,2015,804.0
1632406,Акуловский сельсовет,2015,19.0
1632412,Баюновоключевский сельсовет,2015,6.0
1632416,Берёзовский сельсовет,2015,208.0
1632420,Бобровский сельсовет,2015,276.0
1632422,Боровихинский сельсовет,2015,-45.0
1632425,Жилинский сельсовет,2015,2.0
1632430,Журавлихинский сельсовет,2015,10.0
1632434,Зудиловский сельсовет,2015,29.0
1632442,Логовской сельсовет,2015,4.0
1632445,Новоберёзовский сельсовет,2015,5.0
1632449,Первомайский сельсовет,2015,48.0
1632454,Повалихинский сельсовет,2015,17.0
1632461,Рассказихинский сельсовет,2015,35.0
1632472,Санниковский сельсовет,2015,187.0
1632483,Северный сельсовет,2015,5.0
1632494,Сибирский сельсовет,2015,-25.0
1632496,Солнечный сельсовет,2015,5.0
1632497,Сорочелоговской сельсовет,2015,18.0
1633000,Петропавловский муниципальный район,2015,-3.0
1633405,Алексеевский сельсовет,2015,-6.0
1633407,Антоньевский сельсовет,2015,-14.0
1633414,Зеленодольский сельсовет,2015,8.0
1633423,Камышенский сельсовет,2015,-7.0
1633434,Николаевский сельсовет,2015,-1.0
1633440,Новообинский сельсовет,2015,1.0
1633446,Паутовский сельсовет,2015,-12.0
1633457,Петропавловский сельсовет,2015,33.0
1633479,Соловьихинский сельсовет,2015,-5.0
1634000,Поспелихинский муниципальный район,2015,-119.0
1634408,Борковский сельсовет,2015,-11.0
1634422,12 лет Октября сельсовет,2015,-7.0
1634433,Калмыцко-Мысовской сельсовет,2015,-24.0
1634439,Клепечихинский сельсовет,2015,-14.0
1634445,Красноалтайский сельсовет,2015,-3.0
1634450,Красноярский сельсовет,2015,-14.0
1634467,Мамонтовский сельсовет,2015,37.0
1634478,Николаевский сельсовет,2015,-5.0
1634482,Озимовский сельсовет,2015,4.0
1634489,Поспелихинский сельсовет,2015,-10.0
1634495,Поспелихинский Центральный сельсовет,2015,-72.0
1635000,Ребрихинский муниципальный район,2015,-90.0
1635407,Беловский сельсовет,2015,-33.0
1635412,Боровлянский сельсовет,2015,-8.0
1635419,Воронихинский сельсовет,2015,-21.0
1635430,Зеленорощинский сельсовет,2015,-19.0
1635436,Зиминский сельсовет,2015,10.0
1635442,Клочковский сельсовет,2015,4.0
1635448,Куликовский сельсовет,2015,4.0
1635456,Пановский сельсовет,2015,-20.0
1635458,Плоскосеминский сельсовет,2015,4.0
1635459,Подстепновский сельсовет,2015,-6.0
1635464,Ребрихинский сельсовет,2015,14.0
1635470,Рожне-Логовской сельсовет,2015,-20.0
1635476,Станционно-Ребрихинский сельсовет,2015,22.0
1635479,Усть-Мосихинский сельсовет,2015,2.0
1635484,Шумилихинский сельсовет,2015,2.0
1635495,Яснополянский сельсовет,2015,-25.0
1636000,Родинский муниципальный район,2015,-124.0
1636410,Зелёнолуговской сельсовет,2015,-13.0
1636422,Каяушинский сельсовет,2015,-16.0
1636428,Кочкинский сельсовет,2015,-14.0
1636434,Мирненский сельсовет,2015,12.0
1636445,Покровский сельсовет,2015,-4.0
1636451,Раздольненский сельсовет,2015,-8.0
1636456,Родинский сельсовет,2015,41.0
1636468,Степновский сельсовет,2015,14.0
1636472,Степно-Кучукский сельсовет,2015,-36.0
1636474,Шаталовский сельсовет,2015,-36.0
1636480,Центральный сельсовет,2015,-28.0
1636491,Ярослав-Логовской сельсовет,2015,-36.0
1637000,Романовский муниципальный район,2015,-131.0
1637407,Гилёв-Логовской сельсовет,2015,-2.0
1637412,Грано-Маяковский сельсовет,2015,-7.0
1637417,Гуселетовский сельсовет,2015,-27.0
1637422,Дубровинский сельсовет,2015,-6.0
1637435,Закладинский сельсовет,2015,8.0
1637440,Казанцевский сельсовет,2015,-2.0
1637446,Майский сельсовет,2015,-5.0
1637457,Мормышанский сельсовет,2015,-7.0
1637466,Рассветовский сельсовет,2015,-6.0
1637468,Романовский сельсовет,2015,-65.0
1637479,Сидоровский сельсовет,2015,0.0
1637482,Тамбовский сельсовет,2015,-12.0
1638000,Рубцовский муниципальный район,2015,-240.0
1638406,Безрукавский сельсовет,2015,4.0
1638412,Бобковский сельсовет,2015,-2.0
1638415,Большешелковниковский сельсовет,2015,-11.0
1638418,Веселоярский сельсовет,2015,-79.0
1638420,Вишнёвский сельсовет,2015,-4.0
1638422,Дальний сельсовет,2015,-19.0
1638425,Куйбышевский сельсовет,2015,-1.0
1638437,Новоалександровский сельсовет,2015,4.0
1638440,Новониколаевский сельсовет,2015,-11.0
1638444,Новороссийский сельсовет,2015,-8.0
1638447,Новосклюихинский сельсовет,2015,-10.0
1638451,Половинкинский сельсовет,2015,-10.0
1638460,Ракитовский сельсовет,2015,-9.0
1638462,Рубцовский сельсовет,2015,-40.0
1638465,Самарский сельсовет,2015,1.0
1638467,Саратовский сельсовет,2015,-21.0
1638471,Тишинский сельсовет,2015,-24.0
1640000,Смоленский муниципальный район,2015,-306.0
1640405,Ануйский сельсовет,2015,-13.0
1640412,Верх-Обский сельсовет,2015,-49.0
1640423,Кировский сельсовет,2015,-21.0
1640434,Линёвский сельсовет,2015,-12.0
1640445,Новотырышкинский сельсовет,2015,-33.0
1640456,Смоленский сельсовет,2015,-90.0
1640460,Солоновский сельсовет,2015,-27.0
1640466,Сычёвский сельсовет,2015,-38.0
1640479,Точилинский сельсовет,2015,-23.0
1641000,Суетский муниципальный район,2015,-47.0
1641404,Александровский сельсовет,2015,-3.0
1641410,Боронский сельсовет,2015,-28.0
1641413,Верх-Суетский сельсовет,2015,-4.0
1641420,Ильичёвский сельсовет,2015,-5.0
1641425,Нижнесуетский сельсовет,2015,-7.0
1642000,Советский муниципальный район,2015,-154.0
1642411,Кокшинский сельсовет,2015,-14.0
1642415,Коловский сельсовет,2015,-5.0
1642420,Красноярский сельсовет,2015,-15.0
1642429,Никольский сельсовет,2015,-28.0
1642435,Платовский сельсовет,2015,6.0
1642440,Половинский сельсовет,2015,-24.0
1642447,Сетовский сельсовет,2015,-17.0
1642452,Советский сельсовет,2015,-32.0
1642457,Талицкий сельсовет,2015,6.0
1642466,Урожайный сельсовет,2015,-31.0
1642471,Шульгин-Логский сельсовет,2015,-15.0
1642472,Шульгинский сельсовет,2015,15.0
1643000,Солонешенский муниципальный район,2015,-80.0
1643407,Берёзовский сельсовет,2015,5.0
1643423,Карповский сельсовет,2015,-2.0
1643434,Лютаевский сельсовет,2015,-5.0
1643445,Сибирячихинский сельсовет,2015,-3.0
1643450,Солонешенский сельсовет,2015,-20.0
1643457,Степной сельсовет,2015,-18.0
1643470,Тополинский сельсовет,2015,-8.0
1643481,Тумановский сельсовет,2015,-29.0
1644000,Солтонский муниципальный район,2015,-179.0
1644424,Карабинский сельсовет,2015,-28.0
1644436,Макарьевский сельсовет,2015,-24.0
1644447,Ненинский сельсовет,2015,-35.0
1644450,Нижнененинский сельсовет,2015,-20.0
1644481,Солтонский сельсовет,2015,-55.0
1644492,Сузопский сельсовет,2015,-17.0
1645000,Шелаболихинский муниципальный район,2015,-60.0
1645410,Верх-Кучукский сельсовет,2015,3.0
1645420,Ильинский сельсовет,2015,-27.0
1645423,Инской сельсовет,2015,-7.0
1645428,Кипринский сельсовет,2015,-18.0
1645430,Крутишинский сельсовет,2015,6.0
1645433,Кучукский сельсовет,2015,1.0
1645438,Макаровский сельсовет,2015,-6.0
1645442,Новообинцевский сельсовет,2015,-14.0
1645445,Омутский сельсовет,2015,-4.0
1645460,Шелаболихинский сельсовет,2015,6.0
1646000,Табунский муниципальный район,2015,-116.0
1646407,Алтайский сельсовет,2015,-28.0
1646409,Белозёрский сельсовет,2015,6.0
1646422,Большеромановский сельсовет,2015,-10.0
1646440,Лебединский сельсовет,2015,-20.0
1646455,Серебропольский сельсовет,2015,-45.0
1646466,Табунский сельсовет,2015,-19.0
1647000,Тальменский муниципальный район,2015,352.0
1647151,Тальменский поссовет,2015,153.0
1647406,Анисимовский сельсовет,2015,19.0
1647415,Зайцевский сельсовет,2015,31.0
1647424,Казанцевский сельсовет,2015,-10.0
1647430,Кашкарагаихинский сельсовет,2015,0.0
1647436,Курочкинский сельсовет,2015,-3.0
1647442,Ларичихинский сельсовет,2015,8.0
1647448,Луговской сельсовет,2015,-12.0
1647451,Лушниковский сельсовет,2015,-20.0
1647456,Новоозёрский сельсовет,2015,111.0
1647459,Новоперуновский сельсовет,2015,6.0
1647462,Новотроицкий сельсовет,2015,34.0
1647466,Озёрский сельсовет,2015,45.0
1647470,Речкуновский сельсовет,2015,5.0
1647473,Среднесибирский сельсовет,2015,8.0
1647475,Староперуновский сельсовет,2015,14.0
1647482,Шадринцевский сельсовет,2015,-24.0
1647492,Шишкинский сельсовет,2015,-13.0
1648000,Тогульский муниципальный район,2015,-40.0
1648406,Антипинский сельсовет,2015,-15.0
1648430,Новоиушинский сельсовет,2015,-3.0
1648436,Старотогульский сельсовет,2015,-16.0
1648446,Тогульский сельсовет,2015,0.0
1648457,Топтушинский сельсовет,2015,-6.0
1649000,Топчихинский муниципальный район,2015,-10.0
1649403,Белояровский сельсовет,2015,9.0
1649407,Володарский сельсовет,2015,-17.0
1649409,Зиминский сельсовет,2015,-5.0
1649412,Кировский сельсовет,2015,-1.0
1649420,Ключевский сельсовет,2015,-30.0
1649424,Красноярский сельсовет,2015,-4.0
1649436,Макарьевский сельсовет,2015,3.0
1649447,Парфёновский сельсовет,2015,-22.0
1649450,Переясловский сельсовет,2015,-19.0
1649452,Победимский сельсовет,2015,-17.0
1649454,Покровский сельсовет,2015,-12.0
1649460,Сидоровский сельсовет,2015,3.0
1649462,Топчихинский сельсовет,2015,129.0
1649469,Фунтиковский сельсовет,2015,-16.0
1649475,Хабазинский сельсовет,2015,6.0
1649480,Чаузовский сельсовет,2015,-15.0
1649491,Чистюньский сельсовет,2015,-2.0
1650000,Третьяковский муниципальный район,2015,-204.0
1650411,Екатерининский сельсовет,2015,-12.0
1650422,Корболихинский сельсовет,2015,-13.0
1650433,Новоалейский сельсовет,2015,-18.0
1650444,Первокаменский сельсовет,2015,-21.0
1650455,Плосковский сельсовет,2015,-8.0
1650460,Садовый сельсовет,2015,-20.0
1650466,Староалейский сельсовет,2015,-54.0
1650477,Третьяковский сельсовет,2015,-34.0
1650488,Шипунихинский сельсовет,2015,-24.0
1651000,Троицкий муниципальный район,2015,11.0
1651408,Беловский сельсовет,2015,7.0
1651410,Боровлянский сельсовет,2015,-54.0
