oktmo,name,year,saldo
1606000,Бурлинский муниципальный район,2019,-173.0
1606411,Бурлинский сельсовет,2019,-59.0
1606422,Михайловский сельсовет,2019,-23.0
1606430,Новоандреевский сельсовет,2019,5.0
1606433,Новопесчанский сельсовет,2019,-21.0
1606444,Новосельский сельсовет,2019,-19.0
1606455,Ореховский сельсовет,2019,-17.0
1606466,Партизанский сельсовет,2019,-9.0
1606470,Рожковский сельсовет,2019,5.0
1606477,Устьянский сельсовет,2019,-35.0
1607000,Быстроистокский муниципальный район,2019,-48.0
1607403,Акутихинский сельсовет,2019,7.0
1607405,Быстроистокский сельсовет,2019,-31.0
1607411,Верх-Ануйский сельсовет,2019,-11.0
1607422,Верх-Озёрнинский сельсовет,2019,-1.0
1607433,Новопокровский сельсовет,2019,-13.0
1607437,Приобский сельсовет,2019,-5.0
1607444,Усть-Ануйский сельсовет,2019,0.0
1607455,Хлеборобный сельсовет,2019,6.0
1608000,Волчихинский муниципальный район,2019,-154.0
1608410,Берёзовский сельсовет,2019,-19.0
1608414,Бор-Форпостовский сельсовет,2019,-7.0
1608421,Волчихинский сельсовет,2019,-33.0
1608423,Востровский сельсовет,2019,-10.0
1608430,Коминтерновский сельсовет,2019,-14.0
1608434,Малышево-Логовской сельсовет,2019,-6.0
1608445,Новокормихинский сельсовет,2019,-25.0
1608456,Пятковологовской сельсовет,2019,-12.0
1608467,Селивёрстовский сельсовет,2019,0.0
1608478,Солоновский сельсовет,2019,-19.0
1608489,Усть-Волчихинский сельсовет,2019,-9.0
1609000,Егорьевский муниципальный район,2019,-200.0
1609411,Кругло-Семенцовский сельсовет,2019,-19.0
1609422,Лебяжинский сельсовет,2019,-54.0
1609428,Малошелковниковский сельсовет,2019,2.0
1609433,Новоегорьевский сельсовет,2019,-83.0
1609444,Первомайский сельсовет,2019,-12.0
1609455,Сростинский сельсовет,2019,-22.0
1609466,Титовский сельсовет,2019,3.0
1609490,Шубинский сельсовет,2019,-15.0
1610000,Ельцовский муниципальный район,2019,-30.0
1610411,Верх-Ненинский сельсовет,2019,-6.0
1610422,Ельцовский сельсовет,2019,-13.0
1610433,Мартыновский сельсовет,2019,3.0
1610444,Новокаменский сельсовет,2019,-1.0
1610466,Пуштулимский сельсовет,2019,-5.0
1610488,Черемшанский сельсовет,2019,-8.0
1611000,Завьяловский муниципальный район,2019,-97.0
1611411,Гилёвский сельсовет,2019,4.0
1611416,Глубоковский сельсовет,2019,-11.0
1611423,Гоноховский сельсовет,2019,-13.0
1611434,Завьяловский сельсовет,2019,7.0
1611445,Камышенский сельсовет,2019,-7.0
1611456,Малиновский сельсовет,2019,3.0
1611467,Овечкинский сельсовет,2019,-18.0
1611469,Светловский сельсовет,2019,-24.0
1611470,Тумановский сельсовет,2019,-8.0
1611478,Харитоновский сельсовет,2019,-15.0
1611486,Чернавский сельсовет,2019,-8.0
1611489,Чистоозёрский сельсовет,2019,-7.0
1612000,Залесовский муниципальный район,2019,-150.0
1612409,Большекалтайский сельсовет,2019,-24.0
1612412,Борисовский сельсовет,2019,-24.0
1612422,Думчевский сельсовет,2019,-9.0
1612426,Залесовский сельсовет,2019,-58.0
1612437,Кордонский сельсовет,2019,-10.0
1612459,Пещерский сельсовет,2019,16.0
1612470,Тундрихинский сельсовет,2019,-23.0
1612481,Черёмушкинский сельсовет,2019,-12.0
1612492,Шатуновский сельсовет,2019,-6.0
1613000,Заринский муниципальный район,2019,-323.0
1613406,Аламбайский сельсовет,2019,-26.0
1613420,Верх-Камышенский сельсовет,2019,-9.0
1613425,Воскресенский сельсовет,2019,-4.0
1613428,Голухинский сельсовет,2019,-28.0
1613430,Гоношихинский сельсовет,2019,1.0
1613434,Гришинский сельсовет,2019,-8.0
1613436,Жуланихинский сельсовет,2019,-8.0
1613438,Зыряновский сельсовет,2019,-12.0
1613450,Комарский сельсовет,2019,-4.0
1613460,Новодраченинский сельсовет,2019,-35.0
1613461,Новозыряновский сельсовет,2019,-3.0
1613464,Новокопыловский сельсовет,2019,-12.0
1613468,Новомоношкинский сельсовет,2019,-39.0
1613474,Смазневский сельсовет,2019,-38.0
1613478,Сосновский сельсовет,2019,-11.0
1613487,Стародраченинский сельсовет,2019,-28.0
1613488,Тягунский сельсовет,2019,-34.0
1613492,Хмелевский сельсовет,2019,-18.0
1613494,Шпагинский сельсовет,2019,5.0
1613496,Яновский сельсовет,2019,-12.0
1614000,Змеиногорский муниципальный район,2019,-114.0
1614101,город Змеиногорск,2019,-38.0
1614422,Барановский сельсовет,2019,-20.0
1614433,Карамышевский сельсовет,2019,3.0
1614444,Кузьминский сельсовет,2019,3.0
1614450,Никольский сельсовет,2019,-12.0
1614455,Октябрьский сельсовет,2019,-34.0
1614466,Саввушинский сельсовет,2019,-15.0
1614477,Таловский сельсовет,2019,-9.0
1614488,Черепановский сельсовет,2019,8.0
1615000,Калманский муниципальный район,2019,-17.0
1615409,Бурановский сельсовет,2019,6.0
1615414,Зимарёвский сельсовет,2019,8.0
1615425,Калистратихинский сельсовет,2019,14.0
1615427,Калманский сельсовет,2019,0.0
1615435,Кубанский сельсовет,2019,15.0
1615450,Шиловский сельсовет,2019,-25.0
1615457,Новоромановский сельсовет,2019,-27.0
1615468,Обской сельсовет,2019,-13.0
1615480,Усть-Алейский сельсовет,2019,-3.0
1615485,Шадринский сельсовет,2019,8.0
1616000,Каменский муниципальный район,2019,-103.0
1616101,г Камень-на-Оби,2019,39.0
1616404,Аллакский сельсовет,2019,-16.0
1616413,Верх-Аллакский сельсовет,2019,-19.0
1616417,Гоноховский сельсовет,2019,7.0
1616437,Корниловский сельсовет,2019,-28.0
1616461,Новоярковский сельсовет,2019,-26.0
1616468,Плотниковский сельсовет,2019,-15.0
1616473,Попереченский сельсовет,2019,-6.0
1616475,Пригородный сельсовет,2019,-3.0
1616482,Рыбинский сельсовет,2019,-2.0
1616486,Столбовский сельсовет,2019,-24.0
1616490,Телеутский сельсовет,2019,3.0
1616494,Толстовский сельсовет,2019,-5.0
1616497,Филипповский сельсовет,2019,-8.0
1617000,Ключевский муниципальный район,2019,-161.0
1617406,Васильчуковский сельсовет,2019,7.0
1617412,Зелёнополянский сельсовет,2019,-29.0
1617415,Истимисский сельсовет,2019,-19.0
1617420,Каипский сельсовет,2019,-27.0
1617424,Ключевский сельсовет,2019,-45.0
1617435,Новополтавский сельсовет,2019,-23.0
1617437,Новоцелинный сельсовет,2019,-1.0
1617446,Петуховский сельсовет,2019,-6.0
1617468,Покровский сельсовет,2019,-12.0
1617479,Северский сельсовет,2019,-6.0
1618000,Косихинский муниципальный район,2019,-107.0
1618406,Баюновский сельсовет,2019,9.0
1618414,Верх-Жилинский сельсовет,2019,-10.0
1618420,Глушинский сельсовет,2019,0.0
1618425,Каркавинский сельсовет,2019,-15.0
1618430,Контошинский сельсовет,2019,-57.0
1618434,Косихинский сельсовет,2019,63.0
1618440,Лосихинский сельсовет,2019,-13.0
1618449,Малаховский сельсовет,2019,-15.0
1618460,Налобихинский сельсовет,2019,-58.0
1618466,Плотниковский сельсовет,2019,-7.0
1618468,Полковниковский сельсовет,2019,-4.0
1619000,Красногорский муниципальный район,2019,-160.0
1619405,Берёзовский сельсовет,2019,-33.0
1619407,Быстрянский сельсовет,2019,-9.0
1619423,Красногорский сельсовет,2019,-53.0
1619445,Новозыковский сельсовет,2019,-8.0
1619447,Новоталовский сельсовет,2019,-9.0
1619456,Соусканихинский сельсовет,2019,-24.0
1619478,Усть-Ишинский сельсовет,2019,-4.0
1619489,Усть-Кажинский сельсовет,2019,-20.0
1620000,Краснощёковский муниципальный район,2019,-174.0
1620406,Акимовский сельсовет,2019,-9.0
1620412,Берёзовский сельсовет,2019,-14.0
1620417,Верх-Камышенский сельсовет,2019,-15.0
1620424,Карповский сельсовет,2019,-12.0
1620430,Краснощёковский сельсовет,2019,-50.0
1620442,Маралихинский сельсовет,2019,-7.0
1620448,Новошипуновский сельсовет,2019,-15.0
1620459,Суетский сельсовет,2019,-24.0
1620468,Усть-Беловский сельсовет,2019,-19.0
1620470,Усть-Козлухинский сельсовет,2019,-11.0
1620472,Усть-Пустынский сельсовет,2019,-8.0
1620481,Харловский сельсовет,2019,7.0
1620492,Чинетинский сельсовет,2019,3.0
1621000,Крутихинский муниципальный район,2019,31.0
1621406,Боровской сельсовет,2019,8.0
1621412,Волчно-Бурлинский сельсовет,2019,-11.0
1621418,Долганский сельсовет,2019,0.0
1621424,Заковряшинский сельсовет,2019,-2.0
1621430,Крутихинский сельсовет,2019,65.0
1621436,Маловолчанский сельсовет,2019,3.0
1621442,Новодубровский сельсовет,2019,-9.0
1621446,Подборный сельсовет,2019,-11.0
1621448,Прыганский сельсовет,2019,-12.0
1622000,Кулундинский муниципальный район,2019,-71.0
1622411,Ананьевский сельсовет,2019,-22.0
1622433,Воздвиженский сельсовет,2019,-16.0
1622444,Златополинский сельсовет,2019,-2.0
1622455,Константиновский сельсовет,2019,-26.0
1622460,Кулундинский сельсовет,2019,35.0
1622466,Курский сельсовет,2019,7.0
1622472,Мирабилитский сельсовет,2019,-2.0
1622477,Октябрьский сельсовет,2019,-36.0
1622488,Семёновский сельсовет,2019,-9.0
1623000,Курьинский муниципальный район,2019,-103.0
1623411,Бугрышихинский сельсовет,2019,4.0
1623422,Ивановский сельсовет,2019,-23.0
1623433,Казанцевский сельсовет,2019,-14.0
1623438,Колыванский сельсовет,2019,-12.0
1623444,Краснознаменский сельсовет,2019,-27.0
1623455,Кузнецовский сельсовет,2019,-15.0
1623466,Курьинский сельсовет,2019,23.0
1623468,Новофирсовский сельсовет,2019,-27.0
1623477,Трусовский сельсовет,2019,-20.0
1623488,Усть-Таловский сельсовет,2019,8.0
1624000,Кытмановский муниципальный район,2019,-213.0
1624407,Дмитро-Титовский сельсовет,2019,-8.0
1624423,Кытмановский сельсовет,2019,-98.0
1624434,Червовский сельсовет,2019,-1.0
1624446,Новотарабинский сельсовет,2019,-10.0
1624457,Октябрьский сельсовет,2019,-11.0
1624469,Порошинский сельсовет,2019,-17.0
1624480,Семено-Красиловский сельсовет,2019,-25.0
1624491,Сунгайский сельсовет,2019,-8.0
1624493,Тягунский сельсовет,2019,-33.0
1624494,Тяхтинский сельсовет,2019,-2.0
1625000,Локтевский муниципальный район,2019,-212.0
1625101,город Горняк,2019,-2.0
1625404,Александровский сельсовет,2019,-18.0
1625409,Второкаменский сельсовет,2019,3.0
1625413,Георгиевский сельсовет,2019,8.0
1625417,Гилёвский сельсовет,2019,-12.0
1625419,Ермошихинский сельсовет,2019,-7.0
1625421,Золотухинский сельсовет,2019,-16.0
1625426,Кировский сельсовет,2019,-32.0
1625434,Локтевский сельсовет,2019,-16.0
1625440,Масальский сельсовет,2019,-52.0
1625449,Николаевский сельсовет,2019,-7.0
1625456,Новенский сельсовет,2019,-12.0
1625459,Новомихайловский сельсовет,2019,-20.0
1625466,Покровский сельсовет,2019,-7.0
1625473,Ремовский сельсовет,2019,-10.0
1625476,Самарский сельсовет,2019,-23.0
1625484,Успенский сельсовет,2019,-1.0
1625495,Устьянский сельсовет,2019,12.0
1626000,Мамонтовский муниципальный район,2019,-27.0
1626406,Буканский сельсовет,2019,-15.0
1626412,Гришенский сельсовет,2019,-8.0
1626424,Кадниковский сельсовет,2019,14.0
1626429,Комсомольский сельсовет,2019,-45.0
1626434,Корчинский сельсовет,2019,-22.0
1626437,Костино-Логовской сельсовет,2019,-8.0
1626442,Крестьянский сельсовет,2019,8.0
1626449,Мамонтовский сельсовет,2019,25.0
1626460,Островновский сельсовет,2019,0.0
1626468,Покровский сельсовет,2019,1.0
1626473,Сусловский сельсовет,2019,2.0
1626478,Тимирязевский сельсовет,2019,19.0
1626492,Чернокурьинский сельсовет,2019,2.0
1627000,Михайловский муниципальный район,2019,33.0
1627154,Малиновоозёрский поссовет,2019,2.0
1627405,Ащегульский сельсовет,2019,-12.0
1627411,Бастанский сельсовет,2019,-28.0
1627416,Михайловский сельсовет,2019,79.0
1627420,Назаровский сельсовет,2019,5.0
1627422,Николаевский сельсовет,2019,-4.0
1627433,Полуямский сельсовет,2019,-11.0
1627444,Ракитовский сельсовет,2019,2.0
1628000,Новичихинский муниципальный район,2019,-81.0
1628411,Долговский сельсовет,2019,-8.0
1628422,Лобанихинский сельсовет,2019,-11.0
1628433,Мельниковский сельсовет,2019,3.0
1628444,Новичихинский сельсовет,2019,3.0
1628455,Поломошенский сельсовет,2019,-23.0
1628466,Солоновский сельсовет,2019,-48.0
1628477,Токарёвский сельсовет,2019,3.0
1629000,Зональный муниципальный район,2019,-3.0
1629412,Буланихинский сельсовет,2019,-30.0
1629426,Зональный сельсовет,2019,10.0
1629442,Луговской сельсовет,2019,15.0
1629466,Новочемровский сельсовет,2019,-8.0
1629470,Октябрьский сельсовет,2019,-26.0
1629474,Плешковский сельсовет,2019,-10.0
1629480,Соколовский сельсовет,2019,27.0
1629493,Чемровский сельсовет,2019,4.0
1629496,Шубенский сельсовет,2019,15.0
1630000,Павловский муниципальный район,2019,-199.0
1630401,Арбузовский сельсовет,2019,-32.0
1630403,Бурановский сельсовет,2019,10.0
1630412,Елунинский сельсовет,2019,7.0
1630432,Колыванский сельсовет,2019,-2.0
1630437,Комсомольский сельсовет,2019,-59.0
1630449,Лебяжинский сельсовет,2019,-14.0
1630455,Новозоринский сельсовет,2019,-8.0
1630460,Павловский сельсовет,2019,-118.0
1630462,Павлозаводской сельсовет,2019,9.0
1630464,Прутской сельсовет,2019,-27.0
1630466,Рогозихинский сельсовет,2019,8.0
1630473,Стуковский сельсовет,2019,-21.0
1630482,Черемновский сельсовет,2019,24.0
1630485,Чернопятовский сельсовет,2019,8.0
1630490,Шаховский сельсовет,2019,16.0
1631000,Панкрушихинский муниципальный район,2019,-100.0
1631411,Велижанский сельсовет,2019,-26.0
1631417,Железнодорожный сельсовет,2019,-6.0
1631422,Зятьковский сельсовет,2019,-34.0
1631433,Кривинский сельсовет,2019,12.0
1631444,Луковский сельсовет,2019,-28.0
1631456,Панкрушихинский сельсовет,2019,-3.0
1631467,Подойниковский сельсовет,2019,-13.0
1631478,Романовский сельсовет,2019,-1.0
1631489,Урываевский сельсовет,2019,-1.0
1632000,Первомайский муниципальный район,2019,526.0
1632406,Акуловский сельсовет,2019,-9.0
1632412,Баюновоключевский сельсовет,2019,-18.0
1632416,Берёзовский сельсовет,2019,148.0
1632420,Бобровский сельсовет,2019,115.0
1632422,Боровихинский сельсовет,2019,-6.0
1632425,Жилинский сельсовет,2019,-22.0
1632430,Журавлихинский сельсовет,2019,-19.0
1632434,Зудиловский сельсовет,2019,154.0
1632442,Логовской сельсовет,2019,11.0
1632445,Новоберёзовский сельсовет,2019,-9.0
1632449,Первомайский сельсовет,2019,-53.0
1632454,Повалихинский сельсовет,2019,49.0
1632461,Рассказихинский сельсовет,2019,-21.0
1632472,Санниковский сельсовет,2019,295.0
1632483,Северный сельсовет,2019,-24.0
1632494,Сибирский сельсовет,2019,-92.0
1632496,Солнечный сельсовет,2019,32.0
1632497,Сорочелоговской сельсовет,2019,-5.0
1633000,Петропавловский муниципальный район,2019,-116.0
1633405,Алексеевский сельсовет,2019,-15.0
1633407,Антоньевский сельсовет,2019,-16.0
1633414,Зеленодольский сельсовет,2019,-11.0
1633423,Камышенский сельсовет,2019,-20.0
1633434,Николаевский сельсовет,2019,-14.0
1633440,Новообинский сельсовет,2019,1.0
1633446,Паутовский сельсовет,2019,-18.0
1633457,Петропавловский сельсовет,2019,-7.0
1633479,Соловьихинский сельсовет,2019,-16.0
1634000,Поспелихинский муниципальный район,2019,-151.0
1634408,Борковский сельсовет,2019,-11.0
1634422,12 лет Октября сельсовет,2019,-5.0
1634433,Калмыцко-Мысовской сельсовет,2019,-13.0
1634439,Клепечихинский сельсовет,2019,-8.0
1634445,Красноалтайский сельсовет,2019,-5.0
1634450,Красноярский сельсовет,2019,-27.0
1634467,Мамонтовский сельсовет,2019,8.0
1634478,Николаевский сельсовет,2019,-28.0
1634482,Озимовский сельсовет,2019,-7.0
1634489,Поспелихинский сельсовет,2019,-28.0
1634495,Поспелихинский Центральный сельсовет,2019,-27.0
1635000,Ребрихинский муниципальный район,2019,-133.0
1635407,Беловский сельсовет,2019,-25.0
1635412,Боровлянский сельсовет,2019,0.0
1635419,Воронихинский сельсовет,2019,5.0
1635430,Зеленорощинский сельсовет,2019,-14.0
1635436,Зиминский сельсовет,2019,-32.0
1635442,Клочковский сельсовет,2019,12.0
1635456,Пановский сельсовет,2019,-43.0
1635458,Плоскосеминский сельсовет,2019,-3.0
1635459,Подстепновский сельсовет,2019,7.0
1635464,Ребрихинский сельсовет,2019,-22.0
1635470,Рожне-Логовской сельсовет,2019,-14.0
1635476,Станционно-Ребрихинский сельсовет,2019,9.0
1635479,Усть-Мосихинский сельсовет,2019,-6.0
1635495,Яснополянский сельсовет,2019,-7.0
1636000,Родинский муниципальный район,2019,-282.0
1636410,Зелёнолуговской сельсовет,2019,0.0
1636422,Каяушинский сельсовет,2019,-10.0
1636428,Кочкинский сельсовет,2019,-26.0
1636434,Мирненский сельсовет,2019,-11.0
1636445,Покровский сельсовет,2019,-21.0
1636451,Раздольненский сельсовет,2019,-12.0
1636456,Родинский сельсовет,2019,-88.0
1636468,Степновский сельсовет,2019,-12.0
1636472,Степно-Кучукский сельсовет,2019,-10.0
1636474,Шаталовский сельсовет,2019,-24.0
1636480,Центральный сельсовет,2019,-41.0
1636491,Ярослав-Логовской сельсовет,2019,-27.0
1637000,Романовский муниципальный район,2019,23.0
1637407,Гилёв-Логовской сельсовет,2019,11.0
1637412,Грано-Маяковский сельсовет,2019,-1.0
1637417,Гуселетовский сельсовет,2019,-10.0
1637422,Дубровинский сельсовет,2019,11.0
1637435,Закладинский сельсовет,2019,-1.0
1637440,Казанцевский сельсовет,2019,4.0
1637446,Майский сельсовет,2019,6.0
1637457,Мормышанский сельсовет,2019,-2.0
1637466,Рассветовский сельсовет,2019,4.0
1637468,Романовский сельсовет,2019,-11.0
1637479,Сидоровский сельсовет,2019,21.0
1637482,Тамбовский сельсовет,2019,-9.0
1638000,Рубцовский муниципальный район,2019,-369.0
1638406,Безрукавский сельсовет,2019,-56.0
1638412,Бобковский сельсовет,2019,-52.0
1638415,Большешелковниковский сельсовет,2019,-3.0
1638418,Веселоярский сельсовет,2019,-35.0
1638420,Вишнёвский сельсовет,2019,-3.0
1638422,Дальний сельсовет,2019,-43.0
1638425,Куйбышевский сельсовет,2019,22.0
1638437,Новоалександровский сельсовет,2019,-45.0
1638440,Новониколаевский сельсовет,2019,-46.0
1638444,Новороссийский сельсовет,2019,-15.0
1638447,Новосклюихинский сельсовет,2019,3.0
1638451,Половинкинский сельсовет,2019,-4.0
1638460,Ракитовский сельсовет,2019,-29.0
1638462,Рубцовский сельсовет,2019,-58.0
1638465,Самарский сельсовет,2019,-17.0
1638467,Саратовский сельсовет,2019,13.0
1638471,Тишинский сельсовет,2019,-1.0
1640000,Смоленский муниципальный район,2019,-357.0
1640405,Ануйский сельсовет,2019,-26.0
1640412,Верх-Обский сельсовет,2019,-33.0
1640423,Кировский сельсовет,2019,-8.0
1640434,Линёвский сельсовет,2019,-29.0
1640445,Новотырышкинский сельсовет,2019,-34.0
1640456,Смоленский сельсовет,2019,-131.0
1640460,Солоновский сельсовет,2019,-25.0
1640466,Сычёвский сельсовет,2019,-52.0
1640479,Точилинский сельсовет,2019,-19.0
1641000,Суетский муниципальный район,2019,-44.0
1641404,Александровский сельсовет,2019,-5.0
1641410,Боронский сельсовет,2019,-4.0
1641413,Верх-Суетский сельсовет,2019,-36.0
1641425,Нижнесуетский сельсовет,2019,1.0
1642000,Советский муниципальный район,2019,-86.0
1642411,Кокшинский сельсовет,2019,-9.0
1642415,Коловский сельсовет,2019,-9.0
1642420,Красноярский сельсовет,2019,1.0
1642429,Никольский сельсовет,2019,-6.0
1642435,Платовский сельсовет,2019,21.0
1642440,Половинский сельсовет,2019,16.0
1642447,Сетовский сельсовет,2019,-5.0
1642452,Советский сельсовет,2019,-47.0
1642457,Талицкий сельсовет,2019,-11.0
1642466,Урожайный сельсовет,2019,3.0
1642471,Шульгин-Логский сельсовет,2019,-28.0
1642472,Шульгинский сельсовет,2019,-12.0
1643000,Солонешенский муниципальный район,2019,-117.0
1643407,Берёзовский сельсовет,2019,-3.0
1643423,Карповский сельсовет,2019,-19.0
1643434,Лютаевский сельсовет,2019,-1.0
1643445,Сибирячихинский сельсовет,2019,-20.0
1643450,Солонешенский сельсовет,2019,-68.0
1643457,Степной сельсовет,2019,3.0
1643470,Тополинский сельсовет,2019,-1.0
1643481,Тумановский сельсовет,2019,-8.0
1644000,Солтонский муниципальный район,2019,-71.0
1644424,Карабинский сельсовет,2019,-4.0
1644436,Макарьевский сельсовет,2019,-19.0
1644447,Ненинский сельсовет,2019,-12.0
1644450,Нижнененинский сельсовет,2019,3.0
1644481,Солтонский сельсовет,2019,-27.0
1644492,Сузопский сельсовет,2019,-12.0
1645000,Шелаболихинский муниципальный район,2019,-52.0
1645410,Верх-Кучукский сельсовет,2019,0.0
1645420,Ильинский сельсовет,2019,2.0
1645423,Инской сельсовет,2019,-3.0
1645428,Кипринский сельсовет,2019,3.0
1645430,Крутишинский сельсовет,2019,-11.0
1645433,Кучукский сельсовет,2019,-11.0
1645438,Макаровский сельсовет,2019,-11.0
1645442,Новообинцевский сельсовет,2019,5.0
1645460,Шелаболихинский сельсовет,2019,-26.0
1646000,Табунский муниципальный район,2019,-62.0
1646407,Алтайский сельсовет,2019,14.0
1646422,Большеромановский сельсовет,2019,-11.0
1646440,Лебединский сельсовет,2019,-30.0
1646455,Серебропольский сельсовет,2019,-23.0
1646466,Табунский сельсовет,2019,-12.0
1647000,Тальменский муниципальный район,2019,-65.0
1647151,Тальменский поссовет,2019,-8.0
1647406,Анисимовский сельсовет,2019,-5.0
1647415,Зайцевский сельсовет,2019,-17.0
1647424,Казанцевский сельсовет,2019,-9.0
1647430,Кашкарагаихинский сельсовет,2019,-27.0
1647436,Курочкинский сельсовет,2019,-11.0
1647442,Ларичихинский сельсовет,2019,-24.0
1647448,Луговской сельсовет,2019,-6.0
1647451,Лушниковский сельсовет,2019,-4.0
1647456,Новоозёрский сельсовет,2019,41.0
1647459,Новоперуновский сельсовет,2019,-12.0
1647462,Новотроицкий сельсовет,2019,-9.0
1647466,Озёрский сельсовет,2019,-5.0
1647470,Речкуновский сельсовет,2019,8.0
1647473,Среднесибирский сельсовет,2019,8.0
1647475,Староперуновский сельсовет,2019,12.0
1647482,Шадринцевский сельсовет,2019,14.0
1647492,Шишкинский сельсовет,2019,-11.0
1648000,Тогульский муниципальный район,2019,-111.0
1648406,Антипинский сельсовет,2019,-24.0
1648430,Новоиушинский сельсовет,2019,-12.0
1648436,Старотогульский сельсовет,2019,-16.0
1648446,Тогульский сельсовет,2019,-41.0
1648457,Топтушинский сельсовет,2019,-18.0
1649000,Топчихинский муниципальный район,2019,-60.0
1649403,Белояровский сельсовет,2019,2.0
1649407,Володарский сельсовет,2019,-3.0
1649409,Зиминский сельсовет,2019,-3.0
1649412,Кировский сельсовет,2019,-19.0
1649420,Ключевский сельсовет,2019,-30.0
1649424,Красноярский сельсовет,2019,-7.0
1649436,Макарьевский сельсовет,2019,-19.0
1649447,Парфёновский сельсовет,2019,-10.0
1649450,Переясловский сельсовет,2019,-2.0
1649452,Победимский сельсовет,2019,-8.0
1649454,Покровский сельсовет,2019,-3.0
1649460,Сидоровский сельсовет,2019,-24.0
1649462,Топчихинский сельсовет,2019,76.0
1649469,Фунтиковский сельсовет,2019,-1.0
1649475,Хабазинский сельсовет,2019,-7.0
1649480,Чаузовский сельсовет,2019,2.0
1649491,Чистюньский сельсовет,2019,-4.0
1650000,Третьяковский муниципальный район,2019,-112.0
1650411,Екатерининский сельсовет,2019,-14.0
1650422,Корболихинский сельсовет,2019,-19.0
1650433,Новоалейский сельсовет,2019,-42.0
1650444,Первокаменский сельсовет,2019,3.0
1650455,Плосковский сельсовет,2019,-12.0
1650460,Садовый сельсовет,2019,-29.0
1650466,Староалейский сельсовет,2019,68.0
1650477,Третьяковский сельсовет,2019,-55.0
1650488,Шипунихинский сельсовет,2019,-12.0
1651000,Троицкий муниципальный район,2019,-72.0
1651408,Беловский сельсовет,2019,-52.0
1651410,Боровлянский сельсовет,2019,0.0
1651414,Гордеевский сельсовет,2019,-4.0
1651425,Ерёминский сельсовет,2019,-1.0
1651430,Заводской сельсовет,2019,-38.0
1651434,Зелёнополянский сельсовет,2019,-26.0
