0
Абзелиловский муниципальный район
Азнакаевский муниципальный район
Александровский муниципальный район
Амурский муниципальный район
Анжеро-Судженский
Апшеронский муниципальный район
Арсеньевский
Асбестовский
Ашинский муниципальный район
Бавлинский муниципальный район
Баймакский муниципальный район
Балахнинский муниципальный округ
Балашовский муниципальный район
Барабинский муниципальный район
Белебеевский муниципальный район
Белокалитвинский муниципальный район
Белорецкий муниципальный район
Березовский
Бирский муниципальный район
Благовещенский муниципальный район
Благодарненский городской округ (с 2018 года)
Большой Камень
Борисоглебский
Боровичский муниципальный район
Валуйский
Великоустюгский муниципальный район
Вельский муниципальный район
Верхнесалдинский
Волоколамский (до 2020 г.)
Волховский муниципальный район
Вольский муниципальный район
Воркута
Вяземский муниципальный район
Вязниковский муниципальный район
Гагаринский муниципальный район
Город Кимры (с 2023 г. объединен с Кимрским муниципальным районом и преобразован в Кимрский муниципальный округ)
Город Ржев (с 2023 г. объединен с Ржевским муниципальным районом и преобразован в Ржевский муниципальный округ)
Городецкий муниципальный район
Городской округ город Кунгур
Добрянский муниципальный район
Дубна
Дюртюлинский муниципальный район
Дятьковский муниципальный район
Елизовский муниципальный район
Жигулевск
Заинский муниципальный район
Кавказский муниципальный район
Каменский муниципальный район
Кандалакшский муниципальный район
Карасукский муниципальный район
Карталинский муниципальный район
Кинель
Кинешма
Киселевский
Кольчугинский муниципальный район
Конаковский муниципальный район
Коркинский муниципальный район
Кочубеевский муниципальный район
Краснокамский
Краснотурьинск
Куйбышевский муниципальный район
Кущевский муниципальный район
Лабинский муниципальный район
Лениногорский муниципальный район
Лужский муниципальный район
Лысьвенский
Малоярославецкий муниципальный район
Мариинский муниципальный район
Мегион
Мелеузовский муниципальный район
Моздокский муниципальный район
Мостовский муниципальный район
Муниципальный район Город Краснокаменск и Краснокаменский район
Муниципальный район Печора
Нижнеудинский муниципальный район
Новоалександровский городской округ (с 2018 года)
Нурлатский муниципальный район
Нягань
Отрадненский муниципальный район
Петровский городской округ (с 2018 года)
Петушинский муниципальный район
Полевской
Пригородный муниципальный район
Приморско-Ахтарский муниципальный район
Промышленновский муниципальный район
Пугачевский муниципальный район
Пыть-Ях
Радужный
Рославльский муниципальный район
Россошанский муниципальный район
Ростовский муниципальный район
Саткинский муниципальный район
Сафоновский муниципальный район
Сергиевский муниципальный район
Сердобский муниципальный район
Советский городской округ (с 2018 года)
Советский муниципальный район
Сокольский муниципальный район
Сорочинский
Старорусский муниципальный район
Сухой Лог
Сысертский
Тайшетский муниципальный район
Талдомский (до 2019 г.)
Талицкий
Тарский муниципальный район
Таштагольский муниципальный район
Тихорецкий муниципальный район
Тогучинский муниципальный район
Топкинский муниципальный район
Троицкий
Узловский муниципальный район
Усть-Кутский муниципальный район
Учалинский муниципальный район
Чапаевск
Чернушинский муниципальный район
Черняховский г.о.
Чистопольский муниципальный район
Чусовской
Чусовской муниципальный район
Шалинский муниципальный район
Шелеховский муниципальный район
Шуя
Ярцевский муниципальный район
город Азов
город Апатиты
город Белогорск
город Глазов
город Гуково
город Гусь-Хрустальный
город Ирбит
город Искитим
город Ишим
город Каменск-Шахтинский
город Канск
город Кирово-Чепецк
город Кумертау
город Минусинск
город Михайловка
город Мичуринск
город Мончегорск
город Назрань
город Новоалтайск
город Новотроицк
город Новошахтинск
город Саяногорск
город Сибай
город Славгород
город Стрежевой
город Торжок
город Тулун
город Усть-Илимск
город Шадринск
