popsize,avgemployers,unemployed,avgsalary,livarea,beforeschool,docsperpop,bedsperpop,cliniccap,invests,funds,companies,factoriescap,conscap,consnewareas,consnewapt,retailturnover,foodservturnover,saldo
0.10199311023622049,0.10697772173182009,0.029931572030633978,0.2979374809422365,0.3218390804597701,0.00017377567140600318,0.4668035592060233,0.5583333333333332,0.35083016257350397,0.01078705139485349,0.371523915461624,0.024506714037399957,0.015994512234381662,0.011521707512813182,0.012243818590506411,0.02789654447325997,0.016781499198023048,0.006558541051608804,0.01722965313987758
0.1031003937007874,0.10592686002522067,0.028277518466488422,0.34107851135382733,0.32471264367816094,0.0001796998420221169,0.4524298425735797,0.5067460317460317,0.35610515392597714,0.019787749333998496,0.4093437152391546,0.025839015911218077,0.021998239301278352,0.01699075277520257,0.011344704482348275,0.02642461624728394,0.027273467249471394,0.009461841615726366,0.04568125141691227
0.10445374015748032,0.10718789407313997,0.02254497666198396,0.3672058216680916,0.32758620689655177,0.0001796998420221169,0.4496919917864477,0.4896825396825397,0.37167070217917675,0.025989113776247696,0.5506117908787541,0.02724294691803717,0.021101848515254137,0.026086557519970303,0.01190003966679889,0.02955538421999486,0.03408546648833695,0.0077984615366069165,0.06544245446988589
0.10654527559055119,0.10592686002522067,0.020596365613812482,0.40661940563943433,0.3290229885057471,0.00019747235387045813,0.460643394934976,0.4908730158730159,0.3565375302663438,0.02602598733865793,0.5606229143492769,0.029024124691994727,0.021319404502904964,0.023986124199052876,0.014438714795715986,0.03805985841452302,0.03858180148179032,0.010717959818844233,0.10398246807224364
0.10839074803149606,0.10571668768390079,0.02705397199438075,0.3667281576171611,0.33333333333333337,0.00021721958925750395,0.47843942505133474,0.5083333333333333,0.361034244206157,0.039956695571362354,0.5183537263626251,0.030246595228544688,0.020765399379918767,0.01911802391274601,0.016501388337961127,0.042428915212261394,0.04897710102276483,0.006895217107639798,0.09053124763847956
0.11023622047244094,0.10256410256410256,0.03589069651515838,0.23724027485863713,0.33764367816091956,0.00023696682464454977,0.4537987679671458,0.4880952380952381,0.36034244206157034,0.011700639495768139,0.42380422691879865,0.03123985253949153,0.014470038960456092,0.010556112775631489,0.016025386751289172,0.04175136094951053,0.02914987219291994,0.0035451142046280517,0.08588377540995995
0.11177411417322834,0.10235393022278269,0.030022205102641954,0.22562545593204542,0.3405172413793104,0.00024289099526066352,0.48323066392881586,0.46904761904761905,0.3510895883777239,0.011839308655365059,0.46718576195773076,0.03286822149638034,0.013875986738570593,0.016702311879257244,0.013499933888668518,0.04726525081189692,0.02951259364170721,0.0030758796175704307,0.07284818257386835
0.11331200787401574,0.09794031105506515,0.02721257987039471,0.2756481201699702,0.346264367816092,0.0002507898894154818,0.5188227241615332,0.4658730158730159,0.3957108267035628,0.007834674106993832,0.5450500556173525,0.027333677153171736,0.02038929212026814,0.009681035841770318,0.017598836440565913,0.05831639447676456,0.0357524013347731,0.0036578962836889104,0.07265926093856269
0.11454232283464567,0.09773013871374527,0.023292699506049758,0.28180102846195426,0.3491379310344828,0.000254739336492891,0.4948665297741273,0.46904761904761905,0.3869768246281563,0.007206624591265567,0.5450500556173525,0.02582946536015128,0.024074887853216365,0.010081297532561215,0.013235488562739654,0.03376089343706923,0.03628675025551502,0.0035396578104294734,0.06472455225572432
0.09012057086614174,0.1317780580075662,0.0537227534327276,0.298814074310918,0.3218390804597701,0.00016192733017377566,0.20191649555099248,0.25753968253968257,0.20927014873746108,0.056171163567466646,0.5539488320355951,0.01646515003915726,0.4265183474724762,0.06326963264803181,0.011146370487901626,0.024532137099600476,0.030346848796547615,0.025050761737483957,-0.0019647850071790223
0.09085875984251968,0.13093736864228667,0.031427017718765576,0.3169727670309503,0.33045977011494254,0.00017772511848341231,0.20465434633812457,0.25793650793650796,0.19802836388792805,0.07230877529172018,0.5617352614015573,0.014115714476725306,0.6012752452560728,0.059811368244275256,0.014425492529419541,0.02577042592462793,0.0402206493027027,0.03280405673852579,0.028527166931156957
0.09165846456692914,0.12778478352248843,0.03280917206688721,0.35664743703618124,0.33620689655172414,0.00017772511848341231,0.20944558521560577,0.2555555555555556,0.20062262193012798,0.0808003403448764,0.5984427141268075,0.013953355108589766,0.6250649429745254,0.05471646631493473,0.013632156551632949,0.028947921777528564,0.04656603756103606,0.03865747912369549,0.028338245295851282
0.0922121062992126,0.12442202606137033,0.02970498935061404,0.3978634417965732,0.34339080459770116,0.00015402843601895733,0.19780971937029432,0.26230158730158726,0.20667589069526113,0.09144307240652944,0.5984427141268075,0.014459534315129982,0.631851288866343,0.06574317953735542,0.01289170963903213,0.025606878343963926,0.056916993629544985,0.043417826154299226,0.005440943096803446
0.09301181102362205,0.12547288776796975,0.024765486926179362,0.35770677210454666,0.3505747126436782,0.00016587677725118485,0.1834360027378508,0.24682539682539684,0.21099965409892768,0.1213471986357071,0.6362625139043382,0.015123297614272344,0.5652615388130545,0.05342158775231058,0.014927938648684386,0.032592696432326346,0.06682777477357067,0.043907248495833176,0.02149928209778584
0.09387303149606299,0.12337116435477091,0.022884850682013867,0.24689486242054126,0.35632183908045983,0.00017377567140600318,0.21697467488021904,0.2472222222222222,0.2127291594603943,0.09451021683247893,0.6818687430478308,0.015615150994212366,0.3957420025787411,0.037233143599820114,0.012878487372735687,0.022709749772201585,0.042682699206557,0.023656819788575652,0.018816594876445252
0.09491879921259844,0.11958806221101302,0.02175193728191417,0.2421707134058529,0.3620689655172414,0.00017377567140600318,0.20670773442847365,0.24365079365079365,0.20927014873746108,0.060873036774685745,0.6585094549499444,0.01546711745267702,0.38750195482862265,0.026150248921725235,0.015364273436467011,0.03455526740029439,0.03193639616274304,0.023528225682752573,0.024333106627370968
0.09596456692913387,0.1164354770912148,0.019984592377758643,0.2918753477398443,0.3649425287356322,0.00017377567140600318,0.21218343600273787,0.2246031746031746,0.20927014873746108,0.06050666994845629,0.671857619577308,0.014822455255668252,0.5157406923267536,0.03013451143096508,0.012640486579399708,0.02635452442699937,0.050896312490711144,0.02710080326287041,0.03657522859517872
0.09676427165354332,0.11790668348045397,0.01857977976163502,0.2943278962338729,0.36781609195402304,0.00017377567140600318,0.21149897330595482,0.22142857142857142,0.20667589069526113,0.07653916419619178,0.664071190211346,0.014435657937462992,0.6524160229731893,0.03356624425790203,0.014280047600158666,0.028060092053923975,0.057236963099345194,0.029915526341716445,0.030832010881886193
0.09744094488188977,0.11895754518705338,0.018375855349617075,0.29800045499825206,0.37356321839080464,0.0001836492890995261,0.22587268993839837,0.23015873015873015,0.21705292286406086,0.07126747013236019,0.7419354838709677,0.014029759517124138,0.31223153738662546,0.03347558105213076,0.01725505751685839,0.036003831686175554,0.06191135830865684,0.03641421716410483,0.023728557394392807
0.09719488188976379,0.11685582177385456,0.04871527620428694,0.282829526766159,0.38074712643678166,0.0001836492890995261,0.2381930184804928,0.24206349206349206,0.2187824282255275,0.046411447383459745,0.7630700778642936,0.013776669913854029,0.5251415347363977,0.01945499213233433,0.016157609414253604,0.027873180533165114,0.05958631528554612,0.0319413189252463,-0.013451220433764075
0.09737942913385828,0.1164354770912148,0.01586078760139575,0.30530672696411537,0.3864942528735632,0.0001836492890995261,0.24982888432580425,0.2476190476190476,0.2274299550328606,0.04281069207284199,0.7908787541713014,0.012845491184841365,0.876165410501475,0.02612962833590862,0.014742826920534179,0.027546085371837108,0.06838366103902073,0.039662295659973,0.02614675432630545
0.00861220472440945,0.01933585540142917,0.0008836724520777632,1.0,0.29022988505747127,0.018424170616113743,0.891170431211499,0.7936507936507936,0.3679522656520235,0.22705122734591918,0.6084538375973304,0.0021488739900292248,0.003037442439528013,0.00034267032806266227,0.02883042501865583,0.07365992164697412,0.006499504759095514,0.003851581352397513,0.007556865412227008
0.008796751968503939,0.019756200084068937,0.0005211401640458604,0.9462084562385782,0.2873563218390805,0.018463665086887834,0.6447638603696099,0.7615079365079366,0.38628502248356966,0.15381737980837198,0.5951056729699666,0.002048593203827861,0.06624948721017328,3.7704219881894766e-05,0.02883042501865583,0.07365992164697412,0.005140847889616888,0.002481884988851103,0.007708002720471548
0.14357775590551183,0.13850357292980245,0.024244346762133502,0.31549380539957517,0.31034482758620696,0.00022511848341232228,0.31690622861054074,0.3944444444444445,0.3216879972327914,0.01647067977000824,0.5450500556173525,0.07001986514621894,0.06851840644673278,0.03465565982099075,0.0034774560359645645,0.008668021775192169,0.015853852784985814,0.009236767691866911,-0.007859140028716089
0.14302411417322836,0.1353509878100042,0.02048307427380251,0.3512711053281091,0.31321839080459773,0.00022511848341232228,0.3258042436687201,0.4511904761904762,0.31208924247665165,0.016932269666994838,0.5773081201334815,0.023102783030580866,0.07518680874685688,0.022561576660781,0.0036096786989289966,0.011588514287049368,0.021071759597114027,0.014112249816239937,-0.019383359782362275
