popsize,avgemployers,unemployed,avgsalary,livarea,beforeschool,docsperpop,bedsperpop,cliniccap,invests,funds,companies,factoriescap,conscap,consnewareas,consnewapt,retailturnover,foodservturnover,saldo
0.0897531964568823,0.053966593031818,0.0281632653061224,0.3733832737417678,0.4903677758318739,0.0007424960505529,0.509240246406571,0.4396825396825397,0.4087503344929087,0.3734671125975474,0.6337662337662338,0.0337594223727565,0.0229112434841018,0.0170764597278531,0.161284951263561,0.1684159084033417,0.0243578315349895,0.0117065559491939,0.0547237076648841
0.0897374212224229,0.0550517381699802,0.3145816326530612,0.3909521582852743,0.5026269702276708,0.0007523696682464,0.5598904859685148,0.4325396825396825,0.4193203104094193,0.3645484949832776,0.6597402597402597,0.0301078993833763,0.0251502910921896,0.0195408953983725,0.1663058932025156,0.1816573968490377,0.0269648739641355,0.0113122051051869,0.0460071301247771
0.0895007927055315,0.0549354726194628,0.0399081632653061,0.4379082652005724,0.521891418563923,0.0008274091627172,0.5735797399041752,0.4285714285714285,0.4478191062349478,0.4927536231884058,0.6584415584415585,0.027958338307363,0.0290797164288676,0.0349748398260403,0.1841481690213005,0.1851015801354401,0.0351063299528035,0.0167489566801857,0.0509982174688057
0.0100882624368004,0.0037204976165562,0.0041734693877551,0.2732875493775554,0.4115586690017513,0.0001165086887835,0.216974674880219,0.2361111111111111,0.3113459994648113,0.5964325529542921,0.8532467532467533,0.0016065140673362,0.0004659240614403,0.0004340817580289,0.0198660228247921,0.0164839853234351,0.0016117117366256,0.0002297708169688,8.912655971479501e-06
0.0100488243506519,0.0036623648412975,0.0447551020408163,0.2806062123223077,0.436077057793345,0.0001145339652448,0.2203969883641341,0.2321428571428571,0.3069306930693069,0.4057971014492753,0.8701298701298701,0.0015838871086413,0.0004794811968049,0.0002874733135445,0.0215055140701651,0.017787189810182,0.0019263273794432,0.0004443126379292,-0.002807486631016
0.0100014986472736,0.003565476882533,0.003938775510204,0.3060550383605943,0.4553415061295972,0.0001481042654028,0.2286105407255304,0.2333333333333333,0.3323521541343324,0.2675585284280936,0.7883116883116883,0.0015448751108916,0.0005008415670598,0.0001177432961981,0.016228401624121,0.010425635893975,0.0022828884627186,0.001089541153022,-8.021390374331551e-05
0.0135193759317247,0.0068984226640313,0.0055102040816326,0.3131808356044254,0.4290718038528897,0.0001777251184834,0.2354551676933607,0.2603174603174603,0.3148247257158148,0.0668896321070234,0.3623376623376623,0.0021253736374084,0.0090639302482232,0.0007194932752672,0.010336479961062,0.0056161907643139,0.0021929698911885,0.000240190656343,-0.0005347593582887
0.0134089492905088,0.0067434019300081,0.0418265306122449,0.3348006870742194,0.4378283712784588,0.0001658767772511,0.2272416153319644,0.2515873015873016,0.3157613058603157,0.2240802675585284,0.4090909090909091,0.0020028759644741,0.0088989351816017,0.0012721283209003,0.0081590306508011,0.0040259710037001,0.00257082660669,0.0002289692908631,-0.0044028520499108
0.0132748597976037,0.0068015347052668,0.0055,0.370513904436226,0.4483362521891418,0.0001777251184834,0.2313483915126625,0.2543650793650793,0.3572384265453572,0.2976588628762541,0.4532467532467532,0.0019076866899646,0.0104266115217048,0.0051290128539008,0.0075442214337863,0.0045224298557942,0.0029979977800214,0.000798587176651,-0.0027272727272727
0.0132511969459146,0.0071697089485718,0.0028877551020408,0.286006451948101,0.436077057793345,0.0001461295418641,0.2306639288158795,0.4523809523809524,0.3660690393363661,0.2084726867335563,0.3987012987012986,0.0028642608747894,0.0073389975885639,0.0005491005376796,0.0129494191333751,0.0100300202462125,0.0020499778349893,0.0008643123173188,0.0136363636363636
