oktmo,name,year,inflow
01616497,Филипповский сельсовет,2013,18.0
01617000,Ключевский муниципальный район,2013,365.0
01617406,Васильчуковский сельсовет,2013,22.0
01617412,Зелёнополянский сельсовет,2013,20.0
01617415,Истимисский сельсовет,2013,5.0
01617420,Каипский сельсовет,2013,7.0
01617424,Ключевский сельсовет,2013,181.0
01617430,Марковский сельсовет,2013,6.0
01617435,Новополтавский сельсовет,2013,27.0
01617437,Новоцелинный сельсовет,2013,29.0
01617446,Петуховский сельсовет,2013,31.0
01617468,Покровский сельсовет,2013,10.0
01617479,Северский сельсовет,2013,27.0
01618000,Косихинский муниципальный район,2013,400.0
01618406,Баюновский сельсовет,2013,12.0
01618414,Верх-Жилинский сельсовет,2013,29.0
01618420,Глушинский сельсовет,2013,16.0
01618425,Каркавинский сельсовет,2013,13.0
01618430,Контошинский сельсовет,2013,19.0
01618434,Косихинский сельсовет,2013,95.0
01618440,Лосихинский сельсовет,2013,16.0
01618449,Малаховский сельсовет,2013,32.0
01618460,Налобихинский сельсовет,2013,131.0
01618466,Плотниковский сельсовет,2013,21.0
01618468,Полковниковский сельсовет,2013,16.0
01619000,Красногорский муниципальный район,2013,220.0
01619405,Берёзовский сельсовет,2013,29.0
01619407,Быстрянский сельсовет,2013,41.0
01619423,Красногорский сельсовет,2013,74.0
01619445,Новозыковский сельсовет,2013,8.0
01619447,Новоталовский сельсовет,2013,1.0
01619456,Соусканихинский сельсовет,2013,22.0
01619478,Усть-Ишинский сельсовет,2013,25.0
01619489,Усть-Кажинский сельсовет,2013,20.0
01620000,Краснощёковский муниципальный район,2013,335.0
01620406,Акимовский сельсовет,2013,6.0
01620412,Берёзовский сельсовет,2013,30.0
01620417,Верх-Камышенский сельсовет,2013,18.0
01620424,Карповский сельсовет,2013,24.0
01620430,Краснощёковский сельсовет,2013,108.0
01620436,Куйбышевский сельсовет,2013,11.0
01620442,Маралихинский сельсовет,2013,41.0
01620448,Новошипуновский сельсовет,2013,15.0
01620459,Суетский сельсовет,2013,14.0
01620468,Усть-Беловский сельсовет,2013,14.0
01620470,Усть-Козлухинский сельсовет,2013,19.0
01620472,Усть-Пустынский сельсовет,2013,4.0
01620481,Харловский сельсовет,2013,19.0
01620492,Чинетинский сельсовет,2013,12.0
01621000,Крутихинский муниципальный район,2013,274.0
01621406,Боровской сельсовет,2013,15.0
01621412,Волчно-Бурлинский сельсовет,2013,24.0
01621418,Долганский сельсовет,2013,30.0
01621424,Заковряшинский сельсовет,2013,29.0
01621430,Крутихинский сельсовет,2013,113.0
01621436,Маловолчанский сельсовет,2013,5.0
01621442,Новодубровский сельсовет,2013,13.0
01621446,Подборный сельсовет,2013,20.0
01621448,Прыганский сельсовет,2013,25.0
01622000,Кулундинский муниципальный район,2013,722.0
01622411,Ананьевский сельсовет,2013,9.0
01622433,Воздвиженский сельсовет,2013,16.0
01622444,Златополинский сельсовет,2013,24.0
01622455,Константиновский сельсовет,2013,51.0
01622460,Кулундинский сельсовет,2013,461.0
01622466,Курский сельсовет,2013,65.0
01622472,Мирабилитский сельсовет,2013,11.0
01622477,Октябрьский сельсовет,2013,71.0
01622488,Семёновский сельсовет,2013,14.0
01623000,Курьинский муниципальный район,2013,231.0
01623411,Бугрышихинский сельсовет,2013,5.0
01623422,Ивановский сельсовет,2013,30.0
01623433,Казанцевский сельсовет,2013,10.0
01623438,Колыванский сельсовет,2013,38.0
01623444,Краснознаменский сельсовет,2013,17.0
01623455,Кузнецовский сельсовет,2013,8.0
01623466,Курьинский сельсовет,2013,76.0
01623468,Новофирсовский сельсовет,2013,15.0
01623477,Трусовский сельсовет,2013,14.0
01623488,Усть-Таловский сельсовет,2013,18.0
01624000,Кытмановский муниципальный район,2013,391.0
01624407,Дмитро-Титовский сельсовет,2013,15.0
01624423,Кытмановский сельсовет,2013,154.0
01624434,Червовский сельсовет,2013,19.0
01624446,Новотарабинский сельсовет,2013,17.0
01624457,Октябрьский сельсовет,2013,34.0
01624469,Порошинский сельсовет,2013,26.0
01624480,Семено-Красиловский сельсовет,2013,29.0
01624491,Сунгайский сельсовет,2013,13.0
01624493,Тягунский сельсовет,2013,81.0
01624494,Тяхтинский сельсовет,2013,3.0
01625000,Локтевский муниципальный район,2013,592.0
01625101,город Горняк,2013,310.0
01625404,Александровский сельсовет,2013,9.0
01625409,Второкаменский сельсовет,2013,11.0
01625413,Георгиевский сельсовет,2013,4.0
01625417,Гилёвский сельсовет,2013,9.0
01625419,Ермошихинский сельсовет,2013,5.0
01625421,Золотухинский сельсовет,2013,4.0
01625426,Кировский сельсовет,2013,50.0
01625434,Локтевский сельсовет,2013,21.0
01625440,Масальский сельсовет,2013,39.0
01625449,Николаевский сельсовет,2013,3.0
01625456,Новенский сельсовет,2013,2.0
01625459,Новомихайловский сельсовет,2013,6.0
01625466,Покровский сельсовет,2013,23.0
01625473,Ремовский сельсовет,2013,49.0
01625476,Самарский сельсовет,2013,7.0
01625484,Успенский сельсовет,2013,36.0
01625495,Устьянский сельсовет,2013,4.0
01626000,Мамонтовский муниципальный район,2013,742.0
01626406,Буканский сельсовет,2013,33.0
01626412,Гришенский сельсовет,2013,36.0
01626417,Ермачихинский сельсовет,2013,9.0
01626424,Кадниковский сельсовет,2013,11.0
01626429,Комсомольский сельсовет,2013,38.0
01626434,Корчинский сельсовет,2013,14.0
01626437,Костино-Логовской сельсовет,2013,9.0
01626442,Крестьянский сельсовет,2013,35.0
01626449,Мамонтовский сельсовет,2013,384.0
01626460,Островновский сельсовет,2013,56.0
01626468,Покровский сельсовет,2013,48.0
01626473,Сусловский сельсовет,2013,10.0
01626478,Тимирязевский сельсовет,2013,26.0
01626492,Чернокурьинский сельсовет,2013,33.0
01627000,Михайловский муниципальный район,2013,544.0
01627154,Малиновоозёрский поссовет,2013,62.0
01627405,Ащегульский сельсовет,2013,6.0
01627411,Бастанский сельсовет,2013,26.0
01627416,Михайловский сельсовет,2013,332.0
01627420,Назаровский сельсовет,2013,10.0
01627422,Николаевский сельсовет,2013,35.0
01627433,Полуямский сельсовет,2013,10.0
01627444,Ракитовский сельсовет,2013,63.0
01628000,Новичихинский муниципальный район,2013,338.0
01628411,Долговский сельсовет,2013,16.0
01628422,Лобанихинский сельсовет,2013,23.0
01628433,Мельниковский сельсовет,2013,33.0
01628444,Новичихинский сельсовет,2013,164.0
01628455,Поломошенский сельсовет,2013,16.0
01628466,Солоновский сельсовет,2013,61.0
01628477,Токарёвский сельсовет,2013,25.0
01629000,Зональный муниципальный район,2013,724.0
01629412,Буланихинский сельсовет,2013,63.0
01629426,Зональный сельсовет,2013,128.0
01629442,Луговской сельсовет,2013,83.0
01629466,Новочемровский сельсовет,2013,112.0
01629470,Октябрьский сельсовет,2013,28.0
01629474,Плешковский сельсовет,2013,78.0
01629480,Соколовский сельсовет,2013,127.0
01629493,Чемровский сельсовет,2013,55.0
01629496,Шубенский сельсовет,2013,50.0
01630000,Павловский муниципальный район,2013,1040.0
01630401,Арбузовский сельсовет,2013,32.0
01630403,Бурановский сельсовет,2013,9.0
01630412,Елунинский сельсовет,2013,8.0
01630432,Колыванский сельсовет,2013,48.0
01630437,Комсомольский сельсовет,2013,97.0
01630449,Лебяжинский сельсовет,2013,26.0
01630455,Новозоринский сельсовет,2013,91.0
01630460,Павловский сельсовет,2013,258.0
01630462,Павлозаводской сельсовет,2013,31.0
01630464,Прутской сельсовет,2013,49.0
01630466,Рогозихинский сельсовет,2013,30.0
01630473,Стуковский сельсовет,2013,68.0
01630482,Черемновский сельсовет,2013,186.0
01630485,Чернопятовский сельсовет,2013,20.0
01630490,Шаховский сельсовет,2013,87.0
01631000,Панкрушихинский муниципальный район,2013,318.0
01631411,Велижанский сельсовет,2013,12.0
01631417,Железнодорожный сельсовет,2013,30.0
01631422,Зятьковский сельсовет,2013,30.0
01631433,Кривинский сельсовет,2013,11.0
01631444,Луковский сельсовет,2013,11.0
01631456,Панкрушихинский сельсовет,2013,160.0
01631467,Подойниковский сельсовет,2013,42.0
01631478,Романовский сельсовет,2013,10.0
01631489,Урываевский сельсовет,2013,12.0
01632000,Первомайский муниципальный район,2013,2945.0
01632406,Акуловский сельсовет,2013,79.0
01632412,Баюновоключевский сельсовет,2013,73.0
01632416,Берёзовский сельсовет,2013,368.0
01632420,Бобровский сельсовет,2013,357.0
01632422,Боровихинский сельсовет,2013,441.0
01632425,Жилинский сельсовет,2013,36.0
01632430,Журавлихинский сельсовет,2013,67.0
01632434,Зудиловский сельсовет,2013,334.0
01632442,Логовской сельсовет,2013,34.0
01632445,Новоберёзовский сельсовет,2013,11.0
01632449,Первомайский сельсовет,2013,237.0
01632454,Повалихинский сельсовет,2013,242.0
01632461,Рассказихинский сельсовет,2013,80.0
01632472,Санниковский сельсовет,2013,291.0
01632483,Северный сельсовет,2013,67.0
01632494,Сибирский сельсовет,2013,132.0
01632496,Солнечный сельсовет,2013,61.0
01632497,Сорочелоговской сельсовет,2013,35.0
01633000,Петропавловский муниципальный район,2013,504.0
01633405,Алексеевский сельсовет,2013,40.0
01633407,Антоньевский сельсовет,2013,49.0
01633414,Зеленодольский сельсовет,2013,140.0
01633423,Камышенский сельсовет,2013,49.0
01633434,Николаевский сельсовет,2013,30.0
01633440,Новообинский сельсовет,2013,30.0
01633446,Паутовский сельсовет,2013,60.0
01633457,Петропавловский сельсовет,2013,102.0
01633479,Соловьихинский сельсовет,2013,4.0
01634000,Поспелихинский муниципальный район,2013,463.0
01634408,Борковский сельсовет,2013,56.0
01634422,12 лет Октября сельсовет,2013,15.0
01634433,Калмыцко-Мысовской сельсовет,2013,37.0
01634439,Клепечихинский сельсовет,2013,22.0
01634445,Красноалтайский сельсовет,2013,27.0
01634450,Красноярский сельсовет,2013,8.0
01634467,Мамонтовский сельсовет,2013,54.0
01634478,Николаевский сельсовет,2013,29.0
01634482,Озимовский сельсовет,2013,14.0
01634489,Поспелихинский сельсовет,2013,34.0
01634495,Поспелихинский Центральный сельсовет,2013,167.0
01635000,Ребрихинский муниципальный район,2013,456.0
01635407,Беловский сельсовет,2013,15.0
01635412,Боровлянский сельсовет,2013,12.0
01635419,Воронихинский сельсовет,2013,24.0
01635424,Георгиевский сельсовет.,2013,3.0
01635430,Зеленорощинский сельсовет,2013,8.0
01635436,Зиминский сельсовет,2013,20.0
01635442,Клочковский сельсовет,2013,7.0
01635448,Куликовский сельсовет,2013,2.0
01635456,Пановский сельсовет,2013,16.0
01635458,Плоскосеминский сельсовет,2013,2.0
01635459,Подстепновский сельсовет,2013,27.0
01635464,Ребрихинский сельсовет,2013,176.0
01635470,Рожне-Логовской сельсовет,2013,13.0
01635476,Станционно-Ребрихинский сельсовет,2013,88.0
01635479,Усть-Мосихинский сельсовет,2013,10.0
01635484,Шумилихинский сельсовет,2013,21.0
01635495,Яснополянский сельсовет,2013,12.0
01636000,Родинский муниципальный район,2013,538.0
01636410,Зелёнолуговской сельсовет,2013,16.0
01636422,Каяушинский сельсовет,2013,16.0
01636428,Кочкинский сельсовет,2013,21.0
01636434,Мирненский сельсовет,2013,60.0
01636445,Покровский сельсовет,2013,29.0
01636451,Раздольненский сельсовет,2013,44.0
01636456,Родинский сельсовет,2013,254.0
01636468,Степновский сельсовет,2013,22.0
01636472,Степно-Кучукский сельсовет,2013,34.0
01636474,Шаталовский сельсовет,2013,23.0
01636480,Центральный сельсовет,2013,10.0
01636491,Ярослав-Логовской сельсовет,2013,9.0
01637000,Романовский муниципальный район,2013,216.0
01637407,Гилёв-Логовской сельсовет,2013,15.0
01637412,Грано-Маяковский сельсовет,2013,7.0
01637417,Гуселетовский сельсовет,2013,13.0
01637422,Дубровинский сельсовет,2013,15.0
01637435,Закладинский сельсовет,2013,13.0
01637440,Казанцевский сельсовет,2013,5.0
01637446,Майский сельсовет,2013,8.0
01637457,Мормышанский сельсовет,2013,9.0
01637466,Рассветовский сельсовет,2013,4.0
01637468,Романовский сельсовет,2013,94.0
01637479,Сидоровский сельсовет,2013,18.0
01637482,Тамбовский сельсовет,2013,15.0
01638000,Рубцовский муниципальный район,2013,903.0
01638406,Безрукавский сельсовет,2013,99.0
01638412,Бобковский сельсовет,2013,43.0
01638415,Большешелковниковский сельсовет,2013,32.0
01638418,Веселоярский сельсовет,2013,189.0
01638420,Вишнёвский сельсовет,2013,30.0
01638422,Дальний сельсовет,2013,18.0
01638425,Куйбышевский сельсовет,2013,56.0
01638437,Новоалександровский сельсовет,2013,65.0
01638440,Новониколаевский сельсовет,2013,57.0
01638444,Новороссийский сельсовет,2013,30.0
01638447,Новосклюихинский сельсовет,2013,44.0
01638451,Половинкинский сельсовет,2013,31.0
01638460,Ракитовский сельсовет,2013,45.0
01638462,Рубцовский сельсовет,2013,66.0
01638465,Самарский сельсовет,2013,27.0
01638467,Саратовский сельсовет,2013,14.0
01638471,Тишинский сельсовет,2013,57.0
01640000,Смоленский муниципальный район,2013,420.0
01640405,Ануйский сельсовет,2013,41.0
01640412,Верх-Обский сельсовет,2013,102.0
01640423,Кировский сельсовет,2013,8.0
01640434,Линёвский сельсовет,2013,45.0
01640445,Новотырышкинский сельсовет,2013,57.0
01640456,Смоленский сельсовет,2013,65.0
01640460,Солоновский сельсовет,2013,19.0
01640466,Сычёвский сельсовет,2013,62.0
01640479,Точилинский сельсовет,2013,21.0
01641000,Суетский муниципальный район,2013,112.0
01641404,Александровский сельсовет,2013,24.0
01641410,Боронский сельсовет,2013,5.0
01641413,Верх-Суетский сельсовет,2013,53.0
01641420,Ильичёвский сельсовет,2013,2.0
01641425,Нижнесуетский сельсовет,2013,28.0
01642000,Советский муниципальный район,2013,475.0
01642411,Кокшинский сельсовет,2013,96.0
01642415,Коловский сельсовет,2013,4.0
01642420,Красноярский сельсовет,2013,48.0
01642429,Никольский сельсовет,2013,34.0
01642435,Платовский сельсовет,2013,3.0
01642440,Половинский сельсовет,2013,12.0
01642447,Сетовский сельсовет,2013,45.0
01642452,Советский сельсовет,2013,91.0
01642457,Талицкий сельсовет,2013,5.0
01642466,Урожайный сельсовет,2013,63.0
01642471,Шульгин-Логский сельсовет,2013,13.0
01642472,Шульгинский сельсовет,2013,61.0
01643000,Солонешенский муниципальный район,2013,279.0
01643407,Берёзовский сельсовет,2013,29.0
01643423,Карповский сельсовет,2013,8.0
01643434,Лютаевский сельсовет,2013,18.0
01643445,Сибирячихинский сельсовет,2013,38.0
01643450,Солонешенский сельсовет,2013,117.0
01643457,Степной сельсовет,2013,1.0
01643470,Тополинский сельсовет,2013,34.0
01643481,Тумановский сельсовет,2013,34.0
01644000,Солтонский муниципальный район,2013,142.0
01644424,Карабинский сельсовет,2013,35.0
01644436,Макарьевский сельсовет,2013,4.0
01644447,Ненинский сельсовет,2013,14.0
01644450,Нижнененинский сельсовет,2013,10.0
01644481,Солтонский сельсовет,2013,53.0
01644492,Сузопский сельсовет,2013,26.0
01645000,Шелаболихинский муниципальный район,2013,355.0
01645410,Верх-Кучукский сельсовет,2013,37.0
01645420,Ильинский сельсовет,2013,10.0
01645423,Инской сельсовет,2013,13.0
01645428,Кипринский сельсовет,2013,50.0
01645430,Крутишинский сельсовет,2013,25.0
01645433,Кучукский сельсовет,2013,71.0
01645438,Макаровский сельсовет,2013,15.0
01645442,Новообинцевский сельсовет,2013,18.0
01645445,Омутский сельсовет,2013,7.0
01645460,Шелаболихинский сельсовет,2013,109.0
01646000,Табунский муниципальный район,2013,140.0
01646407,Алтайский сельсовет,2013,48.0
01646422,Большеромановский сельсовет,2013,8.0
01646440,Лебединский сельсовет,2013,5.0
01646455,Серебропольский сельсовет,2013,2.0
01646466,Табунский сельсовет,2013,77.0
01647000,Тальменский муниципальный район,2013,1694.0
01647151,Тальменский поссовет,2013,781.0
01647406,Анисимовский сельсовет,2013,49.0
01647415,Зайцевский сельсовет,2013,11.0
01647424,Казанцевский сельсовет,2013,5.0
01647430,Кашкарагаихинский сельсовет,2013,72.0
01647436,Курочкинский сельсовет,2013,29.0
01647442,Ларичихинский сельсовет,2013,65.0
01647448,Луговской сельсовет,2013,70.0
01647451,Лушниковский сельсовет,2013,23.0
01647456,Новоозёрский сельсовет,2013,142.0
01647459,Новоперуновский сельсовет,2013,91.0
01647462,Новотроицкий сельсовет,2013,32.0
01647466,Озёрский сельсовет,2013,190.0
01647470,Речкуновский сельсовет,2013,6.0
