oktmo,name,year,inflow
01629493,Чемровский сельсовет,2014,64.0
01629496,Шубенский сельсовет,2014,47.0
01630000,Павловский муниципальный район,2014,914.0
01630401,Арбузовский сельсовет,2014,19.0
01630403,Бурановский сельсовет,2014,16.0
01630412,Елунинский сельсовет,2014,32.0
01630432,Колыванский сельсовет,2014,24.0
01630437,Комсомольский сельсовет,2014,59.0
01630449,Лебяжинский сельсовет,2014,28.0
01630455,Новозоринский сельсовет,2014,62.0
01630460,Павловский сельсовет,2014,324.0
01630462,Павлозаводской сельсовет,2014,45.0
01630464,Прутской сельсовет,2014,32.0
01630466,Рогозихинский сельсовет,2014,22.0
01630473,Стуковский сельсовет,2014,64.0
01630482,Черемновский сельсовет,2014,96.0
01630485,Чернопятовский сельсовет,2014,22.0
01630490,Шаховский сельсовет,2014,69.0
01631000,Панкрушихинский муниципальный район,2014,238.0
01631411,Велижанский сельсовет,2014,7.0
01631417,Железнодорожный сельсовет,2014,28.0
01631422,Зятьковский сельсовет,2014,15.0
01631433,Кривинский сельсовет,2014,14.0
01631444,Луковский сельсовет,2014,13.0
01631456,Панкрушихинский сельсовет,2014,117.0
01631467,Подойниковский сельсовет,2014,37.0
01631478,Романовский сельсовет,2014,5.0
01631489,Урываевский сельсовет,2014,2.0
01632000,Первомайский муниципальный район,2014,2539.0
01632406,Акуловский сельсовет,2014,51.0
01632412,Баюновоключевский сельсовет,2014,105.0
01632416,Берёзовский сельсовет,2014,349.0
01632420,Бобровский сельсовет,2014,330.0
01632422,Боровихинский сельсовет,2014,311.0
01632425,Жилинский сельсовет,2014,64.0
01632430,Журавлихинский сельсовет,2014,27.0
01632434,Зудиловский сельсовет,2014,265.0
01632442,Логовской сельсовет,2014,54.0
01632445,Новоберёзовский сельсовет,2014,17.0
01632449,Первомайский сельсовет,2014,186.0
01632454,Повалихинский сельсовет,2014,145.0
01632461,Рассказихинский сельсовет,2014,84.0
01632472,Санниковский сельсовет,2014,258.0
01632483,Северный сельсовет,2014,85.0
01632494,Сибирский сельсовет,2014,135.0
01632496,Солнечный сельсовет,2014,30.0
01632497,Сорочелоговской сельсовет,2014,43.0
01633000,Петропавловский муниципальный район,2014,534.0
01633405,Алексеевский сельсовет,2014,45.0
01633407,Антоньевский сельсовет,2014,42.0
01633414,Зеленодольский сельсовет,2014,126.0
01633423,Камышенский сельсовет,2014,49.0
01633434,Николаевский сельсовет,2014,39.0
01633440,Новообинский сельсовет,2014,58.0
01633446,Паутовский сельсовет,2014,37.0
01633457,Петропавловский сельсовет,2014,110.0
01633479,Соловьихинский сельсовет,2014,28.0
01634000,Поспелихинский муниципальный район,2014,306.0
01634408,Борковский сельсовет,2014,10.0
01634422,12 лет Октября сельсовет,2014,6.0
01634433,Калмыцко-Мысовской сельсовет,2014,19.0
01634439,Клепечихинский сельсовет,2014,13.0
01634445,Красноалтайский сельсовет,2014,9.0
01634450,Красноярский сельсовет,2014,8.0
01634467,Мамонтовский сельсовет,2014,28.0
01634478,Николаевский сельсовет,2014,23.0
01634482,Озимовский сельсовет,2014,21.0
01634489,Поспелихинский сельсовет,2014,17.0
01634495,Поспелихинский Центральный сельсовет,2014,152.0
01635000,Ребрихинский муниципальный район,2014,610.0
01635407,Беловский сельсовет,2014,45.0
01635412,Боровлянский сельсовет,2014,31.0
01635419,Воронихинский сельсовет,2014,11.0
01635424,Георгиевский сельсовет.,2014,8.0
01635430,Зеленорощинский сельсовет,2014,14.0
01635436,Зиминский сельсовет,2014,10.0
01635442,Клочковский сельсовет,2014,34.0
01635448,Куликовский сельсовет,2014,2.0
01635456,Пановский сельсовет,2014,37.0
01635458,Плоскосеминский сельсовет,2014,8.0
01635459,Подстепновский сельсовет,2014,22.0
01635464,Ребрихинский сельсовет,2014,276.0
01635470,Рожне-Логовской сельсовет,2014,10.0
01635476,Станционно-Ребрихинский сельсовет,2014,45.0
01635479,Усть-Мосихинский сельсовет,2014,29.0
01635484,Шумилихинский сельсовет,2014,16.0
01635495,Яснополянский сельсовет,2014,12.0
01636000,Родинский муниципальный район,2014,531.0
01636410,Зелёнолуговской сельсовет,2014,18.0
01636422,Каяушинский сельсовет,2014,16.0
01636428,Кочкинский сельсовет,2014,13.0
01636434,Мирненский сельсовет,2014,76.0
01636445,Покровский сельсовет,2014,16.0
01636451,Раздольненский сельсовет,2014,35.0
01636456,Родинский сельсовет,2014,225.0
01636468,Степновский сельсовет,2014,37.0
01636472,Степно-Кучукский сельсовет,2014,39.0
01636474,Шаталовский сельсовет,2014,16.0
01636480,Центральный сельсовет,2014,23.0
01636491,Ярослав-Логовской сельсовет,2014,17.0
01637000,Романовский муниципальный район,2014,184.0
01637407,Гилёв-Логовской сельсовет,2014,9.0
01637412,Грано-Маяковский сельсовет,2014,4.0
01637417,Гуселетовский сельсовет,2014,19.0
01637422,Дубровинский сельсовет,2014,9.0
01637435,Закладинский сельсовет,2014,14.0
01637440,Казанцевский сельсовет,2014,2.0
01637446,Майский сельсовет,2014,5.0
01637457,Мормышанский сельсовет,2014,5.0
01637466,Рассветовский сельсовет,2014,6.0
01637468,Романовский сельсовет,2014,62.0
01637479,Сидоровский сельсовет,2014,22.0
01637482,Тамбовский сельсовет,2014,27.0
01638000,Рубцовский муниципальный район,2014,773.0
01638406,Безрукавский сельсовет,2014,83.0
01638412,Бобковский сельсовет,2014,39.0
01638415,Большешелковниковский сельсовет,2014,18.0
01638418,Веселоярский сельсовет,2014,132.0
01638420,Вишнёвский сельсовет,2014,22.0
01638422,Дальний сельсовет,2014,44.0
01638425,Куйбышевский сельсовет,2014,55.0
01638437,Новоалександровский сельсовет,2014,43.0
01638440,Новониколаевский сельсовет,2014,39.0
01638444,Новороссийский сельсовет,2014,20.0
01638447,Новосклюихинский сельсовет,2014,48.0
01638451,Половинкинский сельсовет,2014,21.0
01638460,Ракитовский сельсовет,2014,26.0
01638462,Рубцовский сельсовет,2014,103.0
01638465,Самарский сельсовет,2014,39.0
01638467,Саратовский сельсовет,2014,12.0
01638471,Тишинский сельсовет,2014,29.0
01640000,Смоленский муниципальный район,2014,351.0
01640405,Ануйский сельсовет,2014,23.0
01640412,Верх-Обский сельсовет,2014,55.0
01640423,Кировский сельсовет,2014,20.0
01640434,Линёвский сельсовет,2014,19.0
01640445,Новотырышкинский сельсовет,2014,36.0
01640456,Смоленский сельсовет,2014,109.0
01640460,Солоновский сельсовет,2014,19.0
01640466,Сычёвский сельсовет,2014,37.0
01640479,Точилинский сельсовет,2014,33.0
01641000,Суетский муниципальный район,2014,145.0
01641404,Александровский сельсовет,2014,21.0
01641410,Боронский сельсовет,2014,14.0
01641413,Верх-Суетский сельсовет,2014,75.0
01641420,Ильичёвский сельсовет,2014,5.0
01641425,Нижнесуетский сельсовет,2014,30.0
01642000,Советский муниципальный район,2014,339.0
01642411,Кокшинский сельсовет,2014,36.0
01642415,Коловский сельсовет,2014,5.0
01642420,Красноярский сельсовет,2014,23.0
01642429,Никольский сельсовет,2014,22.0
01642435,Платовский сельсовет,2014,12.0
01642440,Половинский сельсовет,2014,21.0
01642447,Сетовский сельсовет,2014,27.0
01642452,Советский сельсовет,2014,93.0
01642457,Талицкий сельсовет,2014,14.0
01642466,Урожайный сельсовет,2014,38.0
01642471,Шульгин-Логский сельсовет,2014,17.0
01642472,Шульгинский сельсовет,2014,31.0
01643000,Солонешенский муниципальный район,2014,335.0
01643407,Берёзовский сельсовет,2014,28.0
01643423,Карповский сельсовет,2014,6.0
01643434,Лютаевский сельсовет,2014,6.0
01643445,Сибирячихинский сельсовет,2014,24.0
01643450,Солонешенский сельсовет,2014,193.0
01643457,Степной сельсовет,2014,18.0
01643470,Тополинский сельсовет,2014,39.0
01643481,Тумановский сельсовет,2014,21.0
01644000,Солтонский муниципальный район,2014,186.0
01644424,Карабинский сельсовет,2014,24.0
01644436,Макарьевский сельсовет,2014,14.0
01644447,Ненинский сельсовет,2014,21.0
01644450,Нижнененинский сельсовет,2014,9.0
01644481,Солтонский сельсовет,2014,105.0
01644492,Сузопский сельсовет,2014,13.0
01645000,Шелаболихинский муниципальный район,2014,421.0
01645410,Верх-Кучукский сельсовет,2014,27.0
01645420,Ильинский сельсовет,2014,31.0
01645423,Инской сельсовет,2014,19.0
01645428,Кипринский сельсовет,2014,68.0
01645430,Крутишинский сельсовет,2014,27.0
01645433,Кучукский сельсовет,2014,72.0
01645438,Макаровский сельсовет,2014,13.0
01645442,Новообинцевский сельсовет,2014,20.0
01645445,Омутский сельсовет,2014,6.0
01645460,Шелаболихинский сельсовет,2014,138.0
01646000,Табунский муниципальный район,2014,143.0
01646407,Алтайский сельсовет,2014,43.0
01646409,Белозёрский сельсовет,2014,7.0
01646422,Большеромановский сельсовет,2014,15.0
01646440,Лебединский сельсовет,2014,6.0
01646455,Серебропольский сельсовет,2014,23.0
01646466,Табунский сельсовет,2014,49.0
01647000,Тальменский муниципальный район,2014,877.0
01647151,Тальменский поссовет,2014,387.0
01647406,Анисимовский сельсовет,2014,27.0
01647415,Зайцевский сельсовет,2014,20.0
01647424,Казанцевский сельсовет,2014,2.0
01647430,Кашкарагаихинский сельсовет,2014,35.0
01647436,Курочкинский сельсовет,2014,11.0
01647442,Ларичихинский сельсовет,2014,35.0
01647448,Луговской сельсовет,2014,25.0
01647451,Лушниковский сельсовет,2014,5.0
01647456,Новоозёрский сельсовет,2014,115.0
01647459,Новоперуновский сельсовет,2014,43.0
01647462,Новотроицкий сельсовет,2014,8.0
01647466,Озёрский сельсовет,2014,83.0
01647470,Речкуновский сельсовет,2014,16.0
01647473,Среднесибирский сельсовет,2014,24.0
01647475,Староперуновский сельсовет,2014,12.0
01647482,Шадринцевский сельсовет,2014,19.0
01647492,Шишкинский сельсовет,2014,10.0
01648000,Тогульский муниципальный район,2014,224.0
01648406,Антипинский сельсовет,2014,54.0
01648430,Новоиушинский сельсовет,2014,11.0
01648436,Старотогульский сельсовет,2014,34.0
01648446,Тогульский сельсовет,2014,123.0
01648457,Топтушинский сельсовет,2014,2.0
01649000,Топчихинский муниципальный район,2014,862.0
01649403,Белояровский сельсовет,2014,26.0
01649407,Володарский сельсовет,2014,11.0
01649409,Зиминский сельсовет,2014,27.0
01649412,Кировский сельсовет,2014,33.0
01649420,Ключевский сельсовет,2014,22.0
01649424,Красноярский сельсовет,2014,10.0
01649436,Макарьевский сельсовет,2014,27.0
01649447,Парфёновский сельсовет,2014,77.0
01649450,Переясловский сельсовет,2014,57.0
01649452,Победимский сельсовет,2014,45.0
01649454,Покровский сельсовет,2014,12.0
01649460,Сидоровский сельсовет,2014,31.0
01649462,Топчихинский сельсовет,2014,354.0
01649469,Фунтиковский сельсовет,2014,72.0
01649475,Хабазинский сельсовет,2014,19.0
01649480,Чаузовский сельсовет,2014,10.0
01649491,Чистюньский сельсовет,2014,29.0
01650000,Третьяковский муниципальный район,2014,164.0
01650411,Екатерининский сельсовет,2014,14.0
01650422,Корболихинский сельсовет,2014,17.0
01650433,Новоалейский сельсовет,2014,5.0
01650444,Первокаменский сельсовет,2014,7.0
01650455,Плосковский сельсовет,2014,4.0
01650460,Садовый сельсовет,2014,9.0
01650466,Староалейский сельсовет,2014,79.0
01650477,Третьяковский сельсовет,2014,22.0
01650488,Шипунихинский сельсовет,2014,7.0
01651000,Троицкий муниципальный район,2014,633.0
01651408,Беловский сельсовет,2014,59.0
01651410,Боровлянский сельсовет,2014,15.0
01651414,Гордеевский сельсовет,2014,59.0
01651425,Ерёминский сельсовет,2014,11.0
01651430,Заводской сельсовет,2014,37.0
01651434,Зелёнополянский сельсовет,2014,25.0
01651440,Кипешинский сельсовет,2014,12.0
01651454,Петровский сельсовет,2014,25.0
01651457,Троицкий сельсовет,2014,309.0
01651470,Хайрюзовский сельсовет,2014,78.0
01651492,Южаковский сельсовет,2014,3.0
01652000,Тюменцевский муниципальный район,2014,225.0
01652403,Андроновский сельсовет,2014,5.0
01652407,Берёзовский сельсовет,2014,12.0
01652416,Вылковский сельсовет,2014,29.0
01652420,Грязновский сельсовет,2014,6.0
01652425,Заводской сельсовет,2014,10.0
