oktmo,name,year,inflow
10628000,Ивановский муниципальный район,2010,600.0
10630000,Константиновский муниципальный район,2010,167.0
10631000,Магдагачинский муниципальный район,2010,174.0
10631151,рабочий поселок (поселок городского типа) Магдагачи,2010,113.0
10631160,рабочий поселок (поселок городского типа) Сиваки,2010,2.0
10631170,рабочий поселок (поселок городского типа) Ушумун,2010,14.0
10632000,Мазановский муниципальный район,2010,306.0
10635000,Михайловский муниципальный район,2010,228.0
10638000,Октябрьский муниципальный район,2010,412.0
10640000,Ромненский муниципальный район,2010,118.0
10642000,Свободненский муниципальный район,2010,534.0
10645000,Селемджинский муниципальный район,2010,204.0
10645151,рабочий поселок (поселок городского типа) Экимчан,2010,6.0
10645162,рабочий поселок Златоустовск,2010,18.0
10645168,рабочий поселок Коболдо,2010,8.0
10645176,рабочий поселок Огоджа,2010,6.0
10645185,рабочий поселок (поселок городского типа) Токур,2010,15.0
10645189,рабочий поселок (поселок городского типа) Февральск,2010,131.0
10647000,Серышевский муниципальный район,2010,603.0
10647151,рабочий поселок (поселок городского типа) Серышево,2010,303.0
10649000,Сковородинский муниципальный район,2010,155.0
10649101,город Сковородино,2010,90.0
10649155,рабочий поселок (поселок городского типа) Ерофей Павлович,2010,5.0
10649185,рабочий поселок (поселок городского типа) Уруша,2010,1.0
10651000,Тамбовский муниципальный район,2010,442.0
10654000,Тындинский муниципальный район,2010,234.0
10655000,Шимановский муниципальный район,2010,194.0
10701000,город Благовещенск,2010,3682.0
10710000,город Белогорск,2010,1631.0
10712000,город Зея,2010,518.0
10720000,город Райчихинск,2010,417.0
10730000,город Свободный,2010,817.0
10732000,город Тында,2010,389.0
10740000,город Шимановск,2010,367.0
10775000,рабочий поселок (поселок городского типа) Прогресс,2010,23.0
11605000,Вельский муниципальный район,2010,549.0
11608000,Верхнетоемский муниципальный район,2010,31.0
11611000,Вилегодский муниципальный район,2010,90.0
11614000,Виноградовский муниципальный район,2010,43.0
11618000,Каргопольский муниципальный район,2010,241.0
11622000,Коношский муниципальный район,2010,143.0
11627000,Котласский муниципальный район,2010,325.0
11630000,Красноборский муниципальный район,2010,96.0
11635000,Ленский муниципальный район,2010,132.0
11642000,Мезенский муниципальный район,2010,82.0
11644000,Няндомский муниципальный район,2010,120.0
11646000,Онежский муниципальный район,2010,350.0
11648000,Пинежский муниципальный район,2010,183.0
11650000,Плесецкий муниципальный район,2010,286.0
11652000,Приморский муниципальный район,2010,314.0
11654000,Устьянский муниципальный район,2010,225.0
11656000,Холмогорский муниципальный район,2010,43.0
11658000,Шенкурский муниципальный район,2010,159.0
11701000,город Архангельск,2010,3411.0
11708000,город Коряжма,2010,320.0
11710000,Котлас,2010,894.0
11712000,Новая Земля,2010,1.0
11715000,город Новодвинск,2010,309.0
11730000,Северодвинск,2010,571.0
11811000,Муниципальный район Заполярный район,2010,245.0
11851000,город Нарьян-Мар,2010,368.0
12605000,Ахтубинский муниципальный район,2010,767.0
12605101,город Ахтубинск,2010,407.0
12605157,поселок Верхний Баскунчак,2010,54.0
12605168,поселок Нижний Баскунчак,2010,10.0
12610000,Володарский муниципальный район,2010,418.0
12615000,Енотаевский муниципальный район,2010,318.0
12620000,Икрянинский муниципальный район,2010,572.0
12620157,рабочий поселок Ильинка,2010,64.0
12620162,рабочий поселок Красные Баррикады,2010,60.0
12625000,Камызякский муниципальный район,2010,596.0
12625101,город Камызяк,2010,129.0
12625157,поселок Волго-Каспийский,2010,84.0
12625162,поселок Кировский,2010,27.0
12630000,Красноярский муниципальный район,2010,629.0
12635000,Лиманский муниципальный район,2010,437.0
12635151,рабочий поселок Лиман,2010,128.0
12640000,Наримановский муниципальный район,2010,945.0
12640101,город Нариманов,2010,128.0
12642000,Приволжский муниципальный район,2010,789.0
12645000,Харабалинский муниципальный район,2010,506.0
12645101,город Харабали,2010,194.0
12650000,Черноярский муниципальный район,2010,314.0
12701000,город Астрахань,2010,5481.0
14605000,Муниципальный район Алексеевский район и город Алексеевка,2010,389.0
14605101,город Алексеевка,2010,256.0
14610000,Белгородский муниципальный район,2010,2710.0
14610160,поселок Октябрьский,2010,53.0
14610165,поселок Разумное,2010,402.0
14610167,поселок Северный,2010,325.0
14615000,Борисовский муниципальный район,2010,441.0
14615151,поселок Борисовка,2010,232.0
14620000,Муниципальный район Город Валуйки и Валуйский район,2010,785.0
14625000,Вейделевский муниципальный район,2010,32.0
14630000,Волоконовский муниципальный район,2010,353.0
14630151,поселок Волоконовка,2010,84.0
14632000,Грайворонский муниципальный район,2010,414.0
14638000,Ивнянский муниципальный район,2010,325.0
14640000,Корочанский муниципальный район,2010,1018.0
14641000,Красненский муниципальный район,2010,164.0
14642000,Красногвардейский муниципальный район,2010,420.0
14643000,Краснояружский муниципальный район,2010,288.0
14644000,Новооскольский муниципальный район,2010,267.0
14646000,Прохоровский муниципальный район,2010,188.0
14648000,Ракитянский муниципальный район,2010,640.0
