saldo,popsize,avgemployers,avgsalary,shoparea,foodseats,retailturnover,consnewareas,livarea,sportsvenue,servicesnum,roadslen,livestock,harvest,agrprod,invest,budincome,funds,hospitals,beforeschool,factoriescap
-0.001334373977189758,0.017118651671161448,0.00812861112336259,0.16150338936587846,0.006803428473307826,0.01984093168584008,0.002319920879857093,0.0040565592805166025,0.0016584144600983886,0.039637599093997736,0.010947810437912417,0.2931028349873724,0.004047449257850917,0.006732711137026371,0.062029847322911495,0.0009285948743256999,0.009660695877355597,0.0018289734400134107,0.009255178492728075,0.014282804318391507,0.0005959136474289566
-0.0003524761449180493,0.01726510589564015,0.007394257486878666,0.14592648321757493,0.007553161863180956,0.021374804715239313,0.0019690002991402038,0.004128364010816403,0.0016903070458695114,0.039071347678369193,0.01214757048590282,0.2931028349873724,0.0038958788171341726,0.006617683362019321,0.06301281484747538,0.004056905796901895,0.0073271569680842166,0.000811609688621762,0.009255178492728075,0.014486502030986016,0.0005540080538706531
-0.0010574284347541478,0.01721166989481684,0.007319278436907334,0.15527830784496882,0.0075762600842257015,0.022297969038488852,0.0023752737308394252,0.004077366333046659,0.0017221996316406343,0.03142695356738392,0.011097780443911218,0.2931028349873724,0.003988150028636594,0.007848855287017094,0.06936572611944351,0.0005336459067891551,0.00749128508066669,0.00208835767086251,0.00881445570736007,0.013456031249625555,0.0006130515802141433
0.0017623807245902466,0.017166810042273814,0.007149472941384025,0.1612352702546631,0.007876013979217703,0.020068172134639965,0.0027363978172675347,0.0023259020877225336,0.001754092217411757,0.03142695356738392,0.01214757048590282,0.21744388716963678,0.0040673331250322894,0.006870712448169136,0.06214105015992901,0.0015895155060515085,0.008085300471564923,0.0013061827002127716,0.008373732921992068,0.014103071042572822,0.0005941341962290749
0.0038268838591102496,0.017077090337187763,0.006479072023993296,0.1802659506499412,0.006931645390880735,0.025408322681437296,0.002534602891649687,0.004578367519456634,0.0017859848031828798,0.03199320498301246,0.009598080383923215,0.22847081421406465,0.0038199677495151588,0.0065126372822362985,0.06126227499520708,0.0009772118054234863,0.008738401341605686,0.0013329466265706762,0.008373732921992068,0.013300262410582695,0.0007255741490723853
0.009818978322717088,0.017059278336913324,0.00618797688881048,0.19268457097219427,0.007230179002496787,0.02543672773753728,0.0034470413654676697,0.004912096322781846,0.001817877388954003,0.020101925254813136,0.008248350329934014,0.22847081421406465,0.0037645446159285975,0.0069177280570050185,0.06521492951470864,0.000532678614208193,0.011417842041166202,0.0014558818190252973,0.008373732921992068,0.013300262410582695,0.0005038532303371198
-0.003927591329086835,0.0065614131381314025,0.0031689674943765713,0.15737828346847238,0.0027364854705652394,0.0009373668512995313,0.0003922318557370487,0.0003749349269631658,0.0021049106608941083,0.016138165345413364,0.008248350329934014,0.13730302706932734,0.002433835681904308,0.0014115312169550647,0.03350581468363591,5.466022520100954e-05,0.004552649916370321,0.0002914205908585995,0.0057293962097840455,0.004553242987406688,0.0002236766925375493
-0.002744278556861955,0.0063978066170921315,0.002990340934150752,0.14441549055059336,0.002482622946818743,0.0009373668512995313,0.0004135718214559241,0.00031210578795083985,0.0021527495395507927,0.013306908267270668,0.008248350329934014,0.13730302706932734,0.002242900218058871,0.0010329118532429737,0.05185631565189314,0.0001155530445674502,0.0031654044109285925,0.0001894653194150727,0.004847950639048039,0.004553242987406688,0.00013065717282643253
-0.0015861426521312219,0.006274442022598811,0.0024963613108102147,0.15936314644354377,0.002497658581272398,0.0009373668512995313,0.0004616850676563887,1.917512684142415e-05,0.002176668978879135,0.013306908267270668,0.006748650269946011,0.13730302706932734,0.0021300907336197395,0.0013360802491958323,0.06509109549024272,0.00011230910989509968,0.0033192746103218773,0.00033335776867221263,0.004847950639048039,0.005511820458439676,9.492473511463578e-05
-0.0035499383166746395,0.006176146169232474,0.0023838927358532176,0.16490573570468028,0.002627531597712666,0.000284050560999858,0.0005302015407055219,0.00014320147917744417,0.002208561564650258,0.009343148357870895,0.005848830233953209,0.13730302706932734,0.0020829231803312677,0.0016630971154051248,0.04948622386353306,9.081546738175563e-06,0.0038451319170605116,0.00021243071261677602,0.003966505068312032,0.005308122745845166,8.149396937121276e-05
-0.0029708703643092724,0.0060943429087128385,0.0021898293123980062,0.19151649620888395,0.002555578460080826,0.00039767078539980116,0.0004657924347974658,0.0002868109397770463,0.0022643735897497227,0.010192525481313703,0.004799040191961607,0.13730302706932734,0.0019929172195203943,0.0011102169367133456,0.049319260868888576,8.359875329850484e-06,0.004033183521615978,0.00022885744115774053,0.003966505068312032,0.005320104964233078,0.0001283301557015769
-0.004305244341499031,0.005949208091661873,0.002258192563842456,0.1985585891137642,0.002584342282513906,0.000568101121999716,0.0004347219278430586,0.0003451522831456347,0.002320185614849188,0.010192525481313703,0.004499100179964007,0.13730302706932734,0.0017590930092482996,0.0012839993302695774,0.051401356706022305,2.7931162597160942e-05,0.004194744331545771,0.00022187170974339527,0.003966505068312032,0.005152353906802305,9.960811156821093e-05
-0.002316271809461467,0.021614532481172056,0.011143209985445244,0.15114221254542146,0.005452487613034195,0.007285896889646357,0.00135391446648043,0.0025600834240412026,0.0018976088533818102,0.03227633069082673,0.004799040191961607,0.41617756909614767,0.03239872284642486,0.008076643454565161,0.11840305776176,0.0014365394811197219,0.01040332666093443,0.001775868337615521,0.014103129131776113,0.015013719640054159,0.001871942701429893
-0.013117147964450264,0.021481932034684584,0.010247871918140519,0.15723028467313566,0.00563683756590075,0.007285896889646357,0.0013768415791997046,0.0006780651236265305,0.0019135551462673714,0.03142695356738392,0.005098980203959208,0.41617756909614767,0.03209538060937434,0.009325455540686185,0.13147840388421606,0.0011062732832216571,0.009890106895237467,0.0015828404491103627,0.014103129131776113,0.01761386103023114,0.001707813719395383
-0.006470454945995619,0.02136582418104381,0.009828871344771313,0.16852159918932533,0.006152843107730539,0.005510580883397244,0.00362045214914572,0.0007127435445099571,0.001953420878481275,0.03142695356738392,0.004949010197960408,0.41617756909614767,0.03504131396428145,0.00792052169931373,0.12080047783411087,0.0011827637133214228,0.010507474784684223,0.0012508854573165698,0.014103129131776113,0.017757647650886086,0.0016107163362270199
-0.00548855711372391,0.020959446693301104,0.009509107749305341,0.18372682722832825,0.0065110834416698005,0.006107087061496946,0.003991172117892743,0.0003957419794932218,0.001961394024924056,0.03086070215175538,0.004499100179964007,0.41617756909614767,0.03454844575270469,0.007518346130572764,0.11817096206469759,0.0012571675253261283,0.011378151233505902,0.0010669327330410613,0.014103129131776113,0.01804522089219598,0.0016361133258070459
