saldo,popsize,avgemployers,avgsalary,shoparea,foodseats,retailturnover,livarea,sportsvenue,servicesnum,roadslen,livestock,harvest,agrprod,hospitals,beforeschool,factoriescap
0.03233830845771144,0.17371599185946873,0.10463564879211969,0.33257984631332993,0.14791639030491385,0.3453646477132262,0.12026785534097086,0.35616438356164387,0.3825136612021858,0.19623655913978494,0.46884779516358466,0.16855477757746007,0.2425165014753361,0.1520228060988203,0.2413793103448276,0.1717579250720461,0.027899167609749018
0.009950248756218905,0.17520217437874894,0.09518267238197974,0.298247388231616,0.16421668024787278,0.3720642768850433,0.10130955802677283,0.363013698630137,0.3770491803278688,0.21774193548387097,0.46884779516358466,0.16224267326317554,0.23837312847158612,0.15327282378059656,0.2413793103448276,0.17420749279538905,0.025742589919202523
0.007462686567164179,0.17465991859468724,0.09421750361938286,0.29720091529133,0.16471886903295493,0.38813349814585907,0.11444982271092187,0.36986301369863017,0.30327868852459017,0.1989247311827957,0.46884779516358466,0.16608527944320992,0.28272071770990714,0.1580076212334238,0.22988505747126436,0.16181556195965419,0.02667657048044216
0.07213930348258707,0.19716018637532134,0.17688136940415022,0.39879963141526664,0.26368701320851257,0.13003708281829418,0.08920852062050458,0.4212328767123288,0.2540983606557377,0.34139784946236557,0.18799431009957324,0.22585216552765083,0.14670126060033212,0.15043994136673128,0.27586206896551724,0.1936599423631124,0.1950553894118999
0.05970149253731343,0.19499785775492717,0.1733897294688733,0.3677353861912362,0.26494722280126587,0.12410383189122373,0.08666121983992216,0.4280821917808219,0.2568306010928962,0.3548387096774194,0.18799431009957324,0.21509580311098067,0.14023840068792692,0.16326039157452787,0.27586206896551724,0.2004322766570605,0.21203761720732786
-0.01990049751243781,0.1923936910882605,0.16779742810912085,0.37432377803465355,0.2779378043927306,0.12410383189122373,0.10208271019543766,0.4315068493150685,0.2568306010928962,0.3521505376344086,0.18799431009957324,0.21469959330845667,0.16189309184366185,0.1834725729428903,0.27586206896551724,0.20720461095100864,0.23988643527780465
-0.05472636815920398,0.19143637532133675,0.16058704970619128,0.39183400420416964,0.2778430517917717,0.12410383189122373,0.17443002394680573,0.43493150684931503,0.2568306010928962,0.3817204301075269,0.18799431009957324,0.20451343759171522,0.13579093491060143,0.17667171753672928,0.27586206896551724,0.20547550432276657,0.21799311344926608
0.10696517412935323,0.19053261568123395,0.1501972918500014,0.4243829118193935,0.2934488051697019,0.16168108776266996,0.17969022479586363,0.44178082191780826,0.2814207650273224,0.3682795698924731,0.19891891891891894,0.1726657163221668,0.1272837803150656,0.16794729375146608,0.27586206896551724,0.20144092219020174,0.1968771777846563
0.0472636815920398,0.1877410025706941,0.15797541658387032,0.4521085159116713,0.3188804032670697,0.1765142150803461,0.20084476985180447,0.4486301369863014,0.16393442622950818,0.3682795698924731,0.19891891891891894,0.15799127919164815,0.1353742574034353,0.1690074436516078,0.27586206896551724,0.2017291066282421,0.20135072116213082
0.03980099502487562,0.18578620394173093,0.15434184006585858,0.46060272653974627,0.3220546153991927,0.18393077873918418,0.21847798183898873,0.4571917808219178,0.19672131147540983,0.3709677419354839,0.19891891891891894,0.14312397803027127,0.1206771552634,0.1794967088443948,0.27586206896551724,0.2015850144092219,0.20310474218443547
-0.014925373134328358,0.18323559340188517,0.15079342549748773,0.43736436493179526,0.3203822319922682,0.1888751545117429,0.2082931529582371,0.4691780821917808,0.20765027322404372,0.3629032258064516,0.2083641536273115,0.13888096935138988,0.1321302211756931,0.1987038562583631,0.27586206896551724,0.19812680115273776,0.178847560308084
-0.014925373134328358,0.06994430162810626,0.04621455133846197,0.2829058938591151,0.03916788265837897,0.008899876390605686,0.02406644563703881,0.4606164383561644,0.1366120218579235,0.04032258064516129,0.11687055476529161,0.08828979916984613,0.04613372357343274,0.061634403992786614,0.1839080459770115,0.09798270893371758,0.010617237505164663
0.0,0.06951585261353899,0.04346098163340619,0.31331212874138187,0.03871970285584339,0.01508034610630408,0.024983469205708063,0.4708904109589041,0.1366120218579235,0.03763440860215054,0.1184637268847795,0.07817072659427278,0.04265814768810368,0.04922649596658429,0.1724137931034483,0.09394812680115273,0.009727758961162278
-0.01990049751243781,0.06802297557840617,0.04042353876288075,0.3320793008408339,0.036041046826735396,0.01508034610630408,0.023527866653455957,0.48458904109589046,0.07377049180327869,0.03225806451612903,0.1184637268847795,0.06453607815185947,0.04522211579906461,0.04796924298775129,0.1724137931034483,0.09394812680115273,0.010199090833932712
-0.007462686567164179,0.06616859468723221,0.036903511511056857,0.34815938656969375,0.03600788341639978,0.011124845488257108,0.01963181264132267,0.49828767123287676,0.07103825136612021,0.02956989247311828,0.12028449502133713,0.0545679426439143,0.040439712115673,0.04410283729094945,0.1724137931034483,0.09394812680115273,0.010018705199027398
0.004975124378109453,0.06442132604970009,0.03429187838873591,0.3421614913283859,0.035500009475260094,0.011124845488257108,0.016694506506476775,0.5154109589041096,0.09016393442622951,0.026881720430107527,0.12085348506401138,0.04819504423294621,0.05020977372279024,0.0607015035020212,0.1724137931034483,0.09697406340057636,0.008821544656563898
0.0,0.05779375535561268,0.031538308683680134,0.3330505090665262,0.05459929125054483,0.008899876390605686,0.01493857352436974,0.4623287671232877,0.09289617486338798,0.11559139784946236,0.15874822190611665,0.052381451511467024,0.09294939279345053,0.09583051522320035,0.09195402298850575,0.06455331412103746,0.008754214664414235
0.0472636815920398,0.12299833976006855,0.0845942033099611,0.3426521646125747,0.1181754439159355,0.11124845488257108,0.04449350557109939,0.4280821917808219,0.1885245901639344,0.28225806451612906,0.3494167852062589,0.17578088969015973,0.09019981745045937,0.13986679290371623,0.1724137931034483,0.08948126801152738,0.05294754565765921
-0.004975124378109453,0.12078245501285347,0.08291935163369006,0.31096918039260857,0.12634311811859236,0.11866501854140915,0.03747547397853511,0.4332191780821918,0.13387978142076504,0.28225806451612906,0.3494167852062589,0.16638924992662782,0.08126344613085364,0.19671653292026375,0.1724137931034483,0.0984149855907781,0.048683017056334425
