saldo,popsize,avgemployers,avgsalary,shoparea,foodseats,retailturnover,livarea,sportsvenue,servicesnum,roadslen,livestock,harvest,agrprod,hospitals,beforeschool
0.04406779661016949,0.2599214696396017,0.1376657329598506,0.33599161998603416,0.17489995025522206,0.39429861699125035,0.13319299643088162,0.35616438356164387,0.4166666666666667,0.2134502923976608,0.4760529204460107,0.1763891600651993,0.2575850378895789,0.15219304053657384,0.23863636363636365,0.18137553256238587
0.013559322033898305,0.2621451609672056,0.12522875816993465,0.30130696204043533,0.1941738109429548,0.42478125882020884,0.11219725804886227,0.363013698630137,0.4107142857142857,0.23684210526315788,0.4760529204460107,0.1697836707741651,0.2531842202723491,0.15344445798239012,0.23863636363636365,0.18396226415094338
0.010169491525423728,0.26133381413145823,0.12395891690009338,0.30024975384704716,0.19476761121991223,0.4431272932543043,0.1267497020266379,0.36986301369863017,0.33035714285714285,0.21637426900584794,0.4760529204460107,0.17380488029607336,0.30028730556663435,0.15818455743958726,0.22727272727272727,0.17087644552647596
0.09830508474576272,0.29499969950117194,0.23271708683473388,0.4028907214143428,0.31178996051788344,0.148461755574372,0.09879572671288293,0.4212328767123288,0.2767857142857143,0.3713450292397661,0.19088335547980817,0.23634971579503897,0.15581640647256567,0.15060840331985162,0.2727272727272727,0.20450395617772368
0.08135593220338982,0.2917643287857844,0.2281232492997199,0.3715078033206463,0.31328006309968226,0.1416878351679368,0.09597466847737522,0.4280821917808219,0.27976190476190477,0.38596491228070173,0.19088335547980817,0.22509340043393083,0.14895198279300323,0.1634432098087147,0.2727272727272727,0.2116555082166768
-0.02711864406779661,0.2878678606486768,0.220765639589169,0.3781637822475445,0.32864044384890134,0.1416878351679368,0.11305350058972699,0.4315068493150685,0.27976190476190477,0.3830409356725146,0.19088335547980817,0.224678774902212,0.17195216796763715,0.1836780246846364,0.2727272727272727,0.21880706025562993
-0.07457627118644068,0.2864354829016167,0.21127917833800186,0.39585363724698064,0.32852840606079614,0.1416878351679368,0.19317595288548317,0.43493150684931503,0.27976190476190477,0.4152046783625731,0.19088335547980817,0.21401916930103787,0.1442281778816022,0.17686955371192967,0.2727272727272727,0.2169811320754717
0.14576271186440679,0.2850832381753711,0.19760971055088702,0.4287364481558283,0.346981029761718,0.18458933107535985,0.19900146553745454,0.44178082191780826,0.30654761904761907,0.40058479532163743,0.20197585071350166,0.18069117418001768,0.13519243917725485,0.1681353603571136,0.2727272727272727,0.2127206329884358
0.06440677966101695,0.2809063044654126,0.20784313725490197,0.45674647563440085,0.3770519720891462,0.20152413209144793,0.22242948157835407,0.4486301369863014,0.17857142857142858,0.40058479532163743,0.20197585071350166,0.16533467300524535,0.14378561050652386,0.16919669740822835,0.2727272727272727,0.2130249543517955
0.05423728813559322,0.2779814492056814,0.203062558356676,0.46532782420698005,0.38080523799066945,0.20999153259949196,0.24195772821263095,0.4571917808219178,0.21428571428571427,0.40350877192982454,0.20197585071350166,0.14977634352931884,0.12817531764571818,0.17969770843184404,0.2727272727272727,0.21287279367011563
-0.020338983050847456,0.2741651140893884,0.19839402427637723,0.44185107163454446,0.37882777103061316,0.2156364662715213,0.23067833961027212,0.4691780821917808,0.2261904761904762,0.39473684210526316,0.21156623721763243,0.14533612090392753,0.1403400091162897,0.19892636392098062,0.2727272727272727,0.20922093730979915
