saldo,popsize,avgemployers,avgsalary,shoparea,foodseats,retailturnover,livarea,sportsvenue,servicesnum,roadslen,livestock,harvest,agrprod,hospitals,beforeschool,factoriescap
-0.053266331658291456,0.02034366836739494,0.27769590318256,0.3264482010901634,0.3269986600708547,0.6030734405703344,0.18522452514761142,0.3478260869565218,0.49427373274149644,0.36219360498169884,0.39328600021438853,0.16368987069517024,0.2829588359686575,0.14222762049051416,0.21996223361208522,0.3592623019511191,0.031991206999575486
-0.01407035175879397,0.020517713393313534,0.2504655523465083,0.29274871717970447,0.35995420391470073,0.6441849955004157,0.154703326725363,0.35451505016722407,0.483079814228796,0.39847698739495635,0.38994988420630344,0.1562234199734673,0.27576527036033044,0.14218070611666808,0.2180963662068702,0.3612950424035965,0.02926792455995988
-0.04221105527638191,0.020454210478451345,0.24869550809242294,0.291721537653847,0.36217591986554337,0.6740932769666199,0.17531157632007846,0.36120401337792646,0.3897705494964982,0.36517091906287913,0.39116053735389683,0.1604199687084268,0.3280848280239541,0.14702790920706654,0.20835569183595248,0.33663688235062444,0.030423972730776846
0.07035175879396985,0.020400899389431234,0.24356063958903526,0.2974269764042732,0.3774892440513619,0.6082693196700177,0.19882554097917154,0.3678929765886288,0.3907890875552854,0.4007586364273846,0.290948166519618,0.16403257028143373,0.2879486222599395,0.12966699355502917,0.19845515333179617,0.35374622112822857,0.029026820340633825
0.1527638190954774,0.020294277211391012,0.22188176529563644,0.32861186411297855,0.3339720835298678,0.7741762003844823,0.18294806428626706,0.3745819397993311,0.39992045542343,0.3183124102428491,0.3073087150083292,0.1548658884597527,0.2743758283620292,0.126989826185481,0.19949779803754925,0.3353621543568368,0.035214511794100435
0.39195979899497485,0.020273109573103614,0.2121342087151456,0.3433151139038008,0.34871939235355476,0.7758509247859318,0.24344118607205367,0.38127090301003347,0.2515398190888349,0.2738353473615639,0.30762958338317836,0.1527783239604826,0.2917465061767017,0.13226730509521892,0.1997060984570169,0.3357123139982628,0.023926192104966056
0.32763819095477387,0.02033582850136257,0.21592660926543547,0.3520768626881485,0.35586663862504053,0.7639571962791826,0.26548865313319026,0.38461538461538464,0.2507640302948526,0.25313691956902856,0.30668080483849064,0.15010350064857453,0.2604390027628124,0.1363205644100714,0.19909017309842322,0.32683764455020037,0.02266437491976077
0.2522613065326633,0.02050360163445527,0.2078059842814684,0.33636520583387136,0.3639388290849273,0.4505973657478661,0.2574010495314606,0.3896321070234114,0.24871212410882815,0.2510655969372933,0.30526055454712253,0.14955598838493037,0.35612909240675306,0.14757323105333578,0.17667571597904635,0.32535943144403573,0.022184952263120387
-0.15678391959798996,0.007797530755794445,0.28245097686624066,0.3181100887768428,0.3431495767389856,0.07433441074412665,0.08170344150548142,0.4414715719063545,0.5250329049595086,0.7119553838148683,0.4806630647671434,0.25680520264228857,0.15477326238094866,0.20043593452602498,0.35525839533480796,0.29880727065965307,0.03132854301328818
-0.10954773869346733,0.007603102078191688,0.27334571964605764,0.2897174568137073,0.3192767994859974,0.07623531132822065,0.0876885621685789,0.45150501672240806,0.44399266952886257,0.7301617083339534,0.4929547166605494,0.2427106270508488,0.11615421818309357,0.3157559778101068,0.308290369148278,0.3064484547309661,0.0186271856461124
-0.06331658291457286,0.007456496583386383,0.2326778343979516,0.2993957286827305,0.32752591316925855,0.07773420768174574,0.09347396277973877,0.4565217391304348,0.452722206822722,0.6091508800986812,0.5026469185336987,0.23503521685485873,0.15320052969544726,0.37846378016952936,0.3143518031752708,0.37825760544057524,0.012922489807015512
-0.14170854271356784,0.007339682579504081,0.22573132198944515,0.3041977991843677,0.35004033149451386,0.023930720878764696,0.10707940729206732,0.46321070234113715,0.3229277932065798,0.536332993434745,0.510646746653921,0.23348857533142303,0.19373267630467284,0.2870167247549706,0.26129032258064516,0.3700761593602196,0.011066554390445899
-0.1185929648241206,0.007242468240702703,0.21013870833657236,0.34912079957795444,0.3450245808318548,0.0339527140521534,0.09421006691635474,0.47491638795986624,0.3570135212265544,0.4459750515017532,0.5175010654009534,0.22639786166935433,0.13106411369174242,0.2864701375545664,0.26479757523273434,0.37589022419056406,0.017452416979005597
-0.17185929648241205,0.00706999118799058,0.2219854417734938,0.35378112681376594,0.3574197757727182,0.04968716098181306,0.08803606094641711,0.4866220735785954,0.36572309925603336,0.42830147265606244,0.5301258418911076,0.20471025091916237,0.15527747875154108,0.2989382949117727,0.27125748502994007,0.37291877035746956,0.013563311619094003
-0.27035175879396983,0.023089189451930645,0.41361137436156503,0.39144711777959607,0.5136165324069024,0.2000691471665468,0.12105307926759182,0.41137123745819404,0.28929639678850233,0.5551907466779523,0.13894467088428888,0.19325270350005994,0.1508121709818424,0.12401063616095555,0.2214933279005806,0.3569071447123002,0.1970688193452816
-0.0592964824120603,0.022835961779085118,0.4099426746474762,0.3609555919579907,0.5217939085666801,0.19305785369958722,0.11890050015939803,0.4180602006688963,0.29564960924820854,0.5834475348054942,0.14048542646982945,0.18608982846565023,0.14576688601347335,0.136071130658784,0.2239494644328481,0.3734844141238169,0.21660189667562404
-0.044221105527638194,0.022530990990425957,0.4020907430051333,0.36742251618446475,0.554786991418987,0.19567101021474567,0.1419548021724387,0.4214046822742475,0.29965140812769475,0.5868649699409868,0.14238698292262056,0.18826124839341826,0.17055295825935612,0.15498701879115756,0.22698075785517938,0.3913300988299915,0.2483670874449803
-0.2804020100502513,0.022418880906163074,0.3867369414171753,0.38460991312713794,0.5573712345124666,0.19664950211783383,0.243772943628788,0.42474916387959866,0.3011498747440837,0.6393248713323038,0.14309901742247838,0.18022619969398493,0.1437699367821352,0.14998836408715902,0.22811582039446077,0.3900050728972746,0.22682843257831678
-0.11758793969849246,0.022313042714726092,0.36343133892773594,0.41655872919709674,0.5914696837665374,0.2574079853115048,0.2523154510669339,0.43143812709030105,0.3315485944082972,0.6197391836975684,0.1521329091572117,0.15288234101425494,0.13540213172359658,0.14325793294290232,0.22919784968904816,0.3841607893114411,0.20582836576303973
-0.0914572864321608,0.021986120301176294,0.3879359058577554,0.44377316711446546,0.6522861711675639,0.2852020716214422,0.2862135022823308,0.43812709030100333,0.1960069241840744,0.6289543897880651,0.15439504805032814,0.14196932642404428,0.14614996666160238,0.14630585281899386,0.23260590500641848,0.3904308229523975,0.21363540924708718
-0.2150753768844221,0.021757196213031113,0.3830009172180643,0.4521107732861984,0.6657107036367663,0.30031226613765555,0.31461754519496077,0.4464882943143813,0.2376831153856233,0.6402113119738003,0.1560195563391252,0.12996292483660113,0.13165379089074034,0.15702110481760223,0.23505332948976648,0.39425703054680666,0.21776384832149281
-0.15879396984924624,0.021458497317197844,0.3794042308803329,0.42930084830941173,0.6714722313372093,0.3126778495019989,0.30412623036113384,0.45819397993311034,0.25438005055118057,0.6350115838608626,0.16570269687161063,0.1278655170973395,0.14615513858057771,0.176242829470694,0.2383252347374959,0.3928873559725863,0.19442511367881937
-0.1527638190954774,0.00819109203061938,0.30461831008429413,0.27769006796973567,0.21505385415606787,0.038597907346917225,0.09205520296615172,0.4498327759197324,0.4384266671307253,0.18484028907027045,0.24348329863130244,0.21295053223568608,0.13368661807015372,0.1432141277904764,0.41623277182235835,0.5090163913282367,0.03023697734862234
-0.17386934673366833,0.008140916888012217,0.28823404668929564,0.3075357149302236,0.2139033742697528,0.06580510372152687,0.09615184332224624,0.459866220735786,0.44112883457066815,0.17358088574015537,0.2483235722705688,0.18970589830838966,0.12437695087179991,0.11508800693969605,0.39262326656394453,0.4910649476714057,0.02787456684617565
-0.15577889447236182,0.007966087875490383,0.2739733409886602,0.32595688397978684,0.203475087811643,0.06724930587976921,0.0925370495414172,0.47324414715719065,0.2434374748369434,0.15204891961076158,0.25377344498155563,0.16005435048941277,0.1347463525603648,0.11460992783758255,0.4012400354295837,0.5018421825233614,0.029866546960342556
-0.14472361809045226,0.007748923586393756,0.25712563866707094,0.34174050742465556,0.20898501960329666,0.05100047247579309,0.07937746286931589,0.4866220735785954,0.24099094956035466,0.14328426239220318,0.26489523593780745,0.13912533021856752,0.12387335786342407,0.10832522978290424,0.41248482395791175,0.5159063553844472,0.030160522912027837
-0.16884422110552763,0.007544303082948918,0.24540941283328227,0.33585319304419387,0.21162563895482528,0.052383733757740726,0.06933182777186571,0.5033444816053512,0.3141691780110153,0.13379135683301713,0.2733669001344898,0.12620985339224447,0.15797209223609124,0.15313864073998595,0.42367245141847654,0.5469663355089922,0.027276846337683333
-0.19497487437185929,0.00749804787335794,0.2786063792550433,0.31628902889630645,0.3450228016423722,0.04216550982440309,0.06462115333473156,0.4147157190635452,0.45979240333067184,0.8480852811444981,0.4273426845482256,0.2057444685282312,0.2673906430592146,0.19709030272432465,0.2273525721455458,0.49964053155537647,0.030835890067472112
-0.11457286432160804,0.007020600031986653,0.26044116019536123,0.28331456727088616,0.35930302542442544,0.04503304700844123,0.06707366678508864,0.4331103678929766,0.4399091416679357,0.6901034381529642,0.3793692438034532,0.1756275363906271,0.34653572733490384,0.226803143985358,0.24281407035175878,0.3930094041233681,0.029443423461399398
-0.04824120603015075,0.006925737652994986,0.24630460819277544,0.30853552364342873,0.35602868568889745,0.04564986823189848,0.06549912488166129,0.44314381270903014,0.4459346121390496,0.6266854398073051,0.3911548412711099,0.1524263952790297,0.31195234087495505,0.24395613614601885,0.24613991396875706,0.396621851895025,0.027947650317983613
-0.020100502512562814,0.006768156345744364,0.25158635662638895,0.32691018641730896,0.36280692124678166,0.046712722803265515,0.06915394140162867,0.45150501672240806,0.3608089466423765,0.6412764016283716,0.40026200252391814,0.15290340354361984,0.3259773372267085,0.26948705463792816,0.25187072859955983,0.4058563002016276,0.03017278908306669
-0.061306532663316586,0.006668590047133275,0.2535040499268949,0.33479868368962595,0.3672844968779639,0.04741017351993783,0.10656477740506393,0.45819397993311034,0.42004841502255097,0.6508510669242572,0.4154112892186572,0.14482692869856534,0.29473675350132233,0.3470700928069037,0.2556313190688926,0.43949965364475685,0.041174087860986794
-0.10251256281407035,0.006571375708331896,0.25585490009783846,0.32730742761463527,0.353056172097807,0.05479369937691957,0.10434284316769166,0.4698996655518395,0.4262624455000976,0.5683195704098375,0.42185223809244565,0.14281605282787282,0.2648442911941385,0.44818982377797145,0.2594130279169649,0.3666915589152499,0.04296204371931867
