saldo,foodseats,sportsvenue,servicesnum,museums,parks,theatres
-0.015575333757151939,0.0,0.008356545961002786,0.0027397260273972603,0.0,0.0,0.0
-0.015575333757151939,0.00025986175354711296,0.019498607242339833,0.0027397260273972603,0.0,0.0,0.0
-0.006675143038779402,0.0009095161374148953,0.002785515320334262,0.0027397260273972603,0.0,0.0,0.0
-0.0012714558169103624,0.0009095161374148953,0.008356545961002786,0.0027397260273972603,0.0,0.0,0.0
-0.006357279084551812,0.0,0.005571030640668524,0.0,0.0,0.0,0.0
0.0012714558169103624,0.0,0.002785515320334262,0.0,0.0,0.0,0.0
0.0,0.0,0.005571030640668524,0.0,0.0,0.0,0.0
0.0003178639542275906,0.0,0.002785515320334262,0.0,0.0,0.0,0.0
0.0019071837253655435,0.0,0.005571030640668524,0.0,0.0,0.0,0.0
-0.008900190718372537,0.0,0.002785515320334262,0.0,0.0,0.0,0.0
0.0,0.0,0.005571030640668524,0.0,0.0,0.0,0.0
-0.003814367450731087,0.0,0.005571030640668524,0.0,0.0,0.0,0.0
-0.0019071837253655435,0.0,0.005571030640668524,0.0,0.0,0.0,0.0
-0.02574698029243484,0.0,0.008356545961002786,0.0027397260273972603,0.0,0.0,0.0
-0.001589319771137953,0.0,0.005571030640668524,0.0027397260273972603,0.0,0.0,0.0
-0.006675143038779402,0.0,0.008356545961002786,0.0,0.0,0.0,0.0
-0.02288620470438652,0.00904318902343953,0.12256267409470752,0.03287671232876712,0.02857142857142857,0.0,0.0
-0.03496503496503497,0.007484018502156853,0.12534818941504178,0.030136986301369864,0.02857142857142857,0.0,0.0
-0.028925619834710745,0.007484018502156853,0.12813370473537605,0.028767123287671233,0.02857142857142857,0.0,0.0
-0.0009535918626827717,0.0,0.008356545961002786,0.0013698630136986301,0.0,0.0,0.0
-0.003178639542275906,0.0,0.008356545961002786,0.0,0.0,0.0,0.0
-0.001589319771137953,0.0,0.008356545961002786,0.0,0.0,0.0,0.0
-0.006357279084551812,0.0,0.011142061281337047,0.0,0.0,0.0,0.0
-0.003178639542275906,0.0,0.011142061281337047,0.0,0.0,0.0,0.0
0.003814367450731087,0.000623668208513071,0.008356545961002786,0.00410958904109589,0.0,0.0,0.0
0.0012714558169103624,0.000623668208513071,0.008356545961002786,0.00410958904109589,0.0,0.0,0.0
-0.0025429116338207248,0.0,0.008356545961002786,0.0,0.0,0.0,0.0
-0.004450095359186269,0.0,0.008356545961002786,0.0,0.0,0.0,0.0
0.0,0.0,0.005571030640668524,0.0,0.0,0.0,0.0
-0.0009535918626827717,0.0,0.005571030640668524,0.0,0.0,0.0,0.0
-0.002860775588048315,0.0,0.005571030640668524,0.0,0.0,0.0,0.0
-0.0019071837253655435,0.0,0.005571030640668524,0.0,0.0,0.0,0.0
-0.006357279084551812,0.00623668208513071,0.03064066852367688,0.023287671232876714,0.02857142857142857,0.0,0.0
-0.016846789574062302,0.00623668208513071,0.03064066852367688,0.023287671232876714,0.02857142857142857,0.0,0.0
0.0022250476795931343,0.0,0.002785515320334262,0.0,0.0,0.0,0.0
-0.0003178639542275906,0.0,0.002785515320334262,0.0,0.0,0.0,0.0
0.0,0.0,0.008356545961002786,0.0,0.0,0.0,0.0
0.0,0.0,0.008356545961002786,0.0,0.0,0.0,0.0
-0.007946598855689765,0.0,0.013927576601671309,0.0013698630136986301,0.0,0.0,0.0
-0.0022250476795931343,0.0,0.016713091922005572,0.0013698630136986301,0.0,0.0,0.0
-0.009535918626827717,0.0,0.005571030640668524,0.0,0.0,0.0,0.0
0.0003178639542275906,0.0,0.005571030640668524,0.0,0.0,0.0,0.0
-0.002860775588048315,0.000623668208513071,0.008356545961002786,0.0,0.0,0.0,0.0
0.004132231404958678,0.000623668208513071,0.008356545961002786,0.0,0.0,0.0,0.0
-0.018118245390972662,0.008471493165635882,0.1615598885793872,0.08082191780821918,0.02857142857142857,0.0,0.0
-0.06738715829624921,0.009510940179824333,0.1615598885793872,0.07534246575342465,0.02857142857142857,0.0,0.0
-0.002860775588048315,0.0,0.002785515320334262,0.0,0.0,0.0,0.0
-0.00540368722186904,0.0,0.002785515320334262,0.0,0.0,0.0,0.0
-0.0006357279084551812,0.0,0.008356545961002786,0.0,0.0,0.0,0.0
-0.006993006993006993,0.0,0.008356545961002786,0.0,0.0,0.0,0.0
-0.0009535918626827717,0.0,0.008356545961002786,0.0,0.0,0.0,0.0
-0.0012714558169103624,0.0,0.008356545961002786,0.0,0.0,0.0,0.0
-0.0025429116338207248,0.0,0.005571030640668524,0.0,0.0,0.0,0.0
-0.003178639542275906,0.0,0.002785515320334262,0.0,0.0,0.0,0.0
-0.004450095359186269,0.0,0.002785515320334262,0.0,0.0,0.0,0.0
-0.003814367450731087,0.0,0.002785515320334262,0.0,0.0,0.0,0.0
-0.006675143038779402,0.0,0.002785515320334262,0.0,0.0,0.0,0.0
-0.0022250476795931343,0.0,0.002785515320334262,0.0,0.0,0.0,0.0
-0.0050858232676414495,0.0,0.002785515320334262,0.0,0.0,0.0,0.0
0.006675143038779402,0.0009355023127696066,0.022284122562674095,0.00410958904109589,0.0,0.0,0.0
0.0034965034965034965,0.0009355023127696066,0.022284122562674095,0.00410958904109589,0.0,0.0,0.0
-0.0050858232676414495,0.0,0.002785515320334262,0.0,0.0,0.0,0.0
-0.007310870947234584,0.0,0.002785515320334262,0.0,0.0,0.0,0.0
-0.003814367450731087,0.007535990852866275,0.0947075208913649,0.07534246575342465,0.02857142857142857,0.0,0.0
-0.030832803560076286,0.008575437867054727,0.0947075208913649,0.07123287671232877,0.02857142857142857,0.0,0.0
0.0022250476795931343,0.0,0.008356545961002786,0.0013698630136986301,0.0,0.0,0.0
-0.0003178639542275906,0.0,0.008356545961002786,0.0,0.0,0.0,0.0
-0.0003178639542275906,0.0009874746634790292,0.005571030640668524,0.0,0.0,0.0,0.0
-0.004450095359186269,0.0009874746634790292,0.005571030640668524,0.0,0.0,0.0,0.0
-0.04227590591226955,0.024764825113039863,0.16434540389972144,0.08493150684931507,0.02857142857142857,0.0,0.0
-0.06484424666242848,0.024764825113039863,0.1615598885793872,0.07671232876712329,0.02857142857142857,0.0,0.0
-0.07056579783852511,0.044722207785458136,0.3788300835654596,0.21643835616438356,0.02857142857142857,0.25,0.0
-0.06325492689129053,0.01907385271035809,0.19498607242339833,0.15342465753424658,0.02857142857142857,0.0,0.0
-0.07787666878575969,0.01626734577204927,0.19220055710306408,0.16027397260273973,0.02857142857142857,0.0,0.0
-0.006675143038779402,0.015799594615664467,0.19220055710306408,0.15616438356164383,0.02857142857142857,0.0,0.0
-0.05149396058486968,0.016111428719921002,0.19220055710306408,0.15616438356164383,0.02857142857142857,0.0,0.0
-0.035282898919262555,0.02245205550647056,0.18384401114206128,0.15616438356164383,0.02857142857142857,0.0,0.0
-0.04450095359186268,0.021594511719765085,0.20055710306406685,0.1726027397260274,0.02857142857142857,0.0,0.0
-0.04672600127145582,0.016994958681981184,0.12813370473537605,0.11232876712328767,0.02857142857142857,0.0,0.0
-0.11029879211697394,0.02104880203731615,0.09749303621169916,0.12191780821917808,0.02857142857142857,0.0,0.0
-0.04831532104259377,0.02104880203731615,0.0947075208913649,0.13287671232876713,0.02857142857142857,0.0,0.0
-0.0012714558169103624,0.01891793565822982,0.09749303621169916,0.14520547945205478,0.02857142857142857,0.0,0.0
-0.03941513032422123,0.014812119952185437,0.09749303621169916,0.1410958904109589,0.02857142857142857,0.0,0.0
-0.034329307056579786,0.014812119952185437,0.10584958217270195,0.136986301369863,0.02857142857142857,0.0,0.0
-0.1414494596312778,0.028480848188763577,0.35097493036211697,0.22054794520547946,0.02857142857142857,0.25,0.0
-0.19198982835346473,0.026220050932903697,0.35097493036211697,0.22876712328767124,0.02857142857142857,0.25,0.0
-0.28512396694214875,0.026220050932903697,0.35097493036211697,0.22876712328767124,0.02857142857142857,0.25,0.0
-0.13318499682136045,0.026220050932903697,0.30919220055710306,0.1506849315068493,0.02857142857142857,0.25,0.0
-0.047361729179911,0.030091991060755677,0.30919220055710306,0.18356164383561643,0.02857142857142857,0.25,0.0
-0.06897647806738716,0.03554908788524505,0.31197771587743733,0.18082191780821918,0.02857142857142857,0.25,0.0
-0.2501589319771138,0.028870640819084248,0.23119777158774374,0.27945205479452057,0.02857142857142857,0.25,0.029411764705882353
-0.2329942784488239,0.0338340003118341,0.23119777158774374,0.29041095890410956,0.02857142857142857,0.25,0.029411764705882353
-0.22822631913541006,0.0427992308092095,0.2200557103064067,0.3356164383561644,0.02857142857142857,0.25,0.029411764705882353
-0.13954227590591228,0.04560573774751832,0.21448467966573817,0.36027397260273974,0.02857142857142857,0.25,0.029411764705882353
-0.13731722822631914,0.058364949846681564,0.21727019498607242,0.38904109589041097,0.02857142857142857,0.25,0.029411764705882353
-0.09218054672600128,0.05327165947715815,0.2116991643454039,0.3726027397260274,0.02857142857142857,0.0,0.029411764705882353
-0.06102987921169739,0.04557975157216361,0.2116991643454039,0.5041095890410959,0.02857142857142857,0.0,0.029411764705882353
-0.07406230133502861,0.010030663686918559,0.1671309192200557,0.09452054794520548,0.02857142857142857,0.25,0.0
-0.03242212333121424,0.005768930928745907,0.07520891364902507,0.07260273972602739,0.0,0.0,0.0
-0.0505403687221869,0.005690972402681773,0.03899721448467967,0.07397260273972603,0.0,0.0,0.0
-0.02542911633820725,0.0070162673457720495,0.036211699164345405,0.06712328767123288,0.0,0.0,0.0
-0.017800381436745075,0.008107686710669923,0.036211699164345405,0.0821917808219178,0.0,0.0,0.0
-0.027972027972027972,0.008991216672730108,0.0584958217270195,0.07808219178082192,0.0,0.0,0.0
-0.019707565162110616,0.012369419468842575,0.9275766016713092,0.1410958904109589,0.08571428571428572,0.25,0.0
-0.03941513032422123,0.03614676991840341,0.4428969359331476,0.12876712328767123,0.05714285714285714,0.0,0.0
-0.01652892561983471,0.03804376071929733,0.4596100278551532,0.21506849315068494,0.05714285714285714,0.0,0.0
-0.023839796567069294,0.04087625383296087,0.46518105849582175,0.2328767123287671,0.02857142857142857,0.0,0.0
-0.007310870947234584,0.017592640715139544,0.31197771587743733,0.10547945205479452,0.02857142857142857,0.0,0.0
-0.08169103623649078,0.01262928122238969,0.2841225626740947,0.0589041095890411,0.05714285714285714,0.0,0.0
-0.06039415130324221,0.009978691336209137,0.3426183844011142,0.14794520547945206,0.0,0.25,0.0
-0.06611570247933884,0.01122602775323528,0.34540389972144847,0.14657534246575343,0.0,0.25,0.0
0.030197075651621105,0.017904474819396082,0.6072423398328691,0.10821917808219178,0.02857142857142857,0.0,0.0
-0.020025429116338207,0.003949898653916117,0.2841225626740947,0.028767123287671233,0.02857142857142857,0.0,0.0
-0.08900190718372536,0.006340626786549556,0.4735376044568245,0.08767123287671233,0.08571428571428572,0.25,0.0
-0.11188811188811189,0.009926718985499714,0.4735376044568245,0.10273972602739725,0.08571428571428572,0.25,0.0
-0.010171646535282899,0.00683436411828907,0.25069637883008355,0.13561643835616438,0.02857142857142857,0.0,0.0
-0.11061665607120152,0.01803440569616964,0.45403899721448465,0.08082191780821918,0.02857142857142857,0.5,0.0
-0.1414494596312778,0.01943765916532405,0.46518105849582175,0.08356164383561644,0.02857142857142857,0.5,0.0
0.10235219326128417,0.010784262772205186,0.4428969359331476,0.08493150684931507,0.02857142857142857,0.0,0.0
-0.028289891926255563,0.005768930928745907,0.2479108635097493,0.08082191780821918,0.02857142857142857,0.25,0.0
-0.020343293070565798,0.010368483966529805,0.2479108635097493,0.08493150684931507,0.02857142857142857,0.25,0.0
0.06706929434202162,0.03578296346343745,0.8467966573816156,0.16301369863013698,0.02857142857142857,0.0,0.0
-0.014939605848696759,0.042539369055662385,0.6629526462395543,0.31095890410958904,0.08571428571428572,0.0,0.0
0.013350286077558804,0.04916584377111377,0.6657381615598886,0.40273972602739727,0.08571428571428572,0.0,0.0
0.0540368722186904,0.030871576321397018,0.16434540389972144,0.3424657534246575,0.08571428571428572,0.25,0.029411764705882353
-0.008582326764144946,0.040616392079413755,0.17548746518105848,0.3424657534246575,0.08571428571428572,0.25,0.029411764705882353
-0.0540368722186904,0.055766332311210434,0.23119777158774374,0.1643835616438356,0.08571428571428572,0.25,0.029411764705882353
-0.05816910362364908,0.05800114339171561,0.233983286908078,0.1726027397260274,0.08571428571428572,0.25,0.029411764705882353
0.006993006993006993,0.05924847980874175,0.26740947075208915,0.17397260273972603,0.08571428571428572,0.25,0.029411764705882353
-0.030197075651621105,0.0010394470141884518,0.052924791086350974,0.043835616438356165,0.02857142857142857,0.0,0.0
-0.04513668150031786,0.0010394470141884518,0.052924791086350974,0.03972602739726028,0.02857142857142857,0.0,0.0
-0.008900190718372537,0.0,0.008356545961002786,0.0,0.0,0.0,0.0
-0.011760966306420852,0.0,0.008356545961002786,0.0,0.0,0.0,0.0
-0.01144310235219326,0.0,0.005571030640668524,0.0,0.0,0.0,0.0
0.03655435473617292,0.022711917260017672,0.22284122562674094,0.14383561643835616,0.02857142857142857,0.0,0.0
0.26223776223776224,0.02429707395665506,0.1615598885793872,0.1410958904109589,0.02857142857142857,0.0,0.0
0.03496503496503497,0.003897926303206694,0.03064066852367688,0.012328767123287671,0.0,0.0,0.0
0.035282898919262555,0.002390728132633439,0.008356545961002786,0.010958904109589041,0.0,0.0,0.0
-0.004450095359186269,0.0,0.005571030640668524,0.0,0.0,0.0,0.0
-0.09027336300063572,0.01829426744971675,0.3370473537604457,0.11232876712328767,0.02857142857142857,0.25,0.0
-0.14653528289891926,0.01829426744971675,0.3370473537604457,0.11917808219178082,0.02857142857142857,0.25,0.0
-0.012078830260648443,0.01387661763941583,0.12534818941504178,0.07671232876712329,0.02857142857142857,0.25,0.0
-0.025111252383979658,0.01387661763941583,0.12534818941504178,0.08082191780821918,0.02857142857142857,0.25,0.0
-0.006039415130324221,0.004729483914557455,0.03899721448467967,0.056164383561643834,0.02857142857142857,0.0,0.0
-0.04831532104259377,0.0,0.1532033426183844,0.09315068493150686,0.02857142857142857,0.0,0.0
-0.06102987921169739,0.0,0.09192200557103064,0.09315068493150686,0.02857142857142857,0.0,0.0
-0.04895104895104895,0.0048334286159763,0.18384401114206128,0.038356164383561646,0.02857142857142857,0.0,0.0
0.22155117609663064,0.008107686710669923,0.2841225626740947,0.12876712328767123,0.05714285714285714,0.0,0.0
0.08264462809917356,0.012577308871680267,0.33147632311977715,0.09315068493150686,0.02857142857142857,0.0,0.0
0.05626191989828353,0.0025986175354711294,0.06128133704735376,0.07534246575342465,0.02857142857142857,0.0,0.0
0.04450095359186268,0.003638064549659581,0.07799442896935933,0.0410958904109589,0.02857142857142857,0.0,0.0
0.006357279084551812,0.007328101450028585,0.10584958217270195,0.045205479452054796,0.02857142857142857,0.0,0.0
-0.128099173553719,0.009277064601631932,0.17548746518105848,0.13972602739726028,0.0,0.0,0.0
-0.07692307692307693,0.011875682137103062,0.17548746518105848,0.14383561643835616,0.0,0.0,0.0
-0.050222504767959315,0.034613585572475444,0.30919220055710306,0.4136986301369863,0.05714285714285714,0.25,0.0
-0.032104259376986646,0.0025986175354711294,0.2562674094707521,0.16164383561643836,0.02857142857142857,0.0,0.0
-0.1010807374443738,0.00964087105659789,0.2562674094707521,0.17945205479452056,0.02857142857142857,0.0,0.0
-0.08741258741258741,0.010160594563692116,0.2562674094707521,0.20821917808219179,0.02857142857142857,0.0,0.0
-0.07215511760966306,0.010810248947559898,0.26740947075208915,0.2095890410958904,0.02857142857142857,0.0,0.0
-0.008582326764144946,0.0,0.04456824512534819,0.02054794520547945,0.0,0.0,0.0
-0.015575333757151939,0.0013252949430902759,0.04456824512534819,0.01780821917808219,0.0,0.0,0.0
0.09917355371900827,0.022945792838210074,0.15598885793871867,0.17123287671232876,0.02857142857142857,0.0,0.0
0.003814367450731087,0.028039083207733486,0.15598885793871867,0.17945205479452056,0.02857142857142857,0.0,0.0
0.041640178003814365,0.020555064705576633,0.1671309192200557,0.18767123287671234,0.02857142857142857,0.0,0.0
0.0371900826446281,0.017176861909464165,0.18384401114206128,0.19041095890410958,0.02857142857142857,0.0,0.0
0.0003178639542275906,0.0048334286159763,0.022284122562674095,0.015068493150684932,0.0,0.0,0.0
0.014621741894469168,0.0048334286159763,0.025069637883008356,0.015068493150684932,0.0,0.0,0.0
-0.006039415130324221,0.0,0.027855153203342618,0.00410958904109589,0.0,0.0,0.0
-0.0006357279084551812,0.0,0.013927576601671309,0.0,0.0,0.0,0.0
-0.0006357279084551812,0.029780156956499142,0.2618384401114206,0.3150684931506849,0.02857142857142857,0.25,0.029411764705882353
-0.038461538461538464,0.030611714567849904,0.26740947075208915,0.32465753424657534,0.02857142857142857,0.25,0.029411764705882353
-0.17863954227590592,0.033106387401902186,0.2924791086350975,0.32602739726027397,0.02857142857142857,0.25,0.029411764705882353
-0.08296249205340114,0.03944701418845174,0.2924791086350975,0.33013698630136984,0.02857142857142857,0.25,0.029411764705882353
-0.0944055944055944,0.04290317551062835,0.29526462395543174,0.3561643835616438,0.02857142857142857,0.25,0.029411764705882353
-0.07692307692307693,0.0483082999844083,0.30362116991643456,0.37123287671232874,0.02857142857142857,0.25,0.029411764705882353
-0.18181818181818182,0.04971155345356271,0.3203342618384401,0.3726027397260274,0.02857142857142857,0.25,0.029411764705882353
0.002860775588048315,0.014318382620445923,0.04456824512534819,0.036986301369863014,0.05714285714285714,0.25,0.0
0.09726636999364272,0.040512447377994906,0.23676880222841226,0.18767123287671234,0.02857142857142857,0.0,0.0
-0.018753973299427844,0.011511875682137103,0.16991643454038996,0.07534246575342465,0.02857142857142857,0.0,0.0
-0.015575333757151939,0.011511875682137103,0.16991643454038996,0.07534246575342465,0.02857142857142857,0.0,0.0
0.006039415130324221,0.011511875682137103,0.15598885793871867,0.07671232876712329,0.02857142857142857,0.0,0.0
0.19993642720915447,0.04407255340159035,0.15877437325905291,0.4328767123287671,0.02857142857142857,0.25,0.0
-0.02765416401780038,0.0611974429603451,0.19220055710306408,0.3232876712328767,0.02857142857142857,0.25,0.029411764705882353
-0.09853782581055308,0.024219115430590927,0.2395543175487465,0.11506849315068493,0.0,0.0,0.0
-0.036872218690400506,0.017462709838365988,0.2116991643454039,0.10410958904109589,0.08571428571428572,0.25,0.0
0.051811824539097266,0.02629800945896783,0.21727019498607242,0.14246575342465753,0.05714285714285714,0.25,0.0
-0.01621106166560712,0.01405852086689881,0.14763231197771587,0.0589041095890411,0.02857142857142857,0.0,0.0
-0.0270184361093452,0.014318382620445923,0.14763231197771587,0.05342465753424658,0.02857142857142857,0.0,0.0
-0.018753973299427844,0.006132737383711865,0.11420612813370473,0.023287671232876714,0.02857142857142857,0.0,0.0
-0.04767959313413859,0.010810248947559898,0.17548746518105848,0.1780821917808219,0.02857142857142857,0.0,0.0
-0.06834075015893197,0.012213502416714308,0.07242339832869081,0.028767123287671233,0.0,0.0,0.0
-0.049586776859504134,0.0030663686918559327,0.09749303621169916,0.030136986301369864,0.02857142857142857,0.25,0.0
-0.061347743165924985,0.005716958578036484,0.10027855153203342,0.028767123287671233,0.02857142857142857,0.25,0.0
-0.020343293070565798,0.005093290369523414,0.10027855153203342,0.03287671232876712,0.02857142857142857,0.25,0.0
-0.02288620470438652,0.005093290369523414,0.10027855153203342,0.03287671232876712,0.02857142857142857,0.25,0.0
-0.021932612841703752,0.005093290369523414,0.05013927576601671,0.024657534246575342,0.02857142857142857,0.25,0.0
-0.0022250476795931343,0.005093290369523414,0.05013927576601671,0.024657534246575342,0.02857142857142857,0.25,0.0
-0.01144310235219326,0.0,0.013927576601671309,0.00410958904109589,0.0,0.0,0.0
-0.049586776859504134,0.014084507042253521,0.12256267409470752,0.13835616438356163,0.0,0.25,0.0
-0.02765416401780038,0.014084507042253521,0.12256267409470752,0.13835616438356163,0.0,0.25,0.0
-0.007310870947234584,0.014084507042253521,0.11977715877437325,0.14794520547945206,0.0,0.25,0.0
-0.04132231404958678,0.021464580842991528,0.11977715877437325,0.14931506849315068,0.0,0.25,0.0
-0.04418308963763509,0.025986175354711295,0.1392757660167131,0.15205479452054796,0.0,0.25,0.0
-0.0371900826446281,0.02052907853022192,0.07520891364902507,0.14931506849315068,0.0,0.25,0.0
-0.034329307056579786,0.0016111428719921001,0.15877437325905291,0.09041095890410959,0.02857142857142857,0.25,0.0
-0.05340114431023522,0.004261732758172652,0.1615598885793872,0.08767123287671233,0.02857142857142857,0.0,0.0
-0.07883026064844247,0.01728080661088301,0.19220055710306408,0.08904109589041095,0.02857142857142857,0.25,0.0
-0.05912269548633185,0.045423834520035344,0.38440111420612816,0.27808219178082194,0.02857142857142857,0.25,0.029411764705882353
-0.06516211061665607,0.05028324931136635,0.2395543175487465,0.28356164383561644,0.02857142857142857,0.25,0.029411764705882353
-0.094723458359822,0.043630788420560264,0.40668523676880225,0.29178082191780824,0.02857142857142857,0.25,0.029411764705882353
-0.11856325492689129,0.04939971934930617,0.40668523676880225,0.32054794520547947,0.02857142857142857,0.25,0.029411764705882353
-0.06993006993006994,0.05703965490359129,0.41225626740947074,0.3232876712328767,0.02857142857142857,0.25,0.029411764705882353
-0.1258741258741259,0.045631723922873034,0.41225626740947074,0.3493150684931507,0.02857142857142857,0.25,0.029411764705882353
-0.16497139224411952,0.025518424198326492,0.14206128133704735,0.24383561643835616,0.02857142857142857,0.25,0.029411764705882353
-0.12619198982835347,0.025882230653292447,0.16434540389972144,0.2671232876712329,0.02857142857142857,0.25,0.029411764705882353
-0.11602034329307057,0.02733745647315628,0.17270194986072424,0.29041095890410956,0.02857142857142857,0.25,0.029411764705882353
-0.10521296884933248,0.0027025622368899746,0.06685236768802229,0.023287671232876714,0.0,0.0,0.0
-0.006993006993006993,0.0,0.013927576601671309,0.005479452054794521,0.0,0.0,0.0
0.06865861411315957,0.0007276129099319163,0.08913649025069638,0.01780821917808219,0.0,0.0,0.0
-0.01080737444373808,0.0,0.005571030640668524,0.0,0.0,0.0,0.0
0.22727272727272727,0.007925783483186944,0.002785515320334262,0.00410958904109589,0.0,0.0,0.0
0.5699300699300699,0.04425445662907333,0.04456824512534819,0.22465753424657534,0.05714285714285714,0.0,0.029411764705882353
0.621106166560712,0.0054570968244893716,0.025069637883008356,0.03972602739726028,0.02857142857142857,0.0,0.0
0.13159567705022251,0.0054570968244893716,0.025069637883008356,0.03972602739726028,0.02857142857142857,0.0,0.0
0.13000635727908455,0.009718829582662025,0.04178272980501393,0.06027397260273973,0.02857142857142857,0.75,0.0
0.039097266369993645,0.006288654435840133,0.04735376044568245,0.043835616438356165,0.02857142857142857,0.25,0.0
0.10775588048315321,0.020788940283769035,0.14206128133704735,0.0958904109589041,0.02857142857142857,0.25,0.029411764705882353
-0.032104259376986646,0.02110077438802557,0.16434540389972144,0.09178082191780822,0.02857142857142857,0.0,0.0
0.0505403687221869,0.17961644405176447,0.07799442896935933,0.09178082191780822,0.02857142857142857,0.0,0.0
-0.05467260012714558,0.027025622368899747,0.21448467966573817,0.08356164383561644,0.0,0.0,0.0
0.0050858232676414495,0.04007068239696481,0.3565459610027855,0.08356164383561644,0.02857142857142857,0.0,0.0
0.2892561983471074,0.06678447066160803,0.37047353760445684,0.1410958904109589,0.02857142857142857,0.0,0.0
0.046408137317228225,0.019749493269580583,0.019498607242339833,0.01780821917808219,0.0,0.0,0.0
0.018436109345200253,0.001948963151603347,0.036211699164345405,0.02054794520547945,0.0,0.0,0.0
0.032104259376986646,0.008081700535315213,0.036211699164345405,0.026027397260273973,0.0,0.0,0.0
-0.032104259376986646,0.017592640715139544,0.12813370473537605,0.07534246575342465,0.02857142857142857,0.0,0.0
-0.06039415130324221,0.01769658541655839,0.13370473537604458,0.07671232876712329,0.0,0.0,0.0
-0.03591862682771774,0.01769658541655839,0.13370473537604458,0.07945205479452055,0.0,0.0,0.0
-0.019707565162110616,0.011979626838521907,0.055710306406685235,0.06438356164383562,0.0,0.0,0.0
0.020343293070565798,0.008367548464217037,0.055710306406685235,0.056164383561643834,0.0,0.0,0.0
-0.004767959313413859,0.010290525440465673,0.1615598885793872,0.019178082191780823,0.02857142857142857,0.0,0.0
0.05785123966942149,0.02850683436411829,0.25069637883008355,0.28356164383561644,0.02857142857142857,0.25,0.0
-0.0712015257469803,0.0354451431838262,0.2590529247910863,0.3150684931506849,0.02857142857142857,0.25,0.0
0.046408137317228225,0.025076659217296397,0.08356545961002786,0.16164383561643836,0.0,0.0,0.0
0.029879211697393517,0.0271555532456733,0.08635097493036212,0.13424657534246576,0.0,0.0,0.0
0.040368722186904,0.027415414999220414,0.0947075208913649,0.16027397260273973,0.0,0.0,0.0
0.025111252383979658,0.016735096928434074,0.09749303621169916,0.15342465753424658,0.0,0.0,0.0
0.2593769866497139,0.09188711605425913,0.24512534818941503,0.16027397260273973,0.0,0.25,0.0
0.15003178639542275,0.09063977963723299,0.25069637883008355,0.1684931506849315,0.0,0.0,0.0
0.128099173553719,0.0908996413907801,0.25348189415041783,0.1726027397260274,0.0,0.0,0.0
