outflow,popsize,avgemployers,avgsalary,shoparea,foodseats,retailturnover,livarea,sportsvenue,servicesnum,roadslen,livestock,harvest,agrprod,hospitals,beforeschool
0.12331783704428677,0.10177895306208305,0.05645417063114494,0.32798670789787976,0.04494436455543043,0.017217047699689528,0.028327443581651703,0.47324414715719065,0.08035714285714286,0.03636363636363636,0.1184637268847795,0.07425139590694757,0.05221190691636458,0.05190474118064819,0.17045454545454544,0.10854003662393874
0.12356251529239051,0.09900434721637918,0.051538217570567715,0.34386862034340215,0.04490300869772767,0.012701100762066046,0.023636612413430926,0.4866220735785954,0.07738095238095238,0.03333333333333333,0.12028449502133713,0.06278264854500067,0.0466903073286052,0.04772112737954803,0.17045454545454544,0.10854003662393874
0.12723268901394666,0.09639000741230443,0.04789089755788138,0.3379446440234935,0.044269673276908186,0.012701100762066046,0.020100109293856142,0.5033444816053512,0.09821428571428571,0.030303030303030304,0.12085348506401138,0.05545036842295679,0.05797048602401475,0.0656815832877149,0.17045454545454544,0.1120359580489429
0.12282848054807928,0.0957990263837971,0.054035838883602916,0.31825864839949175,0.07173232598341275,0.010160880609652836,0.01861956608737,0.4147157190635452,0.14285714285714285,0.19090909090909092,0.18776671408250356,0.08983972696904283,0.09752183370277674,0.08401429035261987,0.09090909090909091,0.10171466622274014
0.09738194274528994,0.08969890017428932,0.047296225816682524,0.2850788456563252,0.06994457133471894,0.010160880609652836,0.018095597295834792,0.4331103678929766,0.12797619047619047,0.14545454545454545,0.15607396870554766,0.07180569457676583,0.11833948969119734,0.09052384661365503,0.09090909090909091,0.0749126019643749
0.09517983851235626,0.08848688823446922,0.044124643196955284,0.3104568599190313,0.06837068555014515,0.010160880609652836,0.017432038484866397,0.44314381270903014,0.12797619047619047,0.1303030303030303,0.15874822190611665,0.06147779211538693,0.10509008163677365,0.09605444799111791,0.09090909090909091,0.07457965706675546
0.08441399559579153,0.0864735460865036,0.0440453536314621,0.32894594681407113,0.06808710252589763,0.010160880609652836,0.017985974033892314,0.45150501672240806,0.10119047619047619,0.1303030303030303,0.15874822190611665,0.060267001121549424,0.107316187195395,0.10369265346001982,0.09090909090909091,0.07457965706675546
0.08832884756545144,0.08520143438107258,0.043728195369489374,0.33688356794671487,0.06791340792354601,0.010160880609652836,0.027308279806866387,0.45819397993311034,0.11607142857142858,0.1303030303030303,0.16233285917496446,0.05624389479142799,0.09560393313229171,0.13158031133624776,0.09090909090909091,0.07957383053104711
0.09004159530217763,0.08395937255844702,0.04349032667300983,0.3293456617425049,0.06433080905055222,0.011572114027660174,0.026349089123083806,0.4698996655518395,0.11607142857142858,0.11212121212121212,0.1624466571834993,0.05465443012023492,0.08465533995915994,0.1674395265940541,0.09090909090909091,0.06542367238222074
0.12307315879618302,0.18403549892822085,0.11814145258483984,0.33842927017973695,0.1473686449339665,0.12701100762066045,0.053569976716528536,0.4180602006688963,0.20535714285714285,0.3181818181818182,0.3494167852062589,0.20224309885312527,0.10414162162429991,0.15134176053786075,0.17045454545454544,0.10337939071083736
0.11157328113530707,0.18071999519201876,0.11580241040279099,0.3071367516024714,0.1575540018881903,0.1354784081287045,0.04512029885491874,0.42307692307692313,0.14583333333333334,0.3181818181818182,0.3494167852062589,0.19143763341011324,0.09382399319703875,0.21285557351380247,0.17045454545454544,0.11370068253704012
0.11426474186444825,0.1790572350101168,0.11401839517919442,0.3003687681280975,0.16335563792592103,0.1354784081287045,0.06780589773691617,0.4280936454849499,0.14583333333333334,0.3181818181818182,0.3494167852062589,0.177696843984033,0.09050720894641429,0.22113293616373295,0.17045454545454544,0.123356084568004
0.16197700024467826,0.1773343750626039,0.10890421820488423,0.3164523672891594,0.16335563792592103,0.1354784081287045,0.08475077689221844,0.4364548494983278,0.14583333333333334,0.3181818181818182,0.3494167852062589,0.15226540924494397,0.08306979910082492,0.18825459508383088,0.17045454545454544,0.12085899783585817
0.1426474186444825,0.17451970270649278,0.1116000634316524,0.338971325828028,0.16335563792592103,0.1354784081287045,0.1017720568734604,0.4464882943143813,0.14583333333333334,0.3181818181818182,0.3494167852062589,0.12448475054570013,0.07000844176636684,0.18543797686266753,0.17045454545454544,0.11137006825370402
0.11866895033031563,0.17112406594947613,0.10811132254995243,0.35456215196563673,0.16589606918480515,0.1354784081287045,0.10348630018967851,0.45317725752508364,0.14285714285714285,0.31212121212121213,0.3494167852062589,0.12120210803053509,0.07486625095767288,0.17838949727403022,0.17045454545454544,0.10654236723822208
0.13237093222412527,0.16881022497345594,0.10212496035521726,0.36299419711018366,0.16589606918480515,0.13096246119108101,0.113073232287907,0.45819397993311034,0.14285714285714285,0.31212121212121213,0.34156472261735416,0.10261815462910481,0.06670040586129862,0.20993890083963637,0.17045454545454544,0.10437822540369569
0.12894543675067285,0.16726766432277582,0.09712971772914684,0.34817608841732517,0.16590197716447697,0.047981936212249506,0.1142450503166451,0.46488294314381273,0.14583333333333334,0.30606060606060603,0.3427027027027027,0.09935239565369448,0.07259152627507524,0.29131775022252376,0.17045454545454544,0.1045446978525054
0.1773917298752141,0.1351944227417513,0.08289724072312084,0.2826436571947259,0.08996080646285712,0.05193338978267005,0.05233511330753998,0.4464882943143813,0.19047619047619047,0.0696969696969697,0.3755334281650071,0.13072201251793877,0.06899835624006327,0.12118262557280061,0.1590909090909091,0.09522224071916098
0.16638120871054562,0.1339323276639221,0.08039961941008564,0.2882728801718356,0.08996080646285712,0.05193338978267005,0.05299416930984599,0.45150501672240806,0.19047619047619047,0.07575757575757576,0.3755334281650071,0.1257775473040605,0.0638534000251457,0.13540187437194326,0.14772727272727273,0.09821874479773597
0.13506239295326644,0.132610132820482,0.07778306374881065,0.29494842596693116,0.08778666994362605,0.05193338978267005,0.07586769976232183,0.45819397993311034,0.16964285714285715,0.07575757575757576,0.3755334281650071,0.11265421304615236,0.05556840710743464,0.1034010553388144,0.14772727272727273,0.0977193274513068
0.13726449718620015,0.13091732275577458,0.0754836663495084,0.32415476187691605,0.0794883216965827,0.05870731018910528,0.07927613430396281,0.46488294314381273,0.17857142857142858,0.07878787878787878,0.3755334281650071,0.0900857442626114,0.052183494148053594,0.10581272005009891,0.14772727272727273,0.09572165806559015
0.11720088084169317,0.1293346955946872,0.07516650808753568,0.34418572734254316,0.08030362289129435,0.05870731018910528,0.07925528384026621,0.47826086956521746,0.17559523809523808,0.07878787878787878,0.3755334281650071,0.08791500343700631,0.05555284589100273,0.12207080935687845,0.14772727272727273,0.0968869652072582
0.1392219231710301,0.12622954103812328,0.07274817633999366,0.3502524277236657,0.08195785719940495,0.053062376517075925,0.08032252611269206,0.4916387959866221,0.17559523809523808,0.08787878787878788,0.1705832147937411,0.08498450332243943,0.049842963326316075,0.1348396387019175,0.14772727272727273,0.09555518561678042
0.11083924639099584,0.12299417032273574,0.06981446241674595,0.33456073567879563,0.08139896232245043,0.053062376517075925,0.059788328921186774,0.5066889632107023,0.17559523809523808,0.08787878787878788,0.1705832147937411,0.08296812628887737,0.057037277552024014,0.17210056393392906,0.14772727272727273,0.09289162643582487
0.07731832640078297,0.06117154476430875,0.032151918807484935,0.32874314623490775,0.023379057157340132,0.031047135196161445,0.020961779020425734,0.4866220735785954,0.03571428571428571,0.02727272727272727,0.11948790896159317,0.06276094113674462,0.043343561929925285,0.04795216017257051,0.09090909090909091,0.03629099384051939
0.08343528260337656,0.061231644529919665,0.026680938788455438,0.28671331894003754,0.02980693904028415,0.03386960203217612,0.02051416289230039,0.48996655518394655,0.026785714285714284,0.030303030303030304,0.11948790896159317,0.05825785989073938,0.04318005302890949,0.041566251238979834,0.07954545454545454,0.043282836690527716
0.06728651822852949,0.06133181080593786,0.02608626704725658,0.30160192729781204,0.028400839878390146,0.03386960203217612,0.01932209430704376,0.49832775919732447,0.026785714285714284,0.030303030303030304,0.11948790896159317,0.053670360945960616,0.039587424926808085,0.039333624177690055,0.07954545454545454,0.04261694689528883
0.051382432101786155,0.06059058036340325,0.02596733269901681,0.32385920650355227,0.028164520691517203,0.0366920688681908,0.021560433889083193,0.5083612040133779,0.044642857142857144,0.030303030303030304,0.11948790896159317,0.05356423583893103,0.04204331003950846,0.037221472452027816,0.07954545454545454,0.043282836690527716
0.06190359677024713,0.059598934230823165,0.025729464002537266,0.3353532497488038,0.028164520691517203,0.0366920688681908,0.02754269139768425,0.5133779264214047,0.044642857142857144,0.030303030303030304,0.11948790896159317,0.05272970658819841,0.03776668518528841,0.038523234566187864,0.07954545454545454,0.04261694689528883
0.06190359677024713,0.05933850191317587,0.025531240088804315,0.31822897550322493,0.023414505035371073,0.031047135196161445,0.024860562245892746,0.5234113712374582,0.05357142857142857,0.02727272727272727,0.11948790896159317,0.05246439382062445,0.04079903207685413,0.046388720893076364,0.07954545454545454,0.032795072415515235
0.18326400782970395,0.18462647995672818,0.14351411354265778,0.3203713935552431,0.13930779746973046,0.1727349703640982,0.08304677337906662,0.4030100334448161,0.23809523809523808,0.22121212121212122,0.30611664295874824,0.26196500283402274,0.14300897255094325,0.16155932839369103,0.20454545454545456,0.13833860496087896
0.16931734768779055,0.18384518300378627,0.13621947351728514,0.29390651756742947,0.1384960410628219,0.16003386960203217,0.07659034009469087,0.40635451505016723,0.23809523809523808,0.20606060606060606,0.30890469416785205,0.24300237575523692,0.13776507487035416,0.19797823662865557,0.20454545454545456,0.12735142333943733
0.15953021776364082,0.18260312118116073,0.1350301300348874,0.29469015790463493,0.1378733400054117,0.17499294383290998,0.07332493089079214,0.4080267558528428,0.23809523809523808,0.20909090909090908,0.30890469416785205,0.2091942933635629,0.12162832568743415,0.1904769249805747,0.20454545454545456,0.1363409355751623
0.18913628578419378,0.18245287176713343,0.13261179828734537,0.3055982420478133,0.1428821251711837,0.17499294383290998,0.11374786709147938,0.41638795986622074,0.25595238095238093,0.18484848484848485,0.30890469416785205,0.19447184669745904,0.11238217604334473,0.1671183579009005,0.20454545454545456,0.13301148659896786
0.16393442622950818,0.17993869823907688,0.1254360926102125,0.3371281970201393,0.15394068152090304,0.18289585097375105,0.10139857369869457,0.4280936454849499,0.28273809523809523,0.15757575757575756,0.30890469416785205,0.16508001591876606,0.10061061903602832,0.16731227393169315,0.18181818181818182,0.13051439986682203
0.1465622706141424,0.17560149848748924,0.1161988582302569,0.3688996347007963,0.15437787201661796,0.18289585097375105,0.10370432105095198,0.4364548494983278,0.2113095238095238,0.1606060606060606,0.30327169274537696,0.1578514489695011,0.09766714914179504,0.15757263426600565,0.18181818181818182,0.12468786415848176
0.14020063616344508,0.1732175411182563,0.11080716777672059,0.38419284492906863,0.1477313948858165,0.16370307648885127,0.11003905442170553,0.4448160535117057,0.22321428571428573,0.15454545454545454,0.30327169274537696,0.14369098298380387,0.08714072170599241,0.202102819605394,0.18181818181818182,0.12701847844181788
0.13432835820895522,0.17029268585852514,0.1091024421186172,0.37120903417564494,0.16512212384779626,0.16370307648885127,0.13466453162021214,0.4548494983277592,0.22023809523809523,0.15757575757575756,0.3030440967283073,0.16087119065134284,0.08278613593163842,0.25231211498460965,0.18181818181818182,0.12768436823705676
0.1313922192317103,0.14557164893723581,0.07702981287662544,0.30220584818723495,0.10520930199583368,0.01947502116850127,0.03741253553508312,0.37290969899665555,0.125,0.09696969696969697,0.1541963015647226,0.07642937253530468,0.09418275278383194,0.07246157984598528,0.17045454545454544,0.11003828866322624
0.12160508930756056,0.14297734238836468,0.07040913415794481,0.27922021471574676,0.10751341406784487,0.036974315551792265,0.0404734355283896,0.3779264214046823,0.125,0.12424242424242424,0.1541963015647226,0.07116170813183632,0.08866603059226764,0.062063947550353764,0.17045454545454544,0.11436657233227901
0.13848788842671886,0.14043311897750266,0.057326355851569935,0.3180500635710188,0.11462662159272043,0.033587355348574655,0.07090752051055532,0.3879598662207358,0.13392857142857142,0.1606060606060606,0.21120910384068278,0.0629804271535558,0.07382295268585047,0.051446040961508316,0.18181818181818182,0.08723156317629432
0.11157328113530707,0.13892060820962798,0.05574056454170631,0.33071550170969366,0.10871864192089688,0.033587355348574655,0.07792626029991262,0.3979933110367893,0.13392857142857142,0.1606060606060606,0.21120910384068278,0.05881984057114603,0.07808556470338308,0.051517697343678656,0.18181818181818182,0.08906276011320126
0.12747736726205042,0.13641645130917324,0.055542340627973356,0.3464137095418835,0.10851895220798924,0.041208015805814284,0.07271629522132435,0.4080267558528428,0.13988095238095238,0.1393939393939394,0.21120910384068278,0.05013205340022431,0.07057886486422878,0.06761467628894595,0.18181818181818182,0.09056101215248877
0.2302422314656227,0.20176492978344052,0.17075007928956548,0.44420060602526484,0.23810812311757,0.13660739486311035,0.06733680920250665,0.4030100334448161,0.20535714285714285,0.33636363636363636,0.39254623044096726,0.13796263913845708,0.08768815136464901,0.14508325259082783,0.26136363636363635,0.1727984018644914
0.18375336432591144,0.19909049021375483,0.1736441484300666,0.4218618821189591,0.23046201582629594,0.1425345752187412,0.07844107092733356,0.4080267558528428,0.20238095238095238,0.30303030303030304,0.39254623044096726,0.1359583217761484,0.07571793723611739,0.14717133471859203,0.22727272727272727,0.1711336773763942
0.2033276241742109,0.1972273974798165,0.1766175071360609,0.44401718967975695,0.21212364692495564,0.1425345752187412,0.09998584734224862,0.41304347826086957,0.20238095238095238,0.2606060606060606,0.39254623044096726,0.1330302335958322,0.07660755881830136,0.15350659238998673,0.22727272727272727,0.1656400865656734
0.19598727673109861,0.19582506961556184,0.16849032667300984,0.4657653627168014,0.1228907035576672,0.08806096528365792,0.1184134510118344,0.41973244147157196,0.20833333333333334,0.24545454545454545,0.39254623044096726,0.1356857732058224,0.06920971007518312,0.12557305252075104,0.2159090909090909,0.16314299983352756
0.19843405921213605,0.1935312618947453,0.1648033618775769,0.5017313188807206,0.12118802381624764,0.08806096528365792,0.14309736997474745,0.4297658862876254,0.23214285714285715,0.2515151515151515,0.39254623044096726,0.13251166773193762,0.06037442299628822,0.11594148729836865,0.2159090909090909,0.16297652738471782
0.17151945192072424,0.18913396237754673,0.16999682841738029,0.5346377230558986,0.11937309246106347,0.08806096528365792,0.1476536899659918,0.43812709030100333,0.23511904761904762,0.25757575757575757,0.39254623044096726,0.11404107524028895,0.0670002495988148,0.1406703860369865,0.20454545454545456,0.15831529881804562
0.18497675556643015,0.18668990524270287,0.16297970187123376,0.5208591018410013,0.125281072132887,0.08806096528365792,0.1565847358804116,0.4448160535117057,0.20833333333333334,0.2606060606060606,0.39254623044096726,0.0900857442626114,0.05784568661661065,0.11775697730900006,0.20454545454545456,0.15615115698351922
0.18057254710056275,0.18400544904541538,0.15505074532191562,0.5320398678440037,0.12798101884291038,0.09201241885407846,0.16429999421064917,0.4548494983277592,0.20833333333333334,0.2606060606060606,0.39254623044096726,0.08201782419411247,0.06375600693921867,0.19529649238064886,0.20454545454545456,0.14782753454303313
0.12038169806704184,0.13200913516437285,0.06874405328258801,0.36616062515670855,0.05526914982990926,0.024837708156929157,0.06832148681359794,0.3963210702341137,0.16964285714285715,0.06363636363636363,0.21337126600284495,0.06792489236743407,0.09261850214698336,0.14988941380084317,0.10227272727272728,0.08656567338105543
0.12356251529239051,0.12941482861550174,0.06521566761814145,0.3776344150987109,0.05622860572861341,0.025966694891335025,0.07129315936228667,0.40468227424749165,0.17261904761904762,0.06666666666666667,0.21337126600284495,0.06322885638137504,0.08546901351487776,0.15544784342550402,0.10227272727272728,0.08107208257033462
0.11842427208221189,0.1276619187851834,0.06319378369806533,0.4149080619869824,0.05447984374575363,0.025966694891335025,0.07803858677574003,0.41304347826086957,0.12797619047619047,0.06666666666666667,0.21337126600284495,0.06537547786447341,0.09057448604631142,0.15665154843565143,0.10227272727272728,0.07691027135009156
0.13114754098360656,0.12663020614219606,0.06232159847764034,0.427248517462651,0.054361684152317166,0.025966694891335025,0.0718225299473616,0.4180602006688963,0.15773809523809523,0.06666666666666667,0.21337126600284495,0.07076615091472606,0.08076310037650403,0.18119099530451274,0.10227272727272728,0.07408023972032629
0.10814778566185466,0.12550834385079232,0.06192515065017444,0.40261489238883075,0.05130135068231257,0.023708721422523286,0.06805345499591947,0.4280936454849499,0.15773809523809523,0.0696969696969697,0.21337126600284495,0.06378118932477901,0.09740833746750725,0.20821907179743526,0.10227272727272728,0.07474612951556517
0.3305603131881576,0.5302902818679007,0.3430066603235014,0.32539548731521967,0.5821675904777547,0.30143945808636746,0.31169733623174994,0.35451505016722407,0.30952380952380953,0.6151515151515151,0.4096728307254623,0.6118956597243159,0.23810557905996008,0.18938335493248898,0.3409090909090909,0.3935408689861828
0.398825544409102,0.5227377446561292,0.33182683158896287,0.3355914702973548,0.5929721037015856,0.2833756703358736,0.5000458048690322,0.36120401337792646,0.20833333333333334,0.5757575757575758,0.4096728307254623,0.5860156052146018,0.20313286770457656,0.20138069488456609,0.375,0.38638255368736474
0.41130413506239294,0.5149047418715067,0.3184268950206153,0.36587248328420713,0.6217640518342504,0.2974880045159469,0.5261807755227643,0.36622073578595316,0.2113095238095238,0.5636363636363636,0.4665718349928876,0.5793466070114929,0.22626318367933426,0.19810260637664473,0.375,0.3665723322790078
0.35502813799853195,0.510236993409059,0.31315413891531874,0.3847424071202684,0.6394218214773966,0.30143945808636746,0.5314146075964971,0.37123745819397996,0.35119047619047616,0.5575757575757576,0.4665718349928876,0.563637679236864,0.24254478378734923,0.1666472691471107,0.375,0.37589478941235227
0.3819427452899437,0.5056193280846205,0.30899143672692675,0.3899182754135198,0.636157071910747,0.30143945808636746,0.5416220955269457,0.3779264214046823,0.3601190476190476,0.6757575757575758,0.4665718349928876,0.5732058224092811,0.2025801735547888,0.23265832350287977,0.375,0.36390877309805225
0.3689747981404453,0.5004507482420819,0.305383761496987,0.36727898872468256,0.6551441369800535,0.27293254304261927,0.5232931240968802,0.382943143812709,0.39285714285714285,0.5969696969696969,0.4665718349928876,0.5713317494965088,0.1992749247332606,0.32210581010861905,0.4659090909090909,0.3912102547028467
0.21531685833129435,0.17361820622232907,0.13859816048208057,0.31531299409579994,0.17570213384409786,0.13180920124188542,0.11069931091778439,0.49331103678929766,0.15476190476190477,0.19090909090909092,0.220199146514936,0.1576584942294473,0.08852396675071272,0.16059984185605816,0.17045454545454544,0.1453304478108873
0.2172742843161243,0.1724262275377126,0.1183000317158262,0.28311426995927813,0.17415660636194882,0.14817950889077053,0.07271688686142118,0.5,0.15476190476190477,0.19090909090909092,0.220199146514936,0.13786857370268085,0.0777142632406597,0.16318496126929788,0.17045454545454544,0.13950391210254703
0.17837044286762907,0.1706933509625979,0.10129241991753885,0.2892024392847088,0.17461270239261362,0.14817950889077053,0.06700366258504513,0.5100334448160535,0.15476190476190477,0.2696969696969697,0.220199146514936,0.12748037288503516,0.07991845922589684,0.18183913909427898,0.17045454545454544,0.1491593141335109
0.19916809395644727,0.1681591441793377,0.08547415160164923,0.29450441550796985,0.17830046330376584,0.14817950889077053,0.07132833207399566,0.5217391304347826,0.15476190476190477,0.2696969696969697,0.220199146514936,0.1154399971056789,0.07269813222048184,0.1343970255596077,0.17045454545454544,0.14749458964541368
0.20063616344506974,0.16486367369833924,0.0767919441801459,0.33163077236770827,0.1726299844147496,0.13124470787468248,0.05506350726176346,0.5334448160535117,0.17857142857142858,0.20606060606060606,0.220199146514936,0.10350333449910155,0.06220383366437692,0.13298988200028958,0.17045454545454544,0.1393374396537373
0.14338145338879374,0.1621591842458481,0.07266888677450048,0.34978931784534795,0.16332373483569315,0.1380186282811177,0.05645472192997979,0.5451505016722409,0.16964285714285715,0.22121212121212122,0.220199146514936,0.09532928932357304,0.06439502325976051,0.1335133459544364,0.17045454545454544,0.13217912435491927
0.14362613163689747,0.15953482781417153,0.0746907706945766,0.3573585452933433,0.17010373230707787,0.1380186282811177,0.07879840092755323,0.5551839464882944,0.16964285714285715,0.22121212121212122,0.220199146514936,0.09700799556204098,0.05722726374667021,0.14568063978905002,0.17045454545454544,0.14266688862993174
0.1414240274039638,0.15685037161688403,0.07326355851569934,0.33719742375609896,0.1690686542685744,0.14027660174992942,0.08008513359895846,0.5719063545150502,0.16964285714285715,0.22424242424242424,0.220199146514936,0.09232401924723532,0.06409765692983548,0.173941270707133,0.17045454545454544,0.14033627434659565
0.13506239295326644,0.16672676643227757,0.08848715509039011,0.3275689474848844,0.08465662231349394,0.11656788032740616,0.060779145368688496,0.4096989966555184,0.16666666666666666,0.09393939393939393,0.3112375533428165,0.098435860638439,0.5206306891342761,0.18367934816596718,0.26136363636363635,0.12968203762277344
0.11866895033031563,0.1645731914978865,0.08218363463368221,0.3030923125807937,0.08476591993742268,0.0987863392605137,0.06439284822708842,0.41638795986622074,0.11904761904761904,0.10606060606060606,0.3112375533428165,0.09857334089072732,0.6355125694370896,0.177406301642007,0.26136363636363635,0.1301814549692026
