saldo,popsize,avgemployers,avgsalary,shoparea,foodseats,retailturnover,consnewareas,livarea,sportsvenue,servicesnum,roadslen,livestock,harvest,agrprod,invest,budincome,funds,hospitals,beforeschool,factoriescap
-0.001334373977189758,0.017118651671161448,0.00812861112336259,0.1315380934543782,0.006803428473307826,0.01984093168584008,0.0019886227324514487,0.0040565592805166025,0.0016584144600983886,0.039637599093997736,0.010947810437912417,0.2931028349873724,0.004047449257850917,0.006732711137026371,0.056578828618365204,0.0009285948743256998,0.008281092514755398,0.0015677854324431279,0.009255178492728075,0.014282804318391507,0.0005500615190548437
-0.0003524761449180493,0.01726510589564015,0.007394257486878666,0.13788622279008186,0.007553161863180956,0.021374804715239313,0.0019581315497901224,0.004128364010816403,0.0016903070458695114,0.039071347678369193,0.01214757048590282,0.2931028349873724,0.0038958788171341726,0.006617683362019321,0.06668051982509841,0.004706648656343119,0.007286711553947112,0.000807129657674291,0.009255178492728075,0.014486502030986016,0.0005932815836095551
-0.0010574284347541478,0.01721166989481684,0.007319278436907334,0.14141578140680425,0.0075762600842257015,0.022297969038488852,0.0022767223863583864,0.004077366333046659,0.0017221996316406343,0.03142695356738392,0.011097780443911218,0.2931028349873724,0.003988150028636594,0.007848855287017094,0.07074819473711481,0.0005967196903579569,0.007180467760117471,0.0020017106231775854,0.00881445570736007,0.013456031249625555,0.0006327645417723882
0.0017623807245902466,0.017166810042273814,0.007149472941384025,0.16314135280850006,0.007876013979217703,0.020068172134639965,0.002914020273257445,0.0023259020877225336,0.001754092217411757,0.03142695356738392,0.01214757048590282,0.21744388716963678,0.0040673331250322894,0.006870712448169136,0.07041512191634396,0.0019746897709762025,0.00861012581607927,0.0013909683909918264,0.008373732921992068,0.014103071042572822,0.0006813128645267064
0.0038268838591102496,0.017077090337187763,0.006479072023993296,0.15905805692635175,0.006931645390880735,0.025408322681437296,0.0023537548057695266,0.004578367519456634,0.0017859848031828798,0.03199320498301246,0.009598080383923215,0.22847081421406465,0.0038199677495151588,0.0065126372822362985,0.06053665608424065,0.0010586704052324084,0.008114902030732007,0.0012378386919944535,0.008373732921992068,0.013300262410582695,0.0007255741490723854
0.009818978322717088,0.017059278336913324,0.00618797688881048,0.18307861409502912,0.007230179002496787,0.02543672773753728,0.003447041365467671,0.004912096322781846,0.001817877388954003,0.020101925254813136,0.008248350329934014,0.22847081421406465,0.0037645446159285975,0.0069177280570050185,0.06939385955938716,0.0006214211570595627,0.011417842041166202,0.0014558818190252975,0.008373732921992068,0.013300262410582695,0.0005425662228916748
-0.003927591329086835,0.0065614131381314025,0.0031689674943765713,0.12817835860811466,0.0027364854705652394,0.0009373668512995313,0.0003362188734463911,0.0003749349269631658,0.0021049106608941083,0.016138165345413364,0.008248350329934014,0.13730302706932734,0.002433835681904308,0.0014115312169550647,0.03056141242514283,5.466022520100954e-05,0.0039025051221336917,0.0002498040414729758,0.0057293962097840455,0.004553242987406688,0.00020646605729739668
-0.002744278556861955,0.0063978066170921315,0.002990340934150752,0.13645848282870035,0.002482622946818743,0.0009373668512995313,0.00041128893279022716,0.00031210578795083985,0.0021527495395507927,0.013306908267270668,0.008248350329934014,0.13730302706932734,0.002242900218058871,0.0010329118532429737,0.054874648787748274,0.00013405970194454037,0.0031479315912702867,0.00018841948358246528,0.004847950639048039,0.004553242987406688,0.00013991943594110883
-0.0015861426521312219,0.006274442022598811,0.0024963613108102147,0.1451359445793376,0.002497658581272398,0.0009373668512995313,0.0004425295136864987,1.917512684142415e-05,0.002176668978879135,0.013306908267270668,0.006748650269946011,0.13730302706932734,0.0021300907336197395,0.0013360802491958323,0.06638837012195573,0.00012558338109292433,0.003181556177577962,0.00031952658118872393,0.004847950639048039,0.005511820458439676,9.797708456553803e-05
-0.0035499383166746395,0.006176146169232474,0.0023838927358532176,0.16685520957201638,0.002627531597712666,0.000284050560999858,0.0005646174795121789,0.00014320147917744417,0.002208561564650258,0.009343148357870895,0.005848830233953209,0.13730302706932734,0.0020829231803312677,0.0016630971154051248,0.056075307346144,1.1282203526950967e-05,0.004094723467822484,0.00022621981326017472,0.003966505068312032,0.005308122745845166,9.345176572288255e-05
-0.0029708703643092724,0.0060943429087128385,0.0021898293123980062,0.16898500047567372,0.002555578460080826,0.00039767078539980116,0.0004325573783205304,0.0002868109397770463,0.0022643735897497227,0.010192525481313703,0.004799040191961607,0.13730302706932734,0.0019929172195203943,0.0011102169367133456,0.04873510057833209,9.056739341487817e-06,0.003745409242540285,0.00021252808624807636,0.003966505068312032,0.005320104964233078,0.0001283301557015769
