saldo,popsize,avgemployers,avgsalary,shoparea,foodseats,retailturnover,livarea,sportsvenue,servicesnum,roadslen,livestock,harvest,agrprod,hospitals,beforeschool,goodcompanies
-0.10833333333333334,0.2849063025546568,0.17659624178098193,0.40555569281239473,0.2875430803969338,0.16168108776266996,0.1552725377454869,0.46153846153846156,0.29178470254957506,0.328537170263789,0.1920668058455115,0.14750284744160058,0.11821793413037533,0.14591487908113784,0.2727272727272727,0.19604543542280184,0.17857142857142858
-0.08425925925925926,0.2807319612396893,0.185741463903074,0.4320512850314121,0.3124628617267811,0.1765142150803461,0.17355244083659144,0.46869409660107336,0.16997167138810199,0.328537170263789,0.1920668058455115,0.13496694102393283,0.12573216324227574,0.1468359516452244,0.2727272727272727,0.19632590099565278,0.25
-0.19814814814814816,0.27780892127812923,0.18146924334968792,0.4401686605906557,0.3155731921088597,0.18393077873918418,0.18878951662613247,0.4776386404293381,0.20396600566572237,0.33093525179856115,0.1920668058455115,0.12226627697906145,0.11208186900684877,0.15594916703600314,0.2727272727272727,0.1961856682092273,0.25
-0.14629629629629629,0.27399495475294305,0.17729715296552184,0.41796123993525397,0.313934465803078,0.1888751545117429,0.17998868047261105,0.49016100178890876,0.21529745042492918,0.3237410071942446,0.20118668278211185,0.11864160918058152,0.1227191849968269,0.17263659634671394,0.2727272727272727,0.19282008133501613,0.2857142857142857
-0.10648148148148148,0.18392127812925443,0.09946263475851941,0.3274508283506457,0.11579713589636935,0.11124845488257108,0.03844738650121937,0.4472271914132379,0.1954674220963173,0.2517985611510791,0.33738050763652344,0.15016404128969404,0.08377529369048886,0.12151816035936659,0.17045454545454544,0.08708456037021456,0.10714285714285714
-0.11851851851851852,0.18060783214543125,0.09749340809719302,0.2971734202415256,0.1238004337750312,0.11866501854140915,0.032383018911978416,0.4525939177101968,0.1388101983002833,0.2517985611510791,0.33738050763652344,0.1421410611823867,0.075475419555617,0.17090998296642926,0.17045454545454544,0.09577899312859346,0.10714285714285714
-0.030555555555555555,0.17101785857291582,0.09101832382096725,0.3430603691615523,0.13035533899815793,0.11866501854140915,0.07427253145970036,0.4847942754919499,0.1359773371104816,0.24700239808153476,0.33738050763652344,0.08999169048488886,0.06022512482196094,0.14323583562878786,0.17045454545454544,0.08974898331229841,0.10714285714285714
-0.09907407407407408,0.1687054536718187,0.08597843863689462,0.3512188838367325,0.13035533899815793,0.11470951792336218,0.08115311096213294,0.49016100178890876,0.1359773371104816,0.24700239808153476,0.3297989231952532,0.07619323920658458,0.05365622316179928,0.16856807352599804,0.17045454545454544,0.08792595708876735,0.17857142857142858
-0.09907407407407408,0.1671638504044206,0.08177297152965522,0.33688146567107136,0.1303599812823103,0.042027194066749075,0.08199412944713987,0.4973166368515206,0.1388101983002833,0.2422062350119904,0.3308977035490605,0.07376843673665284,0.0583952538695275,0.23391030315267494,0.17045454545454544,0.08806618987519282,0.10714285714285714
-0.004629629629629629,0.13511051493553294,0.06979072794633023,0.2734748670743385,0.0706880607879256,0.045488257107540175,0.03756112009470538,0.4776386404293381,0.1813031161473088,0.05515587529976019,0.3625975167564004,0.09706015086067951,0.05550477770574215,0.09730222296073218,0.1590909090909091,0.08021315383536672,0.10714285714285714
-0.062037037037037036,0.13384920317129814,0.06768799439271052,0.27892148144621626,0.0706880607879256,0.045488257107540175,0.0380341272229461,0.48300536672629696,0.1813031161473088,0.05995203836930456,0.3625975167564004,0.09338892112407682,0.05136598851457351,0.10871940847266946,0.14772727272727273,0.0827373439910251,0.07142857142857142
-0.08518518518518518,0.13252782894209977,0.06548513066987083,0.2853804765536305,0.06897970021985857,0.045488257107540175,0.05445055149371511,0.49016100178890876,0.16147308781869688,0.05995203836930456,0.3625975167564004,0.08364494015000107,0.044701240029968475,0.0830247116151818,0.14772727272727273,0.0823166456317487,0.10714285714285714
-0.18518518518518517,0.1308360695122928,0.06354928073161777,0.3136393765055543,0.062459147899459264,0.05142150803461063,0.05689679859365355,0.4973166368515206,0.16997167138810199,0.06235011990407674,0.3625975167564004,0.0668880149571272,0.04197829340338434,0.08496113060540215,0.14772727272727273,0.08063385219464311,0.10714285714285714
-0.18611111111111112,0.12925442460158565,0.06328226694703114,0.33302054950781634,0.0630997831124844,0.05142150803461063,0.05688183413248316,0.5116279069767442,0.1671388101983003,0.06235011990407674,0.3625975167564004,0.06527625556056992,0.04468872202365716,0.0980153801165534,0.14772727272727273,0.08161548169962138,0.10714285714285714
-0.16018518518518518,0.12615119724513493,0.061246286839558094,0.3388904497800319,0.0643996226751441,0.04647713226205192,0.05764779817901477,0.5259391771019678,0.1671388101983003,0.06954436450839328,0.16470717503571036,0.06310038037521759,0.04009548560834085,0.10826796768020655,0.14772727272727273,0.08049361940821764,0.10714285714285714
-0.020370370370370372,0.18451189236806279,0.12082373752544975,0.3099787383750833,0.10946320339889475,0.15129789864029666,0.05960300133561566,0.4311270125223614,0.22662889518413598,0.1750599520383693,0.29557191517415665,0.19450712397653278,0.11504159901649574,0.12972224127381374,0.20454545454545456,0.11653344551956248,0.14285714285714285
0.07314814814814814,0.18373108032353647,0.11468242047995728,0.2843723670354995,0.10882535355636104,0.14017305315203957,0.05496919334989852,0.4347048300536673,0.22662889518413598,0.1630695443645084,0.2982639270409845,0.18042751022571796,0.11082321772549694,0.158964393045283,0.20454545454545456,0.1072780816154817,0.17857142857142858
-0.14537037037037037,0.1824897893809562,0.11368111878775741,0.28513058655182744,0.1083360568067027,0.15327564894932014,0.052625596106777126,0.4364937388193202,0.22662889518413598,0.16546762589928057,0.2982639270409845,0.15532525304622527,0.09784223201657608,0.15294129942910267,0.20454545454545456,0.11485065208245687,0.10714285714285714
-0.24537037037037038,0.1823396332185473,0.11164513868028438,0.29568481901081456,0.11227178531107017,0.15327564894932014,0.08163729905833793,0.44543828264758495,0.24362606232294617,0.14628297362110312,0.2982639270409845,0.14439394265001898,0.09040429423667252,0.13418580134275146,0.20454545454545456,0.11204599635394755,0.10714285714285714
-0.08981481481481482,0.17982702010090493,0.10560395180401189,0.3261919612212489,0.12096121278745023,0.16019777503090235,0.07277416180887078,0.4579606440071557,0.26912181303116145,0.12470023980815348,0.2982639270409845,0.12257072042063338,0.08093482727331042,0.13434150403341905,0.18181818181818182,0.10994250455756556,0.14285714285714285
-0.1388888888888889,0.1754925122127012,0.0978271753279263,0.35693275258630064,0.12130474181472459,0.16019777503090235,0.07442900590364246,0.46690518783542045,0.20113314447592068,0.12709832134292565,0.2928249642896385,0.11720356163009764,0.07856699344268216,0.1265211701709662,0.18181818181818182,0.10503435703267423,0.21428571428571427
-0.08703703703703704,0.17311003443581324,0.0932879409899536,0.3717298602795234,0.11608217214332403,0.1433868974042027,0.0789754693747081,0.4758497316636852,0.21246458923512748,0.1223021582733813,0.2928249642896385,0.1066895178332223,0.07009915382014054,0.16227618044488462,0.18181818181818182,0.10699761604263076,0.21428571428571427
-0.10462962962962963,0.17018699447425323,0.09185274189780047,0.3591672365321784,0.1297471997741993,0.1433868974042027,0.09664927283066192,0.4865831842576029,0.2096317280453258,0.12470023980815348,0.29260520821887703,0.11944569803508621,0.06659616724803775,0.20259116809758856,0.18181818181818182,0.10755854718833263,0.17857142857142858
-0.05277777777777778,0.1454813005525747,0.06485097293147758,0.2924024723652421,0.08266979618515657,0.017058096415327566,0.026851126356083242,0.39892665474060823,0.11898016997167139,0.07673860911270983,0.1488847379408856,0.05674825750900794,0.0757640187657993,0.05818220858752772,0.17045454545454544,0.09269387182723321,0.10714285714285714
-0.10648148148148148,0.20163970529350525,0.14375354627682654,0.42979100572353707,0.1870970497355755,0.11965389369592089,0.04832789722622465,0.4311270125223614,0.1954674220963173,0.26618705035971224,0.37902428304581914,0.10243626387008503,0.07053952607201777,0.11649296196326588,0.26136363636363635,0.14556163230963398,0.21428571428571427
-0.03981481481481482,0.19896692560262674,0.14619004706117952,0.4081769365754065,0.18108900558559626,0.12484548825710753,0.05629747026905541,0.4364937388193202,0.19263456090651557,0.23980815347721823,0.37902428304581914,0.10094807269393047,0.06091025212261169,0.11816956396619885,0.22727272727272727,0.14415930444537933,0.14285714285714285
-0.10648148148148148,0.1971049891887563,0.14869330129167918,0.42961353929388185,0.1666793555766831,0.12484548825710753,0.07176024245374105,0.4418604651162791,0.19263456090651557,0.20623501199040767,0.37902428304581914,0.0987739883523521,0.061625895956061175,0.12325638768818045,0.22727272727272727,0.13953162249333895,0.14285714285714285
-0.09074074074074075,0.18901657724032994,0.14311938853843328,0.5172943971104516,0.09379920821201497,0.07713226205191595,0.10597164371553941,0.46869409660107336,0.2237960339943343,0.2038369304556355,0.37902428304581914,0.08467467532002378,0.053897428328185996,0.11294970051560997,0.20454545454545456,0.13336137989061841,0.10714285714285714
-0.06851851851851852,0.1865740369984784,0.13721170855445414,0.5039627460746183,0.09844149236437102,0.07713226205191595,0.11238149108114204,0.4758497316636852,0.19830028328611898,0.20623501199040767,0.37902428304581914,0.0668880149571272,0.046533166177467965,0.09455163730892088,0.20454545454545456,0.13153835366708735,0.10714285714285714
-0.44074074074074077,0.5299611596059902,0.28877540803043955,0.3148398535574135,0.45744696654584344,0.26402966625463536,0.2237064246063986,0.37924865831842575,0.29461756373937675,0.486810551558753,0.3955609273706186,0.45432811123288847,0.1915407548295527,0.15206322968817196,0.3409090909090909,0.3315103071098023,0.21428571428571427
-0.12314814814814815,0.5224133098422359,0.2793631721237609,0.32470508498841855,0.4659367758036722,0.24820766378244746,0.3588848737016748,0.3864042933810376,0.19830028328611898,0.4556354916067146,0.3955609273706186,0.4351123575383778,0.16340743868512356,0.16169635854170886,0.375,0.32548029729350725,0.25
-0.09537037037037037,0.5145851685753183,0.2680818397249758,0.3540038001396683,0.48856048339176417,0.26056860321384423,0.3776420466464978,0.3917710196779964,0.20113314447592068,0.4460431654676259,0.4504999450609823,0.430160674503399,0.18201430291208684,0.15906425433225554,0.375,0.30879259570887674,0.21428571428571427
-0.06759259259259259,0.509920317129815,0.2636427355562231,0.372261595004014,0.5024353422663259,0.26402966625463536,0.38139838885448674,0.39713774597495527,0.3342776203966006,0.4412470023980815,0.4504999450609823,0.41849690900364617,0.19511181195338814,0.1338075459390673,0.375,0.31664563174870286,0.21428571428571427
-0.026851851851851852,0.505305517738448,0.2601381796335236,0.37726956124511035,0.49987001604373404,0.26402966625463536,0.3887243437591377,0.4042933810375671,0.34277620396600567,0.5347721822541966,0.4504999450609823,0.4256011862549159,0.1629628314858375,0.18681037780904863,0.375,0.30654887112606927,0.21428571428571427
-0.09074074074074075,0.5001401457515816,0.25710089783385065,0.3553646793902094,0.5147893888525759,0.23906056860321384,0.37556956767120814,0.4096601073345259,0.37393767705382436,0.4724220623501199,0.4504999450609823,0.42420970064255475,0.16030396957813073,0.25863122872599914,0.4659090909090909,0.32954704809984575,0.21428571428571427
-0.11018518518518519,0.17351045086890365,0.116685023864357,0.3050844303495292,0.1380606022342385,0.11545117428924598,0.07944933810213005,0.5277280858676208,0.14730878186968838,0.1510791366906475,0.2126139984617075,0.11706029412818143,0.07121188625180373,0.12895183237591043,0.17045454545454544,0.12242322254943205,0.21428571428571427
-0.14814814814814814,0.17231921198045969,0.09959614165081272,0.27393021344406343,0.13684618069998217,0.12978986402966625,0.052189200475494885,0.5348837209302325,0.14730878186968838,0.1510791366906475,0.2126139984617075,0.10236642096290088,0.06251616909148544,0.13102752486349442,0.17045454545454544,0.11751507502454074,0.07142857142857142
-0.08148148148148149,0.16662328821974853,0.07449684589966957,0.31694280798734764,0.06652021807594034,0.10210135970333746,0.04362143567037926,0.43828264758497315,0.15864022662889518,0.07434052757793765,0.3005164267662894,0.07308791610255087,0.41881418981407953,0.14748326176337895,0.26136363636363635,0.10924134062543822,0.07142857142857142
-0.18055555555555555,0.17844558340674302,0.09779379860485297,0.29765451696133866,0.10720891021451066,0.07045735475896168,0.047553418283528666,0.4418604651162791,0.08498583569405099,0.10071942446043165,0.4400615316998132,0.20612432753816287,0.05829492298312186,0.17555709957599389,0.25,0.08988921609872388,0.17857142857142858
-0.1259259259259259,0.17536237687194683,0.09015052902106072,0.2703456446538229,0.10733053805930239,0.09419035846724351,0.048719644503078134,0.45080500894454384,0.07932011331444759,0.07913669064748201,0.4400615316998132,0.19782018495834497,0.05432378788643117,0.16669251368313096,0.25,0.09002944888514935,0.21428571428571427
-0.10462962962962963,0.17209898294225995,0.08798104202129435,0.27806383475030416,0.1045182423198051,0.10012360939431397,0.05630629699461205,0.4579606440071557,0.07932011331444759,0.09112709832134293,0.4400615316998132,0.19486887441887119,0.06415590336099128,0.16499139797412843,0.25,0.09045014724442575,0.17857142857142858
-0.06944444444444445,0.16964643228958118,0.08527752745235473,0.2854116074976099,0.10125750193119021,0.10012360939431397,0.06133326400642373,0.46511627906976744,0.07932011331444759,0.09112709832134293,0.4400615316998132,0.2051465268375848,0.06219312979428743,0.15009061458358006,0.25,0.08918805216659655,0.10714285714285714
-0.16111111111111112,0.16702370465283894,0.07963686125296218,0.3198670725124375,0.09834400439717154,0.0934487021013597,0.07248874487412132,0.47227191413237923,0.07932011331444759,0.05515587529976019,0.4400615316998132,0.20081984827971547,0.057574110022688106,0.13850526242895922,0.25,0.08750525872949096,0.17857142857142858
-0.14537037037037037,0.1648914871466325,0.07900270351456894,0.3409780989815035,0.10134013458910214,0.09666254635352287,0.07264240408364972,0.48300536672629696,0.09348441926345609,0.045563549160671464,0.4417097022305241,0.19375138790392482,0.06312357265145697,0.14890290692205796,0.18181818181818182,0.08960875052587294,0.21428571428571427
-0.1425925925925926,0.16152798910867303,0.07483061313040286,0.35274167642812815,0.10164188305900528,0.0892459826946848,0.07635928046696533,0.4937388193202147,0.09348441926345609,0.050359712230215826,0.4417097022305241,0.13867398763601457,0.05656002695419468,0.13657811844820958,0.20454545454545456,0.08834665544804375,0.21428571428571427
-0.1398148148148148,0.15824457435733164,0.0695237141617436,0.36348094576952567,0.11438123922990076,0.09666254635352287,0.06359141472139597,0.5062611806797853,0.10764872521246459,0.05515587529976019,0.4417097022305241,0.13584266362939562,0.06358885635868011,0.161891717892823,0.20454545454545456,0.0736222128733698,0.17857142857142858
0.000925925925925926,0.22339232802114198,0.13040285704749507,0.41242112619670107,0.1018925664032325,0.19011124845488256,0.07144907578990031,0.42397137745974955,0.21813031161473087,0.13908872901678657,0.3065597187122294,0.11524796022894147,0.07630858317966079,0.08510774161984143,0.22727272727272727,0.1525732716309073,0.14285714285714285
-0.03333333333333333,0.2227816929606791,0.1291679182937819,0.3682057420901552,0.11380002525402579,0.20247218788627935,0.07774646852918494,0.4275491949910554,0.21813031161473087,0.11990407673860912,0.30782331611910774,0.09971059964612927,0.07006820133687325,0.1018652759648881,0.22727272727272727,0.15004908147524892,0.07142857142857142
-0.06574074074074074,0.22126011051493552,0.11788658589499683,0.4173866953471073,0.14079026531582386,0.20865265760197774,0.10471603548819122,0.4364937388193202,0.2237960339943343,0.13189448441247004,0.30782331611910774,0.09905515082486264,0.053586408808192376,0.09661612397552875,0.2159090909090909,0.15187210769877998,0.10714285714285714
-0.06111111111111111,0.1297749659646032,0.07352892093054304,0.29649875265650905,0.04946817992750609,0.012360939431396786,0.01646336340057893,0.4991055456171735,0.09915014164305949,0.06474820143884892,0.2934842325019229,0.1269887320109743,0.08505929237765517,0.15195120345553864,0.29545454545454547,0.07684756696115552,0.14285714285714285
-0.07592592592592592,0.1169716505165372,0.060779012716531494,0.34004278020690143,0.036808671044031134,0.005933250927070457,0.02560910396061972,0.5563506261180681,0.06232294617563739,0.05995203836930456,0.2934842325019229,0.07425196455562003,0.29134052900720997,0.22887809826597363,0.22727272727272727,0.06408638339643809,0.10714285714285714
-0.15185185185185185,0.27099183150476497,0.11034344648042455,0.33884336221253786,0.09255878988650544,0.0899876390605686,0.04978546273908547,0.4364937388193202,0.3286118980169972,0.1774580335731415,0.18228766069662675,0.14653579180366622,0.0846951491791364,0.1465789771228377,0.20454545454545456,0.1292946290842799,0.10714285714285714
-0.14722222222222223,0.26700768799551533,0.10693902072694503,0.3027522691848846,0.13634759938201912,0.10210135970333746,0.055882705600293923,0.44007155635062617,0.3002832861189802,0.1606714628297362,0.19360509834084164,0.14096626766667383,0.0721539752143475,0.16023882193916722,0.20454545454545456,0.13560510447342589,0.03571428571428571
-0.2,0.24306278529670858,0.0953906745435733,0.3566164399450414,0.15671237150157466,0.10407911001236093,0.11705035825081513,0.4919499105545617,0.18413597733711048,0.14148681055155876,0.20981210855949894,0.07891890343054034,0.06081035718667461,0.16466591723942517,0.20454545454545456,0.11008273734399103,0.10714285714285714
-0.2722222222222222,0.23696644510290701,0.09412235906678683,0.3448803052176656,0.15225949254263474,0.08578491965389369,0.10434960992282004,0.5008944543828265,0.18413597733711048,0.14388489208633093,0.21014174266564115,0.0709890471994785,0.05800881491847414,0.27810460867270426,0.20454545454545456,0.10447342588697238,0.10714285714285714
0.010185185185185186,0.22546448306238487,0.10937552151129802,0.3099276331507201,0.14472785073385228,0.1295426452410383,0.030550670673575524,0.5026833631484795,0.1813031161473088,0.14628297362110312,0.32194264366553127,0.23814998674775606,0.11191888581024818,0.1409083893084711,0.20454545454545456,0.14976861590239798,0.10714285714285714
0.05462962962962963,0.22488387923440378,0.10523680785020527,0.2815752393357607,0.1624260948362945,0.13250927070457355,0.037211244110512305,0.5062611806797853,0.1813031161473088,0.15587529976019185,0.32194264366553127,0.20174034197952706,0.11316402262707487,0.17159815509962134,0.20454545454545456,0.14906745197027066,0.10714285714285714
0.020370370370370372,0.22371266116761432,0.0986282166816862,0.2922230356326291,0.15303382553924771,0.1404202719406675,0.04719187326007636,0.5080500894454383,0.1813031161473088,0.18705035971223022,0.32194264366553127,0.2027844038997414,0.11837742972322748,0.20361086956095875,0.20454545454545456,0.14626279624176133,0.14285714285714285
-0.17685185185185184,0.2043325058060383,0.11798671606421682,0.31405339722527353,0.11901331035712162,0.11223733003708282,0.04507556237009884,0.41860465116279066,0.254957507082153,0.3069544364508393,0.2017360729590155,0.09201713479322918,0.29074215584980134,0.1118477230448253,0.125,0.1654746879820502,0.14285714285714285
-0.046296296296296294,0.20113918475214224,0.10794032241914489,0.2827392826869372,0.11019575583813655,0.11273176761433869,0.04372007831645186,0.4257602862254025,0.08781869688385269,0.29256594724220625,0.2017360729590155,0.08867900199858166,0.2143229658084047,0.11748199089471138,0.11363636363636363,0.15916421259290423,0.17857142857142858
-0.046296296296296294,0.1985965404020181,0.10300056740429224,0.28155866473214836,0.0990932690593618,0.1142150803461063,0.04876460367345001,0.42933810375670844,0.1048158640226629,0.2517985611510791,0.2017360729590155,0.08745227401342416,0.1743283715942148,0.13015567770491412,0.125,0.15986537652503155,0.14285714285714285
-0.018518518518518517,0.09523904861055497,0.0588097860552051,0.3018372830169126,0.057304355576683105,0.028182941903584672,0.01797080080137682,0.5259391771019678,0.11614730878186968,0.050359712230215826,0.30178002417316774,0.10798608872556394,0.05311583141670823,0.09803117891589799,0.17045454545454544,0.05314822605525172,0.14285714285714285
-0.05092592592592592,0.09399775766797469,0.05560562064016555,0.2821281599275695,0.055911670330976285,0.028182941903584672,0.017827195527924427,0.5295169946332737,0.11614730878186968,0.05515587529976019,0.30178002417316774,0.1030558958158726,0.05034318643670902,0.124573159175113,0.17045454545454544,0.05497125227878278,0.14285714285714285
-0.030555555555555555,0.09343717466164811,0.05296885951737258,0.2934773840773995,0.05365552023293125,0.030655129789864028,0.01828783954068952,0.5384615384615385,0.11614730878186968,0.05755395683453238,0.30743874299527524,0.09981625942879246,0.054257523415211055,0.14254862953332453,0.17045454545454544,0.056513812929462906,0.10714285714285714
-0.08518518518518518,0.09219588371906783,0.05173392076365942,0.3009801925817118,0.057582892625824465,0.005933250927070457,0.029643762076126505,0.5456171735241503,0.11614730878186968,0.06235011990407674,0.30743874299527524,0.10056483212630463,0.04788006628938267,0.11248346119141767,0.17045454545454544,0.06534847847426728,0.14285714285714285
-0.075,0.09131496756626892,0.05083274924067955,0.32332183128097564,0.05665443579535326,0.005933250927070457,0.029800974038138205,0.552772808586762,0.12464589235127478,0.06474820143884892,0.30743874299527524,0.09841044706623973,0.04081804237064882,0.11503732136625627,0.17045454545454544,0.058897770298695834,0.14285714285714285
-0.062037037037037036,0.089933530872107,0.04956443376389306,0.3438514623100104,0.0530056004516014,0.005933250927070457,0.028372467669883987,0.5617173524150268,0.1048158640226629,0.05515587529976019,0.30743874299527524,0.0925633421442847,0.0423175251465572,0.11847976989998446,0.17045454545454544,0.06296452110503435,0.14285714285714285
-0.0962962962962963,0.08874229198366301,0.04836287173325323,0.3471006314439262,0.050573043555766826,0.005933250927070457,0.022803534731530416,0.5724508050089445,0.10764872521246459,0.05275779376498801,0.30826282826063073,0.09267795614581767,0.03784056294906791,0.13820885314280487,0.17045454545454544,0.060861029308652365,0.17857142857142858
-0.004629629629629629,0.08703051173220148,0.047261439871833386,0.33791643353986645,0.04964458672529562,0.005933250927070457,0.020908398999806475,0.5885509838998211,0.11898016997167139,0.050359712230215826,0.31551477859575866,0.0826331134177179,0.04070681272252936,0.21371989293119245,0.14772727272727273,0.06268405553218342,0.14285714285714285
-0.11018518518518519,0.23806759029390567,0.17482727545809554,0.3213083734992977,0.18326066611206845,0.10828182941903584,0.0675754074419236,0.42218246869409665,0.2096317280453258,0.2853717026378897,0.4003955609273706,0.1699331657103561,0.06982338400946136,0.18320693319625747,0.20454545454545456,0.14626279624176133,0.32142857142857145
-0.10925925925925926,0.23604548730679908,0.16728413604352324,0.2960898328278569,0.19768702834393012,0.11124845488257108,0.06817669483653455,0.4275491949910554,0.2096317280453258,0.2853717026378897,0.4003406219096803,0.16576049971704668,0.060280179138275394,0.1795918098380459,0.20454545454545456,0.1496283831159725,0.2857142857142857
0.011111111111111112,0.23431368623368304,0.16568205333600347,0.2944747597293872,0.21367459073622913,0.11124845488257108,0.09395348201796014,0.4329159212880143,0.21813031161473087,0.2973621103117506,0.4003406219096803,0.16216627626272395,0.06695258789539929,0.22907194126149413,0.20454545454545456,0.16687701584630488,0.39285714285714285
-0.18333333333333332,0.23215143749499478,0.15613631053703148,0.3068281404082436,0.21481612840929348,0.05686032138442522,0.14595303916112648,0.4347048300536673,0.20396600566572237,0.29256594724220625,0.4003406219096803,0.1430508098195546,0.05976750138725667,0.19848146081647708,0.20454545454545456,0.15621932407796943,0.32142857142857145
-0.1398148148148148,0.2316409065428045,0.15096291846066553,0.336946480951272,0.21388767157882227,0.07070457354758962,0.1546484454958148,0.44007155635062617,0.24929178470254956,0.19904076738609114,0.4003406219096803,0.1253357832076161,0.05337590701051948,0.19729905640561604,0.20454545454545456,0.15145140933950357,0.2857142857142857
-0.01574074074074074,0.22878793945703532,0.14598978672273957,0.35586195150320904,0.21507795323548634,0.10284301606922126,0.19101338559092354,0.44901610017889093,0.23796033994334279,0.17985611510791366,0.4008900120865839,0.11827448620692126,0.05682801193507825,0.22103963372433327,0.20454545454545456,0.13939138970691348,0.32142857142857145
-0.07777777777777778,0.22557459758148474,0.14552251259971297,0.3609202703459607,0.21560345980153306,0.10778739184177998,0.19703875302719426,0.4543828264758497,0.24362606232294617,0.10551558752997602,0.4076475112624986,0.11825299608163382,0.04761731271412174,0.19997675839207082,0.1590909090909091,0.13995232085261533,0.35714285714285715
0.013888888888888888,0.2233622967886602,0.13514235172390773,0.3575969404553858,0.2205066403232515,0.10135970333745364,0.1877045017233986,0.46153846153846156,0.24362606232294617,0.11031175059952038,0.4076475112624986,0.11616308139743121,0.05438656475390285,0.3252220791245675,0.1590909090909091,0.12957509465713082,0.35714285714285715
-0.08333333333333333,0.23471410266677345,0.13327325523180134,0.30192769995232444,0.12537231118901895,0.10457354758961682,0.04324895216441505,0.46869409660107336,0.3371104815864023,0.2637889688249401,0.23645753213932533,0.34676466163797737,0.08153998880230082,0.23252694594695497,0.3068181818181818,0.13588557004627683,0.10714285714285714
0.10277777777777777,0.23305237446944824,0.12265945729448283,0.268781033443565,0.138108881989423,0.10061804697156984,0.049918318357256984,0.4740608228980322,0.3371104815864023,0.2446043165467626,0.23645753213932533,0.32292674016289513,0.08064280273801805,0.2796706837997316,0.29545454545454547,0.13364184546346936,0.10714285714285714
-0.1,0.22097981901177224,0.09625846934347985,0.32889183607214156,0.1456748767009329,0.0934487021013597,0.09201492702730582,0.5152057245080501,0.35694050991501414,0.12709832134292565,0.24184155587298098,0.2747208074556408,0.08914844549404709,0.39415690038345613,0.2840909090909091,0.13434300939559668,0.21428571428571427
