saldo,popsize,avgemployers,avgsalary,shoparea,foodseats,retailturnover,livarea,sportsvenue,servicesnum,roadslen,livestock,harvest,agrprod,hospitals,beforeschool,factoriescap
-0.05573080967402734,0.20927963094393187,0.14320680679125064,0.33185204618562747,0.17546277198988863,0.39429861699125035,0.14480194643389696,0.35616438356164387,0.41916167664670656,0.218562874251497,0.46884779516358466,0.1927737418782517,0.2785351854083821,0.16273473976310393,0.2413793103448276,0.22588592003032026,0.032590827825279355
-0.014721345951629864,0.21107006903671205,0.13026924122926298,0.2975947194374961,0.19479865526647955,0.42478125882020884,0.12197624338643265,0.363013698630137,0.41317365269461076,0.24251497005988024,0.46884779516358466,0.18555467644872808,0.27377643637153376,0.16407283703523892,0.2413793103448276,0.22910744741330302,0.030071589502918824
-0.04416403785488959,0.2104168010839409,0.1289482885893003,0.29655053654318864,0.19539436637132132,0.4431272932543043,0.1377970618214745,0.36986301369863017,0.3323353293413174,0.2215568862275449,0.46884779516358466,0.1899494113980196,0.3247105539089614,0.1691412609848402,0.22988505747126436,0.21281030888762553,0.03116263279457897
0.07360672975814932,0.2098683786050713,0.12595671937526712,0.3023504200082924,0.20312512293566434,0.3988145639288738,0.15587200754270375,0.3767123287671233,0.3323353293413174,0.24251497005988024,0.34782361308677096,0.19372077968783716,0.28424435961821265,0.14878043271182717,0.21839080459770116,0.22304339586886487,0.02965406788208015
0.1598317560462671,0.20877153364733209,0.11414584871207117,0.3340515253035383,0.17876953061336887,0.5049393169630256,0.14267505516642168,0.3835616438356164,0.3383233532934132,0.19161676646706588,0.3654623044096728,0.18193914982377904,0.2694306344036046,0.14494711614228267,0.21839080459770116,0.21034678794769757,0.035787450357415276
0.41009463722397477,0.20855377766307504,0.10901744434515716,0.3489981646551062,0.18646881564764475,0.5055038103302286,0.18965358870947746,0.3904109589041096,0.2125748502994012,0.16467065868263472,0.3654623044096728,0.17929943177731425,0.2861894157861763,0.15081340128101645,0.21839080459770116,0.21034678794769757,0.02429010831905003
0.34279705573080965,0.2091989805793922,0.11130968569097478,0.3579049506399588,0.19087932578990732,0.49929438329099635,0.20746960352361193,0.3938356164383562,0.2125748502994012,0.15269461077844312,0.3654623044096728,0.17670526744827256,0.2562686204510457,0.1559158648990112,0.21839080459770116,0.20541974606784158,0.023080282215897686
0.26393270241850686,0.21092489838054068,0.10800730409106803,0.34193321160556833,0.1968195770900749,0.296923511148744,0.20280894728057383,0.39897260273972607,0.2125748502994012,0.15269461077844312,0.3667709815078236,0.17751324654151382,0.353317496764465,0.1701785438942337,0.19540229885057472,0.20617775251089634,0.022778449155331924
-0.1640378548895899,0.08021485257113362,0.05582967481254128,0.32337590931839816,0.07057490617550098,0.018628281117696866,0.02448184188402268,0.4520547945205479,0.17065868263473055,0.16467065868263472,0.21963015647226172,0.11591982545733534,0.05839565982002686,0.08790219980242164,0.14942528735632185,0.07201061209020276,0.012232994841569375
-0.11461619348054679,0.07821472353055035,0.05268269940557131,0.2945132812441831,0.06402770393832478,0.018628281117696866,0.02562007592061114,0.4623287671232877,0.1407185628742515,0.16467065868263472,0.21963015647226172,0.10682586492124002,0.042732012215901546,0.13502353208304352,0.12643678160919541,0.07201061209020276,0.007092078967800958
