saldo,popsize,avgemployers,avgsalary,shoparea,foodseats,retailturnover,livarea,sportsvenue,servicesnum,roadslen,livestock,harvest,agrprod,hospitals,beforeschool,badcompanies
-0.09005481597494126,0.18392127812925443,0.09266169154228855,0.306478436813665,0.09697120487033056,0.09997778271495224,0.030006161568791826,0.45454545454545453,0.19491525423728814,0.21604938271604937,0.31798881524440764,0.15250377844748095,0.08112318029493527,0.15134176053786075,0.17045454545454544,0.07573170731707317,0.11764705882352941
-0.10023492560689115,0.18060783214543125,0.09082711442786069,0.2781402195772259,0.10367335196768664,0.10664296822928238,0.025273241850320517,0.46,0.1384180790960452,0.21604938271604937,0.31798881524440764,0.14435579061853776,0.0730860591317907,0.21285557351380247,0.17045454545454544,0.08329268292682927,0.058823529411764705
-0.12059514487079091,0.17441138784335708,0.08753109452736318,0.30696931742711203,0.10749093227488134,0.10664296822928238,0.05700560218446211,0.4854545454545454,0.1384180790960452,0.21604938271604937,0.31798881524440764,0.09386918478290524,0.05453446331063536,0.18543797686266753,0.17045454545454544,0.08158536585365854,0.23529411764705882
-0.017227877838684416,0.18451189236806279,0.11256218905472637,0.29012538969953783,0.09166702302599608,0.13596978449233504,0.04651700546680011,0.43818181818181823,0.22598870056497175,0.15020576131687244,0.27858326429163216,0.19753777992794122,0.1113996736664663,0.16155932839369103,0.20454545454545456,0.10134146341463415,0.29411764705882354
0.06186374314800313,0.18373108032353647,0.1068407960199005,0.2661590412247,0.09113287278749452,0.12597200622083982,0.042900562224454465,0.44181818181818183,0.22598870056497175,0.13991769547325103,0.2811205468102734,0.18323878878705924,0.10731483563191663,0.19797823662865557,0.20454545454545456,0.09329268292682927,0.17647058823529413
-0.12294440093970242,0.1824897893809562,0.10590796019900497,0.26686869871219604,0.09072312435126403,0.1377471672961564,0.041071507926393254,0.4436363636363636,0.22598870056497175,0.1419753086419753,0.2811205468102734,0.15774540811779664,0.09474479501873379,0.1904769249805747,0.20454545454545456,0.09987804878048781,0.29411764705882354
-0.20751761942051683,0.1823396332185473,0.10401119402985075,0.27674695946386724,0.09401899460018426,0.1377471672961564,0.06371361511156484,0.4527272727272727,0.24293785310734464,0.12551440329218108,0.2811205468102734,0.14664377470086154,0.0875423234909004,0.1671183579009005,0.20454545454545456,0.0974390243902439,0.29411764705882354
-0.08848864526233359,0.17018699447425323,0.08557213930348259,0.33616348983301886,0.10865331161485202,0.12886025327704956,0.07542967051794552,0.4945454545454545,0.20903954802259886,0.10699588477366255,0.2757870753935377,0.12130680629795809,0.06448790143993949,0.25231211498460965,0.18181818181818182,0.09353658536585366,0.17647058823529413
-0.04463586530931871,0.1454813005525747,0.06041666666666667,0.2736748387607905,0.06922960296387294,0.015329926682959343,0.020955890869698655,0.40545454545454546,0.11864406779661017,0.06584362139917696,0.14032725766362883,0.05763246391150703,0.07336552202268896,0.07246157984598528,0.17045454545454544,0.08060975609756098,0.11764705882352941
-0.05559906029757244,0.18389124689677264,0.12161069651741294,0.4818104147220482,0.08421380004742819,0.07242834925572095,0.09202938799327852,0.4945454545454545,0.1977401129943503,0.17695473251028807,0.35723902236951116,0.061846501366788584,0.0496640052761436,0.19529649238064886,0.20454545454545456,0.10829268292682927,0.17647058823529413
-0.3727486296006265,0.5299611596059902,0.2690298507462687,0.2946751628357242,0.3830766898235438,0.2372806043101533,0.1745910900992829,0.38545454545454544,0.2937853107344633,0.4176954732510288,0.3728251864125932,0.4614070920231563,0.18547706016135274,0.18938335493248898,0.3409090909090909,0.28829268292682925,0.29411764705882354
-0.10415035238841033,0.5224133098422359,0.26026119402985076,0.30390855132036654,0.3901862528233378,0.22306154187958233,0.2800907547915219,0.39272727272727276,0.1977401129943503,0.39094650205761317,0.3728251864125932,0.4418919336739241,0.15823437347724686,0.20138069488456609,0.375,0.28304878048780485,0.17647058823529413
-0.08065779169929523,0.5145851685753183,0.24975124378109453,0.3313307583901511,0.4091318697979637,0.2341701844034659,0.2947297410315431,0.39818181818181814,0.20056497175141244,0.38271604938271603,0.4246064623032311,0.4368630974357482,0.17625219155836325,0.19810260637664473,0.375,0.2685365853658537,0.29411764705882354
-0.05716523101018011,0.509920317129815,0.24561567164179104,0.34841918799612914,0.4207509981300854,0.2372806043101533,0.29766136841789387,0.4036363636363636,0.3333333333333333,0.3786008230452675,0.4246064623032311,0.4250175963799654,0.188935066670655,0.1666472691471107,0.375,0.2753658536585366,0.17647058823529413
-0.022709475332811275,0.505305517738448,0.2423507462686567,0.3531064067547981,0.4186027345071162,0.2372806043101533,0.30337889063511064,0.41090909090909095,0.3418079096045198,0.4588477366255144,0.4246064623032311,0.43223256685260325,0.15780384141463946,0.23265832350287977,0.375,0.26658536585365855,0.35294117647058826
-0.07674236491777604,0.5001401457515816,0.23952114427860696,0.33260447679086114,0.4310965630114566,0.21484114641190846,0.29311228027179825,0.4163636363636363,0.3728813559322034,0.4053497942386831,0.4246064623032311,0.43081940021352094,0.15522915233369003,0.32210581010861905,0.4659090909090909,0.2865853658536585,0.23529411764705882
-0.09318715740015662,0.17351045086890365,0.10870646766169154,0.2855445496371937,0.11561514747444904,0.10375472117307265,0.06200602674385876,0.5363636363636364,0.14689265536723164,0.12962962962962962,0.20039353769676885,0.11888423491667409,0.0689574984826745,0.16059984185605816,0.17045454545454544,0.10646341463414634,0.11764705882352941
-0.12529365700861395,0.17231921198045969,0.0927860696517413,0.2563856809745786,0.1145981627408827,0.1166407465007776,0.04073092410492194,0.5436363636363636,0.14689265536723164,0.12962962962962962,0.20039353769676885,0.10396141345763865,0.06053706568065437,0.16318496126929788,0.17045454545454544,0.1021951219512195,0.23529411764705882
-0.06891151135473766,0.16662328821974853,0.06940298507462686,0.2966434283906563,0.055705572034474855,0.09175738724727839,0.03404423462038301,0.44545454545454544,0.15819209039548024,0.06378600823045268,0.28324357912178955,0.07422671412384578,0.40555559442010186,0.18367934816596718,0.26136363636363635,0.095,0.17647058823529413
-0.03288958496476116,0.16447104989188757,0.06445895522388059,0.2744776127687378,0.05577749182641284,0.07776049766718507,0.03606837871147604,0.4527272727272727,0.11299435028248588,0.0720164609053498,0.28324357912178955,0.07433038271899081,0.4950451120891039,0.177406301642007,0.26136363636363635,0.09536585365853659,0.17647058823529413
-0.15270164447924825,0.17844558340674302,0.09110696517412935,0.2785905032774907,0.08977922567653199,0.06331926238613642,0.03711294009850698,0.4490909090909091,0.0847457627118644,0.08641975308641975,0.4147680198840099,0.20933599355435964,0.05644945352159427,0.21864320893419037,0.25,0.07817073170731707,0.23529411764705882
-0.10649960845732184,0.17536237687194683,0.0839863184079602,0.25303069468543854,0.08988107965214147,0.08464785603199289,0.0380231182810592,0.4581818181818182,0.07909604519774012,0.06790123456790123,0.4147680198840099,0.20090246240194679,0.0526040344937054,0.20760303163478516,0.25,0.07829268292682927,0.058823529411764705
-0.028191072826938137,0.2227816929606791,0.12033582089552239,0.34462310213112557,0.09529877814104831,0.18195956454121306,0.06067702666904874,0.4345454545454545,0.2175141242937853,0.102880658436214,0.2901304888152444,0.10126421123658447,0.06785001973246826,0.1268655660734984,0.22727272727272727,0.13048780487804879,0.11764705882352941
0.017227877838684416,0.21882758068391125,0.10559701492537313,0.41023759317868147,0.16502054573515634,0.18618084870028884,0.11123061118419135,0.45454545454545453,0.14124293785310735,0.25102880658436216,0.2901304888152444,0.09271973649989361,0.04734326920200741,0.09929522355607984,0.22727272727272727,0.12804878048780488,0.23529411764705882
-0.05559906029757244,0.21696564427004084,0.1009639303482587,0.39022967130935854,0.1625807153881142,0.13063763608087092,0.10343621650692959,0.4618181818181818,0.14124293785310735,0.2345679012345679,0.2900787075393538,0.08485183575257034,0.054409748321775295,0.12934590298177576,0.22727272727272727,0.12463414634146341,0.17647058823529413
-0.05168363351605325,0.1297749659646032,0.06850124378109453,0.27750876273264796,0.041425800156279766,0.01110864252388358,0.012848788620465476,0.5072727272727272,0.09887005649717515,0.05555555555555555,0.2766155758077879,0.12896736985499127,0.0823665308390979,0.1892438346564824,0.29545454545454547,0.06682926829268293,0.17647058823529413
-0.1284259984338293,0.27099183150476497,0.10279850746268657,0.317141307898543,0.07751087543880793,0.08087091757387248,0.03885493331721482,0.4436363636363636,0.327683615819209,0.1522633744855967,0.17181027340513672,0.14881899645162405,0.08201391549100075,0.1825531294253104,0.20454545454545456,0.1124390243902439,0.058823529411764705
-0.1245105716523101,0.26700768799551533,0.09962686567164179,0.28336175745511866,0.1141806391920103,0.09175738724727839,0.043613510455137595,0.4472727272727273,0.2994350282485876,0.13786008230452676,0.1824772162386081,0.14316269240072824,0.06986976329722308,0.19956544229330989,0.20454545454545456,0.11792682926829268,0.29411764705882354
-0.09631949882537197,0.19234003363498037,0.08177860696517412,0.3286786300765108,0.09558179224121509,0.07864918906909575,0.06426630594719507,0.4581818181818182,0.1384180790960452,0.16666666666666666,0.20665907207953604,0.07132217471250152,0.07837034417477275,0.14132710198228204,0.125,0.1352439024390244,0.29411764705882354
-0.021143304620203602,0.18957716024665652,0.07898009950248756,0.31768636126901006,0.08088060925782663,0.09197956009775606,0.07042148503121287,0.4672727272727273,0.14124293785310735,0.16666666666666666,0.20665907207953604,0.06939066509769401,0.04990444950273215,0.16466153203228673,0.11363636363636363,0.135,0.4117647058823529
-0.0696945967110415,0.12603107231520783,0.0591728855721393,0.3251752551082846,0.06462984632489863,0.015996445234392358,0.01694593395075912,0.45454545454545453,0.21468926553672316,0.059670781893004114,0.21799917149958575,0.11774751786464518,0.04806665232162862,0.10397728586959036,0.2159090909090909,0.0524390243902439,0.17647058823529413
-0.09318715740015662,0.23806759029390567,0.1628731343283582,0.30072939055068293,0.15346672834922698,0.09731170850922018,0.05273904882234293,0.42909090909090913,0.20903954802259886,0.2448559670781893,0.3773819386909693,0.17258092970723626,0.06761295270093588,0.2281705033277906,0.20454545454545456,0.12719512195121951,0.35294117647058826
-0.09240407204385279,0.23604548730679908,0.1558457711442786,0.2771260331775002,0.16554769837228017,0.09997778271495224,0.05320832198636936,0.4345454545454545,0.20903954802259886,0.2448559670781893,0.37733015741507875,0.1683432485372725,0.05837186150026584,0.2236681381506411,0.20454545454545456,0.1301219512195122,0.35294117647058826
0.009397024275646046,0.23431368623368304,0.15435323383084576,0.2756144013973883,0.17893605358607634,0.09997778271495224,0.07332574767577708,0.44,0.2175141242937853,0.2551440329218107,0.37733015741507875,0.16469302273979727,0.06483303871326938,0.285291933138352,0.20454545454545456,0.14512195121951219,0.23529411764705882
-0.15505090054815976,0.23215143749499478,0.14546019900497512,0.28717657950788555,0.1798920036854034,0.051099755609864475,0.11390866514128507,0.44181818181818183,0.2033898305084746,0.25102880658436216,0.37733015741507875,0.14527971423842687,0.0578754138270085,0.24719378260219607,0.20454545454545456,0.13585365853658538,0.17647058823529413
-0.1182458888018794,0.2316409065428045,0.14064054726368158,0.3153659170506952,0.17911449242120897,0.06354143523661408,0.12069497212151842,0.4472727272727273,0.24858757062146894,0.17078189300411523,0.37733015741507875,0.127288666112555,0.051686161123081394,0.24572118653360644,0.20454545454545456,0.13170731707317074,0.29411764705882354
-0.01331245105716523,0.22878793945703532,0.13600746268656716,0.3330698998915777,0.1801112618619062,0.0924239057987114,0.1490758938754239,0.4563636363636364,0.23728813559322035,0.15432098765432098,0.3778479701739851,0.12011734557471505,0.05502898115814633,0.27528829614894657,0.20454545454545456,0.12121951219512195,0.29411764705882354
-0.06577916992952232,0.22557459758148474,0.13557213930348258,0.33780424629601424,0.18055133323744027,0.09686736280826483,0.15377837602719102,0.4618181818181818,0.24293785310734464,0.09053497942386832,0.38421706710853354,0.1200955206073161,0.046109869321849586,0.2490560636550783,0.1590909090909091,0.12170731707317073,0.17647058823529413
-0.07047768206734534,0.23471410266677345,0.12416044776119403,0.28258999978172206,0.10498967853796781,0.0939791157520551,0.03375353084884531,0.4763636363636364,0.3361581920903955,0.22633744855967078,0.2228666114333057,0.352167673949537,0.07895863949214707,0.2895948825100168,0.3068181818181818,0.11817073170731707,0.35294117647058826
0.08692247454972592,0.23305237446944824,0.1142723880597015,0.25156629283812526,0.11565557806018716,0.09042435014441236,0.038958620134628266,0.4818181818181818,0.3361581920903955,0.20987654320987653,0.2228666114333057,0.32795832886224624,0.07808985606394671,0.3483088744259144,0.29545454545454547,0.11621951219512196,0.17647058823529413
-0.007830853563038372,0.23088011531993274,0.10531716417910447,0.249258539386478,0.11393727816631743,0.10197733836925128,0.04109619884384477,0.4854545454545454,0.3305084745762712,0.19135802469135801,0.2228666114333057,0.311374991133607,0.09630487821352172,0.3060725640393013,0.29545454545454547,0.11890243902439024,0.11764705882352941
-0.0971025841816758,0.19361135581004243,0.09079601990049752,0.2757628923635056,0.08736816324626502,0.10242168407020662,0.04196758800269074,0.5054545454545455,0.21468926553672316,0.1419753086419753,0.3645401822700911,0.1730046978242326,0.0755830124193936,0.18546831938222774,0.18181818181818182,0.11341463414634147,0.29411764705882354
0.0023492560689115116,0.1915492111796268,0.08187189054726368,0.25298583335970026,0.0880990238346078,0.08198178182626083,0.04111021503701304,0.5127272727272727,0.21468926553672316,0.1440329218106996,0.3645401822700911,0.16325621238603275,0.06761210840217183,0.2448264970881297,0.18181818181818182,0.11804878048780487,0.17647058823529413
-0.12764291307752546,0.18936694161928405,0.0732587064676617,0.24475490837155256,0.09571552417865654,0.06465229948900245,0.042524303872871046,0.5163636363636364,0.1977401129943503,0.1522633744855967,0.3645401822700911,0.15777450807432855,0.0736339487226001,0.278670225622831,0.18181818181818182,0.11365853658536586,0.17647058823529413
-0.1816758026624902,0.18825578601745815,0.06868781094527363,0.26202398975233626,0.09703729332778709,0.05576538546989558,0.060511085922961845,0.5236363636363637,0.20056497175141244,0.1522633744855967,0.3645401822700911,0.1529657402574255,0.06418256682262875,0.2535198559742172,0.18181818181818182,0.11146341463414634,0.23529411764705882
-0.22083007047768208,0.18572315207816129,0.06495646766169154,0.3061905782959031,0.09808848855697798,0.05909797822706065,0.050413486747882645,0.5363636363636364,0.2033898305084746,0.1522633744855967,0.3645401822700911,0.12980035611071805,0.057729531061992766,0.22503266456264978,0.18181818181818182,0.11463414634146342,0.29411764705882354
-0.10258418167580266,0.12356851125170178,0.07748756218905473,0.2679257924978085,0.08244729445517841,0.11930682070650966,0.01556156941934011,0.5072727272727272,0.1016949152542373,0.20987654320987653,0.16870339685169844,0.15966600524890465,0.05685899872920975,0.14621182721360826,0.14772727272727273,0.057682926829268295,0.17647058823529413
-0.02975724353954581,0.12195683510851285,0.07142412935323383,0.24252673570186545,0.08616379829802784,0.10619862252832704,0.029212463235710456,0.5163636363636364,0.07344632768361582,0.2222222222222222,0.16870339685169844,0.14901542115821464,0.05414626680033927,0.1988717684150739,0.14772727272727273,0.06841463414634147,0.29411764705882354
-0.05403288958496476,0.12003483622967887,0.06710199004975125,0.2580643706566492,0.0991326861847911,0.1079760053321484,0.026290861055478485,0.5236363636363637,0.07344632768361582,0.2551440329218107,0.16870339685169844,0.14435215312397126,0.05377779069688903,0.2056421813091166,0.14772727272727273,0.057195121951219514,0.23529411764705882
-0.02975724353954581,0.11856330583807159,0.0632773631840796,0.2707753136250026,0.08076787012451843,0.12019551210842035,0.046682540259951735,0.5327272727272727,0.07344632768361582,0.12345679012345678,0.16870339685169844,0.1379974501163089,0.049044953360936276,0.17989507738430263,0.14772727272727273,0.05804878048780488,0.17647058823529413
-0.18794048551292092,0.24536517978697847,0.11032338308457712,0.41329479653246914,0.05514032134540549,0.041101977338369254,0.008251942932590179,0.43818181818181823,0.17796610169491525,0.08436213991769548,0.3267398508699254,0.22154342531950844,0.4300319965108751,0.22638217462483648,0.4431818181818182,0.07390243902439024,0.17647058823529413
-0.26076742364917777,0.24459437815327942,0.0968905472636816,0.3313537628538296,0.0552647231476766,0.041101977338369254,0.009153315402257126,0.44545454545454544,0.17796610169491525,0.08641975308641975,0.3267398508699254,0.2407966840599532,0.5323612479411172,0.23039522664014372,0.375,0.07378048780487804,0.17647058823529413
-0.20125293657008614,0.21683550892928646,0.08482587064676617,0.4459239692576026,0.038843685247890024,0.02999333481448567,0.011724620290389726,0.5163636363636364,0.16666666666666666,0.04938271604938271,0.3267398508699254,0.31741323211398453,0.7887422770785912,0.30392654144296494,0.32954545454545453,0.07048780487804877,0.23529411764705882
-0.23962411902897415,0.23391326980059263,0.11007462686567164,0.2918399852570096,0.0809536953166609,0.06665185514330149,0.030231800633354837,0.4472727272727273,0.3248587570621469,0.11522633744855967,0.2889395194697597,0.13389071875073888,0.1543317230545668,0.1758193758026062,0.26136363636363635,0.13634146341463416,0.29411764705882354
-0.2826938136256852,0.22925842876591657,0.1078047263681592,0.2674215671061911,0.0818074026847464,0.1299711175294379,0.041363487886351996,0.4581818181818182,0.3248587570621469,0.12962962962962962,0.2889395194697597,0.12610648037844494,0.13400999456754054,0.17830197842697323,0.26136363636363635,0.13207317073170732,0.4117647058823529
-0.13234142521534847,0.22521422279170336,0.1029228855721393,0.27231484529666694,0.09611749750224508,0.10975338813596978,0.04359350878036988,0.4727272727272727,0.3163841807909605,0.1337448559670782,0.2889395194697597,0.12480425732364062,0.16185430442808169,0.21491827680501266,0.26136363636363635,0.13378048780487806,0.23529411764705882
-0.12059514487079091,0.16252903019139905,0.09592661691542288,0.29321239758090867,0.08506750741551368,0.025772050655409908,0.018805574724527034,0.4127272727272727,0.15819209039548024,0.0720164609053498,0.10242336371168186,0.13643878369456686,0.11793388272255957,0.21514900740260998,0.20454545454545456,0.08670731707317073,0.11764705882352941
-0.1182458888018794,0.15983622967886602,0.0916044776119403,0.26699057794106273,0.08263856222617025,0.025772050655409908,0.018990640633466276,0.42363636363636364,0.15819209039548024,0.07613168724279835,0.10242336371168186,0.1318391718152371,0.11036697566393243,0.22890193460756572,0.20454545454545456,0.08560975609756098,0.058823529411764705
-0.023492560689115115,0.46348202130215427,0.1787002487562189,0.34484002330502567,0.206405915305698,0.25660964230171074,0.20616872990577445,0.39090909090909093,0.2909604519774011,0.19958847736625515,0.7837096106048053,0.8584614489232106,0.1739854906051258,0.27856427705259446,0.38636363636363635,0.21414634146341463,0.4117647058823529
-0.007830853563038372,0.22431328581724994,0.1425995024875622,0.3054610855869677,0.12100641058037327,0.08331481892912686,0.044924467953222906,0.43818181818181823,0.17796610169491525,0.10493827160493827,0.5058512841756421,0.192085175572769,0.10476336476697837,0.21330702883856725,0.3068181818181818,0.11146341463414634,0.29411764705882354
-0.15974941268598278,0.1331084327700809,0.0865049751243781,0.26867086889349096,0.06930735409029239,0.07731615196622972,0.014713257417011955,0.4909090909090909,0.14689265536723164,0.05555555555555555,0.16891052195526096,0.13669340831422133,0.04569857520965145,0.18732357655460377,0.20454545454545456,0.08829268292682926,0.29411764705882354
-0.056382145653876274,0.1466625290301914,0.0833955223880597,0.24928416504731346,0.05770688602851134,0.02888247056209731,0.016715821865092437,0.42909090909090913,0.20903954802259886,0.11316872427983539,0.18485915492957747,0.12064114479228996,0.06960187936080311,0.12054556233192923,0.2159090909090909,0.08341463414634147,0.17647058823529413
-0.11433046202036022,0.14528109233602948,0.07726990049751244,0.22814868080275238,0.06152446633570604,0.02888247056209731,0.021947329079054927,0.4345454545454545,0.1497175141242938,0.1111111111111111,0.18485915492957747,0.11546499002417115,0.06547072550834022,0.1634328484927923,0.2159090909090909,0.0701219512195122,0.11764705882352941
-0.07439310884886452,0.14400977016096742,0.07254353233830846,0.23558680237688298,0.06150891611042215,0.05332148411464119,0.024158125046229783,0.44181818181818183,0.1497175141242938,0.09259259259259259,0.18485915492957747,0.11019426039732354,0.07447318169405893,0.1588860680305939,0.2159090909090909,0.09573170731707317,0.11764705882352941
-0.02662490211433046,0.14463041563225754,0.07173507462686567,0.2747197854095501,0.08016374387223935,0.03110419906687403,0.02141299102629295,0.5036363636363637,0.1553672316384181,0.1831275720164609,0.2640845070422535,0.23333072646222736,0.08402419084818737,0.16659352723528237,0.25,0.05963414634146341,0.058823529411764705
0.020360219263899765,0.14383959317690398,0.06473880597014925,0.255728782990554,0.07888707037643208,0.04087980448789158,0.02167807827457213,0.510909090909091,0.15819209039548024,0.20987654320987653,0.2640845070422535,0.22038306455279733,0.07655353384866113,0.16955691260791012,0.22727272727272727,0.0625609756097561,0.11764705882352941
-0.18324197337509787,0.15442059742131817,0.09869402985074627,0.2746406785329715,0.11951669899817674,0.07731615196622972,0.043517170313605705,0.4618181818181818,0.2457627118644068,0.07613168724279835,0.10718724109362054,0.2168474198341666,0.07591144463860636,0.16859902543581679,0.2840909090909091,0.08902439024390243,0.11764705882352941
-0.12607674236491778,0.15144750540562185,0.0939365671641791,0.24766335749889645,0.11754881798850061,0.07731615196622972,0.044023075407501236,0.4727272727272727,0.1807909604519774,0.07613168724279835,0.10620339685169843,0.22330215394240754,0.07381999598596245,0.20072887085354038,0.2840909090909091,0.0851219512195122,0.058823529411764705
-0.06108065779169929,0.11735204612797309,0.06343283582089553,0.28136844243176357,0.05943062850123041,0.0477671628526994,0.01619815842276112,0.41818181818181815,0.18361581920903955,0.047325102880658436,0.31120546810273403,0.10193714773138558,0.049380441505534264,0.1119092197232738,0.2840909090909091,0.07378048780487804,0.11764705882352941
0.06812842599843383,0.3240470088892448,0.14937810945273633,0.2912163287184013,0.16164925689360923,0.06709620084425683,0.055784821192268706,0.39090909090909093,0.2655367231638418,0.09465020576131687,0.4111433305716653,0.2111638345740221,0.12713673925062938,0.2849619332283038,0.48863636363636365,0.1775609756097561,0.23529411764705882
0.014878621769772905,0.3255986225674702,0.1372823383084577,0.26881066601387227,0.1281649567898115,0.06665185514330149,0.05345170136503102,0.39272727272727276,0.2655367231638418,0.18106995884773663,0.4111433305716653,0.1968921246423888,0.1317378659793914,0.31319944493275453,0.48863636363636365,0.16353658536585367,0.29411764705882354
-0.2678151918559123,0.3179606791062705,0.12534203980099504,0.3175973836939293,0.1301958162118874,0.10464341257498334,0.08691147097479353,0.4127272727272727,0.2655367231638418,0.1831275720164609,0.4158036454018227,0.21217323931622378,0.11638598155279571,0.28766849461702354,0.4659090909090909,0.12085365853658536,0.29411764705882354
-0.19498825371965545,0.31189437014495075,0.12898009950248757,0.3220785455963641,0.13102153317446188,0.06331926238613642,0.08846880438801812,0.4218181818181818,0.268361581920904,0.1728395061728395,0.4158036454018227,0.200202244697897,0.11344655540577965,0.32880401398408793,0.4659090909090909,0.12012195121951219,0.17647058823529413
-0.20438527799530148,0.3060683110434852,0.1345771144278607,0.3328792714518492,0.12996256283262905,0.0704287936014219,0.09816498637061473,0.42909090909090913,0.268361581920904,0.1748971193415638,0.4158036454018227,0.16338716219042648,0.09403733296152025,0.33776913931487523,0.3977272727272727,0.11548780487804879,0.35294117647058826
-0.08065779169929523,0.1667334027388484,0.09838308457711442,0.24099343967573983,0.07279604713273284,0.09286825149966674,0.019791752054722524,0.5054545454545455,0.1864406779661017,0.06172839506172839,0.09450082850041425,0.12889098246909494,0.0980353891445372,0.1479215246455254,0.17045454545454544,0.14158536585365852,0.47058823529411764
-0.14878621769772904,0.1615079682870185,0.08019278606965174,0.2939374970986518,0.07033289144776485,0.08620306598533659,0.04582777508829759,0.5181818181818182,0.22598870056497175,0.05555555555555555,0.09450082850041425,0.12630290508503553,0.07943886456772387,0.15335973638964065,0.18181818181818182,0.10768292682926829,0.23529411764705882
-0.12764291307752546,0.1604969167934652,0.0765547263681592,0.318814061805328,0.06766680532284211,0.08620306598533659,0.047375646506980576,0.5254545454545454,0.2288135593220339,0.04938271604938271,0.09450082850041425,0.1189751722808364,0.08484370341280036,0.17156070176588356,0.18181818181818182,0.10207317073170731,0.17647058823529413
-0.11041503523884104,0.15863498037959478,0.07444029850746268,0.33279057755770713,0.06588163946025168,0.06509664518995778,0.04581015138514912,0.5327272727272727,0.23163841807909605,0.04526748971193416,0.09377589063794531,0.10713148997233686,0.0756573107106294,0.16531483357620336,0.1590909090909091,0.09963414634146342,0.17647058823529413
-0.03210649960845732,0.1566328982141427,0.0757773631840796,0.3180882722180639,0.06409491857513286,0.05776494112419462,0.04440868530550516,0.5418181818181819,0.23728813559322035,0.04938271604938271,0.09377589063794531,0.09446573389181,0.08679590307643172,0.22107322368629587,0.17045454545454544,0.10158536585365853,0.35294117647058826
0.1816758026624902,0.28522663570112916,0.21330845771144277,0.37574846527448497,0.18090354584012036,0.13263719173516997,0.1482692043327301,0.39454545454545453,0.07344632768361582,0.26337448559670784,0.11132974316487158,0.02392198301653787,0.043147586801149794,0.01075834988875953,0.03409090909090909,0.18560975609756097,0.35294117647058826
