saldo,popsize,avgemployers,avgsalary,shoparea,foodseats,retailturnover,livarea,sportsvenue,servicesnum,roadslen,livestock,harvest,agrprod,hospitals,beforeschool,factoriescap,risk
0.2172619047619047,0.1732994957758707,0.2801127464475794,0.3331215790255639,0.3233049987704431,0.6039714807541313,0.1852245251476114,0.3366785367432826,0.4827688319801391,0.3497792899193667,0.3932860002143885,0.1636898706951702,0.2811292688380438,0.1422276204905141,0.2125168599946048,0.3592623019511191,0.0344074007733313,0.4693180952380952
-0.052579365079365,0.1747821150699569,0.2526454043946319,0.2987331974841441,0.3558882884377624,0.6451442551408524,0.154703326725363,0.3431531239883457,0.4718354673125824,0.3848190464524046,0.3899498842063034,0.1562234199734673,0.2739822156884772,0.142180706116668,0.2107141492491689,0.3612950424035965,0.03147843750164,0.4795834920634919
-0.0138888888888888,0.1742411593815741,0.2508599550896068,0.297685019964851,0.3580849086703952,0.6750970732037265,0.1753115763200784,0.3496277112334089,0.3806981040181904,0.352654555497937,0.3911605373538968,0.1604199687084268,0.3259634833578623,0.1470279092070665,0.2013031812955155,0.3366368823506244,0.0327217983015968,0.5840457142857143
-0.0416666666666666,0.1737870237419441,0.2456803967934748,0.3035070914580576,0.373225258958053,0.6091750970677389,0.1988255409791715,0.3561022984784719,0.3816929342031583,0.3870224911500223,0.290948166519618,0.1640325702814337,0.2860867919594691,0.1296669935550291,0.1917377603566213,0.3537462211282285,0.0312191234500445,0.4602158730158729
0.0694444444444444,0.172878752462684,0.2238128468994325,0.335329472468482,0.3301996529025227,0.7753290306875827,0.182948064286267,0.3625768857235351,0.390611756928441,0.3074021387895342,0.3073087150083292,0.1548658884597527,0.2726017576026284,0.126989826185481,0.1927451131885961,0.3353621543568368,0.0378741514927178,0.48688761904761907
0.1507936507936507,0.1726984338998898,0.2139804553746664,0.3503332916678814,0.3447803813375454,0.777006248930923,0.2434411860720536,0.3690514729685982,0.2456848839295345,0.2644495431104883,0.3076295833831783,0.1527783239604826,0.2898601193588276,0.1322673050952189,0.1929463629684055,0.3357123139982628,0.0257332610409544,0.5059809523809524
0.3869047619047619,0.1732327111229839,0.2178058619492554,0.3592741514438589,0.3518468948410383,0.7650948094035654,0.2654886531331902,0.3722887665911298,0.2449271526864503,0.2444605613169359,0.3066808048384906,0.1501035006485745,0.258755045315951,0.1363205644100714,0.1923512857087782,0.3268376445502003,0.0243761428304845,0.6826768253968257
0.3234126984126984,0.1746619026947607,0.209614561533727,0.343241310941365,0.3598279046902621,0.4512683529178067,0.2574010495314606,0.3771447070249271,0.242923007438299,0.2424602340075708,0.3052605545471225,0.1495559883849303,0.3538264179576864,0.1475732310533357,0.1706955225021985,0.3253594314440357,0.0238605109105304,0.6839060317460319
-0.179563492063492,0.066424015761178,0.284909204493346,0.3246130158580226,0.3392734803917444,0.0744451025494629,0.0817034415054814,0.4273227581741664,0.5128120421705783,0.687552858967838,0.4806630647671434,0.2568052026422885,0.1537725229179781,0.2004359345260249,0.3432334606877136,0.298807270659653,0.0336946878908651,0.2023568253968254
-0.1547619047619047,0.0647677563695862,0.275724702389329,0.2956399709441096,0.3156703615937896,0.0763488337757226,0.0876885621685789,0.4370346390417611,0.4336581296507922,0.705135155216964,0.4929547166605494,0.2427106270508488,0.1154031833587438,0.3157559778101068,0.2978552278820375,0.3064484547309661,0.0200340375345493,0.23643428571428565
-0.1081349206349206,0.0635188833606037,0.2347028763612617,0.3055160897172599,0.3238262962041826,0.077849962144565,0.0934739627797387,0.4418905794755584,0.4421844749609276,0.5882720163031041,0.5026469185336987,0.2350352168548587,0.1522099592735558,0.3784637801695293,0.3037114919566817,0.3782576054405752,0.0138984842236547,0.3028469841269841
-0.0625,0.0625237920325909,0.2276959070589464,0.3104163259653245,0.346086399616798,0.0239663562550399,0.1070794072920673,0.4483651667206215,0.3154112047904422,0.5179499886901995,0.510646746653921,0.233488575331423,0.1924800314262068,0.2870167247549706,0.2524460585345012,0.3700761593602196,0.0119023759277664,0.330351746031746
-0.1398809523809523,0.061695662336795,0.2119675877551832,0.35625765937045,0.3411273051010209,0.0340032732370164,0.0942100669163547,0.459695694399482,0.3487035406225023,0.4306890974618901,0.5175010654009534,0.2263978616693543,0.1302166738385477,0.2864701375545664,0.2558345962329508,0.375890224190564,0.0187705423389591,0.3366501587301587
-0.117063492063492,0.0602263999732861,0.2239174256945167,0.3610132547830912,0.353382488300386,0.0497611504235272,0.0880360609464171,0.4710262220783425,0.35721039124758,0.4136212868380885,0.5301258418911076,0.2047102509191623,0.154273479105176,0.2989382949117727,0.2620758483033932,0.3729187703574695,0.0145877052621972,0.3016228571428571
-0.2906746031746032,0.1966874812168163,0.4172111172926086,0.3994492282214452,0.5078149015727214,0.2003670713024922,0.1210530792675918,0.3981871155713823,0.2825626253675341,0.5361613857114609,0.1389446708842888,0.1932527035000599,0.1498370433100724,0.1240106361609555,0.2139961291636956,0.3569071447123002,0.2119527983808275,0.6477968253968253
-0.2668650793650793,0.1945303369285738,0.4135104881474631,0.3683343830647813,0.5158999089813434,0.1933453372774676,0.118900500159398,0.4046617028164454,0.2887679580715039,0.5634496623422783,0.1404854264698294,0.1860898284656502,0.1448243803572382,0.136071130658784,0.2163691293600659,0.3734844141238169,0.2329611467076188,0.6482031746031748
-0.058531746031746,0.1919324139312786,0.405590219565721,0.374933506608938,0.5485203136297506,0.1959623850592601,0.1419548021724387,0.407898996438977,0.2926766095795527,0.5667499636689638,0.1423869829226205,0.1882612483934182,0.1694501897757636,0.1549870187911575,0.2192978182956957,0.3913300988299915,0.2671254609661296,0.6612825396825395
-0.0436507936507936,0.1909773933949978,0.3901027907562772,0.3924722548384039,0.551075366026537,0.196942334040358,0.243772943628788,0.4111362900615085,0.2941401973250373,0.6174117832193725,0.1430990174224783,0.1802261996939849,0.1428403430841454,0.149988364087159,0.2203944607637431,0.3900050728972746,0.2439600602319344,0.6922717460317457
-0.2767857142857143,0.1900758005810265,0.3665943549237157,0.4250741807233699,0.5847886512484783,0.2577912930463328,0.2523154510669339,0.4176108773065717,0.3238313449904935,0.5984974020176216,0.1521329091572117,0.1528823410142549,0.1345266429311421,0.1432579329429023,0.2214398650785285,0.3841607893114411,0.2213739253858949,0.6704711111111109
-0.1160714285714285,0.1872908805556483,0.3913121900253873,0.4528449465019907,0.64491817710082,0.2856267676925806,0.2862135022823308,0.4240854645516348,0.1914445935120214,0.607396753630849,0.1543950480503281,0.1419693264240442,0.1452049840664168,0.1463058528189938,0.2247325631151048,0.3904308229523975,0.2297706099503132,0.6662146031746033
-0.0902777777777777,0.1853407686913547,0.3863342511875835,0.4613529931812061,0.6581910707955796,0.3007594628877291,0.3146175451949607,0.4321786986079637,0.2321507140581346,0.6182678407915486,0.1560195563391252,0.1299629248366011,0.130802538277936,0.1570211048176022,0.2270971461516287,0.3942570305468066,0.2342108568532588,0.6621917460317461
-0.2123015873015873,0.1827962734163689,0.3827062621656853,0.4380767790671538,0.6638875183152849,0.313143459914506,0.3041262303611338,0.4435092262868242,0.2484590050992447,0.613246335215245,0.1657026968716106,0.1278655170973395,0.1452101225445811,0.176242829470694,0.2302583025830258,0.3928873559725863,0.209109422062019,0.4273422222222223
-0.0029761904761904,0.0697766053360937,0.3072694644682492,0.2833667136558832,0.212624681821146,0.0386553837162549,0.0920552029661517,0.4354159922304952,0.4282216836117859,0.1785048222007026,0.2434832986313024,0.212950532235686,0.13282222151796,0.1432141277904764,0.4021439509954058,0.5090163913282367,0.0325206797549713,0.4514895238095239
-0.1507936507936507,0.0693491835576184,0.2907426055355252,0.3138224766507947,0.2114871973490387,0.0659030944859435,0.0961518433222462,0.44512787309809,0.4308609543890543,0.1676313389377322,0.2483235722705688,0.1897058983083896,0.1235727491569391,0.115088006939696,0.3793335901386748,0.4910649476714057,0.0299798439262422,0.4768152380952381
-0.1716269841269841,0.0678598857982435,0.2763577860466343,0.3326202182244801,0.201176705129326,0.0673494472140574,0.0925370495414172,0.4580770475882162,0.2377711328809179,0.1468373886312718,0.2537734449815556,0.1600543504894127,0.1338751039323776,0.1146099278375825,0.3876586950103336,0.5018421825233614,0.0321222719415889,0.44568888888888886
