oktmo,year,name,clust,saldo,popsize,avgemployers,avgsalary,shoparea,foodseats,retailturnover,livarea,sportsvenue,servicesnum,roadslen,livestock,harvest,agrprod,hospitals,beforeschool,factoriescap
19630000,2018,Кичменгско-Городецкий муниципальный район,2,-0.3470873786407767,0.1387006915702247,0.3440796263342281,0.4497684841907458,0.5205289467182025,0.261080065877803,0.2236877726262052,0.7815912636505461,0.1158812989441973,0.2224686039308442,0.4887700689695008,0.0411007613100703,0.0719317713640592,0.0552088954950003,0.4159275215408008,0.5014844974178891,0.0316740753209254
19630000,2019,Кичменгско-Городецкий муниципальный район,2,-0.0485436893203883,0.1351417850771975,0.3363329370929135,0.4798923465096719,0.5381238461819643,0.2679555081484649,0.2278335547700941,0.6380655226209049,0.1189329880054107,0.2019817789048558,0.4946798262960738,0.0438905613448872,0.0698608329993055,0.0581531866628056,0.4268808114961961,0.5146908971483168,0.0306196898605267
19630000,2020,Кичменгско-Городецкий муниципальный район,2,-0.0995145631067961,0.133524899164316,0.3276471077769833,0.489638569218345,0.5325832789259715,0.2712002474376599,0.2200835676148521,0.8081123244929798,0.1203731768697078,0.1866513107381814,0.499640818398983,0.0418504233851253,0.0753130806616843,0.0579882136530574,0.3456400131622244,0.508042025963337,0.0327074696481404
19630000,2021,Кичменгско-Городецкий муниципальный район,2,0.0060679611650485,0.1315213666200933,0.3231035320646683,0.4557433558840177,0.5298515155637286,0.137275801991479,0.3308803914513188,0.8252730109204369,0.1222068833123011,0.2526595547240967,0.5072521036662356,0.0391619158008039,0.0729388220967173,0.054647947691587,0.4737221888153939,0.5115964530793725,0.0332262619972667
19632000,2015,Междуреченский муниципальный район,2,-0.0242718446601941,0.0502289123806008,0.5111020819131253,0.435377487363585,0.2550002576802153,0.1838088296374828,0.1816932295902399,0.5678627145085804,0.2742782798963128,0.1890210714563408,0.4840564943205915,0.064960763699215,0.1071083589837086,0.0999391953294494,0.4594121763470959,0.3520175629242951,0.0779744799183721
19632000,2018,Междуреченский муниципальный район,2,-0.058252427184466,0.0476629847362454,0.4199724619003862,0.4587778114933479,0.322235914551688,0.2152268252638176,0.1705848962982092,0.5678627145085804,0.256927998670489,0.1244981153720091,0.5141077917886375,0.0728388664342677,0.1178968896212466,0.1117731439827461,0.3389011799410029,0.3752987309002576,0.1227074298234689
19634000,2014,Никольский муниципальный район,0,-0.470873786407767,0.1841228833293789,0.501816523236501,0.4217899737904025,0.4751954992389848,0.1838585401022347,0.2065748700321874,0.4617784711388456,0.2410976141774044,0.2836082873309046,0.3188747254665977,0.0519062969632967,0.0694730357192163,0.0726929764686171,0.3258530997947788,0.4752961834847612,0.0438029579606294
19634000,2015,Никольский муниципальный район,0,-0.2609223300970874,0.180766087575462,0.4624431653374989,0.3747807714681552,0.336686831766391,0.2116749705829289,0.2369766246987082,0.4664586583463339,0.2540428512448469,0.2888748453864394,0.327895598680607,0.0588838920105319,0.0743128342475392,0.0672737147491011,0.370200768071557,0.492876138129832,0.0381103842141089
19634000,2016,Никольский муниципальный район,0,-0.0910194174757281,0.1783583335530189,0.4489196695763305,0.3722671005716212,0.3481029570922471,0.2145324836114416,0.2480084746018719,0.4711388455538222,0.2574723108320316,0.3060824533455957,0.3247355866062555,0.0600004518246971,0.0804630519626569,0.0692352774214196,0.3751983051682515,0.4914292531100501,0.0402215599664772
19634000,2017,Никольский муниципальный район,0,-0.1856796116504854,0.1767590224870165,0.4252725094386724,0.3865521599308535,0.339322628241157,0.2164735679772026,0.2509829161760264,0.4804992199687988,0.2684619774325795,0.3088518794708205,0.3387975901718224,0.0570256208196285,0.0846998114830251,0.0600334623486837,0.3655381556052697,0.4958756922880779,0.0360169560578786
19634000,2018,Никольский муниципальный район,0,-0.1905339805825242,0.1746148911677607,0.4219577975486047,0.425091905146464,0.3456225588503328,0.2191316903961266,0.2581850998774963,0.4898595943837753,0.2717584759728417,0.319440949680998,0.3307287218287061,0.0549645756963886,0.0752650415470315,0.0651188784955917,0.3700266720346233,0.5098447852931173,0.0381879570692176
