oktmo,name,year,inflow
1616473,Попереченский сельсовет,2017,11.0
1616475,Пригородный сельсовет,2017,9.0
1616482,Рыбинский сельсовет,2017,13.0
1616486,Столбовский сельсовет,2017,24.0
1616490,Телеутский сельсовет,2017,8.0
1616494,Толстовский сельсовет,2017,6.0
1616497,Филипповский сельсовет,2017,3.0
1617000,Ключевский муниципальный район,2017,506.0
1617406,Васильчуковский сельсовет,2017,34.0
1617412,Зелёнополянский сельсовет,2017,20.0
1617415,Истимисский сельсовет,2017,26.0
1617420,Каипский сельсовет,2017,6.0
1617424,Ключевский сельсовет,2017,284.0
1617435,Новополтавский сельсовет,2017,20.0
1617437,Новоцелинный сельсовет,2017,38.0
1617446,Петуховский сельсовет,2017,9.0
1617468,Покровский сельсовет,2017,19.0
1617479,Северский сельсовет,2017,50.0
1618000,Косихинский муниципальный район,2017,357.0
1618406,Баюновский сельсовет,2017,41.0
1618414,Верх-Жилинский сельсовет,2017,5.0
1618420,Глушинский сельсовет,2017,10.0
1618425,Каркавинский сельсовет,2017,10.0
1618430,Контошинский сельсовет,2017,44.0
1618434,Косихинский сельсовет,2017,84.0
1618440,Лосихинский сельсовет,2017,16.0
1618449,Малаховский сельсовет,2017,25.0
1618460,Налобихинский сельсовет,2017,102.0
1618466,Плотниковский сельсовет,2017,10.0
1618468,Полковниковский сельсовет,2017,10.0
1619000,Красногорский муниципальный район,2017,570.0
1619405,Берёзовский сельсовет,2017,61.0
1619407,Быстрянский сельсовет,2017,117.0
1619423,Красногорский сельсовет,2017,200.0
1619445,Новозыковский сельсовет,2017,52.0
1619447,Новоталовский сельсовет,2017,10.0
1619456,Соусканихинский сельсовет,2017,28.0
1619478,Усть-Ишинский сельсовет,2017,62.0
1619489,Усть-Кажинский сельсовет,2017,40.0
1620000,Краснощёковский муниципальный район,2017,439.0
1620406,Акимовский сельсовет,2017,20.0
1620412,Берёзовский сельсовет,2017,34.0
1620417,Верх-Камышенский сельсовет,2017,23.0
1620424,Карповский сельсовет,2017,29.0
1620430,Краснощёковский сельсовет,2017,155.0
1620442,Маралихинский сельсовет,2017,54.0
1620448,Новошипуновский сельсовет,2017,19.0
1620459,Суетский сельсовет,2017,13.0
1620468,Усть-Беловский сельсовет,2017,24.0
