oktmo,name,year,inflow
1634478,Николаевский сельсовет,2020,41.0
1634482,Озимовский сельсовет,2020,8.0
1634489,Поспелихинский сельсовет,2020,23.0
1634495,Поспелихинский Центральный сельсовет,2020,353.0
1635000,Ребрихинский муниципальный район,2020,551.0
1635407,Беловский сельсовет,2020,26.0
1635412,Боровлянский сельсовет,2020,21.0
1635419,Воронихинский сельсовет,2020,13.0
1635430,Зеленорощинский сельсовет,2020,27.0
1635436,Зиминский сельсовет,2020,14.0
1635442,Клочковский сельсовет,2020,40.0
1635456,Пановский сельсовет,2020,29.0
1635458,Плоскосеминский сельсовет,2020,12.0
1635459,Подстепновский сельсовет,2020,12.0
1635464,Ребрихинский сельсовет,2020,260.0
1635470,Рожне-Логовской сельсовет,2020,22.0
1635476,Станционно-Ребрихинский сельсовет,2020,64.0
1635479,Усть-Мосихинский сельсовет,2020,11.0
1636000,Родинский муниципальный район,2020,512.0
1636410,Зелёнолуговской сельсовет,2020,6.0
1636422,Каяушинский сельсовет,2020,14.0
1636428,Кочкинский сельсовет,2020,16.0
1636434,Мирненский сельсовет,2020,52.0
1636445,Покровский сельсовет,2020,16.0
1636451,Раздольненский сельсовет,2020,37.0
1636456,Родинский сельсовет,2020,262.0
1636468,Степновский сельсовет,2020,23.0
1636472,Степно-Кучукский сельсовет,2020,19.0
1636474,Шаталовский сельсовет,2020,8.0
1636480,Центральный сельсовет,2020,39.0
1636491,Ярослав-Логовской сельсовет,2020,20.0
1637000,Романовский муниципальный район,2020,367.0
1637407,Гилёв-Логовской сельсовет,2020,10.0
1637412,Грано-Маяковский сельсовет,2020,11.0
1637417,Гуселетовский сельсовет,2020,10.0
1637422,Дубровинский сельсовет,2020,23.0
1637435,Закладинский сельсовет,2020,19.0
1637440,Казанцевский сельсовет,2020,15.0
1637446,Майский сельсовет,2020,8.0
1637457,Мормышанский сельсовет,2020,4.0
1637466,Рассветовский сельсовет,2020,4.0
1637468,Романовский сельсовет,2020,206.0
1637479,Сидоровский сельсовет,2020,26.0
1637482,Тамбовский сельсовет,2020,31.0
1638000,Рубцовский муниципальный район,2020,612.0
1638406,Безрукавский сельсовет,2020,51.0
1638412,Бобковский сельсовет,2020,29.0
1638415,Большешелковниковский сельсовет,2020,8.0
1638418,Веселоярский сельсовет,2020,113.0
1638420,Вишнёвский сельсовет,2020,17.0
