oktmo,name,year,outflow,whereabouts
41603000,Бокситогорский муниципальный район,2015,1761.0,"Миграция, всего"
41603000,Бокситогорский муниципальный район,2015,1556.0,В пределах России
41603000,Бокситогорский муниципальный район,2015,694.0,Внутрирегиональная
41603000,Бокситогорский муниципальный район,2015,862.0,Межрегиональная
41603000,Бокситогорский муниципальный район,2015,205.0,Международная
41603000,Бокситогорский муниципальный район,2015,187.0,Со странами СНГ
41603000,Бокситогорский муниципальный район,2015,18.0,С другими зарубежными странами
41603000,Бокситогорский муниципальный район,2015,1067.0,Внешняя (для региона)  миграция
41603000,Бокситогорский муниципальный район,2016,1606.0,"Миграция, всего"
41603000,Бокситогорский муниципальный район,2016,1464.0,В пределах России
41603000,Бокситогорский муниципальный район,2016,686.0,Внутрирегиональная
41603000,Бокситогорский муниципальный район,2016,778.0,Межрегиональная
41603000,Бокситогорский муниципальный район,2016,142.0,Международная
41603000,Бокситогорский муниципальный район,2016,128.0,Со странами СНГ
41603000,Бокситогорский муниципальный район,2016,14.0,С другими зарубежными странами
41603000,Бокситогорский муниципальный район,2016,920.0,Внешняя (для региона)  миграция
41603000,Бокситогорский муниципальный район,2017,1597.0,"Миграция, всего"
41603000,Бокситогорский муниципальный район,2017,1455.0,В пределах России
41603000,Бокситогорский муниципальный район,2017,717.0,Внутрирегиональная
41603000,Бокситогорский муниципальный район,2017,738.0,Межрегиональная
41603000,Бокситогорский муниципальный район,2017,142.0,Международная
41603000,Бокситогорский муниципальный район,2017,130.0,Со странами СНГ
41603000,Бокситогорский муниципальный район,2017,12.0,С другими зарубежными странами
41603000,Бокситогорский муниципальный район,2017,880.0,Внешняя (для региона)  миграция
41603000,Бокситогорский муниципальный район,2018,1784.0,"Миграция, всего"
41603000,Бокситогорский муниципальный район,2018,1612.0,В пределах России
41603000,Бокситогорский муниципальный район,2018,801.0,Внутрирегиональная
41603000,Бокситогорский муниципальный район,2018,811.0,Межрегиональная
41603000,Бокситогорский муниципальный район,2018,172.0,Международная
41603000,Бокситогорский муниципальный район,2018,162.0,Со странами СНГ
41603000,Бокситогорский муниципальный район,2018,10.0,С другими зарубежными странами
41603000,Бокситогорский муниципальный район,2018,983.0,Внешняя (для региона)  миграция
41603000,Бокситогорский муниципальный район,2019,1635.0,"Миграция, всего"
41603000,Бокситогорский муниципальный район,2019,1500.0,В пределах России
41603000,Бокситогорский муниципальный район,2019,756.0,Внутрирегиональная
41603000,Бокситогорский муниципальный район,2019,744.0,Межрегиональная
41603000,Бокситогорский муниципальный район,2019,135.0,Международная
41603000,Бокситогорский муниципальный район,2019,123.0,Со странами СНГ
41603000,Бокситогорский муниципальный район,2019,12.0,С другими зарубежными странами
41603000,Бокситогорский муниципальный район,2019,879.0,Внешняя (для региона)  миграция
41603000,Бокситогорский муниципальный район,2020,1498.0,"Миграция, всего"
41603000,Бокситогорский муниципальный район,2020,1311.0,В пределах России
41603000,Бокситогорский муниципальный район,2020,623.0,Внутрирегиональная
41603000,Бокситогорский муниципальный район,2020,688.0,Межрегиональная
41603000,Бокситогорский муниципальный район,2020,187.0,Международная
41603000,Бокситогорский муниципальный район,2020,179.0,Со странами СНГ
41603000,Бокситогорский муниципальный район,2020,8.0,С другими зарубежными странами
41603000,Бокситогорский муниципальный район,2020,875.0,Внешняя (для региона)  миграция
41603000,Бокситогорский муниципальный район,2021,1529.0,"Миграция, всего"
41603000,Бокситогорский муниципальный район,2021,1438.0,В пределах России
41603000,Бокситогорский муниципальный район,2021,637.0,Внутрирегиональная
41603000,Бокситогорский муниципальный район,2021,801.0,Межрегиональная
41603000,Бокситогорский муниципальный район,2021,91.0,Международная
41603000,Бокситогорский муниципальный район,2021,88.0,Со странами СНГ
41603000,Бокситогорский муниципальный район,2021,3.0,С другими зарубежными странами
41603000,Бокситогорский муниципальный район,2021,892.0,Внешняя (для региона)  миграция
41603000,Бокситогорский муниципальный район,2022,1591.0,"Миграция, всего"
41603000,Бокситогорский муниципальный район,2022,1322.0,В пределах России
41603000,Бокситогорский муниципальный район,2022,617.0,Внутрирегиональная
41603000,Бокситогорский муниципальный район,2022,705.0,Межрегиональная
41603000,Бокситогорский муниципальный район,2022,269.0,Международная
41603000,Бокситогорский муниципальный район,2022,264.0,Со странами СНГ
41603000,Бокситогорский муниципальный район,2022,5.0,С другими зарубежными странами
41603000,Бокситогорский муниципальный район,2022,974.0,Внешняя (для региона)  миграция
41603101,Бокситогорское,2015,429.0,"Миграция, всего"
41603101,Бокситогорское,2015,396.0,В пределах России
41603101,Бокситогорское,2015,115.0,Внутрирегиональная
41603101,Бокситогорское,2015,281.0,Межрегиональная
41603101,Бокситогорское,2015,33.0,Международная
41603101,Бокситогорское,2015,26.0,Со странами СНГ
41603101,Бокситогорское,2015,7.0,С другими зарубежными странами
41603101,Бокситогорское,2015,314.0,Внешняя (для региона)  миграция
41603101,Бокситогорское,2016,413.0,"Миграция, всего"
41603101,Бокситогорское,2016,378.0,В пределах России
41603101,Бокситогорское,2016,120.0,Внутрирегиональная
41603101,Бокситогорское,2016,258.0,Межрегиональная
41603101,Бокситогорское,2016,35.0,Международная
41603101,Бокситогорское,2016,35.0,Со странами СНГ
41603101,Бокситогорское,2016,293.0,Внешняя (для региона)  миграция
41603101,Бокситогорское,2017,438.0,"Миграция, всего"
41603101,Бокситогорское,2017,403.0,В пределах России
41603101,Бокситогорское,2017,133.0,Внутрирегиональная
41603101,Бокситогорское,2017,270.0,Межрегиональная
41603101,Бокситогорское,2017,35.0,Международная
41603101,Бокситогорское,2017,33.0,Со странами СНГ
41603101,Бокситогорское,2017,2.0,С другими зарубежными странами
41603101,Бокситогорское,2017,305.0,Внешняя (для региона)  миграция
41603101,Бокситогорское,2018,509.0,"Миграция, всего"
41603101,Бокситогорское,2018,457.0,В пределах России
41603101,Бокситогорское,2018,165.0,Внутрирегиональная
41603101,Бокситогорское,2018,292.0,Межрегиональная
41603101,Бокситогорское,2018,52.0,Международная
41603101,Бокситогорское,2018,52.0,Со странами СНГ
41603101,Бокситогорское,2018,344.0,Внешняя (для региона)  миграция
41603101,Бокситогорское,2019,534.0,"Миграция, всего"
41603101,Бокситогорское,2019,493.0,В пределах России
41603101,Бокситогорское,2019,186.0,Внутрирегиональная
41603101,Бокситогорское,2019,307.0,Межрегиональная
41603101,Бокситогорское,2019,41.0,Международная
41603101,Бокситогорское,2019,39.0,Со странами СНГ
41603101,Бокситогорское,2019,2.0,С другими зарубежными странами
41603101,Бокситогорское,2019,348.0,Внешняя (для региона)  миграция
41603101,Бокситогорское,2021,540.0,"Миграция, всего"
41603101,Бокситогорское,2021,511.0,В пределах России
41603101,Бокситогорское,2021,147.0,Внутрирегиональная
41603101,Бокситогорское,2021,364.0,Межрегиональная
41603101,Бокситогорское,2021,29.0,Международная
41603101,Бокситогорское,2021,29.0,Со странами СНГ
41603101,Бокситогорское,2021,393.0,Внешняя (для региона)  миграция
41603101,Бокситогорское,2022,488.0,"Миграция, всего"
41603101,Бокситогорское,2022,405.0,В пределах России
41603101,Бокситогорское,2022,126.0,Внутрирегиональная
41603101,Бокситогорское,2022,279.0,Межрегиональная
41603101,Бокситогорское,2022,83.0,Международная
41603101,Бокситогорское,2022,81.0,Со странами СНГ
41603101,Бокситогорское,2022,2.0,С другими зарубежными странами
41603101,Бокситогорское,2022,362.0,Внешняя (для региона)  миграция
41603102,Пикалёвское,2015,516.0,"Миграция, всего"
41603102,Пикалёвское,2015,456.0,В пределах России
41603102,Пикалёвское,2015,216.0,Внутрирегиональная
41603102,Пикалёвское,2015,240.0,Межрегиональная
41603102,Пикалёвское,2015,60.0,Международная
41603102,Пикалёвское,2015,58.0,Со странами СНГ
41603102,Пикалёвское,2015,2.0,С другими зарубежными странами
41603102,Пикалёвское,2015,300.0,Внешняя (для региона)  миграция
41603102,Пикалёвское,2016,470.0,"Миграция, всего"
41603102,Пикалёвское,2016,432.0,В пределах России
41603102,Пикалёвское,2016,191.0,Внутрирегиональная
41603102,Пикалёвское,2016,241.0,Межрегиональная
41603102,Пикалёвское,2016,38.0,Международная
41603102,Пикалёвское,2016,37.0,Со странами СНГ
41603102,Пикалёвское,2016,1.0,С другими зарубежными странами
41603102,Пикалёвское,2016,279.0,Внешняя (для региона)  миграция
41603102,Пикалёвское,2017,512.0,"Миграция, всего"
41603102,Пикалёвское,2017,477.0,В пределах России
41603102,Пикалёвское,2017,224.0,Внутрирегиональная
41603102,Пикалёвское,2017,253.0,Межрегиональная
41603102,Пикалёвское,2017,35.0,Международная
41603102,Пикалёвское,2017,34.0,Со странами СНГ
41603102,Пикалёвское,2017,1.0,С другими зарубежными странами
41603102,Пикалёвское,2017,288.0,Внешняя (для региона)  миграция
41603102,Пикалёвское,2018,524.0,"Миграция, всего"
41603102,Пикалёвское,2018,486.0,В пределах России
41603102,Пикалёвское,2018,229.0,Внутрирегиональная
41603102,Пикалёвское,2018,257.0,Межрегиональная
41603102,Пикалёвское,2018,38.0,Международная
41603102,Пикалёвское,2018,35.0,Со странами СНГ
41603102,Пикалёвское,2018,3.0,С другими зарубежными странами
41603102,Пикалёвское,2018,295.0,Внешняя (для региона)  миграция
41603102,Пикалёвское,2019,465.0,"Миграция, всего"
41603102,Пикалёвское,2019,436.0,В пределах России
41603102,Пикалёвское,2019,231.0,Внутрирегиональная
41603102,Пикалёвское,2019,205.0,Межрегиональная
41603102,Пикалёвское,2019,29.0,Международная
41603102,Пикалёвское,2019,23.0,Со странами СНГ
41603102,Пикалёвское,2019,6.0,С другими зарубежными странами
41603102,Пикалёвское,2019,234.0,Внешняя (для региона)  миграция
41603102,Пикалёвское,2021,430.0,"Миграция, всего"
41603102,Пикалёвское,2021,409.0,В пределах России
41603102,Пикалёвское,2021,168.0,Внутрирегиональная
41603102,Пикалёвское,2021,241.0,Межрегиональная
41603102,Пикалёвское,2021,21.0,Международная
41603102,Пикалёвское,2021,20.0,Со странами СНГ
41603102,Пикалёвское,2021,1.0,С другими зарубежными странами
41603102,Пикалёвское,2021,262.0,Внешняя (для региона)  миграция
41603102,Пикалёвское,2022,448.0,"Миграция, всего"
41603102,Пикалёвское,2022,394.0,В пределах России
41603102,Пикалёвское,2022,189.0,Внутрирегиональная
41603102,Пикалёвское,2022,205.0,Межрегиональная
41603102,Пикалёвское,2022,54.0,Международная
41603102,Пикалёвское,2022,54.0,Со странами СНГ
41603102,Пикалёвское,2022,259.0,Внешняя (для региона)  миграция
41603155,Ефимовское,2015,250.0,"Миграция, всего"
41603155,Ефимовское,2015,227.0,В пределах России
41603155,Ефимовское,2015,106.0,Внутрирегиональная
41603155,Ефимовское,2015,121.0,Межрегиональная
41603155,Ефимовское,2015,23.0,Международная
41603155,Ефимовское,2015,20.0,Со странами СНГ
41603155,Ефимовское,2015,3.0,С другими зарубежными странами
41603155,Ефимовское,2015,144.0,Внешняя (для региона)  миграция
41603155,Ефимовское,2016,188.0,"Миграция, всего"
41603155,Ефимовское,2016,166.0,В пределах России
41603155,Ефимовское,2016,88.0,Внутрирегиональная
41603155,Ефимовское,2016,78.0,Межрегиональная
41603155,Ефимовское,2016,22.0,Международная
41603155,Ефимовское,2016,12.0,Со странами СНГ
41603155,Ефимовское,2016,10.0,С другими зарубежными странами
41603155,Ефимовское,2016,100.0,Внешняя (для региона)  миграция
41603155,Ефимовское,2017,159.0,"Миграция, всего"
41603155,Ефимовское,2017,141.0,В пределах России
41603155,Ефимовское,2017,83.0,Внутрирегиональная
41603155,Ефимовское,2017,58.0,Межрегиональная
41603155,Ефимовское,2017,18.0,Международная
41603155,Ефимовское,2017,10.0,Со странами СНГ
41603155,Ефимовское,2017,8.0,С другими зарубежными странами
41603155,Ефимовское,2017,76.0,Внешняя (для региона)  миграция
41603155,Ефимовское,2018,198.0,"Миграция, всего"
41603155,Ефимовское,2018,179.0,В пределах России
41603155,Ефимовское,2018,110.0,Внутрирегиональная
41603155,Ефимовское,2018,69.0,Межрегиональная
41603155,Ефимовское,2018,19.0,Международная
41603155,Ефимовское,2018,13.0,Со странами СНГ
41603155,Ефимовское,2018,6.0,С другими зарубежными странами
41603155,Ефимовское,2018,88.0,Внешняя (для региона)  миграция
41603155,Ефимовское,2019,161.0,"Миграция, всего"
41603155,Ефимовское,2019,153.0,В пределах России
41603155,Ефимовское,2019,103.0,Внутрирегиональная
41603155,Ефимовское,2019,50.0,Межрегиональная
41603155,Ефимовское,2019,8.0,Международная
41603155,Ефимовское,2019,7.0,Со странами СНГ
41603155,Ефимовское,2019,1.0,С другими зарубежными странами
41603155,Ефимовское,2019,58.0,Внешняя (для региона)  миграция
41603155,Ефимовское,2020,229.0,"Миграция, всего"
41603155,Ефимовское,2020,189.0,В пределах России
41603155,Ефимовское,2020,98.0,Внутрирегиональная
41603155,Ефимовское,2020,91.0,Межрегиональная
41603155,Ефимовское,2020,40.0,Международная
41603155,Ефимовское,2020,37.0,Со странами СНГ
41603155,Ефимовское,2020,3.0,С другими зарубежными странами
41603155,Ефимовское,2020,131.0,Внешняя (для региона)  миграция
41603155,Ефимовское,2021,180.0,"Миграция, всего"
41603155,Ефимовское,2021,169.0,В пределах России
41603155,Ефимовское,2021,90.0,Внутрирегиональная
41603155,Ефимовское,2021,79.0,Межрегиональная
41603155,Ефимовское,2021,11.0,Международная
41603155,Ефимовское,2021,10.0,Со странами СНГ
41603155,Ефимовское,2021,1.0,С другими зарубежными странами
41603155,Ефимовское,2021,90.0,Внешняя (для региона)  миграция
41603155,Ефимовское,2022,210.0,"Миграция, всего"
41603155,Ефимовское,2022,182.0,В пределах России
41603155,Ефимовское,2022,102.0,Внутрирегиональная
41603155,Ефимовское,2022,80.0,Межрегиональная
41603155,Ефимовское,2022,28.0,Международная
41603155,Ефимовское,2022,28.0,Со странами СНГ
41603155,Ефимовское,2022,108.0,Внешняя (для региона)  миграция
41603412,Большедворское,2015,89.0,"Миграция, всего"
41603412,Большедворское,2015,83.0,В пределах России
41603412,Большедворское,2015,43.0,Внутрирегиональная
41603412,Большедворское,2015,40.0,Межрегиональная
41603412,Большедворское,2015,6.0,Международная
41603412,Большедворское,2015,6.0,Со странами СНГ
41603412,Большедворское,2015,46.0,Внешняя (для региона)  миграция
41603412,Большедворское,2016,74.0,"Миграция, всего"
41603412,Большедворское,2016,70.0,В пределах России
41603412,Большедворское,2016,33.0,Внутрирегиональная
41603412,Большедворское,2016,37.0,Межрегиональная
41603412,Большедворское,2016,4.0,Международная
41603412,Большедворское,2016,3.0,Со странами СНГ
41603412,Большедворское,2016,1.0,С другими зарубежными странами
41603412,Большедворское,2016,41.0,Внешняя (для региона)  миграция
41603412,Большедворское,2017,74.0,"Миграция, всего"
41603412,Большедворское,2017,68.0,В пределах России
41603412,Большедворское,2017,50.0,Внутрирегиональная
41603412,Большедворское,2017,18.0,Межрегиональная
41603412,Большедворское,2017,6.0,Международная
41603412,Большедворское,2017,6.0,Со странами СНГ
41603412,Большедворское,2017,24.0,Внешняя (для региона)  миграция
41603412,Большедворское,2018,76.0,"Миграция, всего"
41603412,Большедворское,2018,64.0,В пределах России
41603412,Большедворское,2018,41.0,Внутрирегиональная
41603412,Большедворское,2018,23.0,Межрегиональная
41603412,Большедворское,2018,12.0,Международная
41603412,Большедворское,2018,12.0,Со странами СНГ
41603412,Большедворское,2018,35.0,Внешняя (для региона)  миграция
41603412,Большедворское,2019,80.0,"Миграция, всего"
41603412,Большедворское,2019,67.0,В пределах России
41603412,Большедворское,2019,41.0,Внутрирегиональная
41603412,Большедворское,2019,26.0,Межрегиональная
41603412,Большедворское,2019,13.0,Международная
41603412,Большедворское,2019,13.0,Со странами СНГ
41603412,Большедворское,2019,39.0,Внешняя (для региона)  миграция
41603412,Большедворское,2020,69.0,"Миграция, всего"
41603412,Большедворское,2020,50.0,В пределах России
41603412,Большедворское,2020,26.0,Внутрирегиональная
41603412,Большедворское,2020,24.0,Межрегиональная
41603412,Большедворское,2020,19.0,Международная
41603412,Большедворское,2020,18.0,Со странами СНГ
41603412,Большедворское,2020,1.0,С другими зарубежными странами
41603412,Большедворское,2020,43.0,Внешняя (для региона)  миграция
41603412,Большедворское,2021,77.0,"Миграция, всего"
41603412,Большедворское,2021,70.0,В пределах России
41603412,Большедворское,2021,51.0,Внутрирегиональная
41603412,Большедворское,2021,19.0,Межрегиональная
41603412,Большедворское,2021,7.0,Международная
41603412,Большедворское,2021,7.0,Со странами СНГ
41603412,Большедворское,2021,26.0,Внешняя (для региона)  миграция
41603412,Большедворское,2022,68.0,"Миграция, всего"
41603412,Большедворское,2022,47.0,В пределах России
41603412,Большедворское,2022,27.0,Внутрирегиональная
41603412,Большедворское,2022,20.0,Межрегиональная
41603412,Большедворское,2022,21.0,Международная
41603412,Большедворское,2022,21.0,Со странами СНГ
41603412,Большедворское,2022,41.0,Внешняя (для региона)  миграция
41603416,Борское,2015,149.0,"Миграция, всего"
41603416,Борское,2015,135.0,В пределах России
41603416,Борское,2015,76.0,Внутрирегиональная
41603416,Борское,2015,59.0,Межрегиональная
41603416,Борское,2015,14.0,Международная
41603416,Борское,2015,11.0,Со странами СНГ
41603416,Борское,2015,3.0,С другими зарубежными странами
41603416,Борское,2015,73.0,Внешняя (для региона)  миграция
41603416,Борское,2016,207.0,"Миграция, всего"
41603416,Борское,2016,193.0,В пределах России
41603416,Борское,2016,122.0,Внутрирегиональная
41603416,Борское,2016,71.0,Межрегиональная
41603416,Борское,2016,14.0,Международная
41603416,Борское,2016,13.0,Со странами СНГ
41603416,Борское,2016,1.0,С другими зарубежными странами
41603416,Борское,2016,85.0,Внешняя (для региона)  миграция
41603416,Борское,2017,179.0,"Миграция, всего"
41603416,Борское,2017,162.0,В пределах России
41603416,Борское,2017,112.0,Внутрирегиональная
41603416,Борское,2017,50.0,Межрегиональная
41603416,Борское,2017,17.0,Международная
41603416,Борское,2017,16.0,Со странами СНГ
41603416,Борское,2017,1.0,С другими зарубежными странами
41603416,Борское,2017,67.0,Внешняя (для региона)  миграция
41603416,Борское,2018,199.0,"Миграция, всего"
41603416,Борское,2018,182.0,В пределах России
41603416,Борское,2018,123.0,Внутрирегиональная
41603416,Борское,2018,59.0,Межрегиональная
41603416,Борское,2018,17.0,Международная
41603416,Борское,2018,17.0,Со странами СНГ
41603416,Борское,2018,76.0,Внешняя (для региона)  миграция
41603416,Борское,2019,183.0,"Миграция, всего"
41603416,Борское,2019,164.0,В пределах России
41603416,Борское,2019,97.0,Внутрирегиональная
41603416,Борское,2019,67.0,Межрегиональная
41603416,Борское,2019,19.0,Международная
41603416,Борское,2019,18.0,Со странами СНГ
41603416,Борское,2019,1.0,С другими зарубежными странами
41603416,Борское,2019,86.0,Внешняя (для региона)  миграция
41603416,Борское,2020,149.0,"Миграция, всего"
41603416,Борское,2020,126.0,В пределах России
41603416,Борское,2020,88.0,Внутрирегиональная
41603416,Борское,2020,38.0,Межрегиональная
41603416,Борское,2020,23.0,Международная
41603416,Борское,2020,22.0,Со странами СНГ
41603416,Борское,2020,1.0,С другими зарубежными странами
41603416,Борское,2020,61.0,Внешняя (для региона)  миграция
41603416,Борское,2021,158.0,"Миграция, всего"
41603416,Борское,2021,146.0,В пределах России
41603416,Борское,2021,104.0,Внутрирегиональная
41603416,Борское,2021,42.0,Межрегиональная
41603416,Борское,2021,12.0,Международная
41603416,Борское,2021,11.0,Со странами СНГ
41603416,Борское,2021,1.0,С другими зарубежными странами
41603416,Борское,2021,54.0,Внешняя (для региона)  миграция
41603416,Борское,2022,189.0,"Миграция, всего"
41603416,Борское,2022,151.0,В пределах России
41603416,Борское,2022,94.0,Внутрирегиональная
41603416,Борское,2022,57.0,Межрегиональная
41603416,Борское,2022,38.0,Международная
41603416,Борское,2022,37.0,Со странами СНГ
41603416,Борское,2022,1.0,С другими зарубежными странами
41603416,Борское,2022,95.0,Внешняя (для региона)  миграция
41603434,Климовское,2015,74.0,"Миграция, всего"
41603434,Климовское,2015,47.0,В пределах России
41603434,Климовское,2015,24.0,Внутрирегиональная
41603434,Климовское,2015,23.0,Межрегиональная
41603434,Климовское,2015,27.0,Международная
41603434,Климовское,2015,27.0,Со странами СНГ
41603434,Климовское,2015,50.0,Внешняя (для региона)  миграция
41603434,Климовское,2016,40.0,"Миграция, всего"
41603434,Климовское,2016,37.0,В пределах России
41603434,Климовское,2016,22.0,Внутрирегиональная
41603434,Климовское,2016,15.0,Межрегиональная
41603434,Климовское,2016,3.0,Международная
41603434,Климовское,2016,3.0,Со странами СНГ
41603434,Климовское,2016,18.0,Внешняя (для региона)  миграция
41603434,Климовское,2017,54.0,"Миграция, всего"
41603434,Климовское,2017,43.0,В пределах России
41603434,Климовское,2017,30.0,Внутрирегиональная
41603434,Климовское,2017,13.0,Межрегиональная
41603434,Климовское,2017,11.0,Международная
41603434,Климовское,2017,11.0,Со странами СНГ
41603434,Климовское,2017,24.0,Внешняя (для региона)  миграция
41603434,Климовское,2018,64.0,"Миграция, всего"
41603434,Климовское,2018,55.0,В пределах России
41603434,Климовское,2018,29.0,Внутрирегиональная
41603434,Климовское,2018,26.0,Межрегиональная
41603434,Климовское,2018,9.0,Международная
41603434,Климовское,2018,9.0,Со странами СНГ
41603434,Климовское,2018,35.0,Внешняя (для региона)  миграция
41603434,Климовское,2019,41.0,"Миграция, всего"
41603434,Климовское,2019,33.0,В пределах России
41603434,Климовское,2019,19.0,Внутрирегиональная
41603434,Климовское,2019,14.0,Межрегиональная
41603434,Климовское,2019,8.0,Международная
41603434,Климовское,2019,8.0,Со странами СНГ
41603434,Климовское,2019,22.0,Внешняя (для региона)  миграция
41603460,Лидское,2015,75.0,"Миграция, всего"
41603460,Лидское,2015,71.0,В пределах России
41603460,Лидское,2015,29.0,Внутрирегиональная
41603460,Лидское,2015,42.0,Межрегиональная
41603460,Лидское,2015,4.0,Международная
41603460,Лидское,2015,4.0,Со странами СНГ
41603460,Лидское,2015,46.0,Внешняя (для региона)  миграция
41603460,Лидское,2016,74.0,"Миграция, всего"
41603460,Лидское,2016,68.0,В пределах России
41603460,Лидское,2016,36.0,Внутрирегиональная
41603460,Лидское,2016,32.0,Межрегиональная
41603460,Лидское,2016,6.0,Международная
41603460,Лидское,2016,6.0,Со странами СНГ
41603460,Лидское,2016,38.0,Внешняя (для региона)  миграция
41603460,Лидское,2017,77.0,"Миграция, всего"
41603460,Лидское,2017,76.0,В пределах России
41603460,Лидское,2017,42.0,Внутрирегиональная
41603460,Лидское,2017,34.0,Межрегиональная
41603460,Лидское,2017,1.0,Международная
41603460,Лидское,2017,1.0,Со странами СНГ
41603460,Лидское,2017,35.0,Внешняя (для региона)  миграция
41603460,Лидское,2018,75.0,"Миграция, всего"
41603460,Лидское,2018,67.0,В пределах России
41603460,Лидское,2018,37.0,Внутрирегиональная
41603460,Лидское,2018,30.0,Межрегиональная
41603460,Лидское,2018,8.0,Международная
41603460,Лидское,2018,8.0,Со странами СНГ
41603460,Лидское,2018,38.0,Внешняя (для региона)  миграция
41603460,Лидское,2019,68.0,"Миграция, всего"
41603460,Лидское,2019,65.0,В пределах России
41603460,Лидское,2019,30.0,Внутрирегиональная
41603460,Лидское,2019,35.0,Межрегиональная
41603460,Лидское,2019,3.0,Международная
41603460,Лидское,2019,3.0,Со странами СНГ
41603460,Лидское,2019,38.0,Внешняя (для региона)  миграция
41603460,Лидское,2021,63.0,"Миграция, всего"
41603460,Лидское,2021,59.0,В пределах России
41603460,Лидское,2021,31.0,Внутрирегиональная
41603460,Лидское,2021,28.0,Межрегиональная
41603460,Лидское,2021,4.0,Международная
41603460,Лидское,2021,4.0,Со странами СНГ
41603460,Лидское,2021,32.0,Внешняя (для региона)  миграция
41603460,Лидское,2022,77.0,"Миграция, всего"
41603460,Лидское,2022,64.0,В пределах России
41603460,Лидское,2022,35.0,Внутрирегиональная
41603460,Лидское,2022,29.0,Межрегиональная
41603460,Лидское,2022,13.0,Международная
41603460,Лидское,2022,12.0,Со странами СНГ
41603460,Лидское,2022,1.0,С другими зарубежными странами
41603460,Лидское,2022,42.0,Внешняя (для региона)  миграция
41603472,Радогощинское,2015,67.0,"Миграция, всего"
41603472,Радогощинское,2015,62.0,В пределах России
41603472,Радогощинское,2015,42.0,Внутрирегиональная
41603472,Радогощинское,2015,20.0,Межрегиональная
41603472,Радогощинское,2015,5.0,Международная
41603472,Радогощинское,2015,4.0,Со странами СНГ
41603472,Радогощинское,2015,1.0,С другими зарубежными странами
41603472,Радогощинское,2015,25.0,Внешняя (для региона)  миграция
41603472,Радогощинское,2016,42.0,"Миграция, всего"
41603472,Радогощинское,2016,39.0,В пределах России
41603472,Радогощинское,2016,29.0,Внутрирегиональная
41603472,Радогощинское,2016,10.0,Межрегиональная
41603472,Радогощинское,2016,3.0,Международная
41603472,Радогощинское,2016,3.0,Со странами СНГ
41603472,Радогощинское,2016,13.0,Внешняя (для региона)  миграция
41603472,Радогощинское,2017,16.0,"Миграция, всего"
41603472,Радогощинское,2017,15.0,В пределах России
41603472,Радогощинское,2017,6.0,Внутрирегиональная
41603472,Радогощинское,2017,9.0,Межрегиональная
41603472,Радогощинское,2017,1.0,Международная
41603472,Радогощинское,2017,1.0,Со странами СНГ
41603472,Радогощинское,2017,10.0,Внешняя (для региона)  миграция
41603472,Радогощинское,2018,25.0,"Миграция, всего"
41603472,Радогощинское,2018,24.0,В пределах России
41603472,Радогощинское,2018,9.0,Внутрирегиональная
41603472,Радогощинское,2018,15.0,Межрегиональная
41603472,Радогощинское,2018,1.0,Международная
41603472,Радогощинское,2018,1.0,Со странами СНГ
41603472,Радогощинское,2018,16.0,Внешняя (для региона)  миграция
41603472,Радогощинское,2019,18.0,"Миграция, всего"
41603472,Радогощинское,2019,15.0,В пределах России
41603472,Радогощинское,2019,9.0,Внутрирегиональная
41603472,Радогощинское,2019,6.0,Межрегиональная
41603472,Радогощинское,2019,3.0,Международная
41603472,Радогощинское,2019,3.0,Со странами СНГ
41603472,Радогощинское,2019,9.0,Внешняя (для региона)  миграция
41603476,Самойловское,2015,112.0,"Миграция, всего"
41603476,Самойловское,2015,79.0,В пределах России
41603476,Самойловское,2015,43.0,Внутрирегиональная
41603476,Самойловское,2015,36.0,Межрегиональная
41603476,Самойловское,2015,33.0,Международная
41603476,Самойловское,2015,31.0,Со странами СНГ
41603476,Самойловское,2015,2.0,С другими зарубежными странами
41603476,Самойловское,2015,69.0,Внешняя (для региона)  миграция
41603476,Самойловское,2016,98.0,"Миграция, всего"
41603476,Самойловское,2016,81.0,В пределах России
41603476,Самойловское,2016,45.0,Внутрирегиональная
41603476,Самойловское,2016,36.0,Межрегиональная
41603476,Самойловское,2016,17.0,Международная
41603476,Самойловское,2016,16.0,Со странами СНГ
41603476,Самойловское,2016,1.0,С другими зарубежными странами
41603476,Самойловское,2016,53.0,Внешняя (для региона)  миграция
41603476,Самойловское,2017,88.0,"Миграция, всего"
41603476,Самойловское,2017,70.0,В пределах России
41603476,Самойловское,2017,37.0,Внутрирегиональная
41603476,Самойловское,2017,33.0,Межрегиональная
41603476,Самойловское,2017,18.0,Международная
41603476,Самойловское,2017,18.0,Со странами СНГ
41603476,Самойловское,2017,51.0,Внешняя (для региона)  миграция
41603476,Самойловское,2018,114.0,"Миграция, всего"
41603476,Самойловское,2018,98.0,В пределах России
41603476,Самойловское,2018,58.0,Внутрирегиональная
41603476,Самойловское,2018,40.0,Межрегиональная
41603476,Самойловское,2018,16.0,Международная
41603476,Самойловское,2018,15.0,Со странами СНГ
41603476,Самойловское,2018,1.0,С другими зарубежными странами
41603476,Самойловское,2018,56.0,Внешняя (для региона)  миграция
41603476,Самойловское,2019,85.0,"Миграция, всего"
41603476,Самойловское,2019,74.0,В пределах России
41603476,Самойловское,2019,40.0,Внутрирегиональная
41603476,Самойловское,2019,34.0,Межрегиональная
41603476,Самойловское,2019,11.0,Международная
