reg,interreg,internat,popsize,avgemployers,avgsalary,shoparea,foodseats,retailturnover,livarea,sportsvenue,servicesnum,roadslen,livestock,harvest,agrprod,hospitals,beforeschool
-0.04608294930875576,0.02745995423340961,0.013245033112582781,0.17675106088780815,0.1203434653433021,0.33878281738102506,0.16960315330535367,0.3688935833113282,0.13204767034919548,0.36363636363636365,0.4069767441860465,0.20916905444126074,0.46884779516358466,0.16855477757746007,0.2477085401880344,0.1520228060988203,0.2413793103448276,0.17764530551415797
-0.03840245775729647,-0.04576659038901602,0.009933774834437087,0.17826320916007657,0.1094714159783212,0.30381002210953717,0.1882933104165331,0.3974121996303142,0.11123247424355376,0.3706293706293706,0.4011627906976744,0.23209169054441262,0.46884779516358466,0.16224267326317554,0.2434764616615437,0.15327282378059656,0.2413793103448276,0.18017883755588673
0.047619047619047616,-0.2608695652173913,0.07947019867549669,0.20060485930890737,0.203434653433021,0.4062376725440301,0.30234748720979626,0.13889622392395035,0.09794618262576482,0.43006993006993005,0.2703488372093023,0.3638968481375358,0.18799431009957324,0.22585216552765083,0.14984198966249873,0.15043994136673128,0.27586206896551724,0.20029806259314456
0.1336405529953917,-0.2814645308924485,-0.026490066225165563,0.19840475168754385,0.19941885141532534,0.37459404580755856,0.3037924624442245,0.13255875363084235,0.09514938265954802,0.43706293706293703,0.27325581395348836,0.37822349570200575,0.18799431009957324,0.21509580311098067,0.14324076630407723,0.16326039157452787,0.27586206896551724,0.20730253353204173
-0.21044546850998463,-0.2745995423340961,-0.0728476821192053,0.19575508647172216,0.19298703842763393,0.3813053182297012,0.31868765828182666,0.13255875363084235,0.11208135395798931,0.4405594405594405,0.27325581395348836,0.3753581661891118,0.18799431009957324,0.21469959330845667,0.16535906300462302,0.1834725729428903,0.27586206896551724,0.2143070044709389
-0.1382488479262673,-0.16018306636155608,0.1423841059602649,0.19478104501706275,0.18469424401710796,0.3991421289097411,0.31857901352735835,0.13255875363084235,0.19151483358399551,0.444055944055944,0.27325581395348836,0.4068767908309456,0.18799431009957324,0.20451343759171522,0.13869808467814432,0.17667171753672928,0.27586206896551724,0.21251862891207154
-0.05683563748079877,-0.16704805491990846,0.06291390728476821,0.19386149539203465,0.17274478435469653,0.43229810858438283,0.33647280458828527,0.17269606548719302,0.1972902526743061,0.45104895104895104,0.29941860465116277,0.39255014326647564,0.19891891891891894,0.1726657163221668,0.13000880030700052,0.16794729375146608,0.27586206896551724,0.2083457526080477
-0.14592933947772657,-0.30892448512585813,0.052980132450331126,0.19102110877250342,0.1816905547030592,0.4605408249488719,0.3656330566875735,0.18853974121996303,0.2205168112922718,0.458041958041958,0.1744186046511628,0.39255014326647564,0.19891891891891894,0.15799127919164815,0.13827248651718863,0.1690074436516078,0.27586206896551724,0.20864381520119224
-0.10138248847926268,-0.19679633867276888,-0.019867549668874173,0.18903215699096118,0.17751150870090437,0.4691934617213838,0.3692726559622611,0.19646157908634804,0.23987713460626028,0.46678321678321677,0.20930232558139536,0.3954154727793696,0.19891891891891894,0.14312397803027127,0.1232607339397137,0.1794967088443948,0.27586206896551724,0.20849478390461998
-0.15360983102918588,-0.16704805491990846,0.0,0.07116632949847082,0.053152241339906627,0.2881823924020702,0.04491048215455585,0.009506205439662001,0.026423669657589167,0.47027972027972026,0.14534883720930233,0.04297994269340974,0.11687055476529161,0.08828979916984613,0.047121401019285,0.061634403992786614,0.1839080459770115,0.10134128166915052
-0.14592933947772657,-0.11899313501144165,-0.026490066225165563,0.07073039486142046,0.049985308041398675,0.3191557361977092,0.044396592465920856,0.016107736994982837,0.02743051247152957,0.4807692307692307,0.14534883720930233,0.04011461318051576,0.1184637268847795,0.07817072659427278,0.04357141648779878,0.04922649596658429,0.1724137931034483,0.09716840536512668
-0.12442396313364056,-0.13729977116704806,-0.009933774834437087,0.06921143511044812,0.04649188677397238,0.33827293619826765,0.04132520525710238,0.016107736994982837,0.025832338749762415,0.49475524475524474,0.07848837209302326,0.034383954154727794,0.1184637268847795,0.06453607815185947,0.046190276623051876,0.04796924298775129,0.1724137931034483,0.09716840536512668
-0.08294930875576037,-0.2654462242562929,0.006622516556291391,0.06732465550946455,0.0424434359593849,0.3546529327835665,0.04128717959303847,0.011882756799577503,0.021554679899038916,0.5087412587412588,0.0755813953488372,0.03151862464183381,0.12028449502133713,0.0545679426439143,0.04130548640137167,0.04410283729094945,0.1724137931034483,0.09716840536512668
-0.0629800307219662,-0.1945080091533181,-0.006622516556291391,0.1251472982269721,0.09729341473766692,0.34904299522644316,0.1355017377728477,0.11882756799577501,0.04885148853511765,0.43706293706293703,0.2005813953488372,0.3008595988538682,0.3494167852062589,0.17578088969015973,0.09213090643299086,0.13986679290371623,0.1724137931034483,0.09254843517138599
-0.13978494623655913,-0.2540045766590389,0.0,0.12289269877597728,0.09536713572104868,0.31676908934771386,0.14486691560801407,0.12674940586216002,0.04114606533946954,0.4423076923076923,0.14244186046511628,0.3008595988538682,0.3494167852062589,0.16638924992662782,0.08300321623174128,0.19671653292026375,0.1724137931034483,0.10178837555886736
-0.261136712749616,-0.12128146453089245,0.013245033112582781,0.12176199331112791,0.09389793986091613,0.3097888502499433,0.15020137305240697,0.12674940586216002,0.06183349777126753,0.44755244755244755,0.14244186046511628,0.3008595988538682,0.3494167852062589,0.15444635445054714,0.08006895868239083,0.20436629306202686,0.1724137931034483,0.11043219076005961
-0.22119815668202766,-0.11899313501144165,0.1390728476821192,0.12059041897405508,0.08968624506186947,0.32637685879369926,0.15020137305240697,0.12674940586216002,0.0772858578528204,0.4562937062937063,0.14244186046511628,0.3008595988538682,0.3494167852062589,0.13234245943566308,0.07348930973991734,0.1739808389316053,0.1724137931034483,0.10819672131147541
-0.01228878648233487,-0.032036613272311214,-0.03642384105960265,0.11867639345825585,0.09190636325051423,0.34960205067385897,0.15020137305240697,0.12674940586216002,0.0928078893119103,0.46678321678321677,0.14244186046511628,0.3008595988538682,0.3494167852062589,0.10819672131147541,0.06193432651899127,0.17137778108406734,0.1724137931034483,0.09970193740685544
-0.029185867895545316,-0.22654462242562928,0.03642384105960265,0.11636730217762974,0.08903326912403278,0.3656818319830688,0.15253723527347512,0.12674940586216002,0.09437114064860153,0.4737762237762238,0.13953488372093023,0.29512893982808025,0.3494167852062589,0.10534359146367028,0.06623188168562899,0.16486372817886558,0.1724137931034483,0.09538002980625931
-0.059907834101382486,-0.15102974828375287,-0.006622516556291391,0.11479385059702611,0.08410330079336577,0.37437832059226667,0.15253723527347512,0.12252442566675469,0.10311364778019524,0.47902097902097895,0.13953488372093023,0.29512893982808025,0.34156472261735416,0.08919122887929228,0.05900780836329838,0.19402100690394347,0.1724137931034483,0.09344262295081968
-0.07219662058371736,-0.05491990846681922,0.013245033112582781,0.091934528066698,0.06826863430082601,0.2915078492962752,0.08271668381443041,0.04858727224716134,0.04772539292402832,0.46678321678321677,0.18604651162790697,0.0659025787965616,0.3755334281650071,0.1136178776571213,0.06104073475748679,0.1119943704518972,0.16091954022988506,0.08524590163934426
-0.07680491551459294,-0.09153318077803203,-0.006622516556291391,0.09107628175000511,0.06621176009664044,0.29731361440543486,0.08271668381443041,0.04858727224716134,0.04832639872455387,0.47202797202797203,0.18604651162790697,0.07163323782234957,0.3755334281650071,0.10932036392604083,0.05648914940433723,0.1251354936948673,0.14942528735632185,0.08792846497764531
-0.2350230414746544,-0.09839816933638444,-0.013245033112582781,0.09017716656108875,0.06405693950177936,0.30419851681902915,0.08071762033221393,0.04858727224716134,0.06918520955752595,0.47902097902097895,0.16569767441860464,0.07163323782234957,0.3755334281650071,0.09791413357930485,0.0491596696498034,0.09556102652500627,0.14942528735632185,0.08748137108792846
-0.24270353302611367,-0.13043478260869565,0.046357615894039736,0.08902602666012764,0.06216330928205296,0.3343208137474144,0.07308749922590611,0.05492474254026934,0.07229342634497697,0.486013986013986,0.1744186046511628,0.07449856733524356,0.3755334281650071,0.07829860383212443,0.04616514071621719,0.09778983506752383,0.14942528735632185,0.08569299552906111
-0.22580645161290322,-0.07551487414187644,0.023178807947019868,0.08794981302490958,0.06190211890691828,0.3549799848045949,0.0738371480317373,0.05492474254026934,0.07227441240749448,0.5,0.17151162790697674,0.07449856733524356,0.3755334281650071,0.07641189048677205,0.049145903117722274,0.1128152107602599,0.14942528735632185,0.08673621460506706
-0.09062980030721966,-0.032036613272311214,0.033112582781456956,0.0858382546266969,0.05991054229651637,0.361236947362957,0.07535817459429332,0.04964351729601268,0.07324765109138433,0.513986013986014,0.17151162790697674,0.0830945558739255,0.1705832147937411,0.0738648274705463,0.04409454470688143,0.12461588760767037,0.14942528735632185,0.08554396423248882
0.021505376344086023,0.10297482837528604,0.06622516556291391,0.1255491754705029,0.11818864474844103,0.3304187924762039,0.12808999262302115,0.16160549247425401,0.07573194438881002,0.42132867132867136,0.23255813953488372,0.20916905444126074,0.30611664295874824,0.22768856651712716,0.12651566264928213,0.14930964887547277,0.20689655172413793,0.12384500745156483
-0.09062980030721966,-0.14874141876430205,-0.10927152317880795,0.12501788013159776,0.11218126612034346,0.3031239323768486,0.12734360315982404,0.14972273567467653,0.06984419912734685,0.4248251748251748,0.23255813953488372,0.19484240687679083,0.30890469416785205,0.21120707727139323,0.121876546808572,0.1829672188533569,0.20689655172413793,0.11400894187779434
-0.1935483870967742,-0.30205949656750575,-0.023178807947019868,0.1241732567723127,0.11120180221358843,0.303932149025288,0.12677104530377614,0.1637179825719567,0.06686640988672715,0.4265734265734265,0.23255813953488372,0.1977077363896848,0.30890469416785205,0.1818225650916104,0.10760085851107627,0.17603466831965345,0.20689655172413793,0.12205663189269747
-0.1490015360983103,-0.10526315789473684,0.152317880794702,0.12407108459175402,0.10921022560318652,0.31518232948247765,0.13137649644568683,0.1637179825719567,0.10372886018819205,0.43531468531468526,0.25,0.17478510028653296,0.30890469416785205,0.16902645591379817,0.09942107280735274,0.1544471841206505,0.20689655172413793,0.11907600596125187
-0.12749615975422426,-0.06864988558352403,-0.12251655629139073,0.12236140343707215,0.10330079336576448,0.3477011181707337,0.14154455901637386,0.17111169791391603,0.0924673028463481,0.44755244755244755,0.2761627906976744,0.1489971346704871,0.30890469416785205,0.14348035721772673,0.08900713647434456,0.15462639713643148,0.1839080459770115,0.11684053651266767
-0.021505376344086023,-0.17391304347826086,-0.013245033112582781,0.11941203315827834,0.09569362368996702,0.380468962881143,0.1419465446079065,0.17111169791391603,0.09456995805076836,0.4562937062937063,0.2063953488372093,0.1518624641833811,0.30327169274537696,0.13719760177770324,0.08640313871452233,0.14562523209621941,0.1839080459770115,0.11162444113263785
-0.14746543778801843,-0.029748283752860413,-0.013245033112582781,0.11779090122674732,0.09125338731267753,0.3962417945332897,0.13583527716906535,0.15315553208344335,0.10034672282839635,0.46503496503496505,0.2180232558139535,0.14613180515759314,0.30327169274537696,0.12488994172152111,0.07709073041863203,0.1867790695346984,0.1839080459770115,0.11371087928464978
0.10906298003072197,-0.08009153318077804,0.009933774834437087,0.09899122000395066,0.0634366123608345,0.3116835443051342,0.09673728937856287,0.018220227092685504,0.034117208234624594,0.38986013986013984,0.12209302325581395,0.09169054441260745,0.1541963015647226,0.06642908054169637,0.08332059986191004,0.06696743017773395,0.1724137931034483,0.0985096870342772
-0.10906298003072197,-0.018306636155606407,-0.013245033112582781,0.09549693142884388,0.04721016030559274,0.328024661583884,0.10539627630968534,0.031423290203327174,0.06466192702686478,0.40559440559440557,0.1308139534883721,0.1518624641833811,0.21120910384068278,0.05473984319315752,0.06530890762430956,0.04754532213254705,0.1839080459770115,0.07809239940387482
-0.18125960061443933,-0.15102974828375287,0.013245033112582781,0.0944683981445532,0.04590420842991936,0.341087309685895,0.099964038586271,0.031423290203327174,0.07106245036786094,0.4160839160839161,0.1308139534883721,0.1518624641833811,0.21120910384068278,0.05112364261456543,0.06907991006139669,0.04761154541638906,0.1839080459770115,0.07973174366616989
0.015360983102918587,-0.20823798627002288,0.12582781456953643,0.13720361553289603,0.14061836821313134,0.4581315024144233,0.21893439051922414,0.12780565091101134,0.06140572694579335,0.42132867132867136,0.2005813953488372,0.31805157593123207,0.39254623044096726,0.11991111483795229,0.07757502468900823,0.13408281476177483,0.26436781609195403,0.15469448584202683
-0.03379416282642089,-0.2540045766590389,0.059602649006622516,0.13538495071895157,0.14300173038623526,0.4350921976354587,0.21190398845758127,0.13335093741748086,0.0715319160463004,0.4265734265734265,0.19767441860465115,0.28653295128939826,0.39254623044096726,0.11816904951574357,0.06698534247878533,0.13601257525545488,0.22988505747126436,0.15320417287630403
-0.3241167434715822,-0.30205949656750575,0.06291390728476821,0.134118015680024,0.14545039015312286,0.45794233381628296,0.1950423225641031,0.13335093741748086,0.09117901060440123,0.43181818181818177,0.19767441860465115,0.24641833810888253,0.39254623044096726,0.11562408284767935,0.0677723634745275,0.14186748383830416,0.22988505747126436,0.1482861400894188
-0.17665130568356374,-0.16475972540045766,0.24172185430463577,0.13316440866147633,0.13875738679029678,0.48037256703317177,0.11299489043719735,0.08238711381040402,0.10798349558967672,0.4388111888111888,0.20348837209302326,0.23209169054441262,0.39254623044096726,0.11793216217349377,0.06122771302903635,0.1160519084011419,0.21839080459770116,0.14605067064083457
-0.13517665130568357,-0.06864988558352403,0.06622516556291391,0.13160458003828052,0.13572104867935617,0.5174664775538846,0.11142931952530932,0.08238711381040402,0.13049323440474825,0.44930069930069927,0.22674418604651161,0.23782234957020057,0.39254623044096726,0.11517336799295627,0.053411404866380054,0.10715062343187802,0.21839080459770116,0.14590163934426228
-0.1259600614439324,-0.07093821510297482,0.1291390728476821,0.12861434088726323,0.1399980410721865,0.5514048832636984,0.10976053609667645,0.08238711381040402,0.13464822993503237,0.458041958041958,0.22965116279069767,0.24355300859598855,0.39254623044096726,0.09911953377216888,0.05927307094414507,0.1300045386124535,0.20689655172413793,0.14172876304023846
-0.08294930875576037,-0.08695652173913043,0.0695364238410596,0.12695234008350872,0.13421920402233178,0.5371941407461135,0.1151927738200908,0.08238711381040402,0.14279262188434366,0.46503496503496505,0.20348837209302326,0.24641833810888253,0.39254623044096726,0.07829860383212443,0.05117430915809301,0.10882846016665174,0.20689655172413793,0.13979135618479882
-0.03225806451612903,-0.04576659038901602,0.07947019867549669,0.08976847783885404,0.056613013810441086,0.37764405327827544,0.050818583902541306,0.023237391074729337,0.062303673332508344,0.4143356643356643,0.16569767441860464,0.06017191977077364,0.21337126600284495,0.05903735692423798,0.08193675518181515,0.13852456535483024,0.10344827586206896,0.07749627421758569
-0.02457757296466974,0.006864988558352402,0.026490066225165563,0.08800430485454087,0.05370727088706781,0.38947768104288516,0.051700779308823795,0.02429363612358067,0.06501359848723778,0.423076923076923,0.1686046511627907,0.06303724928366762,0.21337126600284495,0.05495576705379229,0.07561182132794708,0.1436615462014871,0.10344827586206896,0.07257824143070045
-0.07526881720430108,-0.13729977116704806,0.07947019867549669,0.08681229608135631,0.052042182245584254,0.4279202937222953,0.05009283694269315,0.02429363612358067,0.07116488303411185,0.43181818181818177,0.125,0.06303724928366762,0.21337126600284495,0.056821516917529666,0.08012847667432366,0.14477398442589468,0.10344827586206896,0.06885245901639345
0.1597542242703533,-0.06178489702517163,0.11920529801324503,0.08611071377485338,0.05132390871396389,0.4406477671450236,0.049984192188224856,0.02429363612358067,0.06549634167013034,0.43706293706293703,0.15406976744186046,0.06303724928366762,0.21337126600284495,0.061506855058488116,0.07144864395207139,0.16745281227209338,0.10344827586206896,0.06631892697466468
0.08755760368663594,-0.39588100686498856,-0.056291390728476824,0.3606064940637963,0.2824773907081524,0.3356004504733074,0.5352883594750719,0.28201742804330604,0.28424277516353535,0.3706293706293706,0.3023255813953488,0.5816618911174785,0.4096728307254623,0.5318330468324179,0.21064472094246364,0.17502401445321422,0.3448275862068966,0.35230998509687034
-0.0015360983102918587,-0.32036613272311215,0.12582781456953643,0.35547063912104676,0.27327042998465506,0.34611619705005064,0.5452228358236522,0.2651175072616847,0.45600135375933754,0.3776223776223776,0.20348837209302326,0.5444126074498568,0.4096728307254623,0.5093392310594944,0.17970543319817706,0.18611169743317307,0.3793103448275862,0.34590163934426227
0.08755760368663594,-0.17848970251716248,-0.17218543046357615,0.35014406277458776,0.26223513663521497,0.37734687478016676,0.5716963031449397,0.2783205703723264,0.47983433442334644,0.3828671328671328,0.2063953488372093,0.5329512893982808,0.4665718349928876,0.5035428283929395,0.20016811606789217,0.18308215869364727,0.3793103448275862,0.32816691505216095
0.09062980030721966,-0.2128146453089245,0.016556291390728478,0.34696991369856484,0.257892846648601,0.39680859194173407,0.5879321752526805,0.28201742804330604,0.4846071662074192,0.38811188811188807,0.3430232558139535,0.5272206303724928,0.4665718349928876,0.48988931281707265,0.2145719495470982,0.15401181404875883,0.3793103448275862,0.33651266766020865
0.027649769585253458,-0.20137299771167047,-0.09271523178807947,0.3438298220160615,0.25446472297495837,0.4021467843829924,0.5849303206867218,0.28201742804330604,0.49391557009651055,0.3951048951048951,0.35174418604651164,0.6389684813753582,0.4665718349928876,0.4982055259737537,0.17921648159356446,0.21501780761009692,0.3793103448275862,0.3257824143070045
