saldo,popsize,avgemployers,avgsalary,shoparea,foodseats,retailturnover,consnewareas,livarea,sportsvenue,servicesnum,roadslen,livestock,harvest,agrprod,funds,hospitals,beforeschool,factoriescap
0.015198480151984802,0.25969101123595506,0.0692842825138545,0.07365254964481693,0.09667047554215696,0.25200732497534867,0.015989536857658488,0.01917438403444623,0.36422764227642274,0.32011331444759206,0.13168724279835392,0.3137609300962337,0.007609132924838994,3.49848000349848e-05,0.08801423471988555,0.00579776370439021,0.24358974358974358,0.1303122798779056,0.0010892646288522484
0.03899610038996101,0.2594201444622793,0.06617144204692843,0.07694802358664139,0.10083390061266168,0.2522890547964502,0.021254402483462862,0.020572053446331545,0.37073170731707317,0.20113314447592068,0.11316872427983539,0.3137609300962337,0.0074987335659373955,3.716088003716088e-05,0.09157633799503775,0.006189425226609066,0.24358974358974358,0.1303122798779056,0.0007393193859491777
0.032596740325967405,0.26022271268057784,0.06756278740714539,0.07891181493987359,0.1032189049888165,0.249190026764333,0.0232510361991107,0.01571780063561494,0.37398373983739835,0.20113314447592068,0.10493827160493827,0.3137609300962337,0.007390239373084055,3.327575003327575e-05,0.09467463648124586,0.006501899833099698,0.24358974358974358,0.12725992016905377,0.0007024958411572267
0.025097490250974904,0.2623695826645265,0.06555830680344299,0.07539032435222967,0.10643112418554897,0.14818988589942245,0.022728718302040266,0.018236339404709017,0.37886178861788616,0.20113314447592068,0.10493827160493827,0.3148844707146696,0.007424031002466288,4.587727004587727e-05,0.10333516599179957,0.007565070823845376,0.21794871794871795,0.1277295139704156,0.0006933089314050941
0.0017998200179982,0.06126605136436597,0.01912510317179578,0.07322597575576562,0.01202591656131479,0.015495140160585999,0.002349178262859163,0.0012712298807367665,0.4731707317073171,0.0339943342776204,0.018518518518518517,0.10258414342240242,0.0026091750390358497,5.59857000559857e-06,0.02880572952138649,0.002139033772776431,0.10256410256410256,0.0255928621742193,0.00011534330776409521
0.007399260073992601,0.10615971107544141,0.032213182407734936,0.07075349496472409,0.023672566371681417,0.016622059444992253,0.003100938035916591,0.002263951064484161,0.43902439024390244,0.14447592067988668,0.047325102880658436,0.11381954960676079,0.0050459826866531285,8.017810008017811e-06,0.05629806964267484,0.0018961136053638468,0.1794871794871795,0.05952101432261094,0.00021884707446535336
0.0105989401059894,0.10674157303370786,0.029501238061549345,0.06397072732431666,0.023551006515608288,0.02338357515142978,0.003226030805330991,0.0008201483101527526,0.43902439024390244,0.14447592067988668,0.047325102880658436,0.11381954960676079,0.004791793427056807,7.5318000075318005e-06,0.07455528220735391,0.001555728855662037,0.1794871794871795,0.058699225170227756,0.0002305661643553151
0.015298470152984701,0.1069422150882825,0.027237354085603113,0.06477896826279854,0.02385490615579111,0.02338357515142978,0.003468635403707598,0.0006031507364248368,0.4373983739837398,0.14447592067988668,0.04938271604938271,0.11381954960676079,0.004591650720092603,2.200456002200456e-05,0.07622327754654218,0.0011667628405267697,0.1794871794871795,0.0585818267198873,0.00028837914280138715
0.0031996800319968005,0.10714285714285714,0.02535078410564792,0.07639125638879715,0.021861324516191775,0.03437103817439076,0.005536475247063899,0.0010320199569422137,0.44390243902439025,0.11614730878186968,0.0205761316872428,0.11381954960676079,0.004082770841413577,5.67335000567335e-06,0.0707694516903922,0.0007034918891535158,0.1794871794871795,0.056116459262737735,0.000294079618348138
0.004299570042995701,0.22232142857142856,0.08878669968164131,0.08673458058260344,0.09182935427404454,0.11888998450485984,0.01697600608430749,0.00450056385196323,0.3951219512195122,0.21529745042492918,0.11316872427983539,0.27370426456939084,0.006067151688518587,1.074915001074915e-05,0.08103553264822567,0.00272452726219676,0.24358974358974358,0.12960788917586288,0.0006780642669018232
0.0010998900109989002,0.22595304975922953,0.07727862280391463,0.0713494424760348,0.09474375182339784,0.07381321312860967,0.00477049250696522,0.0077179373269999655,0.45691056910569106,0.1813031161473088,0.12551440329218108,0.2862586097406087,0.013334357443644185,1.797067001797067e-05,0.10542051860587925,0.005530848369635444,0.23076923076923078,0.12538154496360648,0.0007877968646521248
0.0058994100589941,0.22537118780096307,0.07435443933498408,0.06482234622781298,0.1063296217057279,0.07550359205521905,0.005810542200554477,0.005086628165259885,0.4601626016260163,0.1813031161473088,0.1337448559670782,0.2862586097406087,0.011295729500112504,1.81706000181706e-05,0.12838104665870775,0.004316389037149414,0.23076923076923078,0.1247945527119042,0.0010041897782193934
0.0021997800219978004,0.22419743178170146,0.06968517863459497,0.06727360983943968,0.10018112418554896,0.08001126919284406,0.007369019167607639,0.0051737689232136145,0.46178861788617886,0.1813031161473088,0.16049382716049382,0.2862586097406087,0.011354188016224795,1.900771001900771e-05,0.1523313378873453,0.0037225662017608763,0.23076923076923078,0.12244658370509509,0.0009187576290161187
0.012598740125987402,0.2019161316211878,0.10270015328381087,0.08570693570790823,0.05064183604006613,0.06099450626848852,0.00586392510809478,0.009551310528653932,0.30243902439024395,0.1954674220963173,0.09465020576131687,0.297005520003908,0.32356638260306647,2.3111260023111257e-05,0.4120825661701769,0.0050512122827009705,0.19230769230769232,0.09720591688189716,0.00495146392938224
0.009099090090990901,0.20174558587479935,0.1012380615493456,0.08096803177905988,0.051796654672760865,0.05789547823637132,0.00606760029256693,0.006052011072002187,0.3040650406504065,0.18696883852691218,0.11522633744855967,0.297005520003908,0.3214942638458444,2.097577002097577e-05,0.42521867633002325,0.00429186646101154,0.19230769230769232,0.10084526884245128,0.005092772899400633
0.0093990600939906,0.20217696629213483,0.10376134889753567,0.0789356062776845,0.05166901682388408,0.02338357515142978,0.006266380099505234,0.008649147387485904,0.3089430894308943,0.18980169971671387,0.11728395061728394,0.297005520003908,0.29749448604836876,2.2680400022680402e-05,0.42683438574462174,0.0038613922616631256,0.19230769230769232,0.10413242545198403,0.005975032329036363
0.020397960203979604,0.40861757624398076,0.1856384860275911,0.08479921307488676,0.1654496499076145,0.10226792505986759,0.019950744079123686,0.01680962307350579,0.36260162601626017,0.19263456090651557,0.3497942386831276,0.44042792242684775,0.20550053525138767,3.7157270037157264e-05,0.28018043253750613,0.007746719366288941,0.20512820512820512,0.2144869687720122,0.008167866030681712
0.08039196080391961,0.5228731942215088,0.14910977479070864,0.07662563684344771,0.13209301760186715,0.13804761233976617,0.02067501319623212,0.05978368588319721,0.3398373983739837,0.20113314447592068,0.22016460905349794,0.38175956230765473,0.0813531973298797,0.0001497838001497838,0.20185296875113684,0.009001886439560252,0.5256410256410257,0.1664710025827659,0.00263748270996384
0.043195680431956804,0.5289225521669342,0.14460558896356562,0.06881325073299915,0.11986409608091024,0.12212987744752782,0.023826209537982843,0.06296176058503913,0.34796747967479674,0.18413597733711048,0.18930041152263374,0.4309999511504079,0.08137806476040431,0.0001540873901540874,0.1869406807946595,0.007735002405522445,0.5256410256410257,0.18936370039915473,0.002686072685733419
0.0735926407359264,0.5357042536115569,0.14012498526117204,0.0681495259347506,0.1266349800641836,0.13227215100718412,0.023499084974713414,0.06041417489662714,0.3544715447154472,0.18413597733711048,0.19753086419753085,0.4442381906111084,0.08540117382293828,0.00030086906030086906,0.23539595240020578,0.007753591429877593,0.5256410256410257,0.20814745245362762,0.0028037493539338396
0.050794920507949204,0.5392656500802568,0.13097512085838933,0.072115833192849,0.1206238451813673,0.1431187491195943,0.04904081115663653,0.059448791989884835,0.36260162601626017,0.18413597733711048,0.1934156378600823,0.4442381906111084,0.08652321635346405,0.00023776066023776068,0.18237579582880428,0.007266917769110736,0.5256410256410257,0.20626907724818033,0.002267611353534408
0.052594740525947405,0.5443017656500803,0.12765004126871832,0.07970432159704624,0.11307497811922591,0.1518523735737428,0.04909974941803636,0.08910911389809657,0.37073170731707317,0.20396600566572237,0.205761316872428,0.4498558937032876,0.0874121267228216,0.00020232920020232922,0.18701377823854357,0.007661700934793304,0.5128205128205128,0.18983329420051656,0.002013369259743832
0.003999600039996,0.5470605939004816,0.12404197618205401,0.08483024705285087,0.12679300787707867,0.11184673897732075,0.05733602391823273,0.09640501657383044,0.3853658536585366,0.2776203966005666,0.2037037037037037,0.4572810317033853,0.08524264395334388,0.0001963259101963259,0.18443725145880338,0.007908881511507444,0.47435897435897434,0.18983329420051656,0.002222406421632898
0.04129587041295871,0.5504715088282504,0.12512675392052824,0.08873799298800827,0.12330606340562092,0.10902944076630511,0.07195150983344302,0.12291631069951817,0.4065040650406504,0.33994334277620397,0.17695473251028807,0.466269356650872,0.08485459171088323,0.00020768343020768343,0.19456913137230872,0.007629330414598554,0.48717948717948717,0.20063395163183845,0.0023143937400416166
0.0790920907909209,0.5476524879614767,0.12335809456432024,0.08600616022933125,0.13731826801517066,0.10635300746584025,0.07580687309221006,0.17565013840002733,0.4373983739837398,0.34560906515580736,0.16872427983539096,0.46690440134824873,0.07820666519333826,0.00016154472016154472,0.2623524038313368,0.010975558154681079,0.46153846153846156,0.20650387414886123,0.002505128881425847
0.006199380061993801,0.11881019261637239,0.054003065676217425,0.08445029119180965,0.06178036565204707,0.03831525566981265,0.0036095026501667734,0.002221235006663705,0.37886178861788616,0.09348441926345609,0.03497942386831276,0.20761076645010015,0.006498220574910929,1.15961000115961e-05,0.12366138644249046,0.0014537740205493976,0.1282051282051282,0.06374735853486733,0.0010784855724499088
0.0064993500649935,0.11625200642054574,0.043980662657705456,0.07847035258962552,0.04383448409997082,0.05930412734187914,0.009517285603264482,0.0015531558623517753,0.48292682926829267,0.07365439093484419,0.20987654320987653,0.1590542718968297,0.006042986161274913,7.583650007583649e-06,0.10218720413963865,0.001010476404410657,0.16666666666666666,0.052359708851843156,0.0009208063803014552
0.0014998500149985001,0.12831059390048155,0.05362575168022639,0.06568116197807745,0.04425872799766605,0.01493168051838287,0.0025069301218958607,0.00031780747018419163,0.37723577235772354,0.11331444759206799,0.06378600823045268,0.11118167163304186,0.005971091210927551,6.46013000646013e-06,0.09268871158105857,0.0022502199083256355,0.21794871794871795,0.057877436017844563,0.0014667142505575847
0.0332966703329667,0.4632022471910112,0.15825963919349134,0.07418542513950631,0.15984695614120392,0.15213410339484434,0.015763111988257347,0.017002699654854254,0.33495934959349594,0.35127478753541075,0.22016460905349794,0.9999511504078942,0.06655607344876367,2.67567000267567e-05,0.17073589717528453,0.01148446273331492,0.4358974358974359,0.21249119511622447,0.004105436918217077
0.004199580041995801,0.46551966292134833,0.15160948001414928,0.07194787378073167,0.1652059223961879,0.15044372446823495,0.020593523905690605,0.015256467211154017,0.3365853658536585,0.35410764872521244,0.23251028806584362,1.0,0.060074698552595215,3.1405510031405505e-05,0.14598109323545205,0.01276107860741912,0.4358974358974359,0.2239962432495891,0.003612545912695338
0.009599040095990401,0.4674658908507223,0.14236528711236882,0.07255515529059975,0.1652059223961879,0.15044372446823495,0.03419145802470911,0.01733417626354099,0.34146341463414637,0.35127478753541075,0.23045267489711935,1.0,0.04566602800152895,3.040699003040699e-05,0.12808542852609578,0.007516732239954412,0.4358974358974359,0.2153087579243954,0.003056050174444228
0.007899210078992101,0.21559991974317816,0.08489564909798372,0.08324718253664301,0.10740056403773218,0.060008451894633046,0.0174382839154551,0.0023715955301917098,0.4195121951219512,0.17280453257790368,0.102880658436214,0.4772116652825949,0.007459226438410393,1.1834050011834049e-05,0.26640140485387653,0.0023522048101780537,0.2692307692307692,0.11481568443296548,0.003775354624397913
0.006299370062993701,0.2327347512038523,0.08656997995519396,0.06673484346921403,0.05589018282602353,0.05014790815607832,0.006007424599066662,0.0043536206130608615,0.4032520325203252,0.1954674220963173,0.09259259259259259,0.43036490645303116,0.004665851924077328,1.573734001573734e-05,0.09190143162336678,0.0025794425001973292,0.32051282051282054,0.12573374031462783,0.0015917557861138403
0.0086991300869913,0.3247491974317817,0.1132885272963094,0.07162954233138888,0.12636511718370125,0.0425412029863361,0.011161302913296962,0.003972593377302396,0.34959349593495936,0.26628895184135976,0.09465020576131687,0.387865761320893,0.011641968361408796,2.108157002108157e-05,0.1711817849899773,0.009718238446016615,0.5512820512820513,0.17093214369570323,0.0010172788267751639
0.0018998100189981002,0.32630417335473516,0.10411508076877726,0.06611849364734071,0.10018963337547408,0.04225947316523454,0.010694497489020943,0.004298944059050678,0.351219512195122,0.26628895184135976,0.18106995884773663,0.387865761320893,0.010855134783478881,2.184452002184452e-05,0.18814456876422472,0.008405424698918883,0.5512820512820513,0.15743132190655085,0.00103096605957454
0.023997600239976002,0.28463081861958267,0.15613724796604175,0.0830759954601343,0.14054750559175339,0.08944921819974644,0.02694464165056907,0.009612821651915389,0.35284552845528455,0.07365439093484419,0.23251028806584362,0.10502662302769772,0.001233645152194691,6.62843000662843e-06,0.0048707910023706,0.003469321068183549,0.01282051282051282,0.18196759802770604,0.010851736352656615
0.027597240275972403,0.28619582664526483,0.1455488739535432,0.08484628365195232,0.14100943304483127,0.08944921819974644,0.024661007610265195,0.005240405973413525,0.351219512195122,0.07932011331444759,0.23045267489711935,0.10502662302769772,0.0012023603202443746,7.3139600073139605e-06,0.004201643502716901,0.0027847103757358493,0.01282051282051282,0.18807231744540973,0.010735351410626958
0.033596640335966405,0.28827247191011235,0.1411154345006485,0.08704669277439861,0.1265535349606146,0.13748415269756303,0.04113104558073201,0.0034172846256364693,0.34959349593495936,0.07932011331444759,0.24691358024691357,0.10502662302769772,0.0013319116115258134,6.407440006407439e-06,0.0037484300539205196,0.0021776565521955515,0.01282051282051282,0.18854191124677155,0.00783936329921442
0.0184981501849815,0.14572632423756018,0.14510081358330384,0.10754884187606037,0.114832125838763,0.3596281166361459,0.021657187623843433,0.016884803335269795,0.4455284552845528,0.17847025495750707,0.3065843621399177,0.06936642079038641,0.0009954993961626345,6.97649000697649e-06,0.0064820337415334986,0.0017285989123150903,0.038461538461538464,0.08769664240432026,0.005553217596716043
0.0143985601439856,0.1492475922953451,0.1438273788468341,0.10040906081528422,0.11074528347758436,0.368643470911396,0.02222234915447652,0.018388408570549842,0.45203252032520325,0.09348441926345609,0.3436213991769547,0.06936642079038641,0.0009216992797670162,5.76058000576058e-06,0.005820388521293349,0.0016276340365408862,0.038461538461538464,0.08769664240432026,0.0058050633623183134
0.006299370062993701,0.15227728731942214,0.13790826553472468,0.10139489474564203,0.11186545755129826,0.4197774334413298,0.029018654224106023,0.028259235211700783,0.49105691056910566,0.09631728045325778,0.345679012345679,0.18269747447608814,0.0010630826549271003,4.7728000047728005e-06,0.004283208220172788,0.001410556756942299,0.05128205128205128,0.09297957266964076,0.0053519647982946715
0.0013998600139986002,0.15208667736757625,0.13705930904374483,0.10550153013075685,0.12500607799280367,0.4197774334413298,0.03308212305503702,0.01637733656836278,0.5008130081300813,0.12464589235127478,0.345679012345679,0.1195838014752577,0.0010587709633442042,4.59712000459712e-06,0.0035761452971592687,0.0013267219050442705,0.05128205128205128,0.09321436957032167,0.005322529196779003
0.0012998700129987,0.15240770465489567,0.129347954250678,0.09309932529836445,0.1248602061655159,0.4141428370192985,0.03410656140544104,0.022651471141031335,0.5170731707317073,0.12464589235127478,0.3395061728395062,0.1195838014752577,0.0012412658163877168,4.74399000474399e-06,0.004307590342006217,0.0013386640322842148,0.05128205128205128,0.09321436957032167,0.0035926921818428444
