saldo,foodseats,sportsvenue,servicesnum,library,cultureorg,musartschool
0.012195121951219513,0.6492666091458154,0.45695364238410596,0.31153846153846154,0.3695652173913043,0.24285714285714285,0.4
0.036585365853658534,0.6773080241587576,0.3675496688741722,0.2846153846153846,0.021739130434782608,0.014285714285714285,0.2
0.2883275261324042,0.008628127696289905,0.18543046357615894,0.1576923076923077,0.30434782608695654,0.18571428571428572,0.2
0.24738675958188153,0.008628127696289905,0.18543046357615894,0.2,0.30434782608695654,0.17142857142857143,0.2
0.21080139372822299,0.015530629853321829,0.18543046357615894,0.18846153846153846,0.043478260869565216,0.12857142857142856,0.2
0.15766550522648085,0.015530629853321829,0.18543046357615894,0.19230769230769232,0.043478260869565216,0.12857142857142856,0.2
0.13588850174216027,0.028472821397756688,0.18874172185430463,0.21153846153846154,0.043478260869565216,0.12857142857142856,0.2
0.09494773519163763,0.028472821397756688,0.15562913907284767,0.21153846153846154,0.043478260869565216,0.014285714285714285,0.2
0.059233449477351915,0.012942191544434857,0.046357615894039736,0.17692307692307693,0.043478260869565216,0.014285714285714285,0.2
0.05662020905923345,0.012942191544434857,0.046357615894039736,0.17692307692307693,0.043478260869565216,0.014285714285714285,0.2
0.1951219512195122,0.16479723899913717,0.40728476821192056,0.11153846153846154,0.4782608695652174,0.4,0.2
0.45818815331010454,0.17773943054357205,0.3708609271523179,0.10384615384615385,0.021739130434782608,0.4,0.2
0.004355400696864111,0.24029335634167387,0.3741721854304636,0.11923076923076924,0.021739130434782608,0.35714285714285715,0.2
0.08275261324041812,0.22303710094909404,0.37748344370860926,0.1346153846153846,0.021739130434782608,0.38571428571428573,0.2
0.08013937282229965,0.22131147540983606,0.37748344370860926,0.12307692307692308,0.021739130434782608,0.4,0.2
0.4538327526132404,0.22131147540983606,0.3675496688741722,0.13076923076923078,0.021739130434782608,0.014285714285714285,0.2
0.29965156794425085,0.1906816220880069,0.271523178807947,0.4307692307692308,0.43478260869565216,0.4,0.2
0.26742160278745647,0.21225194132873165,0.2781456953642384,0.46153846153846156,0.43478260869565216,0.4,0.2
0.4181184668989547,0.20103537532355478,0.304635761589404,0.47307692307692306,0.21739130434782608,0.4,0.2
0.3702090592334495,0.025884383088869714,0.16887417218543047,0.11538461538461539,0.391304347826087,0.3,0.2
0.2778745644599303,0.026747195858498704,0.16887417218543047,0.1346153846153846,0.3695652173913043,0.2857142857142857,0.2
0.20121951219512196,0.04486626402070751,0.16556291390728478,0.10384615384615385,0.021739130434782608,0.14285714285714285,0.2
0.14721254355400698,0.04745470232959448,0.16556291390728478,0.08076923076923077,0.021739130434782608,0.14285714285714285,0.2
0.09581881533101046,0.0547886108714409,0.16556291390728478,0.06923076923076923,0.021739130434782608,0.14285714285714285,0.2
0.11759581881533102,0.028041415012942193,0.16556291390728478,0.07307692307692308,0.021739130434782608,0.014285714285714285,0.2
0.008710801393728223,0.029335634167385678,0.06291390728476821,0.057692307692307696,0.021739130434782608,0.02857142857142857,0.2
0.029616724738675958,0.028041415012942193,0.06291390728476821,0.057692307692307696,0.021739130434782608,0.02857142857142857,0.2
0.06358885017421603,0.028041415012942193,0.06291390728476821,0.06538461538461539,0.021739130434782608,0.014285714285714285,0.2
0.17073170731707318,0.013805004314063849,0.19205298013245034,0.26153846153846155,0.1956521739130435,0.11428571428571428,0.2
0.12717770034843207,0.013805004314063849,0.19205298013245034,0.20384615384615384,0.1956521739130435,0.12857142857142856,0.2
0.13763066202090593,0.02286453839516825,0.16225165562913907,0.2,0.1956521739130435,0.12857142857142856,0.2
0.11062717770034843,0.01725625539257981,0.16225165562913907,0.25769230769230766,0.043478260869565216,0.12857142857142856,0.2
0.16898954703832753,0.015530629853321829,0.15894039735099338,0.2423076923076923,0.043478260869565216,0.12857142857142856,0.2
0.05662020905923345,0.024158757549611734,0.1423841059602649,0.21923076923076923,0.021739130434782608,0.014285714285714285,0.2
0.04442508710801394,0.01725625539257981,0.033112582781456956,0.16153846153846155,0.021739130434782608,0.014285714285714285,0.2
0.059233449477351915,0.015530629853321829,0.033112582781456956,0.16538461538461538,0.043478260869565216,0.014285714285714285,0.2
0.03484320557491289,0.015530629853321829,0.033112582781456956,0.16538461538461538,0.021739130434782608,0.014285714285714285,0.2
0.3048780487804878,0.07204486626402071,0.1986754966887417,0.3153846153846154,0.30434782608695654,0.22857142857142856,0.2
0.36585365853658536,0.08412424503882658,0.2185430463576159,0.36538461538461536,0.2826086956521739,0.22857142857142856,0.2
0.3606271777003484,0.1725625539257981,0.2185430463576159,0.4423076923076923,0.2826086956521739,0.22857142857142856,0.2
0.24738675958188153,0.1725625539257981,0.2251655629139073,0.4153846153846154,0.2826086956521739,0.22857142857142856,0.2
0.10017421602787456,0.19413287316652286,0.22847682119205298,0.40384615384615385,0.021739130434782608,0.04285714285714286,0.2
0.11149825783972125,0.2070750647109577,0.16225165562913907,0.40384615384615385,0.021739130434782608,0.02857142857142857,0.2
0.15766550522648085,0.1725625539257981,0.1291390728476821,0.3923076923076923,0.043478260869565216,0.04285714285714286,0.2
0.06097560975609756,0.19413287316652286,0.13245033112582782,0.38846153846153847,0.021739130434782608,0.014285714285714285,0.2
0.06184668989547038,0.19413287316652286,0.10264900662251655,0.38846153846153847,0.021739130434782608,0.014285714285714285,0.2
0.289198606271777,0.06686798964624677,0.20198675496688742,0.12692307692307692,0.2391304347826087,0.17142857142857143,0.2
0.04006968641114982,0.07937877480586712,0.2119205298013245,0.09230769230769231,0.043478260869565216,0.15714285714285714,0.2
0.004355400696864111,0.07937877480586712,0.2119205298013245,0.08846153846153847,0.021739130434782608,0.14285714285714285,0.2
0.05836236933797909,0.07937877480586712,0.2119205298013245,0.09615384615384616,0.021739130434782608,0.11428571428571428,0.2
0.033101045296167246,0.057808455565142365,0.04966887417218543,0.09230769230769231,0.043478260869565216,0.02857142857142857,0.2
0.027874564459930314,0.057808455565142365,0.04966887417218543,0.08846153846153847,0.043478260869565216,0.02857142857142857,0.2
