oktmo,name,year,inflow
01614488,Черепановский сельсовет,2018,1.0
01615000,Калманский муниципальный район,2018,3.0
01615457,Новоромановский сельсовет,2018,3.0
01616000,Каменский муниципальный район,2018,52.0
01616101,г Камень-на-Оби,2018,35.0
01616437,Корниловский сельсовет,2018,2.0
01616461,Новоярковский сельсовет,2018,2.0
01616468,Плотниковский сельсовет,2018,1.0
01616482,Рыбинский сельсовет,2018,2.0
01616486,Столбовский сельсовет,2018,1.0
01616490,Телеутский сельсовет,2018,8.0
01616494,Толстовский сельсовет,2018,1.0
01617000,Ключевский муниципальный район,2018,13.0
01617415,Истимисский сельсовет,2018,2.0
01617424,Ключевский сельсовет,2018,7.0
01617435,Новополтавский сельсовет,2018,1.0
01617446,Петуховский сельсовет,2018,1.0
01617468,Покровский сельсовет,2018,1.0
01617479,Северский сельсовет,2018,1.0
01619000,Красногорский муниципальный район,2018,5.0
01619405,Берёзовский сельсовет,2018,2.0
01619407,Быстрянский сельсовет,2018,3.0
01620000,Краснощёковский муниципальный район,2018,7.0
01620406,Акимовский сельсовет,2018,1.0
01620417,Верх-Камышенский сельсовет,2018,1.0
01620424,Карповский сельсовет,2018,2.0
01620472,Усть-Пустынский сельсовет,2018,2.0
01620481,Харловский сельсовет,2018,1.0
01621000,Крутихинский муниципальный район,2018,8.0
01621412,Волчно-Бурлинский сельсовет,2018,3.0
01621424,Заковряшинский сельсовет,2018,2.0
01621430,Крутихинский сельсовет,2018,3.0
01622000,Кулундинский муниципальный район,2018,203.0
01622411,Ананьевский сельсовет,2018,2.0
01622433,Воздвиженский сельсовет,2018,8.0
01622455,Константиновский сельсовет,2018,5.0
01622460,Кулундинский сельсовет,2018,150.0
01622466,Курский сельсовет,2018,13.0
01622472,Мирабилитский сельсовет,2018,8.0
01622477,Октябрьский сельсовет,2018,15.0
01622488,Семёновский сельсовет,2018,2.0
01623000,Курьинский муниципальный район,2018,7.0
01623444,Краснознаменский сельсовет,2018,1.0
01623466,Курьинский сельсовет,2018,6.0
01624000,Кытмановский муниципальный район,2018,12.0
01624423,Кытмановский сельсовет,2018,10.0
01624446,Новотарабинский сельсовет,2018,1.0
01624491,Сунгайский сельсовет,2018,1.0
01625000,Локтевский муниципальный район,2018,56.0
01625101,город Горняк,2018,38.0
01625409,Второкаменский сельсовет,2018,2.0
01625413,Георгиевский сельсовет,2018,1.0
01625434,Локтевский сельсовет,2018,2.0
01625440,Масальский сельсовет,2018,3.0
01625449,Николаевский сельсовет,2018,1.0
01625456,Новенский сельсовет,2018,3.0
01625473,Ремовский сельсовет,2018,3.0
01625476,Самарский сельсовет,2018,2.0
01625495,Устьянский сельсовет,2018,1.0
01626000,Мамонтовский муниципальный район,2018,21.0
01626406,Буканский сельсовет,2018,1.0
01626412,Гришенский сельсовет,2018,3.0
01626442,Крестьянский сельсовет,2018,1.0
01626449,Мамонтовский сельсовет,2018,13.0
01626460,Островновский сельсовет,2018,1.0
01626478,Тимирязевский сельсовет,2018,1.0
01626492,Чернокурьинский сельсовет,2018,1.0
01627000,Михайловский муниципальный район,2018,63.0
01627154,Малиновоозёрский поссовет,2018,10.0
01627411,Бастанский сельсовет,2018,3.0
01627416,Михайловский сельсовет,2018,26.0
01627420,Назаровский сельсовет,2018,8.0
01627422,Николаевский сельсовет,2018,6.0
01627433,Полуямский сельсовет,2018,3.0
01627444,Ракитовский сельсовет,2018,7.0
01628000,Новичихинский муниципальный район,2018,10.0
01628411,Долговский сельсовет,2018,2.0
01628422,Лобанихинский сельсовет,2018,1.0
01628433,Мельниковский сельсовет,2018,1.0
01628444,Новичихинский сельсовет,2018,6.0
01629000,Зональный муниципальный район,2018,31.0
01629412,Буланихинский сельсовет,2018,1.0
01629426,Зональный сельсовет,2018,3.0
01629442,Луговской сельсовет,2018,3.0
01629466,Новочемровский сельсовет,2018,11.0
01629470,Октябрьский сельсовет,2018,2.0
01629474,Плешковский сельсовет,2018,1.0
01629480,Соколовский сельсовет,2018,7.0
01629493,Чемровский сельсовет,2018,2.0
01629496,Шубенский сельсовет,2018,1.0
01630000,Павловский муниципальный район,2018,70.0
01630401,Арбузовский сельсовет,2018,2.0
01630403,Бурановский сельсовет,2018,1.0
01630437,Комсомольский сельсовет,2018,3.0
01630449,Лебяжинский сельсовет,2018,3.0
01630455,Новозоринский сельсовет,2018,7.0
01630460,Павловский сельсовет,2018,32.0
01630462,Павлозаводской сельсовет,2018,7.0
01630464,Прутской сельсовет,2018,1.0
01630466,Рогозихинский сельсовет,2018,1.0
01630473,Стуковский сельсовет,2018,5.0
01630482,Черемновский сельсовет,2018,7.0
01630485,Чернопятовский сельсовет,2018,1.0
01631000,Панкрушихинский муниципальный район,2018,8.0
01631456,Панкрушихинский сельсовет,2018,4.0
01631467,Подойниковский сельсовет,2018,2.0
01631478,Романовский сельсовет,2018,2.0
01632000,Первомайский муниципальный район,2018,183.0
01632412,Баюновоключевский сельсовет,2018,2.0
01632416,Берёзовский сельсовет,2018,42.0
01632420,Бобровский сельсовет,2018,15.0
01632422,Боровихинский сельсовет,2018,26.0
01632425,Жилинский сельсовет,2018,2.0
01632430,Журавлихинский сельсовет,2018,2.0
01632434,Зудиловский сельсовет,2018,19.0
01632449,Первомайский сельсовет,2018,14.0
01632454,Повалихинский сельсовет,2018,2.0
01632461,Рассказихинский сельсовет,2018,1.0
01632472,Санниковский сельсовет,2018,34.0
01632494,Сибирский сельсовет,2018,18.0
01632497,Сорочелоговской сельсовет,2018,6.0
01633000,Петропавловский муниципальный район,2018,18.0
01633405,Алексеевский сельсовет,2018,1.0
01633407,Антоньевский сельсовет,2018,4.0
01633414,Зеленодольский сельсовет,2018,5.0
01633423,Камышенский сельсовет,2018,2.0
01633446,Паутовский сельсовет,2018,1.0
01633457,Петропавловский сельсовет,2018,4.0
01633479,Соловьихинский сельсовет,2018,1.0
01634000,Поспелихинский муниципальный район,2018,34.0
01634422,12 лет Октября сельсовет,2018,1.0
01634439,Клепечихинский сельсовет,2018,4.0
01634445,Красноалтайский сельсовет,2018,1.0
01634467,Мамонтовский сельсовет,2018,2.0
01634478,Николаевский сельсовет,2018,1.0
01634482,Озимовский сельсовет,2018,1.0
01634495,Поспелихинский Центральный сельсовет,2018,24.0
01635000,Ребрихинский муниципальный район,2018,25.0
01635407,Беловский сельсовет,2018,5.0
01635419,Воронихинский сельсовет,2018,3.0
01635456,Пановский сельсовет,2018,2.0
01635459,Подстепновский сельсовет,2018,2.0
01635464,Ребрихинский сельсовет,2018,8.0
01635470,Рожне-Логовской сельсовет,2018,3.0
01635479,Усть-Мосихинский сельсовет,2018,1.0
01635495,Яснополянский сельсовет,2018,1.0
01636000,Родинский муниципальный район,2018,10.0
01636434,Мирненский сельсовет,2018,1.0
01636456,Родинский сельсовет,2018,6.0
01636468,Степновский сельсовет,2018,1.0
01636491,Ярослав-Логовской сельсовет,2018,2.0
01637000,Романовский муниципальный район,2018,5.0
01637407,Гилёв-Логовской сельсовет,2018,1.0
01637468,Романовский сельсовет,2018,4.0
01638000,Рубцовский муниципальный район,2018,216.0
01638406,Безрукавский сельсовет,2018,22.0
01638415,Большешелковниковский сельсовет,2018,7.0
01638418,Веселоярский сельсовет,2018,49.0
01638420,Вишнёвский сельсовет,2018,6.0
01638422,Дальний сельсовет,2018,10.0
01638425,Куйбышевский сельсовет,2018,42.0
01638437,Новоалександровский сельсовет,2018,24.0
01638440,Новониколаевский сельсовет,2018,9.0
01638444,Новороссийский сельсовет,2018,3.0
01638447,Новосклюихинский сельсовет,2018,11.0
01638451,Половинкинский сельсовет,2018,3.0
01638460,Ракитовский сельсовет,2018,2.0
01638462,Рубцовский сельсовет,2018,15.0
01638465,Самарский сельсовет,2018,2.0
01638467,Саратовский сельсовет,2018,2.0
01638471,Тишинский сельсовет,2018,9.0
01640000,Смоленский муниципальный район,2018,6.0
01640445,Новотырышкинский сельсовет,2018,2.0
01640456,Смоленский сельсовет,2018,3.0
01640479,Точилинский сельсовет,2018,1.0
01641000,Суетский муниципальный район,2018,4.0
01641413,Верх-Суетский сельсовет,2018,4.0
01642000,Советский муниципальный район,2018,4.0
01642420,Красноярский сельсовет,2018,1.0
01642452,Советский сельсовет,2018,3.0
01643000,Солонешенский муниципальный район,2018,13.0
01643450,Солонешенский сельсовет,2018,9.0
01643470,Тополинский сельсовет,2018,3.0
01643481,Тумановский сельсовет,2018,1.0
01645000,Шелаболихинский муниципальный район,2018,5.0
01645430,Крутишинский сельсовет,2018,4.0
01645460,Шелаболихинский сельсовет,2018,1.0
01646000,Табунский муниципальный район,2018,7.0
01646407,Алтайский сельсовет,2018,3.0
01646440,Лебединский сельсовет,2018,1.0
01646466,Табунский сельсовет,2018,3.0
01647000,Тальменский муниципальный район,2018,103.0
01647151,Тальменский поссовет,2018,50.0
01647406,Анисимовский сельсовет,2018,4.0
01647415,Зайцевский сельсовет,2018,2.0
01647436,Курочкинский сельсовет,2018,1.0
01647448,Луговской сельсовет,2018,11.0
01647456,Новоозёрский сельсовет,2018,4.0
01647462,Новотроицкий сельсовет,2018,1.0
01647466,Озёрский сельсовет,2018,10.0
01647470,Речкуновский сельсовет,2018,1.0
01647473,Среднесибирский сельсовет,2018,8.0
01647475,Староперуновский сельсовет,2018,2.0
01647482,Шадринцевский сельсовет,2018,3.0
01647492,Шишкинский сельсовет,2018,6.0
01648000,Тогульский муниципальный район,2018,2.0
01648446,Тогульский сельсовет,2018,2.0
01649000,Топчихинский муниципальный район,2018,46.0
01649403,Белояровский сельсовет,2018,1.0
01649447,Парфёновский сельсовет,2018,9.0
01649450,Переясловский сельсовет,2018,4.0
01649460,Сидоровский сельсовет,2018,1.0
01649462,Топчихинский сельсовет,2018,15.0
01649475,Хабазинский сельсовет,2018,3.0
01649491,Чистюньский сельсовет,2018,13.0
01650000,Третьяковский муниципальный район,2018,53.0
01650411,Екатерининский сельсовет,2018,7.0
01650422,Корболихинский сельсовет,2018,5.0
01650444,Первокаменский сельсовет,2018,3.0
01650455,Плосковский сельсовет,2018,5.0
01650460,Садовый сельсовет,2018,1.0
01650466,Староалейский сельсовет,2018,16.0
01650477,Третьяковский сельсовет,2018,16.0
01651000,Троицкий муниципальный район,2018,40.0
01651408,Беловский сельсовет,2018,2.0
01651410,Боровлянский сельсовет,2018,1.0
01651414,Гордеевский сельсовет,2018,1.0
01651430,Заводской сельсовет,2018,1.0
01651434,Зелёнополянский сельсовет,2018,1.0
01651454,Петровский сельсовет,2018,2.0
01651457,Троицкий сельсовет,2018,28.0
01651470,Хайрюзовский сельсовет,2018,4.0
01652000,Тюменцевский муниципальный район,2018,8.0
01652432,Ключевской сельсовет,2018,1.0
01652458,Тюменцевский сельсовет,2018,6.0
01652469,Черемшанский сельсовет,2018,1.0
01653000,Угловский муниципальный район,2018,20.0
01653422,Лаптевский сельсовет,2018,6.0
01653455,Озёрно-Кузнецовский сельсовет,2018,1.0
01653466,Павловский сельсовет,2018,2.0
01653480,Тополинский сельсовет,2018,1.0
01653488,Угловский сельсовет,2018,10.0
01654000,Усть-Калманский муниципальный район,2018,17.0
01654408,Кабановский сельсовет,2018,1.0
01654411,Михайловский сельсовет,2018,2.0
01654444,Огнёвский сельсовет,2018,2.0
01654448,Приозёрный сельсовет,2018,1.0
01654455,Усть-Калманский сельсовет,2018,11.0
01656000,Хабарский муниципальный район,2018,8.0
01656412,Зятьково-Реченский сельсовет,2018,1.0
01656430,Мартовский сельсовет,2018,3.0
01656435,Мичуринский сельсовет,2018,1.0
01656493,Хабарский сельсовет,2018,3.0
01658000,Чарышский муниципальный район,2018,16.0
01658420,Краснопартизанский сельсовет,2018,4.0
01658422,Малобащелакский сельсовет,2018,1.0
01658433,Маралихинский сельсовет,2018,3.0
01658466,Сентелекский сельсовет,2018,1.0
01658488,Чарышский сельсовет,2018,7.0
01659000,Шипуновский муниципальный район,2018,12.0
01659426,Горьковский сельсовет,2018,3.0
01659439,Ильинский сельсовет,2018,2.0
01659452,Нечунаевский сельсовет,2018,1.0
01659465,Порожненский сельсовет,2018,3.0
01659495,Шипуновский сельсовет,2018,3.0
01660000,Немецкий национальный муниципальный район,2018,48.0
01660405,Гришковский сельсовет,2018,1.0
01660410,Дегтярский сельсовет,2018,4.0
01660415,Камышинский сельсовет,2018,1.0
01660420,Гальбштадтский сельсовет,2018,1.0
01660425,Николаевский сельсовет,2018,7.0
01660430,Орловский сельсовет,2018,10.0
01660435,Подсосновский сельсовет,2018,12.0
01660440,Полевской сельсовет,2018,7.0
01660445,Протасовский сельсовет,2018,1.0
01660450,Редкодубравский сельсовет,2018,3.0
01660470,Кусакский сельсовет,2018,1.0
01701000,город Барнаул,2018,8205.0
01703000,город Алейск,2018,15.0
01704000,город Белокуриха,2018,58.0
01705000,город Бийск,2018,475.0
01706000,город Заринск,2018,63.0
01713000,город Новоалтайск,2018,191.0
01716000,город Рубцовск,2018,486.0
01719000,город Славгород,2018,28.0
01730000,город Яровое,2018,46.0
01755000,ЗАТО Сибирский,2018,14.0
03601000,Абинский муниципальный район,2018,214.0
03601101,Абинское,2018,119.0
03601153,Ахтырское,2018,32.0
03601401,Варнавинское,2018,6.0
03601403,Мингрельское,2018,15.0
03601405,Светлогорское,2018,2.0
03601406,Федоровское,2018,5.0
03601408,Холмское,2018,35.0
03605000,Апшеронский муниципальный район,2018,321.0
03605101,Апшеронское,2018,110.0
03605109,Хадыженское,2018,57.0
03605157,Нефтегорское,2018,22.0
03605407,Кабардинское,2018,10.0
03605410,Кубанское,2018,65.0
03605413,Куринское,2018,8.0
03605416,Мезмайское,2018,5.0
03605419,Новополянское,2018,8.0
03605431,Тверское,2018,31.0
03605434,Черниговское,2018,5.0
03607000,Белоглинский муниципальный район,2018,46.0
03607402,Белоглинское,2018,14.0
03607404,Новопавловское,2018,7.0
03607407,Успенское,2018,17.0
03607410,Центральное,2018,8.0
03608000,Белореченский муниципальный район,2018,294.0
03608101,Белореченское,2018,145.0
03608402,Бжедуховское,2018,8.0
03608404,Великовечненское,2018,19.0
03608405,Дружненское,2018,10.0
03608407,Первомайское,2018,12.0
03608410,Пшехское,2018,29.0
03608412,Родниковское,2018,14.0
03608413,Рязанское,2018,7.0
03608416,Черниговское,2018,8.0
03608419,Школьненское,2018,10.0
03608420,Южненское,2018,32.0
03610000,Брюховецкий муниципальный район,2018,45.0
03610402,Батуринское,2018,2.0
03610404,Большебейсугское,2018,1.0
03610407,Брюховецкое,2018,25.0
03610410,Новоджерелиевское,2018,7.0
03610416,Переясловское,2018,3.0
03610419,Свободненское,2018,1.0
03610422,Чепигинское,2018,6.0
03612000,Выселковский муниципальный район,2018,8.0
03612407,Березанское,2018,2.0
03612413,Выселковское,2018,5.0
03612422,Новобейсугское,2018,1.0
03613000,Гулькевичский муниципальный район,2018,324.0
03613101,Гулькевичское,2018,140.0
03613154,Гирейское,2018,29.0
03613162,Красносельское,2018,41.0
03613404,Венцы-Заря,2018,18.0
03613413,Комсомольское,2018,3.0
03613416,Кубань,2018,15.0
03613425,Николенское,2018,5.0
03613429,Новоукраинское,2018,19.0
03613434,Отрадо-Кубанское,2018,19.0
03613437,Отрадо-Ольгинское,2018,9.0
03613440,Пушкинское,2018,2.0
03613445,Скобелевское,2018,7.0
03613448,Соколовское,2018,12.0
03613450,Союз Четырех Хуторов,2018,1.0
03613455,Тысячное,2018,4.0
03614000,Динской муниципальный район,2018,389.0
03614402,Васюринское,2018,24.0
03614404,Динское,2018,93.0
03614410,Красносельское,2018,14.0
03614412,Мичуринское,2018,13.0
03614414,Нововеличковское,2018,38.0
03614416,Новотитаровское,2018,65.0
03614419,Первореченское,2018,12.0
03614422,Пластуновское,2018,32.0
03614428,Старомышастовское,2018,42.0
03614445,Южно-Кубанское,2018,56.0
03616000,Ейский муниципальный район,2018,385.0
03616101,Ейское,2018,266.0
03616402,Александровское,2018,11.0
03616404,Должанское,2018,16.0
03616407,Ейское,2018,8.0
03616410,Камышеватское,2018,8.0
03616413,Копанское,2018,4.0
03616416,Красноармейское,2018,8.0
03616419,Кухаривское,2018,22.0
03616420,Моревское,2018,13.0
03616421,Трудовое,2018,8.0
03616422,Ясенское,2018,21.0
03618000,Кавказский муниципальный район,2018,154.0
03618101,Кропоткинское,2018,92.0
03618404,Дмитриевское,2018,7.0
03618407,им М. Горького,2018,6.0
03618410,Кавказское,2018,16.0
03618413,Казанское,2018,16.0
03618419,Лосевское,2018,7.0
03618422,Мирское,2018,8.0
03618452,Темижбекское,2018,2.0
03619000,Калининский муниципальный район,2018,203.0
03619405,Бойкопонурское,2018,23.0
03619406,Гривенское,2018,24.0
03619407,Гришковское,2018,9.0
03619408,Джумайловское,2018,6.0
03619420,Калининское,2018,61.0
03619422,Куйбышевское,2018,9.0
03619427,Новониколаевское,2018,5.0
03619435,Старовеличковское,2018,66.0
03620000,Каневской муниципальный район,2018,292.0
03620402,Каневское,2018,129.0
03620404,Красногвардейское,2018,4.0
03620405,Кубанскостепное,2018,12.0
03620407,Новодеревянковское,2018,29.0
03620410,Новоминское,2018,49.0
03620413,Привольненское,2018,18.0
03620414,Придорожное,2018,8.0
03620416,Стародеревянковское,2018,33.0
03620419,Челбасское,2018,10.0
03621000,Кореновский муниципальный район,2018,272.0
03621101,Кореновское,2018,164.0
03621402,Братковское,2018,11.0
03621404,Бураковское,2018,10.0
03621407,Дядьковское,2018,5.0
03621410,Журавское,2018,5.0
03621413,Новоберезанское,2018,5.0
03621419,Платнировское,2018,45.0
03621422,Пролетарское,2018,12.0
03621425,Раздольненское,2018,5.0
03621428,Сергиевское,2018,10.0
03623000,Красноармейский муниципальный район,2018,646.0
03623407,Ивановское,2018,45.0
03623410,Полтавское,2018,157.0
03623412,Марьянское,2018,91.0
03623413,Новомышастовское,2018,90.0
03623419,Октябрьское,2018,62.0
03623420,Протичкинское,2018,33.0
03623422,Староджерелиевское,2018,11.0
03623425,Старонижестеблиевское,2018,58.0
03623428,Трудобеликовское,2018,89.0
03623431,Чебургольское,2018,10.0
03624000,Крыловский муниципальный район,2018,113.0
03624411,Крыловское,2018,38.0
03624414,Кугоейское,2018,13.0
03624418,Новопашковское,2018,7.0
03624421,Новосергиевское,2018,9.0
03624424,Октябрьское,2018,41.0
03624430,Шевченковское,2018,5.0
03625000,Крымский муниципальный район,2018,1336.0
03625101,Крымское,2018,683.0
03625402,Адагумское,2018,52.0
03625404,Варениковское,2018,94.0
03625407,Кеслеровское,2018,40.0
03625410,Киевское,2018,80.0
03625412,Нижнебаканское,2018,80.0
03625413,Пригородное,2018,64.0
03625416,Мерчанское,2018,20.0
03625419,Молдаванское,2018,74.0
03625422,Троицкое,2018,46.0
03625431,Южное,2018,103.0
03627000,Курганинский муниципальный район,2018,214.0
03627101,Курганинское,2018,101.0
03627402,Безводное,2018,10.0
03627404,Воздвиженское,2018,4.0
03627407,Константиновское,2018,8.0
03627410,Михайловское,2018,13.0
03627413,Новоалексеевское,2018,15.0
03627416,Октябрьское,2018,8.0
03627419,Петропавловское,2018,12.0
03627422,Родниковское,2018,23.0
03627425,Темиргоевское,2018,20.0
03628000,Кущевский муниципальный район,2018,205.0
03628402,Краснополянское,2018,6.0
03628403,Глебовское,2018,3.0
03628404,Ильинское,2018,3.0
03628407,Кисляковское,2018,13.0
03628410,Красносельское,2018,14.0
03628416,Кущевское,2018,104.0
03628420,Новомихайловское,2018,5.0
03628422,Первомайское,2018,19.0
03628425,Полтавченское,2018,2.0
03628428,Раздольненское,2018,22.0
03628429,Среднечубуркское,2018,3.0
03628431,Шкуринское,2018,11.0
03630000,Лабинский муниципальный район,2018,233.0
03630101,Лабинское,2018,151.0
03630404,Ахметовское,2018,4.0
03630416,Владимирское,2018,21.0
03630419,Вознесенское,2018,21.0
03630428,Каладжинское,2018,2.0
03630437,Чамлыкское,2018,4.0
03630439,Лучевое,2018,5.0
03630443,Отважненское,2018,3.0
03630446,Первосинюхинское,2018,9.0
03630450,Сладковское,2018,5.0
03630455,Упорненское,2018,5.0
03630458,Харьковское,2018,3.0
03632000,Ленинградский муниципальный район,2018,116.0
03632401,Белохуторское,2018,1.0
03632402,Восточное,2018,2.0
03632403,Коржовское,2018,2.0
03632404,Крыловское,2018,7.0
03632407,Куликовское,2018,6.0
03632410,Ленинградское,2018,80.0
03632413,Новоплатнировское,2018,3.0
03632414,Новоуманское,2018,5.0
03632415,Образцовое,2018,2.0
03632416,Уманское,2018,1.0
03632417,Первомайское,2018,7.0
03633000,Мостовский муниципальный район,2018,70.0
03633151,Мостовское,2018,28.0
03633156,Псебайское,2018,16.0
03633407,Баговское,2018,1.0
03633410,Беноковское,2018,4.0
03633413,Бесленеевское,2018,1.0
03633422,Губское,2018,7.0
03633431,Костромское,2018,2.0
03633434,Краснокутское,2018,4.0
03633440,Махошевское,2018,2.0
03633452,Унароковское,2018,3.0
03633461,Шедокское,2018,1.0
03633464,Ярославское,2018,1.0
03634000,Новокубанский муниципальный район,2018,93.0
03634101,Новокубанское,2018,49.0
03634402,Бесскорбненское,2018,4.0
03634403,Верхнекубанское,2018,4.0
03634407,Ковалевское,2018,7.0
03634413,Ляпинское,2018,2.0
03634422,Новосельское,2018,10.0
03634425,Прикубанское,2018,8.0
03634428,Прочноокопское,2018,3.0
03634431,Советское,2018,6.0
03635000,Новопокровский муниципальный район,2018,52.0
03635402,Горькобалковское,2018,4.0
03635404,Ильинское,2018,2.0
03635407,Калниболотское,2018,14.0
03635410,Кубанское,2018,8.0
03635413,Незамаевское,2018,2.0
03635419,Новопокровское,2018,21.0
03635422,Покровское,2018,1.0
03637000,Отрадненский муниципальный район,2018,110.0
03637402,Благодарненское,2018,1.0
03637404,Красногвардейское,2018,10.0
03637407,Малотенгинское,2018,5.0
03637413,Отрадненское,2018,57.0
03637416,Передовское,2018,7.0
03637425,Попутненское,2018,14.0
03637426,Рудьевское,2018,2.0
03637428,Спокойненское,2018,8.0
03637431,Удобненское,2018,6.0
03639000,Павловский муниципальный район,2018,180.0
03639402,Атаманское,2018,6.0
03639404,Веселовское,2018,2.0
03639410,Незамаевское,2018,1.0
03639413,Новолеушковское,2018,15.0
03639419,Новопетровское,2018,2.0
03639422,Новопластуновское,2018,7.0
03639428,Павловское,2018,93.0
03639430,Северное,2018,11.0
03639431,Среднечелбасское,2018,18.0
03639434,Старолеушковское,2018,21.0
03639440,Упорненское,2018,4.0
03641000,Приморско-Ахтарский муниципальный район,2018,156.0
03641101,Приморско-Ахтарское,2018,96.0
03641401,Ахтарское,2018,4.0
03641402,Бородинское,2018,7.0
03641404,Бриньковское,2018,5.0
03641407,Новопокровское,2018,12.0
03641410,Ольгинское,2018,15.0
03641413,Приазовское,2018,10.0
03641416,Свободное,2018,7.0
03643000,Северский муниципальный район,2018,496.0
03643152,Афипское,2018,89.0
03643155,Ильское,2018,107.0
03643158,Черноморское,2018,36.0
03643402,Азовское,2018,29.0
03643404,Григорьевское,2018,8.0
03643406,Калужское,2018,8.0
03643407,Львовское,2018,28.0
03643408,Михайловское,2018,3.0
03643410,Новодмитриевское,2018,29.0
03643413,Северское,2018,132.0
03643416,Смоленское,2018,25.0
03643419,Шабановское,2018,2.0
03645000,Славянский муниципальный район,2018,381.0
03645101,Славянское,2018,237.0
03645401,Ачуевское,2018,3.0
03645402,Анастасиевское,2018,30.0
03645403,Голубая Нива,2018,2.0
03645404,Забойское,2018,6.0
03645407,Кировское,2018,8.0
03645410,Коржевское,2018,10.0
03645412,Маевское,2018,2.0
03645413,Петровское,2018,13.0
03645414,Прибрежное,2018,26.0
03645415,Прикубанское,2018,7.0
03645416,Протокское,2018,14.0
03645420,Рисовое,2018,6.0
03645425,Целинное,2018,2.0
03645429,Черноерковское,2018,15.0
03647000,Староминский муниципальный район,2018,79.0
03647402,Канеловское,2018,8.0
03647404,Куйбышевское,2018,4.0
03647410,Рассветовское,2018,3.0
03647413,Староминское,2018,64.0
03649000,Тбилисский муниципальный район,2018,179.0
