0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,risk
0.3943622662573262,0.26735250892294776,0.4064866760168303,0.41888798037612424,0.24523892978151654,0.4082671300893744,0.4902772716732369,0.604970153676813,0.5983348334833484,0.5354900551162233,0.4879915941158811,0.6335042735042735,0.4925263157894736,0.09802517361111111,0.7208711111111112
0.38236114987440695,0.28370774721813985,0.39954417952314164,0.40433360588716266,0.22271293375394324,0.41717353525322737,0.47921290621790846,0.5933703060835698,0.6170117011701169,0.5290198897675533,0.46772740918643047,0.6456410256410257,0.5080701754385963,0.11705729166666667,0.7251288888888888
0.36561540608428694,0.2990972076422423,0.41115007012622723,0.3953393295175797,0.21287533590372706,0.3972815292949355,0.4763639977473747,0.588755768172389,0.6327632763276327,0.5514018691588786,0.4519663764635245,0.6464957264957265,0.5185964912280701,0.1271701388888889,0.7465422222222221
0.35500976835054426,0.31433970186857024,0.42117812061711074,0.3908830744071954,0.22897534758733495,0.3646971201588878,0.4823268294298871,0.5863426611913128,0.6642664266426643,0.555523604121735,0.42329630741519064,0.6193504273504273,0.5650526315789474,0.1303168402777778,0.69816
0.3277142059726486,0.3167331513751837,0.445757363253857,0.38887980376124287,0.22245589438018462,0.351756454816286,0.4612250306423296,0.6108970831040176,0.6662916291629163,0.6165827941528876,0.40663464425097573,0.602051282051282,0.6057543859649123,0.1312934027777778,0.6903288888888889
0.3021211275467486,0.316187276926307,0.476437587657784,0.42538838920686833,0.218366631615843,0.3453947368421052,0.4441315798191275,0.6269844629778587,0.6591359135913591,0.6620656601965013,0.3831732212548784,0.5607863247863248,0.6286315789473683,0.14258897569444445,0.687288888888889
0.28640803795701925,0.31251312198194414,0.5152875175315567,0.4542518397383483,0.21404369669353898,0.3448051142005958,0.44224334978633195,0.624232674315228,0.6614311431143114,0.6932183081715791,0.36214350045031524,0.5160341880341881,0.6536842105263158,0.14817708333333335,0.44240000000000007
0.35347474183644984,0.2948351879067814,0.4533660589060308,0.39431725265739986,0.1761888071036336,0.23414225422045679,0.3733395170106337,0.5793996867194445,0.6365436543654366,0.6117900790797987,0.514860402281597,0.7184615384615385,0.5707017543859649,0.13230251736111112,0.49855111111111117
0.3335473067262071,0.29934914969556997,0.46739130434782605,0.40024529844644313,0.2017759084005141,0.2071127110228401,0.35929373571404916,0.5475212734431226,0.6414041404140414,0.6554037862449077,0.4893425397778444,0.712957264957265,0.6141754385964912,0.13743489583333332,0.5073422222222222
0.30295841473625457,0.3056896913709847,0.4626577840112202,0.4322976287816844,0.24858044164037857,0.16137040714995035,0.3316659489184086,0.5584014224630626,0.6507200720072007,0.6826743350107837,0.4653257280096067,0.682837606837607,0.6771929824561403,0.13856336805555558,0.47121777777777774
0.2724811610382361,0.30430401007768215,0.4802244039270688,0.4549877350776778,0.2726253066947073,0.15696375372393245,0.3021168052472919,0.5471402565513738,0.6633663366336634,0.676443805415768,0.45181627138997293,0.6741880341880342,0.7060701754385964,0.14503038194444445,0.4365244444444445
0.25143734300865195,0.2900902792357758,0.5208976157082749,0.4696238757154538,0.2813179109709078,0.17275943396226412,0.270646304700699,0.5129334067143643,0.6477947794779478,0.7125329499161275,0.4422095466826778,0.6403418803418804,0.7263157894736841,0.16048177083333334,0.41000888888888887
0.3978788724532515,0.27824900272937225,0.43257363253856945,0.35118560915780866,0.14412898703119523,0.28897715988083417,0.42071090204392625,0.5220778121163372,0.6111611161116112,0.5714354181643901,0.5363254277994596,0.7100854700854701,0.6822807017543859,0.10421006944444444,0.32305777777777783
0.3680993580798214,0.29792147806004626,0.4415848527349228,0.4009403107113655,0.19231218600303773,0.2105573485600794,0.33524364792791606,0.4971000381016892,0.6192619261926192,0.5965971722981069,0.4737316121284899,0.6915213675213676,0.6912280701754385,0.1697482638888889,0.40041777777777776
0.3614289701367569,0.3049968507243334,0.476507713884993,0.41161079313164345,0.20441640378548898,0.18635178748758685,0.30340875211183627,0.5219508064857542,0.6068856885688569,0.6262640786005272,0.4464124887421195,0.6592820512820513,0.6979649122807017,0.1863064236111111,0.41012444444444446
0.3413898967345799,0.30575267688431657,0.4881837307152876,0.4627964022894521,0.21107606028741674,0.173038728897716,0.27366084738463575,0.5454045129334067,0.5766876687668766,0.6809968847352025,0.42224557190033024,0.6203760683760684,0.7148771929824561,0.20122612847222224,0.3817955555555556
0.2993301702483952,0.3316187276926307,0.48492286115007005,0.46467702371218317,0.2235074190910153,0.2105573485600794,0.23162288402292383,0.5316455696202531,0.6062106210621061,0.6959022286125089,0.4067847493245272,0.5916581196581197,0.7228070175438597,0.21028645833333334,0.3711555555555555
0.2956461066145688,0.33560781020365316,0.5049088359046284,0.47269010629599345,0.24051875219067648,0.2554617676266137,0.22151919700533343,0.47804919351424574,0.6105310531053105,0.7171818835370237,0.39312518763134197,0.5449572649572649,0.7309122807017543,0.2110894097222222,0.4150222222222222
0.40873569634384593,0.28356078102036536,0.43548387096774194,0.4049877350776779,0.22841453440822526,0.4118669314796425,0.4758339682644847,0.6208035222894881,0.619036903690369,0.579678888090103,0.48904232963074146,0.6131965811965813,0.48270175438596485,0.07953559027777779,0.4021066666666668
0.4005023723137036,0.28845265588914554,0.4434081346423563,0.398528209321341,0.21920785138450755,0.38775446871896724,0.4523139099612416,0.6258837475128064,0.6309180918091809,0.5724418883297389,0.4821374962473731,0.6203760683760684,0.49203508771929816,0.09713541666666665,0.4124088888888888
0.3905665643315657,0.30050388410665546,0.4538920056100982,0.38127555192150453,0.2246290454492347,0.3683900198609732,0.42955576903965287,0.6208881927098768,0.6402340234023401,0.5676491732566499,0.4566196337436206,0.6231111111111112,0.5272280701754386,0.11444227430555556,0.44225777777777786
0.3897013675690762,0.31312198194415286,0.4533660589060308,0.40923957481602613,0.22142773688515013,0.3395295431976167,0.419584589392785,0.6100503789001313,0.6518001800180019,0.5806853582554518,0.4374061843290303,0.6051282051282051,0.5463157894736842,0.12686631944444443,0.4460444444444444
0.3651130337705833,0.32044929666176775,0.46213183730715285,0.43344235486508587,0.21895081201074892,0.2991559086395233,0.42468612316560117,0.6114897760467382,0.6554005400540054,0.6169182842080039,0.42224557190033024,0.6035555555555556,0.576140350877193,0.1299370659722222,0.44945777777777773
0.3527770025118616,0.31345790468192314,0.4844319775596073,0.4491414554374489,0.22163804182731625,0.28609111221449846,0.4062344717924935,0.5965031116379492,0.6687668766876688,0.6633117661155044,0.4081356949864906,0.5953846153846155,0.5919649122807017,0.1345486111111111,0.43309333333333333
0.3357521629919062,0.30844005878647907,0.5080645161290323,0.45412919051512673,0.2271293375394322,0.2791397715988083,0.39546824792129065,0.5787223233563354,0.6870837083708371,0.7018931224538701,0.39627739417592317,0.5601709401709402,0.6139298245614035,0.14271918402777778,0.3437955555555556
0.3244766955065588,0.3010707537266429,0.5375175315568022,0.48119378577269006,0.2346068465942283,0.27972939424031773,0.38102494451253854,0.5643283518902671,0.7080558055805581,0.7108554996405464,0.3743620534374062,0.5203418803418803,0.6342456140350876,0.1546875,0.3534755555555556
0.3810493999441808,0.24948561830778923,0.4226507713884993,0.49619787408013083,0.20158897067414416,0.3181479642502482,0.4207771557292875,0.5954447313830913,0.5952295229522951,0.5829379343398035,0.5060042029420595,0.6977777777777778,0.5192982456140351,0.112109375,0.3463644444444444
0.380323751046609,0.2599412135208902,0.42468443197755956,0.4805396565821749,0.2305409510456829,0.2801328202581926,0.41319110875542453,0.5647517039922103,0.6084608460846084,0.5787203450754852,0.4858901230861603,0.6972307692307693,0.5412280701754385,0.12620442708333332,0.3781777777777777
0.3900921015908457,0.27262229687171957,0.4184081346423562,0.4699918233851186,0.24944502862483936,0.25145854021847064,0.3913936462715739,0.5689852250116422,0.5951845184518452,0.596549245147376,0.46652656859801855,0.6950427350427351,0.559438596491228,0.13618706597222224,0.3847377777777778
0.3761094055260954,0.2890825110224648,0.4233169705469846,0.5152085036794767,0.24117303423297112,0.2346077457795432,0.37598966442508364,0.5736420981330173,0.6226822682268227,0.582314881380302,0.4444611227859502,0.6562735042735044,0.620877192982456,0.13899739583333331,0.3900444444444444
0.3620987998883617,0.3055847155154315,0.4404277699859747,0.5469746524938675,0.2254001635705106,0.24062810327706055,0.3526352403352437,0.5449811608314635,0.6407290729072906,0.6134196022046489,0.4333533473431402,0.6281025641025642,0.6521403508771929,0.13819444444444445,0.7155466666666667
0.33977114150153503,0.31339491916859125,0.4641304347826086,0.5576860179885528,0.22254936324336957,0.2517688679245283,0.33299102262563357,0.5364294483722111,0.6521152115211521,0.6469206805655403,0.4034824377063945,0.5630769230769231,0.7184561403508771,0.1501736111111111,0.6576088888888889
0.3063912922132291,0.32561410875498636,0.48264375876577836,0.534914145543745,0.21093585699263934,0.2968905163853029,0.30079173154006694,0.5360484314804623,0.6449144914491448,0.6834411694224779,0.39132392674872407,0.5317264957264958,0.7390877192982455,0.16334635416666668,0.6502755555555556
0.3714205972648619,0.23989082511022464,0.38446704067321175,0.33037612428454616,0.1307162051641547,0.3361159384309831,0.42352668367177926,0.5772829262097285,0.5524302430243024,0.6124131320393003,0.5927649354548183,0.7550769230769231,0.6404561403508772,0.09208984375,0.4765955555555555
0.3839519955344683,0.2605080831408776,0.3951612903225806,0.35233033524121016,0.13690851735015772,0.2446933962264151,0.3728426143704244,0.5541679014436306,0.6125112511251125,0.5399952072849269,0.5121585109576704,0.7752478632478632,0.6795438596491228,0.16069878472222224,0.49780444444444444
0.34272955623778956,0.3013436909510812,0.40490883590462834,0.37829108748977924,0.15445729641313238,0.2083229890764647,0.3855964488024647,0.5499343804241987,0.6008100810081008,0.5664030673376468,0.48288802161513056,0.7280341880341881,0.727719298245614,0.1652126736111111,0.5314933333333333
0.3227463019815797,0.30184757505773674,0.42626227208976153,0.38266557645134913,0.17882930248860848,0.1742490069513406,0.3469374233941763,0.5600524956606411,0.6246624662466247,0.5752695902228613,0.4662263584509156,0.7041367521367522,0.7468421052631578,0.18203125000000003,0.5477422222222222
0.30859614847892824,0.29567499475120723,0.4756311360448807,0.38389206868356496,0.18233438485804418,0.18290714995034754,0.3000629410010932,0.5633546420557978,0.6039603960396038,0.6613946800862689,0.44791353947763435,0.6606495726495727,0.750877192982456,0.1960720486111111,0.47724444444444436
0.2690482835612615,0.3078102036531598,0.501227208976157,0.3881847914963205,0.20619231218600304,0.16205312810327704,0.30214993208997254,0.5527285042970239,0.6219621962196219,0.6878983944404504,0.4160912638847193,0.6010256410256412,0.8176491228070175,0.20517578125,0.42604444444444445
0.3691320122802121,0.2713835817761915,0.417531556802244,0.4097301717089125,0.11241967519570044,0.3216546673286991,0.450425679928446,0.6310486431565132,0.6351035103510351,0.5853342918763479,0.5812068447913539,0.7128205128205128,0.5145263157894736,0.08327907986111112,0.5889599999999999
0.3713089589729277,0.26369934914969556,0.4313464235624123,0.4231807031888798,0.11660240682322702,0.2823982125124131,0.4268393679398417,0.607510266288472,0.653015301530153,0.5706685837526959,0.564845391774242,0.7262564102564103,0.5298245614035086,0.10593532986111111,0.6018133333333333
0.3598939436226626,0.2616628175519631,0.41889901823281905,0.42681929681112013,0.14412898703119523,0.23982125124131082,0.3905654752045583,0.5941323398670674,0.6640864086408642,0.5807812125569135,0.5436805764034823,0.764102564102564,0.5587719298245614,0.12098524305555557,0.6641955555555557
0.34630198157968184,0.2781230317027084,0.4224403927068724,0.4168847097301717,0.18319897184250497,0.18877234359483613,0.3702918474840163,0.5863426611913128,0.6545454545454545,0.6144260723699975,0.5154608225758031,0.7720683760683761,0.5848070175438596,0.1323893229166667,0.6652266666666666
0.32400223276583867,0.2867940373714046,0.43765778401122024,0.41762060506950116,0.22133426802196518,0.15119165839126117,0.36234140524066655,0.5648363744125989,0.6620162016201621,0.6531991373112868,0.48634043830681467,0.7437606837606838,0.6399999999999999,0.1377170138888889,0.724151111111111
0.29776723416131734,0.28402267478479953,0.46097475455820475,0.4260834014717907,0.23752774856875802,0.14214560575968221,0.3242455361579488,0.5626349434824943,0.6698919891989199,0.6824826264078601,0.4612728910237166,0.7150769230769232,0.7148771929824561,0.14414062500000002,0.7302577777777778
0.2790120011163829,0.2916229267268528,0.4622019635343618,0.4520850367947669,0.26045098726486743,0.16264275074478649,0.2772054195514626,0.547436603022734,0.6588658865886587,0.7355379822669542,0.43890723506454515,0.6670085470085471,0.7527719298245613,0.15205078125,0.6722933333333332
0.28012838403572426,0.29101406676464414,0.4870266479663395,0.45228945216680294,0.26526463371889236,0.19907522343594833,0.2397058336369961,0.5197070403454552,0.6746174617461747,0.7608914450035946,0.41008706094265984,0.5881367521367522,0.8101754385964911,0.16699218749999997,0.643057777777778
0.4169969299469718,0.24824690321226117,0.40073632538569426,0.3596075224856909,0.17380535109241735,0.3488083416087388,0.44522476562758806,0.5932433004529868,0.5801080108010801,0.675581116702612,0.5477334133893725,0.6866666666666668,0.5357894736842105,0.08723958333333333,0.6464711111111111
0.4169690203739883,0.25211001469661976,0.4096423562412342,0.35932134096484053,0.16322000233672157,0.32609235352532273,0.4340941464868983,0.5655984081960966,0.616111611161116,0.6151929067816918,0.5412788952266587,0.7162393162393162,0.5405964912280701,0.10516493055555556,0.6212888888888889
0.37175551214066427,0.2993071593533488,0.40809957924263673,0.43282910874897784,0.20039724266853606,0.22123262164846072,0.3899691920363071,0.5638203293679354,0.6302880288028803,0.6207524562664749,0.4821374962473731,0.6820512820512822,0.6296842105263157,0.13479817708333333,0.6127466666666667
0.3458275188389618,0.3144656728952341,0.4190743338008415,0.47890433360588713,0.19866806869961443,0.2097504965243297,0.3616126147016928,0.5675458278650354,0.6330783078307831,0.6277498202731847,0.4581206844791354,0.6525128205128206,0.659157894736842,0.15,0.64744
0.3223555679598102,0.32122611799286166,0.4370266479663394,0.4797219950940311,0.2093702535342914,0.20655412115193642,0.32967833835757115,0.570551627788832,0.6222322232223222,0.6877546129882579,0.4381567096967877,0.6133333333333334,0.7061754385964911,0.15706380208333331,0.6642044444444445
0.4018978509628802,0.2547344110854503,0.3797335203366059,0.40899427636958297,0.17273045916579038,0.3815479145978153,0.5081657667207738,0.5970958045806697,0.5339333933393339,0.5344356578001438,0.5412788952266587,0.7169914529914531,0.5505263157894735,0.08407118055555556,0.565768888888889
0.3978230533072844,0.2661347889985303,0.3914796633941094,0.39411283728536384,0.16146746115200372,0.3683589870903674,0.4878258853148707,0.5945556919690107,0.5685868586858686,0.5034267912772585,0.5136595616931853,0.7232136752136753,0.579719298245614,0.10494791666666667,0.6481066666666667
0.3917108568238906,0.2848624816292253,0.38029453015427767,0.3757972199509403,0.16543988783736419,0.3532460278053624,0.468413555504025,0.6075102662884722,0.5867686768676867,0.5078360891445004,0.484238967277094,0.7132307692307692,0.6021052631578947,0.12473958333333335,0.6863733333333334
0.38601730393524974,0.3056896913709847,0.3814866760168303,0.37702371218315617,0.1819838766211006,0.32243048659384305,0.46112565011428763,0.6191524490919097,0.6051305130513052,0.5142583273424395,0.45361753227259083,0.6806837606837607,0.6287368421052631,0.13624131944444445,0.6735466666666666
0.3653921295004186,0.31387780810413607,0.4020687237026648,0.3919460343417825,0.19904194415235427,0.2817465243296921,0.44664921986285494,0.6462469836162736,0.6183618361836184,0.5415768032590462,0.42029420594416095,0.637948717948718,0.6858596491228068,0.14428168402777777,0.6414311111111112
0.33840357242534186,0.3172370354818392,0.44873772791023847,0.37538838920686834,0.21385675896716907,0.2628475670307845,0.41110411766654525,0.6678802760255705,0.6426642664266425,0.573640067098011,0.39927949564695286,0.5993162393162393,0.7101754385964911,0.1557074652777778,0.6500355555555556
0.3254256209879989,0.3211211421373084,0.4841164095371669,0.40556009811937854,0.21280523425633835,0.25533763654419067,0.403551197535363,0.64709368782016,0.6559405940594059,0.6372393961179008,0.3689582707895527,0.5384615384615385,0.731719298245614,0.16788194444444446,0.6341333333333333
0.3027909572983533,0.319609489817342,0.5300490883590464,0.41512673753066226,0.20243019044280874,0.28621524329692155,0.3731738827972306,0.6420981330172304,0.693069306930693,0.674287083632878,0.34698288802161514,0.480923076923077,0.7431228070175437,0.17893880208333335,0.6306755555555555
0.4147362545353056,0.2500104975855553,0.37938288920056096,0.34668847097301714,0.16903843906998478,0.35979394240317775,0.448404942524928,0.6073409254476948,0.6579657965796579,0.5684160076683442,0.45091564094866404,0.644991452991453,0.6145964912280701,0.15542534722222223,0.5982488888888889
0.38180295841473616,0.2809153894604241,0.3762272089761571,0.37003270645952574,0.17712349573548314,0.29645605759682225,0.46079438168748144,0.5936666525549299,0.6741674167416741,0.597795351066379,0.43425397778444913,0.6211965811965813,0.6543859649122806,0.16165364583333333,0.6239111111111112
0.36849009210159084,0.2979214780600462,0.4014025245441795,0.3816843826655764,0.18576936558009113,0.24770357497517376,0.44038824659621695,0.6004826213962152,0.6740774077407742,0.657895998082914,0.4118883218252776,0.5884444444444444,0.6825964912280701,0.16927083333333334,0.5835022222222221
0.3631035445157689,0.3095528028553433,0.41058906030855535,0.3901471790678659,0.19749970790980254,0.21375372393247266,0.44654983933481307,0.5791456754582787,0.68001800180018,0.6941768511861971,0.4004803362353647,0.5702905982905984,0.6865614035087719,0.17318793402777777,0.5323288888888889
0.3567122523025397,0.31849674574847786,0.43250350631136036,0.4065821749795585,0.21180044397710013,0.19305486593843096,0.43502169808195584,0.5723720418271876,0.6747524752475248,0.7280134196022046,0.38637045932152503,0.5254358974358975,0.6921052631578947,0.18238932291666668,0.5269244444444444
0.36140106056377336,0.2600041990342221,0.41444600280504906,0.3690923957481602,0.28040658955485454,0.4478959781529295,0.501805412926094,0.5946403623893992,0.6409990999099909,0.5345794392523364,0.4498649054338036,0.6121709401709402,0.5227017543859648,0.10871310763888889,0.6984444444444445
0.3488696622941669,0.26449716565190007,0.4118863955119214,0.38327882256745704,0.25049655333567006,0.4525508937437935,0.49133733063901686,0.6051394945175903,0.6422142214221421,0.5610352264557872,0.4303512458721104,0.6094017094017095,0.5410526315789473,0.12415364583333334,0.6958755555555555
0.32785375383756626,0.2716775141717405,0.4239481065918653,0.38986099754701553,0.22404486505432877,0.45909880834160877,0.49557756650213675,0.6004826213962153,0.6554455445544554,0.5854780733285405,0.4124887421194836,0.5965811965811966,0.5643508771929824,0.13421223958333334,0.7269422222222222
0.3055260954507396,0.27883686752047027,0.43467741935483867,0.42097301717089125,0.19904194415235427,0.46859483614697117,0.49233113591943556,0.6223275898564837,0.6568406840684068,0.6180206086748143,0.3900480336235364,0.5704615384615386,0.5882105263157894,0.14048394097222222,0.6819555555555555
0.2763885012559308,0.281629225278186,0.45357643758765775,0.47894521668029433,0.18095571912606612,0.4608987090367428,0.4846788352602114,0.638838321832268,0.6615661566156615,0.6486460579918525,0.3720504353047133,0.5410256410256411,0.6148771929824561,0.14493272569444443,0.6941155555555555
0.25576332682109965,0.2868780180558472,0.4624474053295933,0.5228945216680295,0.17158546559177473,0.4414411618669314,0.49282803855964485,0.6532322932983362,0.6602160216021602,0.6973400431344358,0.35634944461122786,0.5005128205128205,0.6263157894736842,0.15058593750000002,0.6373511111111112
0.42087636059168293,0.25981524249422633,0.42075736325385693,0.4315208503679477,0.17934338123612575,0.42009061569016876,0.5219465332759134,0.6282545192836883,0.6066606660666066,0.6473520249221184,0.4893425397778445,0.6056410256410257,0.48515789473684207,0.07668185763888889,0.7123555555555555
0.4180295841473625,0.2673105185807264,0.4183029453015428,0.4165985282093213,0.18170347003154574,0.38800273088381326,0.4947162685924405,0.616654671690445,0.6300630063006301,0.6144260723699977,0.4903932752927049,0.6214017094017095,0.48701754385964907,0.09593098958333333,0.57824
0.39612056935528883,0.280390510182658,0.420617110799439,0.4159852820932134,0.18847996261245475,0.35572864945382326,0.4723887766256999,0.6169933533719995,0.6399639963996399,0.5976515696141864,0.4759831882317623,0.6386324786324787,0.5045614035087719,0.11337890625000001,0.5788711111111111
0.37217415573541723,0.29204283014906574,0.42286115007012626,0.4167211774325429,0.20467344315924757,0.30914846077457786,0.4376055918110445,0.6425214851191737,0.6525652565256527,0.5907979870596693,0.46832782948063645,0.6494017094017095,0.5206315789473684,0.12510850694444445,0.6784088888888888
0.3276583868266816,0.2979214780600462,0.4527349228611501,0.4290269828291087,0.21932468746348874,0.25788232373386294,0.4304833206347104,0.6482790737056009,0.6606210621062105,0.6069973640067099,0.46037226058240766,0.6323760683760684,0.5496842105263157,0.13541666666666666,0.65912
0.3055540050237231,0.308209111904262,0.44635343618513323,0.44292722812755514,0.23780815515831288,0.21663977159880834,0.4086858581508597,0.6477287159730748,0.6584158415841583,0.6534387730649412,0.44205944160912636,0.6294017094017094,0.603298245614035,0.13778211805555557,0.6574577777777778
0.2663689645548423,0.3182867940373714,0.46528751753155684,0.43597710547833196,0.2444210772286482,0.22691161866931478,0.38274754033193104,0.6318106769400109,0.6631413141314131,0.7004553079319434,0.4293005103572501,0.6061538461538463,0.6421052631578946,0.14249131944444443,0.6132799999999999
0.24487859335752163,0.3068654209531808,0.5018583450210378,0.45036794766966476,0.2666199322350742,0.22703574975173782,0.3483618776294432,0.6223275898564837,0.6875337533753376,0.7199137311286844,0.4067847493245272,0.5724444444444444,0.6728421052631578,0.15205078125,0.5737511111111111
0.4408317052749093,0.24946462313667855,0.42201963534361847,0.38062142273098937,0.17051057366514782,0.2991559086395233,0.4041806075462948,0.5449811608314635,0.5963546354635463,0.5560508027797747,0.5156109276493546,0.7144615384615385,0.5945263157894736,0.1292751736111111,0.5394755555555555
0.43594753000279096,0.2687801805584715,0.4006661991584853,0.4152902698282911,0.185068349106204,0.2599615193644489,0.39619703846026433,0.5367257948435714,0.606030603060306,0.5660196501317997,0.4915941158811168,0.709948717948718,0.5984210526315789,0.1435546875,0.5364977777777779
0.4110242813284957,0.29275666596682764,0.4022440392706872,0.43528209321340966,0.2050005841803949,0.21201588877855015,0.39924470798688183,0.5319419160916133,0.596039603960396,0.6080996884735203,0.4657760432302612,0.6824957264957265,0.6389473684210526,0.1503689236111111,0.56416
0.3859056656433157,0.3159773252152005,0.38769284712482466,0.4569910057236304,0.22888187872415003,0.1825037239324727,0.3733395170106337,0.5317302400406417,0.5985598559855986,0.6420800383417204,0.43980786550585416,0.6547008547008547,0.6928070175438596,0.15751953125,0.6071733333333333
0.36952274630198156,0.3337182448036951,0.410273492286115,0.4800899427636958,0.2246757798808272,0.19504096325719955,0.32209229138370826,0.537614834257652,0.5993699369936993,0.6685837526959023,0.41759231462023416,0.6205811965811967,0.7184912280701754,0.16693793402777776,0.550568888888889
0.35556795981021494,0.34495066134789,0.4386044880785414,0.4836467702371218,0.23981773571678935,0.221977408142999,0.29631960777818267,0.516743575631853,0.5977047704770476,0.6703570572729451,0.39627739417592317,0.572991452991453,0.7403508771929823,0.17789713541666666,0.5381155555555556
0.4235277700251186,0.3047029183287843,0.39859747545582047,0.3695012264922322,0.14389531487323284,0.37738952333664344,0.43283532646503464,0.6087803225943016,0.6048604860486049,0.5572489815480469,0.5174121885319724,0.6847863247863247,0.5561754385964911,0.09463975694444444,0.41856
0.40664247837008094,0.31316397228637416,0.42791023842917253,0.3666802943581357,0.13342680219651828,0.3392192154915591,0.43959320237188193,0.5806274078150798,0.6278127812781279,0.548574167265756,0.4977484238967277,0.6936752136752137,0.5654035087719298,0.11666666666666667,0.43632888888888893
0.39045492603963156,0.32193995381062357,0.4428471248246844,0.37052330335241207,0.14415235424699147,0.29595953326713004,0.4435684234935569,0.5762245459548707,0.6309630963096309,0.5508267433501078,0.4752326628640048,0.6738461538461539,0.5967017543859648,0.1345486111111111,0.4752888888888888
