oktmo,name,year,inflow
01630473,Стуковский сельсовет,2012,12.0
01630482,Черемновский сельсовет,2012,23.0
01630485,Чернопятовский сельсовет,2012,4.0
01630490,Шаховский сельсовет,2012,12.0
01631000,Панкрушихинский муниципальный район,2012,188.0
01631411,Велижанский сельсовет,2012,6.0
01631417,Железнодорожный сельсовет,2012,19.0
01631422,Зятьковский сельсовет,2012,13.0
01631433,Кривинский сельсовет,2012,8.0
01631444,Луковский сельсовет,2012,7.0
01631456,Панкрушихинский сельсовет,2012,66.0
01631467,Подойниковский сельсовет,2012,43.0
01631478,Романовский сельсовет,2012,13.0
01631489,Урываевский сельсовет,2012,13.0
01632000,Первомайский муниципальный район,2012,436.0
01632406,Акуловский сельсовет,2012,2.0
01632412,Баюновоключевский сельсовет,2012,9.0
01632416,Берёзовский сельсовет,2012,58.0
01632420,Бобровский сельсовет,2012,40.0
01632422,Боровихинский сельсовет,2012,66.0
01632425,Жилинский сельсовет,2012,4.0
01632434,Зудиловский сельсовет,2012,62.0
01632442,Логовской сельсовет,2012,10.0
01632445,Новоберёзовский сельсовет,2012,6.0
01632449,Первомайский сельсовет,2012,33.0
01632454,Повалихинский сельсовет,2012,48.0
01632461,Рассказихинский сельсовет,2012,4.0
01632472,Санниковский сельсовет,2012,24.0
01632483,Северный сельсовет,2012,4.0
01632494,Сибирский сельсовет,2012,55.0
01632496,Солнечный сельсовет,2012,6.0
01632497,Сорочелоговской сельсовет,2012,5.0
01633000,Петропавловский муниципальный район,2012,79.0
01633405,Алексеевский сельсовет,2012,4.0
01633407,Антоньевский сельсовет,2012,13.0
01633414,Зеленодольский сельсовет,2012,5.0
01633423,Камышенский сельсовет,2012,6.0
01633434,Николаевский сельсовет,2012,11.0
01633440,Новообинский сельсовет,2012,10.0
01633446,Паутовский сельсовет,2012,6.0
01633457,Петропавловский сельсовет,2012,13.0
01633479,Соловьихинский сельсовет,2012,11.0
01634000,Поспелихинский муниципальный район,2012,146.0
01634408,Борковский сельсовет,2012,6.0
01634422,12 лет Октября сельсовет,2012,3.0
01634433,Калмыцко-Мысовской сельсовет,2012,16.0
01634439,Клепечихинский сельсовет,2012,8.0
01634445,Красноалтайский сельсовет,2012,5.0
01634450,Красноярский сельсовет,2012,10.0
01634467,Мамонтовский сельсовет,2012,5.0
01634478,Николаевский сельсовет,2012,8.0
01634482,Озимовский сельсовет,2012,3.0
01634489,Поспелихинский сельсовет,2012,4.0
01634495,Поспелихинский Центральный сельсовет,2012,78.0
01635000,Ребрихинский муниципальный район,2012,161.0
01635407,Беловский сельсовет,2012,12.0
01635412,Боровлянский сельсовет,2012,3.0
01635419,Воронихинский сельсовет,2012,6.0
01635430,Зеленорощинский сельсовет,2012,16.0
01635436,Зиминский сельсовет,2012,17.0
01635442,Клочковский сельсовет,2012,8.0
01635448,Куликовский сельсовет,2012,2.0
01635456,Пановский сельсовет,2012,12.0
01635459,Подстепновский сельсовет,2012,7.0
01635464,Ребрихинский сельсовет,2012,48.0
01635470,Рожне-Логовской сельсовет,2012,3.0
01635476,Станционно-Ребрихинский сельсовет,2012,13.0
01635479,Усть-Мосихинский сельсовет,2012,10.0
01635484,Шумилихинский сельсовет,2012,2.0
01635495,Яснополянский сельсовет,2012,2.0
01636000,Родинский муниципальный район,2012,135.0
01636410,Зелёнолуговской сельсовет,2012,2.0
01636422,Каяушинский сельсовет,2012,2.0
01636428,Кочкинский сельсовет,2012,2.0
01636434,Мирненский сельсовет,2012,16.0
01636445,Покровский сельсовет,2012,8.0
01636451,Раздольненский сельсовет,2012,22.0
01636456,Родинский сельсовет,2012,42.0
01636468,Степновский сельсовет,2012,9.0
01636472,Степно-Кучукский сельсовет,2012,9.0
01636474,Шаталовский сельсовет,2012,7.0
01636480,Центральный сельсовет,2012,9.0
01636491,Ярослав-Логовской сельсовет,2012,7.0
01637000,Романовский муниципальный район,2012,77.0
01637407,Гилёв-Логовской сельсовет,2012,1.0
01637412,Грано-Маяковский сельсовет,2012,7.0
