oktmo,name,year,outflow
29615401,поселок Мятлево,2019,5.0
29616000,Козельский муниципальный район,2019,52.0
29616101,город Козельск,2019,17.0
29616104,город Сосенский,2019,16.0
29616408,село Бурнашево,2019,1.0
29616412,село Волконское,2019,1.0
29616420,деревня Каменка,2019,1.0
29616424,деревня Киреевское-Первое,2019,2.0
29616428,деревня Лавровск,2019,4.0
29616432,село Нижние Прыски,2019,2.0
29616440,деревня Подборки,2019,4.0
29616448,село Попелево,2019,1.0
29616452,деревня Сенино-Первое,2019,3.0
29618000,Куйбышевский муниципальный район,2019,51.0
29618408,поселок Бетлица,2019,17.0
29618412,село Бутчино,2019,12.0
29618424,село Жерелево,2019,14.0
29618440,деревня Высокое,2019,2.0
29618444,село Мокрое,2019,6.0
29620000,Людиновский муниципальный район,2019,93.0
29620101,город Людиново,2019,76.0
29620404,село Букань,2019,1.0
29620416,деревня Игнатовка,2019,3.0
29620428,село Заречный,2019,3.0
29620432,деревня Манино,2019,3.0
29620440,деревня Заболотье,2019,7.0
29623000,Малоярославецкий муниципальный район,2019,224.0
29623101,город Малоярославец,2019,124.0
29623412,поселок Детчино,2019,12.0
29623420,деревня Ерденево,2019,2.0
29623428,село Ильинское,2019,1.0
29623432,село Коллонтай,2019,14.0
29623436,село Кудиново,2019,7.0
29623440,село Спас-Загорье,2019,7.0
29623448,село Маклино,2019,17.0
29623452,село Головтеево,2019,3.0
29623456,деревня Михеево,2019,9.0
29623460,село Недельное,2019,2.0
29623472,деревня Рябцево,2019,3.0
29623476,поселок Юбилейный,2019,2.0
29623480,деревня Шумятино,2019,20.0
29623484,деревня Березовка,2019,1.0
29625000,Медынский муниципальный район,2019,111.0
29625101,город Медынь,2019,82.0
29625404,село Адуево,2019,4.0
29625412,деревня Глухово,2019,1.0
29625425,деревня Михальчуково,2019,3.0
29625428,село Кременское,2019,11.0
29625436,деревня Варваровка,2019,3.0
29625443,село Никитское,2019,2.0
29625460,деревня Романово,2019,5.0
29627000,Мещовский муниципальный район,2019,121.0
29627101,город Мещовск,2019,54.0
29627412,село Гаврики,2019,9.0
29627424,железнодорожная станция Кудринская,2019,19.0
29627425,поселок Молодежный,2019,20.0
29627440,село Серпейск,2019,19.0
29629000,Мосальский муниципальный район,2019,89.0
29629101,город Мосальск,2019,54.0
29629404,село Боровенск,2019,5.0
29629408,деревня Воронино,2019,2.0
29629424,деревня Долгое,2019,4.0
29629440,деревня Людково,2019,8.0
29629448,деревня Посконь,2019,2.0
29629452,деревня Путогино,2019,1.0
29629456,поселок Раменский,2019,5.0
29629458,деревня Савино,2019,6.0
29629460,деревня Гачки,2019,1.0
29629468,село Дашино,2019,1.0
29632000,Перемышльский муниципальный район,2019,36.0
29632401,село Перемышль,2019,11.0
29632404,село Ахлебинино,2019,4.0
29632420,деревня Горки,2019,1.0
29632436,деревня Погореловка,2019,3.0
29632440,село Корекозево,2019,4.0
29632448,деревня Григоровское,2019,7.0
29632460,деревня Покровское,2019,6.0
29634000,Спас-Деменский муниципальный район,2019,35.0
29634101,город Спас-Деменск,2019,15.0
29634408,деревня Болва,2019,3.0
29634416,село Любунь,2019,4.0
29634424,хутор Новоалександровский,2019,1.0
29634428,село Павлиново,2019,6.0
29634436,деревня Понизовье,2019,1.0
29634440,деревня Снопот,2019,1.0
29634448,село Чипляево,2019,4.0
29636000,Сухиничский муниципальный район,2019,96.0
29636101,город Сухиничи,2019,37.0
29636157,поселок Середейский,2019,16.0
29636404,деревня Алнеры,2019,1.0
29636408,деревня Бордуково,2019,2.0
29636412,село Стрельна,2019,11.0
29636416,деревня Верховая,2019,4.0
29636420,деревня Глазково,2019,1.0
29636426,деревня Ермолово,2019,4.0
29636428,село Богдановы Колодези,2019,2.0
29636432,село Хотень,2019,2.0
29636436,село Брынь,2019,4.0
29636440,деревня Радождево,2019,2.0
29636445,деревня Соболевка,2019,2.0
29636452,село Шлиппово,2019,8.0
29638000,Тарусский муниципальный район,2019,121.0
29638101,город Таруса,2019,78.0
29638404,село Барятино,2019,5.0
29638408,село Волковское,2019,2.0
29638412,деревня Похвиснево,2019,4.0
29638416,село Некрасово,2019,5.0
29638420,село Кузьмищево,2019,9.0
29638424,село Вознесенье,2019,5.0
29638428,село Лопатино,2019,3.0
29638436,село Петрищево,2019,1.0
29638440,деревня Алекино,2019,9.0
29642000,Ульяновский муниципальный район,2019,25.0
29642418,село Заречье,2019,8.0
29642456,село Ульяново,2019,17.0
29644000,Ферзиковский муниципальный район,2019,154.0
29644402,поселок Ферзиково,2019,36.0
29644403,поселок Дугна,2019,10.0
29644404,село Авчурино,2019,19.0
29644408,деревня Аристово,2019,3.0
29644412,Бебелевский сельсовет,2019,19.0
29644424,село Грабцево,2019,24.0
29644428,Октябрьский сельсовет,2019,5.0
29644432,деревня Красный Городок,2019,12.0
29644440,деревня Зудна,2019,3.0
29644444,деревня Ястребовка,2019,13.0
29644448,село Кольцово,2019,3.0
29644452,деревня Бронцы,2019,3.0
29644468,деревня Сугоново,2019,2.0
29644480,село Ферзиково,2019,2.0
29646000,Хвастовичский муниципальный район,2019,2.0
29646420,поселок Еленский,2019,2.0
29650000,Юхновский муниципальный район,2019,9.0
29650101,город Юхнов,2019,3.0
29650424,село Климов Завод,2019,2.0
29650436,деревня Рыляки,2019,1.0
29650442,деревня Плоское,2019,1.0
29650460,село Щелканово,2019,2.0
29701000,город Калуга,2019,7660.0
29715000,город Обнинск,2019,2003.0
30601000,Алеутский муниципальный район,2019,6.0
30601400,Сельские поселения Алеутского муниципального района,2019,6.0
30601401,Никольское,2019,6.0
30604000,Быстринский муниципальный район,2019,9.0
30604400,Сельские поселения Быстринского муниципального района/,2019,9.0
30604401,Эссовское,2019,9.0
30607000,Елизовский муниципальный район,2019,720.0
30607101,Елизовское,2019,463.0
30607400,Сельские поселения Елизовского муниципального района/,2019,254.0
30607407,Корякское,2019,30.0
30607410,Начикинское,2019,10.0
30607413,Николаевское,2019,6.0
30607416,Новоавачинское,2019,52.0
30607418,Новолесновское,2019,1.0
30607419,Паратунское,2019,65.0
30607421,Пионерское,2019,76.0
30607422,Раздольненское,2019,14.0
30610000,Мильковский муниципальный район,2019,16.0
30610400,Сельские поселения Мильковского муниципального района,2019,16.0
30610401,Мильковское,2019,15.0
30610408,Атласовское,2019,1.0
30613000,Соболевский муниципальный район,2019,30.0
30613400,Сельские поселения Соболевского муниципального района/,2019,30.0
30613401,Соболевское,2019,22.0
30613402,Устьевое,2019,8.0
30616000,Усть-Большерецкий муниципальный район,2019,27.0
30616157,Озерновское,2019,8.0
30616157,Озерновское,2019,
30616162,Октябрьское,2019,2.0
30616162,Октябрьское,2019,
30616400,Сельские поселения Усть-Большерецкого муниципального района/,2019,26.0
30616402,Апачинское,2019,8.0
30616407,Кавалерское,2019,4.0
30616410,Усть-Большерецкое,2019,4.0
30619000,Усть-Камчатский муниципальный район,2019,26.0
30619400,Сельские поселения Усть-Камчатского муниципального района/,2019,26.0
30619401,Усть-Камчатское,2019,22.0
30619402,Ключевское,2019,4.0
30701000,Петропавловск-Камчатский,2019,3412.0
30824000,Карагинский муниципальный район,2019,68.0
30824400,Сельские поселения Карагинского муниципального района/,2019,68.0
30824401,село Ивашка,2019,1.0
30824403,село Карага,2019,1.0
30824405,село Тымлат,2019,2.0
30827000,Олюторский муниципальный район,2019,81.0
30827400,Сельские поселения Олюторского муниципального района/,2019,81.0
30827402,село Ачайваям,2019,2.0
30827403,село Вывенка,2019,16.0
30827405,село Тиличики,2019,63.0
30829000,Пенжинский муниципальный район,2019,2.0
30829400,Сельские поселения Пенжинского муниципального района/,2019,2.0
30829402,село Каменское,2019,1.0
30829403,село Манилы,2019,1.0
30832000,Тигильский муниципальный район,2019,8.0
30832400,Сельские поселения Тигильского муниципального района/,2019,8.0
30832405,село Тигиль,2019,5.0
30832407,село Усть-Хайрюзово,2019,3.0
30851000,поселок Палана,2019,7.0
32601000,Беловский муниципальный район,2019,14.0
32601412,Евтинское,2019,8.0
32601414,Новобачатское,2019,1.0
32601432,Менчерепское,2019,1.0
32601452,Старопестеревское,2019,4.0
32602000,Гурьевский муниципальный район,2019,14.0
32602101,Гурьевское,2019,11.0
32602104,Салаирское,2019,1.0
32602420,Малосалаирское,2019,1.0
32602435,Сосновское,2019,1.0
32607000,Кемеровский муниципальный район,2019,74.0
32607408,Береговое,2019,1.0
32607412,Березовское,2019,16.0
32607416,Щегловское,2019,1.0
32607424,Елыкаевское,2019,7.0
32607441,Суховское,2019,44.0
32607444,Ягуновское,2019,5.0
32610000,Крапивинский муниципальный район,2019,5.0
32610151,Крапивинское,2019,3.0
32610153,Зеленогорское,2019,2.0
32613000,ND,2019,14.0
32613412,Горняцкое,2019,5.0
32613416,Демьяновское,2019,4.0
32613420,Драченинское,2019,1.0
32613432,Краснинское,2019,1.0
32613448,Подгорновское,2019,2.0
32613452,Чкаловское,2019,1.0
32616000,Мариинский муниципальный район,2019,10.0
32616101,Мариинское,2019,9.0
32616414,Калининское,2019,1.0
32619000,Новокузнецкий муниципальный район,2019,20.0
32619422,загорское,2019,6.0
32619432,Красулинское,2019,3.0
32619460,Сосновское,2019,5.0
32619468,Терсинское (до 2014г.),2019,2.0
32619473,центральное,2019,4.0
32622000,Прокопьевский муниципальный район,2019,19.0
32622420,Калачевское,2019,7.0
32622424,ND,2019,1.0
32622448,Сафоновское,2019,5.0
32622452,Терентьевское,2019,2.0
32622460,Яснополянское,2019,4.0
32625000,Промышленновский муниципальный район,2019,7.0
32625151,Промышленновское,2019,3.0
32625408,Вагановское,2019,1.0
32625436,Пушкинское,2019,1.0
32625440,Тарабаринское,2019,1.0
32625444,Тарасовское,2019,1.0
32627000,Таштагольский муниципальный район,2019,41.0
32627101,Таштагольское,2019,24.0
32627154,Казское,2019,1.0
32627157,Мундыбашское,2019,2.0
32627162,Спасское,2019,2.0
32627175,Шерегешское,2019,5.0
32627413,Каларское,2019,6.0
32627417,Коуринское,2019,1.0
32631000,Топкинский муниципальный район,2019,5.0
32631101,Топкинское,2019,1.0
32631412,Зарубинское,2019,2.0
32631424,Соломенское,2019,1.0
32631428,Топкинское.,2019,1.0
32634000,Тяжинский муниципальный район,2019,2.0
32634151,Тяжинское,2019,2.0
32640000,Юргинский муниципальный район,2019,5.0
32640420,Новоромановское,2019,1.0
32640428,Проскоковское,2019,2.0
32640436,Юргинское,2019,2.0
32643000,Яйский муниципальный район,2019,2.0
32643416,ND,2019,2.0
32646000,Яшкинский муниципальный район,2019,8.0
32646151,Яшкинское,2019,7.0
32646432,Поломошинское,2019,1.0
32701000,Кемеровский,2019,1277.0
32701362,Заводский,2019,239.0
32701364,Кировский,2019,40.0
32701365,Ленинский,2019,661.0
32701367,Рудничный,2019,75.0
32701370,Центральный,2019,262.0
32704000,Анжеро-Судженский,2019,34.0
32707000,Беловский,2019,270.0
32710000,Березовский,2019,153.0
32715000,Калтанский,2019,6.0
32716000,Киселевский,2019,10.0
32719000,Ленинск-Кузнецкий,2019,57.0
32725000,Междуреченский,2019,86.0
32728000,Мысковский,2019,8.0
32731000,Новокузнецкий,2019,1091.0
32731362,Заводский,2019,47.0
32731364,Кузнецкий,2019,22.0
32731367,Куйбышевский,2019,258.0
32731369,Новоильинский,2019,23.0
32731370,Орджоникидзевский,2019,37.0
32731373,Центральный,2019,704.0
32732000,Полысаевский,2019,21.0
32734000,Осинниковский,2019,18.0
32737000,Прокопьевский,2019,97.0
32737362,Зенковский,2019,5.0
32737364,Рудничный,2019,63.0
32737367,Центральный,2019,29.0
32740000,Тайгинский,2019,4.0
32749000,Юргинский,2019,23.0
32751000,Краснобродский,2019,33.0
33602000,Арбажский муниципальный район,2019,6.0
33602440,Сорвижское,2019,6.0
33603000,Афанасьевский муниципальный район,2019,3.0
33603151,Афанасьевское,2019,1.0
33603404,Ичетовкинское,2019,2.0
33605000,Белохолуницкий муниципальный район,2019,3.0
33605101,Белохолуницкое,2019,1.0
33605444,Прокопьевское,2019,2.0
33606000,Богородский муниципальный район,2019,1.0
33606412,Ошланское,2019,1.0
33607000,Верхнекамский муниципальный район,2019,2.0
33607154,Лесное,2019,1.0
33607160,Рудничное,2019,1.0
33608000,Верхошижемский муниципальный район,2019,9.0
33608151,Верхошижемское,2019,7.0
33608418,Калачиговское,2019,1.0
33608436,Сырдинское,2019,1.0
33610000,Вятскополянский муниципальный район,2019,5.0
33610104,Сосновское,2019,1.0
33610154,Краснополянское,2019,1.0
33610412,Омгинское,2019,1.0
33610420,Среднетойменское,2019,1.0
33610426,Старопинигерское,2019,1.0
33612000,Даровской муниципальный район,2019,5.0
33612151,Даровское,2019,3.0
33612432,Кобрское,2019,2.0
33614000,Зуевский муниципальный район,2019,2.0
33614443,Соколовское,2019,2.0
33616000,Кикнурский муниципальный район,2019,3.0
33616151,Кикнурское ГП,2019,2.0
33616438,Кикнурское СП,2019,1.0
33617000,Кильмезский муниципальный район,2019,2.0
33617151,Кильмезское,2019,1.0
33617418,Зимнякское,2019,1.0
33618000,Кирово-Чепецкий муниципальный район,2019,12.0
33618412,Просницкое,2019,1.0
33618418,Коныпское,2019,1.0
33618420,Кстининское,2019,8.0
33618432,Поломское,2019,1.0
33618452,Чувашевское,2019,1.0
33620000,Куменский муниципальный район,2019,5.0
33620151,Куменское,2019,2.0
33620421,Вожгальское,2019,2.0
33620444,Речное,2019,1.0
33621000,Лебяжский муниципальный район,2019,1.0
33621404,Михеевское,2019,1.0
33622000,Лузский муниципальный район,2019,4.0
33622101,Лузское,2019,3.0
33622154,Лальское,2019,1.0
33623000,Малмыжский муниципальный район,2019,24.0
33623101,Малмыжское,2019,12.0
33623412,Большекитякское,2019,1.0
33623428,Калининское,2019,1.0
33623432,Константиновское,2019,1.0
33623460,Рожкинское,2019,2.0
33623464,Савальское,2019,3.0
33623470,Староирюкское,2019,4.0
33624000,Мурашинский муниципальный район,2019,7.0
33624101,Мурашинское,2019,7.0
33625000,Нагорский муниципальный район,2019,4.0
33625151,Нагорское,2019,4.0
33627000,Нолинский муниципальный район,2019,2.0
33627101,Нолинское,2019,1.0
33627430,Медведское,2019,1.0
33628000,Омутнинский муниципальный район,2019,8.0
33628101,Омутнинское,2019,4.0
33628155,Восточное,2019,2.0
33628162,Песковское,2019,2.0
33629000,Опаринский муниципальный район,2019,7.0
33629151,Опаринское,2019,2.0
33629435,Стрельское,2019,5.0
33630000,Оричевский муниципальный район,2019,48.0
33630151,Оричевское,2019,3.0
33630153,Лёвинское,2019,3.0
33630154,Мирнинское,2019,16.0
33630157,Стрижевское,2019,6.0
33630404,Адышевское,2019,2.0
33630406,Быстрицкое,2019,5.0
33630412,Гарское,2019,1.0
33630416,Истобенское,2019,1.0
33630420,Коршикское,2019,5.0
33630426,Лугоболотное,2019,1.0
33630440,Пустошенское,2019,2.0
33630444,Спас-Талицкое,2019,2.0
33630450,Торфяное,2019,1.0
33631000,Пижанский муниципальный район,2019,4.0
33631151,Пижанское,2019,1.0
33631404,Ахмановское,2019,1.0
33631412,Войское,2019,1.0
33631436,Обуховское,2019,1.0
33632000,Подосиновский муниципальный район,2019,19.0
33632151,Подосиновское,2019,19.0
33633000,Санчурский муниципальный район,2019,2.0
33633418,Городищенское (Санчурское МО),2019,2.0
33635000,Слободской муниципальный район,2019,33.0
33635153,Вахрушевское,2019,6.0
33635402,Бобинское,2019,3.0
33635404,Денисовское,2019,2.0
33635412,Закаринское,2019,1.0
33635416,Ильинское,2019,4.0
33635424,Каринское,2019,1.0
33635432,Ленинское,2019,2.0
33635436,Озерницкое,2019,2.0
33635440,Октябрьское,2019,1.0
33635452,Шиховское,2019,5.0
33635456,Стуловское,2019,5.0
33635460,Шестаковское,2019,1.0
33637000,Сунский муниципальный район,2019,15.0
33637151,Сунское,2019,12.0
33637406,Кокуйское,2019,2.0
33637428,Большевистское,2019,1.0
33638000,Тужинский муниципальный район,2019,2.0
33638151,Тужинское,2019,2.0
33641000,Уржумский муниципальный район,2019,1.0
33641492,Шурминское,2019,1.0
33643000,Фаленский муниципальный район,2019,3.0
33643151,Фаленское,2019,3.0
33645000,Орловский муниципальный район,2019,17.0
33645101,Орловское,2019,9.0
33645420,Орловское,2019,8.0
33647000,Шабалинский муниципальный район,2019,9.0
33647151,Ленинское,2019,8.0
33647416,Гостовское,2019,1.0
33649000,Юрьянский муниципальный район,2019,2.0
33649151,Юрьянское,2019,1.0
33649430,Гирсовское,2019,1.0
33650000,Яранский муниципальный район,2019,6.0
33650101,Яранское,2019,4.0
33650424,Кугальское,2019,2.0
33701000,город Киров,2019,586.0
33704000,город Вятские Поляны,2019,16.0
33707000,город Кирово-Чепецк,2019,18.0
33710000,город Котельнич,2019,11.0
33713000,город Слободской,2019,23.0
33787000,ЗАТО Первомайский,2019,1.0
34604000,Буйский муниципальный район,2019,2.0
34604159,поселок Чистые Боры,2019,2.0
34606000,Вохомский муниципальный район,2019,1.0
34606404,Бельковское,2019,1.0
34608000,Галичский муниципальный район,2019,6.0
34608407,Дмитриевское,2019,1.0
34608416,Лопаревское,2019,2.0
34608428,Ореховское,2019,3.0
34612000,Кологривский муниципальный район,2019,2.0
34612412,Ильинское,2019,1.0
34612432,Ужугское,2019,1.0
34614000,Костромской муниципальный район,2019,88.0
34614404,Апраксинское,2019,1.0
34614408,Бакшеевское,2019,2.0
34614411,Караваевское,2019,41.0
34614416,Кузнецовское,2019,4.0
34614418,Кузьмищенское,2019,5.0
34614420,Минское,2019,3.0
34614424,Никольское,2019,13.0
34614434,Середняковское,2019,3.0
34614436,Сущёвское,2019,3.0
34614440,Чернопенское,2019,5.0
34614444,Шунгенское,2019,8.0
34616000,Красносельский муниципальный район,2019,27.0
34616151,поселок Красное-на-Волге,2019,15.0
34616404,Боровиковское,2019,3.0
34616420,Прискоковское,2019,2.0
34616424,Сидоровское,2019,3.0
34616428,Чапаевское,2019,2.0
34616432,Шолоховское,2019,2.0
34618000,Макарьевский муниципальный район,2019,13.0
34618101,город Макарьев,2019,3.0
34618406,Горчухинское,2019,5.0
34618416,Нежитинское,2019,2.0
34618444,Усть-Нейское,2019,3.0
34622000,Межевской муниципальный район,2019,1.0
34622412,Никольское,2019,1.0
34624000,Муниципальный район город Нея и Нейский район,2019,12.0
34624101,город Нея,2019,9.0
34624412,Коткишевское,2019,1.0
34624420,Михалёвское,2019,1.0
34624432,Солтановское,2019,1.0
34626000,Муниципальный район город Нерехта и Нерехтский район,2019,14.0
34626101,город Нерехта,2019,9.0
34626412,Воскресенское,2019,5.0
34628000,Октябрьский муниципальный район,2019,1.0
34628416,Покровское,2019,1.0
34630000,Островский муниципальный район,2019,2.0
34630432,Островское,2019,1.0
34630438,Островское (центральное),2019,1.0
34636000,Поназыревский муниципальный район,2019,7.0
34636151,поселок Поназырево,2019,1.0
34636418,Полдневицкое,2019,2.0
34636432,Якшангское,2019,4.0
34640000,Солигаличский муниципальный район,2019,7.0
34640101,город Солигалич,2019,6.0
34640440,Солигаличское,2019,1.0
34642000,Судиславский муниципальный район,2019,1.0
34642432,Судиславское,2019,1.0
34644000,Сусанинский муниципальный район,2019,6.0
34644151,поселок Сусанино,2019,3.0
34644404,Андреевское,2019,1.0
34644428,Северное,2019,2.0
34648000,Шарьинский муниципальный район,2019,18.0
34648410,Зебляковское,2019,5.0
34648412,Ивановское,2019,2.0
34648436,Одоевское,2019,2.0
34648452,Троицкое,2019,7.0
34648456,Шангское,2019,1.0
34648457,Шекшемское,2019,1.0
34701000,город Кострома,2019,897.0
34705000,город Буй,2019,1.0
34706000,город Волгореченск,2019,8.0
34708000,город Галич,2019,11.0
34714000,город Мантурово,2019,9.0
34730000,город Шарья,2019,61.0
35604000,Бахчисарайский муниципальный район,2019,29.0
35604101,Бахчисарай,2019,11.0
35604401,Куйбышевское,2019,1.0
35604402,Почтовское,2019,3.0
35604404,Ароматненское,2019,1.0
35604408,Верхореченское,2019,1.0
35604413,Вилинское,2019,3.0
35604419,Голубинское,2019,1.0
35604422,Долинненское,2019,1.0
35604425,Железнодорожненское,2019,1.0
35604429,Зеленовское,2019,1.0
35604439,Красномакское,2019,1.0
35604444,Песчановское,2019,1.0
35604455,Табачненское,2019,1.0
35604462,Тенистовское,2019,2.0
35607000,Белогорский муниципальный район,2019,138.0
35607101,Белогорск,2019,36.0
35607401,Зуйское,2019,20.0
35607404,Ароматновское,2019,4.0
35607408,Богатовское,2019,6.0
35607413,Васильевское,2019,6.0
35607419,Вишенское,2019,2.0
35607425,Зеленогорское,2019,12.0
35607427,Земляничненское,2019,8.0
35607429,Зыбинское,2019,2.0
35607434,Криничненское,2019,10.0
35607436,Крымскорозовское,2019,7.0
35607438,Курское,2019,8.0
35607446,Мичуринское,2019,2.0
35607450,Муромское,2019,4.0
35607458,Новожиловское,2019,3.0
35607484,Цветочненское,2019,3.0
35607488,Чернопольское,2019,5.0
35611000,Джанкойский муниципальный район,2019,16.0
35611401,Азовское,2019,2.0
35611404,Вольновское,2019,1.0
35611408,Завет-Ленинское,2019,2.0
35611415,Изумрудновское,2019,2.0
35611419,Лобановское,2019,2.0
35611425,Майское,2019,1.0
35611440,Пахаревское,2019,1.0
35611455,Роскошненское,2019,3.0
35611456,Рощинское,2019,1.0
35611458,Светловское,2019,1.0
35616000,Кировский муниципальный район,2019,22.0
35616104,Старый Крым,2019,3.0
35616401,Кировское,2019,6.0
35616403,Абрикосовское,2019,2.0
35616408,Владиславовское,2019,3.0
35616422,Золотополенское,2019,3.0
35616430,Первомайское,2019,3.0
35616434,Приветненское,2019,1.0
35616461,Яркополенское,2019,1.0
35620000,Красногвардейский муниципальный район,2019,290.0
35620401,Красногвардейское,2019,47.0
35620402,Октябрьское,2019,40.0
35620403,Александровское,2019,10.0
35620406,Амурское,2019,3.0
35620408,Восходненское,2019,22.0
35620410,Зерновское,2019,3.0
35620414,Калининское,2019,7.0
35620418,Клепининское,2019,12.0
35620422,Колодезянское,2019,7.0
35620424,Котельниковское,2019,15.0
35620426,Краснознаменское,2019,9.0
35620429,Ленинское,2019,9.0
35620436,Марьяновское,2019,10.0
35620440,Найденовское,2019,2.0
35620444,Новопокровское,2019,5.0
35620448,Петровское,2019,53.0
35620453,Полтавское,2019,8.0
35620456,Пятихатское,2019,3.0
35620465,Ровновское,2019,11.0
35620487,Янтарненское,2019,14.0
35623000,Красноперекопский муниципальный район,2019,2.0
35623413,Воинское,2019,2.0
35627000,Ленинский муниципальный район,2019,67.0
35627105,Щелкино,2019,19.0
35627401,Багеровское,2019,3.0
35627405,Лениново,2019,10.0
35627408,Батальненское,2019,1.0
35627412,Белинское,2019,4.0
35627413,Виноградненское,2019,2.0
35627420,Глазовское,2019,1.0
35627428,Заветненское,2019,3.0
35627432,Ильичевское,2019,3.0
35627436,Калиновское,2019,3.0
35627439,Красногорское,2019,1.0
35627446,Ленинское,2019,3.0
35627451,Марфовское,2019,2.0
35627454,Марьевское,2019,1.0
35627461,Новониколаевское,2019,1.0
35627462,Октябрьское,2019,1.0
35627463,Останинское,2019,3.0
35627464,Приозерновское,2019,3.0
35627475,Семисотское,2019,1.0
35627480,Уваровское,2019,1.0
35627486,Чистопольское,2019,1.0
35631000,Нижнегорский муниципальный район,2019,6.0
35631401,Нижнегорское,2019,1.0
35631420,Зоркинское,2019,4.0
35631434,Михайловское,2019,1.0
35635000,Первомайский муниципальный район,2019,5.0
35635401,Первомайское,2019,1.0
35635436,Крестьяновское,2019,2.0
35635459,Правдовское,2019,1.0
35635474,Черновское,2019,1.0
35639000,Раздольненский муниципальный район,2019,44.0
35639401,Новоселовское,2019,3.0
35639406,Раздольненское,2019,8.0
35639411,Березовское,2019,1.0
35639422,Ботаническое,2019,4.0
35639433,Зиминское,2019,2.0
35639454,Ковыльновское,2019,4.0
35639456,Кукушкинское,2019,3.0
35639459,Ручьевское,2019,6.0
35639466,Славновское,2019,1.0
35639474,Славянское,2019,7.0
35639480,Чернышевское,2019,5.0
35643000,Сакский муниципальный район,2019,51.0
35643401,Новофедоровское,2019,13.0
35643406,Веселовское,2019,1.0
35643418,Добрушинское,2019,1.0
35643422,Ивановское,2019,2.0
35643426,Кольцовское,2019,2.0
35643430,Крайненское,2019,4.0
35643439,Лесновское,2019,3.0
35643444,Митяевское,2019,4.0
35643447,Молочненское,2019,6.0
35643452,Ореховское,2019,6.0
35643456,Охотниковское,2019,1.0
35643460,Ромашкинское,2019,2.0
35643465,Сизовское,2019,1.0
35643470,Суворовское,2019,1.0
35643477,Уютненское,2019,2.0
35643480,Фрунзенское,2019,1.0
35643488,Штормовское,2019,1.0
35647000,Симферопольский муниципальный район,2019,535.0
35647401,Гвардейское,2019,80.0
35647405,Николаевское,2019,28.0
35647407,Молодежненское,2019,16.0
35647410,Школьненское,2019,12.0
35647413,Добровское,2019,65.0
35647419,Донское,2019,11.0
35647422,Журавлевское,2019,2.0
35647429,Кольчугинское,2019,24.0
35647433,Мазанское,2019,11.0
35647438,Мирновское,2019,51.0
35647446,Новоандреевское,2019,10.0
35647448,Новоселовское,2019,3.0
35647450,Первомайское,2019,19.0
35647454,Перовское,2019,43.0
35647456,Пожарское,2019,23.0
35647458,Родниковское,2019,21.0
35647464,Скворцовское,2019,6.0
35647470,Трудовское,2019,30.0
35647475,Укромновское,2019,19.0
35647480,Урожайновское,2019,13.0
35647487,Чистенское,2019,40.0
35647490,Широковское,2019,8.0
35652000,Советский муниципальный район,2019,28.0
35652401,Советское,2019,6.0
35652408,Дмитровское,2019,5.0
35652411,Заветненское,2019,2.0
35652422,Ильичевское,2019,2.0
35652433,Красногвардейское,2019,5.0
35652439,Краснофлотское,2019,1.0
35652466,Прудовское,2019,2.0
35652482,Чапаевское,2019,2.0
35652486,Черноземненское,2019,3.0
35656000,Черноморский муниципальный район,2019,52.0
35656401,Черноморское,2019,20.0
35656411,Далековское,2019,1.0
35656422,Кировское,2019,4.0
35656433,Краснополянское,2019,2.0
35656435,Красноярское,2019,1.0
35656444,Медведевское,2019,3.0
35656448,Межводненское,2019,7.0
35656460,Новосельское,2019,5.0
35656473,Окуневское,2019,4.0
35656478,Оленевское,2019,5.0
35701000,Симферополь,2019,2238.0
35703000,Алушта,2019,148.0
35706000,Армянск,2019,94.0
35709000,Джанкой,2019,10.0
35712000,Евпатория,2019,185.0
35715000,Керчь,2019,408.0
35718000,Красноперекопск,2019,15.0
35721000,Саки,2019,27.0
35723000,Судак,2019,185.0
35726000,Феодосия,2019,136.0
35729000,Ялта,2019,1118.0
36602000,Алексеевский муниципальный район,2019,28.0
36602404,Авангард,2019,8.0
36602408,Алексеевка,2019,9.0
36602412,Гавриловка,2019,8.0
36602416,Герасимовка,2019,2.0
36602420,Летниково,2019,1.0
36604000,Безенчукский муниципальный район,2019,11.0
36604151,Безенчук,2019,3.0
36604412,Екатериновка,2019,5.0
36604424,Натальино,2019,1.0
36604428,Переволоки,2019,1.0
36604432,Преполовенка,2019,1.0
36606000,Богатовский муниципальный район,2019,9.0
36606404,Арзамасцевка,2019,1.0
36606408,Богатое,2019,2.0
36606416,Максимовка,2019,4.0
36606420,Печинено,2019,2.0
36608000,Большеглушицкий муниципальный район,2019,9.0
36608408,Большая Глушица,2019,4.0
36608412,Большая Дергуновка,2019,1.0
36608418,Мокша,2019,3.0
36608420,Новопавловка,2019,1.0
36612000,Борский муниципальный район,2019,67.0
36612404,Большое Алдаркино,2019,1.0
36612408,Борское,2019,13.0
36612412,Гвардейцы,2019,5.0
36612416,Долматовка,2019,4.0
36612420,Заплавное,2019,5.0
36612424,Коноваловка,2019,33.0
36612432,Новый Кутулук,2019,1.0
36612436,Петровка,2019,1.0
36612444,Подсолнечное,2019,2.0
36612453,Таволжанка,2019,2.0
36614000,Волжский муниципальный район,2019,165.0
36614155,Петра Дубрава,2019,3.0
36614156,Рощинский,2019,3.0
