popsize,avgemployers,unemployed,avgsalary,livarea,invests,factoriescap,conscap,consnewareas,retailturnover,foodservturnover,lat,lon,saldo
0.05075049212598425,0.04773644388398487,0.00738659536865002,0.2263206309101836,0.30172413793103453,0.02945017205078742,0.04658978072475261,0.0030435214206749614,0.007573978579928599,0.047764001584823385,0.0168838048257907,0.6782646577854202,0.22085467153632415,-0.012506612257235698
0.05044291338582677,0.04882934005884826,0.0065935559885802325,0.21700666602542618,0.31034482758620696,0.024289860584405274,0.040045204132280875,0.005875060474825504,0.00802089118074838,0.044925591252797596,0.01586286483052431,0.6782646577854202,0.22085467153632415,-0.003702864051991234
0.05038139763779528,0.04810844892812106,0.006956088276612136,0.18376359972473869,0.3218390804597701,0.018166295913996794,0.03260766154347716,0.00809800965119254,0.008794525981753273,0.03975536877176017,0.013360863011821569,0.6782646577854202,0.22085467153632415,-0.012922239854908184
0.0500123031496063,0.048770491803278686,0.006706847328590203,0.18118867590546736,0.3347701149425288,0.022043447829285044,0.0295082053755636,0.005696455239780739,0.008796773767023668,0.03748546731526888,0.012017498162611957,0.6782646577854202,0.22085467153632415,-0.01738079044812212
0.049643208661417325,0.049115174443043294,0.006570897720578239,0.18420263478028215,0.3491379310344828,0.022884975674088332,0.028056415497656143,0.0033724646266409058,0.008798492661642206,0.03708443524584153,0.012126923029012046,0.6782646577854202,0.22085467153632415,-0.001927000680117887
0.03281126968503937,0.023755779739386296,0.02272067793537862,0.2887960586702837,0.5234195402298851,0.006170966209058657,0.026459255308066098,0.0027232513713141247,0.0007404469126008197,0.0038492950988875236,0.001710510669307523,0.8618832667991526,0.18874059939966478,-0.002871608856646263
0.03257627952755906,0.022257250945775534,0.017038455612452985,0.3067654308516102,0.5234195402298851,0.009567759039913488,0.02512269109279357,0.0018897247461360151,0.0007140023800079334,0.004035272906099649,0.0017626724964809348,0.8618832667991526,0.18874059939966478,0.006083276656842742
0.03219734251968504,0.02155107187894073,0.016128698962251328,0.31165049734463346,0.5234195402298851,0.006484380390458022,0.025173569305862703,0.0006525007962658116,0.001309004363347878,0.00430104212081609,0.0012332934402132616,0.8618832667991526,0.18874059939966478,-0.009710572054711706
0.031951894685039374,0.020992013451029842,0.013534270630353016,0.29903882912685303,0.5234195402298851,0.006616343069266288,0.021148994693790408,0.0011317883831110653,0.00395345762263652,0.004353090231069887,0.000699152303897754,0.8618832667991526,0.18874059939966478,0.000869039522406106
0.031556348425196855,0.020674653215636822,0.0126693297684325,0.2690304799823039,0.5234195402298851,0.009257597451771406,0.019810901924815074,0.0008480342324576753,0.0010710035700119,0.004940932825891187,0.0006184070157081108,0.8618832667991526,0.18874059939966478,0.006385551273331822
0.031222933070866144,0.0207103825136612,0.011270421896950197,0.26348388967960745,0.4410919540229885,0.005479958428383975,0.020106286880717795,0.0009456482802897217,0.0006611133148221605,0.005436579513216541,0.000460410229580079,0.8618832667991526,0.18874059939966478,0.005818786367414797
0.031011318897637797,0.01988230348886087,0.008224189966918928,0.2752311386536392,0.44971264367816094,0.009568061016890422,0.01918582557864766,0.0008849380814240914,0.008710101811450483,0.00555290713734911,0.008502111050349275,0.8618832667991526,0.18874059939966478,-0.007027884833371118
0.030769562007874018,0.01994115174443043,0.006686729052431232,0.28367902631667097,0.45545977011494254,0.007348726407595946,0.020060955369887428,0.011598721541836702,0.008710101811450483,0.0051325490814930225,0.007756648746756023,0.8618832667991526,0.18874059939966478,-0.003740648379052369
0.0303001968503937,0.023455233291298866,0.007254361716590383,0.2972347995484835,0.45545977011494254,0.010100156949937959,0.02020185831603519,0.017854995061505893,0.008710101811450483,0.009144666628131732,0.009246775614435019,0.8618832667991526,0.18874059939966478,0.0005667649059170256
0.029912032480314963,0.02513030685161833,0.02600149544568813,0.25806654552436936,0.45545977011494254,0.00697998340034538,0.018372586173939047,0.005591460129386132,0.008710101811450483,0.00965877621598169,0.018169239788482384,0.8618832667991526,0.18874059939966478,-0.0014735887553842667
0.02955708661417323,0.022444304329550233,0.007294185888430688,0.2147317710049532,0.45545977011494254,0.004104221095475448,0.017450780317064863,0.014891978952091454,0.008710101811450483,0.00814986347487377,0.015512401210807577,0.8618832667991526,0.18874059939966478,0.0008312551953449709
0.02905757874015748,0.020359394703656997,0.007490823401459193,0.1423156608648878,0.45545977011494254,0.0024392251078969424,0.010067191705239991,5.98330320819416e-06,0.008710101811450483,0.0053704242231769036,0.001378070555700886,0.8618832667991526,0.18874059939966478,0.012582180911357968
0.12378937007874016,0.07713324926439681,0.017809398649567227,0.3362836448824654,0.3864942528735632,0.010628503188270199,0.056418626822538454,0.002571442299519418,0.013526378421261405,0.044244607633062344,0.00233209101610673,0.8705309249944618,0.16000695590896952,-0.01662510390689942
0.12279219980314961,0.08890290037831021,0.014682557665292065,0.34544974852491644,0.3951149425287357,0.03609614393317726,0.08280937014866688,0.017315749578546143,0.016012164484992725,0.04200275805325032,0.003177619187936769,0.8705309249944618,0.16000695590896952,-0.00801027733696063
0.12194205216535435,0.08995376208490961,0.018421171885621063,0.34736595065682524,0.41091954022988514,0.02668098338624451,0.07369534239373819,0.006108806566272601,0.02552955176517255,0.06621924129931672,0.012432582520522692,0.8705309249944618,0.16000695590896952,-0.03427038464444948
0.1204681348425197,0.08617065994115174,0.09797435084062174,0.3132839474998453,0.42097701149425293,0.042358261007567566,0.07131739810793687,0.005440660440669989,0.02546608488694962,0.06475574660078973,0.008377065004920465,0.8705309249944618,0.16000695590896952,0.001927000680117887
0.11923412893700788,0.08722152164775115,0.032695880726877236,0.26033810426607024,0.4640804597701149,0.017149452006966194,0.07560740306967752,0.015610340780695496,0.04256247520825069,0.05481101524637982,0.012428996703912698,0.8705309249944618,0.16000695590896952,0.00801027733696063
0.11845287893700787,0.0891130727196301,0.02227307744596003,0.1700348322943068,0.4640804597701149,0.011624045826970556,0.049132814447576466,0.0045645489185072675,0.03735290228745207,0.03540110124751274,0.007826582495608957,0.8705309249944618,0.16000695590896952,0.01949671276354568
0.05854945866141732,0.04621059268600252,0.005211401640458604,0.296573962468071,0.3721264367816092,0.013625541133851221,0.02265186398649872,0.007002049775294596,0.008710101811450483,0.032218733300854834,0.003954034443240281,0.8546768849697283,0.16941581564023642,-0.004307413284969395
0.05810162401574804,0.04677595628415301,0.02279421761000589,0.30518350116389314,0.3721264367816092,0.009340270669014042,0.022453840617468624,0.00665755220727932,0.008710101811450483,0.03118100693050133,0.003950349726571746,0.8546768849697283,0.16941581564023642,-0.0010579611577117812
0.05765378937007874,0.05801176965111391,0.0032627905922871254,0.2778280916495586,0.3721264367816092,0.03696949734747208,0.02615538265053267,0.0060738202170312165,0.008710101811450483,0.044897797799081,0.004705892858477521,0.8546768849697283,0.16941581564023642,-0.048363938638252855
0.15145177165354332,0.07966162253047498,0.017288258485521367,0.3444593928714873,0.3721264367816092,0.007814939024723631,0.05144832791251366,0.021399872671863565,0.016369165674996695,0.04564278478794671,0.005188204510631937,0.8532356086038435,0.16930313468537095,0.03559283609158921
0.15132874015748032,0.07736654056326188,0.03126840984275162,0.2942540457320527,0.3721264367816092,0.010742318285339789,0.05736210805004802,0.012406280186119483,0.023945524262858654,0.11626452615425477,0.025452620302203622,0.8532356086038435,0.16930313468537095,0.028980578855890577
0.15108636811023624,0.07670870113493064,0.02619295781030498,0.292312344529777,0.3721264367816092,0.009270319002229618,0.054296284507132406,0.006103995466210999,0.01833928335316673,0.04495877169456827,0.004090131732625783,0.8532356086038435,0.16930313468537095,-0.0023804126048515076
0.15025713582677167,0.0780432955023119,0.02279421761000589,0.30495232000674793,0.3721264367816092,0.008049921156867906,0.05439588594764516,0.012322541604148056,0.02182996165542774,0.046890851681948675,0.004022116359604868,0.8532356086038435,0.16930313468537095,0.012808886873724779
0.149587844488189,0.09050231189575451,0.018942312049666923,0.290136415112587,0.3721264367816092,0.021405327472617138,0.0641635517045962,0.03543775050641381,0.018841729472431575,0.04607195608275657,0.004746970559437946,0.8532356086038435,0.16930313468537095,-0.14210685407692888
0.04016978346456693,0.025523329129886505,0.00802102687270585,0.20355316252315012,0.31896551724137934,0.005426805242281187,0.002601505432820225,0.004753735986620573,0.0016946978712151263,0.02611818239391026,0.009952982797065161,0.6922450385345034,0.22254488585930624,0.02040353661301292
0.04023129921259843,0.023926019335855402,0.006638872524584221,0.18275860163243704,0.31896551724137934,0.00474268048082739,0.0022360658171798426,0.003985774389027105,0.0018426550310723258,0.024475053994517076,0.009329823610747787,0.6922450385345034,0.22254488585930624,0.027620343081689716
0.04041584645669292,0.023411097099621688,0.009833688312865364,0.15490294412739644,0.32040229885057475,0.005619954360217469,0.0018207642821519074,0.002809887824884468,0.0020297500991669974,0.02149789295949699,0.0076639884400264095,0.6922450385345034,0.22254488585930624,0.04084485755308698
0.040784940944881894,0.021151744430432953,0.009629763900847419,0.14789119298402445,0.31896551724137934,0.0024964295433075032,0.001647695168406726,0.002103898242038008,0.0013550178500595,0.019921861772600937,0.00658458088867297,0.6922450385345034,0.22254488585930624,-0.033514698103226784
0.030265748031496065,0.015311055065153427,0.005370009516472561,0.18509805845485877,0.3060344827586207,0.008344314139134033,0.003340586037131738,0.001713348633851151,0.0014845960597646437,0.018253208508428927,0.006260909725076921,0.6946952083565077,0.22254488585930624,0.001775863371873347
0.030142716535433073,0.015325767129045816,0.0055286173924865185,0.16696234476462693,0.30890804597701155,0.008147883751142988,0.0028713260225179567,0.0008988677049092767,0.0012184318392172418,0.017739634301365537,0.005883633543854405,0.6946952083565077,0.22254488585930624,0.0020781379883624274
0.029958169291338585,0.014564943253467843,0.007273304028640051,0.14448011077137105,0.30890804597701155,0.003914303984056374,0.0023380384530933152,0.0008162417785024071,0.0009915377495702763,0.016599170541459717,0.00455115412882893,0.6946952083565077,0.22254488585930624,0.00018892163530567522
0.029773622047244094,0.014363177805800756,0.007771785924683917,0.13958313541019016,0.2873563218390805,0.0029113285493350687,0.002115800875749816,0.0006636581086377014,0.0010867380669046674,0.015352533142660487,0.004038798161366269,0.6946952083565077,0.22254488585930624,-0.013640142069069749
0.013964074803149606,0.011305170239596467,0.004803552816422712,0.24244048422111295,0.3448275862068966,0.03121416442827053,0.0003687374713681583,0.00022126671183948985,0.00022041517916170832,0.008147080821281854,0.0026141690646137744,0.6919567832613264,0.22575629307297215,-0.014887024862087206
0.013594980314960632,0.01139344262295082,0.0042370961163728646,0.23350291719116917,0.35488505747126436,0.012093787095350783,0.00031694004741932344,0.0006509255671191736,0.00022914187491736084,0.007613111639540713,0.0024461022459733176,0.6919567832613264,0.22575629307297215,-0.015378221113881962
