oktmo,year,name,clust,saldo,popsize,avgemployers,avgsalary,shoparea,foodseats,retailturnover,livarea,sportsvenue,servicesnum,roadslen,livestock,harvest,agrprod,hospitals,beforeschool
1603000,2020,Баевский муниципальный район,5,-0.1684729064039409,0.0671280119109112,0.5547768508091333,0.3806760552402772,0.9681800287513833,0.16808926055070678,0.3816138931612279,0.4872126901910003,1.732198920500749,1.3340517059378902,0.2196301564722617,1.158925778279704,0.775130388356827,2.1111700347778677,0.1022727272727272,0.8382147198454433
1603000,2022,Баевский муниципальный район,5,-0.1270935960591133,0.0630564249035277,0.5564915420107566,0.326707919617389,1.008539405485703,0.14315429904701582,0.39936912085368714,0.5228229200388474,1.8440479292211913,1.2781729228810765,0.2196301564722617,1.1472778635435776,1.0640790579362778,2.3294440879570755,0.1022727272727272,0.794656645510567
1605000,2014,Благовещенский муниципальный район,0,-0.2886699507389162,0.2237169943180091,1.050905678739251,0.3940631240338837,1.393680267645114,0.6632397222725478,0.45832149261343774,0.3981871155713823,1.2084412184843096,1.6945716563358213,0.1879943100995732,1.1755080001958869,0.7685164200468401,0.7198395572846933,0.2727272727272727,1.0000982351936392
1605000,2015,Благовещенский муниципальный район,0,-0.2650246305418719,0.2212634073713955,1.041584229663833,0.3633678260585721,1.4158692882001709,0.639996916484374,0.4501715696556336,0.4046617028164454,1.2349796886876212,1.780817964557876,0.1879943100995732,1.1319380177073919,0.7428063973294163,0.7898466251355775,0.2727272727272727,1.046549807061587
1605000,2016,Благовещенский муниципальный район,0,-0.0581280788177339,0.2183084682932758,1.0216340057011872,0.3698779681641773,1.5053948498571545,0.6486596674677907,0.5374579251428873,0.407898996438977,1.2516958965897567,1.7912487737034233,0.1879943100995732,1.1451462235986756,0.8691125395022621,0.8996469209842461,0.2727272727272727,1.0965556364345288
1605000,2017,Благовещенский муниципальный район,2,-0.0433497536945812,0.217222205341679,0.9826229961419689,0.3871802269511579,1.5124071019536809,0.6519034194767396,0.9229536337175098,0.4111362900615085,1.25795525150696,1.9513686289492533,0.1879943100995732,1.0962710262167958,0.732630240695029,0.8706314308574546,0.2727272727272727,1.0928427488767187
1605000,2018,Благовещенский муниципальный район,2,-0.2748768472906404,0.2161967123454164,0.9234080143480167,0.4193425541158724,1.6049320361881736,0.8533209798041504,0.9552965925534241,0.4176108773065717,1.3849359752186385,1.8915885419534564,0.1989189189189189,0.9299451531392249,0.6899891491612941,0.8315635676063649,0.2727272727272727,1.0764663389707896
1605000,2019,Благовещенский муниципальный район,2,-0.1152709359605911,0.2130290784236273,0.9856693304966679,0.4467388637001028,1.769955420542846,0.9454598345255966,1.0836386844995871,0.4240854645516348,0.8187549133753274,1.9197155003757427,0.1989189189189189,0.8635640069782188,0.7447585194053248,0.8492557056532765,0.2727272727272727,1.0940357535141159
1605000,2020,Благовещенский муниципальный район,2,-0.0896551724137931,0.2108109750539333,0.9731304887059402,0.4551321893519401,1.8063824138816549,0.995550922313735,1.1911798013611883,0.4321786986079637,0.9928435914109688,1.9540742525481556,0.1989189189189189,0.7905320603922832,0.6708881610962868,0.9114540984174342,0.2727272727272727,1.104757263350344
1605000,2021,Благовещенский муниципальный район,2,-0.2108374384236453,0.2079168059311476,0.9639920115477624,0.4321698276763279,1.8220161152151562,1.0365434800991589,1.1514584237373444,0.4435092262868242,1.062589585140613,1.9382034695180703,0.2083641536273115,0.7777740521858204,0.7447848747361299,1.0230296712301656,0.2727272727272727,1.1009192647426904
1605000,2022,Благовещенский муниципальный район,2,-0.1556650246305418,0.2034578104585093,0.963050186243878,0.3695514404559332,2.471928446291598,0.6377746097706055,0.9973630821391543,0.4629329880220136,1.1001652322802924,1.951337844826049,0.2083641536273115,0.7477177698244498,0.7296287225159951,0.7945420058793279,0.2727272727272727,1.127501735828312
1606000,2015,Бурлинский муниципальный район,5,-0.1083743842364532,0.0819103035459268,0.8462049946356116,0.2797484445073077,0.5191251879040364,0.223850764413032,0.27509290956408633,0.4240854645516348,1.7744878350720037,0.6924210441809316,0.1144807965860597,1.2664962079389084,0.6289954429941058,0.952627964554079,0.1818181818181818,1.4104682130639243
1606000,2017,Бурлинский муниципальный район,5,-0.0029556650246305,0.0793655616663121,0.7739756006702465,0.2795458459830801,0.5835410157336941,0.12795408843203845,0.348532051241879,0.4354159922304952,1.8313842195234886,0.5641756759845485,0.1168705547652916,1.2953249799630546,0.6812471464243663,0.8313092935980603,0.1818181818181818,1.4263272736172277
1606000,2018,Бурлинский муниципальный район,5,-0.1497536945812808,0.0788794020236395,0.7323463890211681,0.3095909487463205,0.5804192293138414,0.2181473722185154,0.3640424235022601,0.44512787309809,1.8426716415236322,0.529809350780765,0.1184637268847795,1.153933668750927,0.6338064653405566,0.6680467299330897,0.1704545454545454,1.376025094503254
1606000,2019,Бурлинский муниципальный район,5,-0.1704433497536945,0.0771854395187019,0.6961127225105231,0.3281352248293914,0.5521224433947619,0.22293497816327773,0.3503563802298123,0.4580770475882162,1.0168805487465755,0.4640887678524997,0.1184637268847795,0.9735706981527582,0.6866473959620194,0.6652716433770797,0.1704545454545454,1.4062242477435092
1606000,2020,Бурлинский муниципальный район,5,-0.1527093596059113,0.0750812798152593,0.6533060031092585,0.3440243288251997,0.5670734481416545,0.16906924270765056,0.30053260505428786,0.4710262220783425,1.0066609883956221,0.43733698967727025,0.1202844950213371,0.8462646873230933,0.6312402301790454,0.6287911090826196,0.1704545454545454,1.4456338103320308
1606000,2021,Бурлинский муниципальный район,5,-0.141871921182266,0.0730986600224848,0.623537362725214,0.3380976700466298,0.5742386752174671,0.17365482644938368,0.26249862442389194,0.4872126901910003,1.3123391390297963,0.40836242770352765,0.1208534850640113,0.7677030627728709,0.8050023151460832,0.8889177151738427,0.1704545454545454,1.5326677399350572
1606000,2022,Бурлинский муниципальный район,5,-0.1655172413793103,0.0708881528972076,0.6073191109275875,0.3074251116415035,0.5883520065829535,0.17906990944303663,0.2441955593867899,0.5875687924894787,1.4352777140920465,0.42109640396389236,0.1208534850640113,0.7504246243533874,0.7785039994787619,0.6468153203196887,0.1704545454545454,1.2681261774108226
1607000,2014,Быстроистокский муниципальный район,5,-0.1251231527093596,0.072650481601896,0.7078843674065893,0.3184027603307047,0.9362071510495362,0.13978087786887672,0.24466344540733256,0.4014244091939138,1.9206326048262383,2.5885540927732738,0.1877667140825035,1.251492291547226,1.36258299592167,1.1440421616259113,0.0909090909090909,1.4000549477442914
1607000,2015,Быстроистокский муниципальный район,5,-0.1911330049261083,0.0712375801403785,0.6975600174091523,0.2808830286395282,0.8729776463629241,0.22174948962265337,0.2861727829147537,0.4143735836840401,1.7546918319471128,2.388476045874279,0.1604551920341394,1.2189538407250007,1.4599939219758917,1.30736809469386,0.0909090909090909,1.219842365608646
1607000,2017,Быстроистокский муниципальный район,5,-0.0492610837438423,0.0680243687520889,0.6617300954288694,0.285207933312551,0.9749560324559425,0.14928691411925601,0.2539489557968493,0.4192295241178375,1.8375767727526537,2.106356658916474,0.1560739687055476,1.0682985042008086,1.76589458832081,1.3165150975057998,0.0909090909090909,1.1012612588496011
1607000,2018,Быстроистокский муниципальный район,5,-0.1123152709359606,0.0671052231776609,0.6258118792041775,0.3105974390921857,0.9660712275654401,0.15133170884513672,0.24798755109960824,0.4289414049854321,1.8627462078333727,1.9127901358050141,0.1587482219061166,0.9271717489399287,1.5896627883124668,1.4160823819362425,0.0909090909090909,1.1113837870608962
1607000,2019,Быстроистокский муниципальный район,5,-0.0472906403940886,0.0655783780498921,0.6392317698711698,0.3290948981022716,0.9844637296568443,0.15485512752669262,0.2618251252678527,0.4370346390417611,1.5071615407616523,1.9573251546045976,0.1587482219061166,0.9300732712525781,1.6611320862958312,1.564280678737447,0.0909090909090909,1.137259860407269
1607000,2020,Быстроистокский муниципальный район,5,-0.0197044334975369,0.0646136550089635,0.6441042538126309,0.3370361134998832,0.9966134725298477,0.1571672132539311,0.40346704219182344,0.4435092262868242,1.7546150733545145,1.986549266365095,0.1623328591749644,0.8809460889581302,1.5019347124466214,2.0146238233034643,0.0909090909090909,1.231532723539757
1607000,2021,Быстроистокский муниципальный район,5,-0.0600985221674876,0.0636717207012852,0.6500773047189868,0.3294947940271702,0.9580054172267497,0.18164398894938694,0.3950545323876723,0.4548397539656847,1.7805721562817354,1.7346438886455355,0.1624466571834993,0.8687144325280349,1.3496071650799848,2.601589462932032,0.0909090909090909,1.0275153814227003
1607000,2022,Быстроистокский муниципальный район,5,-0.1004926108374384,0.0621980492844337,0.6302948329249621,0.3136561379969721,0.9908089732112086,0.21769488942158197,0.3443967348671896,0.5147296859825187,1.8694970518399032,1.0558472901734612,0.1624466571834993,0.8487567360357008,1.3611847141238158,2.320819354404,0.0909090909090909,1.030448599740622
1608000,2014,Волчихинский муниципальный район,0,-0.2798029556650246,0.1395657986691379,0.8056422289187358,0.33858251564832,1.0012018034305834,0.9095305039582138,0.3664211061146173,0.4046617028164454,1.437181582175058,2.2457710901217,0.3494167852062589,1.4665367790646269,0.7574342416592684,1.0727712862449614,0.1704545454545454,0.7407215212941529
1608000,2015,Волчихинский муниципальный район,0,-0.1133004926108374,0.1370514417671903,0.8041793404258406,0.30727582738452,1.0900373227244682,0.9879646128943133,0.31428697858006893,0.4095176432502428,1.0393313534569204,2.2869721892698127,0.3494167852062589,1.4136502076822663,0.6949121546930924,1.5364866173021876,0.1704545454545454,0.8296204773254687
1608000,2016,Волчихинский муниципальный район,0,-0.1261083743842364,0.1357904651940081,0.7991431276093853,0.3005047792733363,1.1406709729884275,0.9971390437368092,0.47669019948152724,0.4143735836840401,1.0489827858060952,2.3082094561874,0.3494167852062589,1.3243680394763062,0.6765711891932267,1.6110592783776436,0.1704545454545454,0.908429648515905
1608000,2017,Волчихинский муниципальный район,0,-0.1990147783251231,0.1344839111543253,0.7707140776925064,0.3165956613112269,1.1517529548769279,1.0068265672073657,0.6016049290798448,0.4224668177403691,1.0591739877468234,2.330634446385335,0.3494167852062589,1.1458537124961892,0.6270070628205396,1.3848496280396314,0.1704545454545454,0.8986874102521297
1608000,2018,Волчихинский муниципальный район,0,-0.2157635467980295,0.1323493664732156,0.802530406106444,0.3391248167469285,1.1703285492246533,1.023064773336349,0.734082234986702,0.4321786986079637,1.0762564586506207,2.368223167009469,0.3494167852062589,0.9519026585276829,0.5369429547599798,1.3861306854716882,0.1704545454545454,0.8414854654876092
1608000,2019,Волчихинский муниципальный район,0,-0.1517241379310344,0.1297742396159338,0.7928693113760936,0.3547227026269047,1.2121130893557404,1.0433655786606892,0.761258923554725,0.4386532858530269,1.0752124931256233,2.36921200599671,0.3494167852062589,0.9451917748257121,0.5855947798124702,1.3599036919183296,0.1704545454545454,0.8209824041622867
1608000,2020,Волчихинский муниципальный район,0,-0.0325123152709359,0.1280195071556622,0.7592322916015598,0.3631585659184712,1.2287272306742691,1.022411180658908,0.843182695532695,0.4435092262868242,1.0899501710412474,2.401686222657555,0.3415647226173541,0.8112342959799538,0.5288736495802734,1.6223484278317082,0.1704545454545454,0.8153306298608026
1608000,2021,Волчихинский муниципальный район,0,-0.1054187192118226,0.1268496855154811,0.7287551769609967,0.3483337473804243,1.2401028488940855,0.3780448159062251,0.8597774044624984,0.4499838135318873,1.1229185148254246,2.3767700809682952,0.3427027027027027,0.7926604725873772,0.5808929914981921,2.2719821584905997,0.1704545454545454,0.8241620578534778
1608000,2022,Волчихинский муниципальный район,0,-0.1054187192118226,0.1249658169001245,0.7013954442882706,0.3159875582355748,1.2587974879145545,0.38374386850757125,0.817787310263855,0.496924571058595,1.1398465916400078,2.4126000596978647,0.3427027027027027,0.6720188024855575,0.5539393958270362,1.6715641922402869,0.1704545454545454,0.7846327482281958
1609000,2015,Егорьевский муниципальный район,5,-0.0453201970443349,0.1025265108930145,0.7695251499834393,0.2827716421638328,0.831979643420056,0.5062504304095987,0.48729843845838827,0.4321786986079637,1.8146185801840538,0.6696484238067271,0.3755334281650071,1.290359728569154,0.6831281318735699,1.1693150620038757,0.1590909090909091,0.9287572539996456
1609000,2016,Егорьевский муниципальный район,5,-0.0049261083743842,0.1015693840965027,0.7533730756249932,0.2884034141312011,0.8398197028823945,0.5110210200612036,0.49808481182439757,0.4370346390417611,1.8317184187229207,0.7347377985549024,0.3755334281650071,1.2532524312990652,0.6381471178446094,1.318831226358579,0.1477272727272727,0.9670113260154921
1609000,2017,Егорьевский муниципальный район,5,-0.0660098522167487,0.1005666798334903,0.7361220962043389,0.2950819827060428,0.8276943696516256,0.5161161763908418,0.7201796302388545,0.4435092262868242,1.647639901137759,0.7420635323270339,0.3755334281650071,1.1336828555989766,0.560884500958051,1.0171809619533418,0.1477272727272727,0.9716869206888614
1609000,2018,Егорьевский муниципальный район,5,-0.0906403940886699,0.0992829145270578,0.7235980532122638,0.3243015436501086,0.7591443217913443,0.5909797197039264,0.7622649942409556,0.4499838135318873,1.7567836871230054,0.7817250396829925,0.3755334281650071,0.9182898971873111,0.5335292594448884,1.0543643786836567,0.1477272727272727,0.9641302183922377
1609000,2019,Егорьевский муниципальный район,5,-0.1970443349753694,0.0980827079092096,0.7293749588845033,0.3443415794147891,0.7763154502475501,0.5982113488638726,0.7713896493032633,0.4629329880220136,1.7486428705224644,0.791290758105384,0.3755334281650071,0.9071284818225426,0.5749280110445589,1.2312514094369398,0.1477272727272727,0.9878088326939521
1609000,2020,Егорьевский муниципальный район,5,-0.1980295566502463,0.0957278721400139,0.7232736220888671,0.3504110268820078,0.8117975344928431,0.5539916313908124,0.801008236736254,0.4758821625121398,1.7916582085530914,0.9043046945876868,0.1705832147937411,0.8984617408916243,0.5285244135848108,1.393498606874156,0.1477272727272727,0.9981960685078123
1609000,2021,Егорьевский муниципальный район,5,-0.1704433497536945,0.0932742851934003,0.7123646988080279,0.3347122294212883,0.8274704189663741,0.5685644220854319,0.6119169940859024,0.4904499838135319,1.8387879097797915,0.9280924962288485,0.1705832147937411,0.9002178206446589,0.6207210340090699,1.8253566318165406,0.1477272727272727,0.995897489251383
1609000,2022,Егорьевский муниципальный район,5,-0.0620689655172413,0.0904788672480325,0.7014291334719097,0.3080897418111906,0.8586080292239127,0.58613068078138,0.4620277768399431,0.5406280349627711,1.8955987527651799,0.9567666662072059,0.1705832147937411,0.84679874764702,0.6430003420530799,1.2240937122582467,0.1477272727272727,1.0561050168193644
1610000,2014,Ельцовский муниципальный район,5,0.0315270935960591,0.0463902646531554,0.6596278255302972,0.3288920056921925,0.4778545007283436,0.6688821332222301,0.4313594503621179,0.4710262220783425,0.7519621022006772,0.5791230518441036,0.1194879089615931,1.3691809578372385,0.9484126805786972,1.0226068327865094,0.0909090909090909,0.7822976245523713
1610000,2015,Ельцовский муниципальный район,5,0.0177339901477832,0.0463446871866549,0.6277104898665161,0.301232972115564,0.4783244445087675,0.6695399422370355,0.43344357661125926,0.474263515700874,0.7527016158235583,0.5796925877088897,0.1194879089615931,1.319542860292768,0.8684371141306176,1.0359122505504266,0.0795454545454545,0.8082113237992263
1610000,2017,Ельцовский муниципальный район,5,0.0443349753694581,0.046435842119656,0.5468480926996164,0.2868431467084414,0.6086387397601927,0.7289733987338135,0.421733890921485,0.474263515700874,0.5634180301986998,0.6428384822167588,0.1194879089615931,1.2696951303287267,0.943907526846355,0.8855536888311767,0.0795454545454545,0.9320997469798519
1610000,2018,Ельцовский муниципальный район,5,-0.0275862068965517,0.0465118045638236,0.5337866003157825,0.3017384968346306,0.5789799600659766,0.7277828493319943,0.3965783822644022,0.482356749757203,0.5624978635643724,0.6417886071845575,0.1194879089615931,1.167802981206601,0.863960062130732,0.8366197995610105,0.0795454545454545,0.9162608781779199
1610000,2019,Ельцовский муниципальный район,5,-0.0295566502463054,0.0459496824769833,0.5378531900059006,0.3240058544451715,0.5811863267200115,0.7980766383421145,0.447932950425704,0.4920686306247976,0.948965233538507,0.6496398812681516,0.1194879089615931,1.1797518092212889,0.9287824265720009,0.8013798143382975,0.0795454545454545,0.9419616057675383
1610000,2020,Ельцовский муниципальный район,5,0.0315270935960591,0.0451976542797241,0.5417934674907575,0.3355051023526619,0.5908564857696375,0.8113555605599063,0.5817394408626376,0.496924571058595,0.9647547391049444,0.660449015427066,0.1194879089615931,1.180694967123523,0.8481888831224321,0.8432070196271375,0.0795454545454545,0.9429017406862855
1610000,2021,Ельцовский муниципальный район,5,-0.0275862068965517,0.0450001519248883,0.5399789757917405,0.3183730739981388,0.493362958595745,0.6895447649541112,0.5273937701437418,0.5066364519261897,1.1627867719799634,0.597012909792697,0.1194879089615931,1.1799101374938992,0.9203128453065772,1.0198252997776254,0.0795454545454545,0.7287769265813785
1610000,2022,Ельцовский муниципальный район,5,-0.051231527093596,0.0442329312387955,0.5271663956544105,0.2829627393047044,0.5226901610604832,0.7015049265993741,0.5156693649491524,0.6199417287147944,1.1829553215197155,0.6073681053772861,0.1194879089615931,1.1893387694913604,0.9683868161996926,1.0108852969393627,0.0795454545454545,0.7113092427716344
1611000,2014,Завьяловский муниципальный район,0,-0.0344827586206896,0.1400139770897268,0.9755333974246101,0.3205164621667727,0.9434080380102826,1.233002027503526,0.5662254694455375,0.3900938815150534,1.660963743540052,1.5563478182006636,0.3061166429587482,1.8935210477833488,1.0367916679567928,1.1415317923592072,0.2045454545454545,0.9880342508392984
1611000,2015,Завьяловский муниципальный район,0,-0.0216748768472906,0.1394214700252195,0.9298833276057561,0.2940396025159633,0.9418966231829217,1.1471947791229464,0.5244237713968436,0.393331175137585,1.6680224322180577,1.455909728897194,0.308904694167852,1.7639209372319025,1.0030188129469604,1.4048021341233567,0.2045454545454545,0.913427632891843
1611000,2016,Завьяловский муниципальный район,0,0.0778325123152709,0.1384795357175412,0.9280342578715098,0.294823597696385,0.9440396517453041,1.2629607421855353,0.5054801346211596,0.3949498219488507,1.6793682787125748,1.4873688605791668,0.308904694167852,1.528841586307056,0.8915562182373438,1.3607681529610456,0.2045454545454545,0.9845565618681663
1611000,2017,Завьяловский муниципальный район,0,-0.154679802955665,0.1383655920512898,0.9121641085613408,0.3057366211713917,0.9791412193010909,1.2640007867165695,0.7847895023077444,0.4030430560051796,1.806807576173484,1.3160031301084476,0.308904694167852,1.4224168413686247,0.8244587567936332,1.1948775956210478,0.2045454545454545,0.9613046468204516
1611000,2018,Завьяловский муниципальный район,0,-0.2610837438423645,0.136458934702683,0.8748618157636544,0.3372808533447459,1.0696629826197113,1.339543402743427,0.7093619650858661,0.4143735836840401,2.0237794710868764,1.137513501297786,0.308904694167852,1.224308257615645,0.7484132167534744,1.212978740834637,0.1818181818181818,0.9564371886032017
1611000,2019,Завьяловский муниципальный район,0,-0.0955665024630541,0.1331697608702257,0.8304531982158749,0.3690666775731513,1.099195567812251,1.3726289251544654,0.7434114770281851,0.4224668177403691,1.549866482364132,1.188024625035226,0.3032716927453769,1.1996131175243256,0.7444619318803518,1.1705838815095615,0.1818181818181818,0.9363076372870442
1611000,2020,Завьяловский муниципальный район,0,-0.1477832512315271,0.1313618546990368,0.8028187445598572,0.3843668127791785,1.0663482611081054,1.2454964167325338,0.7996788448904723,0.430560051796698,1.6597151152704617,1.1589270440718393,0.3032716927453769,1.107027723945979,0.673366466253642,1.5220554168584273,0.1818181818181818,0.966935787659438
1611000,2021,Завьяловский муниципальный район,0,-0.0926108374384236,0.1291437513293427,0.8040443333008577,0.3713771227761206,1.2123482969632395,1.2668883909508688,0.9954463450401794,0.4402719326642926,1.6657118664702357,1.201946505341653,0.3030440967283073,1.2606749745222061,0.6507045125842978,1.9328229364315033,0.1818181818181818,0.9886995454502149
1611000,2022,Завьяловский муниципальный район,0,-0.1113300492610837,0.1266293944273951,0.7973638506272257,0.3492949160973536,1.2261485492351152,0.7930475512795889,0.9388259617379026,0.4694075752670767,1.7906125751593864,1.2258123897608535,0.3030440967283073,1.3357681594966515,0.6207302114660073,1.7760757526705555,0.1818181818181818,0.8505740303579035
1612000,2014,Залесовский муниципальный район,5,-0.1684729064039409,0.1103962201087782,0.664084831179126,0.3023426911878105,0.9036400560684855,0.17631069099390217,0.32351987611368116,0.3609582389122693,1.1059529314999221,0.8652686474734291,0.1541963015647226,0.7006551904542864,0.8659977826227376,0.6493531609414238,0.1704545454545454,0.9967577563326052
1612000,2015,Залесовский муниципальный район,5,-0.0561576354679803,0.1084287928048372,0.6180210994537616,0.2793466495026056,0.9401855426020027,0.34080851234542603,0.3563390983790941,0.3658141793460667,1.1260203134011755,1.128741329083879,0.1541963015647226,0.6642017181890909,0.8300652782040666,0.5662681520387612,0.1704545454545454,1.054762018222681
1612000,2016,Залесовский муниципальный район,5,0.038423645320197,0.1072893561423232,0.6059455519978589,0.2727100011226683,0.9698025745932141,0.34442797403133735,0.35342552386610604,0.3690514729685982,1.1379788978680523,1.4189553506892048,0.1541963015647226,0.6266402993294196,0.8776013706918715,0.5361732307563634,0.1818181818181818,0.9976924872459522
1612000,2018,Залесовский муниципальный район,5,-0.0463054187192118,0.1064993467229801,0.5123023081983069,0.3181940810521277,1.0205495299754272,0.3151982358468356,0.6355992622415576,0.3755260602136613,1.228307567262715,1.485539208380353,0.2112091038406827,0.5984900177892569,0.7036295526331733,0.4778948820492448,0.1818181818181818,0.8190807348630594
1612000,2019,Залесовский муниципальный район,5,-0.1477832512315271,0.1053523138160493,0.5035541804818198,0.3308652542769,0.978487942994421,0.3186299853322255,0.7061188178971262,0.3852379410812561,1.2416808777145623,1.501713151740756,0.2112091038406827,0.5650384707928838,0.7523610102034668,0.4837708869222967,0.1818181818181818,0.8453801998948925
1612000,2020,Залесовский муниципальный район,5,-0.0817733990147783,0.1034532527118592,0.5109741721214934,0.3465705704753782,0.9946195240497807,0.3981002645954983,0.6710047941499603,0.3949498219488507,1.320672897132426,1.3272993283088932,0.2112091038406827,0.4904216077279433,0.6925164961504232,0.6465828590411652,0.1818181818181818,0.8753810032896856
1612000,2021,Залесовский муниципальный район,5,-0.1773399014778325,0.1011971681200814,0.5141630582954345,0.3358811825486038,1.1542429352205301,0.6857258288727367,0.726120778264035,0.4062803496277112,1.0341313372180303,1.2683972421334249,0.2112091038406827,0.24393570095713113,0.7464995327990414,0.795854680013797,0.1818181818181818,0.8948967034831277
