popsize,avgemployers,avgsalary,shoparea,foodseats,retailturnover,livarea,sportsvenue,servicesnum,roadslen,livestock,harvest,agrprod,hospitals,beforeschool,clust,saldo
0.16631136855432244,0.12824595849315418,0.3963676149768635,0.12880923013163612,0.12122958570671644,0.10960536529268325,0.4698770195463531,0.2274989453145599,0.13703703703703699,0.2596985707512023,0.14721935787481077,0.19178360851744108,0.2076749872619287,0.32690424654710365,0.18200629122410847,0,-0.1300492610837438
0.29993408567292945,0.23388339020802285,0.42452615609269695,0.2364692584964332,0.25492353561281017,0.23883326635410795,0.46285887544596566,0.34769969666329625,0.25890732672043504,0.3231068269969872,0.20223995860830457,0.4982459853377852,0.3705015295500963,0.43364153961980045,0.3088815291752445,1,-0.1344827586206896
0.26567924381109864,0.2941903256974421,0.5604306463497626,0.29752313477320524,0.24826862717796694,0.28349957349661453,0.43571605787900425,0.2472222709030686,0.307001540901371,0.16337451400553765,0.037130321585921236,0.10412222741744284,0.046074621089567905,0.170266150578886,0.33900477074661317,2,-0.122167487684729
0.19626601020220305,0.15633919633959303,0.3982864227970031,0.16056120605416613,0.136161640255538,0.1324538064701263,0.46604947822443965,0.2669876453488372,0.17535118525021945,0.23603140950548068,0.6480186106830227,0.20403218667974488,0.3690623617923476,0.305899064171123,0.19869619022904647,3,-0.11625615763546795
0.5045843835539774,0.5172441745178824,0.528504132227698,0.5873162295669566,0.4734150134125765,0.5869410166091931,0.4220508989770057,0.4214222479485171,0.5672821835187168,0.2631544374766999,0.10148692263813547,0.2653318167631202,0.12310789284127593,0.3304438972447757,0.5974749809945986,4,-0.1704433497536945
0.0972590423808402,0.08139011189388423,0.4118967558022623,0.08124542068957637,0.07082753236372151,0.07586801922606709,0.5059378033182211,0.12333716496005781,0.08188246213928883,0.17359225579348778,0.06376214472425762,0.07935028917984738,0.0765162279942801,0.17528467425798014,0.10980764936263121,5,-0.0798029556650246
