oktmo,name,year,saldo
79618000,Красногвардейский муниципальный район,2008,107.0
79622000,Майкопский муниципальный район,2008,293.0
79630000,Тахтамукайский муниципальный район,2008,399.0
79633000,Теучежский муниципальный район,2008,-66.0
79640000,Шовгеновский муниципальный район,2008,-172.0
79700000,Городские округа Республики Адыгеи (Адыгеи)/,2008,829.0
79701000,город Майкоп,2008,890.0
79703000,город Адыгейск,2008,-61.0
87602000,Муниципальный район Вуктыл (до 1 января 2017 года),2008,-351.0
87602101,Вуктыл (до 1 января 2017 года),2008,-245.0
87604000,Ижемский муниципальный район,2008,-339.0
87608000,Княжпогостский муниципальный район,2008,-446.0
87612000,Койгородский муниципальный район,2008,-84.0
87616000,Корткеросский муниципальный район,2008,-221.0
87620000,Муниципальный район Печора,2008,-607.0
87620101,Печора,2008,-440.0
87620103,Кожва,2008,-44.0
87624000,Прилузский муниципальный район,2008,-354.0
87626000,Муниципальный район Сосногорск,2008,-541.0
87628000,Сыктывдинский муниципальный район,2008,243.0
87632000,Сысольский муниципальный район,2008,-201.0
87636000,Троицко-Печорский муниципальный район,2008,-243.0
87640000,Удорский муниципальный район,2008,-345.0
87644000,Усть-Вымский муниципальный район,2008,-335.0
87648000,Усть-Куломский муниципальный район,2008,-373.0
87652000,Усть-Цилемский муниципальный район,2008,-294.0
87701000,Сыктывкар,2008,1795.0
87710000,Воркута,2008,-3680.0
87715000,Инта,2008,-1772.0
87723000,Усинск,2008,-834.0
87725000,Ухта,2008,-137.0
91701000,Черкесский,2008,234.0
91705000,Карачаевский,2008,-547.0
93605000,Бай-Тайгинский муниципальный район,2008,-106.0
93610000,Барун-Хемчикский муниципальный район,2008,-50.0
93615000,Дзун-Хемчикский муниципальный район,2008,-290.0
93620000,Каа-Хемский муниципальный район,2008,-164.0
93622000,Кызылский муниципальный район,2008,240.0
93625000,Монгун-Тайгинский муниципальный район,2008,-58.0
93630000,Овюрский муниципальный район,2008,-55.0
93635000,Пий-Хемский муниципальный район,2008,-79.0
93638000,Сут-Хольский муниципальный район,2008,-114.0
93640000,Тандинский муниципальный район,2008,49.0
93643000,Тере-Хольский муниципальный район,2008,-11.0
93645000,Тес-Хемский муниципальный район,2008,-76.0
93650000,Тоджинский муниципальный район,2008,-82.0
93654000,Улуг-Хемский муниципальный район,2008,-293.0
93656000,Чаа-Хольский муниципальный район,2008,-65.0
93657000,Чеди-Хольский муниципальный район,2008,-73.0
93658000,Эрзинский муниципальный район,2008,-41.0
93701000,город Кызыл,2008,-793.0
93703000,город Ак-Довурак,2008,34.0
