oktmo,name,year,saldo
1614455,Октябрьский сельсовет,2020,1.0
1614466,Саввушинский сельсовет,2020,1.0
1614477,Таловский сельсовет,2020,1.0
1614488,Черепановский сельсовет,2020,3.0
1615000,Калманский муниципальный район,2020,8.0
1615427,Калманский сельсовет,2020,-4.0
1615457,Новоромановский сельсовет,2020,5.0
1616000,Каменский муниципальный район,2020,-52.0
1616101,г Камень-на-Оби,2020,-19.0
1616417,Гоноховский сельсовет,2020,3.0
1616437,Корниловский сельсовет,2020,-16.0
1616461,Новоярковский сельсовет,2020,-5.0
1616490,Телеутский сельсовет,2020,-7.0
1616494,Толстовский сельсовет,2020,1.0
1617000,Ключевский муниципальный район,2020,-1.0
1617415,Истимисский сельсовет,2020,0.0
1617424,Ключевский сельсовет,2020,5.0
1617468,Покровский сельсовет,2020,0.0
1617479,Северский сельсовет,2020,-5.0
1618000,Косихинский муниципальный район,2020,5.0
1618434,Косихинский сельсовет,2020,-5.0
1618460,Налобихинский сельсовет,2020,0.0
1619000,Красногорский муниципальный район,2020,13.0
1619407,Быстрянский сельсовет,2020,1.0
1619423,Красногорский сельсовет,2020,2.0
1619478,Усть-Ишинский сельсовет,2020,1.0
1622000,Кулундинский муниципальный район,2020,8.0
1622411,Ананьевский сельсовет,2020,-3.0
1622433,Воздвиженский сельсовет,2020,1.0
1622460,Кулундинский сельсовет,2020,19.0
1622466,Курский сельсовет,2020,-9.0
1622472,Мирабилитский сельсовет,2020,-3.0
1622477,Октябрьский сельсовет,2020,4.0
1623000,Курьинский муниципальный район,2020,2.0
1623466,Курьинский сельсовет,2020,2.0
1624000,Кытмановский муниципальный район,2020,-7.0
1624423,Кытмановский сельсовет,2020,-1.0
1625000,Локтевский муниципальный район,2020,12.0
1625101,город Горняк,2020,15.0
1625413,Георгиевский сельсовет,2020,-2.0
1625421,Золотухинский сельсовет,2020,0.0
1625426,Кировский сельсовет,2020,1.0
1625434,Локтевский сельсовет,2020,0.0
1625440,Масальский сельсовет,2020,2.0
1625456,Новенский сельсовет,2020,-1.0
1625466,Покровский сельсовет,2020,-1.0
1625473,Ремовский сельсовет,2020,0.0
1625476,Самарский сельсовет,2020,-4.0
1625484,Успенский сельсовет,2020,2.0
1626000,Мамонтовский муниципальный район,2020,66.0
1626406,Буканский сельсовет,2020,6.0
1626449,Мамонтовский сельсовет,2020,33.0
1626460,Островновский сельсовет,2020,7.0
1627000,Михайловский муниципальный район,2020,-2.0
1627154,Малиновоозёрский поссовет,2020,6.0
1627411,Бастанский сельсовет,2020,-2.0
1627416,Михайловский сельсовет,2020,4.0
1627420,Назаровский сельсовет,2020,4.0
1627422,Николаевский сельсовет,2020,-6.0
1627433,Полуямский сельсовет,2020,-2.0
1627444,Ракитовский сельсовет,2020,-9.0
1628000,Новичихинский муниципальный район,2020,8.0
1628411,Долговский сельсовет,2020,0.0
1628444,Новичихинский сельсовет,2020,7.0
1629000,Зональный муниципальный район,2020,-17.0
1629412,Буланихинский сельсовет,2020,-5.0
1629426,Зональный сельсовет,2020,-3.0
1629442,Луговской сельсовет,2020,-1.0
1629466,Новочемровский сельсовет,2020,8.0
1629470,Октябрьский сельсовет,2020,2.0
1629474,Плешковский сельсовет,2020,-6.0
1629480,Соколовский сельсовет,2020,0.0
1629493,Чемровский сельсовет,2020,-8.0
1629496,Шубенский сельсовет,2020,-4.0
1630000,Павловский муниципальный район,2020,-18.0
1630412,Елунинский сельсовет,2020,-2.0
1630437,Комсомольский сельсовет,2020,3.0
1630449,Лебяжинский сельсовет,2020,-1.0
1630455,Новозоринский сельсовет,2020,4.0
1630460,Павловский сельсовет,2020,-29.0
1630462,Павлозаводской сельсовет,2020,2.0
1630464,Прутской сельсовет,2020,3.0
1630466,Рогозихинский сельсовет,2020,6.0
1630473,Стуковский сельсовет,2020,-1.0
1630482,Черемновский сельсовет,2020,-1.0
1630485,Чернопятовский сельсовет,2020,2.0
1630490,Шаховский сельсовет,2020,-3.0
1631000,Панкрушихинский муниципальный район,2020,-13.0
1631456,Панкрушихинский сельсовет,2020,-8.0
1631467,Подойниковский сельсовет,2020,1.0
1631478,Романовский сельсовет,2020,-4.0
1632000,Первомайский муниципальный район,2020,-10.0
1632412,Баюновоключевский сельсовет,2020,1.0
1632416,Берёзовский сельсовет,2020,-7.0
1632420,Бобровский сельсовет,2020,-1.0
1632422,Боровихинский сельсовет,2020,1.0
1632434,Зудиловский сельсовет,2020,1.0
1632442,Логовской сельсовет,2020,2.0
1632449,Первомайский сельсовет,2020,-2.0
1632454,Повалихинский сельсовет,2020,2.0
1632461,Рассказихинский сельсовет,2020,2.0
1632472,Санниковский сельсовет,2020,1.0
1632483,Северный сельсовет,2020,-1.0
1632494,Сибирский сельсовет,2020,-4.0
1632496,Солнечный сельсовет,2020,0.0
1633000,Петропавловский муниципальный район,2020,-6.0
1633414,Зеленодольский сельсовет,2020,-1.0
1633434,Николаевский сельсовет,2020,1.0
1633457,Петропавловский сельсовет,2020,5.0
1634000,Поспелихинский муниципальный район,2020,-11.0
1634408,Борковский сельсовет,2020,-2.0
1634439,Клепечихинский сельсовет,2020,-1.0
1634467,Мамонтовский сельсовет,2020,5.0
1634478,Николаевский сельсовет,2020,1.0
1634495,Поспелихинский Центральный сельсовет,2020,-6.0
1635000,Ребрихинский муниципальный район,2020,13.0
1635407,Беловский сельсовет,2020,-2.0
1635412,Боровлянский сельсовет,2020,1.0
1635419,Воронихинский сельсовет,2020,1.0
1635436,Зиминский сельсовет,2020,1.0
1635442,Клочковский сельсовет,2020,1.0
1635459,Подстепновский сельсовет,2020,0.0
1635464,Ребрихинский сельсовет,2020,4.0
1635470,Рожне-Логовской сельсовет,2020,0.0
1635479,Усть-Мосихинский сельсовет,2020,0.0
1637000,Романовский муниципальный район,2020,3.0
1637468,Романовский сельсовет,2020,0.0
1637479,Сидоровский сельсовет,2020,2.0
1638000,Рубцовский муниципальный район,2020,-46.0
1638406,Безрукавский сельсовет,2020,-12.0
1638415,Большешелковниковский сельсовет,2020,-9.0
1638418,Веселоярский сельсовет,2020,-5.0
1638420,Вишнёвский сельсовет,2020,-2.0
1638422,Дальний сельсовет,2020,-1.0
1638425,Куйбышевский сельсовет,2020,-11.0
1638437,Новоалександровский сельсовет,2020,-8.0
1638440,Новониколаевский сельсовет,2020,3.0
1638447,Новосклюихинский сельсовет,2020,11.0
1638451,Половинкинский сельсовет,2020,1.0
1638460,Ракитовский сельсовет,2020,-1.0
1638462,Рубцовский сельсовет,2020,2.0
1638465,Самарский сельсовет,2020,2.0
1638467,Саратовский сельсовет,2020,-17.0
1638471,Тишинский сельсовет,2020,-1.0
1640000,Смоленский муниципальный район,2020,17.0
1640456,Смоленский сельсовет,2020,5.0
1640466,Сычёвский сельсовет,2020,3.0
1640479,Точилинский сельсовет,2020,0.0
1641000,Суетский муниципальный район,2020,2.0
1641410,Боронский сельсовет,2020,0.0
1641425,Нижнесуетский сельсовет,2020,0.0
1642000,Советский муниципальный район,2020,0.0
1642452,Советский сельсовет,2020,4.0
1643000,Солонешенский муниципальный район,2020,-2.0
1643450,Солонешенский сельсовет,2020,0.0
1645000,Шелаболихинский муниципальный район,2020,2.0
1645410,Верх-Кучукский сельсовет,2020,1.0
1645420,Ильинский сельсовет,2020,-1.0
1645430,Крутишинский сельсовет,2020,1.0
1645460,Шелаболихинский сельсовет,2020,1.0
1646000,Табунский муниципальный район,2020,6.0
1646407,Алтайский сельсовет,2020,1.0
1646455,Серебропольский сельсовет,2020,-1.0
1647000,Тальменский муниципальный район,2020,-6.0
1647151,Тальменский поссовет,2020,-12.0
1647406,Анисимовский сельсовет,2020,1.0
1647430,Кашкарагаихинский сельсовет,2020,-1.0
1647448,Луговской сельсовет,2020,7.0
1647456,Новоозёрский сельсовет,2020,6.0
1647459,Новоперуновский сельсовет,2020,-1.0
1647462,Новотроицкий сельсовет,2020,-1.0
1647466,Озёрский сельсовет,2020,-3.0
1647473,Среднесибирский сельсовет,2020,-1.0
1649000,Топчихинский муниципальный район,2020,1.0
1649403,Белояровский сельсовет,2020,1.0
1649409,Зиминский сельсовет,2020,0.0
1649436,Макарьевский сельсовет,2020,-2.0
1649447,Парфёновский сельсовет,2020,1.0
1649450,Переясловский сельсовет,2020,1.0
1649462,Топчихинский сельсовет,2020,4.0
1649469,Фунтиковский сельсовет,2020,1.0
1649491,Чистюньский сельсовет,2020,0.0
1650000,Третьяковский муниципальный район,2020,11.0
1650411,Екатерининский сельсовет,2020,8.0
1650422,Корболихинский сельсовет,2020,4.0
1650455,Плосковский сельсовет,2020,0.0
1650460,Садовый сельсовет,2020,9.0
1650466,Староалейский сельсовет,2020,4.0
1650477,Третьяковский сельсовет,2020,-9.0
1650488,Шипунихинский сельсовет,2020,-2.0
1651000,Троицкий муниципальный район,2020,-1.0
1651410,Боровлянский сельсовет,2020,0.0
1651434,Зелёнополянский сельсовет,2020,3.0
1651454,Петровский сельсовет,2020,-4.0
1651457,Троицкий сельсовет,2020,-5.0
1651470,Хайрюзовский сельсовет,2020,1.0
1652000,Тюменцевский муниципальный район,2020,-2.0
1652458,Тюменцевский сельсовет,2020,-1.0
1653000,Угловский муниципальный район,2020,-37.0
1653411,Круглянский сельсовет,2020,-1.0
1653422,Лаптевский сельсовет,2020,-21.0
1653455,Озёрно-Кузнецовский сельсовет,2020,-4.0
1653466,Павловский сельсовет,2020,-4.0
1653477,Симоновский сельсовет,2020,0.0
1653480,Тополинский сельсовет,2020,0.0
1653488,Угловский сельсовет,2020,-7.0
1654000,Усть-Калманский муниципальный район,2020,-1.0
1654446,Пономарёвский сельсовет,2020,-1.0
1654448,Приозёрный сельсовет,2020,2.0
1654455,Усть-Калманский сельсовет,2020,-4.0
1654466,Чарышский сельсовет,2020,1.0
1655000,Усть-Пристанский муниципальный район,2020,3.0
1655440,Коробейниковский сельсовет,2020,1.0
1656000,Хабарский муниципальный район,2020,10.0
1656446,Новоильинский сельсовет,2020,0.0
1656493,Хабарский сельсовет,2020,3.0
1657000,Целинный муниципальный район,2020,23.0
1657415,Дружбинский сельсовет,2020,0.0
1657434,Марушинский сельсовет,2020,11.0
1657445,Овсянниковский сельсовет,2020,-1.0
1658000,Чарышский муниципальный район,2020,10.0
1658422,Малобащелакский сельсовет,2020,1.0
1658444,Маякский сельсовет,2020,1.0
1658488,Чарышский сельсовет,2020,3.0
1659000,Шипуновский муниципальный район,2020,37.0
1659413,Бобровский сельсовет,2020,0.0
1659495,Шипуновский сельсовет,2020,12.0
1660000,Немецкий национальный муниципальный район,2020,52.0
1660410,Дегтярский сельсовет,2020,3.0
1660415,Камышинский сельсовет,2020,0.0
1660420,Гальбштадтский сельсовет,2020,-4.0
1660430,Орловский сельсовет,2020,7.0
1660450,Редкодубравский сельсовет,2020,8.0
1660460,Шумановский сельсовет,2020,-1.0
1660470,Кусакский сельсовет,2020,6.0
1701000,город Барнаул,2020,1093.0
1703000,город Алейск,2020,-3.0
1704000,город Белокуриха,2020,24.0
1705000,город Бийск,2020,16.0
1706000,город Заринск,2020,-1.0
1713000,город Новоалтайск,2020,76.0
1716000,город Рубцовск,2020,-73.0
1719000,город Славгород,2020,23.0
1730000,город Яровое,2020,-15.0
1755000,ЗАТО Сибирский,2020,5.0
3601000,Абинский муниципальный район,2020,463.0
3601101,Абинское,2020,236.0
3601153,Ахтырское,2020,75.0
3601401,Варнавинское,2020,10.0
3601403,Мингрельское,2020,32.0
3601408,Холмское,2020,80.0
3605000,Апшеронский муниципальный район,2020,39.0
3605101,Апшеронское,2020,12.0
3605109,Хадыженское,2020,-16.0
3605157,Нефтегорское,2020,14.0
3605407,Кабардинское,2020,-4.0
3605410,Кубанское,2020,5.0
3605413,Куринское,2020,5.0
3605418,Нижегородское,2020,4.0
3605419,Новополянское,2020,6.0
3605431,Тверское,2020,3.0
3605434,Черниговское,2020,4.0
3607000,Белоглинский муниципальный район,2020,63.0
3607402,Белоглинское,2020,19.0
3607404,Новопавловское,2020,6.0
3607407,Успенское,2020,28.0
3607410,Центральное,2020,10.0
3608000,Белореченский муниципальный район,2020,36.0
3608101,Белореченское,2020,8.0
3608402,Бжедуховское,2020,1.0
3608404,Великовечненское,2020,-1.0
3608405,Дружненское,2020,-1.0
3608407,Первомайское,2020,-7.0
3608410,Пшехское,2020,11.0
3608412,Родниковское,2020,10.0
3608413,Рязанское,2020,2.0
3608419,Школьненское,2020,7.0
3608420,Южненское,2020,9.0
3610000,Брюховецкий муниципальный район,2020,24.0
3610402,Батуринское,2020,1.0
3610404,Большебейсугское,2020,1.0
3610407,Брюховецкое,2020,9.0
3610410,Новоджерелиевское,2020,6.0
3610416,Переясловское,2020,1.0
3610422,Чепигинское,2020,5.0
3612000,Выселковский муниципальный район,2020,-38.0
3612402,Бейсугское,2020,-2.0
3612410,Бузиновское,2020,2.0
3612413,Выселковское,2020,-11.0
3612419,Ирклиевское,2020,-3.0
3612422,Новобейсугское,2020,-2.0
3612425,Новомалороссийское,2020,-4.0
3613000,Гулькевичский муниципальный район,2020,115.0
3613101,Гулькевичское,2020,64.0
3613154,Гирейское,2020,5.0
3613162,Красносельское,2020,4.0
3613404,Венцы-Заря,2020,3.0
3613413,Комсомольское,2020,3.0
3613416,Кубань,2020,6.0
3613425,Николенское,2020,-10.0
3613429,Новоукраинское,2020,-9.0
3613434,Отрадо-Кубанское,2020,27.0
3613437,Отрадо-Ольгинское,2020,12.0
3613440,Пушкинское,2020,0.0
3613445,Скобелевское,2020,1.0
3613448,Соколовское,2020,9.0
3613455,Тысячное,2020,-1.0
3614000,Динской муниципальный район,2020,362.0
3614402,Васюринское,2020,25.0
3614404,Динское,2020,98.0
3614410,Красносельское,2020,10.0
3614412,Мичуринское,2020,23.0
3614414,Нововеличковское,2020,28.0
3614416,Новотитаровское,2020,58.0
3614419,Первореченское,2020,9.0
3614422,Пластуновское,2020,17.0
3614428,Старомышастовское,2020,26.0
3614445,Южно-Кубанское,2020,68.0
3616000,Ейский муниципальный район,2020,180.0
3616101,Ейское,2020,151.0
3616402,Александровское,2020,22.0
3616404,Должанское,2020,12.0
3616407,Ейское,2020,8.0
3616410,Камышеватское,2020,-5.0
3616413,Копанское,2020,5.0
3616416,Красноармейское,2020,-9.0
3616419,Кухаривское,2020,-6.0
3616420,Моревское,2020,-12.0
3616421,Трудовое,2020,1.0
3616422,Ясенское,2020,13.0
3618000,Кавказский муниципальный район,2020,196.0
3618101,Кропоткинское,2020,97.0
3618404,Дмитриевское,2020,-1.0
3618407,им М. Горького,2020,15.0
3618410,Кавказское,2020,22.0
3618413,Казанское,2020,29.0
3618419,Лосевское,2020,5.0
3618422,Мирское,2020,8.0
3618452,Темижбекское,2020,14.0
3619000,Калининский муниципальный район,2020,177.0
3619405,Бойкопонурское,2020,20.0
3619406,Гривенское,2020,20.0
3619407,Гришковское,2020,3.0
3619408,Джумайловское,2020,8.0
3619420,Калининское,2020,31.0
3619422,Куйбышевское,2020,5.0
3619427,Новониколаевское,2020,4.0
3619435,Старовеличковское,2020,86.0
3620000,Каневской муниципальный район,2020,61.0
3620402,Каневское,2020,29.0
3620404,Красногвардейское,2020,0.0
3620405,Кубанскостепное,2020,17.0
3620407,Новодеревянковское,2020,3.0
3620410,Новоминское,2020,6.0
3620413,Привольненское,2020,-2.0
3620414,Придорожное,2020,-5.0
3620416,Стародеревянковское,2020,8.0
3620419,Челбасское,2020,5.0
3621000,Кореновский муниципальный район,2020,-30.0
3621101,Кореновское,2020,-24.0
3621413,Новоберезанское,2020,4.0
3621419,Платнировское,2020,0.0
3621425,Раздольненское,2020,-3.0
3621428,Сергиевское,2020,-4.0
3623000,Красноармейский муниципальный район,2020,138.0
3623407,Ивановское,2020,24.0
3623410,Полтавское,2020,38.0
3623412,Марьянское,2020,-4.0
3623413,Новомышастовское,2020,-9.0
3623419,Октябрьское,2020,5.0
3623420,Протичкинское,2020,5.0
3623422,Староджерелиевское,2020,-1.0
3623425,Старонижестеблиевское,2020,50.0
3623428,Трудобеликовское,2020,28.0
3623431,Чебургольское,2020,2.0
3624000,Крыловский муниципальный район,2020,27.0
3624411,Крыловское,2020,11.0
3624414,Кугоейское,2020,-2.0
3624418,Новопашковское,2020,0.0
3624421,Новосергиевское,2020,9.0
3624424,Октябрьское,2020,11.0
3624430,Шевченковское,2020,-2.0
3625000,Крымский муниципальный район,2020,484.0
3625101,Крымское,2020,176.0
3625402,Адагумское,2020,29.0
3625404,Варениковское,2020,47.0
3625407,Кеслеровское,2020,30.0
3625410,Киевское,2020,44.0
3625412,Нижнебаканское,2020,43.0
3625413,Пригородное,2020,54.0
3625416,Мерчанское,2020,24.0
3625419,Молдаванское,2020,25.0
3625422,Троицкое,2020,4.0
3625431,Южное,2020,8.0
3627000,Курганинский муниципальный район,2020,34.0
3627101,Курганинское,2020,22.0
3627402,Безводное,2020,-7.0
3627407,Константиновское,2020,-4.0
3627410,Михайловское,2020,5.0
3627413,Новоалексеевское,2020,3.0
3627419,Петропавловское,2020,7.0
3627422,Родниковское,2020,3.0
3627425,Темиргоевское,2020,-1.0
3628000,Кущевский муниципальный район,2020,74.0
3628402,Краснополянское,2020,-3.0
3628404,Ильинское,2020,9.0
3628407,Кисляковское,2020,4.0
3628410,Красносельское,2020,13.0
3628416,Кущевское,2020,52.0
3628420,Новомихайловское,2020,-1.0
3628422,Первомайское,2020,-2.0
3628425,Полтавченское,2020,-2.0
3628428,Раздольненское,2020,0.0
3628429,Среднечубуркское,2020,0.0
3628431,Шкуринское,2020,5.0
3630000,Лабинский муниципальный район,2020,-125.0
3630101,Лабинское,2020,-73.0
3630416,Владимирское,2020,-6.0
3630419,Вознесенское,2020,-13.0
3630425,Зассовское,2020,0.0
3630428,Каладжинское,2020,0.0
3630437,Чамлыкское,2020,-3.0
3630446,Первосинюхинское,2020,-7.0
3630450,Сладковское,2020,-8.0
3630455,Упорненское,2020,-5.0
3630458,Харьковское,2020,-1.0
3632000,Ленинградский муниципальный район,2020,61.0
3632401,Белохуторское,2020,5.0
3632403,Коржовское,2020,-2.0
3632404,Крыловское,2020,-7.0
3632407,Куликовское,2020,-2.0
3632410,Ленинградское,2020,34.0
3632413,Новоплатнировское,2020,5.0
3632414,Новоуманское,2020,16.0
3632416,Уманское,2020,1.0
3632417,Первомайское,2020,5.0
3633000,Мостовский муниципальный район,2020,33.0
3633151,Мостовское,2020,4.0
3633156,Псебайское,2020,10.0
3633404,Андрюковское,2020,0.0
3633407,Баговское,2020,4.0
3633413,Бесленеевское,2020,2.0
3633422,Губское,2020,2.0
3633431,Костромское,2020,2.0
3633449,Переправненское,2020,1.0
3633452,Унароковское,2020,1.0
3633461,Шедокское,2020,1.0
3633464,Ярославское,2020,2.0
3634000,Новокубанский муниципальный район,2020,33.0
3634101,Новокубанское,2020,-5.0
3634402,Бесскорбненское,2020,15.0
3634403,Верхнекубанское,2020,4.0
3634407,Ковалевское,2020,5.0
3634413,Ляпинское,2020,-1.0
3634422,Новосельское,2020,3.0
3634425,Прикубанское,2020,2.0
3634428,Прочноокопское,2020,5.0
3634431,Советское,2020,5.0
3635000,Новопокровский муниципальный район,2020,8.0
3635402,Горькобалковское,2020,9.0
3635404,Ильинское,2020,-4.0
3635407,Калниболотское,2020,8.0
3635410,Кубанское,2020,-6.0
3635413,Незамаевское,2020,0.0
3635416,Новоивановское,2020,-3.0
3635419,Новопокровское,2020,9.0
3637000,Отрадненский муниципальный район,2020,105.0
3637402,Благодарненское,2020,6.0
3637404,Красногвардейское,2020,6.0
3637407,Малотенгинское,2020,8.0
3637413,Отрадненское,2020,36.0
3637419,Подгорненское,2020,10.0
3637425,Попутненское,2020,17.0
3637428,Спокойненское,2020,8.0
3637431,Удобненское,2020,7.0
3639000,Павловский муниципальный район,2020,-121.0
3639402,Атаманское,2020,-14.0
3639404,Веселовское,2020,-4.0
3639410,Незамаевское,2020,-3.0
3639422,Новопластуновское,2020,-3.0
3639428,Павловское,2020,-64.0
3639430,Северное,2020,0.0
3639431,Среднечелбасское,2020,-9.0
3639434,Старолеушковское,2020,-9.0
3639440,Упорненское,2020,1.0
3641000,Приморско-Ахтарский муниципальный район,2020,4.0
3641101,Приморско-Ахтарское,2020,0.0
3641401,Ахтарское,2020,0.0
3641404,Бриньковское,2020,6.0
3641407,Новопокровское,2020,-2.0
3641410,Ольгинское,2020,1.0
3641413,Приазовское,2020,1.0
3641416,Свободное,2020,1.0
3643000,Северский муниципальный район,2020,380.0
3643152,Афипское,2020,138.0
3643155,Ильское,2020,69.0
3643158,Черноморское,2020,16.0
3643402,Азовское,2020,18.0
3643404,Григорьевское,2020,6.0
3643406,Калужское,2020,3.0
3643407,Львовское,2020,22.0
3643408,Михайловское,2020,3.0
3643410,Новодмитриевское,2020,23.0
3643413,Северское,2020,64.0
3643416,Смоленское,2020,19.0
3645000,Славянский муниципальный район,2020,-28.0
3645101,Славянское,2020,-70.0
3645402,Анастасиевское,2020,5.0
3645403,Голубая Нива,2020,0.0
3645404,Забойское,2020,1.0
3645407,Кировское,2020,-1.0
3645410,Коржевское,2020,6.0
3645412,Маевское,2020,9.0
3645413,Петровское,2020,21.0
3645414,Прибрежное,2020,13.0
3645415,Прикубанское,2020,-5.0
3645416,Протокское,2020,-18.0
3645420,Рисовое,2020,4.0
3645425,Целинное,2020,6.0
3645429,Черноерковское,2020,-1.0
3647000,Староминский муниципальный район,2020,58.0
3647402,Канеловское,2020,3.0
3647404,Куйбышевское,2020,4.0
3647413,Староминское,2020,44.0
3649000,Тбилисский муниципальный район,2020,120.0
3649401,Алексее-Тенгинское,2020,3.0
3649402,Ванновское,2020,14.0
3649404,Геймановское,2020,-1.0
3649413,Нововладимировское,2020,8.0
3649419,Тбилисское,2020,71.0
3651000,Темрюкский муниципальный район,2020,11.0
3651101,Темрюкское,2020,40.0
3651402,Ахтанизовское,2020,-2.0
3651404,Вышестеблиевское,2020,-4.0
3651407,Голубицкое,2020,-5.0
3651410,Запорожское,2020,27.0
3651413,Краснострельское,2020,6.0
3651416,Курчанское,2020,0.0
3651418,Новотаманское,2020,3.0
3651419,Сенное,2020,-10.0
3651422,Старотитаровское,2020,-17.0
3651425,Таманское,2020,-16.0
3651430,Фонталовское,2020,-11.0
3653000,Тимашевский муниципальный район,2020,120.0
3653101,Тимашевское,2020,50.0
3653402,Дербентское,2020,13.0
3653404,Днепровское,2020,18.0
3653410,Кубанец,2020,-1.0
3653413,Медведовское,2020,34.0
3653416,Незаймановское,2020,-2.0
3653419,Новокорсунское,2020,8.0
3653422,Новоленинское,2020,-3.0
3653425,Поселковое,2020,3.0
3653428,Роговское,2020,0.0
3654000,Тихорецкий муниципальный район,2020,-49.0
3654101,Тихорецкое,2020,-20.0
3654402,Алексеевское,2020,3.0
3654404,Архангельское,2020,3.0
3654405,Братское,2020,0.0
3654407,Еремизино-Борисовское,2020,0.0
3654410,Новорождественское,2020,-5.0
3654416,Парковское,2020,-2.0
3654419,Терновское,2020,-3.0
3654422,Фастовецкое,2020,-13.0
3654425,Хоперское,2020,-7.0
3654435,Юго-Северное,2020,-4.0
3655000,Туапсинский муниципальный район,2020,122.0
3655101,Туапсинское,2020,56.0
3655154,Джубгское,2020,11.0
3655158,Новомихайловское,2020,18.0
3655402,Небугское,2020,20.0
3655404,Вельяминовское,2020,4.0
3655407,Георгиевское,2020,6.0
3655410,Октябрьское,2020,5.0
3655412,Тенгинское,2020,3.0
3655413,Шаумянское,2020,3.0
3655415,Шепсинское,2020,-4.0
3656000,Успенский муниципальный район,2020,49.0
3656404,Вольненское,2020,4.0
3656443,Успенское,2020,6.0
3657000,Усть-Лабинский муниципальный район,2020,50.0
3657101,Усть-Лабинское,2020,18.0
3657402,Александровское,2020,-3.0
3657404,Братское,2020,5.0
3657405,Вимовское,2020,1.0
3657407,Воронежское,2020,9.0
3657410,Восточное,2020,0.0
3657419,Ладожское,2020,4.0
3657425,Некрасовское,2020,3.0
3657428,Новолабинское,2020,-2.0
3659000,Щербиновский муниципальный район,2020,15.0
3659407,Екатериновское,2020,-3.0
3659409,Николаевское,2020,0.0
3659410,Новощербиновское,2020,0.0
3659413,Старощербиновское,2020,16.0
3659416,Шабельское,2020,0.0
3701000,город Краснодар,2020,7530.0
3701364,Западный округ г.Краснодар,2020,179.0
3701369,Центральный округ г.Краснодар,2020,451.0
3701370,Прикубанский округ г.Краснодар,2020,5400.0
3701372,Карасунский округ г.Краснодар,2020,1505.0
3703000,город-курорт Анапа,2020,589.0
3705000,город Армавир,2020,-160.0
3708000,город-курорт Геленджик,2020,-130.0
3709000,город Горячий Ключ,2020,357.0
3720000,город Новороссийск,2020,386.0
3720365,Восточный район г.Новороссийск,2020,78.0
3720368,Центральный район г.Новороссийск,2020,94.0
3720370,Приморский район г.Новороссийск,2020,126.0
3720380,Южный район г.Новороссийск,2020,-4.0
3726000,город-курорт Сочи,2020,250.0
3726362,Адлерский район,2020,-271.0
3726365,Лазаревский район,2020,-342.0
3726368,Хостинский район,2020,282.0
3726371,Центральный район,2020,604.0
4545000,Пировский муниципальный округ,2020,21.0
4558000,Шарыповский муниципальный округ,2020,-6.0
4601000,Абанский муниципальный район,2020,-8.0
4601401,Абанский сельсовет,2020,-8.0
4601446,Устьянский сельсовет,2020,-3.0
