oktmo,name,year,saldo
1611000,Завьяловский муниципальный район,2022,-4.0
1611411,Гилёвский сельсовет,2022,-2.0
1611434,Завьяловский сельсовет,2022,-4.0
1614000,Змеиногорский муниципальный район,2022,21.0
1614101,город Змеиногорск,2022,21.0
1614422,Барановский сельсовет,2022,-2.0
1614433,Карамышевский сельсовет,2022,2.0
1614444,Кузьминский сельсовет,2022,7.0
1614466,Саввушинский сельсовет,2022,-3.0
1614477,Таловский сельсовет,2022,6.0
1614488,Черепановский сельсовет,2022,-4.0
1615000,Калманский муниципальный район,2022,36.0
1615427,Калманский сельсовет,2022,10.0
1615457,Новоромановский сельсовет,2022,11.0
1616000,Каменский муниципальный район,2022,-28.0
1616101,г Камень-на-Оби,2022,-24.0
1616437,Корниловский сельсовет,2022,0.0
1616461,Новоярковский сельсовет,2022,-4.0
1616482,Рыбинский сельсовет,2022,2.0
1616490,Телеутский сельсовет,2022,-1.0
1616494,Толстовский сельсовет,2022,-1.0
1617000,Ключевский муниципальный район,2022,9.0
1617406,Васильчуковский сельсовет,2022,-2.0
1617415,Истимисский сельсовет,2022,0.0
1617424,Ключевский сельсовет,2022,1.0
1617446,Петуховский сельсовет,2022,0.0
1617479,Северский сельсовет,2022,7.0
1618000,Косихинский муниципальный район,2022,23.0
1618414,Верх-Жилинский сельсовет,2022,6.0
1618430,Контошинский сельсовет,2022,1.0
1618434,Косихинский сельсовет,2022,5.0
1619000,Красногорский муниципальный район,2022,-16.0
1619405,Берёзовский сельсовет,2022,-8.0
1619407,Быстрянский сельсовет,2022,-1.0
1619423,Красногорский сельсовет,2022,-3.0
1619478,Усть-Ишинский сельсовет,2022,-3.0
1620000,Краснощёковский муниципальный район,2022,-1.0
1622000,Кулундинский муниципальный район,2022,39.0
1622444,Златополинский сельсовет,2022,0.0
1622460,Кулундинский сельсовет,2022,34.0
1622466,Курский сельсовет,2022,0.0
1622472,Мирабилитский сельсовет,2022,-8.0
1622477,Октябрьский сельсовет,2022,12.0
1623000,Курьинский муниципальный район,2022,2.0
1624000,Кытмановский муниципальный район,2022,5.0
1624423,Кытмановский сельсовет,2022,5.0
1625000,Локтевский муниципальный район,2022,-2.0
1625101,город Горняк,2022,9.0
1625409,Второкаменский сельсовет,2022,3.0
1625421,Золотухинский сельсовет,2022,-3.0
1625426,Кировский сельсовет,2022,1.0
1625434,Локтевский сельсовет,2022,2.0
1625440,Масальский сельсовет,2022,1.0
1625449,Николаевский сельсовет,2022,3.0
1625456,Новенский сельсовет,2022,-1.0
1625459,Новомихайловский сельсовет,2022,1.0
1625476,Самарский сельсовет,2022,-2.0
1625484,Успенский сельсовет,2022,-5.0
1625495,Устьянский сельсовет,2022,-7.0
1626000,Мамонтовский муниципальный район,2022,-4.0
1626437,Костино-Логовской сельсовет,2022,-1.0
1626442,Крестьянский сельсовет,2022,3.0
1626449,Мамонтовский сельсовет,2022,-8.0
1626460,Островновский сельсовет,2022,-5.0
1626468,Покровский сельсовет,2022,-1.0
1626478,Тимирязевский сельсовет,2022,0.0
1626492,Чернокурьинский сельсовет,2022,-1.0
1627000,Михайловский муниципальный район,2022,43.0
1627154,Малиновоозёрский поссовет,2022,4.0
1627416,Михайловский сельсовет,2022,41.0
1627420,Назаровский сельсовет,2022,-9.0
1627422,Николаевский сельсовет,2022,-2.0
1627444,Ракитовский сельсовет,2022,8.0
1628000,Новичихинский муниципальный район,2022,-2.0
1628444,Новичихинский сельсовет,2022,1.0
1629000,Зональный муниципальный район,2022,-11.0
1629412,Буланихинский сельсовет,2022,0.0
1629426,Зональный сельсовет,2022,5.0
1629466,Новочемровский сельсовет,2022,-3.0
1629474,Плешковский сельсовет,2022,0.0
1629480,Соколовский сельсовет,2022,-3.0
1629493,Чемровский сельсовет,2022,-2.0
1630000,Павловский муниципальный район,2022,6.0
1630403,Бурановский сельсовет,2022,-5.0
1630412,Елунинский сельсовет,2022,-1.0
1630432,Колыванский сельсовет,2022,1.0
1630437,Комсомольский сельсовет,2022,2.0
1630455,Новозоринский сельсовет,2022,-8.0
1630460,Павловский сельсовет,2022,-1.0
1630462,Павлозаводской сельсовет,2022,-2.0
1630464,Прутской сельсовет,2022,0.0
1630466,Рогозихинский сельсовет,2022,4.0
1630473,Стуковский сельсовет,2022,14.0
1630482,Черемновский сельсовет,2022,3.0
1630485,Чернопятовский сельсовет,2022,-6.0
1630490,Шаховский сельсовет,2022,2.0
1631000,Панкрушихинский муниципальный район,2022,13.0
1631456,Панкрушихинский сельсовет,2022,12.0
1631478,Романовский сельсовет,2022,-4.0
1632000,Первомайский муниципальный район,2022,110.0
1632412,Баюновоключевский сельсовет,2022,4.0
1632416,Берёзовский сельсовет,2022,35.0
1632420,Бобровский сельсовет,2022,-3.0
1632422,Боровихинский сельсовет,2022,6.0
1632425,Жилинский сельсовет,2022,5.0
1632434,Зудиловский сельсовет,2022,11.0
1632449,Первомайский сельсовет,2022,4.0
1632454,Повалихинский сельсовет,2022,7.0
1632461,Рассказихинский сельсовет,2022,0.0
1632472,Санниковский сельсовет,2022,23.0
1632483,Северный сельсовет,2022,4.0
1632494,Сибирский сельсовет,2022,1.0
1632496,Солнечный сельсовет,2022,2.0
1632497,Сорочелоговской сельсовет,2022,4.0
1633000,Петропавловский муниципальный район,2022,4.0
1633405,Алексеевский сельсовет,2022,1.0
1633414,Зеленодольский сельсовет,2022,-1.0
1633423,Камышенский сельсовет,2022,1.0
1633440,Новообинский сельсовет,2022,1.0
1633457,Петропавловский сельсовет,2022,4.0
1634000,Поспелихинский муниципальный район,2022,22.0
1634422,12 лет Октября сельсовет,2022,1.0
1634450,Красноярский сельсовет,2022,1.0
1634467,Мамонтовский сельсовет,2022,1.0
1634495,Поспелихинский Центральный сельсовет,2022,10.0
1635000,Ребрихинский муниципальный район,2022,-15.0
1635407,Беловский сельсовет,2022,-2.0
1635419,Воронихинский сельсовет,2022,-2.0
1635430,Зеленорощинский сельсовет,2022,0.0
1635464,Ребрихинский сельсовет,2022,-6.0
1635476,Станционно-Ребрихинский сельсовет,2022,0.0
1636000,Родинский муниципальный район,2022,30.0
1636445,Покровский сельсовет,2022,15.0
1636451,Раздольненский сельсовет,2022,2.0
1636456,Родинский сельсовет,2022,9.0
1637000,Романовский муниципальный район,2022,4.0
1637422,Дубровинский сельсовет,2022,0.0
1637435,Закладинский сельсовет,2022,0.0
1637468,Романовский сельсовет,2022,3.0
1638000,Рубцовский муниципальный район,2022,36.0
1638406,Безрукавский сельсовет,2022,9.0
1638415,Большешелковниковский сельсовет,2022,3.0
1638418,Веселоярский сельсовет,2022,-25.0
1638420,Вишнёвский сельсовет,2022,-1.0
1638422,Дальний сельсовет,2022,-2.0
1638425,Куйбышевский сельсовет,2022,31.0
1638437,Новоалександровский сельсовет,2022,21.0
1638440,Новониколаевский сельсовет,2022,-3.0
1638447,Новосклюихинский сельсовет,2022,11.0
1638451,Половинкинский сельсовет,2022,6.0
1638460,Ракитовский сельсовет,2022,-2.0
1638462,Рубцовский сельсовет,2022,-2.0
1638465,Самарский сельсовет,2022,-2.0
1638467,Саратовский сельсовет,2022,-6.0
1640000,Смоленский муниципальный район,2022,-27.0
1640412,Верх-Обский сельсовет,2022,-5.0
1640423,Кировский сельсовет,2022,0.0
1640445,Новотырышкинский сельсовет,2022,-14.0
1640456,Смоленский сельсовет,2022,-6.0
1640466,Сычёвский сельсовет,2022,2.0
1640479,Точилинский сельсовет,2022,-3.0
1642000,Советский муниципальный район,2022,15.0
1642435,Платовский сельсовет,2022,2.0
1642452,Советский сельсовет,2022,1.0
1643000,Солонешенский муниципальный район,2022,13.0
1643450,Солонешенский сельсовет,2022,1.0
1645000,Шелаболихинский муниципальный район,2022,6.0
1645428,Кипринский сельсовет,2022,0.0
1645430,Крутишинский сельсовет,2022,4.0
1645433,Кучукский сельсовет,2022,1.0
1646000,Табунский муниципальный район,2022,7.0
1646407,Алтайский сельсовет,2022,3.0
1647000,Тальменский муниципальный район,2022,-44.0
1647151,Тальменский поссовет,2022,-33.0
1647406,Анисимовский сельсовет,2022,-3.0
1647442,Ларичихинский сельсовет,2022,2.0
1647448,Луговской сельсовет,2022,-2.0
1647456,Новоозёрский сельсовет,2022,-1.0
1647466,Озёрский сельсовет,2022,-9.0
1647473,Среднесибирский сельсовет,2022,11.0
1647475,Староперуновский сельсовет,2022,-1.0
1648000,Тогульский муниципальный район,2022,2.0
1648436,Старотогульский сельсовет,2022,0.0
1648446,Тогульский сельсовет,2022,2.0
1649000,Топчихинский муниципальный район,2022,7.0
1649403,Белояровский сельсовет,2022,1.0
1649447,Парфёновский сельсовет,2022,3.0
1649462,Топчихинский сельсовет,2022,2.0
1649491,Чистюньский сельсовет,2022,1.0
1650000,Третьяковский муниципальный район,2022,-23.0
1650411,Екатерининский сельсовет,2022,1.0
1650422,Корболихинский сельсовет,2022,-2.0
1650460,Садовый сельсовет,2022,-1.0
1650466,Староалейский сельсовет,2022,-11.0
1650477,Третьяковский сельсовет,2022,-7.0
1650488,Шипунихинский сельсовет,2022,-2.0
1651000,Троицкий муниципальный район,2022,-10.0
1651408,Беловский сельсовет,2022,7.0
1651414,Гордеевский сельсовет,2022,-1.0
1651457,Троицкий сельсовет,2022,-15.0
1651470,Хайрюзовский сельсовет,2022,2.0
1653000,Угловский муниципальный район,2022,-6.0
1653422,Лаптевский сельсовет,2022,-2.0
1653455,Озёрно-Кузнецовский сельсовет,2022,-1.0
1653466,Павловский сельсовет,2022,10.0
1653477,Симоновский сельсовет,2022,1.0
1653480,Тополинский сельсовет,2022,-3.0
1653488,Угловский сельсовет,2022,-8.0
1654000,Усть-Калманский муниципальный район,2022,25.0
1654411,Михайловский сельсовет,2022,5.0
1654433,Новокалманский сельсовет,2022,1.0
1654448,Приозёрный сельсовет,2022,7.0
1654455,Усть-Калманский сельсовет,2022,9.0
1655000,Усть-Пристанский муниципальный район,2022,-1.0
1655440,Коробейниковский сельсовет,2022,-1.0
1655480,Усть-Пристанский сельсовет,2022,-2.0
1656000,Хабарский муниципальный район,2022,7.0
1656486,Тополинский сельсовет,2022,0.0
1656493,Хабарский сельсовет,2022,0.0
1657000,Целинный муниципальный район,2022,-9.0
1657412,Воеводский сельсовет,2022,-4.0
1657434,Марушинский сельсовет,2022,0.0
1657468,Сухо-Чемровский сельсовет,2022,0.0
1658000,Чарышский муниципальный район,2022,-9.0
1658433,Маралихинский сельсовет,2022,0.0
1659000,Шипуновский муниципальный район,2022,16.0
1659413,Бобровский сельсовет,2022,2.0
1659426,Горьковский сельсовет,2022,-1.0
1659465,Порожненский сельсовет,2022,0.0
1659478,Самсоновский сельсовет,2022,-1.0
1659485,Урлаповский сельсовет,2022,0.0
1659495,Шипуновский сельсовет,2022,10.0
1660000,Немецкий национальный муниципальный район,2022,47.0
1660405,Гришковский сельсовет,2022,-1.0
1660410,Дегтярский сельсовет,2022,3.0
1660420,Гальбштадтский сельсовет,2022,1.0
1660430,Орловский сельсовет,2022,15.0
1660435,Подсосновский сельсовет,2022,2.0
1660440,Полевской сельсовет,2022,1.0
1660450,Редкодубравский сельсовет,2022,3.0
1660460,Шумановский сельсовет,2022,15.0
1660470,Кусакский сельсовет,2022,4.0
1701000,город Барнаул,2022,-4439.0
1703000,город Алейск,2022,-9.0
1704000,город Белокуриха,2022,42.0
1705000,город Бийск,2022,-57.0
1706000,город Заринск,2022,30.0
1713000,город Новоалтайск,2022,185.0
1716000,город Рубцовск,2022,-4.0
1719000,город Славгород,2022,-44.0
1730000,город Яровое,2022,-20.0
1755000,ЗАТО Сибирский,2022,-4.0
3601000,Абинский муниципальный район,2022,108.0
3601101,Абинское,2022,60.0
3601153,Ахтырское,2022,15.0
3601401,Варнавинское,2022,3.0
3601402,Ольгинское,2022,1.0
3601403,Мингрельское,2022,4.0
3601405,Светлогорское,2022,4.0
3601406,Федоровское,2022,3.0
3601408,Холмское,2022,18.0
3605000,Апшеронский муниципальный район,2022,-153.0
3605101,Апшеронское,2022,-83.0
3605109,Хадыженское,2022,-19.0
3605157,Нефтегорское,2022,-15.0
3605407,Кабардинское,2022,-2.0
3605410,Кубанское,2022,-3.0
3605413,Куринское,2022,5.0
3605416,Мезмайское,2022,-2.0
3605419,Новополянское,2022,-17.0
3605431,Тверское,2022,-20.0
3605434,Черниговское,2022,5.0
3607000,Белоглинский муниципальный район,2022,23.0
3607402,Белоглинское,2022,13.0
3607404,Новопавловское,2022,5.0
3607407,Успенское,2022,9.0
3607410,Центральное,2022,-4.0
3608000,Белореченский муниципальный район,2022,-141.0
3608101,Белореченское,2022,-83.0
3608402,Бжедуховское,2022,-1.0
3608404,Великовечненское,2022,2.0
3608405,Дружненское,2022,-10.0
3608410,Пшехское,2022,-28.0
3608412,Родниковское,2022,-3.0
3608416,Черниговское,2022,-3.0
3608419,Школьненское,2022,-5.0
3608420,Южненское,2022,0.0
3610000,Брюховецкий муниципальный район,2022,34.0
3610402,Батуринское,2022,5.0
3610404,Большебейсугское,2022,1.0
3610407,Брюховецкое,2022,19.0
3610410,Новоджерелиевское,2022,12.0
3610416,Переясловское,2022,-7.0
3610422,Чепигинское,2022,2.0
3612000,Выселковский муниципальный район,2022,-23.0
3612407,Березанское,2022,5.0
3612413,Выселковское,2022,-15.0
3612419,Ирклиевское,2022,-5.0
3613000,Гулькевичский муниципальный район,2022,53.0
3613101,Гулькевичское,2022,27.0
3613154,Гирейское,2022,-8.0
3613162,Красносельское,2022,-3.0
3613404,Венцы-Заря,2022,0.0
3613413,Комсомольское,2022,2.0
3613416,Кубань,2022,1.0
3613425,Николенское,2022,6.0
3613429,Новоукраинское,2022,5.0
3613434,Отрадо-Кубанское,2022,-2.0
3613437,Отрадо-Ольгинское,2022,8.0
3613440,Пушкинское,2022,2.0
3613448,Соколовское,2022,10.0
3613450,Союз Четырех Хуторов,2022,1.0
3613455,Тысячное,2022,0.0
3614000,Динской муниципальный район,2022,-45.0
3614402,Васюринское,2022,-3.0
3614404,Динское,2022,-59.0
3614410,Красносельское,2022,9.0
3614412,Мичуринское,2022,0.0
3614414,Нововеличковское,2022,-16.0
3614416,Новотитаровское,2022,17.0
3614419,Первореченское,2022,-14.0
3614422,Пластуновское,2022,24.0
3614428,Старомышастовское,2022,-3.0
3614445,Южно-Кубанское,2022,0.0
3616000,Ейский муниципальный район,2022,480.0
3616101,Ейское,2022,362.0
3616402,Александровское,2022,-8.0
3616404,Должанское,2022,22.0
3616407,Ейское,2022,19.0
3616410,Камышеватское,2022,13.0
3616413,Копанское,2022,19.0
3616416,Красноармейское,2022,6.0
3616419,Кухаривское,2022,8.0
3616420,Моревское,2022,1.0
3616421,Трудовое,2022,3.0
3616422,Ясенское,2022,35.0
3618000,Кавказский муниципальный район,2022,57.0
3618101,Кропоткинское,2022,19.0
3618404,Дмитриевское,2022,3.0
3618407,им М. Горького,2022,0.0
3618410,Кавказское,2022,-3.0
3618413,Казанское,2022,13.0
3618419,Лосевское,2022,5.0
3618422,Мирское,2022,11.0
3618432,Привольное,2022,0.0
3618452,Темижбекское,2022,9.0
3619000,Калининский муниципальный район,2022,-61.0
3619405,Бойкопонурское,2022,-2.0
3619406,Гривенское,2022,-6.0
3619407,Гришковское,2022,-7.0
3619408,Джумайловское,2022,1.0
3619420,Калининское,2022,-9.0
3619422,Куйбышевское,2022,-4.0
3619427,Новониколаевское,2022,0.0
3619435,Старовеличковское,2022,-34.0
3620000,Каневской муниципальный район,2022,-112.0
3620402,Каневское,2022,-49.0
3620404,Красногвардейское,2022,-2.0
3620405,Кубанскостепное,2022,-4.0
3620407,Новодеревянковское,2022,-2.0
3620410,Новоминское,2022,-24.0
3620413,Привольненское,2022,-12.0
3620414,Придорожное,2022,-2.0
3620416,Стародеревянковское,2022,-11.0
3620419,Челбасское,2022,-6.0
3621000,Кореновский муниципальный район,2022,-248.0
3621101,Кореновское,2022,-132.0
3621404,Бураковское,2022,-2.0
3621407,Дядьковское,2022,-10.0
3621413,Новоберезанское,2022,-13.0
3621419,Платнировское,2022,-50.0
3621422,Пролетарское,2022,-7.0
3623000,Красноармейский муниципальный район,2022,190.0
3623407,Ивановское,2022,34.0
3623410,Полтавское,2022,25.0
3623412,Марьянское,2022,25.0
3623413,Новомышастовское,2022,19.0
3623419,Октябрьское,2022,13.0
3623420,Протичкинское,2022,6.0
3623422,Староджерелиевское,2022,1.0
3623425,Старонижестеблиевское,2022,10.0
3623428,Трудобеликовское,2022,45.0
3623431,Чебургольское,2022,12.0
3624000,Крыловский муниципальный район,2022,-37.0
3624411,Крыловское,2022,-23.0
3624414,Кугоейское,2022,-1.0
3624418,Новопашковское,2022,-2.0
3624421,Новосергиевское,2022,-4.0
3624424,Октябрьское,2022,-7.0
3624430,Шевченковское,2022,0.0
3625000,Крымский муниципальный район,2022,104.0
3625101,Крымское,2022,-5.0
3625402,Адагумское,2022,4.0
3625404,Варениковское,2022,43.0
3625407,Кеслеровское,2022,-14.0
3625410,Киевское,2022,35.0
3625412,Нижнебаканское,2022,-3.0
3625413,Пригородное,2022,8.0
3625416,Мерчанское,2022,2.0
3625419,Молдаванское,2022,-9.0
3625422,Троицкое,2022,13.0
3625431,Южное,2022,30.0
3627000,Курганинский муниципальный район,2022,-187.0
3627101,Курганинское,2022,-98.0
3627402,Безводное,2022,-2.0
3627413,Новоалексеевское,2022,-20.0
3627419,Петропавловское,2022,-11.0
3627425,Темиргоевское,2022,-9.0
3628000,Кущевский муниципальный район,2022,-53.0
3628402,Краснополянское,2022,-5.0
3628403,Глебовское,2022,1.0
3628407,Кисляковское,2022,-10.0
3628410,Красносельское,2022,-8.0
3628416,Кущевское,2022,-9.0
3628420,Новомихайловское,2022,6.0
3628422,Первомайское,2022,1.0
3628428,Раздольненское,2022,-5.0
3628429,Среднечубуркское,2022,-8.0
3628431,Шкуринское,2022,-9.0
3630000,Лабинский муниципальный район,2022,-221.0
3630101,Лабинское,2022,-141.0
3630404,Ахметовское,2022,-1.0
3630416,Владимирское,2022,-29.0
3630419,Вознесенское,2022,-17.0
3630425,Зассовское,2022,-1.0
3630439,Лучевое,2022,-4.0
3630443,Отважненское,2022,1.0
3630446,Первосинюхинское,2022,-13.0
3630450,Сладковское,2022,0.0
3630455,Упорненское,2022,-3.0
3632000,Ленинградский муниципальный район,2022,57.0
3632401,Белохуторское,2022,1.0
3632404,Крыловское,2022,16.0
3632407,Куликовское,2022,5.0
3632410,Ленинградское,2022,19.0
3632413,Новоплатнировское,2022,4.0
3632414,Новоуманское,2022,18.0
3632415,Образцовое,2022,0.0
3632416,Уманское,2022,-6.0
3632417,Первомайское,2022,-1.0
3633000,Мостовский муниципальный район,2022,97.0
3633151,Мостовское,2022,53.0
3633156,Псебайское,2022,15.0
3633404,Андрюковское,2022,3.0
3633407,Баговское,2022,0.0
3633413,Бесленеевское,2022,4.0
3633422,Губское,2022,4.0
3633440,Махошевское,2022,3.0
3633449,Переправненское,2022,9.0
3633452,Унароковское,2022,11.0
3633461,Шедокское,2022,-3.0
3633464,Ярославское,2022,-3.0
3634000,Новокубанский муниципальный район,2022,3.0
3634101,Новокубанское,2022,5.0
3634403,Верхнекубанское,2022,1.0
3634407,Ковалевское,2022,0.0
3634422,Новосельское,2022,1.0
3634425,Прикубанское,2022,-5.0
3634428,Прочноокопское,2022,0.0
3634431,Советское,2022,0.0
3635000,Новопокровский муниципальный район,2022,-36.0
3635402,Горькобалковское,2022,1.0
3635404,Ильинское,2022,-1.0
3635407,Калниболотское,2022,-3.0
3635410,Кубанское,2022,-8.0
3635419,Новопокровское,2022,-17.0
3635422,Покровское,2022,0.0
3637000,Отрадненский муниципальный район,2022,-43.0
3637402,Благодарненское,2022,-3.0
3637404,Красногвардейское,2022,0.0
3637407,Малотенгинское,2022,0.0
3637410,Надежненское,2022,-2.0
3637413,Отрадненское,2022,-45.0
3637416,Передовское,2022,1.0
3637419,Подгорненское,2022,1.0
3637422,Подгорносинюхинское,2022,4.0
3637425,Попутненское,2022,-6.0
3637428,Спокойненское,2022,-3.0
3637431,Удобненское,2022,0.0
3639000,Павловский муниципальный район,2022,-232.0
3639422,Новопластуновское,2022,-15.0
3639428,Павловское,2022,-100.0
3639430,Северное,2022,-14.0
3639431,Среднечелбасское,2022,-17.0
3639434,Старолеушковское,2022,-33.0
3641000,Приморско-Ахтарский муниципальный район,2022,-119.0
3641101,Приморско-Ахтарское,2022,-73.0
3641401,Ахтарское,2022,0.0
3641402,Бородинское,2022,1.0
3641404,Бриньковское,2022,-12.0
3641407,Новопокровское,2022,-4.0
3641410,Ольгинское,2022,-15.0
3641413,Приазовское,2022,-2.0
3641416,Свободное,2022,-11.0
3643000,Северский муниципальный район,2022,134.0
3643152,Афипское,2022,68.0
3643155,Ильское,2022,-31.0
3643158,Черноморское,2022,16.0
3643402,Азовское,2022,3.0
3643404,Григорьевское,2022,10.0
3643406,Калужское,2022,4.0
3643407,Львовское,2022,-17.0
3643408,Михайловское,2022,5.0
3643410,Новодмитриевское,2022,20.0
3643413,Северское,2022,46.0
3643416,Смоленское,2022,8.0
3645000,Славянский муниципальный район,2022,-246.0
3645101,Славянское,2022,-178.0
3645402,Анастасиевское,2022,2.0
3645403,Голубая Нива,2022,0.0
3645404,Забойское,2022,-9.0
3645407,Кировское,2022,-4.0
3645410,Коржевское,2022,2.0
3645412,Маевское,2022,-11.0
3645413,Петровское,2022,-24.0
3645414,Прибрежное,2022,3.0
3645415,Прикубанское,2022,-1.0
3645416,Протокское,2022,-12.0
3645420,Рисовое,2022,-1.0
3645425,Целинное,2022,-4.0
3645429,Черноерковское,2022,-6.0
3647000,Староминский муниципальный район,2022,60.0
3647402,Канеловское,2022,4.0
3647404,Куйбышевское,2022,1.0
3647410,Рассветовское,2022,8.0
3647413,Староминское,2022,46.0
3649000,Тбилисский муниципальный район,2022,34.0
3649401,Алексее-Тенгинское,2022,3.0
3649402,Ванновское,2022,-5.0
3649404,Геймановское,2022,5.0
3649407,Ловлинское,2022,5.0
3649410,Марьинское,2022,-6.0
3649413,Нововладимировское,2022,10.0
3649416,Песчаное,2022,7.0
3649419,Тбилисское,2022,15.0
3651000,Темрюкский муниципальный район,2022,-247.0
3651101,Темрюкское,2022,-99.0
3651402,Ахтанизовское,2022,4.0
3651404,Вышестеблиевское,2022,-27.0
3651407,Голубицкое,2022,-6.0
3651410,Запорожское,2022,-40.0
3651413,Краснострельское,2022,-12.0
3651416,Курчанское,2022,-14.0
3651418,Новотаманское,2022,-10.0
3651419,Сенное,2022,-12.0
3651422,Старотитаровское,2022,-23.0
3651425,Таманское,2022,-3.0
3651430,Фонталовское,2022,-5.0
3653000,Тимашевский муниципальный район,2022,264.0
3653101,Тимашевское,2022,146.0
3653402,Дербентское,2022,20.0
3653404,Днепровское,2022,4.0
3653410,Кубанец,2022,3.0
3653413,Медведовское,2022,35.0
3653416,Незаймановское,2022,6.0
3653419,Новокорсунское,2022,30.0
3653422,Новоленинское,2022,6.0
3653425,Поселковое,2022,7.0
3653428,Роговское,2022,7.0
3654000,Тихорецкий муниципальный район,2022,-109.0
3654101,Тихорецкое,2022,-57.0
3654402,Алексеевское,2022,-12.0
3654404,Архангельское,2022,-6.0
3654405,Братское,2022,-4.0
3654410,Новорождественское,2022,-3.0
3654416,Парковское,2022,-8.0
3654422,Фастовецкое,2022,-6.0
3654425,Хоперское,2022,-2.0
3654435,Юго-Северное,2022,-5.0
3655000,Туапсинский муниципальный район,2022,-227.0
3655101,Туапсинское,2022,-165.0
3655154,Джубгское,2022,6.0
3655158,Новомихайловское,2022,-13.0
3655402,Небугское,2022,-3.0
3655404,Вельяминовское,2022,-8.0
3655407,Георгиевское,2022,-14.0
3655410,Октябрьское,2022,0.0
3655412,Тенгинское,2022,-14.0
3655413,Шаумянское,2022,-4.0
3655415,Шепсинское,2022,-12.0
3656000,Успенский муниципальный район,2022,-17.0
3656404,Вольненское,2022,-4.0
3656410,Коноковское,2022,-4.0
3656434,Трехсельское,2022,-3.0
3656443,Успенское,2022,-4.0
3657000,Усть-Лабинский муниципальный район,2022,6.0
3657101,Усть-Лабинское,2022,-2.0
3657404,Братское,2022,-2.0
3657405,Вимовское,2022,0.0
3657407,Воронежское,2022,0.0
3657410,Восточное,2022,-1.0
3657412,Двубратское,2022,1.0
3657416,Кирпильское,2022,-4.0
3657419,Ладожское,2022,6.0
3657425,Некрасовское,2022,3.0
3659000,Щербиновский муниципальный район,2022,-33.0
3659404,Ейскоукрепленское,2022,0.0
3659407,Екатериновское,2022,-2.0
3659410,Новощербиновское,2022,0.0
3659413,Старощербиновское,2022,-12.0
3659416,Шабельское,2022,-3.0
3659419,Щербиновское,2022,-6.0
3701000,город Краснодар,2022,6127.0
3701364,Западный округ г.Краснодар,2022,-130.0
3701369,Центральный округ г.Краснодар,2022,1086.0
3701370,Прикубанский округ г.Краснодар,2022,4073.0
3701372,Карасунский округ г.Краснодар,2022,1304.0
3703000,город-курорт Анапа,2022,-553.0
3705000,город Армавир,2022,-537.0
3708000,город-курорт Геленджик,2022,-322.0
3709000,город Горячий Ключ,2022,177.0
3720000,город Новороссийск,2022,-157.0
3720365,Восточный район г.Новороссийск,2022,-124.0
3720368,Центральный район г.Новороссийск,2022,52.0
3720370,Приморский район г.Новороссийск,2022,-40.0
3720380,Южный район г.Новороссийск,2022,-91.0
3726000,город-курорт Сочи,2022,-633.0
3726362,Адлерский район,2022,-756.0
3726365,Лазаревский район,2022,21.0
3726368,Хостинский район,2022,402.0
3726371,Центральный район,2022,15.0
3731000,Сириус,2022,62.0
4545000,Пировский муниципальный округ,2022,-37.0
4555000,Тюхтетский муниципальный округ,2022,3.0
4558000,Шарыповский муниципальный округ,2022,1.0
