oktmo,name,year,saldo
1622460,Кулундинский сельсовет,2014,33.0
1622466,Курский сельсовет,2014,17.0
1622472,Мирабилитский сельсовет,2014,5.0
1622477,Октябрьский сельсовет,2014,14.0
1623000,Курьинский муниципальный район,2014,0.0
1623466,Курьинский сельсовет,2014,6.0
1624000,Кытмановский муниципальный район,2014,22.0
1624423,Кытмановский сельсовет,2014,5.0
1624446,Новотарабинский сельсовет,2014,2.0
1624457,Октябрьский сельсовет,2014,3.0
1625000,Локтевский муниципальный район,2014,129.0
1625101,город Горняк,2014,88.0
1625413,Георгиевский сельсовет,2014,3.0
1625417,Гилёвский сельсовет,2014,0.0
1625419,Ермошихинский сельсовет,2014,2.0
1625426,Кировский сельсовет,2014,6.0
1625434,Локтевский сельсовет,2014,9.0
1625440,Масальский сельсовет,2014,3.0
1625473,Ремовский сельсовет,2014,-1.0
1625476,Самарский сельсовет,2014,2.0
1625484,Успенский сельсовет,2014,0.0
1625495,Устьянский сельсовет,2014,-1.0
1626000,Мамонтовский муниципальный район,2014,46.0
1626437,Костино-Логовской сельсовет,2014,2.0
1626449,Мамонтовский сельсовет,2014,21.0
1627000,Михайловский муниципальный район,2014,-5.0
1627154,Малиновоозёрский поссовет,2014,0.0
1627416,Михайловский сельсовет,2014,-9.0
1627422,Николаевский сельсовет,2014,5.0
1628000,Новичихинский муниципальный район,2014,7.0
1628422,Лобанихинский сельсовет,2014,1.0
1628444,Новичихинский сельсовет,2014,6.0
1629000,Зональный муниципальный район,2014,51.0
1629412,Буланихинский сельсовет,2014,2.0
1629426,Зональный сельсовет,2014,11.0
1629442,Луговской сельсовет,2014,4.0
1629466,Новочемровский сельсовет,2014,11.0
1629480,Соколовский сельсовет,2014,15.0
1629493,Чемровский сельсовет,2014,7.0
1629496,Шубенский сельсовет,2014,0.0
1630000,Павловский муниципальный район,2014,84.0
1630437,Комсомольский сельсовет,2014,8.0
1630455,Новозоринский сельсовет,2014,14.0
1630460,Павловский сельсовет,2014,42.0
1630462,Павлозаводской сельсовет,2014,-6.0
1630464,Прутской сельсовет,2014,2.0
1630466,Рогозихинский сельсовет,2014,1.0
1630473,Стуковский сельсовет,2014,11.0
1630482,Черемновский сельсовет,2014,9.0
1630485,Чернопятовский сельсовет,2014,-1.0
1630490,Шаховский сельсовет,2014,2.0
1631000,Панкрушихинский муниципальный район,2014,7.0
1631456,Панкрушихинский сельсовет,2014,2.0
1631467,Подойниковский сельсовет,2014,2.0
1632000,Первомайский муниципальный район,2014,199.0
1632412,Баюновоключевский сельсовет,2014,3.0
1632416,Берёзовский сельсовет,2014,11.0
1632420,Бобровский сельсовет,2014,14.0
1632422,Боровихинский сельсовет,2014,32.0
1632434,Зудиловский сельсовет,2014,42.0
1632442,Логовской сельсовет,2014,0.0
1632449,Первомайский сельсовет,2014,30.0
1632454,Повалихинский сельсовет,2014,1.0
1632472,Санниковский сельсовет,2014,30.0
1632494,Сибирский сельсовет,2014,6.0
1633000,Петропавловский муниципальный район,2014,11.0
1633405,Алексеевский сельсовет,2014,1.0
1633407,Антоньевский сельсовет,2014,5.0
1634000,Поспелихинский муниципальный район,2014,19.0
1634422,12 лет Октября сельсовет,2014,0.0
1634439,Клепечихинский сельсовет,2014,4.0
1634450,Красноярский сельсовет,2014,-1.0
1634467,Мамонтовский сельсовет,2014,2.0
1634482,Озимовский сельсовет,2014,0.0
1634489,Поспелихинский сельсовет,2014,4.0
1634495,Поспелихинский Центральный сельсовет,2014,7.0
1635000,Ребрихинский муниципальный район,2014,15.0
1635407,Беловский сельсовет,2014,1.0
1635424,Георгиевский сельсовет.,2014,-3.0
1635430,Зеленорощинский сельсовет,2014,0.0
1635464,Ребрихинский сельсовет,2014,9.0
1635476,Станционно-Ребрихинский сельсовет,2014,2.0
1636000,Родинский муниципальный район,2014,15.0
1636410,Зелёнолуговской сельсовет,2014,0.0
1636434,Мирненский сельсовет,2014,4.0
1636445,Покровский сельсовет,2014,-3.0
1636456,Родинский сельсовет,2014,14.0
1636468,Степновский сельсовет,2014,-1.0
1636472,Степно-Кучукский сельсовет,2014,-1.0
1636480,Центральный сельсовет,2014,-1.0
1637000,Романовский муниципальный район,2014,-2.0
1637417,Гуселетовский сельсовет,2014,0.0
1638000,Рубцовский муниципальный район,2014,189.0
1638406,Безрукавский сельсовет,2014,22.0
1638412,Бобковский сельсовет,2014,6.0
1638418,Веселоярский сельсовет,2014,34.0
1638422,Дальний сельсовет,2014,5.0
1638425,Куйбышевский сельсовет,2014,22.0
1638437,Новоалександровский сельсовет,2014,22.0
1638440,Новониколаевский сельсовет,2014,23.0
1638447,Новосклюихинский сельсовет,2014,7.0
1638451,Половинкинский сельсовет,2014,2.0
1638462,Рубцовский сельсовет,2014,14.0
1638467,Саратовский сельсовет,2014,4.0
1640000,Смоленский муниципальный район,2014,0.0
1640445,Новотырышкинский сельсовет,2014,0.0
1640456,Смоленский сельсовет,2014,2.0
1641000,Суетский муниципальный район,2014,5.0
1641410,Боронский сельсовет,2014,0.0
1641425,Нижнесуетский сельсовет,2014,3.0
1642000,Советский муниципальный район,2014,14.0
1642452,Советский сельсовет,2014,8.0
1642471,Шульгин-Логский сельсовет,2014,0.0
1642472,Шульгинский сельсовет,2014,3.0
1643000,Солонешенский муниципальный район,2014,17.0
1643450,Солонешенский сельсовет,2014,11.0
1645000,Шелаболихинский муниципальный район,2014,23.0
1646000,Табунский муниципальный район,2014,16.0
1646407,Алтайский сельсовет,2014,-1.0
1647000,Тальменский муниципальный район,2014,125.0
1647151,Тальменский поссовет,2014,53.0
1647406,Анисимовский сельсовет,2014,2.0
1647448,Луговской сельсовет,2014,6.0
1647451,Лушниковский сельсовет,2014,-1.0
1647456,Новоозёрский сельсовет,2014,17.0
1647462,Новотроицкий сельсовет,2014,0.0
1647466,Озёрский сельсовет,2014,11.0
1648000,Тогульский муниципальный район,2014,10.0
1648406,Антипинский сельсовет,2014,3.0
1648446,Тогульский сельсовет,2014,7.0
1649000,Топчихинский муниципальный район,2014,24.0
1649403,Белояровский сельсовет,2014,5.0
1649420,Ключевский сельсовет,2014,1.0
1649447,Парфёновский сельсовет,2014,4.0
1649450,Переясловский сельсовет,2014,2.0
1649452,Победимский сельсовет,2014,1.0
1649462,Топчихинский сельсовет,2014,2.0
1650000,Третьяковский муниципальный район,2014,-6.0
1650411,Екатерининский сельсовет,2014,0.0
1650422,Корболихинский сельсовет,2014,-2.0
1650444,Первокаменский сельсовет,2014,0.0
1650455,Плосковский сельсовет,2014,0.0
1650460,Садовый сельсовет,2014,2.0
1650466,Староалейский сельсовет,2014,-5.0
1650477,Третьяковский сельсовет,2014,-2.0
1651000,Троицкий муниципальный район,2014,33.0
1651410,Боровлянский сельсовет,2014,1.0
1651414,Гордеевский сельсовет,2014,4.0
1651457,Троицкий сельсовет,2014,22.0
1652000,Тюменцевский муниципальный район,2014,13.0
1652407,Берёзовский сельсовет,2014,4.0
1652458,Тюменцевский сельсовет,2014,1.0
1653000,Угловский муниципальный район,2014,24.0
1653411,Круглянский сельсовет,2014,0.0
1653422,Лаптевский сельсовет,2014,10.0
1653433,Мирненский сельсовет,2014,1.0
1653455,Озёрно-Кузнецовский сельсовет,2014,3.0
1653466,Павловский сельсовет,2014,0.0
1653477,Симоновский сельсовет,2014,-1.0
1653480,Тополинский сельсовет,2014,4.0
1653488,Угловский сельсовет,2014,8.0
1654000,Усть-Калманский муниципальный район,2014,53.0
1654444,Огнёвский сельсовет,2014,7.0
1654455,Усть-Калманский сельсовет,2014,17.0
1655000,Усть-Пристанский муниципальный район,2014,10.0
1655434,Клепиковский сельсовет,2014,2.0
1655440,Коробейниковский сельсовет,2014,5.0
1655480,Усть-Пристанский сельсовет,2014,2.0
1656000,Хабарский муниципальный район,2014,-2.0
1657000,Целинный муниципальный район,2014,22.0
1657464,Степно-Чумышский сельсовет,2014,1.0
1658000,Чарышский муниципальный район,2014,17.0
1658420,Краснопартизанский сельсовет,2014,3.0
1658477,Тулатинский сельсовет,2014,3.0
1658488,Чарышский сельсовет,2014,0.0
1659000,Шипуновский муниципальный район,2014,-2.0
1659435,Зеркальский сельсовет,2014,0.0
1659495,Шипуновский сельсовет,2014,0.0
1660000,Немецкий национальный муниципальный район,2014,1.0
1660405,Гришковский сельсовет,2014,4.0
1660410,Дегтярский сельсовет,2014,7.0
1660415,Камышинский сельсовет,2014,-1.0
1660420,Гальбштадтский сельсовет,2014,-1.0
1660430,Орловский сельсовет,2014,1.0
1660435,Подсосновский сельсовет,2014,4.0
1660440,Полевской сельсовет,2014,-2.0
1660445,Протасовский сельсовет,2014,-15.0
1660450,Редкодубравский сельсовет,2014,1.0
1660460,Шумановский сельсовет,2014,-1.0
1660470,Кусакский сельсовет,2014,-6.0
1701000,город Барнаул,2014,2110.0
1703000,город Алейск,2014,16.0
1704000,город Белокуриха,2014,74.0
1705000,город Бийск,2014,361.0
1706000,город Заринск,2014,103.0
1710000,город Камень-на-Оби,2014,28.0
1713000,город Новоалтайск,2014,381.0
1716000,город Рубцовск,2014,-251.0
1719000,город Славгород,2014,-27.0
1730000,город Яровое,2014,38.0
3601000,Абинский муниципальный район,2014,324.0
3601401,Варнавинское,2014,10.0
3601403,Мингрельское,2014,16.0
3601405,Светлогорское,2014,-1.0
3601406,Федоровское,2014,8.0
3601408,Холмское,2014,37.0
3605000,Апшеронский муниципальный район,2014,369.0
3605101,Апшеронское,2014,144.0
3605109,Хадыженское,2014,81.0
3605157,Нефтегорское,2014,39.0
3605407,Кабардинское,2014,14.0
3605410,Кубанское,2014,49.0
3605413,Куринское,2014,16.0
3605416,Мезмайское,2014,1.0
3605419,Новополянское,2014,2.0
3605422,Отдаленное,2014,-1.0
3605431,Тверское,2014,15.0
3605434,Черниговское,2014,3.0
3607000,Белоглинский муниципальный район,2014,58.0
3607402,Белоглинское,2014,32.0
3607404,Новопавловское,2014,7.0
3607407,Успенское,2014,14.0
3607410,Центральное,2014,5.0
3608000,Белореченский муниципальный район,2014,217.0
3608101,Белореченское,2014,97.0
3608402,Бжедуховское,2014,4.0
3608404,Великовечненское,2014,21.0
3608405,Дружненское,2014,11.0
3608407,Первомайское,2014,11.0
3608410,Пшехское,2014,23.0
3608412,Родниковское,2014,26.0
3608413,Рязанское,2014,6.0
3608416,Черниговское,2014,8.0
3608419,Школьненское,2014,6.0
3608420,Южненское,2014,4.0
3610000,Брюховецкий муниципальный район,2014,98.0
3610402,Батуринское,2014,5.0
3610404,Большебейсугское,2014,5.0
3610407,Брюховецкое,2014,37.0
3610410,Новоджерелиевское,2014,18.0
3610419,Свободненское,2014,2.0
3612000,Выселковский муниципальный район,2014,120.0
3612402,Бейсугское,2014,12.0
3612404,Бейсужекское,2014,3.0
3612407,Березанское,2014,31.0
3612413,Выселковское,2014,38.0
3612416,Газырское,2014,13.0
3612419,Ирклиевское,2014,6.0
3612422,Новобейсугское,2014,-1.0
3612425,Новомалороссийское,2014,8.0
3613000,Гулькевичский муниципальный район,2014,265.0
3613101,Гулькевичское,2014,120.0
3613154,Гирейское,2014,17.0
3613162,Красносельское,2014,30.0
3613404,Венцы-Заря,2014,14.0
3613413,Комсомольское,2014,8.0
3613416,Кубань,2014,7.0
3613425,Николенское,2014,6.0
3613429,Новоукраинское,2014,14.0
3613437,Отрадо-Ольгинское,2014,7.0
3613440,Пушкинское,2014,3.0
3613448,Соколовское,2014,12.0
3613450,Союз Четырех Хуторов,2014,9.0
3614000,Динской муниципальный район,2014,329.0
3614402,Васюринское,2014,29.0
3614404,Динское,2014,96.0
3614410,Красносельское,2014,9.0
3614414,Нововеличковское,2014,38.0
3614416,Новотитаровское,2014,50.0
3614422,Пластуновское,2014,53.0
3614428,Старомышастовское,2014,21.0
3614445,Южно-Кубанское,2014,21.0
3616000,Ейский муниципальный район,2014,303.0
3616101,Ейское,2014,233.0
3616402,Александровское,2014,13.0
3616404,Должанское,2014,12.0
3616407,Ейское,2014,7.0
3616419,Кухаривское,2014,8.0
3616420,Моревское,2014,1.0
3616421,Трудовое,2014,0.0
3616422,Ясенское,2014,10.0
3618000,Кавказский муниципальный район,2014,196.0
3618101,Кропоткинское,2014,74.0
3618404,Дмитриевское,2014,13.0
3618407,им М. Горького,2014,9.0
3618410,Кавказское,2014,16.0
3618413,Казанское,2014,54.0
3618419,Лосевское,2014,8.0
3618422,Мирское,2014,15.0
3619000,Калининский муниципальный район,2014,106.0
3619405,Бойкопонурское,2014,14.0
3619406,Гривенское,2014,14.0
3619407,Гришковское,2014,14.0
3619408,Джумайловское,2014,9.0
3619420,Калининское,2014,27.0
3619422,Куйбышевское,2014,-18.0
3619435,Старовеличковское,2014,43.0
3620000,Каневской муниципальный район,2014,218.0
3620402,Каневское,2014,86.0
3620404,Красногвардейское,2014,6.0
3620405,Кубанскостепное,2014,7.0
3620407,Новодеревянковское,2014,21.0
3620410,Новоминское,2014,47.0
3620413,Привольненское,2014,11.0
3620414,Придорожное,2014,3.0
3620416,Стародеревянковское,2014,23.0
3620419,Челбасское,2014,14.0
3621000,Кореновский муниципальный район,2014,201.0
3621101,Кореновское,2014,103.0
3621402,Братковское,2014,6.0
3621404,Бураковское,2014,4.0
3621407,Дядьковское,2014,6.0
3621410,Журавское,2014,2.0
3621413,Новоберезанское,2014,18.0
3621419,Платнировское,2014,26.0
3621422,Пролетарское,2014,5.0
3621425,Раздольненское,2014,8.0
3621428,Сергиевское,2014,23.0
3623000,Красноармейский муниципальный район,2014,58.0
3623407,Ивановское,2014,-56.0
3623410,Полтавское,2014,31.0
3623412,Марьянское,2014,32.0
3623413,Новомышастовское,2014,-37.0
3623419,Октябрьское,2014,2.0
3623420,Протичкинское,2014,10.0
3623422,Староджерелиевское,2014,13.0
3623425,Старонижестеблиевское,2014,10.0
3623428,Трудобеликовское,2014,57.0
3623431,Чебургольское,2014,-4.0
3624000,Крыловский муниципальный район,2014,99.0
3624411,Крыловское,2014,35.0
3624418,Новопашковское,2014,11.0
3624421,Новосергиевское,2014,4.0
3624424,Октябрьское,2014,45.0
3625000,Крымский муниципальный район,2014,-239.0
3625101,Крымское,2014,-225.0
3625402,Адагумское,2014,-17.0
3625404,Варениковское,2014,-3.0
3625407,Кеслеровское,2014,141.0
3625410,Киевское,2014,27.0
3625412,Нижнебаканское,2014,15.0
3625413,Пригородное,2014,2.0
3625416,Мерчанское,2014,5.0
3625419,Молдаванское,2014,24.0
3625422,Троицкое,2014,-169.0
3625431,Южное,2014,-39.0
3627000,Курганинский муниципальный район,2014,248.0
3627101,Курганинское,2014,126.0
3627402,Безводное,2014,23.0
3627404,Воздвиженское,2014,12.0
3627407,Константиновское,2014,5.0
3627410,Михайловское,2014,18.0
3627413,Новоалексеевское,2014,9.0
3627416,Октябрьское,2014,8.0
3627419,Петропавловское,2014,17.0
3627422,Родниковское,2014,21.0
3627425,Темиргоевское,2014,9.0
3628000,Кущевский муниципальный район,2014,46.0
3628410,Красносельское,2014,6.0
3628416,Кущевское,2014,18.0
3630000,Лабинский муниципальный район,2014,163.0
3630101,Лабинское,2014,121.0
3630416,Владимирское,2014,2.0
3630419,Вознесенское,2014,3.0
3630428,Каладжинское,2014,6.0
3630437,Чамлыкское,2014,2.0
3630446,Первосинюхинское,2014,-2.0
3630455,Упорненское,2014,9.0
3630458,Харьковское,2014,0.0
3632000,Ленинградский муниципальный район,2014,345.0
3632401,Белохуторское,2014,18.0
3632404,Крыловское,2014,23.0
3632407,Куликовское,2014,15.0
3632410,Ленинградское,2014,239.0
3632414,Новоуманское,2014,8.0
3632415,Образцовое,2014,-1.0
3632416,Уманское,2014,6.0
3632417,Первомайское,2014,-1.0
3632420,Западное,2014,7.0
3633000,Мостовский муниципальный район,2014,85.0
3633151,Мостовское,2014,27.0
3633156,Псебайское,2014,19.0
3633407,Баговское,2014,2.0
3633410,Беноковское,2014,0.0
3633413,Бесленеевское,2014,0.0
3633434,Краснокутское,2014,-1.0
3633449,Переправненское,2014,0.0
3633452,Унароковское,2014,5.0
3634000,Новокубанский муниципальный район,2014,211.0
3634101,Новокубанское,2014,91.0
3634402,Бесскорбненское,2014,27.0
3634403,Верхнекубанское,2014,8.0
3634413,Ляпинское,2014,1.0
3634422,Новосельское,2014,7.0
3634425,Прикубанское,2014,9.0
3634428,Прочноокопское,2014,8.0
3634431,Советское,2014,28.0
3635000,Новопокровский муниципальный район,2014,90.0
3635402,Горькобалковское,2014,4.0
3635404,Ильинское,2014,7.0
3635407,Калниболотское,2014,11.0
3635410,Кубанское,2014,14.0
3635413,Незамаевское,2014,4.0
3635416,Новоивановское,2014,2.0
3635419,Новопокровское,2014,42.0
3635422,Покровское,2014,6.0
3637000,Отрадненский муниципальный район,2014,195.0
3637402,Благодарненское,2014,7.0
3637404,Красногвардейское,2014,6.0
3637407,Малотенгинское,2014,19.0
3637413,Отрадненское,2014,97.0
3637416,Передовское,2014,3.0
3637419,Подгорненское,2014,8.0
3637425,Попутненское,2014,37.0
3637428,Спокойненское,2014,5.0
3639000,Павловский муниципальный район,2014,157.0
3639402,Атаманское,2014,7.0
3639413,Новолеушковское,2014,14.0
3639428,Павловское,2014,85.0
3639430,Северное,2014,4.0
3639431,Среднечелбасское,2014,12.0
3641000,Приморско-Ахтарский муниципальный район,2014,115.0
3641101,Приморско-Ахтарское,2014,82.0
3641401,Ахтарское,2014,1.0
3641402,Бородинское,2014,3.0
3641404,Бриньковское,2014,9.0
3641407,Новопокровское,2014,7.0
3641410,Ольгинское,2014,0.0
3641413,Приазовское,2014,7.0
3641416,Свободное,2014,5.0
3641419,Степное,2014,1.0
3643000,Северский муниципальный район,2014,271.0
3643152,Афипское,2014,36.0
3643155,Ильское,2014,79.0
3643158,Черноморское,2014,19.0
3643402,Азовское,2014,18.0
3643404,Григорьевское,2014,5.0
3643406,Калужское,2014,1.0
3643407,Львовское,2014,8.0
3643408,Михайловское,2014,3.0
3643410,Новодмитриевское,2014,9.0
3643413,Северское,2014,70.0
3643416,Смоленское,2014,23.0
3643419,Шабановское,2014,0.0
3645000,Славянский муниципальный район,2014,269.0
3645101,Славянское,2014,161.0
3645402,Анастасиевское,2014,20.0
3645403,Голубая Нива,2014,0.0
3645404,Забойское,2014,5.0
3645407,Кировское,2014,5.0
3645410,Коржевское,2014,9.0
3645412,Маевское,2014,4.0
3645413,Петровское,2014,15.0
3645414,Прибрежное,2014,34.0
3645415,Прикубанское,2014,2.0
3645420,Рисовое,2014,2.0
3645425,Целинное,2014,-1.0
3645429,Черноерковское,2014,2.0
3647000,Староминский муниципальный район,2014,32.0
3647402,Канеловское,2014,2.0
3647404,Куйбышевское,2014,1.0
3647407,Новоясенское,2014,2.0
3647410,Рассветовское,2014,0.0
3647413,Староминское,2014,27.0
3649000,Тбилисский муниципальный район,2014,155.0
3649401,Алексее-Тенгинское,2014,3.0
3649402,Ванновское,2014,22.0
3649404,Геймановское,2014,10.0
3649410,Марьинское,2014,18.0
3649413,Нововладимировское,2014,8.0
3649419,Тбилисское,2014,80.0
3651000,Темрюкский муниципальный район,2014,580.0
3651101,Темрюкское,2014,148.0
3651402,Ахтанизовское,2014,30.0
3651404,Вышестеблиевское,2014,44.0
3651407,Голубицкое,2014,16.0
3651410,Запорожское,2014,43.0
3651413,Краснострельское,2014,50.0
3651416,Курчанское,2014,44.0
3651418,Новотаманское,2014,22.0
3651419,Сенное,2014,49.0
3651422,Старотитаровское,2014,52.0
3651425,Таманское,2014,64.0
3651430,Фонталовское,2014,18.0
3653000,Тимашевский муниципальный район,2014,214.0
3653101,Тимашевское,2014,135.0
3653402,Дербентское,2014,-1.0
3653404,Днепровское,2014,-4.0
3653410,Кубанец,2014,0.0
3653413,Медведовское,2014,31.0
3653416,Незаймановское,2014,2.0
3653419,Новокорсунское,2014,8.0
3653422,Новоленинское,2014,9.0
3653425,Поселковое,2014,1.0
3653428,Роговское,2014,33.0
3654000,Тихорецкий муниципальный район,2014,21.0
3654101,Тихорецкое,2014,10.0
3654402,Алексеевское,2014,2.0
3654404,Архангельское,2014,-4.0
3654405,Братское,2014,1.0
3654410,Новорождественское,2014,7.0
3654413,Отрадненское,2014,-1.0
3654416,Парковское,2014,0.0
3654419,Терновское,2014,1.0
3654422,Фастовецкое,2014,7.0
3654435,Юго-Северное,2014,-2.0
3655000,Туапсинский муниципальный район,2014,750.0
3655101,Туапсинское,2014,344.0
3655154,Джубгское,2014,66.0
3655158,Новомихайловское,2014,110.0
3655402,Небугское,2014,44.0
3655404,Вельяминовское,2014,23.0
3655407,Георгиевское,2014,38.0
3655410,Октябрьское,2014,15.0
3655412,Тенгинское,2014,30.0
3655413,Шаумянское,2014,30.0
3655415,Шепсинское,2014,50.0
3656000,Успенский муниципальный район,2014,5.0
3656402,Веселовское,2014,-2.0
3656404,Вольненское,2014,12.0
3656410,Коноковское,2014,6.0
3656416,Маламинское,2014,3.0
3656434,Трехсельское,2014,-1.0
3656443,Успенское,2014,-9.0
3657000,Усть-Лабинский муниципальный район,2014,95.0
3657101,Усть-Лабинское,2014,24.0
3657402,Александровское,2014,23.0
3657404,Братское,2014,-4.0
3657405,Вимовское,2014,0.0
3657407,Воронежское,2014,11.0
3657410,Восточное,2014,0.0
3657413,Железное,2014,1.0
3657416,Кирпильское,2014,13.0
3657419,Ладожское,2014,12.0
3657425,Некрасовское,2014,6.0
3657428,Новолабинское,2014,0.0
3657431,Суворовское,2014,1.0
3657433,Тенгинское,2014,2.0
3659000,Щербиновский муниципальный район,2014,17.0
3659407,Екатериновское,2014,4.0
3659410,Новощербиновское,2014,2.0
3659413,Старощербиновское,2014,5.0
3659416,Шабельское,2014,0.0
3659419,Щербиновское,2014,5.0
3701000,город Краснодар,2014,1352.0
3701364,Западный округ г.Краснодар,2014,323.0
3701369,Центральный округ г.Краснодар,2014,68.0
3701370,Прикубанский округ г.Краснодар,2014,699.0
3701372,Карасунский округ г.Краснодар,2014,120.0
3703000,город-курорт Анапа,2014,1281.0
3705000,город Армавир,2014,390.0
3708000,город-курорт Геленджик,2014,591.0
3709000,город Горячий Ключ,2014,184.0
3720000,город Новороссийск,2014,1604.0
3720365,Восточный район г.Новороссийск,2014,196.0
3720368,Центральный район г.Новороссийск,2014,355.0
3720370,Приморский район г.Новороссийск,2014,748.0
3720380,Южный район г.Новороссийск,2014,261.0
3726000,город-курорт Сочи,2014,950.0
3726362,Адлерский район,2014,-189.0
3726365,Лазаревский район,2014,117.0
3726368,Хостинский район,2014,347.0
3726371,Центральный район,2014,574.0
4601000,Абанский муниципальный район,2014,11.0
4601401,Абанский сельсовет,2014,6.0
4601402,Апано-Ключинский сельсовет,2014,0.0
4603000,Ачинский муниципальный район,2014,11.0
4603407,Горный сельсовет,2014,-1.0
4603410,Ключинский сельсовет,2014,9.0
4604000,Балахтинский муниципальный район,2014,30.0
4604407,Огурский сельсовет,2014,0.0
4604419,Тюльковский сельсовет,2014,1.0
4605000,Березовский муниципальный район,2014,176.0
4605151,поселок Березовка,2014,134.0
4605402,Бархатовский сельсовет,2014,0.0
4605405,Вознесенский сельсовет,2014,-4.0
4605416,Есаульский сельсовет,2014,24.0
4605420,Зыковский сельсовет,2014,14.0
4605425,Маганский сельсовет,2014,8.0
4606000,Бирилюсский муниципальный район,2014,16.0
4606416,Новобирилюсский сельсовет,2014,13.0
4606430,Рассветовский сельсовет,2014,1.0
4608000,Боготольский муниципальный район,2014,9.0
4609000,Богучанский муниципальный район,2014,14.0
4609402,Ангарский сельсовет,2014,0.0
4609410,Богучанский сельсовет,2014,8.0
4609424,Нижнетерянский сельсовет,2014,0.0
4610000,Большемуртинский муниципальный район,2014,12.0
4610151,поселок Большая Мурта,2014,3.0
4610404,Бартатский сельсовет,2014,-4.0
4610407,Верх-Казанский сельсовет,2014,3.0
4610416,Межовский сельсовет,2014,4.0
4610422,Таловский сельсовет,2014,2.0
4610425,Юксеевский сельсовет,2014,6.0
4614000,Емельяновский муниципальный район,2014,155.0
4614151,поселок Емельяново,2014,68.0
4614404,Элитовский сельсовет,2014,22.0
4614428,Мининский сельсовет,2014,-1.0
4614443,Устюгский сельсовет,2014,6.0
4614446,Частоостровский сельсовет,2014,11.0
4614452,- сельсовет Памяти 13 Борцов,2014,-1.0
4615000,Енисейский муниципальный район,2014,91.0
4615155,поселок Подтесово,2014,1.0
4615411,Железнодорожный сельсовет,2014,63.0
4615440,Плотбищенский сельсовет,2014,1.0
4615441,Погодаевский сельсовет,2014,0.0
4617000,Идринский муниципальный район,2014,-1.0
4617422,Идринский сельсовет,2014,-1.0
4618000,Иланский муниципальный район,2014,23.0
4618101,город Иланский,2014,21.0
4619000,Ирбейский муниципальный район,2014,5.0
4619411,Изумрудновский сельсовет,2014,-1.0
4619413,Ирбейский сельсовет,2014,3.0
4621000,Канский муниципальный район,2014,8.0
4622000,Каратузский муниципальный район,2014,5.0
4622407,Каратузский сельсовет,2014,1.0
4624000,Кежемский муниципальный район,2014,95.0
4624101,город Кодинск,2014,73.0
