oktmo,name,gender,year,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69
1614000,Змеиногорский муниципальный район,female,2015,677,610,550,484,307,583,724,725,628,546,1818,1106,919,572
1614000,Змеиногорский муниципальный район,male,2015,746,656,566,480,382,603,748,680,635,505,1608,1011,737,399
1615000,Калманский муниципальный район,female,2015,484,378,344,268,208,329,384,448,413,370,1153,692,654,419
1615000,Калманский муниципальный район,male,2015,505,367,373,268,317,608,562,549,503,410,1033,596,489,285
1616000,Каменский муниципальный район,female,2015,340,295,329,264,104,187,304,368,378,334,1075,622,465,344
1616000,Каменский муниципальный район,male,2015,398,322,313,288,148,227,310,314,344,323,955,604,416,235
1617000,Ключевский муниципальный район,female,2015,609,513,471,409,324,504,627,610,620,556,1480,834,618,436
1617000,Ключевский муниципальный район,male,2015,646,554,528,445,328,544,626,612,556,520,1266,694,548,309
1618000,Косихинский муниципальный район,female,2015,623,455,480,361,247,392,532,494,599,476,1521,895,773,484
1618000,Косихинский муниципальный район,male,2015,639,480,483,388,301,485,531,547,498,490,1373,798,564,358
1619000,Красногорский муниципальный район,female,2015,559,521,459,321,227,427,525,536,549,457,1283,790,698,493
1619000,Красногорский муниципальный район,male,2015,561,623,478,367,212,413,495,518,523,423,1264,769,543,336
1620000,Краснощёковский муниципальный район,female,2015,500,435,493,407,157,451,601,655,575,548,1704,984,762,451
1620000,Краснощёковский муниципальный район,male,2015,502,507,508,424,255,559,593,630,556,489,1603,967,645,355
1621000,Крутихинский муниципальный район,female,2015,355,317,311,273,146,220,321,381,355,337,1004,580,489,280
1621000,Крутихинский муниципальный район,male,2015,389,367,311,278,179,236,318,328,314,334,916,538,390,216
1622000,Кулундинский муниципальный район,female,2015,765,642,676,521,388,762,845,803,809,709,1938,1124,816,590
1622000,Кулундинский муниципальный район,male,2015,741,748,643,509,411,775,854,801,741,633,1662,915,655,383
1623000,Курьинский муниципальный район,female,2015,297,279,272,187,73,221,325,307,330,309,932,566,458,309
1623000,Курьинский муниципальный район,male,2015,338,327,252,231,159,263,322,310,315,296,868,512,415,220
1624000,Кытмановский муниципальный район,female,2015,417,369,353,356,120,276,402,432,420,419,1192,730,579,358
1624000,Кытмановский муниципальный район,male,2015,456,393,392,303,167,377,381,447,406,390,1078,644,512,276
1625000,Локтевский муниципальный район,female,2015,797,668,729,662,555,860,920,968,949,775,2389,1442,1198,801
1625000,Локтевский муниципальный район,male,2015,777,755,757,624,646,836,964,879,839,717,2052,1264,889,557
1626000,Мамонтовский муниципальный район,female,2015,733,637,608,488,295,649,813,842,728,661,2101,1227,1008,659
1626000,Мамонтовский муниципальный район,male,2015,715,668,642,454,347,651,833,795,738,612,1820,1077,795,499
1627000,Михайловский муниципальный район,female,2015,610,606,572,517,386,575,728,678,711,632,1839,1047,833,618
1627000,Михайловский муниципальный район,male,2015,686,596,604,592,457,522,619,629,648,564,1591,883,644,391
1628000,Новичихинский муниципальный район,female,2015,315,293,267,241,102,180,351,324,334,301,879,532,380,240
1628000,Новичихинский муниципальный район,male,2015,341,314,301,240,107,220,308,338,297,295,810,474,326,188
1629000,Зональный муниципальный район,female,2015,744,629,532,462,426,697,738,726,660,584,1643,962,830,579
1629000,Зональный муниципальный район,male,2015,761,669,519,425,458,756,736,670,618,500,1476,845,663,404
1630000,Павловский муниципальный район,female,2015,1479,1232,1096,833,811,1293,1573,1524,1349,1153,3584,2106,1827,1157
1630000,Павловский муниципальный район,male,2015,1535,1279,1121,888,893,1325,1547,1495,1257,1066,3035,1746,1395,798
1631000,Панкрушихинский муниципальный район,female,2015,354,362,366,304,188,336,410,429,408,387,1147,670,473,327
1631000,Панкрушихинский муниципальный район,male,2015,397,404,394,313,212,304,390,408,371,387,1048,601,407,234
1632000,Первомайский муниципальный район,female,2015,1744,1673,1367,1106,1234,1939,2076,1941,1774,1495,4242,2575,2108,1511
1632000,Первомайский муниципальный район,male,2015,1834,1653,1433,1172,1283,1943,2127,1946,1719,1487,3844,2221,1750,1104
1633000,Петропавловский муниципальный район,female,2015,416,336,349,276,124,280,418,472,415,372,1046,595,544,319
1633000,Петропавловский муниципальный район,male,2015,458,350,347,291,161,297,406,428,436,341,950,553,420,213
1634000,Поспелихинский муниципальный район,female,2015,842,737,681,600,346,666,944,890,825,688,2131,1269,996,627
1634000,Поспелихинский муниципальный район,male,2015,865,754,734,589,336,674,903,782,728,614,1790,1045,824,468
1635000,Ребрихинский муниципальный район,female,2015,766,683,699,496,351,517,771,803,794,667,2159,1287,1039,664
1635000,Ребрихинский муниципальный район,male,2015,737,724,761,585,397,633,714,822,717,659,1960,1150,865,459
1636000,Родинский муниципальный район,female,2015,633,487,487,436,495,458,623,641,654,601,1869,1120,797,523
1636000,Родинский муниципальный район,male,2015,614,559,554,452,393,497,536,656,613,520,1669,953,680,381
1637000,Романовский муниципальный район,female,2015,339,321,336,256,118,231,391,450,426,356,1277,739,556,365
1637000,Романовский муниципальный район,male,2015,396,306,326,297,206,246,361,407,418,342,1107,653,503,262
1638000,Рубцовский муниципальный район,female,2015,819,786,656,502,466,779,871,853,818,717,2069,1248,942,603
1638000,Рубцовский муниципальный район,male,2015,892,721,793,588,578,850,895,832,842,751,1934,1175,829,488
1640000,Смоленский муниципальный район,female,2015,827,638,589,474,343,601,730,774,809,658,1948,1141,1113,784
1640000,Смоленский муниципальный район,male,2015,896,708,664,519,404,641,731,772,750,595,1670,1029,863,537
1641000,Суетский муниципальный район,female,2015,160,127,140,138,49,117,130,155,193,134,418,245,155,109
1641000,Суетский муниципальный район,male,2015,153,162,146,129,71,114,174,138,161,138,378,197,156,93
1642000,Советский муниципальный район,female,2015,589,567,482,368,192,418,502,580,561,502,1431,876,736,414
1642000,Советский муниципальный район,male,2015,608,531,471,442,204,429,496,492,478,423,1299,795,597,353
1643000,Солонешенский муниципальный район,female,2015,317,297,304,259,167,260,363,324,357,281,791,456,407,246
1643000,Солонешенский муниципальный район,male,2015,350,379,306,247,209,330,369,303,342,295,756,413,336,187
1644000,Солтонский муниципальный район,female,2015,279,244,233,220,85,142,209,295,278,267,683,417,351,224
1644000,Солтонский муниципальный район,male,2015,312,222,233,194,102,192,252,240,260,261,659,381,338,203
1645000,Шелаболихинский муниципальный район,female,2015,480,383,399,325,153,299,420,451,450,372,1284,786,570,334
1645000,Шелаболихинский муниципальный район,male,2015,450,395,414,304,177,337,407,448,402,369,1144,706,479,281
1646000,Табунский муниципальный район,female,2015,449,334,341,266,167,294,366,318,306,278,728,407,336,222
1646000,Табунский муниципальный район,male,2015,476,326,368,288,178,339,323,301,248,253,664,361,280,136
1647000,Тальменский муниципальный район,female,2015,1542,1420,1315,1166,1213,1584,1772,1726,1506,1310,3675,2203,1918,1313
1647000,Тальменский муниципальный район,male,2015,1642,1489,1413,1020,1233,1811,1736,1620,1477,1203,3144,1828,1398,899
1648000,Тогульский муниципальный район,female,2015,271,247,217,205,103,146,261,253,281,237,807,460,367,207
1648000,Тогульский муниципальный район,male,2015,297,255,230,198,127,178,237,260,236,221,701,409,335,155
1649000,Топчихинский муниципальный район,female,2015,817,702,650,498,226,585,737,781,713,691,2082,1257,960,622
1649000,Топчихинский муниципальный район,male,2015,846,731,695,519,496,726,692,733,664,603,1792,1120,796,471
1650000,Третьяковский муниципальный район,female,2015,517,449,381,338,152,378,461,536,438,398,1156,703,529,308
1650000,Третьяковский муниципальный район,male,2015,535,417,444,333,199,412,449,458,422,332,1035,595,440,222
1651000,Троицкий муниципальный район,female,2015,800,668,651,526,315,534,728,804,794,718,2109,1279,1095,724
1651000,Троицкий муниципальный район,male,2015,812,727,658,565,492,555,704,752,708,697,1907,1121,898,500
1652000,Тюменцевский муниципальный район,female,2015,471,374,420,353,331,427,477,527,516,395,1241,738,619,337
1652000,Тюменцевский муниципальный район,male,2015,489,449,464,411,286,470,499,496,468,425,1108,640,538,287
1653000,Угловский муниципальный район,female,2015,438,452,360,325,221,325,473,446,407,451,1126,646,470,347
1653000,Угловский муниципальный район,male,2015,464,423,441,333,282,431,410,452,426,386,1015,598,399,249
1654000,Усть-Калманский муниципальный район,female,2015,417,369,366,292,203,360,456,515,420,436,1417,822,677,400
1654000,Усть-Калманский муниципальный район,male,2015,487,425,381,377,276,352,475,489,437,374,1285,745,540,315
1655000,Усть-Пристанский муниципальный район,female,2015,348,279,327,236,116,191,301,390,406,374,1261,765,556,398
1655000,Усть-Пристанский муниципальный район,male,2015,352,331,308,273,140,227,301,386,409,361,1150,700,475,285
1656000,Хабарский муниципальный район,female,2015,513,465,470,384,183,299,530,552,467,478,1474,867,608,416
1656000,Хабарский муниципальный район,male,2015,549,480,493,377,221,382,479,497,481,440,1335,763,544,266
1657000,Целинный муниципальный район,female,2015,514,440,442,383,212,357,447,571,568,474,1341,811,721,491
1657000,Целинный муниципальный район,male,2015,562,485,480,411,306,407,486,438,562,437,1288,767,575,343
1658000,Чарышский муниципальный район,female,2015,410,390,323,309,138,277,399,408,411,362,1038,586,481,284
1658000,Чарышский муниципальный район,male,2015,430,388,391,303,190,337,403,409,368,372,961,553,404,216
1659000,Шипуновский муниципальный район,female,2015,989,915,881,672,577,1156,1639,1462,1313,1151,3164,1832,1387,855
1659000,Шипуновский муниципальный район,male,2015,1024,915,842,701,550,880,1070,1055,901,804,2485,1430,1076,598
1660000,Немецкий национальный муниципальный район,female,2015,652,634,627,486,276,513,615,600,549,476,1370,746,651,340
1660000,Немецкий национальный муниципальный район,male,2015,637,653,662,555,354,532,597,549,520,444,1242,705,457,314
1701000,город Барнаул,female,2015,20679,17164,14550,14576,33212,38705,33514,28392,25990,20451,47734,27497,24804,19368
1701000,город Барнаул,male,2015,21588,18355,15375,14631,27525,33861,31822,25905,23128,17995,36650,20171,16215,11413
1703000,город Алейск,female,2015,977,980,698,544,444,1136,1307,1012,848,718,2125,1298,1044,671
1703000,город Алейск,male,2015,927,992,719,1391,2222,1405,1236,905,745,551,1530,877,679,402
1704000,город Белокуриха,female,2015,524,443,364,332,219,551,764,727,623,473,1247,777,650,438
1704000,город Белокуриха,male,2015,520,480,440,284,249,498,605,603,548,411,958,525,480,241
1705000,город Бийск,female,2015,6379,5756,4907,4403,7281,8995,9450,8871,8176,6675,16822,9854,8932,6422
1705000,город Бийск,male,2015,6937,6103,5159,4617,6822,8754,8694,7530,7033,5485,12426,7095,5883,3929
1706000,город Заринск,female,2015,1474,1512,1339,997,621,1718,2304,2032,1685,1256,4579,2767,2172,1316
1706000,город Заринск,male,2015,1623,1600,1350,804,848,1805,2349,1825,1521,1097,3275,1963,1547,800
1710000,город Камень-на-Оби,female,2015,1240,1372,1272,1115,1548,1495,1825,1629,1629,1211,3415,2018,1836,1287
1710000,город Камень-на-Оби,male,2015,1417,1267,1207,794,1435,1769,1566,1377,1417,1062,2543,1503,1235,780
1713000,город Новоалтайск,female,2015,2684,1981,1761,1184,2110,3258,3200,2906,2655,2198,5532,3236,2793,1998
1713000,город Новоалтайск,male,2015,2621,2156,1850,1036,2028,3379,3491,2958,2488,1992,4397,2453,1896,1145
1716000,город Рубцовск,female,2015,4109,3619,3395,2605,3731,5658,5794,5435,5103,4201,10954,6641,5690,4397
1716000,город Рубцовск,male,2015,4280,3833,3623,2526,4763,7664,7632,6302,5250,4137,9089,5003,3870,2731
1719000,город Славгород,female,2015,1170,1282,1164,1216,1472,1552,1727,1642,1417,1223,3340,1923,1600,1086
1719000,город Славгород,male,2015,1332,1382,1222,863,1324,1530,1583,1430,1337,1090,2655,1506,1095,688
1730000,город Яровое,female,2015,399,468,424,391,434,608,640,683,646,588,1763,1089,932,757
1730000,город Яровое,male,2015,462,509,437,291,391,644,605,567,527,515,1318,771,577,451
3601000,Абинский муниципальный район,female,2015,3188,2637,2486,2115,2496,3432,3415,3270,3108,2842,7084,3995,4237,2970
3601000,Абинский муниципальный район,male,2015,3151,2767,2657,2239,2686,3558,3523,3247,3081,2592,6095,3266,3273,2043
3605000,Апшеронский муниципальный район,female,2015,3354,2921,2846,2499,2656,3458,3588,3319,3206,2917,7015,3919,3750,2786
3605000,Апшеронский муниципальный район,male,2015,3548,3001,2914,2613,3077,4161,4148,3774,3551,2978,6107,3212,2873,1936
3607000,Белоглинский муниципальный район,female,2015,904,744,768,654,749,1030,1046,1015,1041,1068,2335,1304,1149,864
3607000,Белоглинский муниципальный район,male,2015,928,844,807,736,778,1139,1080,970,950,989,2078,1101,897,536
3608000,Белореченский муниципальный район,female,2015,4085,3455,2974,2810,3255,4197,4203,3793,3605,3323,7491,4253,3876,2805
3608000,Белореченский муниципальный район,male,2015,4443,3679,3177,2807,3386,4239,4089,3576,3370,2894,6106,3306,2866,1859
3610000,Брюховецкий муниципальный район,female,2015,1544,1376,1320,1251,1317,1592,1797,1852,1894,1734,3932,2150,2028,1441
3610000,Брюховецкий муниципальный район,male,2015,1611,1534,1507,1334,1630,1844,1852,1720,1731,1590,3293,1850,1557,968
3612000,Выселковский муниципальный район,female,2015,1749,1566,1554,1497,1661,2084,2192,2139,2129,2043,4391,2396,2215,1599
3612000,Выселковский муниципальный район,male,2015,1940,1849,1739,1510,1587,2102,2289,2052,2015,1866,3739,1966,1734,1083
3613000,Гулькевичский муниципальный район,female,2015,3044,2749,2541,2292,3043,3798,3682,3602,3321,3179,7267,3956,3939,2662
3613000,Гулькевичский муниципальный район,male,2015,3098,3024,2720,2397,3136,3951,3684,3515,3221,2878,6164,3352,2892,1844
3614000,Динской муниципальный район,female,2015,4298,3782,3457,3113,4017,5570,5672,5181,4651,4373,9812,5429,4928,3553
3614000,Динской муниципальный район,male,2015,4574,4044,3608,3286,3973,5451,5683,5049,4444,3996,8448,4578,3817,2436
3616000,Ейский муниципальный район,female,2015,3151,3300,3100,3112,4224,4717,5148,4895,5324,4475,10516,5774,6165,4600
3616000,Ейский муниципальный район,male,2015,3323,3254,3366,3172,4895,5669,4931,4507,4557,3990,8515,4530,4258,3243
3618000,Кавказский муниципальный район,female,2015,3548,3635,3388,3225,4131,5045,4687,4609,4474,4014,9069,4914,5010,3736
3618000,Кавказский муниципальный район,male,2015,3772,3520,3308,2794,3345,4413,4258,4102,3925,3376,7071,3821,3507,2467
3619000,Калининский муниципальный район,female,2015,1572,1283,1433,1254,1434,1932,1967,1793,1826,1660,3762,1961,1852,1324
3619000,Калининский муниципальный район,male,2015,1660,1489,1480,1266,1362,2038,2004,1773,1650,1611,3382,1805,1384,884
3620000,Каневской муниципальный район,female,2015,2958,2907,2673,2601,2804,3904,3839,3654,3761,3550,7597,3995,3701,2765
3620000,Каневской муниципальный район,male,2015,3050,3063,2894,2580,2786,3744,3771,3575,3464,3282,6669,3432,2898,1931
3621000,Кореновский муниципальный район,female,2015,2577,2316,2213,1996,2428,3173,3060,3042,3021,2895,6478,3546,3384,2475
3621000,Кореновский муниципальный район,male,2015,2802,2493,2339,2075,2541,3528,3255,2836,2939,2527,5442,2862,2430,1629
3623000,Красноармейский муниципальный район,female,2015,3294,2931,2782,2375,2769,3609,3912,3729,3622,3380,7729,4259,4168,2751
3623000,Красноармейский муниципальный район,male,2015,3449,3129,2820,2615,2808,3895,3892,3653,3487,3079,6674,3615,3339,1971
3624000,Крыловский муниципальный район,female,2015,1165,1038,1006,898,1063,1360,1231,1154,1204,1325,2703,1358,1146,831
3624000,Крыловский муниципальный район,male,2015,1298,1070,1027,848,983,1529,1326,1102,1138,1089,2419,1225,929,583
3625000,Крымский муниципальный район,female,2015,4279,3939,3449,3138,3720,4998,5026,4701,4520,4007,9972,5699,5312,3427
3625000,Крымский муниципальный район,male,2015,4579,3916,3727,3388,3980,5517,5249,4748,4371,3740,8471,4589,4097,2469
3627000,Курганинский муниципальный район,female,2015,3636,3387,2992,2691,2877,3792,3890,3714,3613,3218,7543,4196,3869,2590
3627000,Курганинский муниципальный район,male,2015,3997,3382,3232,2866,3131,3992,3735,3581,3490,2978,6368,3443,2911,1873
3628000,Кущевский муниципальный район,female,2015,2012,1916,1764,1578,1801,2348,2435,2367,2435,2131,4968,2750,2403,1846
3628000,Кущевский муниципальный район,male,2015,2129,2151,1924,1579,1765,2489,2336,2271,2280,2028,4271,2229,1768,1216
3630000,Лабинский муниципальный район,female,2015,3141,2864,2797,2527,2738,3384,3624,3706,3514,3126,6958,3815,3735,2905
3630000,Лабинский муниципальный район,male,2015,3357,2927,2889,2650,3307,3535,3447,3139,3279,2671,5677,3040,2666,1933
3632000,Ленинградский муниципальный район,female,2015,1908,1818,1713,1911,2076,2058,2077,2281,2222,2034,4902,2589,2373,1740
3632000,Ленинградский муниципальный район,male,2015,2129,1815,1754,1891,1912,2243,2219,2115,2045,1890,4099,2201,1748,1132
3633000,Мостовский муниципальный район,female,2015,2167,2150,2106,1813,1883,2351,2550,2508,2417,2184,5207,2860,2677,1992
3633000,Мостовский муниципальный район,male,2015,2330,2285,2224,1862,1889,2484,2548,2331,2344,2004,4350,2364,2094,1371
3634000,Новокубанский муниципальный район,female,2015,2731,2574,2449,2361,2589,3339,3185,3169,3172,2750,6329,3430,3176,2260
3634000,Новокубанский муниципальный район,male,2015,2945,2648,2730,2448,2609,3146,3116,2769,2820,2471,5357,2807,2406,1588
3635000,Новопокровский муниципальный район,female,2015,1262,1105,1078,930,1179,1460,1357,1481,1584,1449,3242,1671,1579,1275
3635000,Новопокровский муниципальный район,male,2015,1323,1263,1149,1163,1256,1547,1431,1439,1480,1465,2826,1386,1161,786
3637000,Отрадненский муниципальный район,female,2015,2053,1907,1897,1653,1831,2365,2395,2349,2182,2041,4365,2407,2240,1614
3637000,Отрадненский муниципальный район,male,2015,2209,2013,1946,1730,1871,2535,2330,2240,2073,1933,4145,2267,1726,1127
3639000,Павловский муниципальный район,female,2015,1884,1817,1828,1600,1686,2441,2488,2410,2354,2234,4986,2689,2576,1749
3639000,Павловский муниципальный район,male,2015,2068,1958,1948,1698,1823,2317,2509,2230,2248,2090,4427,2314,1958,1245
3641000,Приморско-Ахтарский муниципальный район,female,2015,1461,1509,1401,1295,1330,1820,2022,1876,2067,1978,4809,2686,2656,1893
3641000,Приморско-Ахтарский муниципальный район,male,2015,1601,1457,1461,1323,1548,2421,2250,2073,1997,1821,3999,2104,2004,1307
3643000,Северский муниципальный район,female,2015,3535,3412,3021,2670,3228,4739,4678,4449,4064,3473,8290,4643,4661,3326
3643000,Северский муниципальный район,male,2015,3743,3451,3160,2715,3201,4694,4833,4383,3991,3317,7014,3786,3668,2360
3645000,Славянский муниципальный район,female,2015,4033,3718,3475,3134,4423,5471,5384,4745,4476,4126,9595,5288,4948,3448
3645000,Славянский муниципальный район,male,2015,4308,3899,3736,2972,4112,5272,5202,4431,4119,3652,8057,4377,3954,2444
3647000,Староминский муниципальный район,female,2015,1275,1186,1044,879,1052,1427,1548,1542,1418,1318,3013,1585,1598,1113
3647000,Староминский муниципальный район,male,2015,1347,1253,1105,1079,1065,1501,1492,1475,1419,1210,2534,1306,1221,774
3649000,Тбилисский муниципальный район,female,2015,1499,1366,1291,1217,1327,1766,1671,1758,1733,1509,3728,1994,1830,1317
3649000,Тбилисский муниципальный район,male,2015,1536,1524,1371,1248,1373,1800,1718,1656,1505,1416,3243,1724,1469,929
3651000,Темрюкский муниципальный район,female,2015,3539,3245,3036,2845,3098,4559,4532,4503,4439,3890,9035,5097,5135,3385
3651000,Темрюкский муниципальный район,male,2015,3799,3563,3280,3000,3397,4920,4592,4236,4144,3504,7796,4243,3904,2548
3653000,Тимашевский муниципальный район,female,2015,4105,3375,2992,2552,2902,3983,4090,4043,3880,3618,8073,4413,4187,2874
3653000,Тимашевский муниципальный район,male,2015,4357,3428,3204,2750,3013,4323,4283,3843,3629,3200,6707,3523,3054,1987
3654000,Тихорецкий муниципальный район,female,2015,3597,3282,2996,2729,3306,3990,4157,4274,4196,3895,9159,5085,4697,3605
3654000,Тихорецкий муниципальный район,male,2015,3801,3492,3194,3124,3590,4332,4238,4150,3873,3418,7642,4188,3551,2283
3655000,Туапсинский муниципальный район,female,2015,4086,3439,3179,2832,3390,4978,5294,5113,4686,4378,9788,5541,5203,3744
3655000,Туапсинский муниципальный район,male,2015,4277,3729,3350,2807,3425,4856,4806,4731,4485,3792,7851,4246,3753,2447
3656000,Успенский муниципальный район,female,2015,1319,1250,1192,1095,1289,1572,1542,1461,1425,1343,2788,1545,1504,1040
3656000,Успенский муниципальный район,male,2015,1519,1389,1216,1091,1281,1603,1536,1368,1355,1205,2477,1374,1035,711
3657000,Усть-Лабинский муниципальный район,female,2015,3440,2951,2597,2331,3174,3887,4139,3980,3915,3642,7839,4289,4169,3049
3657000,Усть-Лабинский муниципальный район,male,2015,3669,3124,2800,2385,3100,4237,4699,4552,4267,3662,7302,3798,3210,2092
3659000,Щербиновский муниципальный район,female,2015,1007,1059,1015,919,810,1302,1183,1250,1359,1312,2695,1475,1477,1110
3659000,Щербиновский муниципальный район,male,2015,1022,1083,1060,991,860,1232,1287,1090,1251,1187,2403,1224,1050,707
3701000,город Краснодар,female,2015,28323,22025,18992,19969,37414,47553,44647,37651,34445,29443,60134,32646,30856,24861
3701000,город Краснодар,male,2015,29720,23425,20351,21763,35840,41343,40756,34505,30976,25797,45266,23678,20950,15391
3703000,город-курорт Анапа,female,2015,5087,4804,4189,3846,5438,7530,7879,6898,6282,5502,13153,7415,6859,4624
3703000,город-курорт Анапа,male,2015,5409,5068,4446,3797,5978,7298,6892,6189,5825,4931,10425,5694,5412,3218
3705000,город Армавир,female,2015,4997,5244,4871,5205,10177,10575,8574,7603,8061,6586,13115,7030,7162,5771
3705000,город Армавир,male,2015,5167,5597,5266,5769,8574,9446,8256,7217,7277,5876,10962,5628,5005,3891
3708000,город-курорт Геленджик,female,2015,2965,2721,2412,2125,2570,4736,5033,4543,4170,3684,8460,4720,4483,3252
3708000,город-курорт Геленджик,male,2015,3211,2849,2560,2094,2605,4162,4463,4180,3656,3206,6898,3788,3390,2290
3709000,город Горячий Ключ,female,2015,1826,1783,1563,1298,1647,2364,2481,2245,1982,1654,4559,2621,2452,1767
3709000,город Горячий Ключ,male,2015,1874,1777,1730,1391,2007,2928,2485,2164,1835,1539,3829,2142,1978,1345
3720000,город Новороссийск,female,2015,7975,7424,6861,6360,9880,14520,14742,13070,12096,10383,22245,12193,11550,8207
3720000,город Новороссийск,male,2015,8708,7841,7535,7928,13107,14204,14630,12719,11932,9884,18312,9484,8401,5785
3726000,город-курорт Сочи,female,2015,15672,12123,10235,9508,12475,20927,22418,20008,18250,15894,33873,18704,17620,12722
3726000,город-курорт Сочи,male,2015,16667,12514,10711,9749,11896,18721,20174,18033,16849,14104,26951,14150,12280,8431
4601000,Абанский муниципальный район,female,2015,768,693,633,444,297,562,619,733,653,666,1727,1020,924,514
4601000,Абанский муниципальный район,male,2015,859,745,635,460,459,746,740,650,649,640,1566,899,713,396
4603000,Ачинский муниципальный район,female,2015,582,386,394,453,583,523,484,541,475,424,1236,730,705,492
4603000,Ачинский муниципальный район,male,2015,666,486,402,411,565,627,525,535,484,475,1130,626,590,330
4604000,Балахтинский муниципальный район,female,2015,778,552,597,469,214,497,664,688,640,608,1681,933,847,562
4604000,Балахтинский муниципальный район,male,2015,804,621,615,538,352,543,624,641,591,570,1492,808,709,384
4605000,Березовский муниципальный район,female,2015,1436,1134,1082,920,1113,1736,1818,1493,1357,1213,2987,1630,1518,947
4605000,Березовский муниципальный район,male,2015,1549,1171,1135,980,1282,1901,1816,1532,1271,1205,2451,1321,1084,600
4606000,Бирилюсский муниципальный район,female,2015,342,289,251,245,221,285,317,322,334,379,938,536,387,228
4606000,Бирилюсский муниципальный район,male,2015,370,331,290,259,215,305,324,300,299,371,856,494,360,150
4608000,Боготольский муниципальный район,female,2015,365,373,292,228,277,419,374,331,305,295,755,396,353,245
4608000,Боготольский муниципальный район,male,2015,400,395,302,243,323,486,432,364,320,303,688,409,261,150
4609000,Богучанский муниципальный район,female,2015,1471,1450,1371,996,759,1398,1708,1646,1552,1369,3516,2013,1692,953
4609000,Богучанский муниципальный район,male,2015,1513,1458,1389,1073,922,2324,2443,2155,1845,1608,3352,1772,1466,728
4610000,Большемуртинский муниципальный район,female,2015,700,558,495,421,385,664,619,555,531,570,1699,957,766,416
4610000,Большемуртинский муниципальный район,male,2015,669,580,501,400,414,743,624,581,509,505,1424,814,618,299
4611000,Большеулуйский муниципальный район,female,2015,332,245,197,190,163,261,246,271,264,248,631,348,319,180
4611000,Большеулуйский муниципальный район,male,2015,357,260,196,189,168,263,257,224,238,273,587,323,262,152
4613000,Дзержинский муниципальный район,female,2015,518,458,402,284,220,413,427,465,423,466,1182,686,573,344
4613000,Дзержинский муниципальный район,male,2015,522,493,417,329,296,478,450,495,424,392,1137,651,441,254
4614000,Емельяновский муниципальный район,female,2015,1555,1306,1041,940,1281,1781,1826,1554,1308,1289,3407,1886,1547,858
4614000,Емельяновский муниципальный район,male,2015,1625,1288,1259,977,1466,2522,2851,2601,2053,1713,3482,1845,1367,662
