oktmo,name,gender,year,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69
1616000,Каменский муниципальный район,female,2019,1311,1585,1553,1554,1345,1569,1779,1971,2006,1695,3651,2359,2504,2005
1616000,Каменский муниципальный район,male,2019,1399,1702,1527,1041,810,2136,1901,1700,1645,1520,2862,1824,1718,1265
1617000,Ключевский муниципальный район,female,2019,387,589,468,410,405,251,479,599,585,586,1219,777,764,564
1617000,Ключевский муниципальный район,male,2019,477,572,537,446,400,300,496,611,572,494,1112,681,599,443
1618000,Косихинский муниципальный район,female,2019,538,558,419,439,369,170,371,487,512,564,1169,763,840,694
1618000,Косихинский муниципальный район,male,2019,523,595,429,419,382,278,490,477,508,466,1081,707,679,427
1619000,Красногорский муниципальный район,female,2019,460,566,502,359,375,180,451,512,565,473,995,638,760,647
1619000,Красногорский муниципальный район,male,2019,467,593,612,381,343,239,426,491,527,505,937,627,698,444
1620000,Краснощёковский муниципальный район,female,2019,421,482,425,425,326,180,446,602,648,507,1329,882,873,658
1620000,Краснощёковский муниципальный район,male,2019,397,513,467,424,403,263,562,558,568,515,1211,819,776,552
1621000,Крутихинский муниципальный район,female,2019,294,362,337,269,285,141,241,353,374,354,828,537,582,444
1621000,Крутихинский муниципальный район,male,2019,303,411,367,266,277,182,227,358,338,312,729,463,481,342
1622000,Кулундинский муниципальный район,female,2019,642,756,667,537,549,442,766,833,817,782,1638,1039,1023,710
1622000,Кулундинский муниципальный район,male,2019,661,764,692,538,502,519,827,790,794,699,1360,856,813,551
1623000,Курьинский муниципальный район,female,2019,259,252,251,225,76,92,211,291,299,314,708,455,546,392
1623000,Курьинский муниципальный район,male,2019,251,300,299,188,213,155,242,276,292,271,656,420,448,322
1624000,Кытмановский муниципальный район,female,2019,360,418,348,342,319,96,271,377,442,412,899,579,659,520
1624000,Кытмановский муниципальный район,male,2019,360,431,398,330,290,190,355,375,414,372,803,494,568,414
1625000,Локтевский муниципальный район,female,2019,633,719,671,624,600,511,775,870,944,868,1828,1193,1264,1069
1625000,Локтевский муниципальный район,male,2019,645,750,738,585,498,724,788,867,834,745,1460,924,1063,732
1626000,Мамонтовский муниципальный район,female,2019,568,757,610,544,515,278,676,756,841,735,1605,1063,1206,881
1626000,Мамонтовский муниципальный район,male,2019,594,702,641,544,461,381,704,805,783,704,1405,932,938,661
1627000,Михайловский муниципальный район,female,2019,529,619,593,477,514,310,573,682,646,681,1485,962,989,762
1627000,Михайловский муниципальный район,male,2019,582,691,583,489,547,428,569,545,628,580,1279,840,723,522
1628000,Новичихинский муниципальный район,female,2019,264,321,268,239,188,116,179,337,300,327,675,421,511,332
1628000,Новичихинский муниципальный район,male,2019,267,322,296,248,243,79,213,302,328,273,622,395,414,258
1629000,Зональный муниципальный район,female,2019,620,743,617,482,460,422,719,753,716,641,1339,860,919,741
1629000,Зональный муниципальный район,male,2019,635,765,654,418,411,530,780,698,670,594,1195,771,744,548
1630000,Павловский муниципальный район,female,2019,1141,1368,1140,975,865,750,1298,1517,1443,1317,2788,1848,2016,1643
1630000,Павловский муниципальный район,male,2019,1210,1396,1207,971,872,991,1344,1489,1409,1155,2363,1495,1583,1060
1631000,Панкрушихинский муниципальный район,female,2019,322,354,368,300,288,139,346,408,419,392,883,592,618,426
1631000,Панкрушихинский муниципальный район,male,2019,352,402,381,334,275,211,291,368,406,337,850,528,515,330
1632000,Первомайский муниципальный район,female,2019,1502,1799,1577,1267,1251,1307,1995,2088,2083,1751,3582,2267,2484,1969
1632000,Первомайский муниципальный район,male,2019,1601,1846,1670,1300,1192,1515,2210,2128,1992,1742,3398,2113,2075,1466
1633000,Петропавловский муниципальный район,female,2019,374,406,350,330,281,105,252,449,493,386,841,538,593,499
1633000,Петропавловский муниципальный район,male,2019,413,445,340,294,267,183,304,392,437,378,748,481,475,331
1634000,Поспелихинский муниципальный район,female,2019,713,785,709,591,633,258,729,905,864,732,1639,1077,1190,896
1634000,Поспелихинский муниципальный район,male,2019,695,848,755,588,567,321,695,848,706,687,1409,920,928,649
1635000,Ребрихинский муниципальный район,female,2019,602,752,678,610,507,303,547,760,773,765,1686,1124,1224,914
1635000,Ребрихинский муниципальный район,male,2019,649,732,706,653,560,429,644,734,828,638,1485,968,1051,706
1636000,Родинский муниципальный район,female,2019,461,604,465,405,479,431,422,609,652,604,1479,954,1026,693
1636000,Родинский муниципальный район,male,2019,489,560,521,462,447,406,456,562,613,566,1289,877,805,541
1637000,Романовский муниципальный район,female,2019,245,350,328,258,205,123,258,386,442,417,981,699,661,512
1637000,Романовский муниципальный район,male,2019,323,356,328,284,306,169,224,380,423,386,812,557,589,399
1638000,Рубцовский муниципальный район,female,2019,600,786,716,544,481,386,700,821,822,733,1622,1029,1100,847
1638000,Рубцовский муниципальный район,male,2019,653,819,753,661,559,549,769,740,789,780,1461,921,1006,664
1640000,Смоленский муниципальный район,female,2019,639,732,575,469,460,238,538,674,773,750,1484,979,1116,1019
1640000,Смоленский муниципальный район,male,2019,691,787,665,528,512,397,622,658,727,694,1264,799,892,714
1641000,Суетский муниципальный район,female,2019,123,155,116,122,100,67,92,130,170,163,338,226,210,145
1641000,Суетский муниципальный район,male,2019,125,143,139,119,121,74,92,177,138,152,306,190,172,128
1642000,Советский муниципальный район,female,2019,425,596,535,402,347,167,393,487,539,537,1113,700,820,640
1642000,Советский муниципальный район,male,2019,504,584,503,375,401,174,405,463,466,444,948,616,700,475
1643000,Солонешенский муниципальный район,female,2019,265,308,286,291,218,124,258,333,354,319,637,402,425,370
1643000,Солонешенский муниципальный район,male,2019,289,346,359,300,233,198,308,325,314,326,615,404,361,266
1644000,Солтонский муниципальный район,female,2019,242,262,214,210,230,70,151,241,290,281,462,317,352,253
1644000,Солтонский муниципальный район,male,2019,264,279,230,173,195,78,193,254,238,246,490,323,320,220
1645000,Шелаболихинский муниципальный район,female,2019,392,486,375,381,254,147,289,425,447,426,926,620,744,502
1645000,Шелаболихинский муниципальный район,male,2019,426,447,403,322,317,215,326,437,431,380,824,535,648,385
1646000,Табунский муниципальный район,female,2019,332,458,304,279,242,168,273,335,298,283,590,375,367,289
1646000,Табунский муниципальный район,male,2019,325,463,325,284,264,186,308,283,290,229,533,314,306,231
1647000,Тальменский муниципальный район,female,2019,1329,1610,1436,1203,1229,1249,1620,1760,1697,1515,2922,1886,2143,1705
1647000,Тальменский муниципальный район,male,2019,1364,1670,1520,1170,877,1530,1884,1721,1594,1402,2562,1587,1625,1186
1648000,Тогульский муниципальный район,female,2019,221,257,228,194,160,86,164,246,263,269,612,423,437,303
1648000,Тогульский муниципальный район,male,2019,205,290,234,204,180,91,194,221,262,215,523,341,364,264
1649000,Топчихинский муниципальный район,female,2019,683,812,702,570,503,202,591,751,759,698,1581,1009,1204,814
1649000,Топчихинский муниципальный район,male,2019,762,842,760,589,510,587,677,682,706,572,1371,851,981,631
1650000,Третьяковский муниципальный район,female,2019,422,494,394,320,271,150,342,442,497,395,898,555,617,442
1650000,Третьяковский муниципальный район,male,2019,421,477,402,361,289,201,380,385,437,375,760,510,476,338
1651000,Троицкий муниципальный район,female,2019,628,784,641,568,500,278,540,715,829,758,1638,1069,1170,991
1651000,Троицкий муниципальный район,male,2019,692,787,694,630,535,467,554,742,742,689,1499,958,1010,689
1652000,Тюменцевский муниципальный район,female,2019,388,448,368,328,338,306,404,459,513,488,961,638,711,500
1652000,Тюменцевский муниципальный район,male,2019,377,461,450,368,337,315,442,503,459,446,915,565,576,436
1653000,Угловский муниципальный район,female,2019,337,426,429,304,296,161,340,423,425,371,926,575,579,400
1653000,Угловский муниципальный район,male,2019,333,459,408,358,301,260,356,408,408,369,793,495,490,305
1654000,Усть-Калманский муниципальный район,female,2019,342,404,357,343,310,168,381,457,508,417,1146,757,763,589
1654000,Усть-Калманский муниципальный район,male,2019,376,448,399,378,364,267,396,447,506,396,970,647,673,409
1655000,Усть-Пристанский муниципальный район,female,2019,286,355,254,261,234,69,159,309,364,383,927,607,702,500
1655000,Усть-Пристанский муниципальный район,male,2019,320,315,294,225,246,109,210,298,389,357,857,569,595,375
1656000,Хабарский муниципальный район,female,2019,408,467,433,371,347,140,313,488,523,435,1144,754,787,500
1656000,Хабарский муниципальный район,male,2019,443,509,461,361,358,216,353,475,489,413,999,663,662,438
1657000,Целинный муниципальный район,female,2019,433,476,414,414,383,170,343,459,548,537,1040,668,744,658
1657000,Целинный муниципальный район,male,2019,452,547,472,460,349,255,377,468,489,516,935,612,666,477
1658000,Чарышский муниципальный район,female,2019,355,392,369,255,337,94,273,370,405,401,817,534,523,437
1658000,Чарышский муниципальный район,male,2019,396,411,386,279,312,224,322,384,405,354,778,492,456,326
1659000,Шипуновский муниципальный район,female,2019,761,927,911,762,770,543,1200,1639,1379,1200,2573,1646,1691,1181
1659000,Шипуновский муниципальный район,male,2019,795,1005,854,704,672,571,868,1038,997,824,1888,1268,1246,836
1660000,Немецкий национальный муниципальный район,female,2019,541,667,617,473,472,180,494,584,585,517,1193,756,690,577
1660000,Немецкий национальный муниципальный район,male,2019,533,638,657,504,513,301,502,528,537,457,1007,657,597,392
1701000,город Барнаул,female,2019,20906,19968,16331,15936,14709,36482,36943,31666,27471,24322,40988,25052,26596,23282
1701000,город Барнаул,male,2019,21950,20822,17556,16340,15273,28853,32802,29252,24144,20639,32250,18965,17603,13523
1703000,город Алейск,female,2019,891,1078,961,674,634,688,1264,1260,968,769,1586,1038,1202,924
1703000,город Алейск,male,2019,911,1042,948,1566,2400,1154,1079,1167,831,658,1168,741,761,534
1704000,город Белокуриха,female,2019,513,505,419,369,311,234,619,809,722,600,1027,647,748,603
1704000,город Белокуриха,male,2019,445,544,466,318,218,415,543,590,616,505,820,519,502,405
1705000,город Бийск,female,2019,5893,6531,5422,4744,4331,8068,9163,9158,8629,7640,13894,8696,9480,8134
1705000,город Бийск,male,2019,6109,6927,5833,5155,4707,6849,8773,8072,7141,6378,10266,6170,6179,4879
1706000,город Заринск,female,2019,1296,1505,1511,1141,904,784,1866,2214,1878,1517,3308,2341,2531,1963
1706000,город Заринск,male,2019,1325,1678,1543,874,458,1399,1959,2184,1672,1260,2406,1581,1777,1202
1713000,город Новоалтайск,female,2019,2489,2696,1942,1698,1242,2456,3386,3190,2844,2517,4635,2882,3222,2558
1713000,город Новоалтайск,male,2019,2581,2637,2151,1240,624,3193,3602,3475,2850,2337,3806,2303,2132,1507
1716000,город Рубцовск,female,2019,3386,4082,3469,3067,2693,4446,5404,5529,5164,4664,8766,5503,6259,5263
1716000,город Рубцовск,male,2019,3497,4298,3684,3155,3153,5550,7676,7074,5768,4673,7857,4757,4352,3246
1719000,город Славгород,female,2019,1196,1143,1217,1347,1054,1446,1499,1623,1518,1331,2628,1689,1786,1438
1719000,город Славгород,male,2019,1183,1302,1285,1009,663,1479,1590,1408,1318,1201,2088,1290,1293,871
1730000,город Яровое,female,2019,298,471,464,494,359,479,611,633,646,644,1368,874,1074,918
1730000,город Яровое,male,2019,336,471,509,412,210,591,653,571,568,506,1123,693,677,550
1755000,ЗАТО Сибирский,female,2019,374,385,344,246,236,360,567,464,395,284,484,284,237,111
1755000,ЗАТО Сибирский,male,2019,390,430,336,1397,2085,570,414,444,364,224,357,210,155,67
3601000,Абинский муниципальный район,female,2019,3028,3211,2758,2389,2151,2719,3471,3448,3380,3071,6472,3965,4136,4034
3601000,Абинский муниципальный район,male,2019,3063,3335,2841,2520,2221,3050,3692,3437,3271,2965,5539,3461,3188,2874
3605000,Апшеронский муниципальный район,female,2019,2669,3238,2935,2721,2537,2738,3460,3450,3273,3174,6320,3922,3911,3564
3605000,Апшеронский муниципальный район,male,2019,2954,3461,3042,2547,2434,3520,4125,4013,3640,3395,5726,3397,2955,2534
3607000,Белоглинский муниципальный район,female,2019,866,919,845,681,670,792,1035,1045,1043,1013,2239,1303,1265,1085
3607000,Белоглинский муниципальный район,male,2019,933,990,889,694,766,868,1102,1090,945,931,1982,1173,985,745
3608000,Белореченский муниципальный район,female,2019,3810,4030,3434,2848,2841,3468,4214,4093,3700,3562,6776,4046,4118,3625
3608000,Белореченский муниципальный район,male,2019,3972,4392,3713,2893,2814,3747,4132,3999,3435,3087,5524,3264,2957,2367
3610000,Брюховецкий муниципальный район,female,2019,1420,1425,1366,1233,1303,1253,1478,1773,1830,1854,3637,2189,2091,1881
3610000,Брюховецкий муниципальный район,male,2019,1481,1530,1496,1373,1394,1636,1795,1786,1673,1679,2961,1747,1653,1344
3612000,Выселковский муниципальный район,female,2019,1710,1690,1568,1426,1408,1639,1956,2148,2113,2032,4038,2446,2314,2052
3612000,Выселковский муниципальный район,male,2019,1833,1886,1792,1501,1457,1753,2101,2073,2008,1880,3503,2089,1782,1400
3613000,Гулькевичский муниципальный район,female,2019,2894,3080,2759,2500,2285,3161,3641,3721,3515,3255,6625,4082,3891,3691
3613000,Гулькевичский муниципальный район,male,2019,2961,3172,3006,2498,2343,3484,3853,3645,3373,3048,5581,3316,3017,2467
3614000,Динской муниципальный район,female,2019,4164,4657,3955,3485,3493,4591,6305,5968,5405,4754,9525,5756,5494,4778
3614000,Динской муниципальный район,male,2019,4806,4830,4214,3776,3406,4715,6139,5936,5244,4583,8113,4887,4309,3363
3616000,Ейский муниципальный район,female,2019,2956,3200,3283,3104,3042,4205,4659,5080,4919,5114,9663,5982,5751,5829
3616000,Ейский муниципальный район,male,2019,3145,3407,3294,3184,2828,5768,5123,4740,4352,4283,7811,4629,4202,3706
3618000,Кавказский муниципальный район,female,2019,3228,3564,3575,3226,3232,4346,4738,4634,4439,4353,8342,5109,4802,4727
3618000,Кавказский муниципальный район,male,2019,3480,3714,3522,2894,2597,3722,4250,4114,3949,3602,6407,3843,3394,2947
3619000,Калининский муниципальный район,female,2019,1497,1462,1378,1325,1323,1483,1925,1906,1774,1773,3679,2252,1913,1784
3619000,Калининский муниципальный район,male,2019,1436,1646,1478,1382,1311,1487,2090,1908,1777,1613,3170,1924,1613,1160
3620000,Каневской муниципальный район,female,2019,2650,3157,2937,2570,2605,2810,3937,3844,3743,3663,7373,4440,3868,3483
3620000,Каневской муниципальный район,male,2019,2813,3187,3170,2763,2549,3114,3823,3676,3558,3343,6425,3854,3090,2473
3621000,Кореновский муниципальный район,female,2019,2297,2480,2314,2076,2104,2638,3107,3064,3038,3001,5971,3673,3486,3112
3621000,Кореновский муниципальный район,male,2019,2475,2789,2452,2157,2059,2920,3433,3200,2822,2783,5032,3068,2561,2076
3623000,Красноармейский муниципальный район,female,2019,2947,3301,3069,2608,2524,2770,3621,3986,3809,3598,7174,4338,4285,3873
3623000,Красноармейский муниципальный район,male,2019,3103,3498,3122,2684,2499,3169,3935,3833,3606,3345,6225,3701,3413,2806
3624000,Крыловский муниципальный район,female,2019,1049,1145,1037,944,908,1068,1261,1192,1167,1226,2626,1603,1260,1078
3624000,Крыловский муниципальный район,male,2019,1166,1210,1090,899,919,1086,1471,1218,1071,1109,2246,1380,1093,766
3625000,Крымский муниципальный район,female,2019,4080,4268,3878,3436,3185,3979,5009,4903,4816,4361,8808,5494,5549,4938
3625000,Крымский муниципальный район,male,2019,4297,4515,3918,3483,3261,4758,5456,5003,4646,4051,7662,4628,4242,3510
3627000,Курганинский муниципальный район,female,2019,3083,3625,3340,2882,2665,2844,3661,3683,3645,3481,6704,4113,4017,3563
3627000,Курганинский муниципальный район,male,2019,3370,3802,3417,2934,2641,3460,3868,3620,3443,3287,5654,3403,3023,2425
3628000,Кущевский муниципальный район,female,2019,1759,2020,1884,1668,1656,1811,2457,2376,2464,2300,4604,2820,2636,2260
3628000,Кущевский муниципальный район,male,2019,1828,2220,2116,1626,1656,2005,2501,2310,2344,2183,4037,2422,1965,1517
3630000,Лабинский муниципальный район,female,2019,3020,2989,2829,2689,2486,2607,3210,3584,3550,3372,6431,3902,3651,3535
3630000,Лабинский муниципальный район,male,2019,3257,3252,2912,2593,2618,3390,3283,3280,3087,2966,5140,3115,2623,2281
3632000,Ленинградский муниципальный район,female,2019,1661,1979,1852,1923,1817,1963,2004,2042,2244,2152,4557,2853,2471,2223
3632000,Ленинградский муниципальный район,male,2019,1878,2142,1863,1754,1824,2012,2186,2177,2060,1939,3777,2298,1904,1533
3633000,Мостовский муниципальный район,female,2019,1917,2204,2221,1927,1772,1869,2329,2581,2494,2302,4768,2923,2774,2503
3633000,Мостовский муниципальный район,male,2019,2018,2365,2329,2011,1837,2002,2468,2454,2279,2173,4030,2432,2172,1774
3634000,Новокубанский муниципальный район,female,2019,2554,2707,2554,2369,2360,2598,3254,3111,3099,3055,5857,3600,3257,2921
3634000,Новокубанский муниципальный район,male,2019,2797,2957,2688,2527,2351,2841,3057,2986,2770,2651,4986,3026,2528,2028
3635000,Новопокровский муниципальный район,female,2019,1097,1259,1146,995,970,1187,1426,1392,1512,1521,3126,1944,1585,1499
3635000,Новопокровский муниципальный район,male,2019,1281,1343,1248,1135,1113,1368,1530,1375,1403,1401,2820,1672,1249,940
3637000,Отрадненский муниципальный район,female,2019,1812,2095,1839,1865,1693,1914,2308,2270,2342,2081,4007,2372,2378,2088
3637000,Отрадненский муниципальный район,male,2019,2037,2194,1926,1738,1787,2052,2471,2287,2121,2041,3793,2224,2018,1451
3639000,Павловский муниципальный район,female,2019,1623,1948,1825,1678,1603,1714,2386,2417,2427,2275,4656,2820,2663,2401
3639000,Павловский муниципальный район,male,2019,1711,2059,1938,1702,1722,1977,2327,2397,2161,2235,4078,2411,2081,1634
3641000,Приморско-Ахтарский муниципальный район,female,2019,1354,1543,1545,1330,1327,1359,1836,2022,1965,2065,4404,2723,2756,2621
3641000,Приморско-Ахтарский муниципальный район,male,2019,1367,1650,1474,1384,1335,1847,2446,2237,2006,1941,3828,2363,2026,1843
3643000,Северский муниципальный район,female,2019,3581,3661,3485,2938,2780,3787,5136,4836,4564,4062,7639,4727,4765,4518
3643000,Северский муниципальный район,male,2019,3777,3898,3587,3040,2742,3839,5046,5090,4457,3929,6513,3971,3668,3235
3645000,Славянский муниципальный район,female,2019,3730,4082,3752,3401,3076,4973,5392,5319,4703,4407,8904,5466,5240,4725
3645000,Славянский муниципальный район,male,2019,3817,4351,3988,3514,2987,4739,5112,5153,4381,4028,7371,4473,4076,3467
3647000,Староминский муниципальный район,female,2019,1127,1304,1218,938,929,1126,1476,1580,1543,1376,2844,1768,1582,1507
3647000,Староминский муниципальный район,male,2019,1202,1368,1245,1108,1062,1234,1482,1436,1457,1382,2393,1445,1208,1060
3649000,Тбилисский муниципальный район,female,2019,1358,1522,1385,1247,1261,1393,1741,1697,1801,1646,3425,2166,1983,1676
3649000,Тбилисский муниципальный район,male,2019,1336,1585,1515,1333,1262,1514,1757,1705,1614,1483,2961,1829,1605,1260
3651000,Темрюкский муниципальный район,female,2019,3538,3737,3382,2913,3006,3521,4871,4715,4672,4438,8442,5129,5256,4895
3651000,Темрюкский муниципальный район,male,2019,3943,3950,3705,2904,2916,4176,5200,4737,4398,4135,7229,4414,4022,3412
3653000,Тимашевский муниципальный район,female,2019,3640,4084,3314,2833,2552,2900,3859,3999,3912,3774,7401,4500,4195,3885
3653000,Тимашевский муниципальный район,male,2019,3851,4284,3394,2932,2587,3443,4208,3990,3630,3398,6092,3663,3078,2585
3654000,Тихорецкий муниципальный район,female,2019,3180,3558,3217,2793,2793,3307,3900,4090,4211,4034,8167,5004,4823,4506
3654000,Тихорецкий муниципальный район,male,2019,3428,3803,3367,2992,2890,3911,4259,3997,3989,3629,6657,4031,3649,3001
3655000,Туапсинский муниципальный район,female,2019,3825,3848,3366,2986,2709,3563,5028,5180,5001,4560,8944,5358,5407,4921
3655000,Туапсинский муниципальный район,male,2019,3826,4080,3676,2998,2634,3875,4874,4722,4507,4317,7122,4241,3866,3248
3656000,Успенский муниципальный район,female,2019,1311,1287,1270,1067,1132,1237,1560,1407,1466,1327,2581,1511,1486,1340
3656000,Успенский муниципальный район,male,2019,1459,1442,1352,1037,1099,1306,1504,1448,1323,1278,2199,1300,1210,848
3657000,Усть-Лабинский муниципальный район,female,2019,3078,3292,2829,2376,2377,3013,3603,3931,3883,3652,7230,4336,4024,3849
3657000,Усть-Лабинский муниципальный район,male,2019,3269,3434,3070,2433,2360,3251,4226,4497,4252,3948,6772,4022,3325,2745
3659000,Щербиновский муниципальный район,female,2019,884,972,1048,1002,866,837,1203,1183,1289,1301,2567,1514,1409,1396
3659000,Щербиновский муниципальный район,male,2019,908,1059,1062,980,937,899,1192,1232,1098,1199,2313,1422,1066,886
3701000,город Краснодар,female,2019,36736,28429,22907,21144,24665,46892,55591,48788,39893,35359,60617,35862,33472,30818
3701000,город Краснодар,male,2019,38581,29911,24291,23260,25199,38775,46687,43044,35428,30707,46021,25827,22243,18375
3703000,город-курорт Анапа,female,2019,6458,5413,5121,4329,4222,6517,8647,8312,7459,6504,13238,8168,8349,7072
3703000,город-курорт Анапа,male,2019,6731,5843,5403,4333,3916,7388,7807,7099,6492,5831,10395,6314,5891,5096
3705000,город Армавир,female,2019,5219,4980,5235,4917,5373,11005,10015,8376,7445,7833,12595,7404,6792,6905
3705000,город Армавир,male,2019,5478,5015,5493,5443,5883,8536,9146,7976,6906,6831,10676,6228,4995,4384
3708000,город-курорт Геленджик,female,2019,3757,3143,2841,2362,2165,3287,5388,5285,4735,4177,8397,5163,5021,4551
3708000,город-курорт Геленджик,male,2019,3904,3337,3019,2397,2091,3240,4547,4651,4151,3546,6604,3980,3749,3114
3709000,город Горячий Ключ,female,2019,2145,1996,1942,1553,1450,1974,2687,2658,2378,2004,4246,2736,2867,2554
3709000,город Горячий Ключ,male,2019,2272,2109,1951,1662,1384,2706,3029,2534,2235,1782,3572,2223,2283,1943
3720000,город Новороссийск,female,2019,9111,8369,7674,7074,7388,12010,16316,15660,13447,12172,21412,12877,12258,11065
3720000,город Новороссийск,male,2019,9848,9128,8349,8674,9546,12522,15893,14981,12890,11566,18368,10636,8769,7643
3726000,город-курорт Сочи,female,2019,18975,16136,12802,10749,10832,17375,26325,25529,22156,19329,34428,20492,19444,17525
3726000,город-курорт Сочи,male,2019,20263,16936,13335,10792,10414,14993,22037,21840,19097,17092,27408,15922,13423,11126
5602000,Анучинский муниципальный район,female,2019,437,406,427,342,288,229,298,360,407,430,863,554,583,504
5602000,Анучинский муниципальный район,male,2019,488,456,421,458,555,463,382,408,417,365,792,481,429,355
5607000,Дальнереченский муниципальный район,female,2019,270,304,285,271,224,133,182,322,338,322,632,394,404,323
5607000,Дальнереченский муниципальный район,male,2019,280,335,320,396,459,179,245,303,377,315,618,353,333,264
5610000,Кавалеровский муниципальный район,female,2019,648,729,642,599,509,347,630,806,908,848,1619,979,1157,1171
5610000,Кавалеровский муниципальный район,male,2019,675,822,726,653,653,524,601,757,849,728,1338,814,819,776
5612000,Кировский муниципальный район,female,2019,592,685,569,523,454,254,412,533,733,611,1266,794,915,754
5612000,Кировский муниципальный район,male,2019,600,666,618,594,673,405,437,565,579,555,1059,649,655,506
5614000,Красноармейский муниципальный район,female,2019,519,547,545,500,391,186,395,579,616,540,1103,676,716,636
5614000,Красноармейский муниципальный район,male,2019,584,549,562,551,641,299,454,543,626,529,952,584,558,444
5617000,Лазовский муниципальный район,female,2019,326,340,302,318,325,213,320,365,459,434,895,541,600,580
5617000,Лазовский муниципальный район,male,2019,359,386,346,338,471,315,380,470,470,468,857,523,490,409
5620000,Михайловский муниципальный район,female,2019,996,893,857,644,709,623,957,1104,1299,1172,2219,1327,1325,1125
5620000,Михайловский муниципальный район,male,2019,1014,943,824,788,1017,613,770,839,960,827,1612,918,883,706
5623000,Надеждинский муниципальный район,female,2019,1143,1214,1030,787,906,975,1349,1395,1344,1196,2502,1538,1530,1575
5623000,Надеждинский муниципальный район,male,2019,1209,1219,1088,1191,1420,1413,1495,1443,1288,1175,2184,1304,1181,977
5626000,Октябрьский муниципальный район,female,2019,883,930,758,647,648,523,891,982,1106,928,1766,1068,1116,1023
5626000,Октябрьский муниципальный район,male,2019,916,947,818,821,932,1036,1047,1017,925,843,1427,862,831,619
5628000,Ольгинский муниципальный район,female,2019,234,267,263,231,197,218,234,276,357,338,609,361,402,421
5628000,Ольгинский муниципальный район,male,2019,252,246,255,279,341,276,255,332,382,309,545,336,370,276
5630000,Партизанский муниципальный район,female,2019,790,840,806,612,656,646,858,897,957,910,1703,1009,1053,1000
5630000,Партизанский муниципальный район,male,2019,881,915,766,950,1067,848,1467,1689,1541,1307,1908,1069,981,770
5632000,Пограничный муниципальный район,female,2019,684,707,655,518,465,372,703,765,754,679,1153,645,664,560
