oktmo,name,gender,year,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69
29618000,Куйбышевский муниципальный район,female,2011,168,147,194,190,272,226,215,262,290,295,614,327,249,173
29618000,Куйбышевский муниципальный район,male,2011,184,154,159,206,283,281,268,240,264,279,553,301,175,93
29620000,Людиновский муниципальный район,female,2011,1237,1030,946,1157,1613,1732,1751,1665,1482,1885,3839,1991,1508,671
29620000,Людиновский муниципальный район,male,2011,1340,1129,1053,1145,1735,1780,1720,1549,1405,1636,2923,1447,1088,352
29623000,Малоярославецкий муниципальный район,female,2011,1523,1374,1307,1417,2024,2097,2060,1867,1644,2047,4025,2214,1907,1022
29623000,Малоярославецкий муниципальный район,male,2011,1632,1354,1369,1514,2055,2281,2123,1918,1647,1798,3231,1728,1338,576
29625000,Медынский муниципальный район,female,2011,315,271,264,269,372,396,390,379,349,431,890,481,436,236
29625000,Медынский муниципальный район,male,2011,307,294,243,291,761,777,687,537,500,565,914,455,363,146
29627000,Мещовский муниципальный район,female,2011,317,278,275,313,442,431,401,378,396,449,821,456,355,247
29627000,Мещовский муниципальный район,male,2011,319,292,290,279,477,505,495,473,443,515,732,336,262,126
29629000,Мосальский муниципальный район,female,2011,214,177,211,229,329,249,252,304,321,323,648,323,310,188
29629000,Мосальский муниципальный район,male,2011,210,201,203,253,309,308,277,255,287,402,628,262,227,130
29632000,Перемышльский муниципальный район,female,2011,334,258,284,336,505,473,434,471,407,535,995,551,457,314
29632000,Перемышльский муниципальный район,male,2011,349,262,284,403,548,589,494,478,445,526,1017,518,414,173
29634000,Спас-Деменский муниципальный район,female,2011,174,158,160,184,274,251,255,258,263,330,641,327,260,210
29634000,Спас-Деменский муниципальный район,male,2011,179,157,166,208,348,289,220,221,276,318,579,271,209,76
29636000,Сухиничский муниципальный район,female,2011,618,483,514,588,858,797,852,894,776,929,1904,1000,946,523
29636000,Сухиничский муниципальный район,male,2011,661,530,539,724,1255,1121,903,916,792,894,1600,780,625,311
29638000,Тарусский муниципальный район,female,2011,347,386,284,341,555,558,518,433,458,621,1173,632,564,324
29638000,Тарусский муниципальный район,male,2011,402,343,305,388,630,585,575,414,448,488,1037,554,398,198
29642000,Ульяновский муниципальный район,female,2011,171,166,196,183,255,270,247,236,241,268,562,296,285,134
29642000,Ульяновский муниципальный район,male,2011,170,177,225,197,244,300,225,236,252,286,529,245,199,57
29644000,Ферзиковский муниципальный район,female,2011,431,377,327,415,641,588,542,492,499,555,1125,598,561,277
29644000,Ферзиковский муниципальный район,male,2011,452,433,370,415,663,672,591,554,469,553,1024,521,409,181
29646000,Хвастовичский муниципальный район,female,2011,303,240,240,310,420,336,318,325,390,399,724,367,309,182
29646000,Хвастовичский муниципальный район,male,2011,325,252,311,311,409,310,329,345,388,500,751,357,244,102
29650000,Юхновский муниципальный район,female,2011,298,292,268,252,384,449,424,410,378,530,1002,493,415,278
29650000,Юхновский муниципальный район,male,2011,299,297,277,309,481,502,459,443,371,495,840,419,300,141
29701000,город Калуга,female,2011,7373,6710,5707,8750,13973,13984,13156,12769,11575,14106,29664,16106,13777,7150
29701000,город Калуга,male,2011,7851,6804,6013,8501,13520,14015,12630,11479,10123,11525,21460,11375,9276,4005
29715000,город Обнинск,female,2011,2451,2201,1946,2575,4270,4217,3774,3700,3732,4719,8041,4232,3991,2288
29715000,город Обнинск,male,2011,2456,2284,2057,2742,4466,4436,3688,3442,3273,3873,6072,3012,2702,1443
47605000,Кольский муниципальный район,female,2011,1119,1059,960,986,1521,1676,1586,1644,1432,1795,3578,1964,1398,745
47605000,Кольский муниципальный район,male,2011,1148,1131,967,1202,2042,2359,2485,2162,1776,1834,2949,1493,859,358
47608000,Кандалакшский муниципальный район,female,2011,1232,1244,1100,987,1422,1831,1873,1917,1654,1952,4435,2512,1667,873
47608000,Кандалакшский муниципальный район,male,2011,1356,1342,1167,1188,1884,2196,2076,1942,1726,1777,3276,1755,1138,458
47610000,Ловозерский муниципальный район,female,2011,303,274,295,232,300,360,370,422,344,439,1026,596,422,171
47610000,Ловозерский муниципальный район,male,2011,308,265,306,307,514,691,728,645,465,478,844,440,269,85
47615000,Печенгский муниципальный район,female,2011,1152,997,837,664,1222,1518,1499,1501,1248,1478,2465,1255,1002,532
47615000,Печенгский муниципальный район,male,2011,1235,1008,875,2311,3894,2106,1645,1611,1384,1352,1913,861,551,229
47620000,Терский муниципальный район,female,2011,166,161,132,140,134,126,193,220,211,276,640,353,273,108
47620000,Терский муниципальный район,male,2011,171,134,155,138,198,179,204,212,230,279,551,303,213,61
47703000,Ковдорский район,female,2011,530,534,557,469,583,789,864,850,715,864,2156,1142,806,420
47703000,Ковдорский район,male,2011,584,531,537,479,720,900,861,784,740,775,1525,826,535,218
47705000,город Апатиты,female,2011,1541,1471,1276,1594,2474,2405,2330,2256,2068,2424,5252,2939,2334,1210
47705000,город Апатиты,male,2011,1664,1447,1354,1572,2550,2532,2264,2111,1997,2224,3711,1929,1403,609
47712000,город Кировск,female,2011,796,723,682,709,1067,1207,1129,1175,1190,1349,2698,1485,1218,613
47712000,город Кировск,male,2011,882,818,747,801,1241,1255,1144,1079,1045,1184,1964,1021,670,341
47715000,город Мончегорск,female,2011,1255,1216,1252,1059,1402,1888,2136,1935,1694,2172,4335,2326,1620,711
47715000,город Мончегорск,male,2011,1307,1347,1257,1434,1786,1912,2005,1809,1510,1875,3146,1572,982,311
47717000,город Оленегорск,female,2011,830,857,746,645,1003,1179,1260,1193,1040,1278,2322,1220,928,450
47717000,город Оленегорск,male,2011,904,810,773,998,1916,1343,1328,1251,999,1150,1670,827,534,215
47719000,город Полярные Зори,female,2011,481,475,437,364,487,701,783,813,583,789,1476,841,708,265
47719000,город Полярные Зори,male,2011,590,499,451,386,569,801,804,867,602,665,1110,596,452,171
60601000,Азовский муниципальный район,female,2011,2637,2511,2196,2691,3667,3824,3274,3009,2847,3746,6707,3523,2628,1801
60601000,Азовский муниципальный район,male,2011,2855,2698,2373,2781,3790,4141,3372,3024,2861,3361,5907,3139,1950,1063
60602000,Аксайский муниципальный район,female,2011,2744,2421,2245,2627,4198,4468,4010,3550,3372,3940,6883,3640,3085,1800
60602000,Аксайский муниципальный район,male,2011,2875,2514,2366,3371,5565,4520,4027,3555,3418,3811,6002,3113,2367,1080
60605000,Багаевский муниципальный район,female,2011,1081,938,974,1028,1308,1183,1158,1201,1152,1433,2482,1287,1005,672
60605000,Багаевский муниципальный район,male,2011,1155,976,927,980,1327,1298,1085,1154,1087,1378,2160,1096,770,380
60606000,Белокалитвинский муниципальный район,female,2011,2737,2334,2189,2436,3242,3766,3618,3386,3217,3995,8311,4447,3807,1912
60606000,Белокалитвинский муниципальный район,male,2011,2796,2535,2296,2557,3378,3900,3421,3218,2998,3545,6940,3601,2827,1161
60607000,Боковский муниципальный район,female,2011,431,379,359,418,564,554,490,479,478,683,1112,588,431,251
60607000,Боковский муниципальный район,male,2011,462,408,373,411,576,597,494,477,469,617,995,527,368,179
60608000,Верхнедонской муниципальный район,female,2011,475,459,469,527,638,683,604,653,681,798,1619,841,661,390
60608000,Верхнедонской муниципальный район,male,2011,463,479,477,535,696,772,658,641,688,805,1413,716,550,266
60609000,Веселовский муниципальный район,female,2011,721,659,632,683,974,963,857,885,894,1051,1799,935,726,466
60609000,Веселовский муниципальный район,male,2011,836,764,688,692,1171,1140,1009,969,943,1029,1768,871,566,285
60612000,Волгодонской муниципальный район,female,2011,1058,915,850,1032,1380,1350,1162,1113,1035,1174,2189,1155,986,592
60612000,Волгодонской муниципальный район,male,2011,1131,1049,979,1056,1337,1436,1246,1172,1059,1227,2058,1052,811,370
60613000,Дубовский муниципальный район,female,2011,711,626,634,619,852,904,803,764,726,930,1577,853,565,383
60613000,Дубовский муниципальный район,male,2011,748,658,760,602,898,917,815,724,728,880,1547,789,520,219
60615000,Егорлыкский муниципальный район,female,2011,1079,970,927,961,1304,1415,1197,1263,1217,1463,2427,1261,1026,692
60615000,Егорлыкский муниципальный район,male,2011,1143,996,961,995,1317,1455,1157,1171,1136,1434,2168,1060,769,375
60617000,Заветинский муниципальный район,female,2011,474,442,394,499,841,718,564,513,582,711,1198,571,387,255
60617000,Заветинский муниципальный район,male,2011,466,441,432,500,754,789,610,511,546,680,1239,621,339,154
60618000,Зерноградский муниципальный район,female,2011,1525,1457,1452,1768,2171,1951,1963,1945,1870,2463,4201,2281,1877,1182
60618000,Зерноградский муниципальный район,male,2011,1741,1591,1481,2245,2589,2116,1849,1724,1726,2280,3608,1849,1413,702
60619000,Зимовниковский муниципальный район,female,2011,1221,1143,1050,1306,1473,1398,1339,1267,1084,1368,2507,1362,990,655
60619000,Зимовниковский муниципальный район,male,2011,1234,1095,1110,1225,1395,1401,1245,1254,1164,1397,2230,1222,799,398
60622000,Кагальницкий муниципальный район,female,2011,889,828,794,837,1119,1091,1094,1046,996,1258,2181,1153,898,588
60622000,Кагальницкий муниципальный район,male,2011,921,847,822,850,1133,1154,1065,1023,928,1178,1920,980,676,349
60623000,Каменский муниципальный район,female,2011,1167,1111,989,1201,1601,1703,1537,1516,1458,1899,3711,1926,1646,963
60623000,Каменский муниципальный район,male,2011,1280,1234,1107,1242,1782,1673,1581,1426,1391,1845,3311,1650,1286,601
60624000,Кашарский муниципальный район,female,2011,564,580,547,734,1035,894,775,787,857,1073,1745,903,765,533
60624000,Кашарский муниципальный район,male,2011,633,594,642,667,1078,1007,743,785,831,1098,1725,805,620,286
60625000,Константиновский муниципальный район,female,2011,895,802,889,1107,1070,1046,1063,1175,1056,1296,2348,1281,963,603
60625000,Константиновский муниципальный район,male,2011,974,875,896,1053,1195,1364,1261,1250,1093,1294,2164,1109,794,339
60626000,Красносулинский муниципальный район,female,2011,2065,1954,2016,2047,2871,2988,2754,2824,2581,3146,6207,3268,2740,1678
60626000,Красносулинский муниципальный район,male,2011,2132,2071,1982,2095,2930,3084,2800,2609,2591,2859,5374,2701,2123,1043
60627000,Куйбышевский муниципальный район,female,2011,401,353,353,322,519,574,520,504,519,607,1153,606,466,250
60627000,Куйбышевский муниципальный район,male,2011,437,359,374,327,542,614,519,477,485,592,1049,555,426,178
60630000,Мартыновский муниципальный район,female,2011,1236,1212,1147,989,1259,1297,1196,1212,1242,1493,2359,1237,960,632
60630000,Мартыновский муниципальный район,male,2011,1341,1292,1234,992,1340,1292,1204,1185,1212,1443,2191,1036,699,425
60631000,Матвеево-Курганский муниципальный район,female,2011,1199,1101,1091,1192,1635,1606,1405,1498,1465,1776,3125,1663,1372,864
60631000,Матвеево-Курганский муниципальный район,male,2011,1291,1109,1151,1237,1621,1582,1487,1348,1386,1672,2714,1432,1049,471
60632000,Миллеровский муниципальный район,female,2011,1828,1559,1515,1879,2403,2754,2382,2336,2218,2753,4961,2729,2185,1395
60632000,Миллеровский муниципальный район,male,2011,1911,1717,1651,2097,2498,2666,2306,2261,2186,2484,4129,2107,1699,793
60633000,Милютинский муниципальный район,female,2011,375,355,354,375,474,473,431,506,516,718,1136,602,452,294
60633000,Милютинский муниципальный район,male,2011,382,375,386,397,524,541,463,462,463,665,1080,506,377,172
60634000,Морозовский муниципальный район,female,2011,1135,1107,1048,957,1381,1555,1606,1496,1507,1673,3114,1632,1359,790
60634000,Морозовский муниципальный район,male,2011,1280,1168,1147,1176,1689,1522,1540,1371,1433,1645,2708,1432,1078,437
60635000,Мясниковский муниципальный район,female,2011,1128,1015,917,1184,1632,1700,1430,1389,1343,1622,2716,1451,1031,650
60635000,Мясниковский муниципальный район,male,2011,1244,1054,1016,1284,1664,1638,1432,1280,1281,1526,2376,1239,846,424
60636000,Неклиновский муниципальный район,female,2011,2134,2002,2022,2349,2946,3023,2797,2867,2714,3257,6540,3657,3126,1875
60636000,Неклиновский муниципальный район,male,2011,2280,2086,2038,2291,2931,3140,2893,2800,2718,3020,5636,2987,2388,1260
60640000,Обливский муниципальный район,female,2011,507,453,390,559,731,760,621,644,613,765,1333,721,590,381
60640000,Обливский муниципальный район,male,2011,512,500,495,578,763,748,583,647,593,763,1211,680,438,233
60641000,Октябрьский муниципальный район,female,2011,1967,1702,1636,2713,3321,2807,2461,2363,2094,2581,4877,2547,2075,1206
60641000,Октябрьский муниципальный район,male,2011,1970,1869,1723,3942,4960,3009,2571,2271,2040,2343,4038,2061,1561,722
60642000,Орловский муниципальный район,female,2011,1111,1175,1156,968,1502,1647,1519,1406,1389,1627,2840,1529,1137,708
60642000,Орловский муниципальный район,male,2011,1172,1194,1214,1138,1461,1703,1553,1425,1329,1552,2660,1354,905,432
60644000,Песчанокопский муниципальный район,female,2011,764,744,715,828,995,1044,1051,1060,1058,1288,2193,1120,1023,713
60644000,Песчанокопский муниципальный район,male,2011,793,851,825,745,980,1067,1087,1037,1081,1282,2030,1006,784,396
60645000,Пролетарский муниципальный район,female,2011,1200,1000,968,1114,1509,1437,1283,1280,1107,1338,2431,1328,1073,679
60645000,Пролетарский муниципальный район,male,2011,1199,1062,1011,1169,1497,1476,1294,1208,1154,1282,2188,1166,817,404
60647000,Ремонтненский муниципальный район,female,2011,555,548,533,465,650,750,646,611,582,799,1344,711,523,289
60647000,Ремонтненский муниципальный район,male,2011,628,549,619,438,695,667,633,645,622,766,1340,705,523,225
60648000,Родионово-Несветайский муниципальный район,female,2011,626,601,594,631,883,880,777,824,788,912,1759,956,731,467
60648000,Родионово-Несветайский муниципальный район,male,2011,675,624,582,655,903,914,842,787,767,842,1525,771,588,294
60650000,Сальский муниципальный район,female,2011,3019,2783,2740,3086,3557,3896,3737,3855,3634,4323,7842,4102,3505,2192
60650000,Сальский муниципальный район,male,2011,3211,3051,2866,3430,3691,3949,3545,3587,3430,4008,6549,3387,2603,1213
60651000,Семикаракорский муниципальный район,female,2011,1549,1386,1379,1344,1757,1949,1745,1890,1725,2093,3888,2149,1681,1097
60651000,Семикаракорский муниципальный район,male,2011,1606,1470,1421,1379,1786,1908,1772,1743,1603,2045,3361,1798,1243,627
60652000,Советский муниципальный район,female,2011,218,169,186,235,278,261,207,240,222,231,434,223,189,103
60652000,Советский муниципальный район,male,2011,215,186,168,216,271,269,219,225,215,236,419,222,158,70
60653000,Тарасовский муниципальный район,female,2011,731,696,745,853,1022,1007,976,911,1001,1199,2106,1059,951,618
60653000,Тарасовский муниципальный район,male,2011,824,802,784,880,1050,1097,913,883,929,1207,1939,982,711,408
60654000,Тацинский муниципальный район,female,2011,994,930,939,958,1313,1387,1377,1364,1256,1523,2905,1515,1188,725
60654000,Тацинский муниципальный район,male,2011,1045,964,1058,942,1355,1473,1342,1289,1242,1492,2599,1336,944,433
60655000,Усть-Донецкий муниципальный район,female,2011,772,743,735,840,1277,1340,1165,1102,1021,1317,2706,1412,1109,604
60655000,Усть-Донецкий муниципальный район,male,2011,884,791,767,915,1220,1387,1213,1022,948,1182,2299,1193,900,360
60656000,Целинский муниципальный район,female,2011,939,965,1008,855,1246,1185,1088,1191,1147,1436,2258,1138,920,686
60656000,Целинский муниципальный район,male,2011,1068,982,1038,935,1294,1218,1074,1051,1115,1326,2065,1038,702,395
60657000,Цимлянский муниципальный район,female,2011,986,810,848,894,1150,1276,1128,1159,1055,1408,2573,1439,1119,683
60657000,Цимлянский муниципальный район,male,2011,1036,921,875,825,1275,1292,1144,1123,1018,1268,2246,1190,837,367
60658000,Чертковский муниципальный район,female,2011,866,849,855,1046,1249,1318,1246,1182,1206,1466,2677,1448,1213,742
60658000,Чертковский муниципальный район,male,2011,989,934,968,1026,1282,1330,1208,1208,1146,1381,2464,1265,1000,438
60659000,Шолоховский муниципальный район,female,2011,782,638,625,751,1073,1029,903,889,835,1076,2071,1084,897,525
60659000,Шолоховский муниципальный район,male,2011,769,661,644,757,939,1007,917,835,791,1046,1880,943,666,311
60701000,город Ростов-на-Дону,female,2011,23356,21103,19769,35663,54645,52165,46022,40870,37326,41069,75830,41627,38354,21711
60701000,город Ростов-на-Дону,male,2011,25289,22425,21101,35403,50656,48849,44721,38572,34005,34634,55638,29585,25602,12904
60704000,город Азов,female,2011,1995,1902,1758,2285,3171,3599,3342,3267,2885,3201,6291,3545,3158,1716
60704000,город Азов,male,2011,2057,2002,1741,2398,2910,3372,2948,2845,2432,2686,4603,2551,2188,1043
60707000,город Батайск,female,2011,3095,2700,2435,2945,4411,5182,4780,4241,3758,4431,7628,4145,3289,2006
60707000,город Батайск,male,2011,3293,2901,2581,3364,4861,5178,4899,4248,3621,3856,6247,3268,2370,1198
60712000,город Волгодонск,female,2011,4363,3878,3149,4666,7444,8209,7267,5836,4803,6418,16826,9354,6028,2532
60712000,город Волгодонск,male,2011,4714,4099,3393,4643,7037,8297,7372,5627,4241,5082,11897,6768,4755,1714
60715000,город Гуково,female,2011,1493,1416,1433,1608,2286,2525,2461,2353,2190,2755,5668,2890,2197,1348
60715000,город Гуково,male,2011,1702,1552,1595,1654,2222,2460,2289,2063,1913,2342,4612,2238,1581,676
60717000,город Донецк,female,2011,1148,1033,982,1216,1865,1999,1834,1683,1471,1853,4250,2270,1895,950
60717000,город Донецк,male,2011,1249,1136,1073,1306,1855,2104,1848,1647,1401,1605,3399,1788,1430,556
60718000,город Зверево,female,2011,564,527,486,626,814,845,849,828,724,895,1988,1047,783,464
60718000,город Зверево,male,2011,607,530,495,665,1211,1130,928,923,754,911,1654,821,596,251
60719000,город Каменск-Шахтинский,female,2011,2112,2025,1853,2514,3263,3676,3426,3337,2940,3673,7148,3852,3410,1874
60719000,город Каменск-Шахтинский,male,2011,2386,2254,2022,2954,4257,4089,3458,3264,2748,3137,5639,2880,2412,1182
60727000,город Новочеркасск,female,2011,3764,3257,3031,6807,8243,6203,5569,5640,5112,5768,11244,6378,5786,3386
60727000,город Новочеркасск,male,2011,4014,3388,3144,8142,10881,7033,6230,5535,4784,4958,8453,4611,3993,1947
60730000,город Новошахтинск,female,2011,2676,2622,2512,3075,4687,4689,4133,3884,3551,4285,8501,4478,3654,1939
60730000,город Новошахтинск,male,2011,2809,2811,2648,3085,4128,4573,4061,3488,3252,3565,6953,3553,2761,1244
60737000,город Таганрог,female,2011,5583,4981,4854,7015,10218,9778,9358,9566,9055,10189,19453,10853,10659,6262
60737000,город Таганрог,male,2011,5834,5401,5098,7048,10278,9838,9033,8761,8136,8312,14428,7868,7105,3747
60740000,город Шахты,female,2011,5529,5342,5064,7693,10229,9640,9108,8294,7853,9267,19024,10346,8543,4642
60740000,город Шахты,male,2011,5756,5286,5056,7229,9817,9703,9017,7986,7127,7797,14592,7727,6130,2678
66701000,город Смоленск,female,2011,7463,6210,5537,10037,15573,14361,13498,12492,11441,13099,27263,14652,12385,5867
66701000,город Смоленск,male,2011,7841,6595,5925,10073,16238,13446,12301,10911,9594,10508,18839,9990,7837,3392
83610000,Баксанский муниципальный район,female,2011,2412,1902,2045,2532,3192,2740,2169,1926,2144,2402,3026,1442,943,855
83610000,Баксанский муниципальный район,male,2011,2453,1939,2081,2479,3031,2614,2149,1900,2136,2321,2782,1278,751,481
83615000,Зольский муниципальный район,female,2011,1873,1507,1608,1944,2484,2175,1761,1566,1713,1933,2578,1253,847,705
83615000,Зольский муниципальный район,male,2011,1943,1560,1666,1937,2398,2085,1748,1538,1667,1812,2300,1083,667,402
83618000,Лескенский муниципальный район,female,2011,1100,869,932,1156,1456,1252,992,882,977,1094,1375,655,429,389
83618000,Лескенский муниципальный район,male,2011,1128,891,955,1139,1393,1197,986,872,979,1060,1274,586,344,220
83620000,Майский муниципальный район,female,2011,1398,1190,1260,1438,1891,1734,1493,1337,1398,1606,2423,1226,875,612
83620000,Майский муниципальный район,male,2011,1400,1171,1232,1345,1722,1543,1347,1175,1184,1293,1865,920,615,338
83625000,Прохладненский муниципальный район,female,2011,1817,1429,1535,1903,2400,2063,1634,1450,1614,1809,2281,1088,712,645
83625000,Прохладненский муниципальный район,male,2011,1818,1437,1540,1837,2238,1927,1586,1402,1574,1710,2054,944,554,355
83630000,Черекский муниципальный район,female,2011,1030,828,884,1071,1371,1196,972,858,934,1052,1399,682,462,384
83630000,Черекский муниципальный район,male,2011,1087,869,930,1078,1335,1159,967,852,929,1008,1264,592,364,222
83635000,Терский муниципальный район,female,2011,1899,1560,1659,1968,2537,2255,1866,1664,1788,2036,2846,1406,968,753
83635000,Терский муниципальный район,male,2011,2007,1630,1733,1969,2462,2161,1833,1610,1711,1865,2472,1182,748,437
83640000,Урванский муниципальный район,female,2011,2648,2196,2335,2741,3556,3187,2664,2377,2538,2895,4128,2053,1426,1079
83640000,Урванский муниципальный район,male,2011,2750,2251,2389,2702,3394,2995,2553,2235,2347,2561,3445,1659,1063,616
83645000,Чегемский муниципальный район,female,2011,2513,2038,2182,2622,3360,2952,2414,2147,2329,2641,3583,1752,1190,967
83645000,Чегемский муниципальный район,male,2011,2835,2289,2437,2811,3494,3048,2559,2250,2430,2649,3411,1613,997,600
83648000,Эльбрусский муниципальный район,female,2011,1332,1117,1187,1365,1792,1620,1377,1229,1298,1492,2193,1102,777,564
83648000,Эльбрусский муниципальный район,male,2011,1348,1116,1179,1305,1657,1472,1269,1109,1140,1244,1744,852,557,312
83701000,Нальчик,female,2011,7712,6658,7177,10354,15059,12557,10320,9404,10004,11885,17433,8779,6686,4408
83701000,Нальчик,male,2011,7828,6967,7465,9473,13263,11245,9157,7773,7902,8824,13224,6700,4444,2606
83703000,Баксан,female,2011,1993,1685,1791,2048,2698,2461,2107,1883,1976,2267,3381,1706,1205,858
83703000,Баксан,male,2011,2199,1834,1936,2125,2701,2414,2104,1836,1863,2031,2905,1430,945,522
83710000,Прохладный,female,2011,1988,1762,1860,2024,2736,2599,2314,2078,2116,2469,3975,2049,1494,964
83710000,Прохладный,male,2011,2128,1834,1918,2000,2618,2397,2149,1866,1783,1961,3073,1559,1083,567
85605000,Городовиковский муниципальный район,female,2011,537,458,543,729,650,635,532,549,580,773,682,610,971,278
85605000,Городовиковский муниципальный район,male,2011,580,526,506,643,693,667,528,516,543,751,639,518,769,138
85610000,Ики-Бурульский муниципальный район,female,2011,407,341,339,425,566,475,373,329,360,474,440,400,532,80
85610000,Ики-Бурульский муниципальный район,male,2011,489,365,375,399,624,490,447,350,386,548,422,361,481,51
85615000,Лаганский муниципальный район,female,2011,673,572,576,739,879,785,616,590,675,857,891,748,1057,211
85615000,Лаганский муниципальный район,male,2011,738,607,628,686,935,870,690,609,664,950,770,657,916,126
85620000,Малодербетовский муниципальный район,female,2011,352,274,275,420,454,412,281,280,348,516,482,355,516,132
85620000,Малодербетовский муниципальный район,male,2011,330,290,284,374,463,405,288,271,345,548,467,341,488,73
85623000,Октябрьский муниципальный район,female,2011,327,268,279,399,468,387,346,256,323,458,387,325,436,72
85623000,Октябрьский муниципальный район,male,2011,374,262,307,357,517,423,305,284,297,459,380,318,408,52
85625000,Кетченеровский муниципальный район,female,2011,385,296,273,344,491,388,272,265,370,534,456,381,498,72
85625000,Кетченеровский муниципальный район,male,2011,441,316,298,341,541,460,339,278,410,625,547,372,488,33
85628000,Приютненский муниципальный район,female,2011,389,303,276,463,519,414,356,368,386,448,470,430,644,151
85628000,Приютненский муниципальный район,male,2011,424,338,327,408,492,492,373,389,393,510,479,403,540,108
85632000,Сарпинский муниципальный район,female,2011,368,377,361,515,567,482,418,418,462,635,574,463,701,173
85632000,Сарпинский муниципальный район,male,2011,437,358,382,465,596,550,434,435,544,666,561,460,656,110
85637000,Целинный муниципальный район,female,2011,774,622,496,784,984,939,731,575,674,862,792,712,976,190
85637000,Целинный муниципальный район,male,2011,860,639,586,652,986,923,737,618,596,825,759,671,883,109
85642000,Черноземельский муниципальный район,female,2011,551,440,403,523,693,574,472,378,416,601,474,380,507,80
85642000,Черноземельский муниципальный район,male,2011,585,507,445,457,708,591,456,381,481,619,474,389,506,60
85646000,Юстинский муниципальный район,female,2011,370,269,254,423,453,441,359,277,326,507,472,426,580,93
85646000,Юстинский муниципальный район,male,2011,389,293,289,376,479,470,357,282,367,520,461,377,493,53
85650000,Яшалтинский муниципальный район,female,2011,607,546,589,846,750,636,550,543,550,700,554,498,782,239
85650000,Яшалтинский муниципальный район,male,2011,613,577,569,680,755,712,556,541,584,696,591,461,665,158
85654000,Яшкульский муниципальный район,female,2011,614,464,406,487,711,574,437,401,458,604,578,497,679,85
85654000,Яшкульский муниципальный район,male,2011,610,513,467,534,837,902,739,550,573,694,611,495,638,81
85701000,город Элиста,female,2011,3960,3216,2906,4104,5225,5185,4569,3605,3559,4710,4634,4351,6336,1209
85701000,город Элиста,male,2011,4269,3444,2937,3536,4964,5055,4032,3114,2799,3553,3233,2989,4230,667
93605000,Бай-Тайгинский муниципальный район,female,2011,666,559,484,419,428,427,461,434,355,407,404,197,175,135
93605000,Бай-Тайгинский муниципальный район,male,2011,696,599,524,445,429,432,390,349,328,340,322,154,127,94
93610000,Барун-Хемчикский муниципальный район,female,2011,840,675,564,448,513,569,513,504,481,376,511,242,205,133
93610000,Барун-Хемчикский муниципальный район,male,2011,881,715,611,537,540,505,478,426,390,339,388,184,138,122
93615000,Дзун-Хемчикский муниципальный район,female,2011,1419,982,880,632,788,881,777,751,771,680,804,346,267,243
