oktmo,name,gender,year,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69
1618000,Косихинский муниципальный район,male,2020,0.0677,0.08295,0.06046,0.0592,0.04935,0.04196,0.05948,0.06525,0.06964,0.064,0.1356,0.08746,0.09607,0.06085
1619000,Красногорский муниципальный район,female,2020,0.0617,0.07495,0.07294,0.0537,0.04926,0.02382,0.05426,0.0706,0.0733,0.06384,0.1268,0.07996,0.10376,0.09106
1619000,Красногорский муниципальный район,male,2020,0.0603,0.0806,0.087,0.05722,0.05298,0.0324,0.05426,0.0676,0.07245,0.0741,0.1202,0.07513,0.1016,0.06415
1620000,Краснощёковский муниципальный район,female,2020,0.04752,0.05927,0.05353,0.0499,0.04703,0.02113,0.04727,0.07104,0.07764,0.0689,0.1539,0.1008,0.1142,0.08777
1620000,Краснощёковский муниципальный район,male,2020,0.04712,0.0606,0.0636,0.05243,0.05542,0.03062,0.0651,0.0714,0.0754,0.0676,0.1381,0.08875,0.11176,0.072
1621000,Крутихинский муниципальный район,female,2020,0.0466,0.07275,0.0636,0.05313,0.0522,0.02806,0.04135,0.0653,0.0701,0.0666,0.148,0.09766,0.1061,0.0885
1621000,Крутихинский муниципальный район,male,2020,0.05505,0.0807,0.07806,0.05527,0.05707,0.03912,0.04617,0.0682,0.0651,0.06335,0.1383,0.0857,0.1002,0.06757
1622000,Кулундинский муниципальный район,female,2020,0.05338,0.0715,0.0593,0.05045,0.05045,0.0356,0.0661,0.0772,0.0709,0.0715,0.1389,0.0898,0.0977,0.06714
1622000,Кулундинский муниципальный район,male,2020,0.05853,0.0727,0.0738,0.05078,0.05392,0.0447,0.07434,0.0806,0.0772,0.0693,0.1278,0.0808,0.0817,0.0537
1623000,Курьинский муниципальный район,female,2020,0.05206,0.0609,0.05997,0.05276,0.02446,0.015594,0.04175,0.0662,0.06885,0.077,0.1544,0.09906,0.1288,0.0981
1623000,Курьинский муниципальный район,male,2020,0.04947,0.0695,0.07074,0.0466,0.05423,0.03488,0.05115,0.0669,0.066,0.06903,0.1455,0.09106,0.10535,0.0796
1624000,Кытмановский муниципальный район,female,2020,0.0568,0.07367,0.06232,0.0487,0.0644,0.01653,0.0346,0.0626,0.07227,0.06903,0.1436,0.0914,0.1136,0.0905
1624000,Кытмановский муниципальный район,male,2020,0.05594,0.07965,0.0679,0.05627,0.05612,0.02832,0.06073,0.0618,0.0737,0.06824,0.1368,0.0834,0.095,0.07623
1625000,Локтевский муниципальный район,female,2020,0.04605,0.06216,0.05228,0.05286,0.05203,0.03708,0.05893,0.06946,0.0734,0.0749,0.1371,0.0886,0.1076,0.0875
1625000,Локтевский муниципальный район,male,2020,0.05292,0.06824,0.0671,0.05875,0.04077,0.06223,0.066,0.07935,0.075,0.06946,0.1207,0.07355,0.10046,0.0656
1626000,Мамонтовский муниципальный район,female,2020,0.0476,0.0688,0.06024,0.05106,0.04834,0.02501,0.05737,0.07086,0.07874,0.06665,0.1383,0.0897,0.1098,0.0874
1626000,Мамонтовский муниципальный район,male,2020,0.05258,0.0708,0.06647,0.05557,0.04837,0.03564,0.06396,0.0811,0.07733,0.0729,0.1279,0.0817,0.09766,0.068
1627000,Михайловский муниципальный район,female,2020,0.05048,0.0646,0.0621,0.05017,0.05048,0.03214,0.05307,0.0724,0.06793,0.071,0.1478,0.0935,0.10345,0.0809
1627000,Михайловский муниципальный район,male,2020,0.0624,0.0773,0.06525,0.05792,0.05838,0.05557,0.05545,0.0651,0.06824,0.0678,0.1342,0.0852,0.086,0.0612
1628000,Новичихинский муниципальный район,female,2020,0.05518,0.06757,0.06366,0.05447,0.04623,0.0293,0.03204,0.076,0.0698,0.0712,0.1454,0.0911,0.1149,0.0831
1628000,Новичихинский муниципальный район,male,2020,0.05774,0.0795,0.0707,0.05606,0.05725,0.02444,0.04456,0.0697,0.0738,0.0688,0.1426,0.0872,0.1009,0.06683
1629000,Зональный муниципальный район,female,2020,0.05942,0.0772,0.0656,0.0506,0.04733,0.0394,0.06665,0.07635,0.0709,0.06866,0.1278,0.08105,0.0918,0.0772
1629000,Зональный муниципальный район,male,2020,0.06335,0.08356,0.07324,0.0464,0.0437,0.0538,0.0803,0.0792,0.0706,0.0687,0.1194,0.0758,0.0813,0.06067
1630000,Павловский муниципальный район,female,2020,0.05203,0.07043,0.06006,0.04858,0.043,0.03415,0.06033,0.0755,0.0755,0.0677,0.1344,0.0892,0.10266,0.0865
1630000,Павловский муниципальный район,male,2020,0.0587,0.078,0.06714,0.04874,0.04996,0.05347,0.0689,0.08057,0.07855,0.0665,0.1228,0.07794,0.0844,0.06433
1631000,Панкрушихинский муниципальный район,female,2020,0.05084,0.0636,0.0625,0.05457,0.05118,0.02515,0.0542,0.06696,0.0721,0.07135,0.146,0.0935,0.1123,0.0758
1631000,Панкрушихинский муниципальный район,male,2020,0.0568,0.0715,0.07385,0.05954,0.05606,0.03665,0.04782,0.0685,0.06757,0.06445,0.1456,0.0894,0.098,0.0643
1632000,Первомайский муниципальный район,female,2020,0.05206,0.0675,0.06415,0.04785,0.04532,0.04532,0.07294,0.08,0.0778,0.0712,0.1252,0.07794,0.0972,0.0754
1632000,Первомайский муниципальный район,male,2020,0.05676,0.0714,0.06586,0.04727,0.0493,0.05594,0.0781,0.0861,0.07733,0.07104,0.1227,0.0752,0.08246,0.0606
1633000,Петропавловский муниципальный район,female,2020,0.05914,0.0748,0.06158,0.0537,0.0492,0.02197,0.0424,0.06506,0.0842,0.07117,0.1404,0.08826,0.0996,0.08844
1633000,Петропавловский муниципальный район,male,2020,0.0695,0.0867,0.06476,0.05533,0.05325,0.03247,0.05136,0.07385,0.0759,0.0801,0.12463,0.07385,0.0931,0.0652
1634000,Поспелихинский муниципальный район,female,2020,0.05255,0.0721,0.0634,0.04837,0.05582,0.02602,0.0531,0.0781,0.0748,0.06903,0.1337,0.0857,0.1061,0.08124
1634000,Поспелихинский муниципальный район,male,2020,0.06198,0.08185,0.0721,0.0509,0.06073,0.03363,0.05832,0.0803,0.07007,0.0684,0.1256,0.0807,0.0892,0.06616
1635000,Ребрихинский муниципальный район,female,2020,0.05038,0.06854,0.063,0.056,0.04626,0.02983,0.04233,0.0672,0.0714,0.0723,0.1392,0.0906,0.1148,0.08813
1635000,Ребрихинский муниципальный район,male,2020,0.05588,0.0695,0.0658,0.0624,0.05377,0.03967,0.0566,0.0677,0.07715,0.06616,0.1338,0.0843,0.0987,0.06854
1636000,Родинский муниципальный район,female,2020,0.04547,0.06604,0.05142,0.0476,0.04807,0.0468,0.0418,0.06616,0.06885,0.0702,0.1514,0.0972,0.1179,0.0811
1636000,Родинский муниципальный район,male,2020,0.05392,0.0678,0.06213,0.0549,0.05298,0.0478,0.05334,0.06287,0.0724,0.0697,0.1387,0.09296,0.102,0.0686
1637000,Романовский муниципальный район,female,2020,0.04257,0.0599,0.05658,0.04922,0.03574,0.0212,0.03925,0.06464,0.07776,0.07477,0.1564,0.1083,0.12384,0.08984
1637000,Романовский муниципальный район,male,2020,0.05487,0.07117,0.0567,0.05225,0.05466,0.03873,0.03818,0.06415,0.0758,0.0745,0.1364,0.09045,0.11176,0.08044
1638000,Рубцовский муниципальный район,female,2020,0.04742,0.07117,0.06915,0.05173,0.04398,0.0325,0.05695,0.0712,0.07367,0.0735,0.1381,0.0846,0.10736,0.0787
1638000,Рубцовский муниципальный район,male,2020,0.0535,0.07477,0.0652,0.0573,0.06027,0.04977,0.06494,0.0718,0.06805,0.0737,0.1254,0.076,0.09546,0.0638
1640000,Смоленский муниципальный район,female,2020,0.05896,0.07196,0.05737,0.04694,0.04245,0.02426,0.04672,0.06604,0.0724,0.07635,0.138,0.0899,0.10675,0.102
1640000,Смоленский муниципальный район,male,2020,0.0673,0.08154,0.0689,0.05453,0.04962,0.04156,0.06052,0.06793,0.07245,0.07275,0.11816,0.0738,0.0943,0.0766
1641000,Суетский муниципальный район,female,2020,0.05502,0.0695,0.05792,0.0584,0.05356,0.03088,0.0386,0.05984,0.07043,0.09216,0.1472,0.09314,0.1067,0.0666
1641000,Суетский муниципальный район,male,2020,0.05716,0.069,0.0715,0.0542,0.0665,0.03598,0.03992,0.0818,0.07,0.0754,0.1415,0.09314,0.07886,0.06506
1642000,Советский муниципальный район,female,2020,0.05518,0.07764,0.0747,0.05173,0.04626,0.02155,0.04373,0.06305,0.07153,0.0723,0.1382,0.0851,0.1089,0.09015
1642000,Советский муниципальный район,male,2020,0.0709,0.08514,0.07367,0.0557,0.0606,0.0274,0.05148,0.0643,0.0657,0.0638,0.1249,0.07947,0.1037,0.07336
1643000,Солонешенский муниципальный район,female,2020,0.05228,0.06793,0.06476,0.06335,0.0471,0.02739,0.05206,0.0767,0.0706,0.0783,0.1324,0.0856,0.0967,0.0849
1643000,Солонешенский муниципальный район,male,2020,0.05496,0.0754,0.08356,0.0663,0.04654,0.04456,0.06116,0.07623,0.06696,0.07025,0.1296,0.08264,0.0807,0.06116
1644000,Солтонский муниципальный район,female,2020,0.06604,0.0832,0.0607,0.06012,0.0764,0.02164,0.03848,0.0621,0.09076,0.0806,0.118,0.075,0.09357,0.07336
1644000,Солтонский муниципальный район,male,2020,0.06064,0.09717,0.06934,0.05542,0.06006,0.02292,0.05106,0.0783,0.076,0.06586,0.137,0.08356,0.0818,0.0609
1645000,Шелаболихинский муниципальный район,female,2020,0.0532,0.07874,0.06366,0.0556,0.05048,0.0209,0.04004,0.06464,0.06976,0.07086,0.1366,0.08875,0.1215,0.0852
1645000,Шелаболихинский муниципальный район,male,2020,0.0684,0.0744,0.0659,0.0589,0.05472,0.0332,0.05222,0.0643,0.0737,0.06525,0.13,0.08344,0.10565,0.0699
1646000,Табунский муниципальный район,female,2020,0.0692,0.09454,0.0732,0.06097,0.0574,0.03137,0.05585,0.0734,0.065,0.06476,0.12396,0.0783,0.085,0.06696
1646000,Табунский муниципальный район,male,2020,0.07367,0.1055,0.0725,0.06445,0.0656,0.03812,0.0658,0.07184,0.0677,0.0552,0.1199,0.0753,0.0686,0.05588
1647000,Тальменский муниципальный район,female,2020,0.0542,0.06964,0.06366,0.05533,0.05228,0.04993,0.0677,0.0754,0.07684,0.06726,0.11993,0.0759,0.09357,0.07837
1647000,Тальменский муниципальный район,male,2020,0.0594,0.0783,0.0709,0.06042,0.0393,0.0639,0.08575,0.08246,0.0753,0.0678,0.1126,0.0701,0.07776,0.05606
1648000,Тогульский муниципальный район,female,2020,0.0525,0.06964,0.0638,0.04742,0.04446,0.02438,0.0319,0.0651,0.0667,0.07446,0.153,0.1026,0.11414,0.09
1648000,Тогульский муниципальный район,male,2020,0.0526,0.0818,0.0717,0.05405,0.05463,0.02977,0.04105,0.0674,0.0671,0.0691,0.1414,0.0922,0.0994,0.07776
1649000,Топчихинский муниципальный район,female,2020,0.05807,0.079,0.066,0.05142,0.04974,0.01874,0.0505,0.066,0.0698,0.06793,0.1399,0.0897,0.11053,0.0827
1649000,Топчихинский муниципальный район,male,2020,0.0666,0.0842,0.07294,0.05728,0.05368,0.049,0.0687,0.0635,0.06964,0.06107,0.1189,0.07416,0.09686,0.0635
1650000,Третьяковский муниципальный район,female,2020,0.06415,0.0794,0.0687,0.05026,0.046,0.02194,0.05008,0.06793,0.0838,0.06714,0.1359,0.08496,0.10034,0.0794
1650000,Третьяковский муниципальный район,male,2020,0.0713,0.08636,0.0676,0.05972,0.0564,0.0289,0.0599,0.07074,0.0727,0.07184,0.1252,0.08374,0.08514,0.06042
1651000,Троицкий муниципальный район,female,2020,0.05197,0.07306,0.06116,0.05225,0.04825,0.02357,0.04483,0.06433,0.0717,0.0719,0.1422,0.092,0.11017,0.09265
1651000,Троицкий муниципальный район,male,2020,0.05872,0.0754,0.06866,0.0633,0.05362,0.0465,0.04776,0.0671,0.0695,0.0666,0.1323,0.08307,0.09735,0.07
1652000,Тюменцевский муниципальный район,female,2020,0.0504,0.06726,0.05466,0.04828,0.0495,0.0393,0.05618,0.0668,0.0753,0.07605,0.1356,0.0897,0.10596,0.085
1652000,Тюменцевский муниципальный район,male,2020,0.0529,0.07135,0.0673,0.0552,0.05817,0.04126,0.0662,0.07306,0.0729,0.06934,0.132,0.08234,0.08966,0.06824
1653000,Угловский муниципальный район,female,2020,0.055,0.06824,0.0734,0.05377,0.05032,0.02466,0.0486,0.07275,0.07,0.0684,0.1506,0.08997,0.10223,0.0719
1653000,Угловский муниципальный район,male,2020,0.05133,0.0769,0.0711,0.0663,0.0596,0.0398,0.06232,0.0659,0.076,0.0675,0.1327,0.0816,0.09186,0.0571
1654000,Усть-Калманский муниципальный район,female,2020,0.04745,0.05865,0.05408,0.05038,0.04434,0.02785,0.05026,0.06366,0.0746,0.06247,0.1548,0.10406,0.1149,0.0925
1654000,Усть-Калманский муниципальный район,male,2020,0.04855,0.0691,0.06384,0.05505,0.05765,0.04672,0.0538,0.0694,0.07495,0.06366,0.1373,0.09406,0.0996,0.0663
1655000,Усть-Пристанский муниципальный район,female,2020,0.0515,0.06384,0.05402,0.04712,0.04654,0.01538,0.02365,0.0519,0.0677,0.0744,0.1636,0.1063,0.1375,0.0965
1655000,Усть-Пристанский муниципальный район,male,2020,0.05505,0.06665,0.06287,0.04483,0.05405,0.02101,0.03802,0.05524,0.0721,0.0765,0.1543,0.1001,0.1219,0.07745
1656000,Хабарский муниципальный район,female,2020,0.05338,0.06714,0.06287,0.05423,0.05682,0.02081,0.03558,0.07104,0.07275,0.0649,0.1503,0.09717,0.11664,0.0765
1656000,Хабарский муниципальный район,male,2020,0.0655,0.07465,0.0688,0.05502,0.05817,0.03006,0.04846,0.0665,0.0698,0.06836,0.1396,0.0894,0.0987,0.06683
1657000,Целинный муниципальный район,female,2020,0.05582,0.06805,0.05994,0.05524,0.0541,0.02278,0.04343,0.05923,0.0782,0.07947,0.1385,0.0847,0.10834,0.0923
1657000,Целинный муниципальный район,male,2020,0.0581,0.08154,0.07056,0.05884,0.0518,0.03815,0.0537,0.06604,0.06235,0.0826,0.1288,0.0807,0.09753,0.0693
1658000,Чарышский муниципальный район,female,2020,0.06445,0.068,0.0704,0.04605,0.06256,0.0182,0.03864,0.0702,0.0713,0.0748,0.1443,0.0914,0.1019,0.0778
1658000,Чарышский муниципальный район,male,2020,0.0682,0.07806,0.0691,0.05432,0.059,0.0351,0.05582,0.07056,0.07635,0.06274,0.1357,0.08307,0.0896,0.06235
1659000,Шипуновский муниципальный район,female,2020,0.0419,0.05798,0.05316,0.04587,0.0458,0.02936,0.06354,0.0923,0.0836,0.0753,0.1426,0.08887,0.10297,0.07666
1659000,Шипуновский муниципальный район,male,2020,0.05597,0.0743,0.0689,0.0523,0.05103,0.04214,0.05966,0.07666,0.07635,0.06396,0.1317,0.086,0.09424,0.0667
1660000,Немецкий национальный муниципальный район,female,2020,0.06097,0.07745,0.07684,0.06122,0.05273,0.02348,0.05396,0.07043,0.0707,0.0676,0.1361,0.08826,0.0862,0.0741
1660000,Немецкий национальный муниципальный район,male,2020,0.0655,0.0805,0.08496,0.0665,0.06366,0.04327,0.05856,0.07135,0.0673,0.0612,0.1233,0.0788,0.0829,0.05215
1701000,город Барнаул,female,2020,0.05508,0.05722,0.04733,0.04865,0.03885,0.0902,0.1074,0.09204,0.07733,0.07074,0.1096,0.06586,0.0739,0.06573
1701000,город Барнаул,male,2020,0.06793,0.06964,0.0589,0.05817,0.0443,0.08484,0.107,0.0983,0.079,0.0702,0.1014,0.0587,0.0573,0.0443
1703000,город Алейск,female,2020,0.0594,0.0764,0.0731,0.05118,0.0467,0.04376,0.08966,0.0933,0.0733,0.0597,0.1067,0.0662,0.0893,0.0712
1703000,город Алейск,male,2020,0.05453,0.0695,0.0666,0.10175,0.1641,0.08093,0.06305,0.0856,0.05698,0.04776,0.075,0.04764,0.05014,0.03647
1704000,город Белокуриха,female,2020,0.06015,0.0654,0.05603,0.0434,0.04053,0.0319,0.067,0.0984,0.08966,0.0781,0.11993,0.0754,0.0974,0.07666
1704000,город Белокуриха,male,2020,0.06033,0.0755,0.07245,0.04736,0.0344,0.05887,0.0753,0.0939,0.0835,0.0772,0.1169,0.0691,0.0729,0.06238
1705000,город Бийск,female,2020,0.05164,0.06015,0.05286,0.0459,0.03757,0.0704,0.084,0.08545,0.0796,0.07324,0.1214,0.07416,0.08746,0.0761
1705000,город Бийск,male,2020,0.06274,0.07587,0.0662,0.0584,0.04767,0.0708,0.09265,0.08923,0.076,0.07135,0.10657,0.0633,0.0665,0.0526
1706000,город Заринск,female,2020,0.04947,0.06027,0.06335,0.05014,0.0407,0.02809,0.0683,0.0921,0.0811,0.06726,0.12225,0.0834,0.1095,0.08405
1706000,город Заринск,male,2020,0.05832,0.0786,0.0761,0.04416,0.02396,0.06055,0.08746,0.1074,0.0807,0.06586,0.1054,0.0662,0.0827,0.06244
1713000,город Новоалтайск,female,2020,0.0637,0.07434,0.05475,0.04614,0.03284,0.05945,0.0896,0.0877,0.0767,0.06946,0.11774,0.07135,0.08466,0.0716
1713000,город Новоалтайск,male,2020,0.07104,0.0792,0.0647,0.04108,0.01557,0.0844,0.10547,0.1034,0.0858,0.072,0.1061,0.0623,0.0627,0.04623
1716000,город Рубцовск,female,2020,0.04642,0.06155,0.05408,0.04822,0.0391,0.05984,0.0813,0.0833,0.0784,0.0729,0.1242,0.0759,0.0946,0.08014
1716000,город Рубцовск,male,2020,0.0483,0.06354,0.05548,0.0501,0.04355,0.0737,0.10944,0.10675,0.08746,0.0722,0.11084,0.0657,0.06476,0.0481
1719000,город Славгород,female,2020,0.05676,0.05524,0.0581,0.0712,0.04547,0.0721,0.0717,0.0777,0.0747,0.06537,0.1193,0.0764,0.08563,0.0702
1719000,город Славгород,male,2020,0.0644,0.07587,0.07416,0.0645,0.0268,0.0863,0.0878,0.08246,0.0725,0.06757,0.1091,0.0657,0.07263,0.05017
1730000,город Яровое,female,2020,0.02765,0.04993,0.05255,0.05725,0.0399,0.04654,0.0628,0.0694,0.07367,0.07007,0.1418,0.09045,0.11847,0.09955
1730000,город Яровое,male,2020,0.0365,0.06128,0.06696,0.05536,0.028,0.0725,0.0841,0.0787,0.0729,0.0676,0.1344,0.08075,0.0929,0.068
1755000,ЗАТО Сибирский,female,2020,0.06616,0.08215,0.06995,0.0544,0.05905,0.06744,0.11536,0.10425,0.08405,0.06094,0.0986,0.0576,0.0523,0.02774
1755000,ЗАТО Сибирский,male,2020,0.04855,0.0557,0.04514,0.1902,0.2837,0.0752,0.05225,0.0595,0.05145,0.03088,0.04578,0.02797,0.02257,0.011086
3601000,Абинский муниципальный район,female,2020,0.05783,0.0707,0.05826,0.0536,0.0428,0.05444,0.07153,0.0741,0.07025,0.0665,0.1294,0.0803,0.08435,0.08594
3601000,Абинский муниципальный район,male,2020,0.0645,0.0745,0.065,0.05612,0.04797,0.0662,0.079,0.07983,0.07227,0.06793,0.1186,0.0731,0.0697,0.0652
3605000,Апшеронский муниципальный район,female,2020,0.0515,0.0702,0.06152,0.05862,0.05405,0.05557,0.07056,0.0741,0.06964,0.0681,0.129,0.07935,0.08136,0.0765
3605000,Апшеронский муниципальный район,male,2020,0.05753,0.0744,0.0635,0.05774,0.05008,0.06915,0.0862,0.0865,0.078,0.0731,0.1187,0.0697,0.06235,0.05304
3607000,Белоглинский муниципальный район,female,2020,0.0549,0.0656,0.05484,0.0534,0.04495,0.05164,0.0682,0.07184,0.0686,0.0717,0.1471,0.08624,0.0865,0.07446
3607000,Белоглинский муниципальный район,male,2020,0.0643,0.0715,0.0639,0.05533,0.04974,0.05994,0.0799,0.0772,0.069,0.0657,0.1365,0.07983,0.07214,0.0551
3608000,Белореченский муниципальный район,female,2020,0.0656,0.0774,0.06494,0.05566,0.0515,0.05984,0.0763,0.07733,0.0695,0.0662,0.1203,0.0711,0.0765,0.06775
3608000,Белореченский муниципальный район,male,2020,0.0736,0.09033,0.0752,0.06116,0.05347,0.07214,0.082,0.0806,0.06946,0.0649,0.10754,0.0627,0.05862,0.04837
3610000,Брюховецкий муниципальный район,female,2020,0.05408,0.06046,0.05615,0.05286,0.0493,0.0528,0.05826,0.0701,0.07574,0.0759,0.1431,0.08685,0.0858,0.0785
3610000,Брюховецкий муниципальный район,male,2020,0.06223,0.0661,0.0638,0.06146,0.05423,0.0729,0.0749,0.07715,0.07117,0.0726,0.12146,0.07007,0.0733,0.05875
3612000,Выселковский муниципальный район,female,2020,0.0573,0.06186,0.0555,0.05133,0.0486,0.05573,0.06793,0.07495,0.0742,0.07385,0.14,0.0827,0.08246,0.0735
3612000,Выселковский муниципальный район,male,2020,0.0657,0.07074,0.0686,0.0572,0.05237,0.06238,0.07574,0.0807,0.073,0.0709,0.1273,0.07526,0.06494,0.0552
3613000,Гулькевичский муниципальный район,female,2020,0.05563,0.06476,0.05817,0.05316,0.0457,0.06198,0.075,0.0758,0.0733,0.06805,0.132,0.07983,0.0794,0.07733
3613000,Гулькевичский муниципальный район,male,2020,0.062,0.07117,0.06775,0.0554,0.04977,0.07263,0.0845,0.0797,0.0756,0.07007,0.11896,0.06995,0.0677,0.05487
3614000,Динской муниципальный район,female,2020,0.0546,0.06555,0.05722,0.05188,0.0461,0.0606,0.08325,0.08563,0.07684,0.06824,0.1279,0.0765,0.07794,0.0678
