oktmo,name,gender,year,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69
1601000,Алейский муниципальный район,female,2019,0.05484,0.0664,0.05383,0.0441,0.04968,0.013885,0.03592,0.0597,0.0631,0.067,0.1754,0.11957,0.11237,0.08417
1601000,Алейский муниципальный район,male,2019,0.0609,0.07495,0.06586,0.04758,0.05048,0.02972,0.05396,0.0551,0.0663,0.06396,0.1583,0.10516,0.10065,0.06714
1602000,Алтайский муниципальный район,female,2019,0.06158,0.0635,0.06094,0.05338,0.05444,0.04993,0.0625,0.0772,0.07214,0.06058,0.1327,0.0826,0.09265,0.07587
1602000,Алтайский муниципальный район,male,2019,0.0654,0.0785,0.0715,0.05814,0.05258,0.06107,0.07355,0.0769,0.0717,0.05902,0.1182,0.0766,0.0783,0.05853
1603000,Баевский муниципальный район,female,2019,0.0547,0.0712,0.05338,0.05206,0.04205,0.02287,0.0392,0.061,0.06384,0.0634,0.1693,0.112,0.1155,0.0795
1603000,Баевский муниципальный район,male,2019,0.068,0.07623,0.06525,0.04675,0.0402,0.02852,0.047,0.0654,0.06384,0.06824,0.1666,0.1026,0.1005,0.0608
1604000,Бийский муниципальный район,female,2019,0.06335,0.0726,0.05682,0.04388,0.0469,0.0415,0.05258,0.06586,0.0713,0.06616,0.1411,0.0891,0.1035,0.08527
1604000,Бийский муниципальный район,male,2019,0.0715,0.0809,0.0648,0.04837,0.04892,0.05957,0.0703,0.0667,0.0706,0.05923,0.1237,0.0787,0.091,0.06573
1605000,Благовещенский муниципальный район,female,2019,0.05542,0.06836,0.0592,0.04886,0.0532,0.0453,0.063,0.0736,0.0745,0.0623,0.1399,0.0905,0.095,0.0708
1605000,Благовещенский муниципальный район,male,2019,0.062,0.0825,0.06793,0.04626,0.042,0.06805,0.07623,0.0707,0.07355,0.06635,0.131,0.0856,0.07764,0.0502
1606000,Бурлинский муниципальный район,female,2019,0.05267,0.0708,0.0675,0.0509,0.04623,0.02223,0.04446,0.0624,0.08075,0.06824,0.1573,0.10223,0.1041,0.07
1606000,Бурлинский муниципальный район,male,2019,0.05588,0.0748,0.06445,0.05484,0.06015,0.02977,0.05566,0.0695,0.06384,0.0742,0.1527,0.0975,0.0889,0.0577
1607000,Быстроистокский муниципальный район,female,2019,0.06122,0.0705,0.0641,0.0536,0.03738,0.01906,0.04074,0.0631,0.06384,0.07385,0.146,0.09576,0.10767,0.10315
1607000,Быстроистокский муниципальный район,male,2019,0.0611,0.07513,0.07513,0.0596,0.05295,0.0367,0.04187,0.06573,0.0643,0.06824,0.1353,0.0857,0.09607,0.0823
1608000,Волчихинский муниципальный район,female,2019,0.0585,0.0714,0.06586,0.05038,0.04758,0.04257,0.05573,0.0683,0.077,0.071,0.1389,0.09155,0.08936,0.0719
1608000,Волчихинский муниципальный район,male,2019,0.0679,0.0779,0.0723,0.05948,0.04727,0.04962,0.0669,0.0726,0.0716,0.0674,0.133,0.0826,0.07935,0.0521
1609000,Егорьевский муниципальный район,female,2019,0.06354,0.0717,0.06525,0.05835,0.04843,0.02658,0.05063,0.06433,0.0687,0.06714,0.1506,0.09467,0.09906,0.0709
1609000,Егорьевский муниципальный район,male,2019,0.0662,0.07385,0.06036,0.07544,0.04803,0.05096,0.05582,0.0644,0.07367,0.06085,0.1381,0.08905,0.0868,0.05646
1610000,Ельцовский муниципальный район,female,2019,0.0568,0.06107,0.06137,0.04376,0.03363,0.02155,0.05386,0.06204,0.0689,0.05878,0.1652,0.1091,0.11005,0.09406
1610000,Ельцовский муниципальный район,male,2019,0.05884,0.0827,0.0602,0.04984,0.0429,0.0346,0.05087,0.07025,0.0699,0.06125,0.1454,0.09686,0.1028,0.0737
1611000,Завьяловский муниципальный район,female,2019,0.04984,0.06058,0.06183,0.04712,0.04657,0.014465,0.0493,0.0682,0.07935,0.0719,0.159,0.11066,0.1056,0.07574
1611000,Завьяловский муниципальный район,male,2019,0.05685,0.0747,0.06964,0.0571,0.05508,0.03134,0.04858,0.0647,0.0695,0.0705,0.1483,0.0985,0.09814,0.0571
1612000,Залесовский муниципальный район,female,2019,0.05927,0.07434,0.05942,0.0544,0.04202,0.02432,0.04776,0.0643,0.07477,0.06604,0.1558,0.0976,0.1032,0.07684
1612000,Залесовский муниципальный район,male,2019,0.06464,0.07544,0.0601,0.06274,0.043,0.04327,0.0614,0.06976,0.0659,0.06494,0.1494,0.09326,0.08466,0.0614
1613000,Заринский муниципальный район,female,2019,0.04956,0.073,0.06058,0.04932,0.0473,0.0434,0.0587,0.06885,0.0774,0.0645,0.1406,0.08856,0.09875,0.0795
1613000,Заринский муниципальный район,male,2019,0.05444,0.07227,0.05988,0.0509,0.04242,0.04843,0.07416,0.0744,0.0789,0.0686,0.136,0.0866,0.0912,0.06177
1614000,Змеиногорский муниципальный район,female,2019,0.0568,0.0703,0.06088,0.04736,0.04642,0.02882,0.0611,0.0742,0.0716,0.05942,0.14,0.09296,0.1089,0.08124
1614000,Змеиногорский муниципальный район,male,2019,0.06445,0.0808,0.0671,0.04446,0.0451,0.05588,0.063,0.08356,0.0712,0.06027,0.126,0.08234,0.0935,0.06226
1615000,Калманский муниципальный район,female,2019,0.0641,0.0681,0.05698,0.04584,0.04617,0.0323,0.05344,0.0628,0.07104,0.06232,0.1421,0.09076,0.10944,0.0946
1615000,Калманский муниципальный район,male,2019,0.06793,0.0738,0.0575,0.04752,0.03333,0.04752,0.0795,0.07904,0.07874,0.07495,0.1323,0.08136,0.0851,0.0614
1616000,Каменский муниципальный район,female,2019,0.04877,0.05896,0.05777,0.0578,0.05002,0.05835,0.06616,0.0733,0.0746,0.06305,0.1357,0.0877,0.09314,0.0746
1616000,Каменский муниципальный район,male,2019,0.0607,0.07385,0.0662,0.04517,0.03516,0.09265,0.08246,0.0737,0.07135,0.0659,0.12415,0.07916,0.0745,0.05487
1617000,Ключевский муниципальный район,female,2019,0.04788,0.0729,0.0579,0.05072,0.0501,0.03105,0.05927,0.0741,0.0724,0.0725,0.1508,0.0961,0.09454,0.06976
1617000,Ключевский муниципальный район,male,2019,0.0616,0.0739,0.0694,0.05762,0.05167,0.03876,0.0641,0.0789,0.0739,0.06384,0.1437,0.088,0.0774,0.05722
1618000,Косихинский муниципальный район,female,2019,0.0682,0.0707,0.05307,0.05563,0.04675,0.02155,0.047,0.0617,0.0649,0.0715,0.1481,0.0967,0.10645,0.08795
1618000,Косихинский муниципальный район,male,2019,0.07007,0.0798,0.0575,0.05615,0.0512,0.03726,0.0657,0.0639,0.0681,0.06247,0.1449,0.0948,0.091,0.05722
1619000,Красногорский муниципальный район,female,2019,0.06146,0.0756,0.0671,0.04797,0.0501,0.02405,0.06027,0.0684,0.0755,0.06323,0.1329,0.08527,0.10156,0.0865
1619000,Красногорский муниципальный район,male,2019,0.0641,0.08136,0.0839,0.05228,0.04706,0.03278,0.05844,0.0674,0.07227,0.0693,0.1285,0.086,0.09576,0.0609
1620000,Краснощёковский муниципальный район,female,2019,0.05133,0.05875,0.05182,0.05182,0.03973,0.02194,0.05435,0.07336,0.079,0.0618,0.162,0.1075,0.1064,0.0802
1620000,Краснощёковский муниципальный район,male,2019,0.04944,0.0639,0.05817,0.05283,0.0502,0.03275,0.07,0.0695,0.07074,0.06415,0.1509,0.102,0.0967,0.0688
1621000,Крутихинский муниципальный район,female,2019,0.05444,0.067,0.0624,0.0498,0.05276,0.02611,0.04462,0.06537,0.0693,0.06555,0.1533,0.0994,0.1078,0.0822
1621000,Крутихинский муниципальный район,male,2019,0.05994,0.0813,0.0726,0.0526,0.05478,0.036,0.0449,0.0708,0.06683,0.0617,0.1442,0.09155,0.09515,0.0676
1622000,Кулундинский муниципальный район,female,2019,0.0573,0.0675,0.05954,0.04794,0.049,0.03946,0.06836,0.07434,0.07294,0.0698,0.1462,0.0928,0.0913,0.0634
1622000,Кулундинский муниципальный район,male,2019,0.0638,0.0737,0.0668,0.0519,0.04843,0.05008,0.0798,0.07623,0.0766,0.06744,0.1312,0.0826,0.0784,0.05316
1623000,Курьинский муниципальный район,female,2019,0.05927,0.05765,0.05743,0.05148,0.01738,0.02104,0.04828,0.0666,0.0684,0.07184,0.162,0.10406,0.12494,0.08966
1623000,Курьинский муниципальный район,male,2019,0.05792,0.0692,0.06903,0.0434,0.04916,0.03577,0.05585,0.0637,0.0674,0.06256,0.1514,0.0969,0.1034,0.07434
1624000,Кытмановский муниципальный район,female,2019,0.05957,0.06915,0.0576,0.0566,0.0528,0.01588,0.04486,0.0624,0.0732,0.0682,0.1488,0.0958,0.1091,0.08606
1624000,Кытмановский муниципальный район,male,2019,0.06213,0.0744,0.06866,0.05695,0.05005,0.0328,0.06128,0.0647,0.0715,0.0642,0.1385,0.08527,0.098,0.0715
1625000,Локтевский муниципальный район,female,2019,0.05035,0.0572,0.05338,0.04965,0.04773,0.04065,0.06165,0.0692,0.07513,0.06903,0.1454,0.0949,0.1006,0.085
1625000,Локтевский муниципальный район,male,2019,0.05682,0.06604,0.065,0.0515,0.04385,0.0638,0.0694,0.07635,0.0735,0.0656,0.1285,0.08136,0.0936,0.06445
1626000,Мамонтовский муниципальный район,female,2019,0.05148,0.0686,0.05527,0.0493,0.04666,0.02519,0.06125,0.0685,0.07623,0.0666,0.1454,0.0963,0.1093,0.07983
1626000,Мамонтовский муниципальный район,male,2019,0.05792,0.0685,0.0625,0.05304,0.04495,0.03714,0.06866,0.0785,0.07635,0.06866,0.137,0.0909,0.0915,0.06445
1627000,Михайловский муниципальный район,female,2019,0.05386,0.06305,0.06036,0.04855,0.05234,0.03156,0.05835,0.06946,0.0658,0.06934,0.1512,0.09796,0.1007,0.0776
1627000,Михайловский муниципальный район,male,2019,0.06464,0.0767,0.06476,0.0543,0.06073,0.04752,0.0632,0.06052,0.0697,0.0644,0.142,0.09326,0.08026,0.05795
1628000,Новичихинский муниципальный район,female,2019,0.05896,0.07166,0.05984,0.05338,0.042,0.02591,0.03998,0.07526,0.067,0.073,0.1508,0.094,0.11414,0.07416
1628000,Новичихинский муниципальный район,male,2019,0.0627,0.07556,0.06946,0.05823,0.05704,0.01854,0.05,0.07086,0.07697,0.0641,0.146,0.0927,0.09717,0.06058
1629000,Зональный муниципальный район,female,2019,0.0618,0.07404,0.0615,0.04803,0.04587,0.04205,0.07166,0.0751,0.07135,0.0639,0.1334,0.08575,0.0916,0.07385
1629000,Зональный муниципальный район,male,2019,0.06744,0.0813,0.06946,0.0444,0.04367,0.0563,0.0829,0.07416,0.07117,0.0631,0.127,0.0819,0.07904,0.05823
1630000,Павловский муниципальный район,female,2019,0.05673,0.06805,0.0567,0.0485,0.04303,0.0373,0.0646,0.07544,0.0718,0.0655,0.1387,0.0919,0.1003,0.0817
1630000,Павловский муниципальный район,male,2019,0.06525,0.07526,0.06506,0.05237,0.04703,0.05344,0.07245,0.08026,0.076,0.0623,0.1274,0.0806,0.0854,0.05716
1631000,Панкрушихинский муниципальный район,female,2019,0.055,0.06046,0.06287,0.05124,0.0492,0.02374,0.05908,0.0697,0.07153,0.06696,0.1508,0.10114,0.1055,0.07275
1631000,Панкрушихинский муниципальный район,male,2019,0.0631,0.072,0.0683,0.05984,0.0493,0.0378,0.05215,0.066,0.07275,0.0604,0.1523,0.0946,0.0923,0.05914
1632000,Первомайский муниципальный район,female,2019,0.0558,0.06683,0.05856,0.04706,0.04648,0.04855,0.0741,0.0776,0.0774,0.06506,0.133,0.0842,0.0923,0.0731
1632000,Первомайский муниципальный район,male,2019,0.061,0.0703,0.0636,0.04953,0.0454,0.0577,0.08417,0.08105,0.07587,0.06635,0.1295,0.0805,0.07904,0.05585
1633000,Петропавловский муниципальный район,female,2019,0.0634,0.06885,0.05936,0.05597,0.04764,0.0178,0.04272,0.0761,0.0836,0.0654,0.1426,0.09125,0.1006,0.0846
1633000,Петропавловский муниципальный район,male,2019,0.07526,0.0811,0.06195,0.05356,0.04865,0.03336,0.0554,0.0714,0.07965,0.06885,0.1364,0.08765,0.08655,0.0603
1634000,Поспелихинский муниципальный район,female,2019,0.06082,0.06696,0.0605,0.0504,0.05402,0.02202,0.0622,0.0772,0.0737,0.06244,0.1399,0.09186,0.1015,0.0764
1634000,Поспелихинский муниципальный район,male,2019,0.0655,0.0799,0.0711,0.0554,0.0534,0.03024,0.0655,0.0799,0.0665,0.0647,0.1327,0.0867,0.0874,0.06113
1635000,Ребрихинский муниципальный район,female,2019,0.05353,0.0669,0.0603,0.05426,0.04507,0.02695,0.04865,0.06757,0.0687,0.06805,0.1499,0.1,0.1088,0.0813
1635000,Ребрихинский муниципальный район,male,2019,0.06018,0.0679,0.0655,0.06055,0.05194,0.0398,0.05972,0.06805,0.0768,0.05917,0.1377,0.0898,0.0975,0.0655
1636000,Родинский муниципальный район,female,2019,0.04965,0.06506,0.05008,0.0436,0.0516,0.04642,0.04544,0.0656,0.07025,0.06506,0.1593,0.1028,0.11053,0.07465
1636000,Родинский муниципальный район,male,2019,0.05692,0.0652,0.06064,0.05377,0.052,0.04724,0.05307,0.06537,0.07135,0.06586,0.15,0.10205,0.0937,0.0629
1637000,Романовский муниципальный район,female,2019,0.04178,0.05966,0.05594,0.04398,0.03494,0.02097,0.04398,0.0658,0.0754,0.0711,0.1672,0.1192,0.11273,0.0873
1637000,Романовский муниципальный район,male,2019,0.05835,0.06433,0.05923,0.0513,0.05527,0.03053,0.04047,0.06866,0.0764,0.0697,0.1467,0.1006,0.1064,0.0721
1638000,Рубцовский муниципальный район,female,2019,0.05362,0.07025,0.064,0.0486,0.043,0.03452,0.06256,0.07336,0.0735,0.06555,0.145,0.092,0.0983,0.0757
1638000,Рубцовский муниципальный район,male,2019,0.05872,0.0736,0.0677,0.05942,0.05026,0.04935,0.06915,0.0665,0.0709,0.0701,0.1313,0.08276,0.09045,0.0597
1640000,Смоленский муниципальный район,female,2019,0.06116,0.07007,0.05505,0.0449,0.04404,0.02278,0.0515,0.0645,0.074,0.0718,0.1421,0.09375,0.1068,0.09753
1640000,Смоленский муниципальный район,male,2019,0.06946,0.0791,0.06683,0.05307,0.05145,0.0399,0.0625,0.0661,0.07306,0.06976,0.1271,0.0803,0.08966,0.0718
1641000,Суетский муниципальный район,female,2019,0.05704,0.07184,0.05377,0.05655,0.04636,0.03107,0.04266,0.06027,0.0788,0.07556,0.1567,0.1048,0.09735,0.0672
1641000,Суетский муниципальный район,male,2019,0.0602,0.0689,0.06696,0.0573,0.0583,0.03564,0.0443,0.08527,0.06647,0.07324,0.1473,0.0915,0.0828,0.06165
1642000,Советский муниципальный район,female,2019,0.05518,0.0774,0.06946,0.05222,0.04504,0.02168,0.05103,0.06323,0.07,0.0697,0.1445,0.0909,0.1065,0.0831
1642000,Советский муниципальный район,male,2019,0.0714,0.08276,0.0713,0.05313,0.05682,0.02466,0.05737,0.0656,0.06604,0.0629,0.1343,0.0873,0.0992,0.0673
1643000,Солонешенский муниципальный район,female,2019,0.05774,0.0671,0.06232,0.0634,0.0475,0.02701,0.0562,0.0726,0.07715,0.0695,0.1388,0.0876,0.0926,0.0806
1643000,Солонешенский муниципальный район,male,2019,0.06223,0.0745,0.07733,0.0646,0.05017,0.04263,0.06635,0.07,0.0676,0.0702,0.1324,0.087,0.07776,0.05728
1644000,Солтонский муниципальный район,female,2019,0.0677,0.0733,0.05984,0.05875,0.06433,0.01958,0.04224,0.0674,0.0811,0.0786,0.1293,0.0887,0.09845,0.07074
1644000,Солтонский муниципальный район,male,2019,0.0754,0.07965,0.0657,0.04938,0.05566,0.02226,0.05508,0.0725,0.06793,0.07025,0.1399,0.0922,0.0914,0.0628
1645000,Шелаболихинский муниципальный район,female,2019,0.06113,0.07574,0.05847,0.0594,0.0396,0.02292,0.04504,0.0663,0.0697,0.0664,0.1444,0.0967,0.11597,0.07825
1645000,Шелаболихинский муниципальный район,male,2019,0.0699,0.0733,0.0661,0.05283,0.052,0.03528,0.05347,0.0717,0.0707,0.06235,0.1351,0.08777,0.1063,0.0632
1646000,Табунский муниципальный район,female,2019,0.07227,0.09973,0.06616,0.06073,0.0527,0.0366,0.05945,0.07294,0.0649,0.0616,0.1284,0.08167,0.0799,0.0629
1646000,Табунский муниципальный район,male,2019,0.0749,0.1066,0.0749,0.0654,0.06082,0.04285,0.0709,0.0652,0.06683,0.05276,0.1228,0.0723,0.0705,0.05322
1647000,Тальменский муниципальный район,female,2019,0.05704,0.0691,0.0616,0.05164,0.05273,0.0536,0.0695,0.0755,0.0728,0.065,0.1254,0.08093,0.092,0.0732
1647000,Тальменский муниципальный район,male,2019,0.06287,0.07697,0.07007,0.05392,0.04044,0.07056,0.08685,0.07935,0.0735,0.06464,0.1181,0.0732,0.0749,0.0547
1648000,Тогульский муниципальный район,female,2019,0.05722,0.0665,0.05902,0.05023,0.0414,0.02226,0.04245,0.06366,0.06805,0.06964,0.1584,0.1095,0.1131,0.0784
1648000,Тогульский муниципальный район,male,2019,0.05713,0.0808,0.06525,0.05685,0.05017,0.02536,0.05408,0.06158,0.073,0.05994,0.1458,0.09503,0.10144,0.0736
1649000,Топчихинский муниципальный район,female,2019,0.0628,0.07465,0.0645,0.0524,0.04623,0.01857,0.05432,0.06903,0.06976,0.06415,0.1454,0.0928,0.11066,0.0748
1649000,Топчихинский муниципальный район,male,2019,0.07245,0.08,0.07227,0.05597,0.04846,0.0558,0.06433,0.0648,0.0671,0.05438,0.1304,0.0809,0.09326,0.05997
1650000,Третьяковский муниципальный район,female,2019,0.0676,0.07916,0.0632,0.0513,0.04343,0.02405,0.0548,0.07086,0.07965,0.0633,0.1439,0.0889,0.0989,0.07086
1650000,Третьяковский муниципальный район,male,2019,0.07245,0.0821,0.06915,0.0621,0.0497,0.03458,0.06537,0.0662,0.0752,0.0645,0.1307,0.08777,0.0819,0.05817
1651000,Троицкий муниципальный район,female,2019,0.05652,0.07056,0.0577,0.05112,0.045,0.02502,0.0486,0.0644,0.07465,0.06824,0.1475,0.09625,0.10535,0.08923
1651000,Троицкий муниципальный район,male,2019,0.06476,0.0736,0.06494,0.05893,0.05005,0.0437,0.05182,0.0694,0.0694,0.06445,0.1403,0.08966,0.0945,0.06445
1652000,Тюменцевский муниципальный район,female,2019,0.05664,0.0654,0.0537,0.04788,0.04935,0.04468,0.059,0.067,0.0749,0.0712,0.1403,0.09314,0.1038,0.073
1652000,Тюменцевский муниципальный район,male,2019,0.0567,0.06934,0.0677,0.05533,0.0507,0.04736,0.06647,0.0756,0.06903,0.0671,0.1376,0.08496,0.0866,0.06555
1653000,Угловский муниципальный район,female,2019,0.05624,0.0711,0.0716,0.05072,0.0494,0.02687,0.05673,0.0706,0.0709,0.06192,0.1545,0.09595,0.0966,0.0668
