oktmo,name,gender,year,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69
1613000,Заринский муниципальный район,female,2016,0.06866,0.06445,0.05237,0.04495,0.0407,0.06052,0.0646,0.07367,0.0685,0.0555,0.1616,0.10223,0.0821,0.0601
1613000,Заринский муниципальный район,male,2016,0.0713,0.0643,0.05588,0.0474,0.0376,0.0678,0.07184,0.07544,0.0737,0.0551,0.158,0.0995,0.07513,0.04706
1614000,Змеиногорский муниципальный район,female,2016,0.06555,0.06238,0.052,0.04602,0.03085,0.05103,0.069,0.0706,0.06238,0.05524,0.1666,0.10736,0.0949,0.0661
1614000,Змеиногорский муниципальный район,male,2016,0.0748,0.0733,0.05646,0.0459,0.03995,0.0628,0.0724,0.0729,0.068,0.05072,0.156,0.10126,0.0767,0.04886
1615000,Калманский муниципальный район,female,2016,0.0732,0.05643,0.0569,0.04196,0.0289,0.04736,0.0555,0.0667,0.0644,0.0581,0.1675,0.10425,0.1027,0.0761
1615000,Калманский муниципальный район,male,2016,0.0742,0.05627,0.05304,0.04028,0.03986,0.08356,0.07806,0.08,0.07495,0.06396,0.1464,0.0874,0.0736,0.04843
1616000,Каменский муниципальный район,female,2016,0.05582,0.05878,0.05643,0.0489,0.0579,0.05963,0.07513,0.0707,0.0709,0.05484,0.1577,0.09326,0.08167,0.05832
1616000,Каменский муниципальный район,male,2016,0.07367,0.06506,0.06177,0.04138,0.0621,0.0847,0.07635,0.06976,0.07153,0.0567,0.142,0.0858,0.0673,0.04187
1617000,Ключевский муниципальный район,female,2016,0.0646,0.06415,0.05502,0.04745,0.03812,0.05493,0.0698,0.07184,0.071,0.06354,0.165,0.0999,0.07605,0.05853
1617000,Ключевский муниципальный район,male,2016,0.07733,0.0694,0.06494,0.0543,0.04254,0.0597,0.0728,0.0739,0.0712,0.06116,0.1521,0.0869,0.06775,0.04596
1618000,Косихинский муниципальный район,female,2016,0.07745,0.0576,0.05496,0.04684,0.03012,0.0429,0.05737,0.05927,0.06964,0.0577,0.1749,0.10565,0.0962,0.06934
1618000,Косихинский муниципальный район,male,2016,0.0805,0.06122,0.0654,0.04626,0.04285,0.0535,0.06464,0.06946,0.06287,0.05832,0.1686,0.10333,0.07324,0.0498
1619000,Красногорский муниципальный район,female,2016,0.0663,0.07104,0.0584,0.04303,0.03062,0.04575,0.0695,0.06757,0.0693,0.05917,0.1571,0.0996,0.0898,0.0729
1619000,Красногорский муниципальный район,male,2016,0.0736,0.0823,0.0679,0.0476,0.03107,0.04962,0.0644,0.06854,0.0709,0.05576,0.1595,0.0975,0.08026,0.0511
1620000,Краснощёковский муниципальный район,female,2016,0.0567,0.0506,0.05313,0.04736,0.02113,0.04272,0.0677,0.0722,0.0707,0.05878,0.1881,0.11505,0.09375,0.06213
1620000,Краснощёковский муниципальный район,male,2016,0.05447,0.0608,0.05692,0.05118,0.0329,0.056,0.0704,0.069,0.06805,0.05563,0.1808,0.1156,0.0781,0.05014
1621000,Крутихинский муниципальный район,female,2016,0.0622,0.0609,0.06036,0.04965,0.0336,0.0347,0.05612,0.0692,0.0701,0.05905,0.1799,0.108,0.09485,0.06128
1621000,Крутихинский муниципальный район,male,2016,0.07367,0.07465,0.0655,0.05338,0.03577,0.0438,0.05765,0.0645,0.0639,0.05963,0.1693,0.1042,0.08325,0.0508
1622000,Кулундинский муниципальный район,female,2016,0.06366,0.063,0.05588,0.04733,0.03217,0.0623,0.06995,0.07227,0.073,0.06274,0.1637,0.09717,0.07825,0.0586
1622000,Кулундинский муниципальный район,male,2016,0.0694,0.0723,0.05927,0.05157,0.03992,0.0668,0.0821,0.0788,0.06976,0.06012,0.1521,0.08887,0.0663,0.04276
1623000,Курьинский муниципальный район,female,2016,0.05838,0.05692,0.0548,0.04102,0.01758,0.03096,0.0638,0.064,0.068,0.06506,0.1868,0.119,0.09686,0.0768
1623000,Курьинский муниципальный район,male,2016,0.06885,0.0644,0.05713,0.04413,0.03198,0.05267,0.06204,0.05884,0.0691,0.0631,0.174,0.1068,0.08954,0.05734
1624000,Кытмановский муниципальный район,female,2016,0.0668,0.06116,0.05048,0.05597,0.02351,0.03558,0.06445,0.06366,0.06976,0.0632,0.1769,0.10864,0.09424,0.0657
1624000,Кытмановский муниципальный район,male,2016,0.0701,0.0632,0.0669,0.0473,0.0292,0.05548,0.06232,0.0682,0.06903,0.06104,0.1643,0.10016,0.0866,0.05612
1625000,Локтевский муниципальный район,female,2016,0.05652,0.05005,0.0541,0.0464,0.04132,0.05765,0.0675,0.0686,0.0708,0.0566,0.1661,0.10333,0.0909,0.0701
1625000,Локтевский муниципальный район,male,2016,0.0629,0.0628,0.0591,0.04825,0.0484,0.06683,0.0719,0.07275,0.0698,0.0567,0.1544,0.09955,0.0744,0.05203
1626000,Мамонтовский муниципальный район,female,2016,0.0634,0.0601,0.0508,0.04233,0.03079,0.0489,0.07007,0.0693,0.06744,0.0591,0.1736,0.1047,0.09204,0.06744
1626000,Мамонтовский муниципальный район,male,2016,0.065,0.06635,0.06085,0.0419,0.03397,0.0562,0.07574,0.07697,0.06903,0.0581,0.1597,0.10114,0.082,0.053
1627000,Михайловский муниципальный район,female,2016,0.05896,0.05838,0.05652,0.04883,0.04013,0.04773,0.06964,0.066,0.06866,0.0602,0.1702,0.1,0.0839,0.07086
1627000,Михайловский муниципальный район,male,2016,0.0735,0.0648,0.06256,0.05786,0.05457,0.0538,0.0644,0.0647,0.06866,0.0583,0.1621,0.0962,0.0695,0.04898
1628000,Новичихинский муниципальный район,female,2016,0.0696,0.06088,0.06088,0.04883,0.02853,0.02791,0.0704,0.06555,0.0721,0.06384,0.1763,0.10974,0.08624,0.0592
1628000,Новичихинский муниципальный район,male,2016,0.0682,0.075,0.0655,0.0527,0.02933,0.0419,0.0622,0.0726,0.06573,0.0677,0.167,0.10474,0.0812,0.04633
1629000,Зональный муниципальный район,female,2016,0.07416,0.0639,0.0514,0.04465,0.04388,0.06076,0.07385,0.0728,0.0646,0.0565,0.1531,0.09204,0.0841,0.0643
1629000,Зональный муниципальный район,male,2016,0.0791,0.07587,0.0538,0.04016,0.04767,0.0742,0.0794,0.0691,0.06866,0.05225,0.151,0.0905,0.0707,0.04755
1630000,Павловский муниципальный район,female,2016,0.0675,0.0602,0.0529,0.04184,0.03986,0.05557,0.07355,0.0721,0.0669,0.054,0.1632,0.0997,0.08923,0.0635
1630000,Павловский муниципальный район,male,2016,0.0749,0.07074,0.059,0.04745,0.04504,0.0675,0.0782,0.07697,0.0671,0.05402,0.1475,0.0885,0.0741,0.049
1631000,Панкрушихинский муниципальный район,female,2016,0.05637,0.05862,0.06042,0.04773,0.03583,0.04626,0.06824,0.0666,0.06744,0.0619,0.1768,0.1099,0.0803,0.06366
1631000,Панкрушихинский муниципальный район,male,2016,0.0667,0.07477,0.06274,0.05466,0.0404,0.0433,0.0638,0.0674,0.0651,0.0638,0.174,0.10297,0.0727,0.0478
1632000,Первомайский муниципальный район,female,2016,0.0645,0.063,0.05185,0.04163,0.04236,0.06995,0.0764,0.0736,0.0678,0.05807,0.1525,0.0944,0.0806,0.0634
1632000,Первомайский муниципальный район,male,2016,0.0704,0.0642,0.0579,0.04544,0.04816,0.07275,0.08496,0.0758,0.06964,0.05896,0.1456,0.08734,0.0703,0.0485
1633000,Петропавловский муниципальный район,female,2016,0.0701,0.05997,0.05646,0.04694,0.02672,0.03625,0.06866,0.07513,0.0762,0.05978,0.1667,0.09955,0.093,0.06445
1633000,Петропавловский муниципальный район,male,2016,0.085,0.0637,0.05914,0.0521,0.03415,0.044,0.0695,0.0704,0.08093,0.05984,0.1559,0.0986,0.07904,0.0477
1634000,Поспелихинский муниципальный район,female,2016,0.0685,0.06186,0.0558,0.05103,0.02974,0.04407,0.07465,0.0742,0.07086,0.05496,0.1648,0.1029,0.0855,0.0612
1634000,Поспелихинский муниципальный район,male,2016,0.07623,0.06964,0.0667,0.0531,0.0334,0.05264,0.0789,0.069,0.0654,0.05582,0.1531,0.0979,0.0764,0.05167
1635000,Ребрихинский муниципальный район,female,2016,0.0655,0.06024,0.05896,0.0425,0.03326,0.03745,0.06384,0.06616,0.06934,0.05777,0.1743,0.10895,0.0937,0.06805
1635000,Ребрихинский муниципальный район,male,2016,0.0663,0.0661,0.0662,0.05017,0.039,0.05298,0.0636,0.0691,0.0689,0.0582,0.1653,0.10034,0.0841,0.0497
1636000,Родинский муниципальный район,female,2016,0.06076,0.0537,0.04944,0.04327,0.05157,0.04318,0.0623,0.06238,0.0667,0.05844,0.1829,0.11566,0.08624,0.0634
1636000,Родинский муниципальный район,male,2016,0.06573,0.06186,0.0574,0.0486,0.04495,0.05484,0.05585,0.0725,0.06665,0.05884,0.1766,0.1071,0.0806,0.04828
1637000,Романовский муниципальный район,female,2016,0.05334,0.0524,0.05402,0.04346,0.02173,0.03195,0.0592,0.066,0.07184,0.06097,0.1979,0.1263,0.09296,0.06793
1637000,Романовский муниципальный район,male,2016,0.0676,0.0562,0.05606,0.04913,0.0398,0.0365,0.05447,0.0704,0.07025,0.06244,0.1787,0.11224,0.0925,0.05362
1638000,Рубцовский муниципальный район,female,2016,0.0644,0.0669,0.05533,0.04214,0.0369,0.061,0.0696,0.0681,0.068,0.0595,0.1648,0.10486,0.0783,0.06024
1638000,Рубцовский муниципальный район,male,2016,0.0693,0.0634,0.0655,0.04932,0.04578,0.0679,0.0723,0.06714,0.07153,0.0603,0.1528,0.0931,0.07263,0.04904
1640000,Смоленский муниципальный район,female,2016,0.07135,0.05933,0.05154,0.03778,0.03143,0.04538,0.0635,0.0647,0.0723,0.05905,0.1628,0.1007,0.1013,0.07874
1640000,Смоленский муниципальный район,male,2016,0.08057,0.06635,0.06165,0.04797,0.03967,0.05655,0.0656,0.071,0.0693,0.0575,0.1508,0.0942,0.079,0.05984
1641000,Суетский муниципальный район,female,2016,0.0649,0.06223,0.06177,0.05594,0.02864,0.04074,0.0613,0.06354,0.08594,0.05954,0.1714,0.1025,0.085,0.0564
1641000,Суетский муниципальный район,male,2016,0.06934,0.07294,0.06033,0.0572,0.03918,0.04593,0.0716,0.0653,0.0743,0.05988,0.1635,0.09454,0.07837,0.04773
1642000,Советский муниципальный район,female,2016,0.07,0.0726,0.05817,0.04486,0.026,0.04498,0.05707,0.0683,0.0699,0.0631,0.166,0.103,0.09216,0.06396
1642000,Советский муниципальный район,male,2016,0.07745,0.0721,0.06323,0.0534,0.03214,0.05103,0.0616,0.0645,0.0648,0.05515,0.1658,0.1059,0.0771,0.0558
1643000,Солонешенский муниципальный район,female,2016,0.06683,0.0627,0.0629,0.05173,0.0412,0.04822,0.0704,0.06064,0.0735,0.05917,0.1589,0.09625,0.08466,0.0629
1643000,Солонешенский муниципальный район,male,2016,0.0725,0.0771,0.06415,0.05167,0.0496,0.05585,0.0773,0.05978,0.06915,0.0631,0.1521,0.09064,0.06836,0.04874
1644000,Солтонский муниципальный район,female,2016,0.07104,0.0653,0.05292,0.05948,0.02791,0.02553,0.04974,0.0737,0.069,0.0676,0.1671,0.1045,0.0995,0.0666
1644000,Солтонский муниципальный район,male,2016,0.08057,0.06384,0.06122,0.04373,0.031,0.03973,0.06384,0.062,0.0652,0.0694,0.1656,0.09937,0.0901,0.0644
1645000,Шелаболихинский муниципальный район,female,2016,0.0739,0.05685,0.0576,0.0511,0.02585,0.0381,0.05685,0.0679,0.0679,0.05624,0.1792,0.1155,0.09143,0.06168
1645000,Шелаболихинский муниципальный район,male,2016,0.072,0.06506,0.06537,0.0469,0.0356,0.04834,0.0587,0.0719,0.06616,0.05725,0.1708,0.1065,0.0846,0.05087
1646000,Табунский муниципальный район,female,2016,0.0894,0.0769,0.0648,0.05817,0.03836,0.0565,0.07214,0.0657,0.0665,0.05692,0.1464,0.0842,0.07336,0.05066
1646000,Табунский муниципальный район,male,2016,0.10254,0.07697,0.0783,0.0614,0.04425,0.0685,0.0725,0.06094,0.0623,0.0525,0.1407,0.07697,0.0645,0.0376
1647000,Тальменский муниципальный район,female,2016,0.06506,0.0629,0.0563,0.04672,0.05084,0.06445,0.07635,0.0716,0.06586,0.05603,0.1454,0.0901,0.0842,0.0642
1647000,Тальменский муниципальный район,male,2016,0.0733,0.0697,0.0651,0.04584,0.04706,0.08514,0.0786,0.07605,0.06995,0.05475,0.1368,0.08307,0.0654,0.0491
1648000,Тогульский муниципальный район,female,2016,0.0645,0.06305,0.05307,0.0496,0.03387,0.02716,0.0578,0.0645,0.0715,0.0578,0.1876,0.11334,0.0962,0.06003
1648000,Тогульский муниципальный район,male,2016,0.0724,0.0729,0.06033,0.04807,0.0389,0.0431,0.05905,0.064,0.0627,0.0585,0.174,0.1029,0.0909,0.05225
1649000,Топчихинский муниципальный район,female,2016,0.0734,0.0637,0.05737,0.0466,0.02225,0.0438,0.06274,0.0686,0.0653,0.0602,0.1753,0.10864,0.0895,0.0625
1649000,Топчихинский муниципальный район,male,2016,0.0812,0.068,0.06573,0.05008,0.04108,0.06836,0.06213,0.0661,0.0639,0.05222,0.1553,0.09863,0.0769,0.05035
1650000,Третьяковский муниципальный район,female,2016,0.07623,0.06726,0.05646,0.05032,0.02771,0.0424,0.0674,0.0767,0.0689,0.05887,0.1627,0.1022,0.0855,0.05737
1650000,Третьяковский муниципальный район,male,2016,0.07806,0.0706,0.0702,0.05695,0.03192,0.05887,0.07434,0.06805,0.06836,0.0566,0.1553,0.0932,0.0745,0.0429
1651000,Троицкий муниципальный район,female,2016,0.0668,0.0603,0.05426,0.0465,0.02982,0.03928,0.05954,0.06616,0.07,0.06088,0.1709,0.10516,0.0969,0.0735
1651000,Троицкий муниципальный район,male,2016,0.07117,0.0665,0.06107,0.0516,0.04395,0.05078,0.06052,0.06573,0.0651,0.06305,0.1625,0.10004,0.08374,0.0543
1652000,Тюменцевский муниципальный район,female,2016,0.06223,0.05515,0.0561,0.05014,0.04236,0.05457,0.0646,0.0701,0.0743,0.05972,0.1608,0.099,0.0914,0.05957
1652000,Тюменцевский муниципальный район,male,2016,0.0672,0.0634,0.063,0.06085,0.0411,0.06354,0.06934,0.06964,0.0676,0.05972,0.1539,0.0945,0.07623,0.04987
1653000,Угловский муниципальный район,female,2016,0.06757,0.06555,0.06134,0.049,0.03513,0.04776,0.06854,0.06854,0.06433,0.06476,0.1663,0.1008,0.0751,0.06537
1653000,Угловский муниципальный район,male,2016,0.07086,0.06744,0.07056,0.05405,0.04044,0.0673,0.0642,0.0746,0.0642,0.06052,0.1558,0.09937,0.06665,0.044
1654000,Усть-Калманский муниципальный район,female,2016,0.05713,0.05023,0.0515,0.04266,0.03143,0.04153,0.0609,0.0703,0.0651,0.05923,0.1908,0.1131,0.0972,0.0688
1654000,Усть-Калманский муниципальный район,male,2016,0.06775,0.06055,0.05423,0.05237,0.04163,0.04993,0.0633,0.072,0.064,0.05368,0.1774,0.1096,0.0815,0.0521
1655000,Усть-Пристанский муниципальный район,female,2016,0.05957,0.04956,0.05276,0.04156,0.02342,0.02614,0.04565,0.06604,0.0648,0.06683,0.2013,0.1261,0.10046,0.07587
1655000,Усть-Пристанский муниципальный район,male,2016,0.06146,0.05914,0.0533,0.04605,0.0285,0.03577,0.04922,0.0678,0.07135,0.06464,0.1897,0.1195,0.0935,0.06003
1656000,Хабарский муниципальный район,female,2016,0.0652,0.06238,0.0584,0.05154,0.02512,0.03119,0.0661,0.07056,0.06726,0.05777,0.1815,0.1116,0.0899,0.06158
1656000,Хабарский муниципальный район,male,2016,0.0723,0.06995,0.0648,0.0521,0.0327,0.04697,0.06415,0.06223,0.07355,0.05612,0.1743,0.1068,0.0781,0.04572
1657000,Целинный муниципальный район,female,2016,0.0639,0.05817,0.05817,0.05023,0.03265,0.03995,0.05374,0.06964,0.0782,0.05908,0.1641,0.10175,0.0953,0.0751
1657000,Целинный муниципальный район,male,2016,0.07153,0.0703,0.0636,0.05728,0.04025,0.0463,0.0652,0.06036,0.072,0.05902,0.1603,0.0983,0.07715,0.05835
1658000,Чарышский муниципальный район,female,2016,0.07025,0.0697,0.05453,0.05386,0.02727,0.04074,0.0628,0.07166,0.0694,0.06573,0.1698,0.1022,0.0849,0.05713
1658000,Чарышский муниципальный район,male,2016,0.07623,0.0675,0.068,0.05576,0.03244,0.0561,0.0663,0.07153,0.0663,0.06415,0.1597,0.0957,0.0726,0.04785
1659000,Шипуновский муниципальный район,female,2016,0.0545,0.04913,0.04886,0.03772,0.03235,0.05807,0.0886,0.08655,0.0743,0.06476,0.1655,0.10095,0.0845,0.0542
1659000,Шипуновский муниципальный район,male,2016,0.06915,0.0674,0.05804,0.04764,0.0413,0.05594,0.06964,0.0784,0.0628,0.05524,0.1626,0.10144,0.07904,0.0513
1660000,Немецкий национальный муниципальный район,female,2016,0.07336,0.0727,0.07587,0.05164,0.03845,0.04703,0.0723,0.0708,0.0656,0.05316,0.1582,0.09174,0.0784,0.0508
1660000,Немецкий национальный муниципальный район,male,2016,0.0773,0.0781,0.07947,0.05908,0.0522,0.05734,0.0722,0.0689,0.06274,0.05527,0.1454,0.0861,0.06213,0.04373
1701000,город Барнаул,female,2016,0.0577,0.04858,0.04138,0.0394,0.07477,0.1091,0.0925,0.0787,0.07263,0.05722,0.1256,0.07434,0.0683,0.05975
1701000,город Барнаул,male,2016,0.0708,0.06003,0.0511,0.04688,0.0751,0.10645,0.1036,0.0825,0.07477,0.05847,0.1131,0.06433,0.0523,0.0406
1703000,город Алейск,female,2016,0.0667,0.074,0.0557,0.04007,0.03284,0.0709,0.09436,0.07825,0.0639,0.05353,0.1431,0.09216,0.0778,0.0566
1703000,город Алейск,male,2016,0.06134,0.07074,0.05237,0.1054,0.1581,0.07294,0.086,0.06232,0.05347,0.03925,0.0994,0.05966,0.04837,0.03067
1704000,город Белокуриха,female,2016,0.0633,0.05725,0.0461,0.04187,0.02893,0.05542,0.091,0.09247,0.08,0.0581,0.1489,0.09515,0.08026,0.06125
1704000,город Белокуриха,male,2016,0.0734,0.07544,0.0626,0.04074,0.0275,0.0783,0.0878,0.0839,0.0867,0.0626,0.13,0.07526,0.0724,0.04333
1705000,город Бийск,female,2016,0.0572,0.05267,0.04437,0.0395,0.0569,0.0794,0.0823,0.078,0.07434,0.06067,0.1423,0.08655,0.07996,0.0659
1705000,город Бийск,male,2016,0.0722,0.0664,0.05502,0.04883,0.06354,0.08795,0.0901,0.0783,0.07465,0.0584,0.1239,0.0727,0.06174,0.0462
1706000,город Заринск,female,2016,0.05698,0.0601,0.05185,0.041,0.02327,0.05847,0.0856,0.0815,0.06647,0.05154,0.1656,0.10693,0.08704,0.0637
1706000,город Заринск,male,2016,0.0687,0.0753,0.0616,0.03595,0.02911,0.07935,0.103,0.08435,0.07043,0.051,0.137,0.0886,0.07245,0.0432
1713000,город Новоалтайск,female,2016,0.07294,0.05542,0.048,0.0337,0.0491,0.0828,0.08496,0.07874,0.0733,0.05743,0.1398,0.086,0.0769,0.06107
1713000,город Новоалтайск,male,2016,0.0799,0.06775,0.055,0.03192,0.04352,0.10284,0.10376,0.08746,0.0779,0.0588,0.1226,0.0717,0.05728,0.03955
1716000,город Рубцовск,female,2016,0.0579,0.05276,0.0478,0.0379,0.04712,0.07733,0.0812,0.0765,0.07245,0.0597,0.1465,0.0906,0.08234,0.06995
1716000,город Рубцовск,male,2016,0.06024,0.05603,0.0512,0.0383,0.0594,0.1034,0.10803,0.0927,0.077,0.05936,0.1234,0.07135,0.0561,0.04352
1719000,город Славгород,female,2016,0.05612,0.05722,0.0541,0.05527,0.063,0.0674,0.077,0.0768,0.06824,0.0564,0.1449,0.08704,0.0786,0.05792
1719000,город Славгород,male,2016,0.0694,0.0743,0.06586,0.04544,0.05402,0.08496,0.0846,0.0755,0.07104,0.05838,0.1333,0.0806,0.06018,0.04248
1730000,город Яровое,female,2016,0.04068,0.04767,0.0451,0.04037,0.0414,0.05887,0.0635,0.0671,0.06555,0.0633,0.1707,0.10645,0.1011,0.08826
1730000,город Яровое,male,2016,0.0516,0.06116,0.05804,0.0419,0.03568,0.0796,0.07635,0.074,0.06525,0.06216,0.1569,0.0956,0.07556,0.0663
3601000,Абинский муниципальный район,female,2016,0.06934,0.0577,0.05255,0.04382,0.04984,0.06854,0.07117,0.06995,0.067,0.0584,0.1455,0.08527,0.0882,0.0727
3601000,Абинский муниципальный район,male,2016,0.0729,0.0645,0.06006,0.0481,0.05722,0.07605,0.0807,0.07245,0.0708,0.06055,0.1339,0.07684,0.0729,0.05307
3605000,Апшеронский муниципальный район,female,2016,0.0698,0.06085,0.05743,0.05273,0.05182,0.0685,0.0712,0.0717,0.06665,0.06155,0.141,0.0843,0.07697,0.06555
3605000,Апшеронский муниципальный район,male,2016,0.07513,0.0634,0.0614,0.04947,0.05884,0.08405,0.08496,0.08203,0.07245,0.0651,0.1265,0.07263,0.0575,0.04666
3607000,Белоглинский муниципальный район,female,2016,0.06235,0.05237,0.054,0.04712,0.0482,0.06354,0.073,0.06616,0.07355,0.0703,0.156,0.0881,0.0801,0.06537
3607000,Белоглинский муниципальный район,male,2016,0.06573,0.06168,0.05975,0.04803,0.05646,0.0798,0.0768,0.0705,0.0664,0.0707,0.1499,0.0836,0.06573,0.045
3608000,Белореченский муниципальный район,female,2016,0.0782,0.0638,0.05548,0.0502,0.05695,0.0734,0.07874,0.0706,0.06696,0.06055,0.134,0.07996,0.07196,0.05923
3608000,Белореченский муниципальный район,male,2016,0.09174,0.07434,0.0657,0.05124,0.06335,0.0838,0.0816,0.0733,0.06885,0.05823,0.1194,0.0688,0.05685,0.04288
3610000,Брюховецкий муниципальный район,female,2016,0.06015,0.05283,0.0523,0.0478,0.05304,0.05896,0.0673,0.0735,0.07404,0.0687,0.1553,0.08966,0.0798,0.06665
3610000,Брюховецкий муниципальный район,male,2016,0.065,0.0638,0.06232,0.05438,0.0687,0.07306,0.07684,0.0724,0.0705,0.0678,0.1346,0.0767,0.06793,0.04596
3612000,Выселковский муниципальный район,female,2016,0.0621,0.05298,0.05273,0.04984,0.0534,0.0671,0.07404,0.07416,0.07245,0.0698,0.1478,0.0841,0.0773,0.06213
3612000,Выселковский муниципальный район,male,2016,0.0723,0.06726,0.06094,0.0547,0.05444,0.074,0.08246,0.075,0.07245,0.0687,0.1346,0.0735,0.0625,0.04712
3613000,Гулькевичский муниципальный район,female,2016,0.06213,0.05594,0.0523,0.04602,0.05685,0.074,0.07336,0.0734,0.06915,0.0654,0.1436,0.0831,0.08136,0.06335
3613000,Гулькевичский муниципальный район,male,2016,0.0674,0.0651,0.06033,0.04984,0.06082,0.087,0.08014,0.0776,0.0709,0.06335,0.1315,0.07654,0.0626,0.047
3614000,Динской муниципальный район,female,2016,0.0643,0.05646,0.05093,0.04532,0.05487,0.0775,0.08514,0.07837,0.06964,0.0629,0.1406,0.08154,0.0733,0.05914
3614000,Динской муниципальный район,male,2016,0.0736,0.06525,0.0561,0.05356,0.05798,0.0844,0.0887,0.08044,0.07104,0.0627,0.1288,0.0738,0.0599,0.0437
3616000,Ейский муниципальный район,female,2016,0.0465,0.04648,0.04593,0.04532,0.05652,0.06683,0.07336,0.0725,0.0774,0.0668,0.1497,0.0858,0.0887,0.0783
