oktmo,name,year,saldo,popsize,avgemployers,avgsalary,shoparea,foodseats,retailturnover,livarea,sportsvenue,servicesnum,roadslen,livestock,harvest,agrprod,hospitals,beforeschool
1703000,город Алейск,2014,-0.04466608846487424,0.11235986071841222,0.09419195386516545,0.290558677838105,0.08979895870722228,0.0554729604162795,0.06616607530041237,0.4492753623188406,0.050880626223091974,0.14918414918414918,0.1724137931034483,0.126740477360545,0.06879901147667883,0.06455796867114266,0.030612244897959183,0.10722085241282142
1703000,город Алейск,2015,0.10060711188204684,0.11188270692109611,0.09091033914595634,0.2611774849128461,0.08924705037803791,0.05900390262033079,0.06009771785275226,0.4492753623188406,0.050880626223091974,0.1317016317016317,0.1724137931034483,0.11854999566386264,0.06373888752662427,0.04865561710685939,0.01020408163265306,0.10919337794998239
1703000,город Алейск,2016,0.10407632263660017,0.11249788041185077,0.0847452972676095,0.26674298448885553,0.08954037228725478,0.05900390262033079,0.05500426751064224,0.44720496894409945,0.0547945205479452,0.13053613053613053,0.1724137931034483,0.11554360708813922,0.07033093414492252,0.04197132609225478,0.01020408163265306,0.11285663966185276
1703000,город Алейск,2017,0.1196877710320902,0.11331416831304444,0.08216394342990525,0.27366071466105174,0.08036094032828896,0.09068946292510685,0.09173927804852877,0.4451345755693582,0.0547945205479452,0.13986013986013987,0.1724137931034483,0.12799313926709643,0.0616138508656791,0.03744405731361419,0.01020408163265306,0.11313842902430434
1703000,город Алейск,2018,0.14570685169124023,0.114248758808614,0.07811341480159276,0.29274310152036276,0.08071408446899085,0.07312767143653597,0.09816824082583184,0.44306418219461696,0.060665362035225046,0.16317016317016317,0.2814755412991179,0.12592142919087676,0.07235933015044209,0.03676437548157866,0.02040816326530612,0.11750616414230362
1703000,город Алейск,2019,-0.0836947094535993,0.11534108609668477,0.07856652478374296,0.308451337838805,0.08278354772849197,0.09942389890354952,0.10240852044132986,0.4492753623188406,0.13307240704500978,0.13286713286713286,0.2814755412991179,0.11605430771157942,0.06925952102775654,0.033298448704174546,0.02040816326530612,0.11771750616414231
1703000,город Алейск,2020,-0.18473547267996532,0.11425664564823906,0.07950020595908279,0.3110814740801323,0.09744732749005214,0.10053893328377625,0.10485480270596312,0.45755693581780543,0.14285714285714285,0.1282051282051282,0.2814755412991179,0.10587883868605402,0.07042690168135508,0.031010233417665324,0.02040816326530612,0.11278619232123988
1703000,город Алейск,2021,-0.10190806591500434,0.11212719894947296,0.07860771660030208,0.2955259113420339,0.10369778580553529,0.10332651923434306,0.10608059555104138,0.4679089026915114,0.14285714285714285,0.13286713286713286,0.2814755412991179,0.10321934109983716,0.06741902138114401,0.032076161980960104,0.02040816326530612,0.11398379711165904
1703000,город Алейск,2022,-0.1261925411968777,0.1103211126753343,0.0754908691473294,0.2827826329641969,0.1085071072670503,0.10332651923434306,0.09941806011387458,0.5279503105590062,0.14677103718199608,0.1386946386946387,0.2814755412991179,0.09219591632218464,0.06291623995730503,0.02903922237523764,0.02040816326530612,0.11320887636491722
1704000,город Белокуриха,2014,0.14006938421509108,0.057282116196808196,0.08448441576273513,0.33811615341952855,0.07291789688191092,0.23722356439323547,0.04830450403389841,0.567287784679089,0.1232876712328767,0.17365967365967366,0.11387329591018444,0.09566482621725012,0.0670858274796021,0.06475074616182441,0.030612244897959183,0.052624163437830225
1704000,город Белокуриха,2015,0.08022549869904597,0.058666256551006164,0.08374296306467115,0.31566983724897213,0.07032276988510272,0.24317041442111131,0.04956504847348273,0.5755693581780539,0.06457925636007827,0.19463869463869463,0.11387329591018444,0.08857283265400515,0.055393654411093,0.058141397396722354,0.030612244897959183,0.052624163437830225
1704000,город Белокуриха,2016,0.062445793581960105,0.05943522341444948,0.08353700398187561,0.3135019050425049,0.07077008579665844,0.2589667348076566,0.05126730481770855,0.5838509316770186,0.06262230919765166,0.18997668997668998,0.11387329591018444,0.0949999518206959,0.058436440739084654,0.048944144478277905,0.04081632653061224,0.052976400140894685
1704000,город Белокуриха,2017,-0.04596704249783174,0.0601923600184552,0.0811204174104078,0.3177428484044835,0.07042002925500095,0.2736480208139751,0.07040402702988958,0.6024844720496895,0.06262230919765166,0.18414918414918416,0.11387329591018444,0.10002023530772121,0.049777630332665024,0.03290291645952163,0.04081632653061224,0.052976400140894685
1704000,город Белокуриха,2018,0.015177797051170859,0.05985716933439017,0.08029658107922559,0.3187691395810899,0.07103407551495362,0.2769002044229697,0.06472362544818143,0.6252587991718427,0.06653620352250489,0.1958041958041958,0.29991980753809144,0.10215939640967826,0.04589517614081649,0.0427860975862547,0.04081632653061224,0.055794293765410355
1704000,город Белокуриха,2019,0.027320034692107545,0.059782244357952104,0.07980227928051627,0.331679736624168,0.07937831193241246,0.2769002044229697,0.07378684501041252,0.6376811594202899,0.08610567514677103,0.1958041958041958,0.1963111467522053,0.10174505439443432,0.044205839788063674,0.03572305939885168,0.04081632653061224,0.05593518844663614
1704000,город Белокуриха,2020,0.006071118820468344,0.059908433791953056,0.07531237127557325,0.2926892117733093,0.07928568396108081,0.2731834231555473,0.07607176710136263,0.6583850931677019,0.08610567514677103,0.19230769230769232,0.1963111467522053,0.11928232108615423,0.04561813959526316,0.043029657037605154,0.04081632653061224,0.05593518844663614
1704000,город Белокуриха,2021,0.005637467476149176,0.05965605492395115,0.07452972676095015,0.33645765111573867,0.08482406474695196,0.27662144582791304,0.08765292931078951,0.6687370600414079,0.08806262230919765,0.18764568764568765,0.1963111467522053,0.10716040817506432,0.059597763321746065,0.0556283885836931,0.04081632653061224,0.06072560760831278
