oktmo,name,year,saldo,popsize,avgemployers,avgsalary,shoparea,foodseats,retailturnover,livarea,sportsvenue,servicesnum,roadslen,livestock,harvest,agrprod,hospitals,beforeschool,factoriescap
1603000,Баевский муниципальный район,2019,-0.14320388349514562,0.07924498457807186,0.305745347831791,0.41012615643397815,0.4039836204490849,0.051780452438720204,0.10391176131265888,0.45397815912636513,0.3476989682606617,0.4492866119612627,0.5149173304179513,0.1860192280923063,0.1444908766840064,0.2823604406090742,0.2620758483033932,0.37332034053827773,0.018532916353583048
1603000,Баевский муниципальный район,2020,-0.20752427184466019,0.0776544609355091,0.3007339299429268,0.43837489121267564,0.4032897110397024,0.052841022982050324,0.1189690240199216,0.4695787831513261,0.39424506755367555,0.45848892912376,0.5254639001594529,0.17313061006989414,0.14154350948752534,0.3435332179641314,0.2674437026140093,0.2994575547497903,0.029909196068277896
1603000,Баевский муниципальный район,2022,-0.15655339805825244,0.07294440197189782,0.30166343127837514,0.37622683840777366,0.4201011726455751,0.04500239682856318,0.12450425779331827,0.5039001560062403,0.41970168196263474,0.4392844235634261,0.5593933846174057,0.17139054127333944,0.19430728880564363,0.37905114719365346,0.28471268521864834,0.283896154882777,0.020110864956162558
1604000,Бийский муниципальный район,2015,-0.11529126213592233,0.287911141574179,0.4152623075283971,0.3515033489000968,0.2345966062298102,0.18278330607327423,0.10029345750263244,0.3712948517940718,0.30305333404406415,0.13190629281460683,0.4295852683217671,0.9429968447830389,0.2501611437679798,0.2015674504252211,0.2564766206812355,0.29941777753878035,0.10793687142586393
1604000,Бийский муниципальный район,2016,-0.11165048543689321,0.2861448694628248,0.38425399831113843,0.3424338685995401,0.24402541818979323,0.18391156343656165,0.09610249777759648,0.374414976599064,0.2968996610254532,0.14101553569661543,0.4322369478025482,0.9399340598363173,0.29062402054123343,0.2109022609546217,0.2580597610785247,0.3534405336297693,0.09278699301886291
1605000,Благовещенский муниципальный район,2014,-0.35558252427184467,0.25879840771887275,0.5696758873511938,0.4537910298041869,0.5805293393060291,0.20849794503462632,0.14288279761485978,0.38377535101404064,0.27503884466009665,0.5823929766580271,0.13495855767437734,0.17560780943025767,0.14033575876545726,0.11713353043962929,0.21399612916369562,0.35729147309163184,0.2692749416509709
1605000,Благовещенский муниципальный район,2015,-0.32645631067961167,0.25596006994789056,0.5646229079250968,0.4184432643604826,0.5897720456438612,0.20119126981458915,0.14034204006513945,0.390015600624025,0.2810789482845991,0.6120342396777443,0.13645511130417765,0.1690989390691505,0.13564095270561163,0.12852520088912864,0.21636912936006591,0.37388659340689495,0.2959649491106304
1605000,Благовещенский муниципальный район,2016,-0.07160194174757281,0.25254176222989655,0.5538082727311856,0.4259401447080591,0.6270633931403333,0.20391451710774045,0.1675537656041446,0.3931357254290172,0.2848835243270052,0.6156191161062591,0.13830211496809516,0.17107209799506656,0.15870522021662167,0.14639209381813692,0.21929781829569575,0.3917514948846663,0.3393689230085192
1605000,Благовещенский муниципальный район,2017,-0.05339805825242718,0.2512851606780376,0.5326611498858934,0.44586489623646475,0.629984305612978,0.20493423231079005,0.28773295466111815,0.3962558502340094,0.28630814119575476,0.6706493526678169,0.13899372227122977,0.1637706875867382,0.13378272479355754,0.14167064337603077,0.22039446076374317,0.39042504212405643,0.30993849331532947
1605000,Благовещенский муниципальный район,2018,-0.33859223300970875,0.2500988585136952,0.5005618397571067,0.4829020475831105,0.6685250241604559,0.2682524353856292,0.29781594774805903,0.4024960998439938,0.3152087041768548,0.6501040410073824,0.14776844526669766,0.13892345369478684,0.12599620289385732,0.1353134534952822,0.2214398650785285,0.3845744652373681,0.2812439906277047
1605000,Благовещенский муниципальный район,2019,-0.14199029126213591,0.24643450293939315,0.5343125095290954,0.5144507989907484,0.7372645467852087,0.29721747053376696,0.3378268951824576,0.4087363494539782,0.18634700802159987,0.6597707570642958,0.14996568680414643,0.12900684941573343,0.13599742203480142,0.1381923486177969,0.22473256311510484,0.3908512506396812,0.2919115390791427
1605000,Благовещенский муниципальный район,2020,-0.1104368932038835,0.24386857529503775,0.527515442991156,0.5241162958584575,0.7524379971574492,0.3129642488367773,0.3713530899681166,0.4165366614664587,0.22596924875862262,0.6715792255212838,0.15154359039836704,0.11809668959015454,0.12250824664028837,0.14831337803109865,0.2270971461516287,0.3946815784098434,0.297552640469832
1605000,Благовещенский муниципальный район,2021,-0.25970873786407767,0.2405205669645603,0.5225616491451002,0.49767354312167444,0.7589501237310575,0.3258507871018389,0.35896985756143146,0.42745709828393136,0.24184329976056695,0.6661247305542363,0.16094893622203552,0.11619078518673341,0.1360022346780314,0.16646914708007624,0.23025830258302582,0.39331042892872603,0.26566258079427096
1606000,Бурлинский муниципальный район,2015,-0.13349514563106796,0.0947547869489187,0.4587115579947899,0.3221497444865583,0.2162385515153097,0.07037036957712282,0.08576085816617002,0.4087363494539782,0.4038699413395891,0.23797232268900637,0.2244650898205888,0.18920043478293447,0.11485838226750286,0.15501326032240548,0.3896503755912084,0.5038987650017764,0.03802303639553487
1606000,Бурлинский муниципальный район,2017,-0.0036407766990291263,0.09181100009666165,0.41955738371206897,0.3219164382284011,0.24307058669507783,0.04022401493904487,0.10865568240302358,0.41965678627145087,0.41681944654142306,0.19389675855028077,0.23649812973716516,0.19350713240037393,0.12439986018052689,0.13527207759145704,0.40214395099540584,0.5095645155326152,0.041315822250837235
1606000,Бурлинский муниципальный район,2018,-0.18446601941747573,0.09124860499652897,0.3969909835434357,0.3565154587709352,0.2417702248761981,0.0685774348171107,0.11349107724338785,0.4290171606864275,0.41938844158944416,0.18208568738229758,0.24119954322029694,0.17238484447864502,0.11573690412313967,0.10870571252138701,0.37933359013867485,0.49159374121975913,0.03808782325883331
1606000,Бурлинский муниципальный район,2019,-0.2099514563106796,0.08928900956950413,0.3773494052942795,0.3778704793944491,0.22998336470787237,0.07008248037997024,0.10922442123322616,0.44149765990639633,0.23144001297421374,0.15949873700095135,0.24649306729648296,0.14544062447861048,0.12538597849448976,0.1082541456655628,0.3876586950103336,0.5023825813232928,0.04080966596735629
1606000,Бурлинский муниципальный район,2020,-0.18810679611650485,0.08685489327674233,0.35414470067343873,0.3961678851276069,0.23621111802344497,0.05314909298906576,0.09369174275415468,0.45397815912636513,0.2291140611373624,0.15030464499303028,0.2572957908313904,0.1264225236359309,0.11526829402039197,0.10231797040124047,0.39852286523674624,0.5164618989099533,0.041211354867202725
1606000,Бурлинский муниципальный район,2021,-0.17475728155339806,0.0845613757590137,0.3380076895514091,0.38934292631670836,0.239195751326267,0.05459063027163318,0.08183456030802443,0.4695787831513261,0.29868580703800895,0.14034662325216207,0.26552441574956415,0.11468629147906927,0.1469983044696558,0.14464621900107816,0.40933180920710793,0.5475553253580034,0.0372710976318032
1606000,Бурлинский муниципальный район,2022,-0.20388349514563106,0.08200423553809788,0.3292160851562533,0.35402134706588134,0.24507457670911972,0.05629293132275247,0.07612853696071069,0.5663026521060842,0.32666638493627864,0.14472305567462018,0.27380427054844153,0.11210508512342113,0.1421595513367646,0.10525090104421798,0.42209601371624517,0.4530461649154352,0.027545053265009417
1607000,Быстроистокский муниципальный район,2014,-0.154126213592233,0.08404291777607888,0.38373058905550417,0.3666628712270531,0.38997159640546986,0.043941918452858726,0.07627440152228482,0.38689547581903283,0.43713220350964,0.8896382266833961,0.41508286695899727,0.18695901669817555,0.24881591808008868,0.18616050758381616,0.21965704726056043,0.5001785595511339,0.04213417691474646
1607000,Быстроистокский муниципальный район,2015,-0.2354368932038835,0.08240845701631824,0.3781339562033816,0.3234562968391087,0.3636337171712394,0.06970980679562062,0.08921503460580033,0.39937597503900163,0.39936440996158223,0.820875097746499,0.3617423163710133,0.18209813436458597,0.2666037439004293,0.21273718423209473,0.2240136489656643,0.4357964651977479,0.045254356123889214
1607000,Быстроистокский муниципальный район,2017,-0.06067961165048544,0.07869137690137874,0.3587112401492358,0.3284367246580974,0.4061122156306508,0.046930263325867215,0.07916918111067077,0.4040561622464899,0.4182288594773555,0.7239158756746698,0.3684857119304068,0.15959190418871072,0.32246306062883007,0.21422560025683407,0.23459519821328867,0.3934326085046381,0.040231509788882173
1607000,Быстроистокский муниципальный район,2018,-0.1383495145631068,0.07762809866519038,0.33924066147235565,0.3576745022405771,0.40241130227721605,0.04757307087198787,0.07731069924895612,0.4134165366614665,0.42395737340046624,0.6573906371846151,0.3799331983683022,0.1385091379810512,0.29028206523608896,0.23042735997342587,0.23780846728548788,0.39704894626902304,0.03818768455435494
1607000,Быстроистокский муниципальный район,2019,-0.05825242718446602,0.07586182655383615,0.34651532777071115,0.3789756097560975,0.41007259112171485,0.04868070289391184,0.0816245953704053,0.421216848673947,0.34302700251083706,0.6726965005083851,0.3887790888897929,0.13894259311470616,0.3033327924545378,0.2545424416382139,0.24334530290744816,0.40629333850811417,0.041228115369963854
1607000,Быстроистокский муниципальный район,2020,-0.024271844660194174,0.07474582377701035,0.34915660821015615,0.3881204702959261,0.41513349523763554,0.049407536807329046,0.12578179435801176,0.42745709828393136,0.39934693985686986,0.6827402879013507,0.40349376538012244,0.13160353896554564,0.2742623865792341,0.32782305243332094,0.24697860333881966,0.439972920129064,0.056260295987634254
1607000,Быстроистокский муниципальный район,2021,-0.07402912621359223,0.07365618327050326,0.352394484971232,0.37943611766081237,0.39905153629961543,0.057102126353458384,0.12315917474459244,0.4383775351014041,0.40525472088076053,0.5961650627004957,0.40974993313760916,0.129776265658146,0.2464464526798968,0.42333511053109163,0.25063230732522074,0.3670864234469367,0.05870335984231379
1607000,Быстроистокский муниципальный район,2022,-0.12378640776699029,0.07195142312322604,0.34167078502245907,0.36119680626043915,0.4127156650992023,0.0684351910247746,0.10736648784819501,0.4960998439937598,0.42549385221932473,0.36287521033490744,0.41945822417677575,0.12679480797201492,0.24856058334428965,0.3776477157206959,0.2565705911089399,0.3681343343989112,0.0627024012697735
1608000,Волчихинский муниципальный район,2014,-0.3446601941747573,0.16145133085527993,0.43672325778796145,0.3899012596685703,0.41704473755637955,0.2859226229270811,0.11423263711297504,0.390015600624025,0.3270997015675942,0.7718300404579184,0.40208646821436117,0.21908426925000005,0.13831208578694212,0.17456318820005812,0.21439068197899092,0.26462748776135997,0.11716658993524959
1608000,Волчихинский муниципальный район,2015,-0.1395631067961165,0.15854269369678117,0.4359302538893761,0.3538494358857216,0.45404865195471367,0.31057939480703606,0.09797970088065903,0.3946957878315133,0.23654977197181537,0.7859900971806526,0.40946317927626974,0.21118360422076546,0.12689517355823082,0.2500197441728948,0.21832391087462588,0.29638720679594777,0.10970611566479073
1608000,Волчихинский муниципальный район,2016,-0.1553398058252427,0.157083981405812,0.4332002191553879,0.3460521041694874,0.4751398019241798,0.31346349525109335,0.1486092849565598,0.39937597503900163,0.2387464189928112,0.7932889535317372,0.4132655337045457,0.19784584218322954,0.12354600203401297,0.26215433580188946,0.22035130901767733,0.3245422858440671,0.10460559672198387
1608000,Волчихинский муниципальный район,2017,-0.24514563106796117,0.15557254457420538,0.41778937442822006,0.364581871318682,0.47975593646614545,0.3165088929681735,0.1875517441603331,0.4071762870514821,0.2410659165112682,0.8009960084350053,0.4172805400193436,0.1711777889605622,0.11449529198980316,0.22534511255837417,0.2224920921825576,0.3210618090889013,0.10466378174495958
1608000,Волчихинский муниципальный район,2018,-0.2657766990291262,0.1531032785876853,0.4350363981032762,0.39052575701174314,0.48749349131588354,0.32161358211034524,0.22885185422175772,0.4165366614664587,0.24495385329251523,0.813914557385831,0.4240104850199425,0.14220366056805153,0.09804903968794293,0.22555356842634394,0.22608046834643863,0.3006260494910806,0.10152601362567185
1608000,Волчихинский муниципальный район,2019,-0.18689320388349515,0.15012434204166997,0.42979930325771504,0.40848780487804875,0.5048985963737982,0.3279954016101934,0.23732425046563624,0.4227769110764431,0.24471624879221476,0.814254403080205,0.4324241793785097,0.14120112924878533,0.10693315797867425,0.22128586694115393,0.2305666120346523,0.29330120006526994,0.11338222509342197
1608000,Волчихинский муниципальный район,2020,-0.04004854368932039,0.14809444722712853,0.4115653175865218,0.4182022867894243,0.5118191194713089,0.3214081168380462,0.262864178049279,0.42745709828393136,0.24807051530090768,0.8254151914924478,0.42850072184241783,0.12118937312889205,0.09657553562795798,0.2639913256114009,0.2337269328902866,0.29128206764937525,0.1097699284455784
1608000,Волчихинский муниципальный район,2021,-0.12985436893203883,0.14674118401743425,0.3950442561078212,0.40113047960743065,0.5165575665044334,0.1188432547094203,0.26803761738325843,0.4336973478939158,0.25557404550664664,0.816851973837422,0.4338931898659474,0.11841465067853744,0.10607458291973335,0.3697008432319341,0.23588238816695611,0.2944371516260952,0.11179066703501635
1608000,Волчихинский муниципальный район,2022,-0.12985436893203883,0.14456190300442007,0.3802130678258002,0.3638815984332051,0.5243447087142139,0.12063482526245271,0.2549471072764719,0.4789391575663027,0.25942684249683867,0.8291660756860442,0.44043416069366326,0.10039212815290764,0.10115269289721639,0.27199979941660163,0.2394383320162908,0.2803150536468126,0.10847870035012977
1609000,Егорьевский муниципальный район,2015,-0.055825242718446605,0.1186038541639206,0.41714487943560435,0.32563116635575656,0.34655623956476894,0.15914634010705656,0.15191642827671678,0.4165366614664587,0.41300362000110613,0.2301457937154759,0.5882570259458917,0.19276537911548955,0.12474333953029111,0.19027295738705644,0.27238645624953695,0.3318044525514259,0.04770972093826898
1609000,Егорьевский муниципальный район,2016,-0.006067961165048544,0.11749663881053436,0.40838914856568537,0.3321165425425287,0.3498219703392182,0.16064603637909972,0.15527910540945558,0.421216848673947,0.4168955096219377,0.25251580950481556,0.5938003948239997,0.1872219619831588,0.11652953359312067,0.21460248472606575,0.25531373868820584,0.3454709637613459,0.04736983934728626
1609000,Егорьевский муниципальный район,2017,-0.08131067961165049,0.11633669891651069,0.3990377222598267,0.33980737765587643,0.3447712339165679,0.16224776436475127,0.22451768466497116,0.42745709828393136,0.374999601050673,0.25503352888351755,0.5997209063518166,0.1693595984265527,0.10242091121089594,0.16551743505039337,0.2578593549361734,0.3471413497790792,0.04782116034894028
1609000,Егорьевский муниципальный район,2018,-0.11165048543689321,0.11485162435522281,0.39224867786785567,0.3734557295125544,0.31621711363690924,0.18578208297477958,0.2376378953558797,0.4336973478939158,0.39984051208552,0.2686644563461702,0.6074755225089288,0.137182288202316,0.09742567822195328,0.17156798455320046,0.2611935730680949,0.34444166968740025,0.049160237179862724
1609000,Егорьевский муниципальный район,2019,-0.24271844660194175,0.11346321145177023,0.3953802280455322,0.39653322119428086,0.32336964645899124,0.18805543869891336,0.24048252791966981,0.44617784711388464,0.3979876782379531,0.2719520170728349,0.6149090055136074,0.1355148969961126,0.10498534131585092,0.20035134633352678,0.2643897149938042,0.3529010056675199,0.05838211230029746
1609000,Егорьевский муниципальный район,2020,-0.24393203883495146,0.1107391101855025,0.39207280995521177,0.4035226110877,0.33814950049174275,0.17415440124061102,0.24971619184778807,0.4586583463338534,0.4077778845745478,0.31079281948191645,0.2861887702699514,0.13422018237951747,0.09651176301733694,0.2267524892652155,0.2708935089668306,0.35661191191121083,0.05197305843906197
1609000,Егорьевский муниципальный район,2021,-0.2099514563106796,0.10790077241452034,0.38615929109639907,0.38544435653431347,0.3446779485724578,0.17873554560095936,0.1907665545521612,0.4726989079563183,0.41850451188276333,0.31896824750477326,0.29371698696489346,0.13448252114587533,0.1133474250088668,0.29702516961220665,0.27801938268588644,0.3557907298116461,0.05733927859413969
1609000,Егорьевский муниципальный район,2022,-0.07645631067961164,0.10466700058875737,0.3802313300885054,0.3547867148223307,0.3576481374529543,0.18425772516448494,0.1440382403937249,0.5210608424336973,0.4314345480151499,0.328823030065579,0.3027916113627678,0.126502306303146,0.11741576176468392,0.19918663354180335,0.2866090168751574,0.3773002530354361,0.045019580868030956
1610000,Ельцовский муниципальный район,2014,0.038834951456310676,0.053664794945474034,0.357571639808169,0.3787419650679908,0.1990474888913883,0.21027170955527125,0.13447731786240139,0.45397815912636513,0.1711450955610855,0.19903389552971998,0.4136678889675178,0.20454039332726975,0.1731859068719449,0.16640034208150417,0.34399869002783695,0.2794808158203408,0.0215971142100465
1610000,Ельцовский муниципальный район,2015,0.021844660194174758,0.0536120704048366,0.3402698620330567,0.3468906687537293,0.19924324121614628,0.21047850028750065,0.13512704909660983,0.4570982839313573,0.1713134074072364,0.19922963448614983,0.41407470872391927,0.1971250141272839,0.15858188344782048,0.1685654225371277,0.3012948696934929,0.28873865015235484,0.033700717360695076
1610000,Ельцовский муниципальный район,2017,0.05461165048543689,0.053717519486111476,0.2964359016773923,0.33031978634444514,0.2535248963997036,0.22916217246476955,0.13147652718674863,0.4570982839313573,0.12823283558705414,0.2209317120162859,0.4132618678103438,0.18967831817744982,0.1723632384801043,0.14409881885055778,0.3007034189432357,0.332998579486831,0.032249276845411776
1610000,Ельцовский муниципальный район,2018,-0.03398058252427184,0.05380539372050721,0.2893555162399307,0.34747281554409226,0.2411707057146347,0.22878790793355155,0.12363423850887441,0.4648985959438378,0.1280234074707924,0.2205708893606983,0.4125869341702812,0.17445676536581786,0.15776434660274166,0.13613621225252984,0.30021231422505307,0.3273400425879517,0.0390425107350428
1610000,Ельцовский муниципальный район,2019,-0.03640776699029126,0.05315512438597879,0.291559936805048,0.37311522287636667,0.24208975480047493,0.2508856654488727,0.13964414528271746,0.47425897035881437,0.21598262080334546,0.22326922723682519,0.41763428631585914,0.17624178725641193,0.16960130344783006,0.13040190126613838,0.30388493965944785,0.3365217914370966,0.01926771384652191
1610000,Ельцовский муниципальный район,2020,0.038834951456310676,0.05228516946546103,0.29369588593731333,0.3863574047291021,0.24611780282152484,0.25506006559667743,0.18135863173116412,0.4789391575663027,0.21957628121671205,0.226984126984127,0.42458315931506413,0.17638268454773698,0.15488443367567578,0.13720809602762934,0.3089411764705882,0.336857660632946,0.019097465934041834
1610000,Ельцовский муниципальный район,2021,-0.03398058252427184,0.05205669645603213,0.2927122846592527,0.3666286853552865,0.2055074460339473,0.21676727384436892,0.16441624173698347,0.4882995319812793,0.2646479824252741,0.2051823092505064,0.4264466235524361,0.1762654397378236,0.16805470654722499,0.16594772624778426,0.3102970965563808,0.26036020511828706,0.01733412898469692
1610000,Ельцовский муниципальный район,2022,-0.06310679611650485,0.05116916668863523,0.2857668297943135,0.32585122797294386,0.2177235201693128,0.22052710462889258,0.1607611309870589,0.5975039001560063,0.26923830463460824,0.20874119869483085,0.4338433449982194,0.17767397239836044,0.1768333051642104,0.16449299361467368,0.31567920315988324,0.25411976366937905,0.019208718510259685
1611000,Завьяловский муниципальный район,2014,-0.04247572815533981,0.16196978883821475,0.5288180138918809,0.36909694555268285,0.39297108362415756,0.3876100606235566,0.1765221148452718,0.3759750390015601,0.37803208137715183,0.534887996720679,0.3511318698545624,0.28287096579173376,0.18932444591821807,0.18575201598045749,0.2564453125,0.3529815377376492,0.09313221108979802
1611000,Завьяловский муниципальный район,2015,-0.02669902912621359,0.16128436980992802,0.5040719833414531,0.3386070045403678,0.3923415126447053,0.36063544743976617,0.16349033767900545,0.3790951638065523,0.37963862503779344,0.5003692806896469,0.35583572629640414,0.2635101519886239,0.18315731778686126,0.2285918186542725,0.2575351422033344,0.32632784763922623,0.08888182306359126
1611000,Завьяловский муниципальный район,2016,0.09587378640776699,0.16019472930342094,0.5030696379712246,0.3395098293889432,0.39323417862004806,0.3970279682628563,0.15758461459350204,0.38065522620904835,0.382220917385829,0.5111812031449992,0.35825611192782236,0.22839191387257535,0.16280357205741103,0.22142653352836245,0.2592868897421832,0.35173911117221296,0.08007069191069739
1611000,Завьяловский муниципальный район,2017,-0.19053398058252427,0.16006291795182734,0.4944667332828488,0.3520769331318825,0.40785553065812963,0.3973549196503909,0.24465996344421972,0.3884555382215289,0.41122585085036706,0.45228596699911555,0.3585511348034149,0.21249324170301337,0.1505511687029515,0.1944325368089703,0.25950041174855887,0.34343221622204756,0.08843370866934977
1611000,Завьяловский муниципальный район,2018,-0.32160194174757284,0.15785727466849445,0.47424587314319383,0.38840230520881375,0.4455618401124276,0.4211027135101612,0.22114525224443152,0.39937597503900163,0.4606082274094354,0.3909423785843292,0.3635609508151972,0.18289802464247948,0.13666479193352069,0.197377986280886,0.23389000222667558,0.3416932857295681,0.08810886042046848
1611000,Завьяловский муниципальный район,2019,-0.11771844660194175,0.15405232031915922,0.4501728101467872,0.4250058873002523,0.4578634652181578,0.43150357341261397,0.2317602672549591,0.4071762870514821,0.3527465632308482,0.4083021187864038,0.36574715328596924,0.17920884562005904,0.13594326335416454,0.19047942187860537,0.23966687581997603,0.3345018751367567,0.0931998472162289
1611000,Завьяловский муниципальный район,2020,-0.1820388349514563,0.15196091354054078,0.4351927008691943,0.44262505460576584,0.44418111231295365,0.39153783272650733,0.24930175082960998,0.4149765990639626,0.3777478960386968,0.398301817691166,0.3707808560837522,0.16537761848351698,0.12296080019104884,0.24767147442395812,0.2429653617070491,0.3454439772018663,0.11316792747162707
1611000,Завьяловский муниципальный район,2021,-0.11407766990291263,0.14939498589618538,0.43585706910668837,0.42766652526411164,0.5049965707228302,0.3982626752155457,0.3103327270204861,0.4243369734789392,0.3791127448178276,0.4130868118868825,0.37686614915499617,0.18833080731266727,0.11882259002359222,0.3145122714746468,0.2471384036233163,0.35321921848060955,0.11582629136407953
1611000,Завьяловский муниципальный район,2022,-0.13713592233009708,0.14648634873768662,0.4322357071024399,0.40223733207666446,0.5107449848459532,0.24930470718789266,0.292681190056501,0.452418096723869,0.4075399004706101,0.4212890755182297,0.3843492142641926,0.1995488932077069,0.11334910086815791,0.2890061002249782,0.25204559088182366,0.3038729972573346,0.11216548233774694
1612000,Залесовский муниципальный район,2014,-0.20752427184466019,0.1277076248473185,0.35998769740429104,0.3481685872644316,0.37640596404962695,0.05542553548196196,0.10085807828812324,0.3478939157566303,0.2517127121083343,0.2973768511510203,0.2243233348201221,0.10467008573409436,0.15813644672179986,0.10566386283370086,0.27103832656712307,0.35609806571314656,0.02414074833471901
1612000,Залесовский муниципальный район,2015,-0.0691747572815534,0.12543168217646905,0.3350174286387479,0.3216870496596801,0.39162877206696944,0.1071375433166975,0.11108954761348015,0.3525741029641186,0.2562800087621145,0.38792754503137017,0.2283936545425833,0.09922434277909017,0.15157495351176534,0.09214412733029625,0.2759562841530055,0.3768204582212035,0.02756361719843141
