saldo,popsize,avgemployers,avgsalary,shoparea,foodseats,retailturnover,livarea,sportsvenue,servicesnum,roadslen,livestock,harvest,agrprod,hospitals,beforeschool,factoriescap
2273.0,434869.0,0.5680433937464132,67278.87372,2.4931915487714074,0.10419504628570861,144.69974362402849,47.6,0.006439742410303588,0.009143407122232916,0.02885320825064646,2.638093544371332,1.5865435190983093,31.725446235652683,0.0016114180478821363,0.1142604447439353,1647.1093209231096
