saldo,popsize,avgemployers,avgsalary,shoparea,foodseats,retailturnover,livarea,sportsvenue,servicesnum,roadslen,livestock,harvest,agrprod,hospitals,beforeschool,factoriescap
2164.0,253587.0,72502.0,68521.6,259101.0,10479.0,15780660.9393,48.3,511.0,858.0,1247.0,97801.0,103993.5,1509193.743,94.0,12989.0,115798620.0
