oktmo,name,year,saldo,popsize,avgemployers,avgsalary,shoparea,foodseats,retailturnover,livarea,sportsvenue,servicesnum,roadslen,livestock,harvest,agrprod,hospitals,beforeschool,factoriescap
1512000,Залесовский муниципальный округ,2022,-0.16331658291457288,0.12467460111620222,0.06950748379742026,0.35170473468501207,0.18195713932806323,0.0945945945945946,0.108897377269372,0.4398148148148148,0.16015625,0.19123505976095617,0.22062407132243683,0.023221301335411747,0.06915061677198953,0.05910071591884151,0.1839080459770115,0.14572127139364302,0.007675508321897261
1602000,Алтайский муниципальный район,2014,0.2751256281407035,0.24926274939242865,0.19453651122041843,0.37394312873501945,0.2410264328063241,0.4967994310099573,0.19910459949201303,0.3209876543209877,0.546875,0.2908366533864542,0.48974739970282316,0.18217245707605095,0.2789813720326555,0.1582519686675008,0.2413793103448276,0.29144254278728604,0.04953364347659592
1602000,Алтайский муниципальный район,2015,-0.06658291457286432,0.2513952527784982,0.17696172602334861,0.3353407090918739,0.2675873888339921,0.5352062588904695,0.16771895464873954,0.3271604938271605,0.5390625,0.32270916334661354,0.48974739970282316,0.17535039264821167,0.27421499993674764,0.1595532060547497,0.2413793103448276,0.29559902200488997,0.04570474248760072
1602000,Алтайский муниципальный район,2016,-0.017587939698492462,0.25061717721871607,0.1751673035107349,0.3341640852832911,0.26840569416996046,0.5583214793741109,0.18947279011657187,0.33333333333333337,0.43359375,0.2948207171314741,0.48974739970282316,0.17950344615077873,0.3252307090401782,0.16448201270804036,0.22988505747126436,0.2745721271393643,0.04736298049604758
1602000,Алтайский муниципальный район,2017,-0.052763819095477386,0.2499639779833434,0.17110346429099202,0.3406996079481905,0.27902513586956523,0.5024893314366998,0.2143260805404551,0.3395061728395062,0.43359375,0.32270916334661354,0.36332838038632986,0.1830674140501448,0.28469969179142035,0.1446820538142249,0.21839080459770116,0.28777506112469436,0.04507016618222834
1602000,Алтайский муниципальный район,2018,0.08793969849246232,0.2486575795125981,0.15505921594291627,0.376421582950965,0.24556879940711462,0.6362019914651493,0.19618009575153988,0.345679012345679,0.44140625,0.2549800796812749,0.3817533432392273,0.17193369614964588,0.26986223641131546,0.14095433166627264,0.21839080459770116,0.2713936430317848,0.054392076704648386
1602000,Алтайский муниципальный район,2019,0.19095477386934673,0.24839822099267073,0.14809263442335707,0.3932640076020784,0.2561450098814229,0.6369132290184921,0.26077620330512324,0.35185185185185186,0.27734375,0.21912350597609562,0.3817533432392273,0.1694391451914755,0.2866478637526161,0.14665902123237845,0.21839080459770116,0.2713936430317848,0.03691767425896638
1602000,Алтайский муниципальный район,2020,0.4899497487437186,0.24916669068134445,0.15120648525406913,0.4033005026498925,0.262203557312253,0.6290896159317212,0.2852734602928348,0.3549382716049383,0.27734375,0.20318725099601595,0.3817533432392273,0.16698764279661593,0.25667913817611737,0.15162092988063278,0.21839080459770116,0.2650366748166259,0.03507890246760535
1602000,Алтайский муниципальный район,2021,0.40954773869346733,0.25122234709854663,0.1467204289725348,0.3853029578569387,0.27036345108695653,0.3741109530583215,0.27886499605949194,0.35956790123456794,0.27734375,0.20318725099601595,0.38312035661218424,0.16775118836691877,0.3538834774715233,0.16549072211277863,0.19540229885057472,0.26601466992665035,0.0346201571024472
1602000,Алтайский муниципальный район,2022,0.31532663316582915,0.25176988175172665,0.1429204754164116,0.35566411007241694,0.2562839673913043,0.37766714082503555,0.26862721625555064,0.36882716049382713,0.28515625,0.22310756972111553,0.3822288261515602,0.1635664148703332,0.3218605937018569,0.1474000427316136,0.1724137931034483,0.25965770171149144,0.04865010726602717
1603000,Баевский муниципальный район,2014,-0.22738693467336685,0.09553999404435991,0.07584073972429227,0.36439190500097923,0.09694602272727272,0.023470839260312945,0.033662857739072884,0.4074074074074074,0.22265625,0.21912350597609562,0.22942050520059434,0.10954499934294298,0.05848920406036803,0.08548080261895702,0.14942528735632185,0.09290953545232274,0.01859249505357235
1603000,Баевский муниципальный район,2015,-0.19597989949748743,0.09315773800947139,0.07156579197365366,0.3318684308514483,0.08795238389328064,0.023470839260312945,0.03522794465651,0.4166666666666667,0.18359375,0.21912350597609562,0.22942050520059434,0.10095114667778377,0.042800464796680766,0.13130410752913924,0.12643678160919541,0.09290953545232274,0.010778999324050029
1603000,Баевский муниципальный район,2016,-0.13693467336683418,0.09136144011219657,0.059743714243492584,0.3429547938681986,0.08848505434782608,0.023470839260312945,0.036828074502848904,0.42129629629629634,0.18359375,0.17928286852589642,0.22942050520059434,0.09587368192096284,0.055362764491187405,0.1543458851302264,0.12643678160919541,0.11246943765281174,0.007333670645227797
1603000,Баевский муниципальный район,2017,-0.07914572864321608,0.08993016531704177,0.057052080474571984,0.3484555172962698,0.0930860918972332,0.007112375533428165,0.04152759419659156,0.42746913580246915,0.12890625,0.1553784860557769,0.22942050520059434,0.09375070803558078,0.06891326623648907,0.11521801587935457,0.10344827586206896,0.10831295843520783,0.006182015385954726
1603000,Баевский муниципальный район,2018,-0.1771356783919598,0.08873903729959752,0.052407692794865846,0.39991436210914916,0.09053699357707509,0.00995732574679943,0.03605267111465896,0.4382716049382716,0.140625,0.12749003984063745,0.22942050520059434,0.08969961165664465,0.04600373281349169,0.11347543744649739,0.10344827586206896,0.10855745721271394,0.009620165880170133
1603000,Баевский муниципальный район,2019,-0.14824120603015076,0.0866257456557448,0.05404378390930778,0.405252720052825,0.09155601531620552,0.01422475106685633,0.032887662727835006,0.4490740740740741,0.140625,0.11952191235059761,0.22942050520059434,0.07917537078407294,0.05320470276492933,0.11559427757751924,0.10344827586206896,0.10513447432762836,0.0072983551459332155
