oktmo,name,year,saldo,popsize,avgemployers,avgsalary,shoparea,foodseats,retailturnover,livarea,sportsvenue,servicesnum,roadslen,livestock,harvest,agrprod,hospitals,beforeschool
1512000,Залесовский муниципальный округ,2022,-0.15738498789346247,0.11405196882222164,0.22860190880095116,0.35398332075674094,0.5578468341419093,0.23925250008585552,0.2390661650466016,0.4398148148148148,0.2751400149103264,0.4994735084880705,0.3462631524720147,0.037790442345951615,0.1313718607931673,0.10030654140208387,0.3237229370521612,0.3595244710615926
1602000,Алтайский муниципальный район,2014,0.2651331719128329,0.2280248508334871,0.32001476368798437,0.3763657904757476,0.36959931019996695,0.6284805770637145,0.21862639513260157,0.3209876543209877,0.46991417075422587,0.37993971080024497,0.3844555450622232,0.14828551970774737,0.26509534736824786,0.13434027781664526,0.2125168599946048,0.3596491664348075
1602000,Алтайский муниципальный район,2015,-0.06416464891041163,0.22997565883707238,0.2886347030242473,0.33751327770885525,0.40684822819036787,0.6713241381099595,0.1826012543967012,0.3271604938271605,0.4592719282336486,0.41800084062511944,0.3811943349057976,0.14152171373161698,0.25835591911456723,0.13429596511567804,0.21071414924916892,0.3616840958035206
1602000,Алтайский муниципальный район,2016,-0.01694915254237288,0.22926387753846694,0.2865949167429351,0.3363290309189546,0.4093593842994289,0.7024924382378638,0.2069258265088173,0.33333333333333337,0.370561274893516,0.38306290192070186,0.38237780524414067,0.1453233381540665,0.3073724881342663,0.13887436281052845,0.20130318129551553,0.3369993831000039
1602000,Алтайский муниципальный район,2017,-0.05084745762711865,0.22866633274457596,0.2806775311717111,0.3429068952114953,0.42666769392589843,0.6338953555554253,0.23468010648117013,0.3395061728395062,0.37152961578555954,0.42039428176158633,0.28441550394160686,0.1485959688884871,0.2697701232085303,0.12247621016055428,0.19173776035662132,0.3541271457296974
1602000,Алтайский муниципальный район,2018,0.0847457627118644,0.22747124315679398,0.25569495219047667,0.3788603018291125,0.37748121558644476,0.8067917975404326,0.21593941601156158,0.345679012345679,0.3802109574700774,0.33390850481169576,0.30040870884418575,0.1402919353392466,0.2570541940494115,0.11994750717764283,0.19274511318859613,0.335723282440661
1602000,Алтайский муниципальный район,2019,0.18401937046004843,0.22723398272392553,0.244461938019611,0.3958118433343352,0.39414977064217355,0.8085370771157531,0.2873413706706664,0.35185185185185186,0.23914304497467032,0.2872522354134172,0.3007223727576701,0.13840082512342777,0.27332824272344763,0.12493231941355425,0.19294636296840556,0.33607381914455126
1602000,Алтайский муниципальный район,2020,0.4721549636803874,0.22793697659909137,0.2488322731668074,0.40591336172579406,0.40222814408626667,0.7961422726815008,0.31336469690967134,0.3549382716049383,0.23840548980299933,0.265539663569657,0.2997948971487178,0.13597772121816948,0.24399721489275314,0.1287608020988601,0.19235128570877827,0.3271895931847277
1602000,Алтайский муниципальный район,2021,0.3946731234866828,0.22981748521516007,0.23947412327889014,0.3877992164130114,0.4113519613677517,0.46958077308261237,0.3038186412817868,0.35956790123456794,0.23645470882881503,0.26336685402566945,0.29840653575371506,0.13548173365207242,0.3336462886423676,0.13938944341213483,0.17069552250219858,0.32570978829410085
1602000,Алтайский муниципальный район,2022,0.30387409200968524,0.23031836835121575,0.23276460942846106,0.35796834771127234,0.38908234284517945,0.47301354400811346,0.2920282849023766,0.36882716049382713,0.24258669145740525,0.2885582262919157,0.2970646892053218,0.13181467629253857,0.3027947305049792,0.12388203624533209,0.1502861503243037,0.317234874537021
1603000,Баевский муниципальный район,2014,-0.21912832929782083,0.08739971352999587,0.32549447643765955,0.36675268732064176,0.3878543319738937,0.0774660766290393,0.09643716927893621,0.4074074074074074,0.4991574219092961,0.7468384833657304,0.4698707313649505,0.23263805375214783,0.14500226371704217,0.18932060478689497,0.34323346068771365,0.29912903534205443
1603000,Баевский муниципальный район,2015,-0.18886198547215496,0.08522043251698169,0.31500164343493564,0.33401850365289026,0.3608714629818616,0.07944706105923127,0.10350159745854072,0.4166666666666667,0.42211113660722843,0.7659368483765266,0.4818863986549595,0.21986987538069017,0.10882128035381505,0.2982454858977643,0.29785522788203755,0.30677844767086754
1603000,Баевский муниципальный район,2016,-0.13196125907990314,0.08357718433378149,0.2681362646583284,0.3451766917827678,0.37019525264642417,0.08100910505229997,0.11033028971194418,0.42129629629629634,0.43041045135284417,0.6389969508989591,0.49136098140635026,0.2129167744646167,0.14352881929834033,0.35747577858762875,0.30371149195668173,0.37866492464004387
1603000,Баевский муниципальный район,2017,-0.07627118644067797,0.08226785824128507,0.260131153666819,0.3507130526946472,0.39564279876408953,0.02493890835784975,0.126389228373207,0.42746913580246915,0.3070127666232387,0.5626112653991313,0.4991811892924372,0.2115156826247231,0.18150212890774084,0.27109999034384435,0.2524460585345012,0.37047466853176014
1603000,Баевский муниципальный район,2018,-0.17070217917675545,0.08117821773477799,0.24216233772025555,0.4025052834289953,0.38997360738375747,0.03538312232784857,0.11119913682440025,0.4382716049382716,0.33941862911611254,0.46782612879170576,0.5058816079406578,0.20509225424755287,0.12278989849418426,0.2705837145592951,0.25583459623295085,0.3762949941224919
1603000,Баевский муниципальный район,2019,-0.14285714285714285,0.07924498457807186,0.2558144282186834,0.407878226940782,0.4039836204490849,0.051780452438720204,0.10391176131265888,0.4490740740740741,0.3476989682606617,0.4492866119612627,0.5182229201769569,0.1854455979355051,0.14547464837841306,0.2823604406090742,0.2620758483033932,0.37332034053827773
