oktmo,name,year,saldo,popsize,avgemployers,avgsalary,shoparea,foodseats,retailturnover,livarea,sportsvenue,servicesnum,roadslen,livestock,harvest,agrprod,hospitals,beforeschool,factoriescap
1703000,город Алейск,2014,-0.045314562252529694,0.06552088100094511,0.4238424234659716,0.30357969553715053,0.32752659153979374,0.2010893550089585,0.25325301469992184,0.45588235294117646,0.14169896365523363,0.49131919751296255,0.26152076110866807,0.17498323885988976,0.15826986277785612,0.11113961067195888,0.06533935653368496,0.4674988686184639,0.15388152787051074
1703000,город Алейск,2015,0.10206775186977562,0.06524263628816954,0.41082051556390786,0.27288182180942727,0.32690183878400086,0.21480119947991824,0.2310071682124147,0.45588235294117646,0.14230327687257055,0.43559254120073904,0.26263608650321724,0.1643731514136395,0.14725455367410778,0.08412018640576,0.02187267124529214,0.47812982684007205,0.1724269277579591
1703000,город Алейск,2016,0.10558732952045755,0.06560136500877276,0.3808667658741691,0.2786967321723471,0.3261827673455234,0.21362659953884747,0.21027250418477236,0.453781512605042,0.1524116657319125,0.4293768633586209,0.2611999104833595,0.15932865353206635,0.16159550111434823,0.07216698432738135,0.021753064658280585,0.4914680339918372,0.1696448760807456
1703000,город Алейск,2017,0.12142542894852618,0.06607737042649625,0.3666054103327152,0.28592447162624707,0.29063455702982044,0.32598044199629134,0.3481781743200692,0.45168067226890757,0.15131372890203584,0.45673257443242704,0.259318289412538,0.1752244800700163,0.14054692793470802,0.06391884109934978,0.021596360834224067,0.4891459131452164,0.12298875278861018
1703000,город Алейск,2018,0.14782226132864057,0.06662236213664345,0.3456813455731301,0.30586201138921204,0.2895238141714103,0.26070489400594316,0.3695302187362547,0.44957983193277307,0.16615549989152087,0.5284957527049711,0.41988903114803977,0.17097808875956555,0.16370813727622188,0.06224520604264268,0.042839391727973804,0.503873663955269,0.12020681135347173
1703000,город Алейск,2019,-0.08490981082270127,0.06725933557002224,0.344393794565605,0.32227419234508553,0.29413483024792336,0.3510958396509868,0.38184094509501554,0.45588235294117646,0.36101844751713125,0.4262709836233718,0.41591251018568187,0.15608800620769353,0.15521106075512653,0.05584318383841215,0.04243368515651329,0.49999943921137646,0.15051462859406878
1703000,город Алейск,2020,-0.18741750989881215,0.06662696122280502,0.3517941347979129,0.32502219479782335,0.3495223247461944,0.35840307989618,0.3946728926532139,0.4642857142857143,0.39124239465925115,0.41521799944051474,0.41986004729830223,0.14375402180951397,0.1593251487533661,0.05249933131970875,0.04283643463597906,0.4836007502792837,0.14418589994637412
1703000,город Алейск,2021,-0.10338759348878135,0.06538520795917852,0.35445084701109375,0.30876952929467083,0.37900502429496263,0.37533559802744726,0.4068697642428717,0.4747899159663866,0.3986726152794944,0.43848913272842377,0.42783375572979565,0.1428046712425746,0.15541706058243987,0.05533521876866624,0.04364995628975372,0.4980175506701055,0.11434519736518704
1703000,город Алейск,2022,-0.12802463704355477,0.06433201722817676,0.3459693317962876,0.2954551770995372,0.4030751361703221,0.3814802828964982,0.3875583449090893,0.5357142857142857,0.416300706728216,0.46521454479779667,0.43483789714115706,0.1296418907032122,0.14741149358351674,0.05091626704122315,0.044364557375709796,0.5027294734542093,0.12453282767968922
1705000,город Бийск,2014,0.2432908051033876,0.4914652458556485,0.3942046748494654,0.3104719036607559,0.41447314373770644,0.24711617847635112,0.34468103705117614,0.42016806722689076,0.14022890777849298,0.4805142514770102,0.2231377563300318,0.0319817663304191,0.2010963813023669,0.07799119696956382,0.08420512265208437,0.3046262938990382,0.09208980018619037
1705000,город Бийск,2015,-0.052353717553893536,0.4917480896545856,0.3606374153660674,0.2753335343735596,0.43307903027697675,0.25002587473824944,0.3153262040411416,0.4264705882352941,0.14305287783865825,0.4817721754513947,0.22300941189511791,0.03056302371529792,0.19051221655618894,0.06502674686851657,0.08705864433818195,0.3550769673657112,0.10485328395990018
1705000,город Бийск,2016,-0.032116146062472505,0.49107202398883343,0.35877625151906034,0.2780299732401644,0.43849846128528097,0.25594285691477714,0.3178692187254472,0.4327731092436975,0.1439769771698295,0.4921660889693328,0.22331643204523202,0.029689183786497497,0.2017691405002639,0.0554977688452925,0.09008444915390297,0.3667130980645318,0.10635177743351296
1705000,город Бийск,2017,-0.0774307083150022,0.4894209520568263,0.3494984928836053,0.2894614801527329,0.44099275365649554,0.26023337558196746,0.3669458636316276,0.4390756302521008,0.14446268654712793,0.49125708545775487,0.22406979475141842,0.028702918662887728,0.21862570503356532,0.05856462242287309,0.09621985746101254,0.36943056646238315,0.10226535171623004
1705000,город Бийск,2018,-0.047954245490541135,0.48661091041210114,0.3479228822314646,0.307070239106256,0.4542420073789302,0.26418524971142177,0.36206667449738456,0.4411764705882353,0.1805204133711024,0.4966781308790567,0.22536373502506182,0.028281121963351433,0.20445376710818636,0.05354133084424301,0.0967755001741732,0.37950473851610794,0.09498226606719583
1705000,город Бийск,2019,0.075230972283326,0.4836490989240438,0.34127330714151455,0.3234738261311072,0.4789109969434246,0.26899729003442907,0.39167822264304997,0.4453781512605042,0.3610368492692906,0.482039740190323,0.22674383663359096,0.0255057909626478,0.1717597553282323,0.047713693300873126,0.10031869197727589,0.36909560762422733,0.09945559869079876
1705000,город Бийск,2020,0.32116146062472506,0.4810851083889631,0.33979359839743095,0.31879883140231613,0.48510125860573283,0.23267611800247817,0.42192566990823904,0.45168067226890757,0.36741454034687115,0.42867230981056215,0.22795229027490874,0.032331187768102704,0.16997007969016997,0.047563222659801445,0.10381962535072584,0.3947823076208998,0.09596965203411022
