saldo,foodseats,sportsvenue,servicesnum,library,cultureorg
-0.13630731102850063,0.023688046647230322,0.1718213058419244,0.07063197026022305,0.06666666666666667,0.06666666666666667
-0.16728624535315986,0.013119533527696793,0.1718213058419244,0.055762081784386616,0.06666666666666667,0.06666666666666667
-0.048327137546468404,0.02478134110787172,0.06529209621993128,0.055762081784386616,0.06666666666666667,0.13333333333333333
-0.012391573729863693,0.023688046647230322,0.06529209621993128,0.055762081784386616,0.06666666666666667,0.13333333333333333
-0.042131350681536554,0.023688046647230322,0.06529209621993128,0.06319702602230483,0.06666666666666667,0.06666666666666667
-0.09045848822800495,0.007288629737609329,0.06529209621993128,0.05204460966542751,0.06666666666666667,0.06666666666666667
-0.1412639405204461,0.011661807580174927,0.19931271477663232,0.2527881040892193,0.6,0.5333333333333333
-0.24287484510532836,0.011661807580174927,0.19931271477663232,0.1970260223048327,0.6,0.6
-0.1809169764560099,0.019314868804664723,0.16838487972508592,0.19330855018587362,0.6,0.6
-0.19578686493184635,0.014577259475218658,0.16838487972508592,0.24907063197026022,0.13333333333333333,0.6
-0.15737298636926889,0.013119533527696793,0.16494845360824742,0.2342007434944238,0.13333333333333333,0.6
-0.24039653035935563,0.02040816326530612,0.14776632302405499,0.21189591078066913,0.06666666666666667,0.06666666666666667
-0.080545229244114,0.013119533527696793,0.14776632302405499,0.20446096654275092,0.06666666666666667,0.06666666666666667
-0.07063197026022305,0.014577259475218658,0.03436426116838488,0.15613382899628253,0.06666666666666667,0.06666666666666667
-0.06319702602230483,0.013119533527696793,0.03436426116838488,0.15985130111524162,0.13333333333333333,0.06666666666666667
-0.08426270136307311,0.013119533527696793,0.03436426116838488,0.15985130111524162,0.06666666666666667,0.06666666666666667
-0.04956629491945477,0.013119533527696793,0.03436426116838488,0.1524163568773234,0.06666666666666667,0.06666666666666667
-0.35192069392812886,0.16399416909620992,0.23711340206185566,0.3903345724907063,0.06666666666666667,0.2
-0.14250309789343246,0.1749271137026239,0.16838487972508592,0.3903345724907063,0.06666666666666667,0.13333333333333333
-0.15861214374225527,0.1749271137026239,0.16838487972508592,0.3903345724907063,0.06666666666666667,0.06666666666666667
-0.2949194547707559,0.1457725947521866,0.13402061855670103,0.379182156133829,0.13333333333333333,0.2
-0.22428748451053285,0.16399416909620992,0.13745704467353953,0.3754646840148699,0.06666666666666667,0.06666666666666667
-0.08674101610904585,0.16399416909620992,0.10652920962199312,0.3754646840148699,0.06666666666666667,0.06666666666666667
-0.08798017348203221,0.16399416909620992,0.10652920962199312,0.3754646840148699,0.06666666666666667,0.06666666666666667
-0.1127633209417596,0.0564868804664723,0.20962199312714777,0.12267657992565056,0.7333333333333333,0.8
-0.4114002478314746,0.0696064139941691,0.20962199312714777,0.10037174721189591,0.7333333333333333,0.8
0.07063197026022305,0.06705539358600583,0.20962199312714777,0.09293680297397769,0.13333333333333333,0.7333333333333333
0.10037174721189591,0.06705539358600583,0.21993127147766323,0.09293680297397769,0.13333333333333333,0.7333333333333333
-0.1895910780669145,0.06705539358600583,0.21993127147766323,0.08921933085501858,0.13333333333333333,0.7333333333333333
-0.057001239157372985,0.06705539358600583,0.21993127147766323,0.08550185873605948,0.06666666666666667,0.6666666666666666
-0.006195786864931847,0.06705539358600583,0.21993127147766323,0.09293680297397769,0.06666666666666667,0.5333333333333333
-0.08302354399008674,0.06705539358600583,0.1958762886597938,0.09293680297397769,0.06666666666666667,0.5333333333333333
-0.05328376703841388,0.048833819241982504,0.05154639175257732,0.08921933085501858,0.13333333333333333,0.13333333333333333
-0.04708798017348203,0.048833819241982504,0.05154639175257732,0.08550185873605948,0.13333333333333333,0.13333333333333333
-0.03965303593556382,0.048833819241982504,0.05154639175257732,0.08178438661710037,0.06666666666666667,0.06666666666666667
0.04460966542750929,0.048833819241982504,0.05154639175257732,0.08921933085501858,0.06666666666666667,0.06666666666666667
0.009913258983890954,0.048833819241982504,0.048109965635738834,0.08921933085501858,0.06666666666666667,0.06666666666666667
-0.05204460966542751,0.03644314868804665,0.041237113402061855,0.055762081784386616,0.5333333333333333,0.5333333333333333
-0.09913258983890955,0.03644314868804665,0.041237113402061855,0.055762081784386616,0.5333333333333333,0.5333333333333333
0.024783147459727387,0.03644314868804665,0.041237113402061855,0.055762081784386616,0.5333333333333333,0.5333333333333333
-0.027261462205700124,0.04008746355685131,0.041237113402061855,0.02973977695167286,0.5333333333333333,0.5333333333333333
0.03965303593556382,0.04008746355685131,0.041237113402061855,0.03345724907063197,0.5333333333333333,0.5333333333333333
0.06939281288723669,0.04008746355685131,0.024054982817869417,0.02973977695167286,0.06666666666666667,0.13333333333333333
0.048327137546468404,0.04008746355685131,0.024054982817869417,0.03345724907063197,0.06666666666666667,0.13333333333333333
-0.3358116480793061,0.19861516034985421,0.27147766323024053,0.26394052044609667,0.06666666666666667,0.9333333333333333
-0.04337050805452292,0.2230320699708455,0.27491408934707906,0.27137546468401486,0.06666666666666667,0.9333333333333333
-0.027261462205700124,0.2066326530612245,0.27491408934707906,0.2527881040892193,0.06666666666666667,0.06666666666666667
0.09789343246592318,0.2259475218658892,0.27491408934707906,0.25650557620817843,0.06666666666666667,0.06666666666666667
-0.19454770755885997,0.2259475218658892,0.29553264604810997,0.22676579925650558,0.06666666666666667,0.06666666666666667
-0.058240396530359353,0.14431486880466474,0.0859106529209622,0.1821561338289963,0.06666666666666667,0.13333333333333333
0.024783147459727387,0.15706997084548105,0.08247422680412371,0.18587360594795538,0.06666666666666667,0.13333333333333333
0.040892193308550186,0.15706997084548105,0.07903780068728522,0.1895910780669145,0.06666666666666667,0.06666666666666667
-0.008674101610904586,0.16909620991253643,0.07903780068728522,0.1895910780669145,0.06666666666666667,0.06666666666666667
-0.06071871127633209,0.16909620991253643,0.09965635738831616,0.17100371747211895,0.06666666666666667,0.06666666666666667
-0.17843866171003717,0.023688046647230322,0.140893470790378,0.09665427509293681,0.06666666666666667,0.06666666666666667
-0.15985130111524162,0.025145772594752185,0.14432989690721648,0.11152416356877323,0.06666666666666667,0.06666666666666667
-0.21189591078066913,0.025145772594752185,0.14432989690721648,0.11895910780669144,0.06666666666666667,0.06666666666666667
-0.07063197026022305,0.04774052478134111,0.14432989690721648,0.1524163568773234,0.06666666666666667,0.06666666666666667
0.048327137546468404,0.04774052478134111,0.14432989690721648,0.1895910780669145,0.06666666666666667,0.06666666666666667
0.04460966542750929,0.04336734693877551,0.14432989690721648,0.1970260223048327,0.06666666666666667,0.06666666666666667
0.0161090458488228,0.025145772594752185,0.05154639175257732,0.11152416356877323,0.06666666666666667,0.06666666666666667
0.022304832713754646,0.025145772594752185,0.05154639175257732,0.11895910780669144,0.06666666666666667,0.06666666666666667
0.07558859975216853,0.025145772594752185,0.05154639175257732,0.14869888475836432,0.06666666666666667,0.06666666666666667
0.12391573729863693,0.025145772594752185,0.05154639175257732,0.18587360594795538,0.06666666666666667,0.06666666666666667
0.15613382899628253,0.025145772594752185,0.05154639175257732,0.19330855018587362,0.06666666666666667,0.06666666666666667
-0.01982651796778191,0.005466472303206997,0.010309278350515464,0.0037174721189591076,0.06666666666666667,0.06666666666666667
-0.04584882280049566,0.010932944606413994,0.010309278350515464,0.0037174721189591076,0.06666666666666667,0.06666666666666667
-0.05328376703841388,0.010932944606413994,0.010309278350515464,0.007434944237918215,0.06666666666666667,0.06666666666666667
-0.06071871127633209,0.010932944606413994,0.010309278350515464,0.007434944237918215,0.06666666666666667,0.06666666666666667
-0.2936802973977695,0.15962099125364432,0.23367697594501718,0.4163568773234201,0.06666666666666667,0.6
-0.23667905824039653,0.17638483965014579,0.23711340206185566,0.4200743494423792,0.2,0.6
-0.24907063197026022,0.17638483965014579,0.23711340206185566,0.41263940520446096,0.2,0.6
-0.14250309789343246,0.18403790087463556,0.23367697594501718,0.37174721189591076,0.06666666666666667,0.13333333333333333
-0.05328376703841388,0.18403790087463556,0.23367697594501718,0.31970260223048325,0.06666666666666667,0.13333333333333333
-0.1524163568773234,0.09766763848396501,0.12027491408934708,0.39776951672862454,0.2,0.06666666666666667
-0.048327137546468404,0.09766763848396501,0.12027491408934708,0.3940520446096654,0.2,0.06666666666666667
0.05328376703841388,0.12026239067055394,0.12027491408934708,0.35687732342007433,0.06666666666666667,0.06666666666666667
0.03717472118959108,0.12026239067055394,0.12027491408934708,0.30111524163568776,0.06666666666666667,0.06666666666666667
-0.3073110285006196,0.025510204081632654,0.17869415807560138,0.12639405204460966,0.8666666666666667,0.8666666666666667
-0.4560099132589839,0.015306122448979591,0.17869415807560138,0.11524163568773234,0.8666666666666667,0.8666666666666667
-0.27757125154894674,0.015306122448979591,0.18900343642611683,0.12639405204460966,0.06666666666666667,0.6
0.24907063197026022,0.034256559766763846,0.18900343642611683,0.09293680297397769,0.06666666666666667,0.7333333333333333
-0.09913258983890955,0.027696793002915453,0.19243986254295534,0.08178438661710037,0.06666666666666667,0.7333333333333333
-0.1895910780669145,0.03935860058309038,0.1958762886597938,0.07063197026022305,0.06666666666666667,0.06666666666666667
-0.21933085501858737,0.03206997084548105,0.1958762886597938,0.07434944237918216,0.06666666666666667,0.06666666666666667
-0.1090458488228005,0.028425655976676383,0.06872852233676977,0.07806691449814127,0.06666666666666667,0.13333333333333333
-0.011152416356877323,0.014577259475218658,0.07216494845360824,0.07063197026022305,0.06666666666666667,0.13333333333333333
-0.03717472118959108,0.026239067055393587,0.07216494845360824,0.06319702602230483,0.06666666666666667,0.06666666666666667
-0.03593556381660471,0.011661807580174927,0.07216494845360824,0.06691449814126393,0.06666666666666667,0.06666666666666667
-0.6939281288723668,0.3892128279883382,0.35738831615120276,0.7546468401486989,0.06666666666666667,0.06666666666666667
-0.46964064436183395,0.3819241982507289,0.19931271477663232,0.7434944237918215,0.06666666666666667,0.06666666666666667
-0.10161090458488228,0.17018950437317784,0.17869415807560138,0.2342007434944238,0.06666666666666667,0.06666666666666667
-0.14745972738537794,0.1913265306122449,0.17869415807560138,0.2342007434944238,0.06666666666666667,0.06666666666666667
-0.1982651796778191,0.1913265306122449,0.17869415807560138,0.3308550185873606,0.06666666666666667,0.06666666666666667
-0.07187112763320942,0.1556122448979592,0.1134020618556701,0.26022304832713755,0.2,0.13333333333333333
0.04708798017348203,0.17018950437317784,0.11683848797250859,0.21933085501858737,0.06666666666666667,0.06666666666666667
0.042131350681536554,0.17674927113702624,0.11683848797250859,0.22304832713754646,0.06666666666666667,0.06666666666666667
-0.04584882280049566,0.17674927113702624,0.11683848797250859,0.31970260223048325,0.06666666666666667,0.06666666666666667
-0.1090458488228005,0.12755102040816327,0.13745704467353953,0.13011152416356878,0.06666666666666667,0.06666666666666667
-0.05204460966542751,0.09001457725947522,0.13745704467353953,0.11524163568773234,0.06666666666666667,0.06666666666666667
-0.22057001239157373,0.11042274052478133,0.13402061855670103,0.10408921933085502,0.06666666666666667,0.06666666666666667
-0.14374225526641884,0.0706997084548105,0.048109965635738834,0.11895910780669144,0.13333333333333333,0.13333333333333333
-0.04956629491945477,0.0706997084548105,0.048109965635738834,0.08550185873605948,0.13333333333333333,0.13333333333333333
-0.028500619578686492,0.04774052478134111,0.044673539518900345,0.10780669144981413,0.06666666666666667,0.06666666666666667
-0.009913258983890954,0.020043731778425656,0.03436426116838488,0.08550185873605948,0.06666666666666667,0.06666666666666667
-0.10161090458488228,0.027696793002915453,0.030927835051546393,0.07434944237918216,0.06666666666666667,0.06666666666666667
-0.05452292441140025,0.027696793002915453,0.010309278350515464,0.011152416356877323,0.06666666666666667,0.06666666666666667
-0.06567534076827757,0.027696793002915453,0.010309278350515464,0.022304832713754646,0.06666666666666667,0.06666666666666667
-0.03841387856257745,0.009839650145772596,0.020618556701030927,0.0037174721189591076,0.06666666666666667,0.06666666666666667
0.0,0.030247813411078718,0.020618556701030927,0.007434944237918215,0.06666666666666667,0.06666666666666667
-0.12143742255266418,0.017128279883381923,0.18213058419243985,0.1449814126394052,0.06666666666666667,0.6
-0.18835192069392812,0.018950437317784258,0.18213058419243985,0.1449814126394052,0.06666666666666667,0.6
-0.1623296158612144,0.018950437317784258,0.18213058419243985,0.15613382899628253,0.06666666666666667,0.6
-0.13011152416356878,0.04081632653061224,0.18213058419243985,0.16728624535315986,0.06666666666666667,0.06666666666666667
-0.04337050805452292,0.06341107871720117,0.18213058419243985,0.17472118959107807,0.06666666666666667,0.06666666666666667
-0.12019826517967781,0.018950437317784258,0.054982817869415807,0.12267657992565056,0.06666666666666667,0.13333333333333333
-0.06567534076827757,0.018950437317784258,0.054982817869415807,0.1412639405204461,0.06666666666666667,0.13333333333333333
-0.009913258983890954,0.02259475218658892,0.054982817869415807,0.1412639405204461,0.06666666666666667,0.06666666666666667
-0.012391573729863693,0.052478134110787174,0.054982817869415807,0.1524163568773234,0.06666666666666667,0.06666666666666667
-0.4795539033457249,0.1228134110787172,0.10309278350515463,0.137546468401487,0.06666666666666667,0.6
-0.4473358116480793,0.13010204081632654,0.10309278350515463,0.1412639405204461,0.06666666666666667,0.3333333333333333
-0.23667905824039653,0.10386297376093294,0.10309278350515463,0.15613382899628253,0.06666666666666667,0.2
-0.241635687732342,0.13884839650145772,0.09621993127147767,0.12267657992565056,0.06666666666666667,0.2
-0.16852540272614622,0.14759475218658893,0.09621993127147767,0.1412639405204461,0.06666666666666667,0.2
-0.09913258983890955,0.07653061224489796,0.01718213058419244,0.11152416356877323,0.06666666666666667,0.06666666666666667
0.004956629491945477,0.05102040816326531,0.01718213058419244,0.11524163568773234,0.06666666666666667,0.06666666666666667
-0.06691449814126393,0.08600583090379009,0.013745704467353952,0.10037174721189591,0.06666666666666667,0.06666666666666667
-0.021065675340768277,0.09475218658892129,0.013745704467353952,0.11524163568773234,0.06666666666666667,0.06666666666666667
-0.21685254027261464,0.0641399416909621,0.1718213058419244,0.08550185873605948,0.8,1.0
-0.3506815365551425,0.0641399416909621,0.1718213058419244,0.08921933085501858,0.8,1.0
-0.3073110285006196,0.0641399416909621,0.1718213058419244,0.09293680297397769,0.13333333333333333,1.0
-0.011152416356877323,0.03279883381924198,0.17525773195876287,0.08921933085501858,0.13333333333333333,1.0
0.12143742255266418,0.043002915451895045,0.17525773195876287,0.08550185873605948,0.13333333333333333,0.06666666666666667
0.09169764560099132,0.060495626822157436,0.17525773195876287,0.08550185873605948,0.13333333333333333,0.06666666666666667
0.13135068153655513,0.060495626822157436,0.17525773195876287,0.08921933085501858,0.06666666666666667,0.06666666666666667
0.021065675340768277,0.03279883381924198,0.041237113402061855,0.08550185873605948,0.13333333333333333,0.06666666666666667
0.080545229244114,0.03279883381924198,0.041237113402061855,0.08178438661710037,0.13333333333333333,0.06666666666666667
0.06567534076827757,0.03279883381924198,0.041237113402061855,0.08178438661710037,0.13333333333333333,0.06666666666666667
0.06319702602230483,0.03279883381924198,0.041237113402061855,0.08550185873605948,0.06666666666666667,0.06666666666666667
-0.04708798017348203,0.28024781341107874,0.2646048109965636,0.21561338289962825,0.06666666666666667,0.13333333333333333
0.0012391573729863693,0.29846938775510207,0.2646048109965636,0.18587360594795538,0.06666666666666667,0.13333333333333333
-0.04460966542750929,0.3075801749271137,0.2646048109965636,0.20074349442379183,0.06666666666666667,0.06666666666666667
0.06071871127633209,0.27733236151603496,0.11683848797250859,0.21561338289962825,0.06666666666666667,0.13333333333333333
0.10161090458488228,0.2955539358600583,0.11683848797250859,0.18587360594795538,0.06666666666666667,0.13333333333333333
0.0322180916976456,0.30466472303207,0.11683848797250859,0.20074349442379183,0.06666666666666667,0.06666666666666667
-0.2527881040892193,0.006924198250728863,0.061855670103092786,0.04460966542750929,0.13333333333333333,0.9333333333333333
-0.3159851301115242,0.006924198250728863,0.061855670103092786,0.048327137546468404,0.06666666666666667,0.06666666666666667
-0.2899628252788104,0.033527696793002916,0.061855670103092786,0.055762081784386616,0.06666666666666667,0.06666666666666667
-0.12267657992565056,0.033527696793002916,0.061855670103092786,0.04460966542750929,0.06666666666666667,0.06666666666666667
-0.08674101610904585,0.002551020408163265,0.01718213058419244,0.04460966542750929,0.13333333333333333,0.13333333333333333
-0.07806691449814127,0.002551020408163265,0.01718213058419244,0.048327137546468404,0.06666666666666667,0.06666666666666667
-0.09789343246592318,0.029154518950437316,0.01718213058419244,0.055762081784386616,0.06666666666666667,0.06666666666666667
-0.03841387856257745,0.029154518950437316,0.01718213058419244,0.04460966542750929,0.06666666666666667,0.06666666666666667
-0.2255266418835192,0.018221574344023325,0.12027491408934708,0.10037174721189591,0.06666666666666667,0.06666666666666667
-0.08178438661710037,0.018221574344023325,0.12027491408934708,0.10780669144981413,0.06666666666666667,0.06666666666666667
0.009913258983890954,0.018221574344023325,0.11683848797250859,0.10408921933085502,0.06666666666666667,0.06666666666666667
-0.14745972738537794,0.018221574344023325,0.030927835051546393,0.10780669144981413,0.06666666666666667,0.3333333333333333
-0.030978934324659233,0.018221574344023325,0.030927835051546393,0.10037174721189591,0.06666666666666667,0.06666666666666667
-0.01982651796778191,0.018221574344023325,0.030927835051546393,0.10408921933085502,0.06666666666666667,0.06666666666666667
0.04337050805452292,0.018221574344023325,0.030927835051546393,0.10037174721189591,0.06666666666666667,0.06666666666666667
-0.1970260223048327,0.15051020408163265,0.3642611683848797,0.23048327137546468,0.06666666666666667,0.13333333333333333
-0.5006195786864932,0.152332361516035,0.2646048109965636,0.21189591078066913,0.06666666666666667,0.13333333333333333
-0.22428748451053285,0.11370262390670553,0.13745704467353953,0.22676579925650558,0.13333333333333333,0.06666666666666667
-0.05452292441140025,0.11370262390670553,0.13745704467353953,0.26394052044609667,0.13333333333333333,0.13333333333333333
0.021065675340768277,0.1315597667638484,0.13058419243986255,0.22304832713754646,0.06666666666666667,0.13333333333333333
-0.2664188351920694,0.1326530612244898,0.09278350515463918,0.20074349442379183,0.06666666666666667,0.13333333333333333
-0.006195786864931847,0.014577259475218658,0.010309278350515464,0.0037174721189591076,0.06666666666666667,0.06666666666666667
0.07434944237918216,0.19096209912536444,0.21993127147766323,0.22676579925650558,0.06666666666666667,0.2
0.013630731102850062,0.19533527696793002,0.21993127147766323,0.241635687732342,0.06666666666666667,0.2
0.07311028500619579,0.20699708454810495,0.21993127147766323,0.2899628252788104,0.06666666666666667,0.13333333333333333
0.027261462205700124,0.21137026239067055,0.21993127147766323,0.18587360594795538,0.06666666666666667,0.06666666666666667
-0.006195786864931847,0.02696793002915452,0.010309278350515464,0.0037174721189591076,0.06666666666666667,0.06666666666666667
0.05947955390334572,0.15014577259475217,0.09278350515463918,0.35315985130111527,0.26666666666666666,0.2
0.17472118959107807,0.15670553935860057,0.09278350515463918,0.15613382899628253,0.06666666666666667,0.06666666666666667
0.10161090458488228,0.16107871720116618,0.09278350515463918,0.17843866171003717,0.06666666666666667,0.06666666666666667
0.16852540272614622,0.1727405247813411,0.09278350515463918,0.22304832713754646,0.06666666666666667,0.06666666666666667
0.08550185873605948,0.17711370262390672,0.09278350515463918,0.13011152416356878,0.06666666666666667,0.06666666666666667
-0.16356877323420074,0.08782798833819241,0.29553264604810997,0.46096654275092935,0.8,0.6
-0.21313506815365552,0.09839650145772595,0.29896907216494845,0.5018587360594795,0.8,0.6
-0.2812887236679058,0.09839650145772595,0.3024054982817869,0.5278810408921933,0.8,0.6
-0.23048327137546468,0.15597667638483964,0.30584192439862545,0.49070631970260226,0.8,0.6
-0.32589838909541513,0.16545189504373178,0.30927835051546393,0.4758364312267658,0.8,0.6
-0.23667905824039653,0.1661807580174927,0.10652920962199312,0.45353159851301117,0.06666666666666667,0.06666666666666667
-0.061957868649318466,0.1683673469387755,0.12714776632302405,0.3903345724907063,0.06666666666666667,0.06666666666666667
-0.061957868649318466,0.006559766763848397,0.037800687285223365,0.04460966542750929,0.13333333333333333,0.06666666666666667
-0.07311028500619579,0.006559766763848397,0.037800687285223365,0.06319702602230483,0.13333333333333333,0.06666666666666667
-0.05080545229244114,0.08381924198250729,0.17525773195876287,0.4275092936802974,0.2,0.06666666666666667
-0.16604708798017348,0.12973760932944606,0.17525773195876287,0.38661710037174724,0.2,0.06666666666666667
-0.08550185873605948,0.11224489795918367,0.06872852233676977,0.3754646840148699,0.06666666666666667,0.06666666666666667
0.008674101610904586,0.11443148688046648,0.09278350515463918,0.32342007434944237,0.06666666666666667,0.06666666666666667
-0.0037174721189591076,0.06559766763848396,0.01718213058419244,0.01486988847583643,0.06666666666666667,0.06666666666666667
-0.042131350681536554,0.029154518950437316,0.01718213058419244,0.022304832713754646,0.06666666666666667,0.06666666666666667
-0.08426270136307311,0.03935860058309038,0.140893470790378,0.07434944237918216,0.6666666666666666,0.8666666666666667
-0.06567534076827757,0.03935860058309038,0.140893470790378,0.09293680297397769,0.6,0.8666666666666667
-0.19578686493184635,0.05029154518950437,0.140893470790378,0.09293680297397769,0.06666666666666667,0.8666666666666667
-0.1090458488228005,0.04154518950437318,0.140893470790378,0.08550185873605948,0.06666666666666667,0.8666666666666667
-0.11524163568773234,0.04154518950437318,0.140893470790378,0.07806691449814127,0.06666666666666667,0.8666666666666667
-0.024783147459727387,0.04154518950437318,0.140893470790378,0.08550185873605948,0.06666666666666667,0.13333333333333333
-0.06815365551425032,0.04518950437317784,0.140893470790378,0.08921933085501858,0.06666666666666667,0.06666666666666667
-0.0012391573729863693,0.030612244897959183,0.041237113402061855,0.08178438661710037,0.06666666666666667,0.2
-0.012391573729863693,0.030612244897959183,0.041237113402061855,0.07434944237918216,0.06666666666666667,0.2
0.07187112763320942,0.030612244897959183,0.044673539518900345,0.08178438661710037,0.06666666666666667,0.13333333333333333
-0.007434944237918215,0.034256559766763846,0.044673539518900345,0.08178438661710037,0.06666666666666667,0.06666666666666667
0.05328376703841388,0.10131195335276968,0.23711340206185566,0.07806691449814127,0.9333333333333333,0.8666666666666667
0.3345724907063197,0.10495626822157435,0.23711340206185566,0.09293680297397769,0.9333333333333333,0.9333333333333333
0.09417596034696406,0.10422740524781342,0.23711340206185566,0.08178438661710037,0.26666666666666666,0.9333333333333333
0.1449814126394052,0.14941690962099125,0.23711340206185566,0.1412639405204461,0.26666666666666666,0.9333333333333333
0.03841387856257745,0.15779883381924198,0.23711340206185566,0.17100371747211895,0.26666666666666666,0.9333333333333333
0.15613382899628253,0.14978134110787172,0.2268041237113402,0.20817843866171004,0.06666666666666667,0.06666666666666667
0.1127633209417596,0.060495626822157436,0.23024054982817868,0.21189591078066913,0.06666666666666667,0.06666666666666667
0.0161090458488228,0.014577259475218658,0.037800687285223365,0.007434944237918215,0.06666666666666667,0.13333333333333333
0.0161090458488228,0.06997084548104957,0.048109965635738834,0.055762081784386616,0.2,0.2
-0.03841387856257745,0.06997084548104957,0.048109965635738834,0.07806691449814127,0.2,0.2
0.04708798017348203,0.06997084548104957,0.044673539518900345,0.08921933085501858,0.06666666666666667,0.06666666666666667
0.0024783147459727386,0.018950437317784258,0.044673539518900345,0.09293680297397769,0.06666666666666667,0.06666666666666667
-0.03841387856257745,0.22667638483965014,0.23367697594501718,0.6096654275092936,0.06666666666666667,0.06666666666666667
-0.3184634448574969,0.22667638483965014,0.23367697594501718,0.6133828996282528,0.06666666666666667,0.06666666666666667
0.14002478314745972,0.025510204081632654,0.010309278350515464,0.011152416356877323,0.13333333333333333,0.2
0.023543990086741014,0.03644314868804665,0.020618556701030927,0.01858736059479554,0.06666666666666667,0.06666666666666667
0.027261462205700124,0.03644314868804665,0.020618556701030927,0.01486988847583643,0.06666666666666667,0.06666666666666667
0.008674101610904586,0.03644314868804665,0.020618556701030927,0.011152416356877323,0.06666666666666667,0.06666666666666667
-0.0644361833952912,0.1588921282798834,0.10996563573883161,0.5204460966542751,0.26666666666666666,0.2
0.09169764560099132,0.19169096209912537,0.10996563573883161,0.4721189591078067,0.26666666666666666,0.2
0.11400247831474597,0.1282798833819242,0.10996563573883161,0.5539033457249071,0.26666666666666666,0.2
0.09417596034696406,0.1282798833819242,0.10996563573883161,0.45353159851301117,0.06666666666666667,0.06666666666666667
-0.17843866171003717,0.15379008746355685,0.10996563573883161,0.4423791821561338,0.06666666666666667,0.06666666666666667
0.05328376703841388,0.025510204081632654,0.003436426116838488,0.007434944237918215,0.06666666666666667,0.06666666666666667
