oktmo,name,year,saldo,popsize,avgemployers,avgsalary,shoparea,foodseats,retailturnover,livarea,sportsvenue,servicesnum,roadslen,livestock,harvest,agrprod,hospitals,beforeschool
1603000,Баевский муниципальный район,2020,-0.1684729064039409,0.058631122198484625,0.21865273436094224,0.38198783277553133,0.35277549479537695,0.05078036149364815,0.10079286614957661,0.48721269019100033,0.4050297748444893,0.42209310452708865,0.5409839133386906,0.1905265976676824,0.1521100832887434,0.36370262846392326,0.2674437026140093,0.29913543668831033
1603000,Баевский муниципальный район,2022,-0.1270935960591133,0.055074906118549385,0.21932854107362842,0.32783372751532264,0.3674812299626731,0.04324742122822491,0.1054824236324989,0.5228229200388474,0.431182763558698,0.4044130933905908,0.5759155333302022,0.18861168852838334,0.2088128095088757,0.4013058747960481,0.28471268521864834,0.283590775781058
1605000,Благовещенский муниципальный район,2014,-0.28866995073891627,0.1953994771831584,0.4141906784261883,0.39542103227755687,0.5078149015727214,0.20036707130249223,0.12105307926759182,0.39818711557138237,0.2825626253675341,0.5361613857114609,0.13894467088428888,0.19325270350005994,0.1508121709818424,0.12401063616095555,0.21399612916369562,0.3569071447123002
1605000,Благовещенский муниципальный район,2015,-0.2650246305418719,0.19325645891110788,0.4105168403315132,0.36461996089788296,0.5158999089813434,0.19334533727746767,0.11890050015939803,0.4046617028164454,0.28876795807150396,0.5634496623422783,0.14048542646982945,0.18608982846565023,0.14576688601347335,0.136071130658784,0.21636912936006591,0.3734844141238169
1605000,Благовещенский муниципальный район,2016,-0.05812807881773399,0.19067554836055786,0.40265391127421146,0.37115253640335116,0.5485203136297506,0.19596238505926014,0.1419548021724387,0.407898996438977,0.29267660957955277,0.5667499636689638,0.14238698292262056,0.18826124839341826,0.17055295825935612,0.15498701879115756,0.21929781829569575,0.3913300988299915
1605000,Благовещенский муниципальный район,2017,-0.04334975369458128,0.18972678175714228,0.38727860515272594,0.388514417312799,0.551075366026537,0.196942334040358,0.243772943628788,0.41113629006150854,0.2941401973250373,0.6174117832193725,0.14309901742247838,0.18022619969398493,0.1437699367821352,0.14998836408715902,0.22039446076374317,0.3900050728972746
1605000,Благовещенский муниципальный район,2018,-0.2748768472906404,0.18883109300566606,0.3639403608379222,0.42078757314056026,0.5847886512484783,0.25779129304633286,0.2523154510669339,0.4176108773065717,0.32383134499049354,0.5984974020176216,0.1521329091572117,0.15288234101425494,0.13540213172359658,0.14325793294290232,0.2214398650785285,0.3841607893114411
1605000,Благовещенский муниципальный район,2019,-0.11527093596059114,0.18606440997332838,0.38847924886282525,0.4482782880937828,0.64491817710082,0.28562676769258066,0.2862135022823308,0.4240854645516348,0.1914445935120214,0.607396753630849,0.15439504805032814,0.14196932642404428,0.14614996666160238,0.14630585281899386,0.22473256311510484,0.3904308229523975
1605000,Благовещенский муниципальный район,2020,-0.0896551724137931,0.18412706837754275,0.38353734827835934,0.45670053643693365,0.6581910707955796,0.3007594628877291,0.31461754519496077,0.4321786986079637,0.23215071405813467,0.6182678407915486,0.1560195563391252,0.12996292483660113,0.13165379089074034,0.15702110481760223,0.2270971461516287,0.39425703054680666
1605000,Благовещенский муниципальный район,2021,-0.21083743842364533,0.18159923567893207,0.37993562442197204,0.4336590484023403,0.6638875183152849,0.313143459914506,0.30412623036113384,0.4435092262868242,0.24845900509924476,0.613246335215245,0.16570269687161063,0.1278655170973395,0.14615513858057771,0.176242829470694,0.23025830258302582,0.3928873559725863
1605000,Благовещенский муниципальный район,2022,-0.15566502463054188,0.1777046482928836,0.379564425303472,0.37082488350820225,0.9006958983278238,0.19267397054109694,0.2634261630461902,0.4629329880220136,0.25724509526504435,0.6174020431425259,0.16933424865863403,0.12292428503211485,0.1431809246790576,0.1368800291795139,0.2353046594982079,0.40237389791486794
1606000,Бурлинский муниципальный район,2015,-0.10837438423645321,0.07154230968272714,0.33351253866686537,0.2807124340201111,0.18915350408515416,0.06762610948659688,0.0726582635204953,0.4240854645516348,0.4149179403112251,0.21908157448270968,0.23109485287612347,0.20821110202225937,0.1234328451822086,0.1641143484177062,0.3896503755912084,0.5033567352857449
1606000,Бурлинский муниципальный район,2017,-0.002955665024630542,0.06931967463276761,0.30504495847002305,0.28050913735848,0.21262468182114605,0.03865538371625496,0.09205520296615172,0.43541599223049526,0.4282216836117859,0.17850482220070263,0.24348329863130244,0.21295053223568608,0.13368661807015372,0.1432141277904764,0.40214395099540584,0.5090163913282367
1606000,Бурлинский муниципальный район,2018,-0.1497536945812808,0.06889505181725296,0.2886377472767557,0.310657773008296,0.2114871973490387,0.0659030944859435,0.09615184332224624,0.44512787309809,0.4308609543890543,0.16763133893773227,0.2483235722705688,0.18970589830838966,0.12437695087179991,0.11508800693969605,0.37933359013867485,0.4910649476714057
1606000,Бурлинский муниципальный район,2019,-0.17044334975369457,0.06741550669444407,0.27435706803262294,0.32926595110053836,0.201176705129326,0.0673494472140574,0.0925370495414172,0.45807704758821627,0.23777113288091797,0.14683738863127183,0.25377344498155563,0.16005435048941277,0.1347463525603648,0.11460992783758255,0.3876586950103336,0.5018421825233614
1606000,Бурлинский муниципальный район,2020,-0.15270935960591134,0.06557768607104471,0.25748576882023366,0.3452098076067557,0.20662439867871188,0.05107641757732596,0.07937746286931589,0.4710262220783425,0.23538155384414092,0.1383731431666151,0.26489523593780745,0.13912533021856752,0.12387335786342407,0.10832522978290424,0.39852286523674624,0.5159063553844472
1606000,Бурлинский муниципальный район,2021,-0.14187192118226602,0.063846021151524,0.24575313324128742,0.339262726062588,0.20923519052726006,0.052461738681730215,0.06933182777186571,0.48721269019100033,0.30685645840674636,0.12920561033308678,0.2733669001344898,0.12620985339224447,0.15797209223609124,0.15313864073998595,0.40933180920710793,0.5469663355089922
1606000,Бурлинский муниципальный район,2022,-0.16551724137931034,0.061915314287230794,0.23936107651265257,0.30848447261173795,0.2143776612535894,0.0540976544507383,0.06449757404716637,0.5875687924894787,0.3356024544859792,0.13323463225838986,0.2818913073289965,0.12336929004748814,0.1527721141888985,0.11143035769535166,0.42209601371624517,0.4525588359097421
1607000,Быстроистокский муниципальный район,2014,-0.12512315270935961,0.06345457199347142,0.27899659533210724,0.31949994935117276,0.3411255460086339,0.042228298731433696,0.06462115333473156,0.40142440919391387,0.4490901029235573,0.8190168554874898,0.4273426845482256,0.2057444685282312,0.2673906430592146,0.19709030272432465,0.21965704726056043,0.49964053155537647
1607000,Быстроистокский муниципальный район,2015,-0.19113300492610838,0.062220511935881954,0.27492748654693255,0.28185092783342663,0.3180866285148974,0.0669913069233436,0.07558470884023147,0.41437358368404015,0.4102891585970685,0.7557122897143502,0.37242667644953137,0.20039516968207177,0.2865063741644698,0.2252273405633377,0.2240136489656643,0.43532769120843706
1607000,Быстроистокский муниципальный район,2017,-0.04926108374384237,0.05941402051458977,0.26080593406776564,0.2861907357626802,0.35524446542958193,0.045100105981846106,0.06707366678508864,0.4192295241178375,0.429669651515724,0.6664498965415312,0.3793692438034532,0.1756275363906271,0.34653572733490384,0.226803143985358,0.23459519821328867,0.3930094041233681
1607000,Быстроистокский муниципальный район,2018,-0.1123152709359606,0.05861121800400738,0.24664958241134413,0.311667731634887,0.3520071114785306,0.04571784571739098,0.06549912488166129,0.42894140498543215,0.4355548708765348,0.6052055727203719,0.3911548412711099,0.1524263952790297,0.31195234087495505,0.24395613614601885,0.23780846728548788,0.396621851895025
1607000,Быстроистокский муниципальный район,2019,-0.04729064039408867,0.05727763697403166,0.25193872846147786,0.3302289313264649,0.35870878248303156,0.04678228299170994,0.06915394140162867,0.4370346390417611,0.3524106222930197,0.619296424118124,0.40026200252391814,0.15290340354361984,0.3259773372267085,0.26948705463792816,0.24334530290744816,0.4058563002016276
1607000,Быстроистокский муниципальный район,2020,-0.019704433497536946,0.056435026074494764,0.2538591076830985,0.33819751148163824,0.3631357810022924,0.04748077228631929,0.10656477740506393,0.4435092262868242,0.4102712105917274,0.6285429143442,0.4154112892186572,0.14482692869856534,0.29473675350132233,0.3470700928069037,0.24697860333881966,0.43949965364475685
1607000,Быстроистокский муниципальный район,2021,-0.060098522167487685,0.05561231936943512,0.25621325045464194,0.3306302052589464,0.3490681743504568,0.05487529299479276,0.10434284316769166,0.4548397539656847,0.41634060096554915,0.5488402143248137,0.42185223809244565,0.14281605282787282,0.2648442911941385,0.44818982377797145,0.25063230732522074,0.3666915589152499
1607000,Быстроистокский муниципальный район,2022,-0.10049261083743842,0.054325181459906315,0.2484164371163183,0.31473697055776795,0.36102079715800334,0.06576639782892556,0.09096297231808118,0.5147296859825187,0.4371333805936434,0.3340694057300497,0.43184727157924757,0.13953502130606743,0.2671162469525368,0.399820045511158,0.2565705911089399,0.3677383426589136
1608000,Волчихинский муниципальный район,2014,-0.2798029556650246,0.12189992171016839,0.31752564299106073,0.33974924240127263,0.364807629889611,0.2747723895576606,0.09678010723626039,0.4046617028164454,0.33604762464043963,0.7105605331992918,0.41396242636103187,0.24109763377984775,0.14863742579977354,0.18481208529893203,0.21439068197899092,0.2643428354224226
1608000,Волчихинский муниципальный район,2015,-0.11330049261083744,0.11970382558617852,0.31694907861464505,0.3083346739338131,0.3971766039891088,0.2984676119184361,0.0830103042165507,0.4095176432502428,0.24302067106575886,0.7235965345566228,0.42155701471739493,0.2324031179647391,0.1363682127761795,0.26469882203081124,0.21832391087462588,0.296068391421327
1608000,Волчихинский муниципальный район,2016,-0.12610837438423644,0.1186024601584374,0.31496416936413196,0.3015402933627068,0.41562597341909024,0.30123923999957625,0.1259046704855089,0.41437358368404015,0.24527740810966778,0.7303159921945954,0.425471674845113,0.21772519116434835,0.13276901729670074,0.2775458558546625,0.22035130901767733,0.3241931848435205
1608000,Волчихинский муниципальный район,2017,-0.19901477832512315,0.11746128634174174,0.3037595030365026,0.31768662322109775,0.4196639121576851,0.3041658751825816,0.15889747773425963,0.4224668177403691,0.24766035626798583,0.7374112447170462,0.4296052677096272,0.18837755907962198,0.12304264931535322,0.23857550147461054,0.2224920921825576,0.3207164519392198
1608000,Волчихинский муниципальный район,2018,-0.21576354679802956,0.11559692679237271,0.3162991884882061,0.34029341222366544,0.426432296438022,0.3090714948190567,0.19388773254787303,0.4321786986079637,0.2516546488761075,0.7493042918252073,0.43653398723131714,0.1564921397376405,0.10536864351684556,0.23879619613566438,0.22608046834643863,0.30030267451270226
1608000,Волчихинский муниципальный район,2019,-0.15172413793103448,0.11334775281644352,0.3124914867489748,0.3559450471010191,0.4416573180061197,0.3152044400744805,0.20106571108144855,0.4386532858530269,0.2514105446242626,0.7496171598468467,0.44519618704818775,0.15538887509115212,0.11491598325741693,0.23427793074968048,0.2305666120346523,0.2929857042212138
1608000,Волчихинский муниципальный район,2020,-0.03251231527093596,0.11181512984169531,0.2992342170220063,0.364409979665013,0.44771100817756776,0.3088740421541967,0.22270363341976174,0.4435092262868242,0.25485656822885555,0.7598919811798213,0.44115684693167534,0.13336635807154798,0.1037851387266781,0.2794906984120728,0.2337269328902866,0.2909687437292174
1608000,Волчихинский муниципальный район,2021,-0.10541871921182266,0.11079338119186316,0.28722235235629107,0.3495340760543571,0.45185593910665767,0.11420867906505283,0.22708667163175406,0.4499838135318873,0.26256536004362063,0.7520085299225384,0.4467085859817558,0.1303128343317265,0.11399331344233332,0.3914065988309243,0.23588238816695611,0.29412043387092374
1608000,Волчихинский муниципальный район,2022,-0.10541871921182266,0.10914796778174388,0.2764391332087167,0.3170764246736061,0.4586676996621529,0.1159303830592254,0.21599613740326382,0.496924571058595,0.2665235515998068,0.7633451122227506,0.4534427498212472,0.11047942707456283,0.10870399213064809,0.2879693631251897,0.2394383320162908,0.2800135266348799
1609000,Егорьевский муниципальный район,2015,-0.04532019704433497,0.08954897095314553,0.3032909140999496,0.28374604936042763,0.30314819728899767,0.15294004969912545,0.1287065464927478,0.4321786986079637,0.4243014738446472,0.21187633199534536,0.6056316863035089,0.21213424833522046,0.1340557390046972,0.20144420134213054,0.27238645624953695,0.33144753984259273
1609000,Егорьевский муниципальный район,2016,-0.0049261083743842365,0.08871299478510104,0.2969249397105629,0.28939722793834777,0.3060048776314114,0.15438126174475328,0.13155547182382918,0.4370346390417611,0.4282998274236185,0.2324705684382795,0.6113387831903717,0.20603383428799138,0.1252287520962605,0.22720215597290064,0.25531373868820584,0.34509935037113637
1609000,Егорьевский муниципальный район,2017,-0.06600985221674877,0.08783721022810206,0.29012585677256886,0.2960988102964404,0.3015867732468785,0.15592052653441318,0.19021573998001265,0.4435092262868242,0.38525784208992914,0.23478842590741258,0.6174341619486713,0.18637667861015117,0.11006688608474428,0.17523524083403258,0.2578593549361734,0.3467679396016542
1609000,Егорьевский муниципальный район,2018,-0.09064039408866995,0.08671594060588368,0.28518978879951373,0.3254190593796965,0.27660921087829227,0.17853706836271746,0.20133143711981222,0.4499838135318873,0.4107782846557864,0.24733730140870425,0.6254178171414276,0.15096622498414958,0.1046987465724079,0.18164102823026565,0.2611935730680949,0.34407116347984995
1609000,Егорьевский муниципальный район,2019,-0.19704433497536947,0.08566765303008188,0.2874666253681956,0.3455281514150826,0.28286585030220696,0.18072176916827115,0.20374146503765755,0.4629329880220136,0.4088747659110602,0.25036388858517383,0.6330708542470925,0.14913129600555536,0.11282275725301741,0.21211430938069503,0.2643897149938042,0.3525213999903984
1609000,Егорьевский муниципальный район,2020,-0.1980295566502463,0.08361088626743275,0.2850619216180712,0.3516185136856605,0.2957944477265386,0.16736283575948524,0.21156440432831822,0.47588216251213983,0.41893278665637274,0.28612142563738713,0.2946415935466629,0.14770648978122042,0.1037166053326127,0.24006550762467235,0.2708935089668306,0.35622831451671033
1609000,Егорьевский муниципальный район,2021,-0.17044334975369457,0.08146786799538222,0.28076241650928685,0.3358656194947789,0.30150517239636154,0.17176532748929335,0.16162112749258276,0.4904499838135319,0.42995284448600124,0.29364787082680616,0.30239216238089794,0.14799518807998066,0.12180909121928232,0.31446401471190943,0.27801938268588644,0.35540801573961267
1609000,Егорьевский муниципальный район,2022,-0.06206896551724138,0.07902628680617295,0.2764524110376496,0.3091513930408565,0.312850775010697,0.1770721565142333,0.12203199281515648,0.5406280349627711,0.44323658613412886,0.30272035982556905,0.3117348133553057,0.13921312936703242,0.12618113939736242,0.21088121435056728,0.2866090168751574,0.37689440177479505
1610000,Ельцовский муниципальный район,2014,0.03152709359605911,0.040518305224187576,0.2599773719873239,0.33002533976627657,0.17411571497921005,0.20207166365290063,0.11393179368429034,0.4710262220783425,0.17582682758968815,0.18323416234022671,0.42588591400530845,0.22509240399789265,0.18611466406412522,0.17616998481543647,0.34399869002783695,0.27918018617455304
1610000,Ельцовский муниципальный район,2015,0.017733990147783252,0.04047849683523308,0.2473978768151243,0.3022709954959672,0.1742869482671752,0.20227039008822553,0.11448225859616358,0.47426351570087405,0.17599974366337087,0.18341436312272819,0.4263047495214586,0.21693193503854089,0.17042041409507167,0.1784621807702054,0.3012948696934929,0.28842806211479766
1610000,Ельцовский муниципальный район,2017,0.04433497536945813,0.04055811361314208,0.21552779387684692,0.28783158396582614,0.22176953272568697,0.22022544798922072,0.11138946558329392,0.47426351570087405,0.13174068821653348,0.20339368366355212,0.4254679006756779,0.2087370026541704,0.18523058143783622,0.15255910180996435,0.3007034189432357,0.33264038228926984
1610000,Ельцовский муниципальный район,2018,-0.027586206896551724,0.04062446092806624,0.21037990239508372,0.3027782622105202,0.21096277120309367,0.21986577879439917,0.10474532640902487,0.482356749757203,0.13152553112325155,0.2030615038764158,0.42477303230939395,0.19198600369882457,0.16954184609822884,0.14412899724456155,0.30021231422505307,0.3269879321192367
1610000,Ельцовский муниципальный район,2019,-0.029556650246305417,0.04013349079762742,0.21198265664478164,0.3251223512547325,0.21176670442311726,0.24110178164786714,0.11830923015470028,0.4920686306247976,0.22189089851426386,0.205545641963183,0.4299694621971266,0.19395038277332743,0.1822624611099002,0.13805801525760888,0.30388493965944785,0.3361598044196241
1610000,Ельцовский муниципальный район,2020,0.03152709359605911,0.039476652379878185,0.21353562779876592,0.3366612245993097,0.21529021765637585,0.24511339112402492,0.15365055268578665,0.496924571058595,0.22558286472483732,0.20896564508156204,0.43712357593788553,0.19410543728116933,0.16644694053324477,0.14526381311105,0.3089411764705882,0.33649531233043467
1610000,Ельцовский муниципальный район,2021,-0.027586206896551724,0.03930414936107536,0.21282048697973802,0.3194701607220121,0.17976652757110093,0.2083139179487279,0.1392966310578222,0.5066364519261897,0.27188751757855134,0.18889450192636134,0.4390420791408539,0.19397641183201295,0.18060040691739845,0.1756907951481784,0.3102970965563808,0.26008014297515863
1610000,Ельцовский муниципальный район,2022,-0.05123152709359606,0.03863404148034129,0.20777069862400552,0.28393780500590704,0.19045247238841442,0.21192712518087997,0.13619995029058876,0.6199417287147944,0.2766034096059314,0.1921708791708337,0.44665726890441676,0.19552647242157334,0.19003434967904648,0.17415065272611482,0.31567920315988324,0.25384641419343973
1611000,Завьяловский муниципальный район,2014,-0.034482758620689655,0.12229137086822096,0.38448440034260933,0.3216209348252491,0.3437493312397944,0.37249428353658537,0.14955296171094365,0.3900938815150534,0.3883732769423559,0.49242745193780635,0.3615028415733417,0.3112935527086332,0.20345798504984375,0.1966578278948818,0.2564453125,0.3526018454344469
1611000,Завьяловский муниципальный район,2015,-0.02167487684729064,0.12177386181181248,0.3664924589429232,0.29505283815226324,0.34319861742859276,0.34657160961164063,0.13851218716957525,0.393331175137585,0.39002376814871437,0.46064890487087284,0.36634563032613476,0.2899873840276885,0.1968304655181501,0.24201282712226116,0.2575351422033344,0.3259768259601228
1611000,Завьяловский муниципальный район,2016,0.07783251231527094,0.12095115510675283,0.3657636899742336,0.295839534913862,0.3439794721653196,0.3815449174465286,0.13350874395082674,0.39494982194885075,0.39267669997814064,0.4706025539672808,0.3688375040595654,0.2513405010667086,0.1749572622228945,0.23442685610778116,0.2592868897421832,0.351360755312291
1611000,Завьяловский муниципальный район,2017,-0.15467980295566502,0.12085163413436659,0.35950882995921324,0.3067901637460725,0.35676942082657825,0.3818591185863418,0.2072806694914483,0.40304305600517965,0.422475073216943,0.4163825467052042,0.3691412406810803,0.23384434648908858,0.1617901865902363,0.2058479966374445,0.25950041174855887,0.34306279585517235
1611000,Завьяловский муниципальный район,2018,-0.26108374384236455,0.11918631652977003,0.344806975860127,0.3384430946793361,0.389752811204564,0.4046808106888095,0.18735854977977173,0.41437358368404015,0.4732083214047142,0.35990854257534677,0.37429902577409696,0.20127543212146928,0.1468671573773486,0.20896637838024082,0.23389000222667558,0.34132573588127024
1611000,Завьяловский муниципальный район,2019,-0.09556650246305419,0.1163134777935537,0.32730432476383575,0.37033845017346834,0.40051359127076797,0.41467606429831577,0.19635179651728127,0.4224668177403691,0.3623960648869907,0.37589022974428493,0.37654979955252416,0.1972155681433721,0.14609176490122278,0.20166278770971915,0.23966687581997603,0.33414206088638493
1611000,Завьяловский муниципальный район,2020,-0.1477832512315271,0.11473441169835857,0.31641283056099334,0.38569130835319804,0.388545027025341,0.3762688828156391,0.21121328185407548,0.430560051796698,0.3880813176177592,0.3666837737812988,0.38173217694762623,0.18199459337276153,0.1321401286857267,0.262212681432554,0.2429653617070491,0.3450723928403391
1611000,Завьяловский муниципальный район,2021,-0.09261083743842365,0.11279707010257295,0.3168958686131952,0.3726568569754717,0.44174302053834635,0.38273147406216385,0.26291990939735005,0.44027193266429265,0.3894835022972996,0.3802951037482224,0.38799720420924294,0.20725409526833255,0.12769299087264577,0.33297781360820683,0.2471384036233163,0.3528392705109231
1611000,Завьяловский муниципальный район,2022,-0.11133004926108374,0.11060097397858308,0.3142629076284137,0.35049855687750664,0.44677141472015025,0.2395824766180193,0.24796518469315035,0.4694075752670767,0.41868829241670463,0.387846254278556,0.3957012878681067,0.2195993630234849,0.12181089218562316,0.3059741323324008,0.25204559088182366,0.30354612962865035
1612000,Залесовский муниципальный район,2014,-0.1684729064039409,0.09642255277928902,0.2617339998472593,0.30338453856641207,0.329259082432841,0.05326408477574562,0.08544892142089057,0.36095823891226936,0.2585983985629801,0.27377044535560047,0.2309489110238582,0.11518722948212742,0.16994172441343117,0.11186756516303173,0.27103832656712307,0.3557150210485358
1612000,Залесовский муниципальный район,2015,-0.0561576354679803,0.09470415732275315,0.24357902297335024,0.28030925446375754,0.3425751514608564,0.10295945975556484,0.09411722080991063,0.3658141793460667,0.2632906351629389,0.357133032910516,0.23513945102352046,0.10919430381421216,0.16289039947249603,0.09755406334837263,0.2759562841530055,0.37641512306233726
1612000,Залесовский муниципальный район,2016,0.03842364532019704,0.09370894759889067,0.23881971936093851,0.27364973675402043,0.35336670138421566,0.10405291196197484,0.09334767983887371,0.36905147296859825,0.26608683986942716,0.4489565632965165,0.2376366839358348,0.10301923249124376,0.1722187900196265,0.09236944922752345,0.2974794675729255,0.3560486004206585
1612000,Залесовский муниципальный район,2018,-0.04630541871921182,0.09301893552367936,0.20191235510928063,0.3192905509814264,0.3718573557694408,0.09522250443617132,0.16787615050696467,0.37552606021366136,0.2872078555876138,0.47002365318452627,0.3279154319541646,0.09839134564486098,0.13807889803203394,0.0823295243242003,0.2996861626248217,0.29230705152901804
1612000,Залесовский муниципальный район,2019,-0.1477832512315271,0.09201709106832447,0.1984644786469537,0.3320053879989505,0.35653138671569007,0.09625924812135858,0.18650196120593815,0.3852379410812561,0.29033485725995717,0.47514107849499304,0.3314856410698239,0.0928919344181989,0.14764186470337398,0.08334181532018374,0.30294902300093735,0.3016925965101621
1612000,Залесовский муниципальный район,2020,-0.08177339901477833,0.09035840819522034,0.20138890034656817,0.34776482339061054,0.3624092465347728,0.12026750121122666,0.17722755280795596,0.39494982194885075,0.30880509151577823,0.4199566565740769,0.3375706260369622,0.08062497365605129,0.1358980933924855,0.11139031033932502,0.30851016961597766,0.3123990458387498
1612000,Залесовский муниципальный район,2021,-0.17733990147783252,0.08838789294197263,0.2026457276285302,0.3370386007358438,0.42057118562094564,0.2071602038203061,0.19178493163788532,0.40628034962771126,0.24180478218515816,0.40132007426901095,0.3450964086471542,0.040102860790647336,0.14649161975158964,0.1371061706201171,0.31538807986788775,0.31936365450217186
1613000,Заринский муниципальный район,2018,-0.22266009852216748,0.11586895078356178,0.19449049046822892,0.36747061962332395,0.14056922755500775,0.07194737475115853,0.008140418192979506,0.36905147296859825,0.2151975793813439,0.007119477715502142,0.5613181665170464,0.19492603382352092,0.23922912672538604,0.24194912334328655,0.48117269812185065,0.18495341214319316
