popsize,avgemployers,unemployed,avgsalary,livarea,beforeschool,docsperpop,bedsperpop,cliniccap,invests,funds,companies,factoriescap,conscap,consnewareas,consnewapt,retailturnover,foodservturnover,feddist,saldo
0.10199311023622049,0.10697772173182009,0.029931572030633978,0.1822061317123168,0.3218390804597701,0.00017377567140600318,0.4668035592060233,0.5583333333333332,0.35083016257350397,0.00504971575865133,0.371523915461624,0.024506714037399957,0.00751535864486453,0.011261539923814175,0.012243818590506411,0.02789654447325997,0.006908687849186121,0.0031855033881897387,0.8571428571428571,0.01722965313987758
0.1031003937007874,0.10592686002522067,0.028277518466488422,0.20170524767892034,0.32471264367816094,0.0001796998420221169,0.4524298425735797,0.5067460317460317,0.35610515392597714,0.008957474430023602,0.4093437152391546,0.025839015911218077,0.009995203118743547,0.01605900181656243,0.011344704482348275,0.02642461624728394,0.010857508021868368,0.004443973862536302,0.8571428571428571,0.04568125141691227
0.10445374015748032,0.10718789407313997,0.02254497666198396,0.22975579266228666,0.32758620689655177,0.0001796998420221169,0.4496919917864477,0.4896825396825397,0.37167070217917675,0.012447287501227125,0.5506117908787541,0.02724294691803717,0.010144211059839167,0.026086557519970306,0.01190003966679889,0.02955538421999486,0.01435665028720714,0.003875242013552759,0.8571428571428571,0.06544245446988589
0.10654527559055119,0.10592686002522067,0.020596365613812482,0.26098193045184104,0.3290229885057471,0.00019747235387045813,0.460643394934976,0.4908730158730159,0.3565375302663438,0.012786623884824872,0.5606229143492769,0.029024124691994727,0.010513280975025756,0.024605120952576824,0.014438714795715986,0.03805985841452302,0.016669854444577886,0.005463455953533398,0.8571428571428571,0.10398246807224364
0.10839074803149606,0.10571668768390079,0.02705397199438075,0.284230513085741,0.33333333333333337,0.00021721958925750395,0.47843942505133474,0.5083333333333333,0.361034244206157,0.023705130237141485,0.5183537263626251,0.030246595228544688,0.012365383620210323,0.02368168123385312,0.016501388337961127,0.042428915212261394,0.025553270098833823,0.004244312681510165,0.8571428571428571,0.09053124763847956
0.11023622047244094,0.10256410256410256,0.03589069651515838,0.291609003758126,0.33764367816091956,0.00023696682464454977,0.4537987679671458,0.4880952380952381,0.36034244206157034,0.011009014604198104,0.42380422691879865,0.03123985253949153,0.013665422854074615,0.02073765380761154,0.016025386751289172,0.04175136094951053,0.024119935007456857,0.0034607938044530495,0.8571428571428571,0.08588377540995995
0.11177411417322834,0.10235393022278269,0.030022205102641954,0.3051111772364943,0.3405172413793104,0.00024289099526066352,0.48323066392881586,0.46904761904761905,0.3510895883777239,0.012255264875573654,0.46718576195773076,0.03286822149638034,0.014416995420024392,0.03609854502936244,0.013499933888668518,0.04726525081189692,0.026866083885793247,0.003303484995159729,0.8571428571428571,0.07284818257386835
0.11331200787401574,0.09794031105506515,0.02721257987039471,0.32435366373983127,0.346264367816092,0.0002507898894154818,0.5188227241615332,0.4658730158730159,0.3957108267035628,0.007056852620614765,0.5450500556173525,0.027333677153171736,0.018433456760354492,0.018206593212103533,0.017598836440565913,0.05831639447676456,0.028320176600778155,0.0034184414327202324,0.8571428571428571,0.07265926093856269
0.11454232283464567,0.09773013871374527,0.023292699506049758,0.35661970190047504,0.3491379310344828,0.000254739336492891,0.4948665297741273,0.46904761904761905,0.3869768246281563,0.0069810539888143916,0.5450500556173525,0.02582946536015128,0.023408193308075385,0.020390237267470586,0.013235488562739654,0.03376089343706923,0.030912761426912936,0.003557599225556631,0.8571428571428571,0.06472455225572432
0.09012057086614174,0.1317780580075662,0.0537227534327276,0.18274221964018345,0.3218390804597701,0.00016192733017377566,0.20191649555099248,0.25753968253968257,0.20927014873746108,0.026295268230922365,0.5539488320355951,0.01646515003915726,0.20040863409264992,0.061840963523721426,0.011146370487901626,0.024532137099600476,0.012493335849665665,0.012167231364956437,0.5714285714285714,-0.0019647850071790223
0.09085875984251968,0.13093736864228667,0.031427017718765576,0.18744971715654554,0.33045977011494254,0.00017772511848341231,0.20465434633812457,0.25793650793650796,0.19802836388792805,0.03273257583817517,0.5617352614015573,0.014115714476725306,0.2731976920651803,0.05653138998571823,0.014425492529419541,0.02577042592462793,0.01601175305121181,0.015407187802516941,0.5714285714285714,0.028527166931156957
0.09165846456692914,0.12778478352248843,0.03280917206688721,0.22314955200052902,0.33620689655172414,0.00017772511848341231,0.20944558521560577,0.2555555555555556,0.20062262193012798,0.03869870573997261,0.5984427141268075,0.013953355108589766,0.3004850832407539,0.054716466314934736,0.013632156551632949,0.028947921777528564,0.019613412559675518,0.019209825750242014,0.5714285714285714,0.028338245295851282
0.0922121062992126,0.12442202606137033,0.02970498935061404,0.25536206008908036,0.34339080459770116,0.00015402843601895733,0.19780971937029432,0.26230158730158726,0.20667589069526113,0.044926179303804804,0.5984427141268075,0.014459534315129982,0.31158610144945087,0.0674397777189646,0.01289170963903213,0.025606878343963926,0.024591853225808844,0.02213213939980639,0.5714285714285714,0.005440943096803446
0.09301181102362205,0.12547288776796975,0.024765486926179362,0.277238541022141,0.3505747126436782,0.00016587677725118485,0.1834360027378508,0.24682539682539684,0.21099965409892768,0.07199171769432774,0.6362625139043382,0.015123297614272344,0.3366020390598993,0.0661738377318944,0.014927938648684386,0.032592696432326346,0.03486666509925427,0.027026863504356242,0.5714285714285714,0.02149928209778584
0.09387303149606299,0.12337116435477091,0.022884850682013867,0.3034761484168481,0.35632183908045983,0.00017377567140600318,0.21697467488021904,0.2472222222222222,0.2127291594603943,0.0889237171806723,0.6818687430478308,0.015615150994212366,0.3737365062482406,0.0731451111364208,0.012878487372735687,0.022709749772201585,0.03531761388151252,0.02309414327202323,0.5714285714285714,0.018816594876445252
0.09491879921259844,0.11958806221101302,0.02175193728191417,0.3274851729572374,0.3620689655172414,0.00017377567140600318,0.20670773442847365,0.24365079365079365,0.20927014873746108,0.06301171894156572,0.6585094549499444,0.01546711745267702,0.402610208071606,0.0565182799275997,0.015364273436467011,0.03455526740029439,0.029072534550323152,0.025269240077444334,0.5714285714285714,0.024333106627370968
0.09596456692913387,0.1164354770912148,0.019984592377758643,0.3434481553379716,0.3649425287356322,0.00017377567140600318,0.21218343600273787,0.2246031746031746,0.20927014873746108,0.054499606053718994,0.671857619577308,0.014822455255668252,0.4662684557896008,0.05667232311049239,0.012640486579399708,0.02635452442699937,0.0403159649213106,0.02532671829622459,0.5714285714285714,0.03657522859517872
0.09676427165354332,0.11790668348045397,0.01857977976163502,0.37247247530925426,0.36781609195402304,0.00017377567140600318,0.21149897330595482,0.22142857142857142,0.20667589069526113,0.07414345381053222,0.664071190211346,0.014435657937462992,0.6343489729278996,0.06789043596678895,0.014280047600158666,0.028060092053923975,0.04876029329251283,0.030067158760890608,0.5714285714285714,0.030832010881886193
0.09744094488188977,0.11895754518705338,0.018375855349617075,0.3891494543868681,0.37356321839080464,0.0001836492890995261,0.22587268993839837,0.23015873015873015,0.21705292286406086,0.07123889585206702,0.7419354838709677,0.014029759517124138,0.3132687901399317,0.06986677722815679,0.01725505751685839,0.036003831686175554,0.05442479460013721,0.037766214908034855,0.5714285714285714,0.023728557394392807
0.09719488188976379,0.11685582177385456,0.04871527620428694,0.4115809162144163,0.38074712643678166,0.0001836492890995261,0.2381930184804928,0.24206349206349206,0.2187824282255275,0.05169897512505357,0.7630700778642936,0.013776669913854029,0.5871481751848928,0.04524854621746145,0.016157609414253604,0.027873180533165114,0.058371920272933094,0.03691614230396902,0.5714285714285714,-0.013451220433764075
0.09737942913385828,0.1164354770912148,0.01586078760139575,0.45353353580295896,0.3864942528735632,0.0001836492890995261,0.24982888432580425,0.2476190476190476,0.2274299550328606,0.04868011769199212,0.7908787541713014,0.012845491184841365,1.0,0.06203679501686691,0.014742826920534179,0.027546085371837108,0.06838366103902073,0.04679332042594385,0.5714285714285714,0.02614675432630545
0.00861220472440945,0.01933585540142917,0.0008836724520777632,0.6418334364574428,0.29022988505747127,0.018424170616113743,0.891170431211499,0.7936507936507936,0.3679522656520235,0.11155075920396731,0.6084538375973304,0.0021488739900292248,0.0014978601211808914,0.000351513433302989,0.02883042501865583,0.07365992164697412,0.002808209936674421,0.0019633349467570184,1.0,0.007556865412227008
0.008796751968503939,0.019756200084068937,0.0005211401640458604,0.7333533283896737,0.2873563218390805,0.018463665086887834,0.6447638603696099,0.7615079365079366,0.38628502248356966,0.0912553195141255,0.5951056729699666,0.002048593203827861,0.039450256121161806,4.6704582047250294e-05,0.02883042501865583,0.07365992164697412,0.0026821815076262024,0.0015277105517909003,1.0,0.007708002720471548
0.14357775590551183,0.13850357292980245,0.024244346762133502,0.19294284720155805,0.31034482758620696,0.00022511848341232228,0.31690622861054074,0.3944444444444445,0.3216879972327914,0.007710378688840938,0.5450500556173525,0.07001986514621894,0.03219481723955816,0.03387311266374258,0.0034774560359645645,0.008668021775192169,0.0065267899372971495,0.004486326234269119,0.8571428571428571,-0.007859140028716089
0.14302411417322836,0.1353509878100042,0.02048307427380251,0.2077328912379144,0.31321839080459773,0.00022511848341232228,0.3258042436687201,0.4511904761904762,0.31208924247665165,0.007664862234927181,0.5773081201334815,0.023102783030580866,0.034162162479580226,0.021324328908415593,0.0036096786989289966,0.011588514287049368,0.008388621687438058,0.006628146176185866,0.8571428571428571,-0.019383359782362275
0.1422859251968504,0.1284153005464481,0.0156795214573798,0.23435859165529155,0.317528735632184,0.00023696682464454977,0.3832991101984942,0.4476190476190476,0.25250778277412655,0.008443065555375643,0.5873192436040043,0.023795197982923615,0.04045455496356095,0.029025668674417443,0.0034377892370752346,0.009836218779935048,0.012136855436072132,0.0057266456921587616,0.8571428571428571,-0.03767097407995164
0.14124015748031496,0.1273644388398487,0.011510400145012915,0.2626075127881768,0.3218390804597701,0.0002409162717219589,0.3798767967145791,0.38253968253968257,0.2575233483223798,0.027234710189520554,0.5973303670745272,0.02458311844593433,0.046708924731537975,0.02113095555116733,0.005513685045616819,0.017943505992850634,0.02057271130784255,0.005986810261374637,0.8571428571428571,-0.06022821733544925
0.13994832677165356,0.12147961328289196,0.011555716681016903,0.28590490225251397,0.32758620689655177,0.00023894154818325433,0.37645448323066394,0.3646825396825397,0.2941023867173988,0.021007323828591735,0.6696329254727474,0.025094072928007947,0.049633884552610995,0.02376443847572632,0.0063599100885891845,0.015887479264503165,0.02437135642809591,0.002299128751210068,0.8571428571428571,-0.06940980881130507
0.13951771653543307,0.12547288776796975,0.023405990846059727,0.3058794912124089,0.3290229885057471,0.0002527646129541864,0.3155373032169747,0.33611111111111114,0.24965409892770665,0.019337906701761484,0.6407119021134594,0.026703340782763166,0.05450358151229847,0.01188017079128214,0.0034113447044823485,0.007055909908646994,0.02363276629012761,0.0026742497579864476,0.8571428571428571,-0.03071865790070279
0.1392716535433071,0.11916771752837327,0.016404586033443604,0.3217747737960851,0.33189655172413796,0.0002507898894154818,0.3429158110882957,0.33492063492063495,0.2778450363196126,0.0108506981759691,0.6829810901001112,0.02486963497793823,0.04449707434285113,0.015995909661867022,0.007483802723786857,0.01995280484100839,0.02446328304693108,0.00434716844143272,0.8571428571428571,-0.018325398624650494
0.1389025590551181,0.1164354770912148,0.01246204740109666,0.33910907067071605,0.33333333333333337,0.2575039494470774,0.34428473648186175,0.32896825396825397,0.27386717398823934,0.00970283343882501,0.710789766407119,0.022439019731438505,0.048186672450817286,0.02433472600388222,0.0033452333730001325,0.008200742973295016,0.024965490450751797,0.007496369796708616,0.8571428571428571,-0.006423335600392957
0.13871801181102364,0.11328289197141655,0.013368378121176418,0.3719418978299854,0.3347701149425288,0.2571090047393365,0.33059548254620125,0.3043650793650794,0.2796610169491525,0.018574503855591756,0.7419354838709677,0.0213407063587569,0.04911822899290817,0.021470997683616606,0.003424566970778791,0.008037195392631013,0.029450619837467808,0.00821030977734753,0.8571428571428571,0.00937051311116149
0.13816437007874016,0.11076082387557798,0.012915212761136538,0.39415058009279597,0.33620689655172414,0.0002567140600315956,0.3141683778234086,0.29484126984126985,0.28087167070217917,0.010030662261141472,0.7486095661846496,0.019889022596603825,0.05011540775142245,0.04615150147037496,0.0022610075366917893,0.004929791360014953,0.03295251566512192,0.005968659244917716,0.8571428571428571,0.0022292752966069675
0.13711860236220474,0.11034047919293821,0.06011238500928989,0.4119005222330857,0.3405172413793104,0.0002567140600315956,0.3285420944558522,0.28888888888888886,0.2836388792805257,0.014034302975455819,0.793103448275862,0.018212900884381027,0.052994784355047016,0.05815785657104791,0.004046013486711623,0.01119132730543679,0.0365101181765402,0.004074903194578896,0.8571428571428571,-0.007745787047532683
0.13515009842519685,0.1105506515342581,0.017378891557529343,0.4353301624637688,0.346264367816092,0.0002646129541864139,0.31690622861054074,0.3130952380952381,0.3019716361120719,0.01012087655675541,0.8031145717463849,0.017678070024640422,0.057933847080416934,0.06408442221925426,0.0056987967737670234,0.012593163711128244,0.0424139675931133,0.008322241045498549,0.8571428571428571,-0.03260787425375954
0.06532972440944883,0.06452290878520386,0.02347396565006571,0.10824567784028202,0.3419540229885058,8.688783570300159e-05,0.24161533196440793,0.4091269841269841,0.1786579038395019,0.001953335717448918,0.5773081201334815,0.03378507439879281,0.013898990966668832,0.005257952684161494,0.003517122834853894,0.0087614775355716,0.0030280712969299683,0.002232575024201355,0.5714285714285714,-0.00974835638177284
0.06502214566929135,0.06662463219840269,0.017560157701545294,0.11988610689955397,0.346264367816092,8.886255924170616e-05,0.25530458590006844,0.4095238095238095,0.1796091317883085,0.003707247628269021,0.5183537263626251,0.03178900922583233,0.013250476109732972,0.001968147475043775,0.004191458415972497,0.007850283871872152,0.006178570210649635,0.0026681994191674733,0.5714285714285714,-0.01783420237285574
0.06477608267716535,0.06620428751576292,0.010105587528889291,0.14164057075652162,0.3505747126436782,9.67614533965245e-05,0.25735797399041754,0.4234126984126984,0.1945693531649948,0.004037007855831037,0.5027808676307007,0.029888449563539816,0.015391419271277766,0.005524250739694061,0.0067036890122967084,0.010957687904488212,0.008250731759185302,0.0029162633107454017,0.5714285714285714,-0.011977631678379808
0.06465305118110236,0.06809583858764186,0.006525581184574251,0.16212920584989224,0.339080459770115,9.873617693522907e-05,0.268309377138946,0.4273809523809524,0.19776893808370805,0.004029226508010338,0.60734149054505,0.02557637575688117,0.01691996181579756,0.008909103870171095,0.005447573714134603,0.008971752996425317,0.009386470308019835,0.0037633107454017427,0.5714285714285714,-0.00816141464520517
0.06446850393700787,0.06704497688104245,0.008519508768749717,0.1804238951944165,0.3448275862068966,9.873617693522907e-05,0.2600958247775496,0.3599206349206349,0.20399515738498789,0.004615035110293275,0.639599555061179,0.02544266804194602,0.02105423485339784,0.010838740549491698,0.005090572524130636,0.0103034975818322,0.011111259379851168,0.004589181994191675,0.5714285714285714,-0.005516511750925716
0.06446850393700787,0.06704497688104245,0.012507363937100648,0.19639711126540366,0.3505747126436782,0.00011058451816745654,0.25256673511293637,0.3555555555555555,0.20927014873746108,0.006392863137397223,0.6051167964404893,0.0252230053674097,0.02340753268173555,0.01713238782501678,0.0054607959804310454,0.013948272236629986,0.012977327379707982,0.004970353339787029,0.5714285714285714,-0.0034383737625632888
0.06428395669291338,0.06557377049180328,0.013187111977160465,0.2111477949546333,0.353448275862069,0.00011058451816745654,0.2566735112936345,0.36269841269841274,0.22215496368038737,0.006995887246950562,0.6184649610678531,0.02486008442687143,0.025209941545579363,0.011899016499827521,0.005738463572656353,0.014252003457863134,0.01426917173057367,0.004558930300096805,0.5714285714285714,-0.00997506234413965
0.0640378937007874,0.06557377049180328,0.011691666289028867,0.23385871524678153,0.3577586206896552,0.00011255924170616114,0.24845995893223818,0.3543650793650793,0.21618817018332756,0.006320955276953703,0.6362625139043382,0.023083681928447272,0.02904414341904226,0.018647418916338986,0.00815813830490546,0.01556038410317516,0.015648706450558623,0.004704138431752178,0.5714285714285714,-0.014546965918536992
0.06391486220472442,0.06578394283312317,0.009493814292835455,0.2545063661425443,0.3620689655172414,0.00011255924170616114,0.24845995893223818,0.3551587301587302,0.22042545831892077,0.007357195828142457,0.6507230255839822,0.022400817527171317,0.02998186580697159,0.014744718490180157,0.004019568954118736,0.01098105184458307,0.017693332375940896,0.006128993223620522,0.5714285714285714,-0.0020403536613012923
0.0639763779527559,0.06788566624632197,0.008859382788779626,0.2731364056445887,0.3663793103448276,0.00011453396524486572,0.2381930184804928,0.35119047619047616,0.20805949498443443,0.009412902389654422,0.6763070077864293,0.021101942582086985,0.029040913690269742,0.015210944932020253,0.004191458415972497,0.011424966706385365,0.019305860830300708,0.0065615924491771544,0.5714285714285714,0.011713141388951864
0.06360728346456694,0.0653635981504834,0.06425884805365478,0.29095247316805134,0.3721264367816092,0.00010860979462875198,0.25119780971937034,0.35873015873015873,0.21523694223452092,0.00841148256602344,0.6918798665183538,0.019354191736863216,0.032260821151200124,0.015360891221750899,0.004310458812640487,0.012382888250274527,0.023236888754176146,0.006319578896418199,0.5714285714285714,0.003778432706113504
