saldo,popsize,avgemployers,avgsalary,shoparea,foodseats,retailturnover,livarea,sportsvenue,servicesnum,roadslen,livestock,harvest,agrprod,hospitals,beforeschool
-0.1323185011709602,0.060680730011819624,0.03927835485091888,0.3655158688878275,0.044670925869587264,0.055865921787709494,0.02661277730702338,0.625,0.09904153354632587,0.0981012658227848,0.05836552748885587,0.06631021042892857,0.05955394900747937,0.12543242540848856,0.09090909090909091,0.05012267788293025
0.059718969555035126,0.2781517318749124,0.22683880735102402,0.42207587912163885,0.20237171686441538,0.16054101734783888,0.4190512484753765,0.5681818181818181,0.2747603833865815,0.43037974683544306,0.18918276374442794,0.14507342375150095,0.1865048260499368,0.14023931971547798,0.3977272727272727,0.28163336838415703
-0.3091334894613583,0.3333133000781297,0.27410740569409986,0.3562157878509847,0.27093347530676404,0.15407233166715673,0.21516570413864836,0.3038461538461538,0.16293929712460065,0.29430379746835444,0.06769687964338782,0.019382000354323733,0.04367310857643528,0.006830981027867088,0.09090909090909091,0.35436382754994744
0.040983606557377046,0.24572790832782418,0.24946381260776315,0.47583402282342285,0.14227765946658555,0.05468979711849456,0.15252243417147193,0.46923076923076923,0.329073482428115,0.08860759493670886,0.2750074294205052,0.07218607901419263,0.10541079275184281,0.15397179957696927,0.4090909090909091,0.31458114265685244
-0.24121779859484777,0.25834885910611616,0.24244080911728835,0.5374472070102474,0.24219146131224015,0.17818288738606292,0.1157743293764715,0.47552447552447547,0.12460063897763578,0.27848101265822783,0.7719465081723625,0.02312208421094073,0.05746000007335998,0.018893746289485654,0.29545454545454547,0.19786189975464424
0.03278688524590164,0.1285533986417453,0.08562176710542917,0.42496915870801494,0.09769546699117737,0.0446927374301676,0.08560484850475296,0.6503496503496504,0.14376996805111822,0.056962025316455694,0.3377117384843982,0.04447501033444223,0.06574752461905041,0.032584742698050444,0.32954545454545453,0.12355415352260778
-0.05737704918032787,0.2298816034617465,0.11207367845578031,0.3877605433014931,0.2558589392556536,0.1658335783593061,0.12140193643238983,0.4982517482517482,0.20766773162939298,0.18037974683544303,0.18585438335809806,0.19176295742209798,0.43161183513333734,0.2680055639703382,0.22727272727272727,0.21678934454959692
0.03747072599531616,0.14195564637297914,0.10235922452584213,0.5601246774001941,0.16942120474596897,0.16024698618053515,0.2386834910042459,0.8216783216783217,0.14696485623003194,0.1550632911392405,0.2223476968796434,0.024138304364087322,0.06048211220599992,0.014181856452247127,0.11363636363636363,0.1456361724500526
-0.08196721311475409,0.06827333373399844,0.049749779216956135,0.28915913438212615,0.04508797282222898,0.05645398412231697,0.08195632860867852,0.486013986013986,0.22364217252396165,0.060126582278481014,0.1872808320950966,0.03139455916222122,0.060240662191814336,0.029275872790075486,0.14772727272727273,0.061514195583596214
0.06791569086651054,0.09386581725664603,0.05513268009588292,0.4378190459476406,0.07292997667579353,0.017641870038224053,0.03639397964589051,0.4143356643356643,0.10223642172523961,0.060126582278481014,0.06823179791976226,0.0522061573591071,0.14425896773899285,0.158326912601485,0.23863636363636365,0.12197686645636173
-0.1721311475409836,0.35234489252158585,0.305479624879095,0.5491221900516209,0.22762118446405033,0.22905027932960895,0.10648281583405117,0.46678321678321677,0.2012779552715655,0.17721518987341772,0.1048439821693908,0.09003021594063108,0.32278390271573854,0.2599317565200109,0.6136363636363636,0.4127234490010515
0.04566744730679157,0.5180900294488852,0.4911055973758358,0.6068999374814347,0.8536152520028395,0.470155836518671,0.16242006691641903,0.46678321678321677,0.329073482428115,0.5537974683544303,0.12552748885586923,0.024591051357256748,0.07424109501568389,0.013637462059589255,0.125,0.5350508236943569
-0.2716627634660422,0.1312378548390328,0.1190966819462551,0.415436627362738,0.10937658452489606,0.028521023228462217,0.0748606853731177,0.4143356643356643,0.15654952076677317,0.11075949367088607,0.1449034175334324,0.07827847877010295,0.05414205585596821,0.17070077816928256,0.2727272727272727,0.17367683140553802
0.06674473067915691,0.30385439830117994,0.25598216914083854,0.4784087814509102,0.25590457357265994,0.5680682152308145,0.17720200096441682,0.40559440559440557,0.20766773162939298,0.1518987341772152,0.27809806835066864,0.1387940198027598,0.06568110194341745,0.1582580074505843,0.3409090909090909,0.314931650893796
-0.00936768149882904,0.22522387162690066,0.12906345935489297,0.3792277861995924,0.16005476118040765,0.11908262275801235,0.13249071619487032,0.47727272727272724,0.21725239616613418,0.12974683544303797,0.5227934621099555,0.08453081632251333,0.12515738506126117,0.1419724356758512,0.2727272727272727,0.1565019277953032
0.01639344262295082,0.19311056353546888,0.07250094621304512,0.3609555527915478,0.14613249163370856,0.012937371361364304,0.07475439864400069,0.458041958041958,0.11501597444089456,0.08227848101265822,0.190074294205052,0.03537578000433062,0.08741798234863245,0.0662158150795303,0.29545454545454547,0.07798808271994392
-0.02459016393442623,0.18573832562053008,0.13587619327978467,0.37569820628502737,0.11718892607240644,0.2537488973831226,0.09658935124969496,0.5034965034965034,0.2779552715654952,0.14240506329113925,0.2160475482912333,0.10328044723529065,0.08681946061597823,0.10830594087078545,0.2159090909090909,0.1950578338590957
0.00585480093676815,0.11184566380191117,0.06669750620295219,0.33190499379302635,0.08363249163370855,0.0446927374301676,0.041586754982517495,0.4283216783216783,0.2012779552715655,0.05379746835443038,0.3572659732540862,0.1491948977382335,0.060983830663481994,0.09287412788456348,0.2727272727272727,0.09253417455310199
