popsize,avgemployers,unemployed,avgsalary,livarea,beforeschool,docsperpop,bedsperpop,cliniccap,invests,funds,companies,factoriescap,conscap,consnewareas,consnewapt,retailturnover,foodservturnover,lat,lon,oil,saldo
0.09387303149606299,0.12337116435477091,0.022884850682013867,0.23300251868980093,0.35632183908045983,0.00017377567140600318,0.21697467488021904,0.2472222222222222,0.2127291594603943,0.09606112380170707,0.6818687430478308,0.015615150994212366,0.37638905770457126,0.03784413724506365,0.012878487372735687,0.022709749772201585,0.04274010955551485,0.01974975415846486,0.7912471338349083,0.2947733624715681,0.4966319657072871,0.018973596982512286
0.09491879921259844,0.11958806221101302,0.02175193728191417,0.22368825171327877,0.3620689655172414,0.00017377567140600318,0.20670773442847365,0.24365079365079365,0.20927014873746108,0.060557350089143314,0.6585094549499444,0.01546711745267702,0.3607212532282875,0.026014634110215748,0.015364273436467011,0.03455526740029439,0.031299878620102486,0.01922505101849851,0.7912471338349083,0.2947733624715681,0.4418248622167789,0.024536137463329142
0.09596456692913387,0.1164354770912148,0.019984592377758643,0.27528899347407687,0.3649425287356322,0.00017377567140600318,0.21218343600273787,0.2246031746031746,0.20927014873746108,0.061463179841246454,0.671857619577308,0.014822455255668252,0.49022912647511374,0.030610887974620023,0.012640486579399708,0.02635452442699937,0.05093460507548582,0.02261155165989823,0.7912471338349083,0.2947733624715681,0.5184731577873035,0.03688040537966244
0.09676427165354332,0.11790668348045397,0.01857977976163502,0.38335886548748616,0.36781609195402304,0.00017377567140600318,0.21149897330595482,0.22142857142857142,0.20667589069526113,0.10736881033371161,0.664071190211346,0.014435657937462992,0.8563966953512941,0.04708658307404193,0.014280047600158666,0.028060092053923975,0.07910170780176409,0.034468906256114144,0.7912471338349083,0.2947733624715681,0.6657481118595632,0.03108926734483941
0.09744094488188977,0.11895754518705338,0.018375855349617075,0.3493756552687769,0.37356321839080464,0.0001836492890995261,0.22587268993839837,0.23015873015873015,0.21705292286406086,0.0899885793655999,0.7419354838709677,0.014029759517124138,0.368917077378532,0.04226921450592367,0.01725505751685839,0.036003831686175554,0.07701604939042696,0.037766214908034855,0.7912471338349083,0.2947733624715681,0.5807307613798735,0.023926543985979352
0.09719488188976379,0.11685582177385456,0.04871527620428694,0.2576860097801292,0.38074712643678166,0.0001836492890995261,0.2381930184804928,0.24206349206349206,0.2187824282255275,0.04554194211722203,0.7630700778642936,0.013776669913854029,0.48219060259067525,0.019090508388185753,0.016157609414253604,0.027873180533165114,0.05760335997534377,0.02574398113570283,0.7912471338349083,0.2947733624715681,0.40498060828740556,-0.01356345487103288
0.00861220472440945,0.01933585540142917,0.0008836724520777632,0.992255970173542,0.29022988505747127,0.018424170616113743,0.891170431211499,0.7936507936507936,0.3679522656520235,0.2426430828900998,0.6084538375973304,0.0021488739900292248,0.003037442439528013,0.0003662018734186801,0.02870226475893732,0.07322132364959369,0.006842884018365806,0.0033808006693014534,0.9329370909178053,1.0,1.0,0.007619918466872404
0.14357775590551183,0.13850357292980245,0.024244346762133502,0.2419638515465863,0.31034482758620696,0.00022511848341232228,0.31690622861054074,0.3944444444444445,0.3216879972327914,0.013604779795250887,0.5450500556173525,0.07001986514621894,0.052959415801359,0.028625571446190965,0.0034774560359645645,0.008668021775192169,0.012901186871716286,0.00626666448329894,0.7570080034652537,0.5853974818121658,0.8111859563176158,-0.0079247152055473
0.14302411417322836,0.1353509878100042,0.02048307427380251,0.31098818463456246,0.31321839080459773,0.00022511848341232228,0.3258042436687201,0.4511904761904762,0.31208924247665165,0.016144960216059056,0.5773081201334815,0.023102783030580866,0.06708406841061203,0.021512518094954507,0.0036096786989289966,0.011588514287049368,0.01979417735279308,0.01105234638306705,0.7570080034652537,0.5853974818121658,0.9683608899775463,-0.019545090867527717
0.1422859251968504,0.1284153005464481,0.0156795214573798,0.34777921822970814,0.317528735632184,0.00023696682464454977,0.3832991101984942,0.4476190476190476,0.25250778277412655,0.017628562955370238,0.5873192436040043,0.023795197982923615,0.07874547209213179,0.029025668674417443,0.0034377892370752346,0.009836218779935048,0.02838815391040404,0.009465571658128849,0.7570080034652537,0.5853974818121658,0.9598897734231475,-0.03798529355735893
0.14124015748031496,0.1273644388398487,0.011510400145012915,0.4059836362136467,0.3218390804597701,0.0002409162717219589,0.3798767967145791,0.38253968253968257,0.2575233483223798,0.059240421931334164,0.5973303670745272,0.02458311844593433,0.09471890484168863,0.02201393965872807,0.005513685045616819,0.017943505992850634,0.05013039644379361,0.010309097880658823,0.7570080034652537,0.5853974818121658,1.0,-0.06073075018097306
0.13994832677165356,0.12147961328289196,0.011555716681016903,0.4203021823509399,0.32758620689655177,0.00023894154818325433,0.37645448323066394,0.3646825396825397,0.2941023867173988,0.043451500194138674,0.6696329254727474,0.025094072928007947,0.09570920854701329,0.023542081156655195,0.0063599100885891845,0.015887479264503165,0.0564713238498718,0.0037646718058039026,0.7570080034652537,0.5853974818121658,0.9509083486425801,-0.06998895111822304
0.13951771653543307,0.12547288776796975,0.023405990846059727,0.23484775406517372,0.3290229885057471,0.0002527646129541864,0.3155373032169747,0.33611111111111114,0.24965409892770665,0.020890051705435536,0.6407119021134594,0.026703340782763166,0.05489041435334733,0.006146614680529388,0.0034113447044823485,0.007055909908646994,0.028599526109793775,0.002286977033807039,0.7570080034652537,0.5853974818121658,0.4966319657072871,-0.030974968567836325
0.1392716535433071,0.11916771752837327,0.016404586033443604,0.21978777220940235,0.33189655172413796,0.0002507898894154818,0.3429158110882957,0.33492063492063495,0.2778450363196126,0.010428052736716249,0.6829810901001112,0.02486963497793823,0.039867445236487366,0.007362710571634485,0.007483802723786857,0.01995280484100839,0.026337496948976632,0.0033073624223132246,0.7570080034652537,0.5853974818121658,0.4418248622167789,-0.01847830228216558
0.1389025590551181,0.1164354770912148,0.01246204740109666,0.27181102385309547,0.33333333333333337,0.2575039494470774,0.34428473648186175,0.32896825396825397,0.27386717398823934,0.010942592796585287,0.710789766407119,0.022439019731438505,0.050662896127732095,0.013144115693750309,0.0033452333730001325,0.008200742973295016,0.03154103837293243,0.006692716795655496,0.7570080034652537,0.5853974818121658,0.5184731577873035,-0.006476930696841544
0.13871801181102364,0.11328289197141655,0.013368378121176418,0.38281278062487495,0.3347701149425288,0.2571090047393365,0.33059548254620125,0.3043650793650794,0.2796610169491525,0.026898158623823495,0.7419354838709677,0.0213407063587569,0.06631158997055045,0.014891580849572688,0.003424566970778791,0.008037195392631013,0.0477764625202106,0.009412276041764138,0.7570080034652537,0.5853974818121658,0.6657481118595632,0.009448698898921781
0.13816437007874016,0.11076082387557798,0.012915212761136538,0.3538656309089664,0.33620689655172414,0.0002567140600315956,0.3141683778234086,0.29484126984126985,0.28087167070217917,0.012670677109463744,0.7486095661846496,0.019889022596603825,0.0590177839006233,0.02792153571147618,0.0022610075366917893,0.004929791360014953,0.046630815837703676,0.005968659244917716,0.7570080034652537,0.5853974818121658,0.5807307613798735,0.002247875947727359
0.13711860236220474,0.11034047919293821,0.06011238500928989,0.2578861113796157,0.3405172413793104,0.0002567140600315956,0.3285420944558522,0.28888888888888886,0.2836388792805257,0.01236290298246224,0.793103448275862,0.018212900884381027,0.04352153013892309,0.024536988290687733,0.004046013486711623,0.01119132730543679,0.036029403696708456,0.002841689960648341,0.7570080034652537,0.5853974818121658,0.40498060828740556,-0.007810416428544215
0.06532972440944883,0.06452290878520386,0.02347396565006571,0.1357476657123473,0.3419540229885058,8.688783570300159e-05,0.24161533196440793,0.4091269841269841,0.1786579038395019,0.003446614410852728,0.5773081201334815,0.03378507439879281,0.022863383144747725,0.0044434032890712976,0.003517122834853894,0.0087614775355716,0.005985440628222756,0.003118542406388818,0.7984177118097321,0.24699470940244472,0.8111859563176158,-0.009829694822265402
0.06502214566929135,0.06662463219840269,0.017560157701545294,0.1794764542361149,0.346264367816092,8.886255924170616e-05,0.25530458590006844,0.4095238095238095,0.1796091317883085,0.00780879859741553,0.5183537263626251,0.03178900922583233,0.02601989397918903,0.001985516559618856,0.004191458415972497,0.007850283871872152,0.014579238293631303,0.004449187361873636,0.7984177118097321,0.24699470940244472,0.9683608899775463,-0.017983007581818873
0.06477608267716535,0.06620428751576292,0.010105587528889291,0.21018920885037037,0.3505747126436782,9.67614533965245e-05,0.25735797399041754,0.4234126984126984,0.1945693531649948,0.00842900563439666,0.5027808676307007,0.029888449563539816,0.029959656651183136,0.005524250739694061,0.0067036890122967084,0.010957687904488212,0.01929849492621237,0.004820291113806768,0.7984177118097321,0.24699470940244472,0.9598897734231475,-0.012077570769992762
0.06465305118110236,0.06809583858764186,0.006525581184574251,0.2506470733777634,0.339080459770115,9.873617693522907e-05,0.268309377138946,0.4273809523809524,0.19776893808370805,0.008764296617457437,0.60734149054505,0.02557637575688117,0.03431122130014326,0.009281382213709345,0.005447573714134603,0.008971752996425317,0.022872409509268415,0.006480302053329751,0.7984177118097321,0.24699470940244472,1.0,-0.008229511944222197
0.06446850393700787,0.06704497688104245,0.008519508768749717,0.26523699419289587,0.3448275862068966,9.873617693522907e-05,0.2600958247775496,0.3599206349206349,0.20399515738498789,0.009545727986443287,0.639599555061179,0.02544266804194602,0.040598961224679035,0.010737325433239143,0.005090572524130636,0.0103034975818322,0.025746106035203716,0.0075144830650059466,0.7984177118097321,0.24699470940244472,0.9509083486425801,-0.0055625404808168554
0.06446850393700787,0.06704497688104245,0.012507363937100648,0.15078951616778727,0.3505747126436782,0.00011058451816745654,0.25256673511293637,0.3555555555555555,0.20927014873746108,0.006905982304374034,0.6051167964404893,0.0252230053674097,0.023573664926956478,0.008864029681715218,0.0054607959804310454,0.013948272236629986,0.01570469612718774,0.004250569306046341,0.7984177118097321,0.24699470940244472,0.4966319657072871,-0.003467062902426944
0.06428395669291338,0.06557377049180328,0.013187111977160465,0.1442241817545834,0.353448275862069,0.00011058451816745654,0.2566735112936345,0.36269841269841274,0.22215496368038737,0.006723390510749828,0.6184649610678531,0.02486008442687143,0.022587012266007653,0.0054769635755186966,0.005738463572656353,0.014252003457863134,0.015362380682814916,0.003468472630776638,0.7984177118097321,0.24699470940244472,0.4418248622167789,-0.010058292376271575
0.0640378937007874,0.06557377049180328,0.011691666289028867,0.18744817619438103,0.3577586206896552,0.00011255924170616114,0.24845995893223818,0.3543650793650793,0.21618817018332756,0.007128602187930311,0.6362625139043382,0.023083681928447272,0.030536668051934227,0.010072183742158644,0.00815813830490546,0.01556038410317516,0.01977034865858049,0.0041998283362567786,0.7984177118097321,0.24699470940244472,0.5184731577873035,-0.014668343048729379
0.06391486220472442,0.06578394283312317,0.009493814292835455,0.26194491741367193,0.3620689655172414,0.00011255924170616114,0.24845995893223818,0.3551587301587302,0.22042545831892077,0.01065412147481576,0.6507230255839822,0.022400817527171317,0.04047672794210517,0.01022645387681501,0.004019568954118736,0.01098105184458307,0.028703125291825806,0.007026260597131226,0.7984177118097321,0.24699470940244472,0.6657481118595632,-0.0020573779860555493
0.0639763779527559,0.06788566624632197,0.008859382788779626,0.24521995244780387,0.3663793103448276,0.00011453396524486572,0.2381930184804928,0.35119047619047616,0.20805949498443443,0.011890326255351196,0.6763070077864293,0.021101942582086985,0.03419966923047423,0.009202581250738463,0.004191458415972497,0.011424966706385365,0.027319554297911858,0.006561592449177154,0.7984177118097321,0.24699470940244472,0.5807307613798735,0.011810873623652227
0.06360728346456694,0.0653635981504834,0.06425884805365478,0.18216194894536064,0.3721264367816092,0.00010860979462875198,0.25119780971937034,0.35873015873015873,0.21523694223452092,0.007409726231811153,0.6918798665183538,0.019354191736863216,0.026493933641314058,0.006480809821149129,0.004310458812640487,0.012382888250274527,0.02293093770695249,0.0044070455291717785,0.7984177118097321,0.24699470940244472,0.40498060828740556,0.003809959233436202
0.1280757874015748,0.07629255989911726,0.028866633434540264,0.13689776847553498,0.26436781609195403,9.281200631911532e-05,0.20670773442847365,0.3142857142857143,0.19750951227948804,0.00578190039058484,0.4149054505005561,0.015519645483544401,0.015547298560885872,0.012559521405201057,0.013605712019040064,0.020770542744328404,0.025488364197324073,0.0040650918630705185,0.6484072566785845,0.23160297942253355,0.8111859563176158,0.010820284222958814
0.12869094488188976,0.07440100882723832,0.0305886618026918,0.18479971363598577,0.2686781609195402,9.873617693522907e-05,0.20054757015742644,0.3146825396825397,0.19846074022829469,0.005941839185610571,0.4905450500556173,0.015390713044142646,0.025720369060822586,0.012261928661692801,0.013804046013486712,0.027242354150603956,0.034438889771088964,0.004696364437533282,0.6484072566785845,0.23160297942253355,0.9683608899775463,0.059740160780279654
0.12930610236220472,0.07692307692307693,0.018602438029637014,0.2169903825083161,0.27298850574712646,0.00010268562401263823,0.20465434633812457,0.31626984126984126,0.2034763057765479,0.007893141192834836,0.5005561735261401,0.01584913949534888,0.03528865320847495,0.011845756888721007,0.012257040856802856,0.021635008527838135,0.04084624323380753,0.00610036842203761,0.6484072566785845,0.23160297942253355,0.9598897734231475,0.04476702099287538
0.12949064960629922,0.07776376628835645,0.014025467893234242,0.25208556645019436,0.27729885057471265,0.0001165086887835703,0.21834360027378508,0.32222222222222224,0.2068488412314078,0.007558640258839005,0.45606229143492766,0.016283689568888125,0.0343667425208599,0.013298505794847594,0.012243818590506411,0.021658372467932993,0.0458645617468715,0.006464674315259019,0.6484072566785845,0.23160297942253355,1.0,0.013449156094029795
0.12936761811023623,0.07755359394703656,0.01563420492137581,0.2513858125201073,0.2816091954022989,0.00013033175355450235,0.20191649555099248,0.32380952380952377,0.21030785195434104,0.0060285181811595995,0.5150166852057841,0.016321891773155312,0.03157148111287521,0.017034586599785052,0.012323152188285072,0.01915843087778323,0.05699745572050618,0.010823431441686219,0.6484072566785845,0.23160297942253355,0.9509083486425801,-0.010058292376271575
0.12893700787401574,0.07545187053383774,0.02036978293379254,0.1388320524709726,0.2887931034482759,0.00014415481832543442,0.20533880903490762,0.31626984126984126,0.21177793151158766,0.0034883285895933197,0.5228031145717463,0.017085935858499036,0.017812553987003644,0.00516605603813581,0.012574375247917493,0.02245274643115815,0.0002314640693812517,0.0020541400054782683,0.6484072566785845,0.23160297942253355,0.4966319657072871,-0.024574237055663504
0.12881397637795278,0.07292980243799917,0.013889518285222278,0.13213452347430252,0.2945402298850575,0.00014612954186413903,0.20876112251882273,0.3134920634920635,0.21143203043929434,0.0020354946265227717,0.5639599555061179,0.017109812236166026,0.01624330578473598,0.007115677715143317,0.012587597514213936,0.022826569472675872,0.00020592025407962163,0.0022601460673010347,0.6484072566785845,0.23160297942253355,0.4418248622167789,-0.009029603383243798
0.12869094488188976,0.06956704497688104,0.011646349753024879,0.16649769990166596,0.3160919540229885,0.00015007898894154817,0.22724161533196444,0.3150793650793651,0.224403320650294,0.002964084035615228,0.5761957730812013,0.017181441369167,0.018019660181090764,0.022599788672536644,0.012746264709771256,0.023363940094857597,0.03125042388128085,0.006398323683982191,0.6484072566785845,0.23160297942253355,0.5184731577873035,-0.0004952947003467063
0.1284448818897638,0.06851618327028164,0.011147867856981013,0.23005404756613093,0.3218390804597701,0.00015600315955766194,0.22176591375770022,0.31587301587301586,0.21480456589415425,0.0028045262860616153,0.6040044493882091,0.015978071934750634,0.022250526752023967,0.03988913720853139,0.008211027370091235,0.015093105301278007,0.04193983165328432,0.009485105001556714,0.6484072566785845,0.23160297942253355,0.6657481118595632,-0.008839105421571989
0.12770669291338582,0.0676754939050021,0.010853310372955092,0.21808362241778426,0.32758620689655177,0.00015600315955766194,0.22518822724161533,0.3126984126984127,0.21999308197855413,0.003622025586241062,0.6095661846496107,0.01338509732011537,0.01621894701045509,0.033716028937067745,0.009070474679360042,0.014322095278147706,0.039960235879175285,0.009747095837366894,0.6484072566785845,0.23160297942253355,0.5807307613798735,-0.029260486912790033
0.1267839566929134,0.06662463219840269,0.02336067431005574,0.16370282282327062,0.3347701149425288,0.00015600315955766194,0.22245037645448323,0.3206349206349206,0.21739882393635418,0.0035216427507890283,0.6095661846496107,0.012587626306037858,0.018067404990848128,0.0259996386535875,0.009282030940103134,0.016074390785262026,0.034147772948447334,0.006065225417122481,0.6484072566785845,0.23160297942253355,0.40498060828740556,-0.014439745494723207
0.0688976377952756,0.038881883144178224,0.0096977387048534,0.21930435908010842,0.27873563218390807,6.911532385466035e-05,0.24709103353867215,0.20436507936507936,0.16767554479418886,0.03153350442170836,0.503893214682981,0.011178920023685366,0.007480902056043717,0.007781668406199663,0.002208118471506016,0.0028036728113829115,0.006503765718999181,0.0008197794401618301,0.6250194150318189,0.744746977395415,0.8111859563176158,0.0027812702404084277
0.06908218503937008,0.03972257250945775,0.007114696152626093,0.2998714465519896,0.2801724137931035,9.083728278041074e-05,0.23545516769336072,0.47500000000000003,0.17710134901418195,0.033115599807507515,0.45161290322580644,0.011322178289687315,0.01313225059557812,0.013688657047164135,0.004270792013751156,0.01156515034695451,0.011598416312718822,0.0011803966470276992,0.6250194150318189,0.744746977395415,0.9683608899775463,0.01962129005219644
0.0688361220472441,0.04119377889869694,0.006888113472606154,0.32738387455157786,0.28304597701149425,9.873617693522907e-05,0.23203285420944558,0.47380952380952385,0.17545831892078864,0.03593261848005759,0.31034482758620685,0.011675548679158787,0.015553634534511425,0.012565990706607551,0.004085680285600952,0.010467045162496203,0.023136097721849182,0.009470571960114128,0.6250194150318189,0.744746977395415,0.9598897734231475,-0.009334400121918695
0.0687746062992126,0.04308532997057587,0.005211401640458604,0.40482383596150906,0.29022988505747127,9.873617693522907e-05,0.22861054072553047,0.451984126984127,0.18332756831546176,0.009309709757279256,0.24026696329254726,0.011923863006895498,0.017655301636521473,0.009831111832547644,0.008792807087134735,0.026471344127473657,0.025844300154746643,0.037688894980579375,0.6250194150318189,0.744746977395415,1.0,0.004533851487789081
0.06982037401574803,0.04413619167717528,0.004758236280418725,0.3900214555023991,0.2974137931034483,0.0001066350710900474,0.2265571526351814,0.31666666666666665,0.17269111034244203,0.007559906434784662,0.28253615127919907,0.011326953565220713,0.015379087106850552,0.005452269045590213,0.011595927541980695,0.023223756454288452,0.023140968004114824,0.03736932118813768,0.6250194150318189,0.744746977395415,0.9509083486425801,0.06396921552939383
0.07068159448818899,0.04413619167717528,0.008451533964743735,0.21231267349826435,0.2988505747126437,0.00010860979462875198,0.22313483915126628,0.3226190476190476,0.17087512971290209,0.014339535930160515,0.28253615127919907,0.011790155291960347,0.008841667508925087,0.0021459523769114942,0.006267354224514082,0.013737996775776267,0.012567499288697,0.021061402751383605,0.6250194150318189,0.744746977395415,0.4966319657072871,0.05593020154684345
0.07154281496062992,0.04308532997057587,0.005823174876512439,0.2106490143312822,0.30172413793103453,0.00011453396524486572,0.22518822724161533,0.30833333333333335,0.15427187824282254,0.007908213337955472,0.27919911012235815,0.012071896548430845,0.006545212993454225,0.0020909162692931862,0.007404469126008198,0.016588397467348893,0.006906880017235415,0.021093929436674118,0.6250194150318189,0.744746977395415,0.4418248622167789,0.0637025183830533
0.07148129921259844,0.040563261874737286,0.004644944940408755,0.2605928050774372,0.3074712643678161,0.00011453396524486572,0.22450376454483228,0.30277777777777776,0.15513663092355587,0.0058857329691282744,0.3448275862068965,0.011365155769487899,0.00675659117136984,0.002510743403166622,0.006941689805632686,0.014181911637578561,0.0038052836752167636,0.028783003588095494,0.6250194150318189,0.744746977395415,0.5184731577873035,0.003695660456433116
0.07135826771653543,0.03972257250945775,0.004894185888430688,0.3695989853365554,0.31034482758620696,0.00011453396524486572,0.22587268993839837,0.30357142857142855,0.15643375994465583,0.00395856666172397,0.371523915461624,0.011823582220694134,0.009121375187121918,0.007740735107312989,0.00510379479042708,0.008808205415761314,0.003991078977943528,0.03717051385984821,0.6250194150318189,0.744746977395415,0.6657481118595632,-0.0006476930696841544
0.07080462598425197,0.039932744850777635,0.003715955952327004,0.35681630748661336,0.32040229885057475,0.00011453396524486572,0.2340862422997947,0.3055555555555556,0.1575579384296091,0.005642157245347325,0.40266963292547275,0.011551391515290433,0.007934514817029831,0.010837967780914403,0.009030807880470712,0.01682203686829747,0.008211512403677542,0.03576960309777348,0.6250194150318189,0.744746977395415,0.5807307613798735,-0.019468891682858994
0.0703125,0.04014291719209752,0.008315584356731772,0.2541605744571561,0.3505747126436782,0.0001165086887835703,0.22792607802874743,0.3059523809523809,0.1569526115530958,0.007333693717892192,0.43381535038932145,0.010849426011880886,0.005955093652465175,0.005594438861452838,0.009903477456035965,0.01866778813579122,0.01320276878284442,0.015417275599419508,0.6250194150318189,0.744746977395415,0.40498060828740556,-0.007505619689869319
0.21875000000000003,0.25241698192517864,0.03410069334300086,0.2470075210891836,0.3232758620689655,0.00027053712480252763,0.7399041752224503,0.5507936507936508,0.39709443099273606,0.013914945366784316,0.575083426028921,0.06406987183160469,0.033122999110916915,0.016089593084753103,0.011913261933095332,0.02761617719212168,0.038093126057513936,0.01075854873531969,0.9309651168356646,0.22845686964821585,0.8111859563176158,0.001981178801386825
0.21930364173228348,0.24401008827238332,0.024833461730185344,0.32828141209387285,0.32471264367816094,0.00032582938388625593,0.6913073237508556,0.5095238095238096,0.3386371497751643,0.02678835212542338,0.5272525027808675,0.06265161499818539,0.04275091196497645,0.046789416877879145,0.009387809070474679,0.02371439919628046,0.05290059371658615,0.012177254298824216,0.9309651168356646,0.22845686964821585,0.9683608899775463,0.04350973444584143
0.22022637795275593,0.24148802017654478,0.02358725699007568,0.36846427181288305,0.32471264367816094,0.000339652448657188,0.6440793976728268,0.5357142857142857,0.3932030439294361,0.025813753804667265,0.5383759733036707,0.06238897484384849,0.042105459540040295,0.06822228431291415,0.009308475472696021,0.024158314058082754,0.06121387666156705,0.011390687922460391,0.9309651168356646,0.22845686964821585,0.9598897734231475,0.05052005943536404
0.21985728346456693,0.219630096679277,0.024425612906149453,0.43513076741899465,0.3218390804597701,0.00034360189573459714,0.6331279945242985,0.5313492063492063,0.3938948460740228,0.01816660671418757,0.5305895439377085,0.06449009607854374,0.03963158320919205,0.0815255853676561,0.012547930715324607,0.034158080418681805,0.08979775586689694,0.012762652757763575,0.9309651168356646,0.22845686964821585,1.0,-0.027965100773421726
0.22028789370078744,0.21080285834384194,0.028526759414510355,0.443096628454116,0.32471264367816094,0.0003495260663507109,0.6290212183436004,0.5107142857142857,0.386890349360083,0.022380867933305112,0.44605116796440486,0.06045498825282219,0.037216221652217885,0.03646128826244853,0.00823747190268412,0.025396602883110207,0.09907475391555975,0.015682830180493625,0.9309651168356646,0.22845686964821585,0.9509083486425801,0.014287347125385758
