saldo,foodseats,sportsvenue,servicesnum,theatres,library,cultureorg,musartschool
0.00020855057351407716,0.0048334286159763,0.02631578947368421,0.024175824175824177,0.0,0.0,0.022222222222222223,0.14285714285714285
0.00959332638164755,0.0048334286159763,0.029605263157894735,0.024175824175824177,0.0,0.0,0.022222222222222223,0.14285714285714285
0.2867570385818561,0.07359284860454238,0.8223684210526315,0.3230769230769231,0.029411764705882353,0.03508771929824561,0.4222222222222222,0.14285714285714285
0.0502606882168926,0.07437243386518372,0.8289473684210527,0.3274725274725275,0.029411764705882353,0.03508771929824561,0.4222222222222222,0.14285714285714285
0.09989572471324296,0.08788524504963359,0.8355263157894737,0.34285714285714286,0.029411764705882353,0.017543859649122806,0.4444444444444444,0.14285714285714285
0.0,0.08837898238137311,0.805921052631579,0.34065934065934067,0.029411764705882353,0.017543859649122806,0.4444444444444444,0.14285714285714285
0.05338894681960375,0.07112416194584481,0.3519736842105263,0.3098901098901099,0.029411764705882353,0.03508771929824561,0.044444444444444446,0.14285714285714285
0.028362877997914496,0.07190374720648615,0.3717105263157895,0.3142857142857143,0.029411764705882353,0.03508771929824561,0.044444444444444446,0.14285714285714285
0.0721584984358707,0.08541655839093602,0.375,0.32967032967032966,0.029411764705882353,0.017543859649122806,0.06666666666666667,0.14285714285714285
0.025443169968717413,0.08630008835299621,0.35855263157894735,0.3274725274725275,0.029411764705882353,0.017543859649122806,0.06666666666666667,0.14285714285714285
0.06381647549530761,0.040512447377994906,0.27960526315789475,0.3010989010989011,0.0,0.03508771929824561,0.24444444444444444,0.5714285714285714
0.003962460896767466,0.011511875682137103,0.20065789473684212,0.12087912087912088,0.0,0.017543859649122806,0.15555555555555556,0.14285714285714285
0.08571428571428572,0.04407255340159035,0.1875,0.6945054945054945,0.0,0.12280701754385964,0.044444444444444446,0.2857142857142857
0.059854014598540145,0.05924847980874175,0.23026315789473684,0.5032967032967033,0.029411764705882353,0.017543859649122806,0.044444444444444446,0.2857142857142857
0.04504692387904067,0.0007276129099319163,0.10526315789473684,0.02857142857142857,0.0,0.19298245614035087,0.06666666666666667,0.0
0.14911366006256518,0.007925783483186944,0.003289473684210526,0.006593406593406593,0.0,0.0,0.0,0.0
0.37393117831074035,0.04425445662907333,0.05263157894736842,0.36043956043956044,0.029411764705882353,0.15789473684210525,0.0,0.2857142857142857
0.40750782064650676,0.0054570968244893716,0.029605263157894735,0.06373626373626373,0.0,0.017543859649122806,0.022222222222222223,0.2857142857142857
0.08633993743482794,0.0054570968244893716,0.029605263157894735,0.06373626373626373,0.0,0.017543859649122806,0.022222222222222223,0.2857142857142857
0.08529718456725756,0.009718829582662025,0.049342105263157895,0.0967032967032967,0.0,0.017543859649122806,0.044444444444444446,0.2857142857142857
0.02565172054223149,0.006288654435840133,0.05592105263157895,0.07032967032967033,0.0,0.19298245614035087,0.022222222222222223,0.2857142857142857
0.07340980187695516,0.020788940283769035,0.16776315789473684,0.15384615384615385,0.029411764705882353,0.08771929824561403,0.044444444444444446,0.2857142857142857
0.07069864442127216,0.020788940283769035,0.15460526315789475,0.16043956043956045,0.029411764705882353,0.08771929824561403,0.044444444444444446,0.2857142857142857
0.0913451511991658,0.018346239800426174,0.15789473684210525,0.13846153846153847,0.029411764705882353,0.07017543859649122,0.044444444444444446,0.2857142857142857
0.013138686131386862,0.018580115378618575,0.17763157894736842,0.15604395604395604,0.029411764705882353,0.05263157894736842,0.022222222222222223,0.2857142857142857
0.002502606882168926,0.018580115378618575,0.21052631578947367,0.15604395604395604,0.029411764705882353,0.05263157894736842,0.022222222222222223,0.2857142857142857
0.010010427528675704,0.01624135959669456,0.45394736842105265,0.18021978021978022,0.029411764705882353,0.10526315789473684,0.022222222222222223,0.14285714285714285
0.020437956204379562,0.028610779065537134,0.46381578947368424,0.18681318681318682,0.029411764705882353,0.07017543859649122,0.022222222222222223,0.14285714285714285
0.03315954118873827,0.17961644405176447,0.09210526315789473,0.14725274725274726,0.0,0.03508771929824561,0.022222222222222223,0.14285714285714285
0.1897810218978102,0.06678447066160803,0.4375,0.22637362637362637,0.0,0.017543859649122806,0.044444444444444446,0.42857142857142855
0.030448383733055265,0.019749493269580583,0.023026315789473683,0.02857142857142857,0.0,0.0,0.0,0.0
0.012095933263816475,0.001948963151603347,0.04276315789473684,0.03296703296703297,0.0,0.0,0.0,0.14285714285714285
0.021063607924921793,0.008081700535315213,0.04276315789473684,0.041758241758241756,0.0,0.0,0.0,0.14285714285714285
0.03795620437956204,0.02850683436411829,0.29605263157894735,0.45494505494505494,0.0,0.08771929824561403,0.044444444444444446,0.2857142857142857
0.030448383733055265,0.025076659217296397,0.09868421052631579,0.25934065934065936,0.0,0.10526315789473684,0.06666666666666667,0.14285714285714285
0.019603753910323252,0.0271555532456733,0.10197368421052631,0.2153846153846154,0.0,0.017543859649122806,0.06666666666666667,0.14285714285714285
0.0264859228362878,0.027415414999220414,0.1118421052631579,0.2571428571428571,0.0,0.017543859649122806,0.06666666666666667,0.14285714285714285
0.016475495307612095,0.016735096928434074,0.11513157894736842,0.24615384615384617,0.0,0.017543859649122806,0.06666666666666667,0.14285714285714285
0.17017726798748697,0.09188711605425913,0.2894736842105263,0.2571428571428571,0.0,0.017543859649122806,0.022222222222222223,0.42857142857142855
0.09843587069864441,0.09063977963723299,0.29605263157894735,0.2703296703296703,0.0,0.017543859649122806,0.022222222222222223,0.42857142857142855
0.0840458811261731,0.0908996413907801,0.2993421052631579,0.27692307692307694,0.0,0.017543859649122806,0.022222222222222223,0.2857142857142857
0.06965589155370178,0.0908996413907801,0.3026315789473684,0.25934065934065936,0.0,0.017543859649122806,0.022222222222222223,0.2857142857142857
0.021689259645464025,0.00722415674860974,0.1611842105263158,0.02197802197802198,0.0,0.017543859649122806,0.4222222222222222,0.14285714285714285
0.0022940563086548487,0.0,0.009868421052631578,0.0,0.0,0.0,0.022222222222222223,0.0
0.007924921793534932,0.0034301751468218907,0.023026315789473683,0.01978021978021978,0.0,0.017543859649122806,0.022222222222222223,0.14285714285714285
0.007090719499478624,0.0034301751468218907,0.023026315789473683,0.02197802197802198,0.0,0.017543859649122806,0.022222222222222223,0.14285714285714285
0.0010427528675703858,0.0011953640663167195,0.006578947368421052,0.0,0.0,0.0,0.022222222222222223,0.0
0.00583941605839416,0.0,0.009868421052631578,0.0,0.0,0.0,0.022222222222222223,0.0
0.0010427528675703858,0.0,0.003289473684210526,0.0,0.0,0.0,0.022222222222222223,0.0
0.0031282586027111575,0.0,0.006578947368421052,0.0,0.0,0.0,0.022222222222222223,0.0
0.005213764337851929,0.0012993087677355647,0.006578947368421052,0.0,0.0,0.0,0.022222222222222223,0.0
0.005630865484880084,0.0012993087677355647,0.006578947368421052,0.0,0.0,0.0,0.022222222222222223,0.0
0.0006256517205422315,0.0,0.006578947368421052,0.0,0.0,0.0,0.022222222222222223,0.0
0.00020855057351407716,0.0012993087677355647,0.013157894736842105,0.0,0.0,0.0,0.022222222222222223,0.0
0.0018769551616266945,0.0012993087677355647,0.013157894736842105,0.0,0.0,0.0,0.022222222222222223,0.0
0.03691345151199166,0.006522530014032535,0.3059210526315789,0.14285714285714285,0.0,0.017543859649122806,0.044444444444444446,0.14285714285714285
0.023149113660062566,0.004079829530689673,0.13815789473684212,0.10989010989010989,0.0,0.017543859649122806,0.022222222222222223,0.14285714285714285
0.021689259645464025,0.005898861805519464,0.16776315789473684,0.11208791208791209,0.0,0.017543859649122806,0.022222222222222223,0.14285714285714285
0.004379562043795621,0.0,0.006578947368421052,0.0,0.0,0.0,0.0,0.0
0.0010427528675703858,0.0,0.003289473684210526,0.0,0.0,0.0,0.0,0.0
0.0016684045881126173,0.0,0.003289473684210526,0.004395604395604396,0.0,0.0,0.0,0.0
0.0010427528675703858,0.0,0.023026315789473683,0.013186813186813187,0.0,0.0,0.022222222222222223,0.0
0.0004171011470281543,0.0,0.006578947368421052,0.0,0.0,0.0,0.0,0.0
0.00145985401459854,0.0,0.006578947368421052,0.0,0.0,0.0,0.0,0.0
0.00145985401459854,0.0,0.009868421052631578,0.0,0.0,0.0,0.0,0.0
0.0010427528675703858,0.0,0.003289473684210526,0.0,0.0,0.0,0.0,0.0
0.0006256517205422315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00145985401459854,0.0,0.009868421052631578,0.0,0.0,0.0,0.0,0.0
0.0006256517205422315,0.0,0.006578947368421052,0.0,0.0,0.0,0.022222222222222223,0.0
0.0004171011470281543,0.0,0.006578947368421052,0.0,0.0,0.0,0.0,0.0
0.00020855057351407716,0.0,0.006578947368421052,0.0,0.0,0.0,0.0,0.0
0.0010427528675703858,0.0,0.013157894736842105,0.002197802197802198,0.0,0.017543859649122806,0.022222222222222223,0.0
0.01835245046923879,0.0018190322748297906,0.7302631578947368,0.13406593406593406,0.0,0.017543859649122806,0.4666666666666667,0.42857142857142855
0.03232533889468196,0.0018190322748297906,0.10526315789473684,0.1054945054945055,0.0,0.017543859649122806,0.044444444444444446,0.14285714285714285
0.010636079249217936,0.0018190322748297906,0.1118421052631579,0.1054945054945055,0.0,0.017543859649122806,0.022222222222222223,0.14285714285714285
0.0,0.0,0.019736842105263157,0.0,0.0,0.0,0.022222222222222223,0.0
0.004171011470281543,0.0,0.03618421052631579,0.004395604395604396,0.0,0.0,0.022222222222222223,0.0
0.004379562043795621,0.0,0.039473684210526314,0.002197802197802198,0.0,0.0,0.022222222222222223,0.0
0.0,0.0,0.023026315789473683,0.0,0.0,0.0,0.022222222222222223,0.0
0.0006256517205422315,0.0,0.0625,0.004395604395604396,0.0,0.0,0.022222222222222223,0.0
0.0018769551616266945,0.0,0.06578947368421052,0.004395604395604396,0.0,0.0,0.022222222222222223,0.0
0.0020855057351407717,0.0,0.04276315789473684,0.006593406593406593,0.0,0.0,0.022222222222222223,0.14285714285714285
0.006047966631908238,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.0
0.0010427528675703858,0.0,0.006578947368421052,0.0,0.0,0.0,0.022222222222222223,0.0
0.002711157455683003,0.0,0.006578947368421052,0.0,0.0,0.0,0.022222222222222223,0.0
0.002711157455683003,0.0005197235070942259,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.013157894736842105,0.0,0.0,0.0,0.022222222222222223,0.0
0.00020855057351407716,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.0
0.00020855057351407716,0.0,0.01644736842105263,0.0,0.0,0.0,0.0,0.0
0.1753910323253389,0.014032534691544099,0.5822368421052632,0.13186813186813187,0.0,0.017543859649122806,0.022222222222222223,0.7142857142857143
0.043795620437956206,0.014032534691544099,0.5953947368421053,0.13186813186813187,0.0,0.017543859649122806,0.022222222222222223,0.7142857142857143
0.004171011470281543,0.0,0.01644736842105263,0.0,0.0,0.0,0.0,0.0
0.018769551616266946,0.004287718933527363,0.013157894736842105,0.002197802197802198,0.0,0.0,0.0,0.0
0.004796663190823775,0.004287718933527363,0.013157894736842105,0.002197802197802198,0.0,0.0,0.0,0.0
0.02961418143899896,0.005067304194168702,0.023026315789473683,0.02857142857142857,0.0,0.0,0.0,0.14285714285714285
0.015015641293013556,0.005067304194168702,0.023026315789473683,0.026373626373626374,0.0,0.0,0.0,0.14285714285714285
0.0022940563086548487,0.0,0.01644736842105263,0.002197802197802198,0.0,0.0,0.0,0.14285714285714285
0.07507820646506778,0.004157788056753807,0.0625,0.054945054945054944,0.0,0.017543859649122806,0.022222222222222223,0.14285714285714285
0.03795620437956204,0.004157788056753807,0.06578947368421052,0.05714285714285714,0.0,0.017543859649122806,0.022222222222222223,0.14285714285714285
0.02002085505735141,0.0,0.01644736842105263,0.002197802197802198,0.0,0.0,0.0,0.0
0.017518248175182483,0.0,0.01644736842105263,0.002197802197802198,0.0,0.0,0.0,0.0
0.008967674661105318,0.0005197235070942259,0.01644736842105263,0.0,0.0,0.0,0.0,0.0
0.008967674661105318,0.0,0.06907894736842106,0.02197802197802198,0.0,0.0,0.0,0.14285714285714285
0.004171011470281543,0.0,0.023026315789473683,0.0,0.0,0.0,0.0,0.0
0.003753910323253389,0.0,0.023026315789473683,0.0,0.0,0.0,0.0,0.0
0.002502606882168926,0.0,0.03289473684210526,0.006593406593406593,0.0,0.0,0.0,0.0
0.005630865484880084,0.0,0.03618421052631579,0.006593406593406593,0.0,0.0,0.0,0.0
0.0006256517205422315,0.0,0.023026315789473683,0.0,0.0,0.0,0.0,0.0
0.0033368091762252345,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.0
0.004379562043795621,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.0
0.0006256517205422315,0.0,0.006578947368421052,0.0,0.0,0.0,0.0,0.0
0.0004171011470281543,0.0,0.006578947368421052,0.0,0.0,0.0,0.0,0.0
0.00291970802919708,0.0,0.03289473684210526,0.008791208791208791,0.0,0.0,0.0,0.14285714285714285
0.0010427528675703858,0.0,0.01644736842105263,0.0,0.0,0.0,0.0,0.0
0.0020855057351407717,0.0,0.023026315789473683,0.0,0.0,0.0,0.0,0.0
0.0010427528675703858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0064650677789363925,0.0,0.01644736842105263,0.002197802197802198,0.0,0.0,0.0,0.0
0.0006256517205422315,0.0,0.01644736842105263,0.002197802197802198,0.0,0.0,0.0,0.0
0.0,0.0,0.003289473684210526,0.0,0.0,0.0,0.0,0.0
0.0004171011470281543,0.0,0.009868421052631578,0.0,0.0,0.0,0.0,0.0
0.0016684045881126173,0.0,0.006578947368421052,0.0,0.0,0.0,0.0,0.0
0.00020855057351407716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0004171011470281543,0.0,0.003289473684210526,0.0,0.0,0.0,0.022222222222222223,0.0
0.00020855057351407716,0.0,0.006578947368421052,0.0,0.0,0.0,0.022222222222222223,0.0
0.0008342022940563086,0.0,0.006578947368421052,0.0,0.0,0.0,0.022222222222222223,0.0
0.0006256517205422315,0.0,0.003289473684210526,0.0,0.0,0.0,0.022222222222222223,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0008342022940563086,0.001948963151603347,0.05921052631578947,0.03076923076923077,0.0,0.017543859649122806,0.044444444444444446,0.14285714285714285
0.00020855057351407716,0.0,0.006578947368421052,0.0,0.0,0.0,0.0,0.0
0.0018769551616266945,0.0,0.006578947368421052,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.003289473684210526,0.0,0.0,0.0,0.0,0.0
0.00020855057351407716,0.0,0.006578947368421052,0.0,0.0,0.0,0.022222222222222223,0.0
0.011470281543274244,0.009588898705888468,0.02631578947368421,0.054945054945054944,0.0,0.017543859649122806,0.044444444444444446,0.14285714285714285
0.022106360792492178,0.009588898705888468,0.02631578947368421,0.05714285714285714,0.0,0.017543859649122806,0.044444444444444446,0.14285714285714285
0.0020855057351407717,0.0,0.009868421052631578,0.0,0.0,0.0,0.022222222222222223,0.0
0.0006256517205422315,0.0,0.013157894736842105,0.004395604395604396,0.0,0.0,0.022222222222222223,0.0
0.007924921793534932,0.0013512811184449873,0.03289473684210526,0.03736263736263736,0.0,0.017543859649122806,0.044444444444444446,0.14285714285714285
0.0020855057351407717,0.0010394470141884518,0.03289473684210526,0.02197802197802198,0.0,0.017543859649122806,0.044444444444444446,0.14285714285714285
0.003753910323253389,0.0,0.019736842105263157,0.002197802197802198,0.0,0.0,0.022222222222222223,0.0
0.00145985401459854,0.0,0.013157894736842105,0.0,0.0,0.0,0.022222222222222223,0.0
0.001251303441084463,0.0,0.009868421052631578,0.0,0.0,0.0,0.022222222222222223,0.0
0.0020855057351407717,0.0,0.003289473684210526,0.0,0.0,0.0,0.0,0.0
0.002502606882168926,0.0,0.009868421052631578,0.0,0.0,0.0,0.0,0.0
0.00020855057351407716,0.0,0.003289473684210526,0.0,0.0,0.0,0.0,0.0
0.010636079249217936,0.0,0.029605263157894735,0.06813186813186813,0.0,0.017543859649122806,0.022222222222222223,0.14285714285714285
0.0,0.003118341042565355,0.08881578947368421,0.017582417582417582,0.0,0.017543859649122806,0.022222222222222223,0.14285714285714285
0.0022940563086548487,0.0012993087677355647,0.039473684210526314,0.015384615384615385,0.0,0.017543859649122806,0.022222222222222223,0.14285714285714285
0.0004171011470281543,0.0,0.003289473684210526,0.0,0.0,0.0,0.022222222222222223,0.0
0.0,0.0,0.003289473684210526,0.0,0.0,0.0,0.022222222222222223,0.0
0.0016684045881126173,0.0,0.009868421052631578,0.0,0.0,0.0,0.022222222222222223,0.0
0.0018769551616266945,0.0,0.006578947368421052,0.0,0.0,0.0,0.022222222222222223,0.0
0.001251303441084463,0.00020788940283769034,0.006578947368421052,0.0,0.0,0.0,0.022222222222222223,0.0
0.003962460896767466,0.0,0.003289473684210526,0.004395604395604396,0.0,0.0,0.022222222222222223,0.0
0.008759124087591242,0.0012993087677355647,0.019736842105263157,0.002197802197802198,0.0,0.0,0.022222222222222223,0.0
0.001251303441084463,0.0012993087677355647,0.019736842105263157,0.002197802197802198,0.0,0.0,0.022222222222222223,0.0
0.0022940563086548487,0.0,0.013157894736842105,0.0,0.0,0.0,0.022222222222222223,0.0
0.002711157455683003,0.0005197235070942259,0.029605263157894735,0.0,0.0,0.0,0.022222222222222223,0.0
0.0010427528675703858,0.0,0.019736842105263157,0.0,0.0,0.0,0.022222222222222223,0.0
0.0010427528675703858,0.0,0.019736842105263157,0.0,0.0,0.0,0.022222222222222223,0.0
0.0,0.0,0.01644736842105263,0.0,0.0,0.0,0.022222222222222223,0.0
0.0022940563086548487,0.0010394470141884518,0.023026315789473683,0.0,0.0,0.0,0.022222222222222223,0.0
0.00020855057351407716,0.0,0.003289473684210526,0.0,0.0,0.0,0.0,0.0
0.0004171011470281543,0.0,0.006578947368421052,0.0,0.0,0.0,0.022222222222222223,0.0
0.0004171011470281543,0.0010394470141884518,0.006578947368421052,0.004395604395604396,0.0,0.0,0.022222222222222223,0.0
0.00020855057351407716,0.0010394470141884518,0.006578947368421052,0.006593406593406593,0.0,0.0,0.022222222222222223,0.0
0.0,0.0,0.003289473684210526,0.0,0.0,0.0,0.022222222222222223,0.0
0.008342022940563087,0.0,0.013157894736842105,0.004395604395604396,0.0,0.0,0.022222222222222223,0.0
0.007716371220020855,0.0,0.013157894736842105,0.002197802197802198,0.0,0.0,0.022222222222222223,0.0
0.0008342022940563086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0008342022940563086,0.0,0.023026315789473683,0.0,0.0,0.0,0.0,0.0
0.0004171011470281543,0.0,0.019736842105263157,0.002197802197802198,0.0,0.0,0.0,0.0
0.0016684045881126173,0.0,0.009868421052631578,0.0,0.0,0.0,0.0,0.0
0.0,0.0010394470141884518,0.05921052631578947,0.02857142857142857,0.0,0.017543859649122806,0.022222222222222223,0.14285714285714285
0.00145985401459854,0.0010394470141884518,0.06578947368421052,0.02857142857142857,0.0,0.017543859649122806,0.022222222222222223,0.14285714285714285
0.00020855057351407716,0.0,0.003289473684210526,0.0,0.0,0.0,0.0,0.0
0.0033368091762252345,0.010498414843303362,0.125,0.2175824175824176,0.0,0.017543859649122806,0.022222222222222223,0.14285714285714285
0.0004171011470281543,0.0,0.003289473684210526,0.0,0.0,0.0,0.0,0.0
0.0010427528675703858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00145985401459854,0.0,0.006578947368421052,0.0,0.0,0.0,0.0,0.0
0.0008342022940563086,0.0,0.009868421052631578,0.002197802197802198,0.0,0.0,0.0,0.0
0.027320125130344108,0.007354087625383296,0.2236842105263158,0.06813186813186813,0.0,0.017543859649122806,0.35555555555555557,0.14285714285714285
0.021272158498435872,0.005379138298425238,0.05921052631578947,0.054945054945054944,0.0,0.017543859649122806,0.044444444444444446,0.14285714285714285
0.002502606882168926,0.0,0.013157894736842105,0.002197802197802198,0.0,0.0,0.022222222222222223,0.0
0.0006256517205422315,0.0,0.013157894736842105,0.0,0.0,0.0,0.022222222222222223,0.0
0.0020855057351407717,0.0,0.01644736842105263,0.0,0.0,0.0,0.022222222222222223,0.0
0.0006256517205422315,0.0,0.013157894736842105,0.0,0.0,0.0,0.022222222222222223,0.0
0.0006256517205422315,0.0,0.013157894736842105,0.0,0.0,0.0,0.022222222222222223,0.0
0.0018769551616266945,0.0019749493269580584,0.013157894736842105,0.0,0.0,0.0,0.022222222222222223,0.0
0.009176225234619395,0.03217088508913258,0.375,0.378021978021978,0.029411764705882353,0.017543859649122806,0.08888888888888889,0.2857142857142857
0.01897810218978102,0.03489943350137727,0.3782894736842105,0.4087912087912088,0.029411764705882353,0.017543859649122806,0.08888888888888889,0.2857142857142857
0.02002085505735141,0.007587963203575698,0.12171052631578948,0.05714285714285714,0.0,0.24561403508771928,0.37777777777777777,0.14285714285714285
0.08029197080291971,0.007587963203575698,0.12171052631578948,0.05934065934065934,0.0,0.03508771929824561,0.35555555555555557,0.14285714285714285
0.04296141814389989,0.00722415674860974,0.12171052631578948,0.05934065934065934,0.0,0.03508771929824561,0.35555555555555557,0.14285714285714285
0.20938477580813347,0.06145730471389221,0.4967105263157895,0.5340659340659341,0.0,0.017543859649122806,0.13333333333333333,0.42857142857142855
0.2302398331595412,0.06275661348162777,0.4967105263157895,0.6329670329670329,0.0,0.03508771929824561,0.06666666666666667,0.42857142857142855
0.0004171011470281543,0.02224416610363287,0.08881578947368421,0.26373626373626374,0.029411764705882353,0.3333333333333333,0.2,0.2857142857142857
0.0456725755995829,0.029052544046567225,0.09539473684210527,0.26593406593406593,0.029411764705882353,0.3333333333333333,0.13333333333333333,0.2857142857142857
0.0264859228362878,0.026194064757548985,0.10526315789473684,0.25934065934065936,0.029411764705882353,0.03508771929824561,0.13333333333333333,0.42857142857142855
0.006673618352450469,0.017904474819396082,0.06578947368421052,0.22197802197802197,0.029411764705882353,0.03508771929824561,0.044444444444444446,0.2857142857142857
0.21793534932221065,0.030169949586819813,0.12171052631578948,0.16043956043956045,0.029411764705882353,0.08771929824561403,0.08888888888888889,0.2857142857142857
0.21584984358706985,0.030169949586819813,0.14802631578947367,0.12967032967032968,0.029411764705882353,0.07017543859649122,0.06666666666666667,0.2857142857142857
0.11220020855057351,0.02224416610363287,0.12828947368421054,0.12527472527472527,0.029411764705882353,0.017543859649122806,0.15555555555555556,0.2857142857142857
0.17309697601668406,0.022815861961436517,0.12171052631578948,0.11428571428571428,0.029411764705882353,0.017543859649122806,0.15555555555555556,0.2857142857142857
0.06798748696558915,0.017904474819396082,0.125,0.13186813186813187,0.029411764705882353,0.017543859649122806,0.15555555555555556,0.2857142857142857
0.3005213764337852,0.007691907904994543,0.12828947368421054,0.13406593406593406,0.029411764705882353,0.017543859649122806,0.15555555555555556,0.2857142857142857
0.20250260688216892,0.05961228626370771,0.14802631578947367,0.1912087912087912,0.029411764705882353,0.07017543859649122,0.08888888888888889,0.14285714285714285
0.2809176225234619,0.05961228626370771,0.14802631578947367,0.2021978021978022,0.029411764705882353,0.07017543859649122,0.08888888888888889,0.14285714285714285
0.1789363920750782,0.0669403877137363,0.14802631578947367,0.18461538461538463,0.029411764705882353,0.07017543859649122,0.08888888888888889,0.14285714285714285
0.2558915537017727,0.0669403877137363,0.15460526315789475,0.20659340659340658,0.029411764705882353,0.07017543859649122,0.08888888888888889,0.14285714285714285
0.16371220020855057,0.06538121719245361,0.16447368421052633,0.1934065934065934,0.029411764705882353,0.05263157894736842,0.022222222222222223,0.14285714285714285
0.17455683003128258,0.1012421391819552,0.07894736842105263,0.13406593406593406,0.08823529411764706,0.07017543859649122,0.1111111111111111,0.14285714285714285
0.21710114702815433,0.1012421391819552,0.07894736842105263,0.13406593406593406,0.08823529411764706,0.07017543859649122,0.1111111111111111,0.14285714285714285
0.17851929092805005,0.1012421391819552,0.07894736842105263,0.13406593406593406,0.08823529411764706,0.07017543859649122,0.1111111111111111,0.14285714285714285
