saldo,saldoone,popsize,avgemployers,avgsalary,shoparea,foodseats,retailturnover,livarea,sportsvenue,servicesnum,roadslen,livestock,harvest,agrprod,hospitals,beforeschool,factoriescap
1732.0,869.0,123992.0,25739.0,47790.64388,85852.0,3498.0,3604459.562680001,57.2,334.0,322.0,1757.5,419211.0,133950.89,9338328.0,87.0,5140.0,21806882.95266
