popsize,avgemployers,unemployed,avgsalary,livarea,beforeschool,docsperpop,bedsperpop,cliniccap,invests,funds,companies,factoriescap,conscap,consnewareas,consnewapt,retailturnover,foodservturnover,lat,lon,dollar,saldo
0.1019931102362204,0.10697772173182,0.0299315720306339,0.3510372526039449,0.3218390804597701,0.000173775671406,0.4668035592060233,0.5583333333333332,0.3508301625735039,0.0120745222342758,0.371523915461624,0.0245067140373999,0.018053629081306,0.0128968620291046,0.0122438185905064,0.0278965444732599,0.0211096760691432,0.0065585410516088,0.773878402094881,0.5151768793466664,0.420249653259362,0.017373414104469
0.1031003937007874,0.1059268600252206,0.0282775184664884,0.3648992816067268,0.3247126436781609,0.0001796998420221,0.4524298425735797,0.5067460317460317,0.3561051539259771,0.0201119505231591,0.4093437152391546,0.025839015911218,0.0225461307481725,0.0172691281559231,0.0113447044823482,0.0264246162472839,0.0311516998372236,0.0085914458686796,0.773878402094881,0.5151768793466664,0.4063800277392511,0.0460624071322436
0.1044537401574803,0.1071878940731399,0.0225449766619839,0.3865186158660536,0.3275862068965517,0.0001796998420221,0.4496919917864477,0.4896825396825397,0.3716707021791767,0.0259891137762476,0.5506117908787541,0.0272429469180371,0.0212787841134712,0.0260865575199703,0.0119000396667988,0.0295553842199948,0.0383047689410913,0.0069669344893306,0.773878402094881,0.5151768793466664,0.4299583911234397,0.065988493923115
0.1065452755905511,0.1059268600252206,0.0205963656138124,0.4066194056394344,0.3290229885057471,0.0001974723538704,0.460643394934976,0.4908730158730159,0.3565375302663438,0.024725572516091,0.5606229143492769,0.0290241246919947,0.0204239867167524,0.0227876332047055,0.0144387147957159,0.038059858414523,0.0411912763533151,0.0090967039127022,0.773878402094881,0.5151768793466664,0.4410540915395284,0.1048500781041642
0.108390748031496,0.1057166876839007,0.0270539719943807,0.3806345500003518,0.3333333333333333,0.0002172195892575,0.4784394250513347,0.5083333333333333,0.361034244206157,0.0393996765740957,0.5183537263626251,0.0302465952285446,0.0206476052069005,0.0188515078168246,0.0165013883379611,0.0424289152122613,0.0542724931339497,0.0060741264621248,0.773878402094881,0.5151768793466664,0.5325936199722607,0.0912866232331314
0.1102362204724409,0.1025641025641025,0.0358906965151583,0.3179856921626801,0.3376436781609195,0.0002369668246445,0.4537987679671458,0.4880952380952381,0.3603424420615703,0.0148993698755571,0.4238042269187986,0.0312398525394915,0.0185803679772796,0.0134419515060789,0.0160253867512891,0.0417513609495105,0.0417136855329078,0.0040329359592411,0.773878402094881,0.5151768793466664,0.8446601941747574,0.0866003733760048
0.1117741141732283,0.1023539302227826,0.0300222051026419,0.3010841618391492,0.3405172413793104,0.0002428909952606,0.4832306639288158,0.469047619047619,0.3510895883777239,0.0150094679875882,0.4671857619577307,0.0328682214963803,0.0177390002341429,0.0211746160834166,0.0134999338886685,0.0472652508118969,0.0420465085673982,0.0034837026794723,0.773878402094881,0.5151768793466664,0.9292649098474342,0.0734560140206499
0.1133120078740157,0.0979403110550651,0.0272125798703947,0.3043252503504658,0.346264367816092,0.0002507898894154,0.5188227241615332,0.4658730158730159,0.3957108267035628,0.0082175627914079,0.5450500556173525,0.0273336771531717,0.0215650540305382,0.0101541581473825,0.0175988364405659,0.0583163944767645,0.0421415899345566,0.0034275695404661,0.773878402094881,0.5151768793466664,0.8085991678224688,0.0732655160589781
0.0901205708661417,0.1317780580075662,0.0537227534327276,0.3520700764259751,0.3218390804597701,0.0001619273301737,0.2019164955509924,0.2575396825396825,0.209270148737461,0.0628753807313936,0.5539488320355951,0.0164651500391572,0.4814278753113459,0.0708210759547886,0.0111463704879016,0.0245321370996004,0.0381737138175269,0.0250507617374839,0.7912471338349083,0.2947733624715681,0.420249653259362,-0.0019811788013868
0.0908587598425196,0.1309373686422866,0.0314270177187655,0.3391100029122144,0.3304597701149425,0.0001777251184834,0.2046543463381245,0.2579365079365079,0.198028363887928,0.0734934775304962,0.5617352614015573,0.0141157144767253,0.6162506966816731,0.0607913137844587,0.0144254925294195,0.0257704259246279,0.045939945327645,0.0297864083112223,0.7912471338349083,0.2947733624715681,0.4063800277392511,0.0287651922124433
