saldo,saldoone,saldotwo,saldothree,popsize,avgemployers,avgsalary,shoparea,foodseats,retailturnover,livarea,sportsvenue,servicesnum,roadslen,livestock,harvest,agrprod,hospitals,beforeschool,factoriescap
-0.18137493905411994,-0.31759149940968123,-0.0695754716981132,-0.05590851334180432,0.2375233886057165,0.24208399704728234,0.4174684697782057,0.33598054792271326,0.1587205793602897,0.1285606488836283,0.4308231173380035,0.28440366972477066,0.3944099378881988,0.18799431009957324,0.25699707307298714,0.1602489315453632,0.1676422269323361,0.27586206896551724,0.2614785992217899,0.24689809082373984
-0.1862506094588006,-0.06965761511216056,-0.05188679245283019,-0.3545108005082592,0.23491838183108588,0.23730525661447607,0.38495002718970917,0.3375862618496859,0.15147857573928786,0.12488966948641837,0.4378283712784588,0.2874617737003058,0.40993788819875776,0.18799431009957324,0.24475741333123416,0.15318923491118208,0.1819286511597351,0.27586206896551724,0.2706225680933852,0.26839393173983406
-0.21452949780594832,-0.05194805194805195,-0.3290094339622642,-0.14866581956797967,0.23178108265049358,0.22965150161233924,0.3918468386321115,0.35413839563825317,0.15147857573928786,0.14711396816402686,0.4413309982486865,0.2874617737003058,0.40683229813664595,0.18799431009957324,0.2443065663830386,0.17684370867951107,0.20445202537119217,0.27586206896551724,0.27976653696498055,0.3036445343201025
-0.23744514870794733,-0.3293978748524203,-0.13797169811320756,-0.1156289707750953,0.23062778243757662,0.2197832083608532,0.4101767636085124,0.3540176652678041,0.15147857573928786,0.2513755065929635,0.4448336252189142,0.2874617737003058,0.4409937888198758,0.18799431009957324,0.2327157445773131,0.1483310514437432,0.19687351573488243,0.27586206896551724,0.277431906614786,0.2759323066418341
-0.20575329107752316,-0.1381345926800472,-0.10731132075471699,-0.2719186785260483,0.22953900251629136,0.20556354170713703,0.4442493694603731,0.37390195728076575,0.19734459867229934,0.2589561146975402,0.45183887915936954,0.3149847094801223,0.4254658385093168,0.19891891891891894,0.19647623750330978,0.1390382721666798,0.18715148434630596,0.27586206896551724,0.27198443579766535,0.24920408232940702
-0.2257435397367138,-0.10743801652892562,-0.25235849056603776,-0.20076238881829733,0.22617588231498806,0.21620886592330704,0.473272880522817,0.4063059887092958,0.21544960772480387,0.28944246309019134,0.45884413309982486,0.1834862385321101,0.4254658385093168,0.19891891891891894,0.1797782023849565,0.14787589430978873,0.1883328587109011,0.27586206896551724,0.2723735408560311,0.25486662424863205
-0.2340321794246709,-0.179456906729634,-0.20400943396226415,-0.19695044472681067,0.08426350087102394,0.06325032052527294,0.29614944773511903,0.04990631323253152,0.010863005431502716,0.03468276175750323,0.47110332749562167,0.1529051987767584,0.046583850931677016,0.11687055476529161,0.10046492100636673,0.05039411304714444,0.0686820843396246,0.1839080459770115,0.13229571984435798,0.01343913479012766
-0.23013164310092638,-0.20425029515938606,-0.18278301886792453,-0.18297331639135958,0.08374733853797019,0.059481720346555814,0.3279790768222102,0.049335258580307434,0.018406759203379603,0.036004307549426184,0.4816112084063047,0.1529051987767584,0.043478260869565216,0.1184637268847795,0.08895043307546796,0.04659757224136249,0.05485537506157803,0.1724137931034483,0.12684824902723735,0.012313246625719572
-0.22769380789858606,-0.18299881936245574,-0.16981132075471697,-0.21346886912325286,0.08194883540873604,0.055324604685496714,0.34762478860639257,0.04592221100771226,0.018406759203379603,0.03390660200142965,0.4956217162872154,0.08256880733944955,0.037267080745341616,0.1184637268847795,0.07343557301692942,0.049398319478410724,0.05345435956480194,0.1724137931034483,0.12684824902723735,0.012909851210100763
-0.08873720136518772,-0.1345926800472255,-0.05660377358490566,-0.025412960609911054,0.07222240144525453,0.04634989704339718,0.30214783426006964,0.0714663427873262,0.010863005431502716,0.021659568881303253,0.4535901926444833,0.13149847094801223,0.14906832298136646,0.15607396870554766,0.07101674335835653,0.11196242895402927,0.09322644012873714,0.09195402298850575,0.08754863813229571,0.011216404593258452
-0.0628961482203803,-0.05667060212514758,-0.02358490566037736,-0.07750952986022872,0.0712465320343248,0.04324177318466141,0.329045347576585,0.06985821425294461,0.010863005431502716,0.02086532056012328,0.46409807355516636,0.13149847094801223,0.13354037267080746,0.15874822190611665,0.06080231673310099,0.0994270030210011,0.09892215785925366,0.09195402298850575,0.08715953307392996,0.010502736431648578
-0.08922476840565578,-0.023612750885478158,-0.07193396226415094,-0.12960609911054638,0.06962545970707787,0.043164070088193014,0.34864146159171333,0.06956846136386685,0.010863005431502716,0.02152835505319807,0.47285464098073554,0.10397553516819572,0.13354037267080746,0.15874822190611665,0.05960482907175623,0.10153314853592342,0.10678840229622132,0.09195402298850575,0.08715953307392996,0.01108094933352915
-0.21696733300828863,-0.1357733175914994,-0.1509433962264151,-0.25667090216010163,0.14817891476869474,0.11577761373790746,0.3586925953751655,0.15057491802407846,0.13578756789378393,0.06412071299401305,0.4378283712784588,0.21100917431192662,0.32608695652173914,0.3494167852062589,0.20002099181557736,0.09852965347995243,0.15586007561053278,0.1724137931034483,0.1208171206225681,0.06702018322125543
-0.26767430521696733,-0.1511216056670602,-0.23820754716981132,-0.2782719186785261,0.1455093877024324,0.11348537239208982,0.3255264490239832,0.1609818759567882,0.14484007242003621,0.05400685067290101,0.44308231173380036,0.14984709480122324,0.32608695652173914,0.3494167852062589,0.18933424933983126,0.08876801987163016,0.21921038624157613,0.1724137931034483,0.13287937743190661,0.061622208968378465
-0.280351048269137,-0.2384887839433294,-0.25825471698113206,-0.19567979669631513,0.14417059165107426,0.11173705272155095,0.3183532350859863,0.16690973714583746,0.14484007242003621,0.08116043303690176,0.44833625218914186,0.14984709480122324,0.32608695652173914,0.3494167852062589,0.17574443418708002,0.08562996999508073,0.22773486992598008,0.1724137931034483,0.1441634241245136,0.058216623437219596
-0.19795221843003413,-0.2585596221959858,-0.18160377358490565,-0.04193138500635324,0.14278340538099232,0.10672520299933952,0.33539983369429,0.16690973714583746,0.14484007242003621,0.10144264706108923,0.45709281961471104,0.14984709480122324,0.32608695652173914,0.3494167852062589,0.1505924224316633,0.0785933461798883,0.19387494449330042,0.1724137931034483,0.14124513618677043,0.05768854283823902
-0.14334470989761092,-0.18181818181818182,-0.03891509433962264,-0.13595933926302414,0.14051713013742823,0.10936710827926494,0.3592671064014134,0.16690973714583746,0.14484007242003621,0.12181630923838131,0.46760070052539404,0.14984709480122324,0.32608695652173914,0.3494167852062589,0.12311699836120713,0.06623583731772839,0.1909742360083697,0.1724137931034483,0.1301556420233463,0.05507087999786248
-0.12042905899561189,-0.03896103896103896,-0.12617924528301888,-0.13595933926302414,0.13778308277953416,0.10594817203465558,0.37579142738692334,0.16950544011049243,0.14484007242003621,0.12386817691535966,0.4746059544658494,0.14678899082568808,0.3198757763975155,0.3494167852062589,0.11987042324748158,0.07083186961322924,0.18371532374436522,0.1724137931034483,0.1245136186770428,0.06030541131467561
-0.07996099463676255,-0.0059031877213695395,-0.07900943396226415,-0.11689961880559085,0.10885379701916252,0.0812385873577062,0.29956683980573423,0.09191806754139845,0.05552202776101388,0.06264264025462107,0.46760070052539404,0.19571865443425077,0.07142857142857142,0.3755334281650071,0.1292857296206445,0.06528018312933055,0.12480053831364377,0.16091954022988506,0.111284046692607,0.020047760699798793
-0.1750365675280351,-0.07910271546635184,-0.10849056603773585,-0.25412960609911056,0.10783760242596296,0.07879093981895179,0.3055331103902278,0.09191806754139845,0.05552202776101388,0.06343149892809902,0.47285464098073554,0.19571865443425077,0.07763975155279502,0.3755334281650071,0.12439559076455532,0.06041247754611854,0.1394443034256858,0.14942528735632185,0.11478599221789883,0.019719120739309728
-0.24037055095075574,-0.10861865407319952,-0.2358490566037736,-0.2554002541296061,0.10677301761403961,0.07622673763549477,0.3126083519776854,0.08969662872513558,0.05552202776101388,0.09081002643920943,0.47985989492119085,0.1743119266055046,0.07763975155279502,0.3755334281650071,0.11141644661041815,0.052573945088741726,0.10648809849998263,0.14942528735632185,0.11420233463035019,0.019710472597511162
-0.27986348122866894,-0.2361275088547816,-0.23702830188679244,-0.21982210927573062,0.10541002645331957,0.07397334783791135,0.3435634062594489,0.08121773480849749,0.0627640313820157,0.09488976039466605,0.4868651488616462,0.1834862385321101,0.08074534161490683,0.3755334281650071,0.08909594452435647,0.0493714378131128,0.10897176356977031,0.14942528735632185,0.11186770428015565,0.020003744675038754
-0.21306679668454412,-0.23730814639905548,-0.20400943396226415,-0.08005082592121983,0.10413575069359314,0.07366253545203777,0.3647937182443438,0.08205077436459605,0.0627640313820157,0.09486480338179377,0.500875656742557,0.18042813455657492,0.08074534161490683,0.3755334281650071,0.0869490542948539,0.05255922243281561,0.12571523886457192,0.14942528735632185,0.1132295719844358,0.02346902604240956
-0.012676743052169674,-0.03305785123966942,-0.03537735849056604,0.04066073697585769,0.049301567843086654,0.02614709196161467,0.3038801710165648,0.030455443249482066,0.036210018105009054,0.024554476812452607,0.5131348511383538,0.027522935779816515,0.031055900621118012,0.11948790896159317,0.05761776289267219,0.040853172783625005,0.042807213540595,0.08045977011494253,0.05058365758754864,0.006137565243962734
-0.012676743052169674,-0.03541912632821724,0.03773584905660377,-0.035578144853875476,0.0493822182076263,0.025564318738101714,0.31966022919692916,0.029018751841138148,0.036210018105009054,0.0231276274406694,0.521891418563923,0.027522935779816515,0.031055900621118012,0.11948790896159317,0.053080668207656764,0.03745414368784805,0.040507931297901034,0.08045977011494253,0.049805447470817124,0.0074425839722057074
-0.02340321794246709,0.03778040141676505,-0.0330188679245283,-0.06607369758576874,0.04878540551003291,0.025447764093399123,0.3432501546193274,0.02877729110024001,0.03922751961375981,0.025806813408633555,0.532399299474606,0.045871559633027525,0.031055900621118012,0.11948790896159317,0.052975709129769975,0.03977768643057484,0.03833272118740229,0.08045977011494253,0.05058365758754864,0.003628570101931721
-0.04875670404680644,-0.025974025974025976,0.09316037735849056,-0.19949174078780177,0.1486547519194787,0.14064260460779363,0.3395535101832604,0.142338692152043,0.18467109233554616,0.09940303594111861,0.42206654991243436,0.24464831804281345,0.2267080745341615,0.30611664295874824,0.2590867128963696,0.13530252640775695,0.16638268941458634,0.20689655172413793,0.16167315175097277,0.05344340510832035
-0.16723549488054607,0.09327036599763873,-0.18514150943396226,-0.33672172808132145,0.14802567907606942,0.13349391973270136,0.31150405970485107,0.14150927450705791,0.17109233554616776,0.09167499253010261,0.425569176882662,0.24464831804281345,0.2111801242236025,0.30890469416785205,0.24033243402487053,0.13034121110179084,0.20388888579410194,0.20689655172413793,0.14883268482490272,0.0507885047150126
-0.2530472940029254,-0.18536009445100354,-0.3125,-0.12325285895806862,0.14702561455577778,0.13232837328567543,0.31233462021234976,0.1408730254547913,0.18708509354254677,0.08776645309804053,0.4273204903677758,0.24464831804281345,0.21428571428571427,0.30890469416785205,0.20689581141716223,0.11507403664754723,0.19616362214913743,0.20689655172413793,0.1593385214007782,0.04544456969677292
-0.24963432471964894,-0.31286894923258557,-0.11438679245283019,-0.1905972045743329,0.14690463900896833,0.1299584288433894,0.32389582178870674,0.14599078585812733,0.18708509354254677,0.13615078419855872,0.436077057793345,0.26299694189602446,0.18944099378881987,0.30890469416785205,0.19233512479395817,0.10632614213383876,0.17210768399794255,0.20689655172413793,0.15544747081712063,0.050149748528843796
-0.16626036079960996,-0.11452184179456906,-0.17688679245283018,-0.11944091486658195,0.14488031485902317,0.12292629861299972,0.3573136209497525,0.1572899412284557,0.1955340977670489,0.12136926765044158,0.44833625218914186,0.290519877675841,0.16149068322981366,0.30890469416785205,0.16326623108649344,0.09518892903152465,0.1723073894005626,0.1839080459770115,0.15252918287937745,0.04927701318048607
-0.17406143344709898,-0.1770956316410862,-0.11084905660377359,-0.14358322744599747,0.14138815407445643,0.1138738878744318,0.39098736150541646,0.15773664359911724,0.1955340977670489,0.12412913751174741,0.45709281961471104,0.21712538226299694,0.16459627329192547,0.30327169274537696,0.1561170866222499,0.09240407640311306,0.16227697235427985,0.1839080459770115,0.14571984435797666,0.050867879717605466
-0.20136518771331058,-0.1770956316410862,-0.09787735849056604,-0.22871664548919948,0.1130718110845861,0.05617933874664906,0.33709319143978594,0.11712053237264154,0.035908267954133974,0.08487292790574588,0.4063047285464098,0.13761467889908258,0.16459627329192547,0.21120910384068278,0.062288441858634434,0.06984479244278015,0.0529819648299738,0.1839080459770115,0.10194552529182879,0.010188392488235434
-0.13310580204778158,-0.1357733175914994,-0.05070754716981132,-0.14612452350698857,0.1624540292922124,0.16733361824468704,0.4707969501509252,0.2432885987067363,0.1460470730235365,0.08059895638286442,0.42206654991243436,0.21100917431192662,0.3447204968944099,0.39254623044096726,0.1364468012528297,0.08296282536703362,0.149414719627049,0.26436781609195403,0.2019455252918288,0.04041469465746337
-0.23500731350560702,-0.05076741440377804,-0.13561320754716982,-0.41168996188055906,0.1603006645590038,0.17016978126578344,0.44712070355716405,0.23547613643497703,0.1523838261919131,0.09389022926946146,0.4273204903677758,0.20795107033639143,0.3105590062111801,0.39254623044096726,0.13446450594092235,0.07163766034876727,0.15156514154072112,0.22988505747126436,0.2,0.12255845868892846
-0.2696245733788396,-0.1357733175914994,-0.38207547169811323,-0.144853875476493,0.15880056777856635,0.17308364738334822,0.47060255182075267,0.21673878294128157,0.1523838261919131,0.1196783014265791,0.4325744308231173,0.20795107033639143,0.2670807453416149,0.39254623044096726,0.13156858956468223,0.07247934213606547,0.15808953861504196,0.22988505747126436,0.193579766536965,0.14087163361428034
-0.2613359336908825,-0.3825265643447462,-0.13443396226415094,-0.12452350698856417,0.15767146267501128,0.16511907999533781,0.49365288853418965,0.1255644144818494,0.09414604707302354,0.14173526613868737,0.4395796847635727,0.21406727828746178,0.2515527950310559,0.39254623044096726,0.13419495194544037,0.06548014756056578,0.12932204165573608,0.21839080459770116,0.19066147859922178,0.142286260310552
-0.1394441735738664,-0.1345926800472255,-0.11556603773584906,-0.0940279542566709,0.15582456932705335,0.16150588600955748,0.531772292788834,0.12382468984367831,0.09414604707302354,0.17128074254917236,0.4500875656742557,0.23853211009174313,0.2577639751552795,0.39254623044096726,0.13105572134318993,0.05712097511153327,0.1194029256201277,0.21839080459770116,0.1904669260700389,0.11677208493656502
-0.11847879083373963,-0.11570247933884298,-0.08726415094339622,-0.09021601016518424,0.15228401832376282,0.1665954388282373,0.5666489555307717,0.12197027135358063,0.09414604707302354,0.1767344407654966,0.45884413309982486,0.2415902140672783,0.2639751552795031,0.39254623044096726,0.11278807092371144,0.06338975016019129,0.1448701067436219,0.20689655172413793,0.1850194552529183,0.09693842216900136
-0.05997074597757192,-0.1192443919716647,-0.020047169811320754,-0.0063532401524777635,0.10628911542680172,0.06736858463809783,0.3880843547956115,0.05647163077755188,0.026554013277006638,0.08177756862730345,0.41506129597197894,0.1743119266055046,0.06521739130434782,0.21337126600284495,0.06717858071472362,0.08762749014314523,0.15436436899631217,0.10344827586206896,0.10116731517509728,0.09110286302223429
-0.052169673330082884,-0.020070838252656435,-0.00589622641509434,-0.10800508259212198,0.10420027098522486,0.06391079684525429,0.40024513359261255,0.05745196138559831,0.02776101388050694,0.08533451926058357,0.4238178633975481,0.17737003058103976,0.06832298136645963,0.21337126600284495,0.06253414151823306,0.08086327208610805,0.16008874578759932,0.10344827586206896,0.09474708171206225,0.09459985448210734
0.01121404193076548,-0.0059031877213695395,-0.10023584905660378,0.14358322744599747,0.10278888960578102,0.06192936788531023,0.43975052606162385,0.0556651519029521,0.02776101388050694,0.09340847489227494,0.4325744308231173,0.13149847094801223,0.06832298136645963,0.21337126600284495,0.06465717741185227,0.08569362167667173,0.16132838746500283,0.10344827586206896,0.08988326848249027,0.09269770616434952
-0.34714773281326183,-0.5619834710743802,-0.15683962264150944,-0.13087674714104194,0.426971094909349,0.3361435953222736,0.34487841966646526,0.5948337059877434,0.32226916113458054,0.37308687930319456,0.3712784588441331,0.3180428134556575,0.6304347826086957,0.4096728307254623,0.6051725741929482,0.2252745811953742,0.1950374035180451,0.3448275862068966,0.4599221789883268,0.14584577664672166
-0.15065821550463188,-0.15702479338842976,-0.1214622641509434,-0.09275730622617535,0.42089005742305957,0.32518745872023,0.3556848832927372,0.6058732910616064,0.3029571514785757,0.5985310336708551,0.37828371278458844,0.21406727828746178,0.5900621118012422,0.4096728307254623,0.579576871790101,0.19218647408358425,0.20739292459438552,0.3793103448275862,0.45155642023346304,0.15694953896706942
-0.09995124329595319,-0.12160566706021252,-0.08608490566037735,-0.036848792884371026,0.4145831989160591,0.3120556354170714,0.3877789605369267,0.6352916604289308,0.31804465902232953,0.6298133499067302,0.3835376532399299,0.21712538226299694,0.577639751552795,0.4665718349928876,0.5729811479183514,0.21407034704742628,0.20401696860651514,0.3793103448275862,0.42840466926070037,0.16420787659190722
-0.09751340809361288,-0.08618654073199528,-0.03419811320754717,-0.12452350698856417,0.4108248919285115,0.30688837950192316,0.40777871396160487,0.6533336069888397,0.32226916113458054,0.6360779978462753,0.38879159369527144,0.36085626911314983,0.5714285714285714,0.4665718349928876,0.5574448189575179,0.2294745667217582,0.17162253086820492,0.3793103448275862,0.43929961089494163,0.16696616576127338
-0.24475865431496832,-0.14049586776859505,-0.18867924528301888,-0.2833545108005083,0.1397912768565714,0.13582501262675317,0.3341922409597433,0.17952485355406064,0.14091732045866023,0.13250180752466534,0.5166374781085814,0.15902140672782875,0.1956521739130435,0.220199146514936,0.155926251935183,0.0837536004584679,0.16539455736318645,0.1724137931034483,0.1698443579766537,0.06306293851398158
-0.27303754266211605,-0.18890200708382526,-0.26297169811320753,-0.22490470139771285,0.1388315375185496,0.11593301993084425,0.30006563033246453,0.17794570030858683,0.1584188292094146,0.08703865332875316,0.5236427320490368,0.15902140672782875,0.1956521739130435,0.220199146514936,0.13635376934288462,0.07352640863588512,0.16805685563286332,0.1724137931034483,0.16303501945525292,0.029315287929312803
-0.2735251097025841,-0.2632821723730815,-0.20872641509433962,-0.204574332909784,0.13743628621201368,0.09926570573837368,0.30651832650517563,0.17841171953852025,0.1584188292094146,0.08020019573459657,0.5341506129597198,0.15902140672782875,0.27639751552795033,0.220199146514936,0.12607970687792067,0.07561182523723986,0.1872679547764241,0.1724137931034483,0.1743190661478599,0.028010802075740544
-0.22379327157484155,-0.2089728453364817,-0.18985849056603774,-0.15374841168996187,0.13539583198916058,0.08376393799292901,0.3121377565595823,0.18217971440023567,0.1584188292094146,0.08537661932280029,0.5464098073555166,0.15902140672782875,0.27639751552795033,0.220199146514936,0.11417162240494644,0.06878058613456887,0.13840945480683026,0.1724137931034483,0.17237354085603113,0.028004876489323195
-0.21160409556313994,-0.19008264462809918,-0.14268867924528303,-0.193138500635324,0.13274243499580618,0.07525544892963984,0.3514870400650298,0.17638586392238487,0.14031382015691007,0.06590839798677603,0.5586690017513134,0.1834862385321101,0.2111801242236025,0.220199146514936,0.10236611157627067,0.05885180277090639,0.1369603009132139,0.1724137931034483,0.16284046692607004,0.019768409671775254
-0.18820087762067284,-0.14285714285714285,-0.1792452830188679,-0.14358322744599747,0.1305648751532357,0.07121488791328334,0.3707328216197794,0.1668771399458162,0.14755582377791188,0.06757361574346467,0.5709281961471103,0.1743119266055046,0.2267080745341615,0.220199146514936,0.09428187714539933,0.06092491386880048,0.13749939290727262,0.1724137931034483,0.15447470817120623,0.01747793311138162
-0.15017064846416384,-0.1038961038961039,-0.049528301886792456,-0.22617534942820838,0.13424253177624362,0.086716655658728,0.34718201494587936,0.08649848121193976,0.12462281231140615,0.07274974482123726,0.4290718038528897,0.1712538226299694,0.09627329192546584,0.3112375533428165,0.09735431560717633,0.4925750203553536,0.18916310337277442,0.26436781609195403,0.15155642023346302,0.012721230847553338
-0.19941491955143834,-0.049586776859504134,-0.2099056603773585,-0.24015247776365947,0.1325085489386412,0.08053925948949066,0.3212398507378725,0.08661015680460514,0.1056125528062764,0.07707517518412955,0.436077057793345,0.12232415902140673,0.10869565217391304,0.3112375533428165,0.0974902853217115,0.6012661630590543,0.18270277476249483,0.26436781609195403,0.15214007782101166,0.022245419905505447
-0.2311067771818625,-0.2101534828807556,-0.22287735849056603,-0.13595933926302414,0.1312504032518227,0.07781965111309685,0.3169598580091315,0.0854686511520092,0.07453228726614364,0.06853294555455268,0.4395796847635727,0.12232415902140673,0.09627329192546584,0.3112375533428165,0.09490447531195507,0.1344160174292807,0.17117558995183396,0.26436781609195403,0.13891050583657588,0.02258330143436603
-0.19990248659190638,-0.2231404958677686,-0.12617924528301888,-0.144853875476493,0.13064552551777533,0.07405105093437973,0.31839872168738753,0.08030984242272049,0.09143029571514785,0.10557212970485778,0.4500875656742557,0.11926605504587157,0.08695652173913043,0.3112375533428165,0.08737127603998941,0.1406984896752431,0.13568624384265343,0.26436781609195403,0.1583657587548638,0.023477392412206727
-0.17454900048756705,-0.12632821723730814,-0.13443396226415094,-0.17407878017789072,0.1284840957481128,0.06973852908038386,0.34748005586855935,0.08057303463029947,0.09505129752564877,0.1089775721936131,0.45884413309982486,0.16819571865443425,0.07763975155279502,0.3112375533428165,0.07534869075477504,0.1164730551957498,0.12761274895315775,0.26436781609195403,0.1480544747081712,0.011841150607679587
-0.1696733300828864,-0.1345926800472255,-0.1615566037735849,-0.12325285895806862,0.1261210400671011,0.06577567116049575,0.3628238176198182,0.08145798824569114,0.11858780929390465,0.11687780888907218,0.46760070052539404,0.1651376146788991,0.08385093167701864,0.3112375533428165,0.07210450107463783,0.14021000513608275,0.14114504051482493,0.2413793103448276,0.14085603112840467,0.011418962564227397
-0.07849829351535836,-0.12396694214876033,-0.041273584905660375,-0.026683608640406607,0.12746790115491322,0.07506119118846886,0.3459310521270587,0.09706118132252878,0.015691007845503924,0.04373748146712441,0.39404553415061294,0.1620795107033639,0.13043478260869565,0.3110099573257468,0.14887013938088456,0.1332911625682992,0.13403393694707275,0.2988505747126437,0.12023346303501946,0.0344829795516531
-0.045343734763529986,-0.04132231404958678,-0.024764150943396228,-0.04701397712833545,0.12563713787986322,0.0718753642332647,0.3027302218305237,0.10175276351817959,0.03379601689800845,0.047024593602742915,0.40105078809106826,0.1620795107033639,0.13975155279503104,0.3110099573257468,0.1470405118186307,0.14430905623527185,0.13410673339624926,0.2988505747126437,0.11595330739299611,0.040693015437279344
-0.10628961482203803,-0.024793388429752067,-0.04363207547169811,-0.20330368487928843,0.1243386670107749,0.07269124674618284,0.30126501343511464,0.10191092030346788,0.05250452625226312,0.045129268834378365,0.4063047285464098,0.1620795107033639,0.14596273291925466,0.3110099573257468,0.14885582677935455,0.14897694388133745,0.14018259029114744,0.2988505747126437,0.13073929961089495,0.042088581045137415
-0.16187225743539738,-0.043683589138134596,-0.18867924528301888,-0.17153748411689962,0.12307245628750242,0.0663195928357745,0.3090840015095009,0.10191092030346788,0.05250452625226312,0.05539897205290221,0.4115586690017513,0.1620795107033639,0.16459627329192547,0.3110099573257468,0.14341226733077136,0.14292600554275034,0.1255710111213779,0.26436781609195403,0.15155642023346302,0.04478317325710368
-0.17942467089224767,-0.18890200708382526,-0.15919811320754718,-0.09275730622617535,0.12266113942835022,0.06569796806402735,0.33760454972894904,0.1002870968209279,0.05250452625226312,0.04981315030211567,0.4168126094570928,0.18654434250764526,0.16149068322981366,0.3110099573257468,0.14150630589369076,0.12050384004955017,0.11648118562674367,0.26436781609195403,0.14552529182879378,0.03685403191566978
-0.12481716235982447,-0.15938606847697756,-0.08608490566037735,-0.060991105463786534,0.1216368797986967,0.06694121760752166,0.3464177795827241,0.09669053908525013,0.028364514182257092,0.052723592596454115,0.425569176882662,0.18654434250764526,0.14906832298136646,0.3110099573257468,0.13628459176882285,0.12711819465372753,0.1267292925973101,0.27586206896551724,0.1453307392996109,0.03444432556691042
-0.21647976596782056,-0.23022432113341204,-0.16037735849056603,-0.14358322744599747,0.14376733982837603,0.1138350363261976,0.32605344671681374,0.13940735875753962,0.0859987929993965,0.07930731743094395,0.4325744308231173,0.09174311926605505,0.13043478260869565,0.4557610241820768,0.2745610205839064,0.06856172396587626,0.22517081177793816,0.25287356321839083,0.12470817120622568,0.026543353069447252
