saldo,popsize,avgemployers,avgsalary,shoparea,foodseats,retailturnover,consnewareas,livarea,sportsvenue,servicesnum,roadslen,livestock,harvest,agrprod,funds,hospitals,beforeschool,factoriescap
0.006999300069993001,0.2603230337078652,0.08256983490513205,0.063009292814073,0.09478554427551367,0.19678828003944218,0.0162278967186297,0.016989030516351707,0.015731356829526547,0.39660056657223797,0.14341846758349705,0.4024223481148662,0.0080622616286322,3.6167000036167e-05,0.08240694969095333,0.008821008751054614,0.2692307692307692,0.13993895280582297,0.0009919688499891897
0.015198480151984802,0.25969101123595506,0.06581393785981497,0.0634269115250975,0.09657186574051586,0.25200732497534867,0.015989536857658488,0.01917438403444623,0.016941461201028588,0.32011331444759206,0.12573673870333987,0.31368431334244967,0.007609132924838994,3.49848000349848e-05,0.07339950722982634,0.00579776370439021,0.24358974358974358,0.1303122798779056,0.0010892646288522484
0.03899610038996101,0.2594201444622793,0.06285701485181784,0.06626485447682631,0.10073104386263176,0.2522890547964502,0.021254402483462862,0.020572053446331545,0.017243987293904098,0.20113314447592068,0.10805500982318271,0.31368431334244967,0.0074987335659373955,3.716088003716088e-05,0.0763701247206224,0.006189425226609066,0.24358974358974358,0.1303122798779056,0.0007393193859491777
0.032596740325967405,0.26022271268057784,0.06417866983266504,0.0679560005541295,0.10311361538835188,0.249190026764333,0.0232510361991107,0.01571780063561494,0.017395250340341853,0.20113314447592068,0.10019646365422397,0.31368431334244967,0.007390239373084055,3.327575003327575e-05,0.07895395201699508,0.006501899833099698,0.24358974358974358,0.12725992016905377,0.0007024958411572267
0.025097490250974904,0.2623695826645265,0.062274590622969916,0.06492342024270681,0.10632255792490407,0.14818988589942245,0.022728718302040266,0.018236339404709017,0.017622144909998486,0.20113314447592068,0.10019646365422397,0.3148075796053917,0.007424031002466288,4.587727004587727e-05,0.08617640416291358,0.007565070823845376,0.21794871794871795,0.1277295139704156,0.0006933089314050941
0.0017998200179982,0.06126605136436597,0.018167155753679352,0.0630595615222768,0.012013649390391994,0.015495140160585999,0.002349178262859163,0.0012712298807367665,0.02200877325669339,0.0339943342776204,0.01768172888015717,0.10255909357296347,0.0026091750390358497,5.59857000559857e-06,0.02402254997722236,0.002139033772776431,0.10256410256410256,0.0255928621742193,0.00011534330776409521
0.0044995500449955,0.06120585874799358,0.017271118478528708,0.057756402736762046,0.012013649390391994,0.015495140160585999,0.002358209218926835,0.0012763558076752213,0.022160036303131146,0.0339943342776204,0.01768172888015717,0.10255909357296347,0.002512111842472047,5.12143000512143e-06,0.024311205217354488,0.0015320375532915493,0.08974358974358974,0.02641465132660249,0.0001798079655800991
0.0031996800319968005,0.06132624398073836,0.015075827154409624,0.054997393503182446,0.015316704716568708,0.016903789266093816,0.002299014100873074,0.0012951508731162218,0.022160036303131146,0.025495750708215296,0.019646365422396856,0.10255909357296347,0.002421967406820334,5.57745000557745e-06,0.020823406998989574,0.0008635795247773057,0.08974358974358974,0.03052359708851843,0.00017240233085413854
0.007399260073992601,0.10615971107544141,0.03059967294639457,0.06093035050192309,0.02364841890513431,0.016622059444992253,0.003100938035916591,0.002263951064484161,0.02042051126909696,0.14447592067988668,0.04518664047151277,0.11379175620238328,0.0050459826866531285,8.017810008017811e-06,0.0469497983242608,0.0018961136053638468,0.1794871794871795,0.05952101432261094,0.00021884707446535336
0.0105989401059894,0.10674157303370786,0.028023565780336462,0.055089276362628975,0.02352698304755428,0.02338357515142978,0.003226030805330991,0.0008201483101527526,0.02042051126909696,0.14447592067988668,0.04518664047151277,0.11379175620238328,0.004791793427056807,7.5318000075318005e-06,0.06217540824863895,0.001555728855662037,0.1794871794871795,0.058699225170227756,0.0002305661643553151
0.015298470152984701,0.1069422150882825,0.02587307631997491,0.05578530422240123,0.023830572691504348,0.02338357515142978,0.003468635403707598,0.0006031507364248368,0.02034487974587808,0.14447592067988668,0.047151277013752456,0.11379175620238328,0.004591650720092603,2.200456002200456e-05,0.06356643364751575,0.0011667628405267697,0.1794871794871795,0.0585818267198873,0.00028837914280138715
0.0030996900309969004,0.10733346709470305,0.02529065209112699,0.05930866973931899,0.023478408704522273,0.035638822369347796,0.005214594644039017,0.0007466766907015686,0.020269248222659204,0.14447592067988668,0.03732809430255403,0.11379175620238328,0.0044416439617667265,1.0456560010456559e-05,0.05446647962450485,0.0013836169103762432,0.1794871794871795,0.056820849964780464,0.0003322645807391847
0.0031996800319968005,0.10714285714285714,0.024081001769673618,0.06578538670594748,0.02183902462719192,0.03437103817439076,0.005536475247063899,0.0010320199569422137,0.02064740583875359,0.11614730878186968,0.019646365422396856,0.11379175620238328,0.004082770841413577,5.67335000567335e-06,0.059018213332555164,0.0007034918891535158,0.1794871794871795,0.056116459262737735,0.000294079618348138
