saldo,popsize,avgemployers,avgsalary,shoparea,foodseats,retailturnover,livarea,sportsvenue,servicesnum,roadslen,livestock,harvest,agrprod,hospitals,beforeschool
-0.0390625,0.2599214696396017,0.14732803069667053,0.3332883099876276,0.1911542135037837,0.41076154072331666,0.15468640369135958,0.35616438356164387,0.42813455657492355,0.2310126582278481,0.48077484100589296,0.1973438447246282,0.28741377666168666,0.16449507877641478,0.23863636363636365,0.20583664306682783
-0.05859375,0.2621451609672056,0.13401814620888125,0.2988827166884016,0.2122192834227218,0.44251690679211997,0.13030257458481503,0.363013698630137,0.42201834862385323,0.2563291139240506,0.48077484100589296,0.18995363632124213,0.2825033376776121,0.16584765055371797,0.23863636363636365,0.20877223277499568
-0.048828125,0.26133381413145823,0.1326591790239418,0.2978340145448956,0.21286826831239436,0.46162893266686267,0.14720335228456632,0.36986301369863017,0.3394495412844037,0.23417721518987342,0.48077484100589296,0.19445255761098199,0.3350610318191932,0.17097090080793906,0.22727272727272727,0.19392160248661716
0.083984375,0.2606526834545345,0.12958151804628482,0.30365900004800844,0.22129037788063577,0.4154660394001764,0.16651212830167497,0.3767123287671233,0.3394495412844037,0.2563291139240506,0.3566719178481825,0.19831333403692894,0.2933049365841254,0.15038982478447963,0.2159090909090909,0.20324641685373857
0.16015625,0.25929042210068715,0.11743075262800272,0.3354973085051523,0.19475669189136238,0.5260217583063804,0.1524143267662162,0.3835616438356164,0.345565749235474,0.20253164556962025,0.37475932084719055,0.18625239611124336,0.27801900886868625,0.14651504235019375,0.2159090909090909,0.19167673976860647
0.248046875,0.259019973155438,0.11215476238059074,0.35050863727873505,0.20314451546543236,0.5266098206409879,0.20259970468022517,0.3904109589041096,0.21712538226299694,0.17405063291139242,0.37475932084719055,0.1835500980534127,0.29531199338821956,0.1524447844410691,0.2159090909090909,0.19167673976860647
0.330078125,0.25982130336358356,0.11451297014269156,0.35945397205196866,0.20794945264859307,0.5201411349603058,0.2216318746722807,0.3938356164383562,0.21712538226299694,0.16139240506329114,0.37475932084719055,0.1808944336587054,0.26443744238532696,0.1576024425785858,0.2159090909090909,0.18718701433258506
0.0546875,0.2619648616703728,0.11111555218034294,0.3434131069389725,0.21442093404844123,0.30932078800352836,0.2166530731379632,0.39897260273972607,0.21712538226299694,0.16139240506329114,0.37610128945679444,0.18172156757831387,0.36457984996344445,0.17201940424452858,0.19318181818181818,0.18787774132274218
-0.232421875,0.09962537812769197,0.05743634837523482,0.3247754881919697,0.07688634192932187,0.019406057042046457,0.026153019141277645,0.4520547945205479,0.1743119266055046,0.17405063291139242,0.2252173405682945,0.11866794622893201,0.06025708064464859,0.08885305806349916,0.14772727272727273,0.06561906406492833
-0.087890625,0.09714125448244085,0.05419880890523202,0.29578794195494656,0.0697536306418828,0.019406057042046457,0.027368951205832766,0.4623287671232877,0.1437308868501529,0.17405063291139242,0.2252173405682945,0.1093583944275227,0.04409413840236499,0.13648411260559706,0.125,0.06561906406492833
-0.048828125,0.09526814512090069,0.045245613333866265,0.30566900383262147,0.07017608307006588,0.019406057042046457,0.0286121084809579,0.46746575342465757,0.1437308868501529,0.14240506329113925,0.2252173405682945,0.10385807658229246,0.05703614228042849,0.16043489851716497,0.125,0.07943360386807115
-0.181640625,0.09377566760822967,0.043207162556457096,0.31057169270205726,0.07382509244973429,0.005880623346074684,0.032263213489865196,0.4743150684931507,0.10091743119266056,0.12341772151898735,0.2252173405682945,0.10155830066931579,0.07099621729870624,0.11976341753041873,0.10227272727272728,0.0764980141599033
-0.189453125,0.0925336057856041,0.03968983572484912,0.3564359701915717,0.07180344329341463,0.008232872684504558,0.028009689642642666,0.4863013698630137,0.11009174311926606,0.10126582278481013,0.2252173405682945,0.09716982752907855,0.0473942274071013,0.11795209360819199,0.10227272727272728,0.07667069590744258
