saldo,foodseats,sportsvenue,servicesnum,library,cultureorg,musartschool
0.9414533132530121,0.3760168802115111,0.6830645161290323,0.8939530685920578,0.6825396825396826,0.24561403508771928,0.5555555555555556
0.8400790662650602,0.3986678869229205,0.7451612903225806,0.8930505415162455,0.6666666666666666,0.24561403508771928,0.5555555555555556
0.3135353915662651,0.4091671751067724,0.853225806451613,0.9250902527075813,0.09523809523809523,0.24561403508771928,0.5555555555555556
0.23145707831325302,0.4244203782794387,0.8701612903225806,0.993231046931408,0.09523809523809523,0.15789473684210525,0.5555555555555556
-0.06278237951807229,0.5296166361602603,0.8846774193548387,0.993231046931408,0.07936507936507936,0.15789473684210525,0.5555555555555556
-0.35589231927710846,0.5477425259304454,0.7370967741935484,0.9878158844765343,0.06349206349206349,0.19298245614035087,0.5555555555555556
-0.19521837349397592,0.615415904006508,0.7491935483870967,1.0,0.06349206349206349,0.12280701754385964,0.5555555555555556
-0.17846385542168675,0.1164582062233069,0.15403225806451612,0.39395306859205775,0.2698412698412698,0.15789473684210525,0.2777777777777778
-0.15314382530120482,0.12052572706935123,0.15483870967741936,0.4147111913357401,0.2698412698412698,0.15789473684210525,0.2777777777777778
-0.07614834337349398,0.12949969493593655,0.15564516129032258,0.38537906137184114,0.015873015873015872,0.10526315789473684,0.2777777777777778
0.0520519578313253,0.13117754728492984,0.15564516129032258,0.40613718411552346,0.015873015873015872,0.03508771929824561,0.2777777777777778
-0.01120105421686747,0.13989729509863738,0.15564516129032258,0.42373646209386284,0.015873015873015872,0.03508771929824561,0.2777777777777778
-0.006871234939759036,0.14162599145820623,0.1588709677419355,0.4250902527075812,0.015873015873015872,0.03508771929824561,0.2777777777777778
-0.016566265060240965,0.14477832011389058,0.1596774193548387,0.43366425992779783,0.015873015873015872,0.03508771929824561,0.2777777777777778
0.0037650602409638554,0.03998881431767338,0.12903225806451613,0.4693140794223827,0.19047619047619047,0.14035087719298245,0.2222222222222222
0.0062123493975903615,0.04334451901565996,0.12903225806451613,0.4981949458483754,0.19047619047619047,0.14035087719298245,0.2222222222222222
0.2007718373493976,0.04034472239170226,0.13064516129032258,0.5157942238267148,0.19047619047619047,0.12280701754385964,0.2222222222222222
-0.02390813253012048,0.037014439699003455,0.13064516129032258,0.5189530685920578,0.19047619047619047,0.10526315789473684,0.2222222222222222
0.04395707831325301,0.05005592841163311,0.13064516129032258,0.4602888086642599,0.015873015873015872,0.08771929824561403,0.2222222222222222
-0.01873117469879518,0.05081858857026642,0.1314516129032258,0.3506317689530686,0.015873015873015872,0.08771929824561403,0.2222222222222222
-0.020990210843373495,0.048073011999186496,0.125,0.2946750902527076,0.031746031746031744,0.08771929824561403,0.2222222222222222
0.06541792168674698,0.028269269880008135,0.11612903225806452,0.10243682310469314,0.1746031746031746,0.2631578947368421,0.2777777777777778
0.010730421686746988,0.02903193003864145,0.11612903225806452,0.10333935018050541,0.1746031746031746,0.2631578947368421,0.2777777777777778
-0.03285015060240964,0.031065690461663617,0.125,0.10740072202166065,0.14285714285714285,0.2631578947368421,0.2777777777777778
-0.01148343373493976,0.09919666463290625,0.07580645161290323,0.1263537906137184,0.4603174603174603,0.7368421052631579,0.2222222222222222
0.008377259036144578,0.095688427903193,0.0846774193548387,0.13402527075812273,0.4603174603174603,0.7192982456140351,0.2222222222222222
0.03125,0.10575554199715273,0.10887096774193548,0.1259025270758123,0.4126984126984127,0.7192982456140351,0.2222222222222222
0.047533885542168676,0.09563758389261745,0.2032258064516129,0.12680505415162455,0.4603174603174603,0.7192982456140351,0.2222222222222222
0.044615963855421686,0.09889160056945291,0.20967741935483872,0.13989169675090252,0.4603174603174603,0.7192982456140351,0.2222222222222222
0.03670933734939759,0.10481492780150499,0.20967741935483872,0.14395306859205775,0.4603174603174603,0.7192982456140351,0.2222222222222222
0.007718373493975903,0.10496745983323165,0.21129032258064517,0.14711191335740073,0.4603174603174603,0.7192982456140351,0.2222222222222222
-0.0338855421686747,0.04133618059792556,0.14919354838709678,0.09386281588447654,0.6349206349206349,0.6842105263157895,0.2222222222222222
-0.06089984939759036,0.037827943868212324,0.1532258064516129,0.09386281588447654,0.6349206349206349,0.6842105263157895,0.2222222222222222
0.17676957831325302,0.06614805775879601,0.18064516129032257,0.15072202166064982,0.31746031746031744,0.19298245614035087,0.2777777777777778
